codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00024,00034,00037
09,001,Formosa,02828,062602,0,0,14,17,119,134
09,001,Formosa,02828,062603,0,0,29,17,92,127
09,001,Formosa,02828,062604,0,0,15,20,127,107
09,001,Formosa,02828,062605,0,0,21,13,123,113
09,001,Formosa,02828,062606,0,0,30,7,94,133
09,001,Formosa,02828,062607,0,0,19,15,102,131
09,001,Formosa,02828,062608,0,0,17,17,117,122
09,001,Formosa,02828,062609,0,0,13,22,110,118
09,001,Formosa,02828,062610,0,0,20,16,120,124
09,001,Formosa,02828,062611,0,0,25,12,121,89
09,001,Formosa,02828,062612,0,0,23,14,97,142
09,001,Formosa,02828,062613,0,0,13,7,116,127
09,001,Formosa,02828,062614,0,0,22,16,100,121
09,001,Formosa,02828,062615,0,0,11,27,113,114
09,001,Formosa,02828,062616,0,0,13,8,108,130
09,001,Formosa,02828,062617,0,0,23,20,121,122
09,001,Formosa,02828,062618,0,0,18,11,104,123
09,001,Formosa,02828,062619,0,0,22,10,88,146
09,001,Formosa,02828,062620,0,0,14,19,110,128
09,001,Formosa,02828,062621,0,0,12,14,121,113
09,001,Formosa,02828,062622,0,0,23,11,96,132
09,001,Formosa,02828,062623,0,0,17,12,108,130
09,001,Formosa,02828,062624,0,0,24,16,106,121
09,001,Formosa,02828,062625,0,0,20,15,89,125
09,001,Formosa,02828,062626,0,0,25,15,115,113
09,001,Formosa,02828,062627,0,0,21,14,107,150
09,001,Formosa,02828,062628,0,0,20,14,129,105
09,001,Formosa,02828,062629,0,0,14,11,118,125
09,001,Formosa,02828,062630,0,0,15,14,136,114
09,001,Formosa,02828,062631,0,0,18,20,112,100
09,001,Formosa,02828,062632,0,0,15,17,107,120
09,001,Formosa,02828,062633,0,0,15,15,115,119
09,001,Formosa,02828,062634,0,0,8,22,107,139
09,001,Formosa,02828,062635,0,0,14,14,107,137
09,001,Formosa,02828,062636,0,0,17,11,132,105
09,001,Formosa,02828,062637,0,0,9,14,115,132
09,001,Formosa,02828,062638,0,0,19,5,109,125
09,001,Formosa,02828,062639,0,0,24,10,99,143
09,001,Formosa,02828,062640,0,0,16,14,111,120
09,001,Formosa,02828,062641,0,0,15,10,128,119
09,001,Formosa,02828,062642,0,0,24,15,98,126
09,001,Formosa,02828,062643,0,0,30,14,16,100
09,001,Formosa,02828,062644,0,0,17,15,81,137
09,001,Formosa,02828,062645,0,0,17,14,93,147
09,001,Formosa,02828,062646,0,0,23,25,102,121
09,001,Formosa,02828,062647,0,0,14,13,110,126
09,001,Formosa,02828,062648,0,0,12,10,125,127
09,001,Formosa,02828,062649,0,0,18,25,118,110
09,001,Formosa,02828,062650,0,0,18,17,111,117
09,001,Formosa,02828,062651,0,0,20,11,130,103
09,001,Formosa,02828,062652,0,0,12,15,113,125
09,001,Formosa,02828,062653,0,0,6,17,110,133
09,001,Formosa,02828,062654,0,0,19,9,103,122
09,001,Formosa,02828,062655,0,0,12,13,126,113
09,001,Formosa,02828,062656,0,0,13,14,120,112
09,001,Formosa,02828,062657,0,0,22,17,131,96
09,001,Formosa,02829,062658,0,0,9,14,134,81
09,001,Formosa,02829,062659,0,0,20,19,118,108
09,001,Formosa,02829,062660,0,0,18,18,129,75
09,001,Formosa,02829,062661,0,0,17,17,128,81
09,001,Formosa,02829,062662,0,0,15,11,142,69
09,001,Formosa,02829,062663,0,0,12,14,147,86
09,001,Formosa,02829,062664,0,0,13,14,122,84
09,001,Formosa,02829,062665,0,0,75,14,136,74
09,001,Formosa,02829,062666,0,0,19,24,131,72
09,001,Formosa,02829,062667,0,0,11,26,144,53
09,001,Formosa,02829,062668,0,0,12,24,123,80
09,001,Formosa,02829,062669,0,0,11,22,139,91
09,001,Formosa,02829,062670,0,0,8,14,134,82
09,001,Formosa,02829,062671,0,0,12,21,128,73
09,001,Formosa,02829,062672,0,0,20,19,122,88
09,001,Formosa,02829,062673,0,0,17,26,116,90
09,001,Formosa,02829,062674,0,0,0,17,139,85
09,001,Formosa,02829,062675,0,0,15,18,148,73
09,001,Formosa,02830,062676,0,0,29,20,106,135
09,001,Formosa,02830,062677,0,0,21,21,120,143
09,001,Formosa,02830,062678,0,0,14,15,94,153
09,001,Formosa,02830,062679,0,0,37,12,99,127
09,001,Formosa,02830,062680,0,0,17,18,87,146
09,001,Formosa,02830,062681,0,0,5,14,108,142
09,001,Formosa,02830,062682,0,0,13,19,127,127
09,001,Formosa,02830,062683,0,0,23,12,110,128
09,001,Formosa,02830,062684,0,0,15,11,121,140
09,001,Formosa,02830,062685,0,0,18,13,117,130
09,001,Formosa,02830,062686,0,0,20,18,116,131
09,001,Formosa,02830,062687,0,0,20,19,119,127
09,001,Formosa,02830,062688,0,0,14,16,112,138
09,001,Formosa,02830,062689,0,0,15,12,85,167
09,001,Formosa,02830,062690,0,0,17,16,80,173
09,001,Formosa,02830,062691,0,0,13,14,118,128
09,001,Formosa,02830,062692,0,0,19,10,119,146
09,001,Formosa,02830,062693,0,0,19,22,106,143
09,001,Formosa,02830,062694,0,0,15,16,140,116
09,001,Formosa,02830,062695,0,0,13,18,104,143
09,001,Formosa,02830,062696,0,0,22,21,113,128
09,001,Formosa,02830,062697,0,0,18,16,120,131
09,001,Formosa,02830,062698,0,0,7,9,105,148
09,001,Formosa,02830,062699,0,0,13,19,121,128
09,001,Formosa,02830,062700,0,0,16,9,110,133
09,001,Formosa,02830,062701,0,0,13,16,120,131
09,001,Formosa,02830,062702,0,0,7,17,125,128
09,001,Formosa,02830,062703,0,0,14,17,120,134
09,001,Formosa,02830,062704,0,0,17,15,119,133
09,001,Formosa,02830,062705,0,0,19,19,104,147
09,001,Formosa,02830,062706,0,0,19,26,89,149
09,001,Formosa,02830,062707,0,0,12,10,113,147
09,001,Formosa,02830,062708,0,0,14,13,106,145
09,001,Formosa,02830,062709,0,0,17,17,101,141
09,001,Formosa,02830,062710,0,0,18,18,124,128
09,001,Formosa,02830,062711,0,0,26,17,109,131
09,001,Formosa,02830,062712,0,0,20,20,93,156
09,001,Formosa,02830,062713,0,0,19,26,117,117
09,001,Formosa,02830,062714,0,0,17,20,122,128
09,001,Formosa,02830,062715,0,0,27,13,101,132
09,001,Formosa,02830,062716,0,0,25,15,116,127
09,001,Formosa,02830,062717,0,0,14,12,121,136
09,001,Formosa,02830,062718,0,0,18,12,101,164
09,001,Formosa,02830,062719,0,0,17,9,83,172
09,001,Formosa,02830,062720,0,0,24,16,126,104
09,001,Formosa,02830,062721,0,0,17,15,118,122
09,001,Formosa,02830,062722,0,0,26,8,119,126
09,001,Formosa,02830,062723,0,0,19,9,124,130
09,001,Formosa,02830,062724,0,0,13,16,133,133
09,001,Formosa,02830,062725,0,0,26,12,116,131
09,001,Formosa,02830,062726,0,0,14,8,105,137
09,001,Formosa,02830,062727,0,0,20,15,103,142
09,001,Formosa,02830,062728,0,0,18,13,116,137
09,001,Formosa,02830,062729,0,0,15,7,97,154
09,001,Formosa,02830,062730,0,0,11,13,119,135
09,001,Formosa,02830,062731,0,0,22,8,96,138
09,001,Formosa,02830,062732,0,0,20,18,108,135
09,001,Formosa,02830,062733,0,0,22,16,114,141
09,001,Formosa,02830,062734,0,0,18,15,123,126
09,001,Formosa,02830,062735,0,0,28,20,116,23
09,001,Formosa,02830,062736,0,0,11,20,110,132
09,001,Formosa,02830,062737,0,0,25,18,126,109
09,001,Formosa,02830,062738,0,0,13,13,103,142
09,001,Formosa,02830,062739,0,0,22,9,109,141
09,001,Formosa,02830,062740,0,0,15,14,113,143
09,001,Formosa,02830,062741,0,0,16,19,113,138
09,001,Formosa,02830,062742,0,0,37,21,99,120
09,001,Formosa,02830,062743,0,0,27,9,115,127
09,001,Formosa,02830,062744,0,0,9,15,103,140
09,001,Formosa,02830,062745,0,0,6,0,0,0
09,001,Formosa,02830,062746,0,0,22,14,107,134
09,001,Formosa,02830,062747,0,0,17,16,121,129
09,001,Formosa,02830,062748,0,0,19,23,114,132
09,001,Formosa,02830,062749,0,0,21,12,97,130
09,001,Formosa,02830,062750,0,0,16,14,107,151
09,001,Formosa,02830,062751,0,0,17,32,111,110
09,001,Formosa,02830,062752,0,0,20,31,113,120
09,001,Formosa,02830,062753,0,0,25,21,105,120
09,001,Formosa,02830,062754,0,0,14,13,121,125
09,001,Formosa,02830,062755,0,0,21,15,138,115
09,001,Formosa,02830,062756,0,0,19,17,101,144
09,001,Formosa,02830,062757,0,0,20,16,111,138
09,001,Formosa,02830,062758,0,0,27,13,112,126
09,001,Formosa,02830,062759,0,0,13,11,111,120
09,001,Formosa,02830,062760,0,0,16,11,131,122
09,001,Formosa,02830,062761,0,0,38,10,113,113
09,001,Formosa,02830,062762,0,0,21,19,99,144
09,001,Formosa,02830,062763,0,0,15,14,121,125
09,001,Formosa,02830,062764,0,0,22,18,110,120
09,001,Formosa,02830,062765,0,0,22,22,111,126
09,001,Formosa,02830,062766,0,0,20,12,116,130
09,001,Formosa,02830,062767,0,0,12,21,130,126
09,001,Formosa,02830,062768,0,0,22,15,110,131
09,001,Formosa,02830,062769,0,0,1,20,103,135
09,001,Formosa,02830,062770,0,0,13,24,105,156
09,001,Formosa,02830,062771,0,0,3,12,118,122
09,001,Formosa,02830,062772,0,0,13,20,122,127
09,001,Formosa,02830,062773,0,0,10,8,108,136
09,001,Formosa,02830,062774,0,0,22,16,113,144
09,001,Formosa,02830,062775,0,0,16,10,108,153
09,001,Formosa,02830,062776,0,0,26,14,119,120
09,001,Formosa,02830,062777,0,0,18,18,100,128
09,001,Formosa,02830,062778,0,0,21,15,104,137
09,001,Formosa,02830,062779,0,0,19,15,96,147
09,001,Formosa,02830,062780,0,0,37,14,113,114
09,001,Formosa,02830,062781,0,0,24,19,114,121
09,001,Formosa,02830,062782,0,0,24,13,105,141
09,001,Formosa,02830,062783,0,0,17,16,108,137
09,001,Formosa,02830,062784,0,0,14,13,125,126
09,001,Formosa,02830,062785,0,0,25,27,98,131
09,001,Formosa,02830,062786,0,0,18,17,104,143
09,001,Formosa,02830,062787,0,0,23,17,107,130
09,001,Formosa,02830,062788,0,0,18,19,108,146
09,001,Formosa,02830,062789,0,0,22,19,108,122
09,001,Formosa,02830,062790,0,0,21,14,118,136
09,001,Formosa,02830,062791,0,0,25,7,128,127
09,001,Formosa,02830,062792,0,0,14,16,137,116
09,001,Formosa,02830,062793,0,0,27,19,96,140
09,001,Formosa,02830,062794,0,0,17,20,103,139
09,001,Formosa,02830,062795,0,0,24,12,100,131
09,001,Formosa,02830,062796,0,0,1,18,117,130
09,001,Formosa,02830,062797,0,0,6,26,121,136
09,001,Formosa,02830,062798,0,0,15,14,97,153
09,001,Formosa,02830,062799,0,0,21,13,117,131
09,001,Formosa,02830,062800,0,0,23,27,85,150
09,001,Formosa,02830,062801,0,0,18,12,104,141
09,001,Formosa,02830,062802,0,0,26,14,117,141
09,001,Formosa,02830,062803,0,0,16,20,130,134
09,001,Formosa,02830,062804,0,0,17,23,105,134
09,001,Formosa,02830,062805,0,0,16,16,103,138
09,001,Formosa,02830,062806,0,0,10,11,119,137
09,001,Formosa,02830,062807,0,0,16,9,129,138
09,001,Formosa,02830,062808,0,0,14,17,107,143
09,001,Formosa,02830,062809,0,0,11,19,122,131
09,001,Formosa,02830,062810,0,0,22,13,122,133
09,001,Formosa,02830,062811,0,0,19,13,125,129
09,001,Formosa,02830,062812,0,0,27,14,112,130
09,001,Formosa,02830,062813,0,0,14,18,109,136
09,001,Formosa,02830,062814,0,0,14,21,103,138
09,001,Formosa,02830,062815,0,0,17,14,95,138
09,001,Formosa,02830,062816,0,0,0,19,93,168
09,001,Formosa,02830,062817,0,0,12,21,100,150
09,001,Formosa,02830,062818,0,0,9,7,111,148
09,001,Formosa,02830,062819,0,0,20,14,126,118
09,001,Formosa,02830,062820,0,0,14,12,122,129
09,001,Formosa,02830,062821,0,0,13,21,121,123
09,001,Formosa,02830,062822,0,0,21,8,111,137
09,001,Formosa,02830,062823,0,0,17,20,136,105
09,001,Formosa,02830,062824,0,0,13,13,116,131
09,001,Formosa,02830,062825,0,0,15,9,102,142
09,001,Formosa,02830,062826,0,0,16,10,106,138
09,001,Formosa,02830,062827,0,0,1,21,104,129
09,001,Formosa,02830,062828,0,0,22,23,114,122
09,001,Formosa,02830,062829,0,0,21,14,126,118
09,001,Formosa,02830,062830,0,0,19,8,121,133
09,001,Formosa,02830,062831,0,0,12,14,130,116
09,001,Formosa,02830,062832,0,0,2,9,106,149
09,001,Formosa,02830,062833,0,0,11,15,123,120
09,001,Formosa,02830,062834,0,0,14,14,87,149
09,001,Formosa,02830,062835,0,0,10,25,100,133
09,001,Formosa,02830,062836,0,0,17,17,110,124
09,001,Formosa,02830,062837,0,0,22,15,114,135
09,001,Formosa,02830,062838,0,0,20,15,118,140
09,001,Formosa,02830,100781,0,0,0,0,0,0
09,001,Formosa,02831,062839,0,0,17,16,96,162
09,001,Formosa,02831,062840,0,0,29,15,119,120
09,001,Formosa,02831,062841,0,0,9,23,96,125
09,001,Formosa,02831,062842,0,0,13,14,107,135
09,001,Formosa,02831,062843,0,0,11,17,100,140
09,001,Formosa,02831,062844,0,0,11,9,75,165
09,001,Formosa,02831,062845,0,0,19,25,95,133
09,001,Formosa,02831,062846,0,0,15,17,106,129
09,001,Formosa,02831,062847,0,0,10,15,101,146
09,001,Formosa,02831,062848,0,0,10,22,126,116
09,001,Formosa,02831,062849,0,0,10,9,118,129
09,001,Formosa,02831,062850,0,0,22,10,89,15
09,001,Formosa,02831,062851,0,0,18,24,107,128
09,001,Formosa,02831,062852,0,0,21,13,124,107
09,001,Formosa,02831,062853,0,0,14,12,117,113
09,001,Formosa,02831,062854,0,0,13,15,0,127
09,001,Formosa,02831,062855,0,0,16,16,109,128
09,001,Formosa,02831,062856,0,0,11,19,114,113
09,001,Formosa,02831,062857,0,0,16,20,101,137
09,001,Formosa,02831,062858,0,0,0,10,97,130
09,001,Formosa,02831,062859,0,0,9,10,92,153
09,001,Formosa,02831,062860,0,0,18,14,113,133
09,001,Formosa,02831,062861,0,0,16,16,127,126
09,001,Formosa,02831,062862,0,0,12,16,88,146
09,001,Formosa,02831,062863,0,0,15,6,93,162
09,001,Formosa,02831,062864,0,0,16,24,76,150
09,001,Formosa,02831,062865,0,0,22,15,126,120
09,001,Formosa,02831,062866,0,0,26,18,112,112
09,001,Formosa,02831,062867,0,0,13,17,102,154
09,001,Formosa,02831,062868,0,0,17,14,110,133
09,001,Formosa,02831,062869,0,0,24,22,119,126
09,001,Formosa,02831,062870,0,0,15,20,108,111
09,001,Formosa,02831,062871,0,0,22,21,87,147
09,001,Formosa,02831,062872,0,0,14,17,108,126
09,001,Formosa,02831,062873,0,0,14,24,93,141
09,001,Formosa,02831,062874,0,0,14,17,125,123
09,001,Formosa,02831,062875,0,0,24,10,102,132
09,001,Formosa,02831,062876,0,0,17,0,0,0
09,001,Formosa,02831,062877,0,0,21,17,95,137
09,001,Formosa,02831,062878,0,0,29,5,107,129
09,001,Formosa,02831,062879,0,0,22,25,93,140
09,001,Formosa,02831,062880,0,0,27,6,96,147
09,001,Formosa,02831,062881,0,0,15,16,113,136
09,001,Formosa,02831,062882,0,0,22,18,100,138
09,001,Formosa,02831,062883,0,0,9,16,108,127
09,001,Formosa,02831,062884,0,0,14,10,120,114
09,001,Formosa,02831,062885,0,0,22,20,96,126
09,001,Formosa,02831,062886,0,0,25,15,103,123
09,001,Formosa,02831,062887,0,0,13,11,12,134
09,001,Formosa,02831,062888,0,0,12,8,122,125
09,001,Formosa,02831,062889,0,0,9,18,116,120
09,001,Formosa,02831,062890,0,0,12,11,107,139
09,001,Formosa,02831,062891,0,0,34,10,105,126
09,001,Formosa,02831,062892,0,0,0,96,0,133
09,001,Formosa,02831,062893,0,0,19,11,109,125
09,001,Formosa,02831,062894,0,0,22,11,93,139
09,001,Formosa,02831,062895,0,0,16,11,109,125
09,001,Formosa,02831,062896,0,0,16,14,105,140
09,001,Formosa,02831,062897,0,0,12,12,93,128
09,001,Formosa,02831,062898,0,0,20,21,125,110
09,001,Formosa,02831,062899,0,0,14,19,80,159
09,001,Formosa,02831,062900,0,0,15,19,85,145
09,001,Formosa,02831,062901,0,0,26,10,102,129
09,001,Formosa,02831,062902,0,0,16,20,111,119
09,001,Formosa,02831,062903,0,0,20,18,112,123
09,001,Formosa,02831,062904,0,0,19,11,125,104
09,001,Formosa,02831,100782,0,0,0,0,0,0
09,001,Formosa,02832,062905,0,0,21,12,62,186
09,001,Formosa,02832,062906,0,0,29,9,81,169
09,001,Formosa,02832,062907,0,0,26,7,59,203
09,001,Formosa,02832,062908,0,0,21,8,61,191
09,001,Formosa,02832,062909,0,0,25,14,62,192
09,001,Formosa,02832,062910,0,0,17,11,67,199
09,001,Formosa,02832,062911,0,0,23,9,75,181
09,001,Formosa,02832,062912,0,0,16,12,72,189
09,001,Formosa,02832,062913,0,0,22,13,80,166
09,001,Formosa,02832,062914,0,0,20,8,69,190
09,001,Formosa,02832,062915,0,0,28,10,79,160
09,001,Formosa,02832,062916,0,0,31,2,82,161
09,001,Formosa,02832,062917,0,0,21,20,71,170
09,001,Formosa,02832,062918,0,0,25,6,73,194
09,001,Formosa,02832,062919,0,0,17,9,65,189
09,001,Formosa,02832,062920,0,0,18,8,66,174
09,001,Formosa,02832,062921,0,0,14,12,71,195
09,001,Formosa,02832,062922,0,0,18,11,75,169
09,001,Formosa,02832,062923,0,0,30,14,96,152
09,001,Formosa,02832,062924,0,0,16,9,42,203
09,001,Formosa,02832,062925,0,0,107,8,170,71
09,001,Formosa,02832,062926,0,0,4,16,70,185
09,001,Formosa,02832,062927,0,0,34,11,79,166
09,001,Formosa,02832,062928,0,0,19,12,63,175
09,001,Formosa,02832,062929,0,0,24,10,56,176
09,001,Formosa,02832,062930,0,0,24,7,59,184
09,001,Formosa,02832,062931,0,0,20,7,61,187
09,001,Formosa,02832,062932,0,0,20,9,62,183
09,001,Formosa,02832,062933,0,0,24,9,68,189
09,001,Formosa,02832,062934,0,0,25,7,59,192
09,001,Formosa,02832,062935,0,0,27,7,71,189
09,001,Formosa,02832,062936,0,0,24,10,65,189
09,001,Formosa,02832,062937,0,0,22,16,78,171
09,001,Formosa,02832,062938,0,0,15,16,50,189
09,001,Formosa,02832,062939,0,0,20,12,63,181
09,001,Formosa,02832,062940,0,0,23,20,57,186
09,001,Formosa,02832,062941,0,0,14,8,74,197
09,001,Formosa,02832,062942,0,0,38,7,53,183
09,001,Formosa,02832,062943,0,0,11,12,62,193
09,001,Formosa,02832,062944,0,0,22,8,55,200
09,001,Formosa,02832,062945,0,0,23,8,45,206
09,001,Formosa,02832,062946,0,0,3,9,60,187
09,001,Formosa,02832,062947,0,0,18,9,80,161
09,001,Formosa,02832,062948,0,0,13,9,63,195
09,001,Formosa,02832,062949,0,0,32,13,62,180
09,001,Formosa,02832,062950,0,0,20,16,86,162
09,001,Formosa,02832,062951,0,0,20,11,83,175
09,001,Formosa,02832,062952,0,0,29,14,63,164
09,001,Formosa,02832,062953,0,0,19,10,58,201
09,001,Formosa,02832,062954,0,0,23,12,66,173
09,001,Formosa,02832,062955,0,0,25,13,62,176
09,001,Formosa,02832,062956,0,0,17,11,60,183
09,001,Formosa,02832,062957,0,0,12,9,74,192
09,001,Formosa,02832,062958,0,0,20,5,80,185
09,001,Formosa,02832,062959,0,0,20,12,74,195
09,001,Formosa,02832,062960,0,0,3,10,61,182
09,001,Formosa,02832,062961,0,0,19,15,69,191
09,001,Formosa,02832,062962,0,0,27,13,75,171
09,001,Formosa,02832,062963,0,0,25,22,52,179
09,001,Formosa,02832,062964,0,0,22,22,67,168
09,001,Formosa,02832,062965,0,0,14,8,74,177
09,001,Formosa,02832,062966,0,0,26,10,70,166
09,001,Formosa,02832,062967,0,0,29,11,74,172
09,001,Formosa,02832,062968,0,0,16,13,67,184
09,001,Formosa,02832,062969,0,0,14,11,67,179
09,001,Formosa,02832,062970,0,0,20,18,65,170
09,001,Formosa,02832,062971,0,0,18,16,75,183
09,001,Formosa,02832,062972,0,0,23,6,71,187
09,001,Formosa,02832,062973,0,0,22,14,79,156
09,001,Formosa,02832,062974,0,0,2,11,58,188
09,001,Formosa,02832,062975,0,0,19,12,65,198
09,001,Formosa,02832,062976,0,0,21,9,65,180
09,001,Formosa,02832,062977,0,0,19,10,59,188
09,001,Formosa,02832,062978,0,0,14,9,62,204
09,001,Formosa,02832,062979,0,0,18,11,39,177
09,001,Formosa,02832,062980,0,0,18,10,71,195
09,001,Formosa,02832,062981,0,0,23,10,82,178
09,001,Formosa,02832,062982,0,0,16,16,56,195
09,001,Formosa,02832,062983,0,0,29,16,62,178
09,001,Formosa,02832,062984,0,0,14,13,70,190
09,001,Formosa,02832,062985,0,0,12,7,74,183
09,001,Formosa,02832,062986,0,0,26,10,78,155
09,001,Formosa,02832,062987,0,0,22,7,65,199
09,001,Formosa,02832,062988,0,0,29,18,68,174
09,001,Formosa,02832,062989,0,0,9,11,70,182
09,001,Formosa,02832,062990,0,0,30,13,63,179
09,001,Formosa,02832,062991,0,0,2,18,72,169
09,001,Formosa,02832,062992,0,0,22,15,60,178
