codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0081,0131,0133,0134,0135,0136,0137,0138,0180,0188,0525
21,Caseros,002,0368A,0239,351,30,6,2,54,3,1,71,1,2,46,0,1,20
21,Caseros,002,0368A,0240,350,23,8,0,50,13,0,65,5,2,41,0,0,27
21,Caseros,002,0368A,0241,352,28,0,0,60,11,0,83,1,3,43,1,0,25
21,Caseros,002,0368A,0242,87,2,3,0,10,2,0,34,0,0,13,0,0,6
21,Caseros,002,0368B,0243,60,3,0,1,7,1,0,13,0,1,7,0,0,2
21,Caseros,002,0368C,0244,47,0,0,0,0,0,0,18,0,0,2,0,0,1
21,Caseros,002,0368D,0245,351,35,7,0,51,15,0,61,7,3,44,0,1,15
21,Caseros,002,0368D,0246,82,3,1,0,15,5,0,13,1,1,8,0,0,4
21,Caseros,002,0369 ,0247,354,21,3,1,76,7,1,45,2,3,45,0,0,14
21,Caseros,002,0369 ,0248,350,28,3,0,100,9,0,46,2,4,32,0,0,23
21,Caseros,002,0369 ,0249,350,24,4,0,71,11,0,50,0,2,57,0,0,18
21,Caseros,002,0369 ,0250,77,5,0,0,19,2,0,15,0,1,6,0,0,2
21,Caseros,002,0370 ,0251,350,37,15,1,48,5,0,45,1,3,33,0,0,10
21,Caseros,002,0370 ,0252,352,30,0,1,60,0,1,67,0,3,43,1,0,18
21,Caseros,002,0370 ,0253,351,25,0,0,51,5,3,97,1,7,46,0,2,21
21,Caseros,002,0370 ,0254,351,23,8,0,32,8,0,93,1,5,44,0,0,9
21,Caseros,002,0370 ,0255,351,18,7,1,36,7,1,72,2,3,66,1,0,12
21,Caseros,002,0370 ,0256,350,22,3,2,31,3,0,82,8,4,47,0,0,14
21,Caseros,002,0370 ,0257,351,40,0,1,39,15,1,60,5,9,44,0,0,23
21,Caseros,002,0370 ,0258,350,30,18,1,45,7,1,79,1,2,42,0,0,7
21,Caseros,002,0370 ,0259,351,15,0,1,54,8,0,46,1,4,54,0,0,9
21,Caseros,002,0370 ,0260,351,12,2,0,43,8,0,59,0,1,52,0,0,14
21,Caseros,002,0370 ,0261,350,20,4,0,62,16,0,58,4,3,46,0,1,17
21,Caseros,002,0370 ,0262,350,0,4,0,39,6,0,71,5,1,41,0,3,19
21,Caseros,002,0370 ,0263,350,22,3,0,33,12,3,72,0,4,47,0,2,14
21,Caseros,002,0370 ,0264,352,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Caseros,002,0370 ,0265,350,22,6,0,53,11,0,57,5,4,40,1,0,19
21,Caseros,002,0370 ,0266,351,24,0,4,53,4,0,61,0,5,59,0,1,18
21,Caseros,002,0370 ,0267,351,23,5,1,39,6,2,90,5,3,39,0,1,25
21,Caseros,002,0370 ,0268,350,29,7,0,34,7,1,89,1,2,43,0,0,20
21,Caseros,002,0370 ,0269,99,3,4,0,19,2,0,24,0,2,11,0,1,1
21,Caseros,002,0371 ,0270,350,32,0,1,63,9,1,79,0,12,57,0,0,17
21,Caseros,002,0371 ,0271,350,31,6,0,24,10,3,116,0,7,61,0,0,13
21,Caseros,002,0371 ,0272,350,12,2,1,58,7,0,98,0,6,36,0,1,16
21,Caseros,002,0371 ,0273,351,24,2,0,67,13,1,65,1,5,47,0,0,20
21,Caseros,002,0371 ,0274,350,6,0,0,73,8,1,86,1,4,41,0,1,16
21,Caseros,002,0371 ,0275,351,29,0,0,62,7,0,84,0,6,34,1,0,17
21,Caseros,002,0371 ,0276,351,35,0,0,50,8,0,81,0,2,47,0,1,15
21,Caseros,002,0371 ,0277,350,38,0,2,52,0,1,96,0,3,38,0,0,25
21,Caseros,002,0371 ,0278,351,23,0,2,36,5,1,97,0,1,51,1,0,17
21,Caseros,002,0371 ,0279,352,32,0,1,42,7,1,71,1,6,42,0,2,25
21,Caseros,002,0371 ,0280,350,6,3,0,55,6,1,86,0,4,56,2,1,16
21,Caseros,002,0371 ,0281,352,32,0,0,67,6,0,71,0,5,53,0,1,14
21,Caseros,002,0371 ,0282,351,27,0,2,62,3,0,78,0,5,47,0,0,21
21,Caseros,002,0371 ,0283,351,35,2,0,52,7,1,82,1,4,45,0,0,20
21,Caseros,002,0371 ,0284,184,7,4,0,32,0,1,48,0,3,26,0,0,9
21,Caseros,002,0372 ,0285,350,31,0,1,85,16,0,77,2,0,37,0,0,29
21,Caseros,002,0372 ,0286,351,24,0,2,77,11,0,81,2,1,36,0,2,30
21,Caseros,002,0372 ,0287,350,13,0,0,65,21,0,76,2,1,45,0,0,34
21,Caseros,002,0372 ,0288,200,10,0,1,52,5,0,43,0,0,31,0,0,16
21,Caseros,002,0372 ,0289,203,13,1,0,36,4,0,50,3,6,22,0,0,11
21,Caseros,002,0373 ,0290,350,25,0,3,64,11,0,68,1,6,54,2,0,26
21,Caseros,002,0373 ,0291,350,21,8,1,65,4,0,76,2,6,40,1,0,42
21,Caseros,002,0373 ,0292,350,71,0,1,72,4,1,65,3,7,41,0,0,0
21,Caseros,002,0373 ,0293,350,30,0,1,70,4,0,71,0,7,40,1,0,31
21,Caseros,002,0373 ,0294,288,31,0,1,54,7,0,65,1,2,34,0,0,31
21,Caseros,002,0374 ,0295,350,13,2,2,48,7,0,91,0,2,42,0,1,17
21,Caseros,002,0374 ,0296,350,24,7,1,39,9,0,72,3,4,63,0,0,20
21,Caseros,002,0374 ,0297,351,41,4,0,71,13,1,59,0,2,43,0,0,23
21,Caseros,002,0374 ,0298,351,30,2,0,71,8,0,67,1,1,30,0,0,27
21,Caseros,002,0374 ,0299,351,21,7,1,68,7,2,72,0,3,49,1,0,21
21,Caseros,002,0374 ,0300,351,22,0,0,59,13,0,57,0,5,63,0,0,20
21,Caseros,002,0374 ,0301,129,8,4,0,20,4,0,29,0,0,15,0,0,7
21,Caseros,002,0375 ,0302,350,44,0,1,44,10,0,103,2,0,36,1,1,24
21,Caseros,002,0375 ,0303,351,18,0,1,36,10,0,96,0,5,51,0,2,28
21,Caseros,002,0375 ,0304,351,19,0,1,41,9,1,132,2,4,35,1,0,24
21,Caseros,002,0375 ,0305,350,13,0,3,47,9,0,106,0,5,61,0,0,24
