codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00068,00069,00001,00005,00009,00066,00072,00070,00071
06,001,SAN FERNANDO,02200,056860,0,0,7,10,0,11,68,145,3,1,3,3
06,001,SAN FERNANDO,02200,056861,0,0,11,5,1,5,86,138,3,4,0,1
06,001,SAN FERNANDO,02200,056862,0,0,9,4,0,4,68,147,4,8,1,4
06,001,SAN FERNANDO,02200,056863,0,0,4,5,1,15,71,134,2,2,1,4
06,001,SAN FERNANDO,02200,056864,0,0,17,5,2,12,87,136,2,4,0,3
06,001,SAN FERNANDO,02200,056865,0,0,13,12,0,9,54,118,8,6,2,6
06,001,SAN FERNANDO,02200,056866,0,0,23,12,3,10,64,134,2,2,0,1
06,001,SAN FERNANDO,02200,056867,0,0,17,2,0,9,64,137,2,5,2,4
06,001,SAN FERNANDO,02200,056868,0,0,16,9,1,8,80,133,3,5,0,3
06,001,SAN FERNANDO,02200,056869,0,0,9,5,2,11,74,135,5,1,2,2
06,001,SAN FERNANDO,02200,056870,0,0,15,5,0,9,58,154,4,5,3,4
06,001,SAN FERNANDO,02200,056871,0,0,18,4,3,12,57,144,3,5,0,4
06,001,SAN FERNANDO,02200,056872,0,0,9,5,1,17,61,132,2,3,2,6
06,001,SAN FERNANDO,02200,056873,0,0,9,5,1,5,86,129,2,7,0,3
06,001,SAN FERNANDO,02200,056874,0,0,11,4,2,3,77,132,1,5,1,4
06,001,SAN FERNANDO,02201,056875,0,0,8,3,1,7,76,139,6,5,0,5
06,001,SAN FERNANDO,02201,056876,0,0,4,5,3,12,81,140,2,4,1,2
06,001,SAN FERNANDO,02201,056877,0,0,10,1,0,9,74,124,4,6,5,9
06,001,SAN FERNANDO,02201,056878,0,0,11,4,2,13,63,148,2,5,0,1
06,001,SAN FERNANDO,02201,056879,0,0,9,2,2,6,58,149,3,2,2,4
06,001,SAN FERNANDO,02201,056880,0,0,12,6,0,10,84,122,3,7,1,3
06,001,SAN FERNANDO,02201,056881,0,0,8,7,2,8,58,144,2,5,0,2
06,001,SAN FERNANDO,02201,056882,0,0,18,6,1,5,68,131,5,4,1,2
06,001,SAN FERNANDO,02201,056883,0,0,12,3,0,13,74,127,3,5,1,1
06,001,SAN FERNANDO,02201,056884,0,0,10,5,2,6,75,118,4,0,6,2
06,001,SAN FERNANDO,02201,056885,0,0,11,6,1,9,80,128,2,7,3,4
06,001,SAN FERNANDO,02201,056886,0,0,14,2,0,13,79,127,1,2,0,3
06,001,SAN FERNANDO,02201,056887,0,0,0,6,1,9,58,142,2,3,0,2
06,001,SAN FERNANDO,02201,056888,0,0,11,7,0,7,64,154,2,7,2,1
06,001,SAN FERNANDO,02202,056889,0,0,11,8,0,11,80,116,3,5,1,2
06,001,SAN FERNANDO,02202,056890,0,0,15,7,1,10,73,122,2,12,1,5
06,001,SAN FERNANDO,02202,056891,0,0,14,5,0,13,82,113,3,3,0,3
06,001,SAN FERNANDO,02202,056892,0,0,13,4,1,12,74,107,3,11,1,5
06,001,SAN FERNANDO,02202,056893,0,0,12,7,2,10,84,121,4,10,0,4
06,001,SAN FERNANDO,02202,056894,0,0,22,6,2,10,52,137,4,3,3,4
06,001,SAN FERNANDO,02202,056895,0,0,23,12,2,8,74,120,4,6,1,2
06,001,SAN FERNANDO,02202,056896,0,0,14,5,1,11,66,123,3,6,0,2
06,001,SAN FERNANDO,02202,056897,0,0,13,8,0,12,68,137,2,4,2,2
06,001,SAN FERNANDO,02202,056898,0,0,12,7,1,17,80,126,0,6,0,2
06,001,SAN FERNANDO,02202,056899,0,0,13,9,0,7,74,126,2,9,2,4
06,001,SAN FERNANDO,02202,056900,0,0,9,4,9,12,71,125,4,5,2,5
06,001,SAN FERNANDO,02202,056901,0,0,15,9,0,4,69,128,0,12,0,1
06,001,SAN FERNANDO,02202,056902,0,0,21,5,0,8,65,117,4,1,0,5
06,001,SAN FERNANDO,02203,056903,0,0,15,11,3,6,82,113,4,6,0,1
06,001,SAN FERNANDO,02203,056904,0,0,11,8,3,11,81,124,3,5,0,4
06,001,SAN FERNANDO,02203,056905,0,0,31,7,2,13,74,121,0,8,0,0
06,001,SAN FERNANDO,02203,056906,0,0,0,9,2,8,75,126,4,2,0,4
06,001,SAN FERNANDO,02203,056907,0,0,9,7,1,9,89,118,2,3,2,3
06,001,SAN FERNANDO,02203,056908,0,0,11,11,0,6,76,141,4,2,1,2
06,001,SAN FERNANDO,02203,056909,0,0,11,6,3,10,84,124,0,3,0,1
06,001,SAN FERNANDO,02203,056910,0,0,9,3,0,12,68,126,1,6,0,2
06,001,SAN FERNANDO,02203,056911,0,0,23,2,1,14,73,146,4,5,2,3
06,001,SAN FERNANDO,02203,056912,0,0,16,10,1,10,83,118,4,0,2,6
06,001,SAN FERNANDO,02203,056913,0,0,15,8,1,9,82,126,2,4,1,5
06,001,SAN FERNANDO,02203,056914,0,0,5,5,3,10,88,130,2,4,1,3
06,001,SAN FERNANDO,02203,056915,0,0,14,5,4,8,64,125,2,8,3,4
06,001,SAN FERNANDO,02203,056916,0,0,19,8,2,14,73,116,2,7,2,0
06,001,SAN FERNANDO,02203,056917,0,0,13,8,2,15,58,139,1,3,0,2
06,001,SAN FERNANDO,02204,056918,0,0,12,16,1,7,105,105,4,4,0,4
06,001,SAN FERNANDO,02204,056919,0,0,11,8,1,9,114,102,1,8,0,2
06,001,SAN FERNANDO,02204,056920,0,0,13,3,4,5,117,85,3,8,1,0
06,001,SAN FERNANDO,02204,056921,0,0,29,9,4,5,93,108,5,4,1,4
06,001,SAN FERNANDO,02204,056922,0,0,22,13,1,11,105,93,3,3,0,4
06,001,SAN FERNANDO,02204,056923,0,0,19,5,0,9,110,111,2,2,0,0
06,001,SAN FERNANDO,02204,056924,0,0,14,14,1,10,115,89,1,11,0,3
06,001,SAN FERNANDO,02204,056925,0,0,28,8,3,12,98,105,2,7,0,4
06,001,SAN FERNANDO,02205,056926,0,0,3,15,0,8,158,65,1,0,2,1
06,001,SAN FERNANDO,02205,056927,0,0,0,17,3,4,152,62,0,3,3,3
06,001,SAN FERNANDO,02205,056928,0,0,65,12,0,6,179,52,1,1,0,1
06,001,SAN FERNANDO,02205,056929,0,0,18,11,2,4,163,58,0,4,0,2
06,001,SAN FERNANDO,02205,056930,0,0,16,13,0,3,164,64,2,1,2,2
06,001,SAN FERNANDO,02205,056931,0,0,16,17,0,8,169,56,0,2,0,1
06,001,SAN FERNANDO,02205,056932,0,0,0,0,0,2,66,39,19,2,0,4
06,001,SAN FERNANDO,02205,056933,0,0,19,14,0,6,163,47,0,1,1,3
06,001,SAN FERNANDO,02205,056934,0,0,0,16,1,6,166,48,1,2,0,2
06,001,SAN FERNANDO,02205,056935,0,0,0,8,1,7,172,46,1,3,0,6
06,001,SAN FERNANDO,02205,056936,0,0,4,16,3,3,147,69,0,0,0,2
06,001,SAN FERNANDO,02205,056937,0,0,5,10,0,8,178,67,0,3,0,2
06,001,SAN FERNANDO,02205,056938,0,0,3,8,1,7,178,48,1,5,0,1
06,001,SAN FERNANDO,02205,056939,0,0,3,6,1,5,171,63,3,0,0,1
06,001,SAN FERNANDO,02205,056940,0,0,15,19,1,5,144,62,2,6,0,3
06,001,SAN FERNANDO,02205,056941,0,0,9,13,0,5,168,43,0,3,0,1
06,001,SAN FERNANDO,02205,056942,0,0,20,14,2,5,158,45,2,4,0,1
06,001,SAN FERNANDO,02205,056943,0,0,17,14,0,8,161,48,0,4,0,2
06,001,SAN FERNANDO,02205,056944,0,0,17,12,1,11,162,52,1,4,0,5
06,001,SAN FERNANDO,02205,056945,0,0,0,0,3,5,74,32,2,2,0,2
06,001,SAN FERNANDO,02205,056946,0,0,0,10,3,7,149,71,0,3,0,1
06,001,SAN FERNANDO,02205,056947,0,0,0,15,4,6,161,50,0,1,1,4
06,001,SAN FERNANDO,02205,056948,0,0,0,12,1,3,166,80,1,7,0,1
06,001,SAN FERNANDO,02205,056949,0,0,0,0,0,0,168,46,2,4,0,0
06,001,SAN FERNANDO,02205,056950,0,0,28,0,1,0,171,62,0,0,1,5
06,001,SAN FERNANDO,02205,056951,0,0,2,11,0,5,168,49,0,2,1,1
06,001,SAN FERNANDO,02205,056952,0,0,20,15,0,3,188,47,1,1,1,4
06,001,SAN FERNANDO,02205,056953,0,0,2,10,0,1,167,70,0,4,0,0
06,001,SAN FERNANDO,02206,056954,0,0,19,15,0,3,136,58,0,8,1,5
06,001,SAN FERNANDO,02206,056955,0,0,32,11,2,4,144,65,1,5,0,5
06,001,SAN FERNANDO,02206,056956,0,0,18,11,0,9,149,65,1,4,0,5
06,001,SAN FERNANDO,02206,056957,0,0,0,8,1,6,122,86,0,5,0,3
06,001,SAN FERNANDO,02206,056958,0,0,12,8,2,9,120,78,0,10,3,5
06,001,SAN FERNANDO,02206,056959,0,0,1,11,1,5,149,62,1,3,0,2
06,001,SAN FERNANDO,02206,056960,0,0,19,14,1,4,110,81,1,10,2,5
06,001,SAN FERNANDO,02206,056961,0,0,0,0,0,6,109,68,2,10,0,3
06,001,SAN FERNANDO,02206,056962,0,0,0,9,2,0,129,76,1,0,0,2
06,001,SAN FERNANDO,02206,056963,0,0,18,12,2,7,140,54,4,3,1,4
06,001,SAN FERNANDO,02206,056964,0,0,24,18,0,9,118,70,0,1,3,7
06,001,SAN FERNANDO,02206,056965,0,0,2,11,0,4,145,64,0,4,0,4
06,001,SAN FERNANDO,02206,056966,0,0,20,9,1,7,142,134,0,2,3,1
06,001,SAN FERNANDO,02206,056967,0,0,16,8,2,15,115,87,1,7,1,7
06,001,SAN FERNANDO,02206,056968,0,0,9,0,2,13,131,73,1,5,0,6
06,001,SAN FERNANDO,02206,056969,0,0,46,9,0,7,143,52,0,6,1,7
06,001,SAN FERNANDO,02206,056970,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02206,056971,0,0,0,13,1,14,147,56,1,5,1,2
06,001,SAN FERNANDO,02206,056972,0,0,0,7,1,6,126,79,2,6,1,7
06,001,SAN FERNANDO,02206,056973,0,0,15,6,2,7,120,86,0,4,0,6
06,001,SAN FERNANDO,02206,056974,0,0,12,13,1,9,127,73,0,3,0,9
06,001,SAN FERNANDO,02206,056975,0,0,8,6,1,9,147,81,4,5,0,2
06,001,SAN FERNANDO,02206,056976,0,0,13,7,2,7,124,81,4,7,0,6
06,001,SAN FERNANDO,02206,056977,0,0,16,16,3,10,121,66,0,5,0,2
06,001,SAN FERNANDO,02206,056978,0,0,0,39,3,4,49,33,70,0,0,3
06,001,SAN FERNANDO,02206,056979,0,0,2,6,2,7,132,72,1,6,1,6
06,001,SAN FERNANDO,02206,056980,0,0,18,5,4,5,110,86,1,10,1,1
06,001,SAN FERNANDO,02206,056981,0,0,5,11,0,36,130,49,1,3,0,0
06,001,SAN FERNANDO,02206,056982,0,0,0,12,1,7,111,90,1,10,0,3
06,001,SAN FERNANDO,02207,056983,0,0,19,13,1,7,212,37,0,3,2,0
06,001,SAN FERNANDO,02207,056984,0,0,9,10,2,16,200,25,4,4,0,0
06,001,SAN FERNANDO,02207,056985,0,0,15,16,3,14,202,29,1,3,0,3
06,001,SAN FERNANDO,02207,056986,0,0,19,4,0,6,204,26,0,3,1,2
06,001,SAN FERNANDO,02207,056987,0,0,12,12,0,5,184,52,0,4,1,1
06,001,SAN FERNANDO,02207,056988,0,0,21,7,1,9,197,42,1,3,0,2
06,001,SAN FERNANDO,02207,056989,0,0,0,8,1,11,208,38,2,1,2,3
06,001,SAN FERNANDO,02207,056990,0,0,8,11,0,9,210,33,0,1,1,2
06,001,SAN FERNANDO,02207,056991,0,0,17,4,1,9,204,26,1,2,1,4
06,001,SAN FERNANDO,02207,056992,0,0,14,6,0,15,225,21,1,1,0,0
06,001,SAN FERNANDO,02207,056993,0,0,15,13,1,19,188,34,0,1,0,2
06,001,SAN FERNANDO,02207,056994,0,0,15,7,0,5,220,31,1,6,0,1
06,001,SAN FERNANDO,02207,056995,0,0,10,10,1,7,192,43,1,10,1,2
06,001,SAN FERNANDO,02207,056996,0,0,18,9,0,4,212,24,1,0,1,2
06,001,SAN FERNANDO,02207,056997,0,0,12,10,0,20,188,41,1,6,0,1
06,001,SAN FERNANDO,02207,056998,0,0,18,9,0,8,231,26,1,2,0,1
06,001,SAN FERNANDO,02207,056999,0,0,14,5,0,12,218,27,0,1,0,1
06,001,SAN FERNANDO,02207,057000,0,0,8,10,1,9,227,22,0,3,0,0
06,001,SAN FERNANDO,02207,057001,0,0,20,15,1,8,190,35,1,1,0,2
06,001,SAN FERNANDO,02207,057002,0,0,8,5,1,9,230,32,0,6,0,3
06,001,SAN FERNANDO,02207,057003,0,0,5,8,2,10,190,50,2,2,0,1
06,001,SAN FERNANDO,02207,057004,0,0,30,13,0,0,196,38,2,2,1,3
06,001,SAN FERNANDO,02207,057005,0,0,8,8,24,14,215,4,0,0,3,2
06,001,SAN FERNANDO,02207,057006,0,0,10,16,1,8,190,35,3,4,0,2
06,001,SAN FERNANDO,02207,057007,0,0,0,9,0,15,124,36,0,0,1,0
06,001,SAN FERNANDO,02207,057008,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02207,057009,0,0,13,8,2,11,213,27,1,0,0,2
06,001,SAN FERNANDO,02207,057010,0,0,9,17,0,39,192,6,0,1,0,1
06,001,SAN FERNANDO,02207,057011,0,0,14,8,0,10,204,35,1,3,1,1
06,001,SAN FERNANDO,02207,057012,0,0,10,13,0,6,208,36,0,3,0,1
06,001,SAN FERNANDO,02207,057013,0,0,23,0,2,11,203,40,0,0,0,3
06,001,SAN FERNANDO,02208,057014,0,0,12,10,4,10,97,92,9,5,0,7
06,001,SAN FERNANDO,02208,057015,0,0,15,8,0,13,90,104,3,5,1,3
06,001,SAN FERNANDO,02208,057016,0,0,38,0,4,11,86,104,3,11,0,2
06,001,SAN FERNANDO,02208,057017,0,0,15,10,0,14,107,86,2,5,2,1
06,001,SAN FERNANDO,02208,057018,0,0,31,9,5,0,92,105,7,4,1,1
06,001,SAN FERNANDO,02208,057019,0,0,9,11,0,10,97,111,5,2,1,4
06,001,SAN FERNANDO,02208,057020,0,0,12,16,0,12,89,89,1,3,4,5
06,001,SAN FERNANDO,02208,057021,0,0,1,14,1,7,112,110,3,4,0,4
06,001,SAN FERNANDO,02208,057022,0,0,19,14,1,12,97,100,5,3,2,0
06,001,SAN FERNANDO,02208,057023,0,0,17,8,4,19,102,84,0,5,0,5
06,001,SAN FERNANDO,02208,057024,0,0,22,18,1,7,111,106,3,7,0,2
06,001,SAN FERNANDO,02208,057025,0,0,5,14,0,19,104,91,2,4,0,7
06,001,SAN FERNANDO,02208,057026,0,0,14,14,3,9,105,74,8,8,0,7
06,001,SAN FERNANDO,02208,057027,0,0,5,9,0,10,101,94,3,5,1,2
06,001,SAN FERNANDO,02208,057028,0,0,6,14,2,5,105,86,0,5,1,6
06,001,SAN FERNANDO,02208,057029,0,0,16,10,0,7,105,87,1,5,1,4
06,001,SAN FERNANDO,02208,057030,0,0,25,7,1,0,84,115,3,6,3,0
06,001,SAN FERNANDO,02208,057031,0,0,0,0,0,12,84,104,0,5,0,5
06,001,SAN FERNANDO,02209,057032,0,0,3,17,0,3,138,58,1,7,2,4
06,001,SAN FERNANDO,02209,057033,0,0,18,6,3,12,131,80,1,5,0,3
06,001,SAN FERNANDO,02209,057034,0,0,13,7,3,6,120,76,1,5,4,5
06,001,SAN FERNANDO,02209,057035,0,0,0,18,1,0,117,72,2,7,1,5
06,001,SAN FERNANDO,02209,057036,0,0,25,8,3,4,127,91,1,3,1,4
06,001,SAN FERNANDO,02209,057037,0,0,12,18,2,8,114,81,0,9,2,4
06,001,SAN FERNANDO,02209,057038,0,0,1,11,4,10,107,104,1,7,3,3
06,001,SAN FERNANDO,02209,057039,0,0,12,11,3,15,117,81,3,4,3,2
06,001,SAN FERNANDO,02209,057040,0,0,27,18,1,3,131,86,3,3,1,0
06,001,SAN FERNANDO,02209,057041,0,0,2,14,5,6,137,73,0,8,1,2
06,001,SAN FERNANDO,02209,057042,0,0,28,10,1,11,117,83,4,14,3,4
06,001,SAN FERNANDO,02209,057043,0,0,19,12,0,5,130,93,4,11,0,2
06,001,SAN FERNANDO,02209,057044,0,0,13,12,1,8,103,100,1,11,2,3
06,001,SAN FERNANDO,02209,057045,0,0,13,17,2,7,135,86,4,7,1,4
06,001,SAN FERNANDO,02209,057046,0,0,23,9,0,14,118,91,1,2,4,6
06,001,SAN FERNANDO,02209,057047,0,0,4,5,2,13,111,110,0,9,1,2
06,001,SAN FERNANDO,02209,057048,0,0,2,17,5,0,125,74,2,0,2,3
06,001,SAN FERNANDO,02209,057049,0,0,7,13,1,16,124,73,2,8,1,1
06,001,SAN FERNANDO,02209,057050,0,0,22,8,0,3,142,60,1,8,3,4
06,001,SAN FERNANDO,02209,057051,0,0,12,10,1,8,138,65,0,6,1,6
06,001,SAN FERNANDO,02209,057052,0,0,21,16,1,9,114,83,2,4,1,5
06,001,SAN FERNANDO,02209,057053,0,0,33,11,1,10,121,5,3,3,0,2
06,001,SAN FERNANDO,02209,057054,0,0,26,8,0,9,94,100,4,3,1,3
06,001,SAN FERNANDO,02209,057055,0,0,1,18,2,11,112,70,0,7,0,6
06,001,SAN FERNANDO,02209,057056,0,0,1,15,1,6,153,58,2,4,3,2
06,001,SAN FERNANDO,02209,057057,0,0,14,11,1,0,136,75,5,4,6,3
06,001,SAN FERNANDO,02209,057058,0,0,5,13,2,5,119,89,1,5,0,4
06,001,SAN FERNANDO,02209,057059,0,0,0,15,0,0,125,99,1,3,2,2
06,001,SAN FERNANDO,02209,057060,0,0,1,7,3,8,132,76,1,8,1,8
06,001,SAN FERNANDO,02209,057061,0,0,15,11,0,18,108,74,1,6,4,4
06,001,SAN FERNANDO,02209,057062,0,0,19,13,2,7,105,91,2,7,2,4
06,001,SAN FERNANDO,02209,057063,0,0,25,10,4,16,115,80,3,9,0,5
06,001,SAN FERNANDO,02209,057064,0,0,0,12,1,11,117,94,2,6,2,10
06,001,SAN FERNANDO,02209,057065,0,0,0,16,0,14,113,101,3,9,1,1
06,001,SAN FERNANDO,02209,057066,0,0,24,17,0,7,105,90,2,6,0,5
06,001,SAN FERNANDO,02209,057067,0,0,0,9,1,2,142,75,2,4,1,1
06,001,SAN FERNANDO,02209,057068,0,0,16,19,0,10,126,110,1,3,1,4
06,001,SAN FERNANDO,02209,057069,0,0,18,14,2,5,140,69,2,7,1,3
06,001,SAN FERNANDO,02209,057070,0,0,26,13,2,10,129,67,0,6,1,5
06,001,SAN FERNANDO,02209,057071,0,0,18,12,0,6,132,79,0,4,3,6
06,001,SAN FERNANDO,02209,057072,0,0,5,12,3,6,113,94,2,6,3,5
06,001,SAN FERNANDO,02209,057073,0,0,19,11,0,12,105,97,2,3,1,3
06,001,SAN FERNANDO,02209,057074,0,0,26,11,0,6,123,67,2,14,1,5
06,001,SAN FERNANDO,02209,057075,0,0,23,10,1,5,131,84,2,8,0,2
06,001,SAN FERNANDO,02209,057076,0,0,20,13,1,7,132,88,1,7,4,3
06,001,SAN FERNANDO,02209,057077,0,0,13,12,1,10,130,68,1,8,1,4
06,001,SAN FERNANDO,02209,057078,0,0,13,7,2,14,98,117,2,7,1,5
06,001,SAN FERNANDO,02210,057079,0,0,18,3,0,13,120,74,1,0,0,2
06,001,SAN FERNANDO,02210,057080,0,0,11,9,2,8,90,96,0,3,1,0
06,001,SAN FERNANDO,02210,057081,0,0,3,3,2,10,102,101,3,3,0,2
06,001,SAN FERNANDO,02210,057082,0,0,19,4,3,7,85,111,1,8,1,4
06,001,SAN FERNANDO,02210,057083,0,0,1,0,0,0,90,98,1,0,0,5
06,001,SAN FERNANDO,02210,057084,0,0,11,6,0,6,101,104,1,5,1,1
06,001,SAN FERNANDO,02210,057085,0,0,14,7,1,8,116,85,4,0,1,1
06,001,SAN FERNANDO,02210,057086,0,0,7,6,1,14,99,95,3,5,0,4
06,001,SAN FERNANDO,02210,057087,0,0,18,6,1,10,94,100,2,2,3,1
06,001,SAN FERNANDO,02210,057088,0,0,8,1,0,8,100,83,3,7,0,5
06,001,SAN FERNANDO,02210,057089,0,0,2,5,2,6,112,94,2,4,0,3
06,001,SAN FERNANDO,02210,057090,0,0,13,4,0,7,82,108,2,4,0,2
06,001,SAN FERNANDO,02211,057091,0,0,4,14,0,9,186,36,1,4,1,3
06,001,SAN FERNANDO,02211,057092,0,0,0,4,1,0,52,67,1,2,116,2
06,001,SAN FERNANDO,02211,057093,0,0,12,13,2,7,174,41,0,3,0,2
06,001,SAN FERNANDO,02211,057094,0,0,0,19,2,6,145,48,0,3,0,0
06,001,SAN FERNANDO,02211,057095,0,0,15,7,2,5,161,60,0,2,0,5
06,001,SAN FERNANDO,02211,057096,0,0,12,11,1,8,151,52,1,5,1,3
06,001,SAN FERNANDO,02211,057097,0,0,2,8,3,7,152,65,0,4,0,2
06,001,SAN FERNANDO,02211,057098,0,0,0,9,2,3,141,67,2,6,1,5
06,001,SAN FERNANDO,02211,057099,0,0,15,5,0,9,153,65,1,7,0,2
06,001,SAN FERNANDO,02211,057100,0,0,16,12,1,2,155,50,1,3,0,2
06,001,SAN FERNANDO,02211,057101,0,0,24,6,0,5,160,46,0,2,0,3
06,001,SAN FERNANDO,02211,057102,0,0,0,0,2,0,68,0,2,2,2,4
06,001,SAN FERNANDO,02211,057103,0,0,13,11,0,2,175,44,0,2,0,2
06,001,SAN FERNANDO,02211,057104,0,0,1,9,0,3,170,43,1,4,2,3
06,001,SAN FERNANDO,02211,057105,0,0,0,8,1,8,181,62,1,7,0,2
06,001,SAN FERNANDO,02211,057106,0,0,11,0,2,5,149,50,0,5,0,4
06,001,SAN FERNANDO,02211,057107,0,0,5,3,0,5,176,37,2,1,0,4
06,001,SAN FERNANDO,02211,057108,0,0,0,9,2,12,137,51,2,4,3,2
06,001,SAN FERNANDO,02211,057109,0,0,0,0,1,0,174,0,1,2,0,4
06,001,SAN FERNANDO,02211,057110,0,0,1,0,0,0,0,0,0,0,0,3
06,001,SAN FERNANDO,02211,057111,0,0,0,7,2,6,154,46,1,0,0,5
06,001,SAN FERNANDO,02211,057112,0,0,0,5,2,6,166,44,3,5,0,4
06,001,SAN FERNANDO,02211,057113,0,0,12,3,2,8,143,66,1,4,0,1
06,001,SAN FERNANDO,02211,057114,0,0,0,2,2,6,160,61,0,4,0,2
06,001,SAN FERNANDO,02211,057115,0,0,10,6,1,7,154,59,0,5,0,1
06,001,SAN FERNANDO,02211,057116,0,0,10,13,2,2,180,38,0,7,0,3
06,001,SAN FERNANDO,02211,057117,0,0,14,9,0,7,139,83,0,5,0,2
06,001,SAN FERNANDO,02211,057118,0,0,2,13,0,4,159,48,1,3,2,3
06,001,SAN FERNANDO,02211,057119,0,0,11,6,2,11,155,63,0,2,1,4
06,001,SAN FERNANDO,02211,057120,0,0,60,4,4,4,169,10,2,0,1,0
06,001,SAN FERNANDO,02211,057121,0,0,0,11,2,5,164,67,1,4,0,7
06,001,SAN FERNANDO,02212,057122,0,0,11,12,0,8,119,80,13,3,1,6
06,001,SAN FERNANDO,02212,057123,0,0,19,3,2,7,108,106,5,5,2,8
06,001,SAN FERNANDO,02212,057124,0,0,9,16,2,7,117,96,2,3,1,3
06,001,SAN FERNANDO,02212,057125,0,0,21,12,2,6,134,79,0,8,0,3
06,001,SAN FERNANDO,02212,057126,0,0,19,2,3,6,102,118,4,3,0,3
06,001,SAN FERNANDO,02213,057127,0,0,1,6,2,7,176,31,1,2,0,6
06,001,SAN FERNANDO,02213,057128,0,0,6,11,1,6,185,26,2,2,1,10
06,001,SAN FERNANDO,02213,057129,0,0,9,7,0,5,164,57,1,7,2,4
06,001,SAN FERNANDO,02213,057130,0,0,2,12,2,6,165,50,1,1,0,6
06,001,SAN FERNANDO,02213,057131,0,0,16,13,1,5,153,44,2,0,0,3
06,001,SAN FERNANDO,02213,057132,0,0,0,6,1,2,160,49,3,7,0,8
06,001,SAN FERNANDO,02213,057133,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02213,057134,0,0,11,9,0,0,171,46,0,3,0,5
06,001,SAN FERNANDO,02213,057135,0,0,21,9,2,5,162,47,0,1,1,4
06,001,SAN FERNANDO,02213,057136,0,0,29,7,3,7,138,64,4,0,0,0
06,001,SAN FERNANDO,02213,057137,0,0,11,6,2,3,165,40,4,3,0,4
06,001,SAN FERNANDO,02213,057138,0,0,0,12,0,4,164,49,6,2,0,4
06,001,SAN FERNANDO,02213,057139,0,0,27,11,0,8,133,35,1,2,1,6
06,001,SAN FERNANDO,02213,057140,0,0,0,10,1,3,170,45,0,1,0,5
06,001,SAN FERNANDO,02213,057141,0,0,8,10,2,5,157,35,0,7,2,6
06,001,SAN FERNANDO,02213,057142,0,0,15,8,0,3,181,41,0,4,0,9
06,001,SAN FERNANDO,02213,057143,0,0,58,9,2,5,166,31,1,4,0,9
06,001,SAN FERNANDO,02213,057144,0,0,0,5,3,2,156,45,1,6,0,5
06,001,SAN FERNANDO,02213,057145,0,0,23,6,1,7,166,50,0,0,0,8
06,001,SAN FERNANDO,02213,057146,0,0,0,0,2,0,94,39,1,1,0,5
06,001,SAN FERNANDO,02213,057147,0,0,0,8,2,6,176,41,1,0,0,8
06,001,SAN FERNANDO,02213,057148,0,0,12,9,2,6,156,47,0,2,1,6
06,001,SAN FERNANDO,02213,057149,0,0,17,7,1,9,163,58,1,8,1,3
06,001,SAN FERNANDO,02213,057150,0,0,8,8,1,3,164,36,0,3,2,6
06,001,SAN FERNANDO,02213,057151,0,0,32,9,4,6,161,48,1,1,0,4
06,001,SAN FERNANDO,02214,057152,0,0,0,10,0,0,179,29,2,0,1,1
06,001,SAN FERNANDO,02214,057153,0,0,12,13,3,5,179,34,1,2,1,3
06,001,SAN FERNANDO,02214,057154,0,0,20,10,2,7,190,34,2,5,1,2
06,001,SAN FERNANDO,02214,057155,0,0,12,7,0,7,191,43,0,3,1,3
06,001,SAN FERNANDO,02214,057156,0,0,11,4,1,4,184,56,2,4,3,2
06,001,SAN FERNANDO,02214,057157,0,0,18,6,0,6,168,36,4,8,1,1
06,001,SAN FERNANDO,02214,057158,0,0,28,12,1,0,188,23,1,6,0,0
06,001,SAN FERNANDO,02214,057159,0,0,16,10,1,4,174,55,3,1,0,2
06,001,SAN FERNANDO,02214,057160,0,0,68,5,0,14,141,75,0,5,1,4
06,001,SAN FERNANDO,02214,057161,0,0,0,5,1,0,170,34,2,3,1,4
06,001,SAN FERNANDO,02214,057162,0,0,13,13,1,8,198,35,1,2,0,0
06,001,SAN FERNANDO,02214,057163,0,0,9,7,2,3,183,59,1,3,0,3
06,001,SAN FERNANDO,02214,057164,0,0,23,8,0,12,168,49,2,5,0,2
06,001,SAN FERNANDO,02214,057165,0,0,0,9,1,2,79,36,1,3,123,3
06,001,SAN FERNANDO,02214,057166,0,0,2,12,5,2,169,42,0,6,0,1
06,001,SAN FERNANDO,02214,057167,0,0,17,6,3,8,57,58,0,4,2,2
06,001,SAN FERNANDO,02214,057168,0,0,28,9,2,3,190,40,0,2,0,0
06,001,SAN FERNANDO,02214,057169,0,0,16,10,3,5,191,32,2,5,0,3
06,001,SAN FERNANDO,02214,057170,0,0,2,14,2,4,160,39,2,9,0,3
06,001,SAN FERNANDO,02214,057171,0,0,20,8,0,11,170,41,0,2,0,2
06,001,SAN FERNANDO,02214,057172,0,0,0,0,2,0,183,41,0,0,1,0
06,001,SAN FERNANDO,02214,057173,0,0,0,10,0,4,174,47,1,3,0,1
06,001,SAN FERNANDO,02214,057174,0,0,0,14,0,8,181,32,0,5,0,1
06,001,SAN FERNANDO,02214,057175,0,0,0,8,0,4,184,31,0,3,0,4
