codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00050,00024,00036
10,001,General Belgrano,00007,000135,313,23,1,87,124,20,6
10,001,General Belgrano,00007,000136,312,18,1,88,97,29,10
10,001,General Belgrano,00007,000137,315,24,1,87,131,16,6
10,001,General Belgrano,00007,000138,313,26,1,91,118,14,17
10,001,General Belgrano,00007,000139,315,28,1,71,127,14,14
10,001,General Belgrano,00007,000140,312,17,0,83,115,15,12
10,001,General Belgrano,00007,000141,316,23,5,70,130,13,17
10,001,General Belgrano,00007,000142,313,19,2,82,104,21,7
10,001,General Belgrano,00007,000143,316,11,4,120,85,23,16
10,001,General Belgrano,00007,000144,313,11,2,91,112,25,13
10,001,General Belgrano,00007,000145,314,22,2,75,128,19,11
10,001,General Belgrano,00007,000146,320,22,3,75,135,17,14
10,001,General Belgrano,00007,000147,314,15,0,85,117,20,22
10,001,General Belgrano,00007,000148,314,22,2,78,109,16,21
10,001,General Belgrano,00007,000149,313,23,6,90,119,18,11
10,001,General Belgrano,00007,000150,315,20,6,85,134,18,6
10,001,General Belgrano,00007,000151,315,21,3,85,132,13,13
10,001,General Belgrano,00007,000152,316,17,1,78,123,20,12
10,001,General Belgrano,00007,000153,311,13,0,67,146,23,12
10,001,General Belgrano,00007,000154,315,26,0,105,88,19,16
10,001,General Belgrano,00007,000155,313,25,5,82,113,17,10
10,001,General Belgrano,00007,000156,314,28,6,91,107,21,8
10,001,General Belgrano,00007,000157,315,16,2,86,109,24,8
10,001,General Belgrano,00007,000158,319,24,0,88,115,23,9
10,001,General Belgrano,00007,000159,311,29,1,90,107,17,15
10,001,General Belgrano,00007,000160,316,20,0,101,104,21,13
10,001,General Belgrano,00007,000161,314,19,3,88,117,15,11
10,001,General Belgrano,00007,000162,314,27,2,93,106,22,6
10,001,General Belgrano,00007,000163,313,18,1,103,105,19,21
10,001,General Belgrano,00007,000164,318,17,3,62,144,20,16
10,001,General Belgrano,00007,000165,314,20,0,83,120,11,21
10,001,General Belgrano,00007,000166,313,21,4,76,117,28,8
10,001,General Belgrano,00007,000167,309,25,5,61,117,18,18
10,001,General Belgrano,00007,000168,316,22,1,75,123,24,8
10,001,General Belgrano,00007,000169,313,32,0,68,123,18,14
10,001,General Belgrano,00007,000170,311,20,1,90,103,30,12
10,001,General Belgrano,00007,000171,319,33,1,72,129,16,13
10,001,General Belgrano,00007,000172,311,23,3,70,136,18,14
10,001,General Belgrano,00007,000173,315,19,3,86,112,20,11
10,001,General Belgrano,00007,000174,314,22,1,93,109,16,17
10,001,General Belgrano,00007,000175,311,13,0,97,109,21,13
10,001,General Belgrano,00007,000176,314,22,1,63,129,17,18
10,001,General Belgrano,00007,000177,315,22,1,89,125,21,18
10,001,General Belgrano,00007,000178,315,14,4,93,112,18,11
10,001,General Belgrano,00007,000179,319,20,2,77,119,21,17
10,001,General Belgrano,00007,000099,315,13,2,104,106,16,11
10,001,General Belgrano,00008,000180,320,29,1,99,109,14,9
10,001,General Belgrano,00008,000181,316,22,1,88,126,16,9
10,001,General Belgrano,00008,000182,320,24,3,91,123,21,8
10,001,General Belgrano,00008,000183,318,16,0,86,122,17,16
10,001,General Belgrano,00008,000184,317,20,5,103,103,19,13
10,001,General Belgrano,00008,000185,319,15,2,101,127,17,5
10,001,General Belgrano,00008,000186,318,16,3,87,120,19,10
10,001,General Belgrano,00008,000187,321,17,2,96,110,27,15
10,001,General Belgrano,00008,000188,321,17,2,85,137,25,9
10,001,General Belgrano,00008,000189,321,23,2,73,147,17,6
10,001,General Belgrano,00008,000190,316,18,5,90,121,18,9
10,001,General Belgrano,00008,000191,324,20,0,91,117,18,17
10,001,General Belgrano,00008,000192,319,27,3,85,121,23,8
10,001,General Belgrano,00008,000193,318,30,1,77,127,21,8
10,001,General Belgrano,00008,000194,317,16,1,94,116,18,19
10,001,General Belgrano,00008,000195,319,39,3,87,112,0,14
10,001,General Belgrano,00008,000196,321,24,3,90,108,15,12
10,001,General Belgrano,00008,000197,316,14,3,88,115,27,8
10,001,General Belgrano,00008,000198,320,18,4,85,128,23,12
10,001,General Belgrano,00008,000199,313,23,3,57,128,15,17
10,001,General Belgrano,00008,000200,317,20,0,88,121,15,8
10,001,General Belgrano,00008,000201,319,24,3,93,119,18,11
10,001,General Belgrano,00008,000202,317,24,1,88,127,11,9
10,001,General Belgrano,00008,000203,320,18,1,73,145,12,11
10,001,General Belgrano,00008,000204,318,22,2,63,127,21,11
10,001,General Belgrano,00008,000205,319,19,6,70,122,21,20
10,001,General Belgrano,00008,000206,322,25,0,81,128,15,13
10,001,General Belgrano,00008,000207,319,16,2,74,156,11,9
