codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0002,0003,0005,0014,0038,0041,0042,0048,0057,0128,0139,0141,0142,0144,0145,0147,0148,0161,0507,0564,0565,0566
04,Colón,003,0033 ,4980,379,5,10,1,21,45,0,4,2,2,5,11,0,0,1,2,4,1,0,0,1,3,0,71,3,7
04,Colón,003,0033 ,4981,379,3,16,0,0,47,2,2,0,4,10,0,0,0,0,9,0,2,1,3,0,8,1,80,4,14
04,Colón,003,0033 ,4982,379,0,0,2,12,76,4,3,3,1,9,4,7,0,7,1,1,3,0,4,0,8,0,82,5,9
04,Colón,003,0033 ,4983,379,0,0,1,31,50,2,0,2,10,1,12,5,2,3,1,1,0,1,2,1,5,0,68,5,1
04,Colón,003,0033 ,4984,379,5,3,3,27,65,3,3,1,3,8,0,2,0,7,7,3,0,0,8,2,5,0,63,4,3
04,Colón,003,0033 ,4985,379,0,0,3,15,62,11,1,0,1,7,6,14,2,2,3,4,0,3,1,2,6,1,72,1,7
04,Colón,003,0033 ,4986,379,2,0,0,27,49,1,1,2,0,15,2,1,1,7,1,4,2,1,5,1,17,0,93,3,0
04,Colón,003,0033 ,4987,379,0,0,0,27,51,4,2,1,6,2,0,7,0,1,5,6,2,3,0,0,9,1,85,5,5
04,Colón,003,0033 ,4988,379,9,3,0,6,54,0,3,2,14,8,4,5,2,1,1,5,2,0,2,0,0,0,95,1,11
04,Colón,003,0033 ,4989,379,2,1,0,14,69,1,4,2,5,4,9,1,0,1,1,3,1,1,4,1,11,0,93,5,4
04,Colón,003,0033 ,4990,379,0,0,2,15,66,1,1,0,1,14,4,2,0,13,4,0,0,1,2,2,5,1,95,3,9
04,Colón,003,0033 ,4991,379,10,8,0,16,53,2,1,1,6,6,18,0,0,1,5,14,0,0,2,3,3,1,62,2,6
04,Colón,003,0033 ,4992,379,0,0,2,4,68,7,1,1,7,3,1,20,0,0,0,3,0,1,1,3,3,2,71,6,18
04,Colón,003,0033 ,4993,379,6,5,0,15,77,6,3,5,11,1,2,3,0,12,1,3,2,0,4,1,6,2,78,6,7
04,Colón,003,0033 ,4994,379,4,6,3,10,47,1,3,0,1,1,5,9,2,2,2,17,0,2,5,7,11,0,84,2,7
04,Colón,003,0033 ,4995,379,8,9,2,26,48,1,3,1,5,2,3,2,0,11,5,1,0,2,1,2,7,2,75,3,5
04,Colón,003,0033 ,4996,379,4,11,1,17,57,7,1,2,6,9,3,2,0,2,4,1,1,0,1,1,7,1,90,2,5
04,Colón,003,0033 ,4997,379,6,8,2,11,60,3,3,2,2,4,6,5,1,5,11,3,1,3,2,2,17,1,62,3,7
04,Colón,003,0033 ,4998,379,2,8,0,24,63,3,2,1,4,2,3,1,2,0,1,6,1,0,5,1,9,2,82,1,8
04,Colón,003,0033 ,4999,379,5,5,1,27,56,8,0,1,5,10,2,4,1,0,3,0,0,0,1,3,11,2,91,4,3
04,Colón,003,0033 ,5000,379,7,10,2,21,63,6,5,0,1,0,4,0,1,5,0,5,0,1,12,0,3,2,81,4,5
04,Colón,003,0033 ,5001,379,2,7,2,35,62,1,0,0,8,4,5,2,0,3,1,0,0,0,4,1,6,1,63,1,6
04,Colón,003,0033 ,5002,379,7,12,1,14,74,2,3,1,5,3,4,0,0,3,1,2,0,2,3,0,10,1,93,1,7
04,Colón,003,0033A,1532,126,1,6,0,2,48,1,0,0,1,1,2,0,0,1,0,2,0,0,8,0,2,0,15,1,2
04,Colón,003,0033A,5003,95,2,3,1,3,37,0,0,0,3,5,0,1,0,0,3,0,0,0,1,0,0,1,15,0,0
04,Colón,003,0034 ,1533,371,0,2,3,41,63,10,2,4,21,11,5,4,0,2,0,8,2,1,2,0,2,3,66,2,9
04,Colón,003,0034 ,1534,371,0,0,0,36,50,7,7,3,6,8,7,13,2,0,3,4,0,3,16,2,3,2,61,4,15
04,Colón,003,0034 ,1535,371,4,1,0,49,42,12,3,2,1,10,5,0,0,3,13,3,2,2,7,2,10,2,67,3,3
04,Colón,003,0034 ,1536,371,5,10,0,57,47,2,1,0,4,4,5,10,1,3,2,4,0,2,7,1,3,1,72,16,16
04,Colón,003,0034 ,1537,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Colón,003,0034 ,1538,370,0,0,4,29,51,8,4,3,7,19,17,4,0,7,3,7,1,0,3,1,1,3,65,9,13
04,Colón,003,0034 ,1539,370,5,4,1,30,58,4,2,0,6,8,3,5,0,3,19,17,1,1,12,1,7,1,76,7,6
04,Colón,003,0034 ,1540,370,0,6,0,58,44,4,2,2,8,3,4,4,1,4,4,3,2,2,22,3,0,2,78,5,9
04,Colón,003,0034 ,1541,370,1,4,0,55,47,7,3,2,8,5,3,5,0,9,7,9,1,0,20,1,2,3,62,1,18
04,Colón,003,0034 ,5004,356,7,5,1,57,42,10,1,1,0,5,4,3,1,1,0,3,1,0,12,2,0,1,66,1,14
04,Colón,003,0034 ,5005,356,12,0,3,34,48,5,4,3,2,0,2,14,2,2,2,2,0,0,6,3,5,1,64,1,11
04,Colón,003,0034 ,5006,356,4,1,0,44,33,4,3,1,5,4,7,2,1,1,8,14,0,0,12,0,1,0,71,2,8
04,Colón,003,0034 ,5007,356,3,4,0,15,40,2,3,2,1,6,9,2,1,1,6,1,1,1,16,2,7,3,99,0,14
04,Colón,003,0034 ,5008,356,2,6,0,34,42,7,3,5,6,8,4,7,0,0,2,6,1,2,4,3,7,0,75,3,4
04,Colón,003,0034 ,5009,355,16,0,3,19,4,2,4,0,2,1,0,4,1,4,4,13,0,0,29,1,5,0,82,5,13
04,Colón,003,0034 ,5010,355,9,7,2,27,31,8,2,5,1,5,6,21,1,4,3,5,0,2,4,0,0,2,70,3,18
04,Colón,003,0034 ,5011,355,4,15,1,12,44,25,0,2,4,12,2,4,0,5,12,8,0,0,5,0,3,0,78,5,11
04,Colón,003,0034 ,5012,355,6,8,0,32,39,0,4,2,11,1,4,13,2,0,2,1,0,1,5,0,1,1,70,4,16
04,Colón,003,0034 ,5013,355,3,2,1,25,37,6,1,0,6,3,19,15,5,7,2,3,1,0,11,1,10,0,71,1,3
04,Colón,003,0035 ,1542,378,8,8,1,43,120,0,2,0,3,14,3,2,1,1,1,0,1,0,13,1,7,2,67,3,1
04,Colón,003,0035 ,1543,378,7,7,1,39,105,12,4,2,7,1,1,3,0,1,2,2,0,1,7,2,1,0,68,1,11
04,Colón,003,0035 ,1544,378,0,0,0,30,120,0,4,2,3,5,3,8,1,1,12,8,0,1,9,3,6,1,56,5,5
04,Colón,003,0035 ,1545,378,3,9,0,34,122,1,2,2,0,5,1,2,0,14,8,2,0,0,9,4,14,0,55,0,0
04,Colón,003,0035 ,1546,377,3,7,2,32,135,9,3,0,1,4,1,1,2,2,5,3,0,0,4,1,10,0,48,2,5
04,Colón,003,0035 ,1547,377,5,13,2,27,120,6,2,1,0,8,0,0,1,0,0,0,0,2,5,1,7,1,69,2,14
04,Colón,003,0035 ,1548,377,2,12,0,40,104,1,2,3,5,5,2,8,1,4,1,4,1,0,13,2,2,0,51,6,9
04,Colón,003,0035 ,1549,377,2,11,0,41,124,10,1,2,5,1,6,3,0,2,8,9,0,1,5,3,3,0,47,3,7
04,Colón,003,0035 ,1550,377,6,13,0,31,121,0,2,0,0,3,3,8,0,4,6,1,0,5,2,0,7,0,73,0,1
04,Colón,003,0035 ,1551,377,4,9,1,27,111,5,2,1,5,2,5,4,0,6,3,1,1,1,9,0,6,0,52,2,5
04,Colón,003,0035 ,5014,364,3,9,0,15,88,9,4,2,5,3,3,20,0,3,4,2,3,0,4,3,3,2,63,5,2
04,Colón,003,0035 ,5015,364,15,0,0,12,89,14,4,3,2,2,3,1,4,17,1,3,1,0,6,2,1,0,57,0,1
04,Colón,003,0035 ,5016,364,16,0,4,10,99,7,2,0,1,1,2,9,2,17,0,2,1,1,3,3,0,2,67,1,10
04,Colón,003,0035 ,5017,364,7,5,1,10,83,1,2,0,1,25,8,3,0,0,4,4,4,0,6,1,3,2,53,4,5
04,Colón,003,0035 ,5018,363,11,0,1,13,76,0,2,1,8,3,1,4,0,11,4,19,1,3,0,0,1,1,63,4,4
04,Colón,003,0035 ,5019,363,8,0,1,12,83,6,2,0,6,11,6,1,0,8,5,5,2,0,6,1,0,5,69,2,2
04,Colón,003,0035 ,5020,363,5,7,0,27,72,1,3,1,8,4,7,4,1,0,0,12,1,1,8,1,0,1,76,3,0
04,Colón,003,0035 ,5021,363,3,7,1,25,71,20,3,0,0,7,3,1,1,5,3,1,1,2,15,1,9,0,60,2,1
04,Colón,003,0035 ,5022,363,7,3,2,19,73,4,3,1,2,4,9,6,1,2,2,5,3,1,14,2,13,1,76,0,1
04,Colón,003,0035 ,5023,363,6,4,1,24,68,2,7,2,4,0,7,5,0,1,4,9,0,0,2,6,8,1,70,1,4
04,Colón,003,0035 ,5024,363,6,7,1,19,80,6,2,3,1,1,0,5,0,2,3,2,0,0,12,1,2,1,82,6,8
04,Colón,003,0035A,1552,311,6,2,0,38,48,2,4,2,7,4,11,27,0,1,2,8,1,0,7,3,4,1,68,4,4
04,Colón,003,0035A,5025,320,0,0,0,22,54,9,2,2,0,8,8,2,0,5,9,2,1,2,0,1,4,0,61,8,12
04,Colón,003,0036 ,1553,179,8,0,0,14,64,0,0,0,2,11,0,0,0,3,4,0,1,0,1,0,2,1,20,2,1
04,Colón,003,0036 ,5026,163,4,0,0,20,57,5,0,0,2,6,1,4,2,0,0,0,0,0,1,0,2,0,17,1,0
04,Colón,003,0037 ,1554,382,3,9,1,16,71,2,4,2,20,5,0,1,0,0,0,9,2,1,3,2,6,3,81,8,2
04,Colón,003,0037 ,1555,382,4,9,2,6,68,4,2,3,13,3,3,1,1,4,2,6,8,5,11,3,10,3,77,8,12
04,Colón,003,0037 ,1556,382,10,7,3,20,76,4,6,4,3,0,2,1,1,3,0,0,3,1,2,10,21,1,75,8,3
04,Colón,003,0037 ,1557,381,3,4,4,18,86,4,3,4,5,5,1,3,1,6,0,3,0,3,1,2,9,4,71,0,24
04,Colón,003,0037 ,1558,381,1,10,3,21,71,4,7,4,3,2,4,0,5,1,2,0,3,3,2,5,2,6,83,13,19
04,Colón,003,0037 ,1559,381,7,6,2,8,95,4,9,1,9,2,1,1,0,1,1,9,1,0,8,3,3,5,75,8,9
04,Colón,003,0037 ,1560,381,7,12,1,14,74,0,3,1,10,0,0,1,4,1,0,2,3,1,7,5,6,3,62,13,21
04,Colón,003,0037 ,1561,381,3,8,1,12,83,5,8,4,9,1,3,2,1,2,3,4,2,1,5,7,8,0,60,9,9
04,Colón,003,0037 ,1562,381,5,11,1,17,74,8,8,1,16,0,0,2,0,3,0,1,3,3,4,4,9,6,74,7,6
04,Colón,003,0037 ,1563,381,8,12,0,20,89,9,11,2,15,0,4,0,0,3,2,0,7,0,2,5,3,3,64,14,6
04,Colón,003,0037 ,1564,381,5,12,2,12,66,14,9,3,6,0,8,2,1,2,0,5,3,2,0,7,2,1,80,8,8
04,Colón,003,0037 ,1565,381,4,9,1,19,79,5,8,2,12,3,0,0,2,1,2,1,3,1,0,5,6,3,81,20,5
04,Colón,003,0037 ,1566,381,16,0,6,25,76,1,3,1,12,3,7,4,1,4,1,3,2,1,1,3,12,1,61,4,13
04,Colón,003,0037 ,1567,381,0,0,1,15,77,3,5,4,7,2,6,2,2,2,2,2,1,0,2,5,16,5,66,12,5
04,Colón,003,0037 ,1568,381,4,7,0,0,69,5,3,1,10,4,5,6,0,3,0,0,4,0,2,4,13,1,73,5,7
04,Colón,003,0037 ,1569,381,7,3,1,18,79,7,2,7,8,2,4,1,2,2,1,2,2,0,2,11,8,3,60,9,6
04,Colón,003,0037 ,1570,381,4,6,2,16,72,10,8,6,11,0,4,2,1,1,2,4,0,1,1,3,22,2,74,6,6
04,Colón,003,0037 ,1571,381,23,0,1,31,75,3,11,1,8,2,1,2,0,4,2,1,3,3,1,5,4,3,59,9,8
04,Colón,003,0037 ,1572,381,6,9,1,19,81,9,10,3,13,2,3,3,3,3,1,4,4,2,2,1,4,0,78,13,3
04,Colón,003,0037 ,1573,381,5,6,1,31,72,2,11,8,15,6,0,3,2,0,0,1,1,2,2,5,4,5,85,5,0
04,Colón,003,0037 ,5027,390,5,10,1,10,79,5,4,1,10,13,1,2,1,3,1,3,2,0,5,4,9,7,79,6,5
04,Colón,003,0037 ,5028,390,2,9,0,14,61,4,14,4,7,2,2,4,2,2,3,0,6,3,1,4,7,6,102,7,7
04,Colón,003,0037 ,5029,390,0,0,0,20,67,4,2,2,16,2,2,1,1,1,1,2,1,0,0,3,3,3,87,8,12
04,Colón,003,0037 ,5030,390,18,0,0,2,65,3,8,2,5,0,1,6,1,2,1,6,6,0,17,4,8,7,90,13,11
04,Colón,003,0037 ,5031,390,3,7,0,15,72,2,8,7,6,8,2,5,2,0,0,2,3,3,6,6,8,1,69,14,5
04,Colón,003,0037 ,5032,390,8,0,1,6,78,3,7,2,3,3,4,2,1,5,0,1,5,0,9,3,16,2,83,6,15
04,Colón,003,0037 ,5033,390,1,3,0,21,77,9,9,3,13,2,0,2,5,0,0,0,2,0,0,5,4,1,100,3,4
04,Colón,003,0037 ,5034,390,7,13,1,20,74,2,7,4,6,2,1,0,1,0,2,0,2,1,3,3,8,5,86,10,5
04,Colón,003,0037 ,5035,390,3,8,3,31,61,4,9,3,11,1,1,0,1,4,0,3,2,0,2,6,7,4,79,8,7
04,Colón,003,0037 ,5036,390,11,8,0,25,83,2,8,1,10,2,2,0,1,1,0,0,1,1,1,3,4,1,82,13,3
04,Colón,003,0037 ,5037,390,10,6,3,1,67,5,5,3,2,0,1,9,3,1,3,0,4,3,14,8,3,4,83,10,21
04,Colón,003,0037 ,5038,390,3,17,3,28,55,7,9,3,5,2,1,2,0,0,1,1,1,2,1,3,22,3,83,9,9
04,Colón,003,0037 ,5039,390,10,5,1,25,69,3,3,2,8,1,0,3,1,1,1,3,7,3,0,4,9,1,81,8,7
04,Colón,003,0037 ,5040,390,8,6,0,22,61,2,6,4,0,5,0,6,1,2,1,0,1,0,2,5,0,5,74,7,30
04,Colón,003,0037 ,5041,390,9,3,1,6,67,6,8,1,14,6,1,3,0,2,0,3,6,2,4,4,5,5,85,10,3
04,Colón,003,0037 ,5042,389,7,3,0,18,59,7,7,1,7,3,3,1,1,2,4,1,4,0,5,6,11,0,76,9,11
04,Colón,003,0037 ,5043,389,3,11,1,9,66,0,5,1,6,2,2,4,0,2,5,4,7,1,9,1,10,0,82,9,13
04,Colón,003,0037 ,5044,389,7,6,1,23,84,1,2,1,9,3,4,1,2,3,1,4,3,1,3,3,5,6,65,7,5
04,Colón,003,0038 ,1574,356,1,11,1,15,56,6,4,0,1,4,3,35,2,2,1,5,0,0,3,2,2,4,93,2,5
04,Colón,003,0038 ,1575,356,5,4,0,20,61,3,0,1,5,3,0,11,0,2,11,2,5,1,7,3,0,5,89,6,9
04,Colón,003,0038 ,1576,355,6,5,1,11,73,0,4,2,5,5,1,7,1,3,3,9,2,2,6,1,3,4,101,5,3
04,Colón,003,0038 ,1577,355,8,5,0,14,63,3,4,0,3,1,2,6,0,4,8,2,1,0,15,8,6,3,81,9,2
04,Colón,003,0038 ,1578,355,4,3,0,11,61,2,1,3,3,1,1,17,1,10,3,0,0,0,8,2,9,2,80,8,3
04,Colón,003,0038 ,1579,355,4,7,1,33,78,5,3,1,5,3,0,3,2,3,0,1,2,0,4,4,1,4,80,3,5
04,Colón,003,0038 ,1580,355,5,4,0,20,64,1,2,6,3,3,1,6,2,3,2,5,2,0,7,1,9,3,91,9,7
04,Colón,003,0038 ,1581,355,8,6,0,9,68,15,1,2,0,7,2,4,1,3,3,6,5,0,3,3,12,0,84,9,8
04,Colón,003,0038 ,1582,355,1,6,1,32,73,6,3,1,11,2,0,10,1,1,1,1,1,0,1,4,2,4,95,5,6
04,Colón,003,0038 ,5045,351,1,6,2,23,44,3,1,2,4,5,0,12,0,15,0,0,3,4,4,0,2,1,91,8,8
04,Colón,003,0038 ,5046,351,4,4,1,12,41,2,0,2,2,8,5,9,0,2,6,3,3,1,9,3,4,4,100,7,6
04,Colón,003,0038 ,5047,351,4,8,1,21,42,6,2,6,6,0,4,11,1,7,1,6,2,2,1,3,10,2,83,9,1
04,Colón,003,0038 ,5048,350,7,4,0,27,53,4,1,5,9,1,3,3,0,1,5,3,0,0,9,5,2,5,80,7,5
04,Colón,003,0038 ,5049,350,4,7,2,19,55,3,3,4,9,9,2,13,1,4,5,2,0,1,2,3,0,5,83,6,3
04,Colón,003,0038 ,5050,350,8,0,0,10,64,0,6,1,7,4,4,9,1,4,12,0,0,1,8,5,1,3,86,5,4
04,Colón,003,0038 ,5051,350,1,4,0,30,58,4,1,3,7,2,1,2,2,2,0,1,2,2,0,5,3,0,87,7,2
04,Colón,003,0038 ,5052,350,3,4,0,22,56,4,1,1,8,4,1,4,2,5,1,4,2,0,0,1,2,2,86,5,8
04,Colón,003,0038 ,5053,350,0,2,0,29,55,11,2,5,7,7,3,6,1,1,1,0,0,0,1,8,1,4,80,3,4
04,Colón,003,0039 ,1583,50,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0
04,Colón,003,0039 ,5054,64,0,0,1,3,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,10,0,0
04,Colón,003,0040 ,1584,376,4,6,2,30,72,4,11,2,1,3,7,1,4,3,2,4,4,2,6,2,6,2,79,4,6
04,Colón,003,0040 ,1585,376,4,9,2,39,55,5,3,3,6,2,0,3,5,7,5,2,5,0,7,1,5,3,80,9,4
04,Colón,003,0040 ,1586,376,3,13,0,26,72,14,2,2,6,4,5,2,2,1,7,3,4,2,2,2,1,1,73,9,7
04,Colón,003,0040 ,1587,375,9,4,1,19,75,2,4,4,4,1,15,0,1,3,7,3,4,0,7,2,3,1,72,9,5
04,Colón,003,0040 ,1588,375,2,13,3,35,66,0,5,3,9,5,0,1,2,0,0,2,8,3,1,5,1,2,66,10,16
04,Colón,003,0040 ,1589,375,6,5,1,21,81,2,5,2,3,4,3,14,1,7,5,1,6,1,1,3,5,1,68,9,7
04,Colón,003,0040 ,1590,375,8,5,1,21,63,6,2,1,8,5,5,3,3,3,1,2,5,0,4,4,9,8,83,11,8
04,Colón,003,0040 ,1591,375,0,0,0,11,61,1,3,7,2,3,8,10,0,8,0,8,3,0,10,5,4,3,88,2,7
04,Colón,003,0040 ,1592,375,10,0,1,28,54,2,8,2,3,3,2,5,2,7,3,5,5,1,5,2,8,2,79,10,5
04,Colón,003,0040 ,1593,375,1,7,0,32,70,6,1,3,2,21,6,5,1,1,1,5,4,2,3,1,5,3,56,9,8
04,Colón,003,0040 ,1594,375,4,8,0,25,69,0,5,2,7,0,2,3,2,3,2,2,6,1,5,3,5,5,72,13,6
04,Colón,003,0040 ,1595,375,10,8,0,38,62,12,5,2,10,6,3,3,0,3,3,1,6,0,7,1,4,4,76,8,0
04,Colón,003,0040 ,1596,375,2,9,3,27,48,1,7,3,3,7,8,3,3,13,1,4,6,3,1,2,2,2,67,11,6
04,Colón,003,0040 ,1597,375,7,9,0,16,73,5,6,2,3,2,2,1,2,5,7,5,5,0,15,8,3,4,71,12,9
04,Colón,003,0040 ,1598,375,4,14,0,19,63,8,4,0,5,6,6,4,3,0,1,1,2,0,3,0,4,1,71,11,8
04,Colón,003,0040 ,1599,375,8,8,2,28,64,12,4,4,5,6,1,0,0,1,2,0,2,3,3,5,8,3,72,15,3
04,Colón,003,0040 ,1600,375,0,15,0,35,55,10,1,2,8,8,3,3,2,3,1,2,4,2,6,6,3,6,71,8,6
04,Colón,003,0040 ,1601,375,5,3,0,22,70,1,1,3,1,4,1,2,1,4,3,11,4,3,17,2,1,3,68,8,8
04,Colón,003,0040 ,5055,377,15,4,1,19,57,0,4,1,6,7,13,3,0,2,0,2,2,1,7,2,10,3,69,2,8
04,Colón,003,0040 ,5056,377,14,8,2,21,44,0,2,5,11,4,2,4,2,10,3,6,6,0,5,3,1,1,85,6,7
04,Colón,003,0040 ,5057,377,2,16,1,13,58,3,4,0,3,9,2,1,3,8,1,4,2,0,9,10,2,3,70,5,5
04,Colón,003,0040 ,5058,377,6,9,0,6,56,1,1,3,6,0,5,7,1,10,6,2,3,2,12,1,1,6,77,13,8
04,Colón,003,0040 ,5059,377,3,10,0,13,50,4,6,4,0,2,2,9,1,3,1,9,1,3,4,3,0,4,87,9,22
04,Colón,003,0040 ,5060,377,2,11,1,20,64,5,5,2,5,4,10,2,2,1,0,1,3,0,5,2,5,6,74,12,9
04,Colón,003,0040 ,5061,377,0,0,0,16,55,1,8,6,9,8,7,3,0,3,0,3,5,3,4,1,3,6,83,9,1
04,Colón,003,0040 ,5062,377,9,11,0,21,45,3,8,2,7,11,12,4,4,1,1,3,3,0,3,1,1,3,61,15,5
04,Colón,003,0040 ,5063,377,8,3,3,15,61,2,3,2,6,5,4,4,0,0,7,7,4,0,3,3,8,3,82,7,4
04,Colón,003,0040 ,5064,377,1,6,0,22,44,6,4,4,7,21,2,5,0,6,0,0,1,0,1,3,1,1,105,6,6
04,Colón,003,0040 ,5065,377,4,5,3,33,52,7,4,2,10,3,4,0,2,2,4,3,1,3,6,3,0,5,85,5,7
04,Colón,003,0040 ,5066,377,8,10,1,24,46,17,5,3,6,6,3,2,0,3,0,5,3,1,3,4,3,2,90,3,9
04,Colón,003,0040 ,5067,377,7,20,3,20,57,13,4,3,7,5,7,5,2,2,0,0,0,3,2,8,3,5,71,7,2
04,Colón,003,0040 ,5068,377,9,4,1,13,40,2,3,2,5,7,1,4,3,3,4,4,1,1,22,3,3,1,95,7,16
04,Colón,003,0040 ,5069,377,6,4,1,24,50,2,8,4,1,6,4,3,1,3,5,1,5,0,7,4,4,3,84,7,11
04,Colón,003,0040 ,5070,377,7,8,2,14,51,3,5,2,2,1,5,3,2,7,3,7,0,2,23,1,2,0,79,13,13
04,Colón,003,0040 ,5071,376,2,9,2,19,54,20,6,3,7,5,0,2,1,1,0,2,3,1,2,2,0,2,84,6,6
04,Colón,003,0040A,1602,336,3,9,0,4,94,4,7,6,3,2,6,2,0,9,1,3,4,0,4,6,2,6,59,16,10
04,Colón,003,0040A,1603,336,5,0,1,9,86,6,5,2,3,2,0,1,5,3,0,2,7,1,1,8,3,2,68,10,16
04,Colón,003,0040A,1604,336,2,5,2,20,94,2,2,2,10,3,2,1,1,1,1,1,2,0,2,4,4,4,67,19,3
04,Colón,003,0040A,1605,336,2,6,2,14,93,5,8,0,11,1,2,1,2,5,0,2,3,1,1,8,2,2,72,14,8
04,Colón,003,0040A,1606,336,10,5,1,16,98,5,5,5,7,3,0,1,0,3,1,1,2,1,2,10,9,2,64,18,2
04,Colón,003,0040A,1607,336,3,4,1,4,96,4,6,6,8,3,4,8,0,4,0,1,2,2,1,9,12,0,63,11,4
04,Colón,003,0040A,1608,336,5,8,1,15,95,2,4,1,5,4,3,0,1,2,0,2,6,2,3,3,4,3,62,17,7
04,Colón,003,0040A,5072,353,2,7,1,8,80,3,7,0,7,5,1,3,0,0,3,3,7,1,5,7,1,5,85,16,4
04,Colón,003,0040A,5073,353,3,4,0,9,81,3,4,3,0,2,3,2,3,7,0,3,4,0,1,5,13,2,93,8,2
04,Colón,003,0040A,5074,353,10,2,1,12,93,0,3,7,1,3,9,3,2,0,2,0,10,0,0,7,0,2,75,8,10
04,Colón,003,0040A,5075,352,6,2,1,15,86,0,5,3,6,6,3,1,3,2,3,4,0,1,0,4,1,3,78,12,12
04,Colón,003,0040A,5076,352,0,0,2,12,80,0,4,3,11,4,8,6,2,2,0,1,4,2,0,7,10,1,66,11,0
04,Colón,003,0040A,5077,352,7,0,0,8,78,3,1,5,3,1,2,0,3,1,2,2,0,0,4,6,6,2,79,12,10
04,Colón,003,0040A,5078,352,1,4,3,8,84,0,3,3,4,0,3,1,4,4,3,3,2,4,2,4,5,3,74,15,10
04,Colón,003,0041 ,1609,378,3,7,0,25,101,4,7,2,5,11,3,4,2,0,3,1,1,0,3,6,6,2,61,11,2
04,Colón,003,0041 ,1610,378,9,4,0,18,101,5,6,5,7,2,1,1,0,0,25,4,3,1,1,7,3,2,75,6,8
04,Colón,003,0041 ,1611,378,2,8,4,13,100,11,10,2,4,3,0,3,3,4,2,7,1,2,0,7,8,1,69,7,4
04,Colón,003,0041 ,1612,377,7,2,0,5,112,4,7,2,6,4,3,4,2,2,0,3,1,3,3,8,3,0,74,13,11
04,Colón,003,0041 ,1613,377,3,3,0,12,80,1,7,3,0,2,4,0,0,6,5,0,1,1,7,8,6,0,108,4,12
04,Colón,003,0041 ,1614,377,6,7,0,19,96,8,4,1,3,9,5,1,2,7,9,1,1,1,7,2,9,0,68,5,2
04,Colón,003,0041 ,1615,377,5,5,3,19,107,11,3,2,0,3,7,0,4,2,2,2,3,1,0,6,0,2,68,9,14
04,Colón,003,0041 ,1616,377,2,8,1,17,98,1,5,3,3,0,2,2,2,1,10,4,0,1,11,7,8,3,67,11,7
04,Colón,003,0041 ,1617,377,2,2,2,12,101,9,5,3,11,1,1,0,1,2,4,5,1,1,4,4,1,6,88,7,2
04,Colón,003,0041 ,1618,377,0,0,0,23,95,2,4,3,6,3,10,1,0,3,2,3,1,1,1,6,9,0,82,5,12
04,Colón,003,0041 ,1619,377,0,0,1,7,110,4,9,2,2,2,3,1,3,6,4,3,1,2,8,9,3,1,70,13,8
04,Colón,003,0041 ,1620,377,7,10,2,12,104,2,5,4,3,0,2,7,1,11,1,5,0,0,2,3,4,2,72,8,4
04,Colón,003,0041 ,1621,377,4,4,2,0,97,3,7,5,2,14,3,0,3,1,2,0,2,0,2,6,2,3,80,5,4
04,Colón,003,0041 ,1622,377,0,0,3,5,107,1,3,2,5,2,6,2,1,2,1,10,3,2,11,6,2,1,78,10,4
04,Colón,003,0041 ,1623,377,6,8,2,26,106,13,4,0,6,3,1,3,2,1,1,3,2,0,0,3,4,2,74,11,1
04,Colón,003,0041 ,1624,377,3,4,4,21,90,4,8,3,3,6,2,1,2,2,2,7,0,1,7,8,10,0,77,6,3
04,Colón,003,0041 ,1625,377,8,3,1,15,96,2,2,1,6,5,1,1,1,1,0,3,0,0,1,13,5,0,70,9,0
04,Colón,003,0041 ,1626,377,3,8,0,8,78,1,5,1,0,2,3,3,4,6,7,11,1,2,6,8,4,4,77,6,8
04,Colón,003,0041 ,1627,377,4,3,0,15,86,3,9,5,3,4,2,5,0,0,7,5,1,0,8,9,1,2,77,5,7
04,Colón,003,0041 ,1628,377,3,1,1,12,98,8,8,2,4,4,3,6,1,8,2,3,0,1,10,9,2,1,72,2,10
04,Colón,003,0041 ,1629,377,3,5,0,20,87,5,6,0,2,5,6,1,1,3,4,9,1,0,3,4,5,0,88,6,9
04,Colón,003,0041 ,1630,377,11,8,0,16,103,18,2,1,8,7,1,1,3,5,1,1,1,2,1,11,1,1,64,8,1
04,Colón,003,0041 ,1631,377,2,9,0,14,83,8,6,2,3,1,4,6,1,7,1,9,3,0,9,7,2,1,82,8,4
04,Colón,003,0041 ,1632,377,6,6,1,39,87,0,5,2,7,4,2,10,4,2,7,1,3,1,1,3,0,0,76,8,2
04,Colón,003,0041 ,1633,377,8,6,1,23,132,2,4,0,4,3,0,2,1,2,1,0,1,1,0,10,4,0,65,4,5
04,Colón,003,0041 ,1634,377,0,7,1,7,118,8,2,3,5,3,11,2,4,2,2,2,0,1,1,7,3,2,84,8,6
04,Colón,003,0041 ,1635,377,7,3,0,17,91,9,2,4,5,9,1,1,0,2,1,1,1,2,2,5,8,1,86,6,7
04,Colón,003,0041 ,1636,377,2,9,4,6,89,3,7,1,0,0,0,3,4,5,4,7,1,1,11,5,3,0,84,14,7
