codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00004,00037,00050,00024
06,001,San Fernando,0008B,000277,348,12,5,11,130,99,13
06,001,San Fernando,0008B,000278,348,16,3,11,129,106,12
06,001,San Fernando,0008B,000279,346,11,0,8,149,99,13
06,001,San Fernando,0008B,000280,347,17,5,7,120,107,11
06,001,San Fernando,0008B,000281,348,21,2,16,108,111,16
06,001,San Fernando,0008B,000282,351,11,3,16,127,108,10
06,001,San Fernando,0008B,000283,347,13,2,10,121,127,13
06,001,San Fernando,0008B,000284,346,19,4,10,134,108,21
06,001,San Fernando,0008B,000285,346,20,4,13,111,114,18
06,001,San Fernando,0008B,000286,347,28,2,13,127,105,12
06,001,San Fernando,0008B,000287,347,18,1,9,126,114,14
06,001,San Fernando,0008B,000288,348,17,1,8,118,101,26
06,001,San Fernando,0008B,000289,347,20,1,20,106,118,15
06,001,San Fernando,0008B,000290,345,10,3,9,123,125,8
06,001,San Fernando,0008B,000291,347,14,7,12,135,100,16
06,001,San Fernando,0008B,000292,347,10,2,12,152,92,13
06,001,San Fernando,0008B,000293,347,8,3,5,113,148,8
06,001,San Fernando,0008B,000294,348,16,3,7,119,124,11
06,001,San Fernando,0008B,000295,348,16,10,18,108,134,9
06,001,San Fernando,0008B,000296,357,16,4,5,110,143,10
06,001,San Fernando,00009,000297,343,23,4,15,146,91,12
06,001,San Fernando,00009,000298,343,11,4,19,161,88,11
06,001,San Fernando,00009,000299,345,17,3,12,167,77,14
06,001,San Fernando,00009,000300,342,22,10,14,154,73,11
06,001,San Fernando,00009,000301,345,15,5,22,149,74,14
06,001,San Fernando,00009,000302,342,13,5,21,166,63,11
06,001,San Fernando,00009,000303,343,18,5,20,152,65,6
06,001,San Fernando,00009,000304,343,8,3,14,162,66,17
06,001,San Fernando,00009,000305,343,24,4,22,145,67,22
06,001,San Fernando,00009,000306,343,16,6,12,158,67,11
06,001,San Fernando,00009,000307,344,25,3,19,145,80,8
06,001,San Fernando,00009,000308,343,19,3,19,159,75,13
06,001,San Fernando,00009,000309,344,17,0,12,167,58,28
06,001,San Fernando,00009,000310,347,25,1,11,147,89,15
06,001,San Fernando,00009,000311,344,14,6,8,140,98,13
06,001,San Fernando,00009,000312,344,16,2,16,168,64,9
06,001,San Fernando,00009,000313,344,16,3,22,155,61,12
06,001,San Fernando,00009,000314,339,3,8,13,172,71,15
06,001,San Fernando,00009,000315,346,33,0,11,148,75,15
06,001,San Fernando,00009,000316,342,19,4,15,167,59,16
06,001,San Fernando,00009,000317,341,17,2,19,137,94,8
06,001,San Fernando,00009,000318,343,14,3,18,151,75,17
06,001,San Fernando,00009,000319,344,19,1,22,153,82,16
06,001,San Fernando,00009,000320,343,8,1,12,184,75,13
06,001,San Fernando,00009,000321,344,23,5,19,146,86,9
06,001,San Fernando,00009,000322,343,18,1,15,151,61,23
06,001,San Fernando,00009,000323,342,22,1,20,165,73,12
06,001,San Fernando,00009,000324,343,13,1,14,154,93,9
06,001,San Fernando,00009,000325,352,15,1,15,149,89,7
06,001,San Fernando,00010,000326,339,18,0,12,119,94,21
06,001,San Fernando,00010,000327,340,14,5,16,129,105,13
06,001,San Fernando,00010,000328,339,15,0,12,142,94,24
06,001,San Fernando,00010,000329,338,13,0,10,125,100,19
06,001,San Fernando,00010,000330,338,14,1,14,107,117,20
06,001,San Fernando,00010,000331,338,15,3,11,146,88,15
06,001,San Fernando,00010,000332,340,15,1,14,111,106,17
06,001,San Fernando,00010,000333,339,24,1,14,102,98,14
06,001,San Fernando,00010,000334,339,15,2,15,110,110,14
06,001,San Fernando,00010,000335,340,14,0,16,132,89,16
06,001,San Fernando,00010,000336,337,17,1,13,110,108,19
06,001,San Fernando,00010,000337,338,18,1,9,121,108,14
06,001,San Fernando,00010,000338,338,19,1,17,129,101,12
06,001,San Fernando,00010,000339,336,17,2,8,98,135,17
06,001,San Fernando,00010,000340,337,12,5,13,117,105,25
06,001,San Fernando,00010,000341,357,26,1,15,153,77,7
06,001,San Fernando,00010,000342,338,18,1,20,105,105,18
06,001,San Fernando,00010,000343,338,15,1,16,143,82,22
06,001,San Fernando,00010,000344,339,11,6,7,107,130,19
06,001,San Fernando,00010,000345,337,10,0,11,115,119,10
06,001,San Fernando,00010,000346,338,13,0,22,116,103,16
06,001,San Fernando,00010,000347,337,25,1,5,125,92,21
06,001,San Fernando,00010,000348,337,12,2,14,106,105,14
06,001,San Fernando,00010,000349,339,17,5,13,109,111,19
06,001,San Fernando,00010,000350,338,16,3,14,109,110,10
06,001,San Fernando,00010,000351,339,17,4,11,101,130,19
06,001,San Fernando,00010,000352,337,15,1,7,109,132,10
06,001,San Fernando,00010,000353,339,16,1,11,105,122,16
06,001,San Fernando,00010,000354,341,10,0,19,105,123,13
06,001,San Fernando,0011A,000355,343,11,0,11,128,120,12
06,001,San Fernando,0011A,000356,342,11,5,13,124,109,17
06,001,San Fernando,0011A,000357,343,19,0,18,105,124,14
06,001,San Fernando,0011A,000358,343,18,0,9,117,116,14
06,001,San Fernando,0011A,000359,343,11,1,14,101,134,16
06,001,San Fernando,0011A,000360,343,19,2,9,120,121,18
06,001,San Fernando,0011A,000361,344,22,0,11,97,142,9
06,001,San Fernando,0011A,000362,343,10,2,12,126,118,16
06,001,San Fernando,0011A,000363,343,16,0,10,117,124,15
06,001,San Fernando,0011A,000364,343,9,3,11,115,127,13
06,001,San Fernando,0011A,000365,342,19,5,16,100,124,16
06,001,San Fernando,0011A,000366,342,20,0,7,109,135,14
06,001,San Fernando,0011A,000367,343,18,0,14,82,139,10
06,001,San Fernando,0011A,000368,342,20,0,18,99,115,9
06,001,San Fernando,0011A,000369,339,14,2,11,103,126,16
06,001,San Fernando,0011A,000370,344,12,4,12,114,118,23
06,001,San Fernando,0011A,000371,341,9,9,7,107,110,19
06,001,San Fernando,0011A,000372,342,17,0,17,124,120,11
06,001,San Fernando,0011A,000373,342,21,3,8,116,123,11
06,001,San Fernando,0011A,000374,340,18,3,5,112,125,12
06,001,San Fernando,0011A,000375,342,16,1,13,106,126,21
06,001,San Fernando,0011A,000376,342,18,1,13,120,129,8
06,001,San Fernando,0011A,000377,341,13,4,13,118,110,12
06,001,San Fernando,0011A,000378,343,18,0,15,112,119,8
06,001,San Fernando,0011A,000379,343,23,1,15,91,118,16
06,001,San Fernando,0011A,000380,344,11,2,12,117,129,15
06,001,San Fernando,0011B,000381,348,13,0,8,152,96,19
06,001,San Fernando,0011B,000382,348,14,0,15,128,114,17
06,001,San Fernando,0011B,000383,348,21,0,27,147,85,12
06,001,San Fernando,0011B,000384,347,19,3,15,130,104,19
06,001,San Fernando,0011B,000385,347,12,0,17,142,90,21
06,001,San Fernando,0011B,000386,347,16,4,26,137,87,16
06,001,San Fernando,0011B,000387,344,14,0,12,122,121,10
06,001,San Fernando,0011B,000388,346,26,2,12,114,110,17
06,001,San Fernando,0011B,000389,347,14,5,12,136,109,17
