codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00074,00008,00005,00009,00073,00075
07,002,BIEDMA,02369,059601,0,0,30,15,7,120,59,25,4
07,002,BIEDMA,02369,059602,0,0,35,24,10,109,46,25,7
07,002,BIEDMA,02369,059603,0,0,29,20,15,105,40,24,8
07,002,BIEDMA,02369,059604,0,0,40,25,11,111,33,28,4
07,002,BIEDMA,02369,059605,0,0,34,20,10,89,55,19,2
07,002,BIEDMA,02369,059606,0,0,30,22,13,107,45,35,2
07,002,BIEDMA,02369,059607,0,0,0,21,14,100,56,0,0
07,002,BIEDMA,02369,059608,0,0,0,0,0,0,0,0,0
07,002,BIEDMA,02369,059609,0,0,27,21,7,124,50,23,1
07,002,BIEDMA,02369,059610,0,0,35,16,15,78,74,22,4
07,002,BIEDMA,02369,059611,0,0,30,12,19,99,53,32,3
07,002,BIEDMA,02369,059612,0,0,22,18,13,95,54,14,5
07,002,BIEDMA,02369,059613,0,0,29,23,12,105,48,36,6
07,002,BIEDMA,02369,059614,0,0,30,15,11,97,55,29,8
07,002,BIEDMA,02369,059615,0,0,38,26,6,114,47,21,5
07,002,BIEDMA,02370,059616,0,0,40,22,0,100,49,23,2
07,002,BIEDMA,02370,059617,0,0,31,23,15,89,52,29,2
07,002,BIEDMA,02370,059618,0,0,17,12,13,67,86,26,1
07,002,BIEDMA,02370,059619,0,0,25,13,13,100,62,15,7
07,002,BIEDMA,02370,059620,0,0,16,22,13,94,54,20,2
07,002,BIEDMA,02370,059621,0,0,27,17,13,88,59,27,3
07,002,BIEDMA,02370,059622,0,0,23,13,9,87,73,24,2
07,002,BIEDMA,02370,059623,0,0,17,19,11,70,67,27,3
07,002,BIEDMA,02370,059624,0,0,25,17,14,101,54,20,6
07,002,BIEDMA,02370,059625,0,0,30,25,8,77,59,21,4
07,002,BIEDMA,02370,059626,0,0,31,9,7,88,67,26,5
07,002,BIEDMA,02370,059627,0,0,16,22,8,89,66,30,5
07,002,BIEDMA,02370,059628,0,0,25,22,15,76,57,29,5
07,002,BIEDMA,02370,059629,0,0,29,14,10,95,65,22,6
07,002,BIEDMA,02370,059630,0,0,34,24,11,103,57,24,3
07,002,BIEDMA,02370,059631,0,0,33,17,11,73,81,17,4
07,002,BIEDMA,02370,059632,0,0,25,20,18,98,52,15,2
07,002,BIEDMA,02370,059633,0,0,22,11,11,83,58,22,6
07,002,BIEDMA,02370,059634,0,0,19,16,9,118,63,26,3
07,002,BIEDMA,02370,059635,0,0,25,9,12,103,60,19,5
07,002,BIEDMA,02370,059636,0,0,27,13,10,88,81,24,4
07,002,BIEDMA,02371,059637,0,0,23,20,14,136,17,17,6
07,002,BIEDMA,02371,059638,0,0,0,20,10,120,26,11,10
07,002,BIEDMA,02371,059639,0,0,27,32,9,135,20,8,3
07,002,BIEDMA,02371,059640,0,0,27,31,9,110,28,21,6
07,002,BIEDMA,02371,059641,0,0,23,28,12,106,45,16,8
07,002,BIEDMA,02371,059642,0,0,26,26,9,124,34,17,7
07,002,BIEDMA,02371,059643,0,0,36,17,9,112,41,16,2
07,002,BIEDMA,02371,059644,0,0,29,33,8,124,29,18,4
07,002,BIEDMA,02371,059645,0,0,32,27,17,130,26,15,5
07,002,BIEDMA,02371,059646,0,0,0,40,13,129,24,0,0
07,002,BIEDMA,02371,059647,0,0,39,22,5,125,22,21,5
07,002,BIEDMA,02371,059648,0,0,1,23,0,127,37,19,1
07,002,BIEDMA,02371,059649,0,0,51,16,12,135,22,17,5
07,002,BIEDMA,02371,059650,0,0,0,24,5,120,31,21,5
07,002,BIEDMA,02371,059651,0,0,44,27,10,122,38,23,3
07,002,BIEDMA,02371,059652,0,0,0,30,8,122,33,12,7
07,002,BIEDMA,02371,059653,0,0,28,24,15,118,41,9,6
07,002,BIEDMA,02371,059654,0,0,37,23,12,121,39,18,3
07,002,BIEDMA,02371,059655,0,0,1,14,10,140,44,18,4
07,002,BIEDMA,02371,059656,0,0,41,27,7,119,36,9,4
07,002,BIEDMA,02371,059657,0,0,36,16,7,143,22,16,8
07,002,BIEDMA,02371,059658,0,0,32,17,9,130,36,16,4
07,002,BIEDMA,02371,059659,0,0,27,17,9,140,28,13,2
07,002,BIEDMA,02371,059660,0,0,35,29,14,134,27,14,7
07,002,BIEDMA,02371,059661,0,0,0,18,4,141,29,16,4
07,002,BIEDMA,02371,059662,0,0,33,20,6,131,40,19,9
07,002,BIEDMA,02371,059663,0,0,0,19,10,142,26,13,7
07,002,BIEDMA,02371,059664,0,0,32,26,1,136,39,11,4
07,002,BIEDMA,02371,059665,0,0,36,23,15,127,27,13,5
07,002,BIEDMA,02371,059666,0,0,0,25,5,129,37,12,11
07,002,BIEDMA,02371,059667,0,0,32,35,5,109,47,14,4
07,002,BIEDMA,02371,059668,0,0,31,27,8,134,28,17,9
07,002,BIEDMA,02371,059669,0,0,0,19,10,117,29,21,6
07,002,BIEDMA,02371,059670,0,0,26,17,4,124,33,16,31
07,002,BIEDMA,02371,059671,0,0,32,36,8,130,18,17,3
07,002,BIEDMA,02371,059672,0,0,22,21,7,142,33,20,6
07,002,BIEDMA,02371,059673,0,0,29,29,2,142,19,30,4
07,002,BIEDMA,02371,059674,0,0,41,30,12,119,29,20,16
07,002,BIEDMA,02371,059675,0,0,30,27,3,129,40,16,5
07,002,BIEDMA,02371,059676,0,0,32,22,13,132,39,14,3
07,002,BIEDMA,02371,059677,0,0,46,18,7,127,39,19,5
07,002,BIEDMA,02371,059678,0,0,36,25,17,124,24,22,5
07,002,BIEDMA,02371,059679,0,0,23,20,7,141,35,13,8
07,002,BIEDMA,02371,059680,0,0,22,25,10,133,38,14,5
07,002,BIEDMA,02371,059681,0,0,26,23,8,140,18,18,3
07,002,BIEDMA,02371,059682,0,0,28,24,7,134,25,12,3
07,002,BIEDMA,02371,059683,0,0,24,16,10,136,25,20,7
07,002,BIEDMA,02371,059684,0,0,31,12,12,137,27,18,5
07,002,BIEDMA,02371,059685,0,0,29,18,6,130,37,20,12
07,002,BIEDMA,02372,059686,0,0,31,26,12,92,64,23,4
07,002,BIEDMA,02372,059687,0,0,22,23,19,103,59,26,5
07,002,BIEDMA,02372,059688,0,0,58,16,12,100,57,35,6
07,002,BIEDMA,02372,059689,0,0,29,31,20,84,65,27,3
07,002,BIEDMA,02372,059690,0,0,31,16,13,85,74,25,3
07,002,BIEDMA,02372,059691,0,0,0,18,17,87,70,26,3
07,002,BIEDMA,02372,059692,0,0,41,12,17,101,61,34,6
07,002,BIEDMA,02372,059693,0,0,4,16,14,105,75,23,1
07,002,BIEDMA,02372,059694,0,0,29,18,10,112,63,23,3
07,002,BIEDMA,02372,059695,0,0,32,20,23,87,59,23,3
07,002,BIEDMA,02372,059696,0,0,23,17,12,107,67,15,4
07,002,BIEDMA,02372,059697,0,0,32,19,15,101,63,31,4
07,002,BIEDMA,02372,059698,0,0,1,15,16,90,65,21,8
07,002,BIEDMA,02372,059699,0,0,26,26,15,106,62,16,5
07,002,BIEDMA,02372,059700,0,0,35,15,15,99,53,29,10
07,002,BIEDMA,02372,059701,0,0,24,14,13,105,40,25,8
07,002,BIEDMA,02372,059702,0,0,22,9,20,108,60,24,8
07,002,BIEDMA,02372,059703,0,0,44,19,12,96,59,19,12
07,002,BIEDMA,02372,059704,0,0,28,3,11,107,72,19,3
07,002,BIEDMA,02372,059705,0,0,0,17,12,83,65,28,2
07,002,BIEDMA,02373,059706,0,0,27,5,7,62,50,9,0
07,002,BIEDMA,02373,059707,0,0,10,5,9,70,56,12,0
07,002,BIEDMA,02373,059708,0,0,15,5,5,73,53,13,5
07,002,BIEDMA,02374,059709,0,0,0,17,5,153,24,21,8
07,002,BIEDMA,02374,059710,0,0,33,25,10,129,16,17,4
07,002,BIEDMA,02374,059711,0,0,46,16,12,131,28,22,6
07,002,BIEDMA,02374,059712,0,0,28,19,10,138,43,19,4
07,002,BIEDMA,02374,059713,0,0,32,20,9,127,36,13,7
07,002,BIEDMA,02374,059714,0,0,41,21,8,152,22,17,4
07,002,BIEDMA,02374,059715,0,0,30,16,9,162,29,15,4
07,002,BIEDMA,02374,059716,0,0,40,16,16,130,33,24,1
07,002,BIEDMA,02374,059717,0,0,39,20,4,159,27,15,3
07,002,BIEDMA,02374,059718,0,0,30,19,11,121,37,17,5
07,002,BIEDMA,02374,059719,0,0,33,30,13,112,33,12,4
07,002,BIEDMA,02374,059720,0,0,34,27,5,138,26,18,5
07,002,BIEDMA,02374,059721,0,0,40,26,4,129,28,20,2
07,002,BIEDMA,02374,059722,0,0,45,22,4,137,24,18,3
07,002,BIEDMA,02374,059723,0,0,36,30,7,146,22,11,6
07,002,BIEDMA,02374,059724,0,0,27,25,12,133,27,14,4
07,002,BIEDMA,02374,059725,0,0,37,26,12,137,24,15,2
07,002,BIEDMA,02374,059726,0,0,2,21,15,119,33,17,8
07,002,BIEDMA,02374,059727,0,0,0,26,9,138,32,17,5
07,002,BIEDMA,02374,059728,0,0,34,31,8,130,27,26,2
07,002,BIEDMA,02374,059729,0,0,31,22,6,133,22,18,12
07,002,BIEDMA,02374,059730,0,0,25,12,10,155,31,10,2
07,002,BIEDMA,02374,059731,0,0,32,33,9,129,30,22,7
07,002,BIEDMA,02374,059732,0,0,31,33,7,139,19,16,4
07,002,BIEDMA,02374,059733,0,0,30,16,7,141,36,14,7
07,002,BIEDMA,02374,059734,0,0,44,23,10,139,36,16,4
07,002,BIEDMA,02374,059735,0,0,59,25,9,96,26,19,8
07,002,BIEDMA,02374,059736,0,0,0,14,7,117,32,13,11
07,002,BIEDMA,02374,059737,0,0,0,32,8,138,30,13,4
07,002,BIEDMA,02374,059738,0,0,40,23,9,116,32,17,11
07,002,BIEDMA,02374,059739,0,0,3,12,9,153,28,18,6
07,002,BIEDMA,02374,059740,0,0,0,17,1,141,29,13,5
07,002,BIEDMA,02374,059741,0,0,33,19,7,140,35,16,3
07,003,TELSEN,02375,059742,0,0,58,23,5,35,35,8,1
07,003,TELSEN,02375,059743,0,0,42,28,3,35,32,7,1
07,004,GASTRE,02376,059744,0,0,67,26,0,30,1,6,2
07,004,GASTRE,02376,059745,0,0,47,21,2,37,13,7,1
07,004,GASTRE,02376,059746,0,0,41,24,0,36,15,5,0
07,004,GASTRE,02377,059747,0,0,0,11,0,11,1,0,1
07,005,CUSHAMEN,02378,059748,0,0,28,25,7,122,46,1,4
07,005,CUSHAMEN,02378,059749,0,0,3,21,5,144,20,5,2
07,005,CUSHAMEN,02378,059750,0,0,5,26,0,149,20,3,0
07,005,CUSHAMEN,02378,059751,0,0,21,23,4,128,21,8,2
07,005,CUSHAMEN,02379,059752,0,0,48,12,8,126,44,9,0
07,005,CUSHAMEN,02379,059753,0,0,42,14,4,151,33,14,0
07,005,CUSHAMEN,02379,059754,0,0,53,12,3,128,31,11,1
07,005,CUSHAMEN,02379,059755,0,0,43,9,3,141,23,14,7
07,005,CUSHAMEN,02379,059756,0,0,47,12,5,147,27,8,0
07,005,CUSHAMEN,02379,059757,0,0,44,12,6,123,45,6,0
07,005,CUSHAMEN,02379,059758,0,0,48,17,3,131,31,8,6
07,005,CUSHAMEN,02379,059759,0,0,30,18,6,150,20,15,1
07,005,CUSHAMEN,02379,059760,0,0,46,23,6,125,31,8,3
07,005,CUSHAMEN,02379,059761,0,0,25,13,4,120,38,24,1
07,005,CUSHAMEN,02379,059762,0,0,46,16,1,147,39,14,1
07,005,CUSHAMEN,02379,059763,0,0,48,16,6,125,41,8,1
07,005,CUSHAMEN,02380,059764,0,0,0,32,1,112,3,6,2
07,005,CUSHAMEN,02380,059765,0,0,2,19,2,105,30,12,2
07,005,CUSHAMEN,02380,059766,0,0,0,2,7,104,31,14,22
07,005,CUSHAMEN,02380,059767,0,0,1,26,0,97,34,7,1
07,005,CUSHAMEN,02380,059768,0,0,13,22,7,114,25,10,1
07,005,CUSHAMEN,02381,059769,0,0,28,51,13,107,17,5,2
07,005,CUSHAMEN,02381,059770,0,0,94,52,8,47,17,6,1
07,005,CUSHAMEN,02381,059771,0,0,4,44,6,99,32,13,0
07,005,CUSHAMEN,02381,059772,0,0,29,36,4,148,24,3,3
07,005,CUSHAMEN,02381,059773,0,0,35,55,9,111,27,3,1
07,005,CUSHAMEN,02381,059774,0,0,0,53,11,101,34,7,0
07,005,CUSHAMEN,02382,059775,0,0,49,38,8,106,39,6,1
07,005,CUSHAMEN,02382,059776,0,0,47,34,3,118,33,6,1
07,005,CUSHAMEN,02382,059777,0,0,61,33,9,97,33,6,4
07,005,CUSHAMEN,02382,059778,0,0,41,29,5,110,44,8,0
07,005,CUSHAMEN,02382,059779,0,0,41,34,5,111,49,16,0
07,005,CUSHAMEN,02382,059780,0,0,58,27,7,104,37,8,0
07,005,CUSHAMEN,02382,059781,0,0,0,31,4,115,34,9,1
07,005,CUSHAMEN,02382,059782,0,0,33,23,6,112,41,9,1
07,005,CUSHAMEN,02382,059783,0,0,62,32,14,83,40,3,1
07,005,CUSHAMEN,02382,059784,0,0,0,24,6,122,26,10,1
07,005,CUSHAMEN,02382,059785,0,0,44,26,9,100,51,9,0
07,005,CUSHAMEN,02382,059786,0,0,41,37,12,107,35,11,0
07,005,CUSHAMEN,02383,059787,0,0,43,48,8,98,31,0,1
07,005,CUSHAMEN,02383,059788,0,0,33,49,17,86,40,9,1
07,005,CUSHAMEN,02383,059789,0,0,52,52,10,77,41,8,0
07,005,CUSHAMEN,02383,059790,0,0,31,46,16,82,54,3,0
07,005,CUSHAMEN,02383,059791,0,0,33,58,16,101,25,4,1
07,005,CUSHAMEN,02383,059792,0,0,32,46,10,87,37,7,0
07,005,CUSHAMEN,02383,059793,0,0,33,40,20,92,30,5,4
07,005,CUSHAMEN,02383,059794,0,0,30,2,6,99,45,7,43
07,005,CUSHAMEN,02383,059795,0,0,40,45,10,96,33,2,1
07,005,CUSHAMEN,02383,059796,0,0,0,0,0,0,0,0,0
07,005,CUSHAMEN,02383,059797,0,0,38,51,10,91,37,6,0
07,005,CUSHAMEN,02383,059798,0,0,42,49,8,109,31,4,1
07,005,CUSHAMEN,02383,059799,0,0,36,50,15,102,28,6,2
07,005,CUSHAMEN,02383,059800,0,0,39,45,15,88,28,5,0
07,005,CUSHAMEN,02383,059801,0,0,1,41,11,88,36,4,0
07,005,CUSHAMEN,02384,059802,0,0,20,18,12,124,32,16,2
07,005,CUSHAMEN,02384,059803,0,0,15,20,22,108,40,6,0
07,005,CUSHAMEN,02384,059804,0,0,21,28,12,100,40,7,1
07,005,CUSHAMEN,02384,059805,0,0,27,26,10,89,56,8,0
07,005,CUSHAMEN,02385,059806,0,0,14,6,1,17,0,1,0
07,005,CUSHAMEN,02386,059807,0,0,25,32,4,94,21,4,1
07,005,CUSHAMEN,02386,059808,0,0,0,0,0,0,0,0,0
07,005,CUSHAMEN,02386,059809,0,0,31,51,11,73,23,11,1
07,005,CUSHAMEN,02387,059810,0,0,26,30,6,124,30,6,2
07,005,CUSHAMEN,02387,059811,0,0,28,35,12,104,44,7,1
07,005,CUSHAMEN,02387,059812,0,0,30,31,16,110,35,14,1
07,006,FUTALEUFÚ,02388,059813,0,0,0,12,0,29,3,2,0
07,006,FUTALEUFÚ,02389,059814,0,0,33,16,12,90,58,16,7
07,006,FUTALEUFÚ,02389,059815,0,0,34,18,9,106,45,24,5
07,006,FUTALEUFÚ,02389,059816,0,0,24,13,13,88,57,17,7
07,006,FUTALEUFÚ,02389,059817,0,0,27,13,20,125,55,15,5
07,006,FUTALEUFÚ,02389,059818,0,0,0,13,16,105,52,22,3
07,006,FUTALEUFÚ,02389,059819,0,0,30,20,12,84,67,23,1
07,006,FUTALEUFÚ,02389,059820,0,0,27,12,13,110,59,9,6
07,006,FUTALEUFÚ,02389,059821,0,0,25,11,15,90,64,15,1
07,006,FUTALEUFÚ,02389,059822,0,0,32,11,11,105,67,19,2
07,006,FUTALEUFÚ,02389,059823,0,0,38,11,17,76,68,18,6
07,006,FUTALEUFÚ,02389,059824,0,0,22,11,7,103,59,30,5
07,006,FUTALEUFÚ,02389,059825,0,0,30,15,18,92,67,16,5
07,006,FUTALEUFÚ,02389,059826,0,0,36,13,12,119,55,18,3
07,006,FUTALEUFÚ,02389,059827,0,0,35,17,19,100,54,11,3
07,006,FUTALEUFÚ,02389,059828,0,0,43,14,13,91,43,21,3
07,006,FUTALEUFÚ,02389,059829,0,0,33,15,18,78,67,17,4
07,006,FUTALEUFÚ,02389,059830,0,0,20,22,14,105,50,21,3
07,006,FUTALEUFÚ,02389,059831,0,0,27,12,6,107,46,20,8
07,006,FUTALEUFÚ,02389,059832,0,0,33,16,14,98,45,28,4
07,006,FUTALEUFÚ,02389,059833,0,0,24,13,13,80,66,19,4
07,006,FUTALEUFÚ,02389,059834,0,0,34,11,13,82,67,19,6
07,006,FUTALEUFÚ,02389,059835,0,0,23,20,13,98,54,20,6
07,006,FUTALEUFÚ,02390,059836,0,0,19,15,15,123,67,20,0
07,006,FUTALEUFÚ,02390,059837,0,0,31,14,0,149,27,13,2
07,006,FUTALEUFÚ,02390,059838,0,0,36,16,0,100,60,23,1
07,006,FUTALEUFÚ,02390,059839,0,0,28,11,14,100,66,21,5
07,006,FUTALEUFÚ,02390,059840,0,0,2,9,9,143,40,12,4
07,006,FUTALEUFÚ,02390,059841,0,0,30,13,14,126,42,12,11
07,006,FUTALEUFÚ,02390,059842,0,0,30,16,12,100,58,22,3
07,006,FUTALEUFÚ,02390,059843,0,0,0,12,10,101,62,20,4
07,006,FUTALEUFÚ,02390,059844,0,0,35,18,13,116,44,23,2
07,006,FUTALEUFÚ,02390,059845,0,0,40,13,18,99,51,20,3
07,006,FUTALEUFÚ,02390,059846,0,0,20,14,11,122,48,26,3
07,006,FUTALEUFÚ,02390,059847,0,0,24,11,11,112,51,18,5
07,006,FUTALEUFÚ,02390,059848,0,0,37,11,5,122,54,18,1
07,006,FUTALEUFÚ,02390,059849,0,0,32,14,14,104,52,20,11
07,006,FUTALEUFÚ,02390,059850,0,0,19,17,11,107,50,17,3
07,006,FUTALEUFÚ,02390,059851,0,0,27,10,12,131,43,10,6
07,006,FUTALEUFÚ,02390,059852,0,0,38,12,15,105,47,17,4
07,006,FUTALEUFÚ,02390,059853,0,0,50,13,11,137,29,10,4
07,006,FUTALEUFÚ,02390,059854,0,0,59,8,12,104,58,3,7
07,006,FUTALEUFÚ,02390,059855,0,0,33,12,7,123,53,7,3
07,006,FUTALEUFÚ,02390,059856,0,0,37,16,14,115,44,15,2
07,006,FUTALEUFÚ,02390,059857,0,0,43,15,5,107,58,19,8
07,006,FUTALEUFÚ,02390,059858,0,0,43,0,13,144,42,12,5
07,006,FUTALEUFÚ,02390,059859,0,0,2,17,18,98,62,30,1
07,006,FUTALEUFÚ,02390,059860,0,0,0,8,9,92,56,16,6
07,006,FUTALEUFÚ,02390,059861,0,0,39,7,10,100,49,22,2
07,006,FUTALEUFÚ,02390,059862,0,0,3,18,10,88,63,12,4
07,006,FUTALEUFÚ,02391,059863,0,0,27,14,13,80,82,13,3
07,006,FUTALEUFÚ,02391,059864,0,0,32,13,8,122,44,14,5
07,006,FUTALEUFÚ,02391,059865,0,0,28,11,13,91,72,16,4
07,006,FUTALEUFÚ,02391,059866,0,0,16,11,9,90,77,22,1
07,006,FUTALEUFÚ,02391,059867,0,0,25,13,10,62,93,16,3
07,006,FUTALEUFÚ,02391,059868,0,0,23,5,17,97,58,19,2
07,006,FUTALEUFÚ,02391,059869,0,0,21,11,15,118,63,12,4
07,006,FUTALEUFÚ,02391,059870,0,0,23,10,15,89,82,13,0
07,006,FUTALEUFÚ,02391,059871,0,0,23,14,19,103,14,9,3
07,006,FUTALEUFÚ,02391,059872,0,0,38,12,21,84,78,16,3
07,006,FUTALEUFÚ,02391,059873,0,0,19,14,12,81,81,15,8
07,006,FUTALEUFÚ,02391,059874,0,0,25,9,18,80,78,18,3
07,006,FUTALEUFÚ,02391,059875,0,0,17,7,22,77,68,22,3
07,006,FUTALEUFÚ,02391,059876,0,0,29,7,11,107,72,13,0
07,006,FUTALEUFÚ,02391,059877,0,0,23,21,18,73,71,24,3
07,006,FUTALEUFÚ,02391,059878,0,0,29,13,16,97,69,21,1
07,006,FUTALEUFÚ,02391,059879,0,0,25,19,12,93,58,12,2
07,006,FUTALEUFÚ,02391,059880,0,0,31,9,8,77,74,20,2
07,006,FUTALEUFÚ,02391,059881,0,0,23,13,12,80,77,26,2
07,006,FUTALEUFÚ,02391,059882,0,0,21,20,12,101,71,20,1
07,006,FUTALEUFÚ,02391,059883,0,0,39,10,15,76,79,8,2
07,006,FUTALEUFÚ,02391,059884,0,0,23,13,14,121,71,17,4
07,006,FUTALEUFÚ,02391,059885,0,0,27,13,12,108,61,14,4
07,006,FUTALEUFÚ,02391,059886,0,0,27,17,11,104,60,15,5
07,006,FUTALEUFÚ,02391,059887,0,0,23,8,10,92,61,26,1
07,006,FUTALEUFÚ,02391,059888,0,0,18,16,15,95,73,13,4
07,006,FUTALEUFÚ,02391,059889,0,0,18,13,16,81,65,19,7
07,006,FUTALEUFÚ,02391,059890,0,0,28,14,14,102,53,14,4
07,006,FUTALEUFÚ,02391,059891,0,0,35,5,18,83,80,23,4
07,006,FUTALEUFÚ,02391,059892,0,0,16,11,13,90,64,15,5
07,006,FUTALEUFÚ,02391,059893,0,0,31,19,6,97,56,17,1
07,006,FUTALEUFÚ,02391,059894,0,0,29,10,22,88,62,20,1
07,006,FUTALEUFÚ,02391,059895,0,0,22,13,13,82,78,13,5
07,006,FUTALEUFÚ,02391,059896,0,0,34,16,10,102,69,11,0
07,006,FUTALEUFÚ,02391,059897,0,0,25,9,13,67,63,25,6
07,006,FUTALEUFÚ,02391,059898,0,0,32,8,8,80,66,26,7
07,006,FUTALEUFÚ,02392,059899,0,0,11,2,9,79,44,13,0
07,006,FUTALEUFÚ,02393,059900,0,0,27,14,13,101,66,14,3
07,006,FUTALEUFÚ,02393,059901,0,0,26,9,21,82,74,22,2
07,006,FUTALEUFÚ,02393,059902,0,0,26,6,13,78,81,14,4
07,006,FUTALEUFÚ,02393,059903,0,0,0,7,11,88,74,29,6
07,006,FUTALEUFÚ,02393,059904,0,0,28,6,12,105,67,22,7
07,006,FUTALEUFÚ,02393,059905,0,0,21,2,14,83,73,13,1
07,006,FUTALEUFÚ,02393,059906,0,0,26,9,9,91,76,23,3
07,006,FUTALEUFÚ,02394,059907,0,0,2,4,1,68,16,8,1
07,006,FUTALEUFÚ,02395,059908,0,0,9,8,0,95,9,3,0
07,006,FUTALEUFÚ,02395,059909,0,0,12,6,3,78,7,5,0
07,006,FUTALEUFÚ,02396,059910,0,0,13,8,3,57,4,2,1
07,006,FUTALEUFÚ,02397,059911,0,0,46,10,15,121,35,15,1
07,006,FUTALEUFÚ,02397,059912,0,0,27,6,16,101,62,13,4
07,006,FUTALEUFÚ,02397,059913,0,0,34,3,10,129,35,12,5
07,006,FUTALEUFÚ,02397,059914,0,0,1,5,15,107,47,14,3
07,006,FUTALEUFÚ,02397,059915,0,0,28,12,7,106,56,19,2
07,006,FUTALEUFÚ,02397,059916,0,0,27,5,9,109,60,14,1
07,006,FUTALEUFÚ,02397,059917,0,0,26,8,10,94,72,16,4
07,006,FUTALEUFÚ,02397,059918,0,0,24,9,13,106,61,15,1
07,006,FUTALEUFÚ,02397,059919,0,0,30,11,9,113,51,20,1
07,006,FUTALEUFÚ,02397,059920,0,0,24,2,13,112,51,23,2
07,006,FUTALEUFÚ,02397,059921,0,0,26,8,12,87,59,24,3
07,006,FUTALEUFÚ,02397,059922,0,0,26,6,12,121,57,15,3
07,006,FUTALEUFÚ,02397,059923,0,0,37,2,14,107,48,23,4
07,006,FUTALEUFÚ,02397,059924,0,0,13,5,15,114,74,14,1
07,006,FUTALEUFÚ,02398,059925,0,0,16,9,3,94,21,12,3
07,006,FUTALEUFÚ,02398,059926,0,0,13,3,6,109,27,9,1
07,006,FUTALEUFÚ,02399,059927,0,0,36,95,3,70,7,12,3
07,006,FUTALEUFÚ,02399,059928,0,0,29,100,1,70,23,13,0
07,006,FUTALEUFÚ,02399,059929,0,0,22,117,2,66,8,6,1
07,006,FUTALEUFÚ,02399,059930,0,0,44,110,1,51,21,19,4
07,006,FUTALEUFÚ,02399,059931,0,0,23,130,3,58,13,15,7
07,006,FUTALEUFÚ,02400,059932,0,0,22,22,0,60,8,1,20
07,007,LANGUIÑEO,02401,059933,0,0,37,34,7,55,61,7,4
07,007,LANGUIÑEO,02402,059934,0,0,54,93,0,68,17,3,2
07,007,LANGUIÑEO,02403,059935,0,0,21,12,4,54,34,6,2
07,007,LANGUIÑEO,02403,059936,0,0,21,20,3,61,33,7,0
07,007,LANGUIÑEO,02404,059937,0,0,27,39,4,84,25,3,2
07,007,LANGUIÑEO,02405,059938,0,0,10,23,3,73,11,0,0
07,008,TEHUELCHES,02406,059939,0,0,4,24,4,37,27,4,2
07,008,TEHUELCHES,02407,059940,0,0,6,21,6,145,26,9,0
07,008,TEHUELCHES,02407,059941,0,0,24,31,10,127,32,12,0
07,008,TEHUELCHES,02407,059942,0,0,2,29,1,150,17,9,3
07,008,TEHUELCHES,02408,059943,0,0,21,7,0,105,41,21,3
07,008,TEHUELCHES,02408,059944,0,0,8,16,2,134,28,5,1
07,008,TEHUELCHES,02408,059945,0,0,21,11,4,91,40,11,1
07,008,TEHUELCHES,02408,059946,0,0,17,7,3,115,42,9,1
07,008,TEHUELCHES,02408,059947,0,0,24,11,7,102,40,9,3
07,008,TEHUELCHES,02408,059948,0,0,22,12,3,112,39,9,0
07,008,TEHUELCHES,02408,059949,0,0,22,6,9,127,34,11,1
07,008,TEHUELCHES,02409,059950,0,0,26,63,0,60,16,3,35
07,008,TEHUELCHES,02409,059951,0,0,16,78,0,45,14,1,30
07,008,TEHUELCHES,02409,059952,0,0,26,58,0,46,26,0,35
07,008,TEHUELCHES,02409,059953,0,0,21,77,1,42,12,0,29
07,008,TEHUELCHES,02409,059954,0,0,25,62,0,72,13,1,32
07,008,TEHUELCHES,02409,059955,0,0,39,70,0,40,16,2,34
07,009,PASO DE LOS INDIOS,02410,059956,0,0,14,19,3,75,47,7,0
07,009,PASO DE LOS INDIOS,02410,059957,0,0,18,8,0,89,40,13,0
07,009,PASO DE LOS INDIOS,02410,059958,0,0,15,13,2,82,40,8,2
07,009,PASO DE LOS INDIOS,02410,059959,0,0,18,5,3,97,41,12,0
07,009,PASO DE LOS INDIOS,02410,059960,0,0,29,5,0,88,39,8,1
07,009,PASO DE LOS INDIOS,02411,059961,0,0,9,28,0,49,22,8,1
07,010,MÁRTIRES,02412,059962,0,0,5,2,0,7,3,0,0
07,010,MÁRTIRES,02413,059963,0,0,42,24,0,71,23,0,0
07,010,MÁRTIRES,02413,059964,0,0,62,24,4,29,23,5,2
07,011,F. AMEGHINO,02414,059965,0,0,0,54,2,93,26,3,6
07,011,F. AMEGHINO,02414,059966,0,0,38,36,5,103,19,7,4
07,011,F. AMEGHINO,02414,059967,0,0,51,41,5,80,30,4,6
07,011,F. AMEGHINO,02414,059968,0,0,63,31,3,93,24,0,11
07,011,F. AMEGHINO,02414,059969,0,0,66,43,1,81,30,2,9
07,012,GAIMAN,02415,059970,0,0,40,21,4,10,64,10,5
07,012,GAIMAN,02415,059971,0,0,42,32,3,72,70,11,9
07,012,GAIMAN,02415,059972,0,0,28,38,4,77,83,11,7
07,012,GAIMAN,02415,059973,0,0,0,33,6,93,52,13,1
07,012,GAIMAN,02415,059974,0,0,38,22,8,87,62,12,3
07,012,GAIMAN,02415,059975,0,0,47,35,9,85,52,10,2
07,012,GAIMAN,02415,059976,0,0,40,20,4,95,72,22,0
07,012,GAIMAN,02415,059977,0,0,53,24,6,69,60,11,2
07,012,GAIMAN,02415,059978,0,0,38,23,8,66,88,14,2
