codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00050,00024
18,006,Rawson,00056,000957,344,18,NA,155,69,32
18,006,Rawson,00056,000958,352,16,NA,158,81,18
18,006,Rawson,00056,000959,354,16,NA,151,94,20
18,006,Rawson,00056,000960,351,17,NA,169,98,12
18,006,Rawson,00056,000961,352,14,NA,175,66,18
18,006,Rawson,00056,000962,350,24,NA,155,69,35
18,006,Rawson,00056,000963,351,28,NA,160,72,26
18,006,Rawson,00056,000964,350,15,NA,159,85,26
18,006,Rawson,00056,000965,352,18,NA,155,81,31
18,006,Rawson,00056,000966,346,16,NA,127,92,27
18,006,Rawson,00056,000967,354,13,NA,127,123,17
18,006,Rawson,00056,000968,352,20,NA,160,82,17
18,006,Rawson,00056,000969,352,12,NA,163,78,17
18,006,Rawson,00056,000970,352,19,NA,158,77,27
18,006,Rawson,00056,000971,349,17,NA,120,118,27
18,006,Rawson,00056,000972,356,11,NA,159,86,21
18,006,Rawson,00056,000973,357,20,NA,172,84,14
18,006,Rawson,00056,000974,353,18,NA,163,89,29
18,006,Rawson,00056,000975,350,15,NA,168,67,26
18,006,Rawson,00056,000976,349,11,NA,167,75,20
18,006,Rawson,00056,000977,353,19,NA,124,102,19
18,006,Rawson,00056,000978,354,18,NA,166,81,23
18,006,Rawson,00056,000979,351,15,NA,166,74,20
18,006,Rawson,00056,000980,351,17,NA,163,87,19
18,006,Rawson,00056,000981,352,22,NA,161,72,26
18,006,Rawson,00056,000982,350,6,NA,161,74,19
18,006,Rawson,00056,000983,356,23,NA,164,84,17
18,006,Rawson,00056,000984,353,21,NA,167,76,9
18,006,Rawson,00056,000985,354,16,NA,139,109,25
18,006,Rawson,00056,000986,353,22,NA,176,75,27
18,006,Rawson,00056,000987,350,17,NA,175,62,22
18,006,Rawson,00056,000988,355,16,NA,155,96,19
18,006,Rawson,00056,000989,351,14,NA,142,107,30
18,006,Rawson,00056,000990,349,16,NA,157,79,26
18,006,Rawson,00056,000991,349,18,NA,143,94,27
18,006,Rawson,00056,000992,351,16,NA,147,100,21
18,006,Rawson,00056,000993,352,22,NA,162,89,17
18,006,Rawson,00056,000994,348,10,NA,199,60,18
18,006,Rawson,00056,000995,352,15,NA,143,87,28
18,006,Rawson,00056,000996,353,22,NA,160,89,26
18,006,Rawson,00056,000997,352,14,NA,144,100,19
18,006,Rawson,00056,000998,350,20,NA,124,105,18
18,006,Rawson,00056,000999,351,15,NA,175,76,21
18,006,Rawson,00057,001014,344,22,NA,156,77,21
18,006,Rawson,00057,001015,343,19,NA,121,110,20
18,006,Rawson,00057,001016,343,25,NA,136,100,22
18,006,Rawson,00057,001017,343,12,NA,139,97,28
18,006,Rawson,00057,001018,343,23,NA,162,77,17
18,006,Rawson,00057,001019,341,25,NA,150,74,21
18,006,Rawson,00057,001020,342,16,NA,162,68,21
18,006,Rawson,00057,001021,345,24,NA,131,84,24
18,006,Rawson,00057,001022,345,13,NA,137,108,22
18,006,Rawson,00057,001023,344,15,NA,137,101,36
18,006,Rawson,00057,001024,344,14,NA,159,98,17
18,006,Rawson,00057,001025,344,23,NA,132,98,18
18,006,Rawson,00057,001026,343,11,NA,118,105,18
18,006,Rawson,00057,001027,342,20,NA,155,96,19
18,006,Rawson,00057,001028,345,19,NA,154,99,17
18,006,Rawson,00057,001029,342,11,NA,157,94,18
18,006,Rawson,00057,001030,341,15,NA,125,95,26
18,006,Rawson,00057,001031,345,13,NA,117,107,20
18,006,Rawson,00057,001032,343,17,NA,147,89,23
18,006,Rawson,00057,001033,345,17,NA,138,98,25
18,006,Rawson,00057,001034,342,12,NA,135,106,22
18,006,Rawson,00057,001035,341,13,NA,146,87,26
18,006,Rawson,00057,001036,344,23,NA,129,88,29
18,006,Rawson,00057,001037,343,15,NA,129,112,16
18,006,Rawson,00058,001038,344,21,NA,115,123,25
18,006,Rawson,00058,001039,344,8,NA,124,132,24
18,006,Rawson,00058,001040,343,19,NA,109,129,35
18,006,Rawson,00058,001041,345,13,NA,127,135,30
18,006,Rawson,00058,001042,352,13,NA,126,125,28
18,006,Rawson,00058,001043,344,17,NA,144,104,18
18,006,Rawson,00058,001044,350,10,NA,124,138,22
18,006,Rawson,00058,001045,346,18,NA,143,107,20
18,006,Rawson,00058,001046,341,15,NA,115,141,26
18,006,Rawson,00058,001047,343,18,NA,96,149,26
18,006,Rawson,00058,001048,347,18,NA,134,125,19
18,006,Rawson,00058,001049,347,14,NA,112,145,30
18,006,Rawson,00058,001050,345,11,NA,92,159,26
18,006,Rawson,00058,001051,345,11,NA,117,136,22
18,006,Rawson,00058,001052,343,23,NA,113,132,24
18,006,Rawson,00058,001053,344,21,NA,114,132,15
18,006,Rawson,00058,001054,352,11,NA,95,161,19
18,006,Rawson,00058,001055,346,17,NA,87,152,30
18,006,Rawson,00058,001056,343,14,NA,122,139,23
18,006,Rawson,00058,001057,347,19,NA,145,115,22
18,006,Rawson,00058,001058,343,21,NA,114,119,24
18,006,Rawson,00058,001059,346,14,NA,124,131,14
18,006,Rawson,00058,001060,346,24,NA,134,126,20
18,006,Rawson,00058,001061,344,17,NA,92,134,38
18,006,Rawson,00058,001062,344,15,NA,116,140,22
18,006,Rawson,00058,001063,342,19,NA,122,117,26
18,006,Rawson,00058,001064,344,18,NA,115,142,24
18,006,Rawson,00058,001065,347,12,NA,119,135,27
18,006,Rawson,00058,001066,350,15,NA,133,113,35
18,006,Rawson,00058,001067,343,14,NA,124,125,24
18,006,Rawson,00058,001068,347,20,NA,120,121,18
18,006,Rawson,00058,001069,348,13,NA,128,139,25
18,006,Rawson,00059,001070,318,14,NA,160,64,17
18,006,Rawson,00059,001071,318,12,NA,141,91,15
18,006,Rawson,00060,001072,319,23,NA,153,56,16
18,006,Rawson,00060,001073,316,14,NA,147,63,23
18,006,Rawson,00060,001074,316,22,NA,117,86,19
18,006,Rawson,00060,001075,320,11,NA,147,73,18
18,006,Rawson,00060,001076,321,10,NA,150,66,18
18,006,Rawson,00060,001077,318,18,NA,136,63,20
18,006,Rawson,00060,001078,316,17,NA,147,74,20
18,006,Rawson,00060,001079,320,9,NA,120,87,25
18,006,Rawson,00060,001080,317,21,NA,133,73,12
18,006,Rawson,00060,001081,321,14,NA,178,52,18
18,006,Rawson,00061,001082,110,5,NA,51,24,5
18,007,Nueve de Julio,00062,001083,343,16,NA,161,83,18
18,007,Nueve de Julio,00062,001084,335,5,NA,146,93,34
18,007,Nueve de Julio,00062,001085,336,14,NA,171,90,13
18,007,Nueve de Julio,00062,001086,336,22,NA,138,91,21
18,007,Nueve de Julio,00062,001087,338,8,NA,169,94,12
18,007,Nueve de Julio,00062,001088,340,7,NA,162,94,16
18,007,Nueve de Julio,00062,001089,338,10,NA,158,86,18
18,007,Nueve de Julio,00062,001090,339,17,NA,148,90,19
18,007,Nueve de Julio,00062,001091,337,9,NA,149,83,21
18,007,Nueve de Julio,00062,001092,338,7,NA,167,85,28
18,007,Nueve de Julio,00062,001093,336,10,NA,146,92,27
18,007,Nueve de Julio,00062,001094,338,10,NA,170,74,26
18,007,Nueve de Julio,00062,001095,338,19,NA,166,86,15
18,007,Nueve de Julio,00062,001096,344,8,NA,155,108,13
18,007,Nueve de Julio,00063,001097,332,12,NA,169,73,18
18,007,Nueve de Julio,00063,001098,331,23,NA,152,79,21
18,007,Nueve de Julio,00063,001099,332,20,NA,159,71,12
18,007,Nueve de Julio,00063,001100,332,13,NA,175,53,11
18,007,Nueve de Julio,00063,001101,332,16,NA,173,55,20
18,007,Nueve de Julio,00063,001102,334,18,NA,163,73,16
18,007,Nueve de Julio,00063,001103,337,9,NA,176,68,17
18,007,Nueve de Julio,00063,001104,327,10,NA,151,85,20
18,007,Nueve de Julio,00063,001105,335,11,NA,165,81,16
18,007,Nueve de Julio,00063,001106,336,11,NA,160,94,22
18,007,Nueve de Julio,00063,001107,329,8,NA,191,58,16
18,007,Nueve de Julio,00063,001108,337,10,NA,176,75,13
18,008,San Martín,00064,001109,344,10,NA,192,80,20
18,008,San Martín,00064,001110,345,20,NA,161,96,21
18,008,San Martín,00064,001111,344,16,NA,188,71,11
18,008,San Martín,00064,001112,347,12,NA,194,78,17
18,008,San Martín,00064,001113,344,21,NA,189,70,15
18,008,San Martín,00064,001114,344,26,NA,182,71,20
18,008,San Martín,00064,001115,345,19,NA,193,65,16
18,008,San Martín,00064,001116,343,14,NA,172,88,10
18,008,San Martín,00064,001117,347,15,NA,164,82,17
18,008,San Martín,00064,001118,348,16,NA,166,90,21
18,008,San Martín,00065,001119,342,16,NA,172,89,24
18,008,San Martín,00065,001120,343,13,NA,140,104,24
18,008,San Martín,00065,001121,345,17,NA,157,92,21
18,008,San Martín,00065,001122,346,9,NA,168,98,21
18,008,San Martín,00065,001123,343,13,NA,172,96,17
18,008,San Martín,00065,001124,342,13,NA,182,89,9
18,008,San Martín,00065,001125,342,13,NA,161,86,28
18,008,San Martín,00065,001126,344,12,NA,164,82,25
18,008,San Martín,00065,001127,344,14,NA,163,82,24
18,008,San Martín,00066,001128,344,16,NA,181,71,23
18,008,San Martín,00066,001129,345,54,NA,167,79,18
18,008,San Martín,00066,001130,343,15,NA,180,87,11
18,008,San Martín,00066,001131,343,11,NA,170,69,29
18,008,San Martín,00066,001132,344,18,NA,187,77,19
18,008,San Martín,00066,001133,345,13,NA,201,61,16
18,008,San Martín,00066,001134,344,28,NA,169,72,12
18,008,San Martín,00066,001135,346,18,NA,152,97,25
18,009,Angaco,00067,001136,323,19,NA,132,102,15
18,009,Angaco,00067,001137,323,20,NA,128,110,15
18,009,Angaco,00067,001138,325,15,NA,124,107,17
18,009,Angaco,00067,001139,324,8,NA,152,96,14
18,009,Angaco,00067,001140,327,17,NA,122,121,11
18,009,Angaco,00067,001141,325,10,NA,142,94,18
18,009,Angaco,00067,001142,325,6,NA,120,103,21
18,009,Angaco,00067,001143,323,13,NA,115,117,11
18,009,Angaco,00067,001144,327,11,NA,140,104,20
18,009,Angaco,00067,001145,323,5,NA,134,111,15
18,009,Angaco,00067,001146,323,11,NA,136,97,19
18,009,Angaco,00067,001147,328,10,NA,150,94,19
18,009,Angaco,00068,001148,213,5,NA,109,46,10
18,009,Angaco,00068,001149,218,6,NA,108,39,13
18,009,Angaco,00069,001150,325,9,NA,227,33,7
18,009,Angaco,00070,001151,221,5,NA,111,56,5
18,009,Angaco,00071,001152,332,12,NA,172,69,8
18,009,Angaco,00071,001153,327,28,NA,163,65,18
18,009,Angaco,00071,001154,330,5,NA,148,70,12
18,009,Angaco,00071,001155,327,9,NA,151,80,11
18,009,Angaco,00071,001156,328,16,NA,157,70,12
18,009,Angaco,00071,001157,331,11,NA,173,74,23
18,009,Angaco,00072,001158,270,6,NA,182,32,8
18,009,Angaco,00073,001159,286,10,NA,147,45,21
18,009,Angaco,00073,001160,288,19,NA,156,47,11
18,009,Angaco,00073,001161,284,13,NA,147,55,14
18,009,Angaco,00073,001162,290,7,NA,151,72,7
18,010,Albardón,00074,001163,335,14,NA,136,114,17
18,010,Albardón,00074,001164,330,15,NA,124,129,13
18,010,Albardón,00074,001165,331,17,NA,125,129,19
18,010,Albardón,00074,001166,329,8,NA,146,118,13
18,010,Albardón,00074,001167,327,20,NA,95,135,27
18,010,Albardón,00074,001168,330,12,NA,125,126,17
18,010,Albardón,00074,001169,330,18,NA,111,122,28
18,010,Albardón,00074,001170,330,7,NA,115,132,19
18,010,Albardón,00074,001171,333,21,NA,101,133,25
18,010,Albardón,00074,001172,335,10,NA,124,135,16
18,010,Albardón,00074,001173,333,20,NA,100,124,20
18,010,Albardón,00074,001174,331,18,NA,120,116,20
18,010,Albardón,00074,001175,325,12,NA,132,114,18
18,010,Albardón,00074,001176,325,15,NA,97,151,14
18,010,Albardón,00074,001177,331,18,NA,103,124,27
18,010,Albardón,00074,001178,331,6,NA,103,132,32
18,010,Albardón,00075,001179,337,11,NA,169,82,15
18,010,Albardón,00075,001180,336,16,NA,181,69,23
18,010,Albardón,00075,001181,333,18,NA,192,54,15
18,010,Albardón,00075,001182,331,16,NA,177,73,21
18,010,Albardón,00075,001183,332,12,NA,181,81,15
18,010,Albardón,00075,001184,337,11,NA,195,67,9
18,010,Albardón,00076,001185,299,6,NA,164,55,12
18,010,Albardón,00076,001186,304,20,NA,150,56,20
18,010,Albardón,00076,001187,302,13,NA,171,62,17
18,010,Albardón,00077,001188,323,11,NA,182,62,18
18,010,Albardón,00077,001189,324,15,NA,174,65,16
18,010,Albardón,00077,001190,326,25,NA,201,43,21
18,010,Albardón,00077,001191,329,26,NA,190,57,19
18,010,Albardón,00078,001192,346,13,NA,179,75,24
18,010,Albardón,00078,001193,347,10,NA,222,57,13
18,010,Albardón,00078,001194,347,25,NA,213,45,20
18,010,Albardón,00078,001195,346,9,NA,217,49,14
18,010,Albardón,00078,001196,346,13,NA,204,55,18
18,010,Albardón,00078,001197,345,6,NA,214,65,13
18,010,Albardón,00078,001198,342,13,NA,194,56,21
18,010,Albardón,00078,001199,344,16,NA,189,61,17
18,010,Albardón,00078,001200,348,9,NA,230,33,19
18,010,Albardón,00078,001201,349,6,NA,244,42,9
18,010,Albardón,00078,001202,345,16,NA,215,46,27
18,010,Albardón,00078,001203,344,24,NA,202,49,17
18,010,Albardón,00078,001204,348,12,NA,204,46,25
18,010,Albardón,00078,001205,345,12,NA,186,54,20
18,010,Albardón,00079,001206,335,25,NA,207,44,21
18,010,Albardón,00079,001207,334,16,NA,205,50,22
18,010,Albardón,00079,001208,336,11,NA,208,47,21
18,010,Albardón,00079,001209,334,16,NA,214,43,13
18,010,Albardón,00079,001210,334,16,NA,211,43,12
18,010,Albardón,00079,001211,334,13,NA,199,52,17
18,010,Albardón,00079,001212,331,13,NA,207,51,9
18,010,Albardón,00079,001213,332,16,NA,178,67,18
18,010,Albardón,00079,001214,337,23,NA,206,44,16
18,010,Albardón,00079,001215,335,18,NA,228,39,9
18,010,Albardón,00079,001216,335,13,NA,230,36,8
18,010,Albardón,00079,001217,333,8,NA,209,56,17
18,010,Albardón,00079,001218,336,29,NA,189,69,10
18,010,Albardón,00079,001219,333,19,NA,190,61,20
18,010,Albardón,00079,001220,337,20,NA,190,60,17
18,010,Albardón,00080,001221,268,12,NA,137,66,10
18,010,Albardón,00080,001222,266,9,NA,120,72,15
18,010,Albardón,00080,001223,265,16,NA,137,69,14
18,010,Albardón,00080,001224,268,13,NA,147,50,16
18,011,Ullúm,00081,001225,351,12,NA,250,46,15
18,011,Ullúm,00081,001226,348,18,NA,221,48,10
18,011,Ullúm,00081,001227,346,11,NA,219,40,21
18,011,Ullúm,00081,001228,348,11,NA,227,48,14
18,011,Ullúm,00081,001229,349,9,NA,225,56,10
18,011,Ullúm,00081,001230,349,15,NA,221,53,17
18,011,Ullúm,00081,001231,353,12,NA,214,70,15
18,011,Ullúm,00081,001232,356,5,NA,221,58,23
18,011,Ullúm,00081,001233,348,11,NA,231,38,17
18,011,Ullúm,00081,001234,348,4,NA,233,43,18
18,011,Ullúm,00081,001235,349,18,NA,218,48,16
18,011,Ullúm,00081,001236,353,11,NA,213,59,23
18,012,Pocito,00083,001237,349,19,NA,194,70,17
18,012,Pocito,00083,001238,356,23,NA,200,63,12
18,012,Pocito,00083,001239,347,13,NA,206,61,13
18,012,Pocito,00083,001240,346,17,NA,202,58,14
18,012,Pocito,00083,001241,348,19,NA,166,80,25
18,012,Pocito,00083,001242,348,24,NA,189,64,23
18,012,Pocito,00083,001243,348,12,NA,225,42,15
18,012,Pocito,00083,001244,344,22,NA,196,64,13
18,012,Pocito,00083,001245,345,18,NA,199,47,26
18,012,Pocito,00083,001246,345,24,NA,178,61,25
18,012,Pocito,00083,001247,348,21,NA,200,52,20
18,012,Pocito,00083,001248,353,14,NA,193,47,24
18,012,Pocito,00083,001249,350,15,NA,208,55,21
18,012,Pocito,00083,001250,344,21,NA,178,63,10
18,012,Pocito,00083,001251,346,18,NA,188,60,17
18,012,Pocito,00083,001252,349,17,NA,177,83,27
18,012,Pocito,00083,001253,350,14,NA,212,58,17
18,012,Pocito,00083,001254,349,18,NA,172,74,23
18,012,Pocito,00083,001255,350,12,NA,188,68,14
18,012,Pocito,00083,001256,346,17,NA,167,74,25
18,012,Pocito,00083,001257,343,21,NA,186,68,21
18,012,Pocito,00083,001258,348,15,NA,207,55,18
18,012,Pocito,00083,001259,345,20,NA,194,60,16
18,012,Pocito,00083,001260,350,28,NA,182,63,14
18,012,Pocito,00083,001261,348,32,NA,185,60,18
18,012,Pocito,00083,001262,346,19,NA,190,59,21
18,012,Pocito,00083,001263,351,18,NA,184,63,24
18,012,Pocito,00083,001264,347,19,NA,180,74,25
18,012,Pocito,00083,001265,347,19,NA,159,86,17
18,012,Pocito,00083,001266,346,18,NA,219,37,18
18,012,Pocito,00083,001267,348,17,NA,185,73,16
18,012,Pocito,00083,001268,345,24,NA,179,62,19
18,012,Pocito,00083,001269,347,14,NA,192,66,20
18,012,Pocito,00083,001270,343,25,NA,212,34,18
18,012,Pocito,00083,001271,350,17,NA,218,43,16
18,012,Pocito,00083,001272,347,10,NA,215,44,14
18,012,Pocito,00083,001273,349,19,NA,194,70,17
18,012,Pocito,00083,001274,346,36,NA,159,74,15
18,012,Pocito,00083,001275,344,22,NA,165,72,21
18,012,Pocito,00083,001276,350,19,NA,181,59,24
18,012,Pocito,00083,001277,348,16,NA,172,71,37
18,012,Pocito,00083,001278,345,14,NA,187,58,21
18,012,Pocito,00083,001279,348,11,NA,193,72,13
18,012,Pocito,00083,001280,346,16,NA,202,60,13
18,012,Pocito,00083,001281,344,12,NA,191,61,21
18,012,Pocito,00083,001282,351,26,NA,168,76,8
18,012,Pocito,00083,001283,344,18,NA,189,55,24
18,012,Pocito,00083,001284,345,NA,0,194,64,16
18,012,Pocito,00083,001285,345,NA,0,195,65,20
18,012,Pocito,00083,001286,350,NA,3,183,80,21
18,012,Pocito,00083,001287,344,NA,5,193,69,20
18,012,Pocito,00083,001288,351,NA,4,197,62,23
18,012,Pocito,00084,001289,355,NA,3,175,84,21
18,012,Pocito,00084,001290,351,NA,2,140,120,19
18,012,Pocito,00084,001291,354,NA,1,155,95,17
18,012,Pocito,00084,001292,349,NA,2,184,83,12
18,012,Pocito,00084,001293,351,NA,0,165,100,20
18,012,Pocito,00084,001294,349,NA,1,151,103,25
18,012,Pocito,00084,001295,350,NA,3,124,112,24
18,012,Pocito,00084,001296,349,NA,2,175,77,16
18,012,Pocito,00084,001297,347,NA,1,173,82,16
18,012,Pocito,00084,001298,352,NA,5,158,99,19
18,012,Pocito,00084,001299,348,NA,0,145,113,11
18,012,Pocito,00084,001300,352,NA,6,175,87,15
18,012,Pocito,00084,001301,356,NA,3,136,128,15
18,012,Pocito,00084,001302,349,NA,4,147,103,16
18,012,Pocito,00084,001303,347,NA,5,131,118,17
18,012,Pocito,00084,001304,352,NA,0,163,87,13
18,012,Pocito,00084,001305,352,NA,0,176,83,16
18,012,Pocito,00084,001306,351,NA,3,153,93,12
18,012,Pocito,00084,001307,350,NA,1,157,95,22
18,012,Pocito,00084,001308,352,NA,3,148,95,17
18,012,Pocito,00084,001309,347,NA,3,137,112,21
18,012,Pocito,00084,001310,350,NA,0,121,129,14
18,012,Pocito,00084,001311,351,NA,4,134,118,18
18,012,Pocito,00084,001312,354,NA,1,164,102,12
18,012,Pocito,00084,001313,349,NA,3,147,96,20
18,012,Pocito,00084,001314,348,NA,1,163,83,17
18,012,Pocito,00084,001315,349,NA,13,144,111,21
18,012,Pocito,00084,001316,351,NA,3,146,107,21
18,012,Pocito,00084,001317,353,NA,1,181,95,13
18,012,Pocito,00084,001318,352,NA,1,185,63,17
18,012,Pocito,00084,001319,349,NA,11,139,112,18
18,012,Pocito,00084,001320,348,NA,1,145,107,30
18,012,Pocito,00084,001321,349,NA,0,127,112,15
18,012,Pocito,00084,001322,353,NA,0,123,134,17
18,012,Pocito,00084,001323,352,NA,9,151,99,14
18,012,Pocito,00084,001324,352,NA,4,162,102,9
18,012,Pocito,00084,001325,349,NA,3,140,119,10
18,012,Pocito,00084,001326,351,NA,2,169,96,10
18,012,Pocito,00085,001327,316,NA,2,193,37,20
18,012,Pocito,00085,001328,313,NA,1,178,44,26
18,012,Pocito,00085,001329,316,NA,1,185,35,15
18,012,Pocito,00085,001330,311,NA,6,205,37,14
18,012,Pocito,00085,001331,316,NA,5,189,31,15
18,012,Pocito,00086,001332,344,NA,2,197,76,5
18,012,Pocito,00086,001333,342,NA,1,183,78,14
18,012,Pocito,00086,001334,343,NA,1,160,91,7
18,012,Pocito,00086,001335,342,NA,1,203,49,15
18,012,Pocito,00086,001336,346,NA,4,164,78,16
18,012,Pocito,00086,001337,343,NA,1,174,76,13
18,012,Pocito,00086,001338,350,NA,0,164,95,14
18,012,Pocito,00086,001339,341,NA,3,153,80,15
18,012,Pocito,00086,001340,338,NA,1,184,65,11
18,012,Pocito,00086,001341,347,NA,0,195,64,19
18,012,Pocito,00086,001342,341,NA,1,159,73,10
18,012,Pocito,00086,001343,344,NA,4,181,63,14
18,012,Pocito,00086,001344,340,NA,0,188,69,21
18,012,Pocito,00086,001345,343,NA,7,174,67,13
18,012,Pocito,00086,001346,339,NA,3,174,64,17
18,012,Pocito,00086,001347,352,NA,10,169,71,21
18,012,Pocito,00086,001348,343,NA,0,135,102,9
18,012,Pocito,00086,001349,340,NA,0,186,89,10
18,012,Pocito,00086,001350,344,NA,2,178,67,19
18,012,Pocito,00087,001351,347,NA,1,201,51,7
18,012,Pocito,00087,001352,348,NA,0,193,53,14
18,012,Pocito,00088,001353,322,NA,2,195,38,20
18,012,Pocito,00088,001354,325,NA,0,179,37,18
18,012,Pocito,00088,001355,323,NA,0,202,29,24
18,012,Pocito,00088,001356,325,NA,0,208,31,16
18,012,Pocito,00088,001357,321,NA,0,183,29,16
18,012,Pocito,00088,001358,322,NA,0,167,44,12
18,012,Pocito,00088,001359,321,NA,0,205,36,9
18,012,Pocito,00088,001360,323,NA,0,174,48,17
18,012,Pocito,00088,001361,320,NA,0,199,26,12
18,012,Pocito,00088,001362,323,NA,5,192,37,17
18,013,Sarmiento,00089,001363,348,NA,0,154,86,17
18,013,Sarmiento,00089,001364,351,NA,1,140,122,20
18,013,Sarmiento,00089,001365,348,NA,1,134,127,18
18,013,Sarmiento,00089,001366,352,NA,4,144,104,28
18,013,Sarmiento,00089,001367,349,NA,0,130,125,20
18,013,Sarmiento,00089,001368,347,NA,0,168,94,13
18,013,Sarmiento,00089,001369,348,NA,2,150,108,15
18,013,Sarmiento,00089,001370,350,NA,0,140,121,18
18,013,Sarmiento,00089,001371,349,NA,5,153,111,17
18,013,Sarmiento,00089,001372,346,NA,2,149,100,13
18,013,Sarmiento,00089,001373,352,NA,1,109,163,17
18,013,Sarmiento,00089,001374,347,NA,1,142,119,20
18,013,Sarmiento,00089,001375,351,NA,4,168,98,15
18,013,Sarmiento,00089,001376,349,NA,0,159,99,19
18,013,Sarmiento,00089,001377,349,NA,2,140,118,30
18,013,Sarmiento,00089,001378,349,NA,3,147,102,28
18,013,Sarmiento,00089,001379,355,NA,1,168,90,20
18,013,Sarmiento,00089,001380,349,NA,2,144,121,21
18,013,Sarmiento,00089,001381,351,NA,1,140,115,18
18,013,Sarmiento,00089,001382,349,NA,2,177,79,13
18,013,Sarmiento,00089,001383,352,NA,2,154,103,29
18,013,Sarmiento,00090,001384,310,NA,0,178,59,21
18,013,Sarmiento,00090,001385,310,NA,2,204,46,12
18,013,Sarmiento,00090,001386,309,NA,1,190,48,12
18,013,Sarmiento,00090,001387,307,NA,1,189,43,16
18,013,Sarmiento,00090,001388,309,NA,0,195,36,14
18,013,Sarmiento,00090,001389,309,NA,6,194,37,10
18,013,Sarmiento,0090A,001390,264,NA,1,128,72,14
18,013,Sarmiento,0090A,001391,265,NA,3,121,70,14
18,013,Sarmiento,00091,001392,312,NA,1,178,51,15
18,013,Sarmiento,00091,001393,312,NA,0,204,25,13
18,013,Sarmiento,00091,001394,312,NA,1,166,67,13
18,013,Sarmiento,00091,001395,312,NA,1,175,56,14
18,013,Sarmiento,00091,001396,315,NA,2,198,39,13
18,013,Sarmiento,00092,001397,290,NA,0,165,39,10
18,013,Sarmiento,00092,001398,289,NA,2,163,39,14
18,013,Sarmiento,00092,001399,287,NA,5,171,36,5
18,013,Sarmiento,00092,001400,288,NA,5,169,35,11
18,013,Sarmiento,00092,001401,291,NA,3,164,39,4
18,013,Sarmiento,00093,001402,350,NA,3,237,45,15
18,013,Sarmiento,00093,001403,352,NA,2,232,60,9
18,013,Sarmiento,00093,001404,350,NA,0,245,37,11
18,013,Sarmiento,00093,001405,349,NA,1,268,45,4
18,013,Sarmiento,00093,001406,349,NA,0,252,37,11
18,013,Sarmiento,00093,001407,348,NA,2,246,45,11
18,013,Sarmiento,00093,001408,346,NA,0,246,47,16
18,013,Sarmiento,00093,001409,348,NA,2,237,57,7
18,013,Sarmiento,00093,001410,348,NA,1,237,40,12
18,013,Sarmiento,00093,001411,351,NA,1,230,31,11
18,013,Sarmiento,0093A,001412,332,NA,0,237,33,9
18,013,Sarmiento,00094,001413,270,NA,0,146,64,17
18,013,Sarmiento,0094A,001414,243,NA,0,175,21,13
18,013,Sarmiento,00095,001415,149,NA,0,78,25,7
18,013,Sarmiento,00096,001416,212,NA,3,143,20,18
18,013,Sarmiento,00096,001417,214,NA,3,136,37,17
18,014,25 de Mayo,00097,001418,340,NA,2,168,57,14
18,014,25 de Mayo,00097,001419,343,NA,2,164,81,24
18,014,25 de Mayo,00097,001420,341,NA,4,177,62,25
18,014,25 de Mayo,00097,001421,345,NA,3,193,56,12
18,014,25 de Mayo,00097,001422,341,NA,1,183,68,16
18,014,25 de Mayo,00097,001423,344,NA,0,158,80,18
18,014,25 de Mayo,00097,001424,343,NA,2,157,79,18
18,014,25 de Mayo,00097,001425,351,NA,0,170,91,10
18,014,25 de Mayo,00097,001426,342,NA,0,170,69,21
18,014,25 de Mayo,00097,001427,343,NA,2,190,61,10
18,014,25 de Mayo,00097,001428,342,NA,1,191,63,16
18,014,25 de Mayo,00097,001429,336,NA,9,164,89,16
18,014,25 de Mayo,00097,001430,344,NA,1,192,53,14
18,014,25 de Mayo,00097,001431,342,NA,1,201,60,15
18,014,25 de Mayo,00097,001432,343,NA,2,142,96,11
18,014,25 de Mayo,00097,001433,342,NA,2,161,65,24
18,014,25 de Mayo,00098,001434,334,NA,1,194,43,19
18,014,25 de Mayo,00098,001435,334,NA,5,202,39,18
18,014,25 de Mayo,00098,001436,333,NA,5,193,56,13
18,014,25 de Mayo,00098,001437,332,NA,9,179,56,16
18,014,25 de Mayo,00098,001438,338,NA,0,198,54,11
18,014,25 de Mayo,00098,001439,333,NA,1,214,42,8
18,014,25 de Mayo,00098,001440,335,NA,3,163,55,23
18,014,25 de Mayo,00098,001441,330,NA,4,175,60,31
18,014,25 de Mayo,00098,001442,336,NA,0,197,51,19
18,014,25 de Mayo,00098,001443,339,NA,0,220,44,12
18,014,25 de Mayo,00098,001444,333,NA,0,171,51,28
18,014,25 de Mayo,00098,001445,333,NA,2,189,54,16
18,014,25 de Mayo,00098,001446,334,NA,3,177,66,25
18,014,25 de Mayo,00098,001447,338,NA,1,225,59,15
18,014,25 de Mayo,00098,001448,334,NA,1,210,41,16
18,014,25 de Mayo,00098,001449,335,NA,2,192,36,24
18,014,25 de Mayo,00098,001450,335,NA,1,205,45,13
18,014,25 de Mayo,00098,001451,334,NA,1,195,53,21
18,014,25 de Mayo,00098,001452,334,NA,2,182,67,22
18,014,25 de Mayo,00098,001453,335,NA,1,180,59,21
18,014,25 de Mayo,00099,001454,346,NA,1,202,36,14
18,014,25 de Mayo,00099,001455,354,NA,0,195,41,7
18,014,25 de Mayo,00100,001456,360,NA,0,218,33,13
