codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00099,00097,00005,00009,00098,00100
24,002,Río Grande,00013,000399,297,27,12,9,6,94,31,20,21
24,002,Río Grande,00013,000400,296,27,10,3,4,91,24,37,18
24,002,Río Grande,00013,000401,301,28,14,5,10,84,19,40,17
24,002,Río Grande,00013,000402,299,28,10,6,3,100,23,38,9
24,002,Río Grande,00013,000403,296,39,13,5,2,94,7,43,20
24,002,Río Grande,00013,000404,299,24,13,4,4,110,32,30,18
24,002,Río Grande,00013,000405,300,19,10,4,3,90,33,26,25
24,002,Río Grande,00013,000406,299,22,11,3,9,111,31,26,17
24,002,Río Grande,00013,000407,302,16,10,2,6,110,27,22,17
24,002,Río Grande,00013,000408,300,24,12,4,9,79,36,39,16
24,002,Río Grande,00013,000409,301,21,6,7,2,86,32,39,17
24,002,Río Grande,00013,000410,297,32,8,13,0,93,34,43,14
24,002,Río Grande,00013,000411,215,21,11,5,3,74,25,21,11
24,002,Río Grande,00014,000412,302,24,9,3,6,137,19,24,9
24,002,Río Grande,00014,000413,299,30,17,2,2,110,22,30,16
24,002,Río Grande,00014,000414,298,33,6,5,3,126,23,18,17
24,002,Río Grande,00014,000415,297,34,10,0,3,104,19,36,20
24,002,Río Grande,00014,000416,302,31,2,7,6,115,19,29,25
24,002,Río Grande,00014,000417,299,39,14,4,6,118,19,30,16
24,002,Río Grande,00014,000418,300,23,17,4,4,118,15,30,18
24,002,Río Grande,00014,000419,301,24,14,3,7,124,16,41,12
24,002,Río Grande,00014,000420,299,34,6,7,6,115,11,27,17
24,002,Río Grande,00014,000421,300,40,0,2,5,139,8,41,12
24,002,Río Grande,00014,000422,301,42,8,2,2,118,17,26,14
24,002,Río Grande,00014,000423,304,22,15,3,7,142,18,20,14
24,002,Río Grande,00014,000424,299,30,12,4,4,127,16,25,16
24,002,Río Grande,00014,000425,300,22,10,4,4,121,15,31,19
24,002,Río Grande,00014,000426,304,40,14,5,3,105,24,37,8
24,002,Río Grande,00014,000427,297,13,19,3,4,124,24,30,15
24,002,Río Grande,00014,000428,298,29,13,2,6,118,20,40,13
24,002,Río Grande,00014,000429,298,34,12,4,2,128,21,26,12
24,002,Río Grande,00014,000430,294,14,7,10,1,122,21,31,21
24,002,Río Grande,00014,000431,301,31,12,5,5,118,16,33,20
24,002,Río Grande,00014,000432,302,22,20,0,4,121,14,28,6
24,002,Río Grande,00014,000433,300,23,14,7,2,128,11,47,11
24,002,Río Grande,00014,000434,304,28,6,4,5,120,25,28,17
24,002,Río Grande,00014,000435,300,36,12,4,7,122,20,36,16
24,002,Río Grande,00014,000436,301,37,8,6,4,135,8,25,21
24,002,Río Grande,00014,000437,301,31,14,6,3,116,21,19,25
24,002,Río Grande,00014,000438,300,15,15,4,2,106,30,44,23
24,002,Río Grande,00014,000439,302,31,10,3,2,121,21,34,12
24,002,Río Grande,00014,000440,299,33,12,3,6,106,26,28,11
24,002,Río Grande,00014,000441,303,48,7,5,5,121,14,31,15
24,002,Río Grande,00014,000442,300,29,20,3,2,102,21,46,11
24,002,Río Grande,00014,000443,301,37,4,6,3,121,17,24,19
24,002,Río Grande,00014,000444,296,18,9,4,8,109,29,26,11
24,002,Río Grande,00014,000445,297,22,7,7,7,111,26,24,18
24,002,Río Grande,00014,000446,297,27,9,4,4,130,25,26,15
24,002,Río Grande,00014,000447,299,34,6,0,5,130,20,31,14
24,002,Río Grande,00014,000448,303,0,37,3,6,107,22,35,17
24,002,Río Grande,00014,000449,298,34,10,5,6,103,19,34,21
24,002,Río Grande,00014,000450,301,32,10,4,3,98,19,39,13
24,002,Río Grande,00014,000451,301,25,7,4,4,116,14,32,22
24,002,Río Grande,00014,000452,298,35,15,6,3,118,16,27,17
24,002,Río Grande,00014,000453,295,18,7,6,6,129,25,25,12
24,002,Río Grande,00014,000454,300,27,19,3,4,112,18,36,13
24,002,Río Grande,00014,000455,191,20,2,0,3,69,24,20,7
24,002,Río Grande,00015,000456,265,17,11,6,6,64,32,36,12
24,002,Río Grande,00015,000457,189,16,6,4,2,31,37,15,7
24,002,Río Grande,00016,000458,48,1,2,1,1,12,9,0,7
24,003,Antártida Argentina,00022,000463,30,2,2,0,0,0,16,0,1
24,003,Antártida Argentina,00023,000464,84,3,3,0,0,2,30,0,1
24,003,Antártida Argentina,00024,000465,76,7,4,0,0,2,31,1,2
24,003,Antártida Argentina,00025,000466,55,1,0,0,0,1,21,0,0
24,003,Antártida Argentina,00027,000467,35,1,1,0,0,1,16,0,0
24,003,Antártida Argentina,00028,000468,25,1,0,0,0,0,8,0,3
24,005,Tolhuin,00021,000470,306,19,14,9,0,103,26,14,31
24,005,Tolhuin,00021,000471,305,22,11,7,2,93,33,18,26
24,005,Tolhuin,00021,000472,308,24,3,2,1,86,30,15,65
24,005,Tolhuin,00021,000473,306,28,13,6,3,79,24,19,39
24,005,Tolhuin,00021,000474,298,22,11,3,3,97,34,9,38
24,005,Tolhuin,00021,000475,303,28,8,7,0,68,32,17,25
24,005,Tolhuin,00021,000476,303,31,4,1,3,85,22,26,29
24,005,Tolhuin,00021,000477,297,25,8,5,0,96,19,14,28
24,005,Tolhuin,00021,000478,299,34,7,5,2,92,18,15,26
