codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0033,0065,0171,0174,0188,0202,0211,0259,0502,0503,0510,0530,0546,0554,0560,0580
21,Nueve de Julio,012,0284 ,3670,350,5,19,4,4,9,3,32,9,5,1,18,50,0,3,5,44,42,3,3
21,Nueve de Julio,012,0284 ,3671,272,6,10,1,2,3,2,26,21,5,1,5,36,2,2,4,30,42,1,1
21,Nueve de Julio,012,0285 ,3672,350,9,13,4,0,10,8,12,18,5,1,9,42,1,2,3,80,16,6,6
21,Nueve de Julio,012,0285 ,3673,351,10,22,1,1,9,0,26,7,6,1,4,60,1,10,3,74,6,2,4
21,Nueve de Julio,012,0285 ,3674,351,10,24,4,0,6,1,18,11,6,0,9,62,1,4,5,72,10,3,6
21,Nueve de Julio,012,0285 ,3675,351,16,16,0,2,2,2,23,12,4,0,10,59,1,6,6,69,7,2,2
21,Nueve de Julio,012,0285 ,3676,352,7,20,2,1,4,1,25,26,7,3,19,51,1,1,3,46,14,5,5
21,Nueve de Julio,012,0285 ,3677,351,5,12,1,1,0,0,20,5,4,2,3,83,4,5,6,59,22,6,7
21,Nueve de Julio,012,0285 ,3678,351,11,19,4,1,3,6,23,10,2,0,12,60,2,1,3,52,20,4,8
21,Nueve de Julio,012,0285 ,3679,350,8,18,5,2,6,5,22,5,5,1,9,63,5,3,3,70,12,1,5
21,Nueve de Julio,012,0285 ,3680,351,7,15,3,2,5,4,26,4,6,1,18,50,4,5,3,56,17,3,4
21,Nueve de Julio,012,0285 ,3681,351,5,7,0,1,2,1,14,6,4,3,4,65,0,4,7,72,26,0,17
21,Nueve de Julio,012,0285 ,3682,351,8,11,5,4,5,1,27,17,6,1,19,67,0,4,2,55,13,3,6
21,Nueve de Julio,012,0285 ,3683,350,15,13,3,3,4,1,16,18,4,0,14,47,2,4,3,64,13,5,4
21,Nueve de Julio,012,0285 ,3684,350,6,12,0,0,0,2,24,8,2,1,5,68,1,6,0,71,23,4,4
21,Nueve de Julio,012,0285 ,3685,350,6,20,3,1,4,3,28,6,3,1,5,56,3,5,5,63,21,2,8
21,Nueve de Julio,012,0285 ,3686,350,11,12,3,1,8,3,19,10,5,0,6,82,0,2,5,64,12,3,11
21,Nueve de Julio,012,0285 ,3687,350,9,12,0,4,4,2,16,5,4,0,4,82,6,5,2,63,21,0,11
21,Nueve de Julio,012,0285 ,3688,351,7,11,2,1,1,1,27,10,3,0,7,67,2,3,5,63,20,1,14
21,Nueve de Julio,012,0285 ,3689,351,5,14,3,0,4,2,26,7,8,1,4,61,0,3,4,77,16,7,6
21,Nueve de Julio,012,0285 ,3690,351,8,19,0,0,0,1,25,10,3,1,10,77,2,5,9,45,16,2,6
21,Nueve de Julio,012,0285 ,3691,351,3,13,1,3,2,1,17,16,7,1,7,54,0,4,9,59,24,9,8
21,Nueve de Julio,012,0285 ,3692,350,11,11,0,1,0,1,24,28,7,0,7,64,2,4,7,62,18,1,6
21,Nueve de Julio,012,0285 ,3693,351,9,23,1,0,2,3,0,9,8,0,1,75,3,1,8,69,8,0,11
21,Nueve de Julio,012,0285 ,3694,350,10,17,0,0,1,0,37,14,2,4,10,40,2,1,3,57,18,3,7
21,Nueve de Julio,012,0285 ,3695,351,5,14,3,4,4,3,29,16,9,0,11,58,3,7,5,60,14,1,4
21,Nueve de Julio,012,0285 ,3696,351,14,14,0,2,5,0,25,18,4,3,4,61,1,4,2,54,17,2,10
21,Nueve de Julio,012,0285 ,3697,351,12,19,1,2,3,2,21,13,7,0,19,54,0,4,6,76,17,4,3
21,Nueve de Julio,012,0285 ,3698,351,8,13,0,0,6,0,19,17,7,3,7,55,0,2,2,88,14,2,6
21,Nueve de Julio,012,0285 ,3699,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Nueve de Julio,012,0285 ,3700,351,10,14,1,0,0,1,33,6,8,0,2,86,1,5,5,46,26,3,4
21,Nueve de Julio,012,0285 ,3701,351,8,7,1,2,1,2,32,13,5,0,6,72,0,4,7,64,16,0,4
21,Nueve de Julio,012,0285 ,3702,351,7,10,2,1,7,2,16,6,5,3,2,72,1,4,3,76,17,7,2
21,Nueve de Julio,012,0285 ,3703,350,11,10,0,0,2,2,23,21,4,1,5,31,0,0,10,91,15,0,5
21,Nueve de Julio,012,0285 ,3704,351,3,8,0,2,2,1,30,9,0,1,13,94,0,4,3,49,20,1,3
21,Nueve de Julio,012,0285 ,3705,351,8,11,2,0,2,2,19,19,3,2,16,69,0,3,5,74,10,3,4
21,Nueve de Julio,012,0285 ,3706,350,12,18,4,0,2,1,10,20,3,0,7,70,2,7,7,68,17,2,3
21,Nueve de Julio,012,0285 ,3707,351,7,11,1,0,1,0,26,13,5,1,9,51,1,2,5,55,19,1,5
21,Nueve de Julio,012,0285 ,3708,351,5,10,3,0,1,1,22,4,5,1,8,66,2,2,3,83,16,5,10
21,Nueve de Julio,012,0285 ,3709,350,9,7,1,2,1,1,22,11,10,0,7,62,0,8,6,60,16,6,4
21,Nueve de Julio,012,0285 ,3710,351,6,16,2,0,0,1,15,14,1,0,3,86,0,5,8,60,11,0,10
21,Nueve de Julio,012,0285 ,3711,109,2,3,0,0,0,1,9,2,1,1,0,14,0,1,7,26,4,0,5
21,Nueve de Julio,012,0285A,3712,350,10,12,0,0,1,3,1,8,3,0,5,82,2,2,0,99,33,1,6
21,Nueve de Julio,012,0285A,3713,350,4,12,2,0,1,0,1,6,3,0,1,88,0,4,2,119,23,0,2
21,Nueve de Julio,012,0285A,3714,269,0,6,0,0,0,0,3,2,0,0,6,69,0,1,3,80,20,1,3
21,Nueve de Julio,012,0285B,3715,23,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1
21,Nueve de Julio,012,0286 ,3716,45,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,6,3,0,0
21,Nueve de Julio,012,0287 ,3717,350,11,7,1,2,2,1,3,7,6,0,4,60,0,1,4,50,49,2,5
21,Nueve de Julio,012,0287 ,3718,332,5,9,1,0,1,1,8,6,0,0,1,75,1,3,4,56,36,0,4
21,Nueve de Julio,012,0289 ,3719,350,6,8,4,1,0,3,10,2,2,1,4,32,0,4,4,96,54,2,3
21,Nueve de Julio,012,0289 ,3720,350,7,7,0,1,2,3,5,7,1,1,3,43,2,3,0,101,38,3,0
21,Nueve de Julio,012,0289 ,3721,351,4,1,3,0,1,0,6,5,1,0,7,35,0,2,1,139,36,0,3
21,Nueve de Julio,012,0289 ,3722,350,7,8,0,2,1,0,11,8,4,0,16,27,0,3,5,102,36,0,0
21,Nueve de Julio,012,0289 ,3723,350,5,11,0,0,1,0,7,8,0,0,5,26,1,7,4,122,47,1,5
21,Nueve de Julio,012,0290 ,3724,218,12,6,0,0,2,2,12,6,5,0,9,26,1,5,3,26,17,0,5
21,Nueve de Julio,012,0291 ,3725,350,5,13,1,1,3,1,21,4,3,0,6,72,0,1,6,71,41,1,5
21,Nueve de Julio,012,0291 ,3726,350,7,6,0,0,2,0,29,7,3,0,8,94,2,0,3,51,33,2,4
21,Nueve de Julio,012,0291 ,3727,350,5,24,1,0,1,0,31,8,3,0,4,47,2,2,0,91,28,4,2
21,Nueve de Julio,012,0291 ,3728,350,4,11,1,1,3,1,21,2,4,0,4,94,2,0,2,55,29,2,5
21,Nueve de Julio,012,0291 ,3729,351,2,16,0,2,0,2,26,13,10,0,3,92,2,0,2,47,18,1,2
21,Nueve de Julio,012,0291 ,3730,351,2,8,2,2,0,3,19,6,3,0,4,95,0,1,3,66,29,4,4
21,Nueve de Julio,012,0291 ,3731,350,4,12,1,0,1,2,23,3,5,0,6,84,0,0,4,52,50,3,3
21,Nueve de Julio,012,0291 ,3732,351,8,16,1,0,1,2,19,6,3,0,4,62,2,1,0,66,51,4,2
21,Nueve de Julio,012,0291 ,3733,350,3,20,3,4,6,2,31,13,1,0,6,85,1,3,1,41,31,1,4
21,Nueve de Julio,012,0291 ,3734,351,4,18,2,2,4,8,16,7,3,0,10,63,3,4,5,45,26,0,0
21,Nueve de Julio,012,0291 ,3735,350,4,15,0,0,2,2,15,4,7,0,5,90,0,1,5,60,35,2,0
21,Nueve de Julio,012,0291 ,3736,351,8,12,1,0,0,1,26,5,0,0,7,83,3,3,8,58,30,0,1
21,Nueve de Julio,012,0291 ,3737,350,12,21,4,1,0,0,19,5,2,0,2,89,0,3,5,57,37,0,2
21,Nueve de Julio,012,0291 ,3738,350,6,12,0,2,2,1,6,10,5,0,13,80,1,5,2,49,36,2,8
21,Nueve de Julio,012,0291 ,3739,74,0,5,0,0,0,0,3,1,1,0,2,11,0,1,0,17,10,0,0
21,Nueve de Julio,012,0292 ,3740,350,7,6,1,2,5,0,6,8,3,3,5,11,4,4,1,65,121,0,1
21,Nueve de Julio,012,0292 ,3741,350,8,3,0,0,3,1,16,4,0,0,10,14,2,5,3,69,122,0,5
21,Nueve de Julio,012,0292 ,3742,152,3,1,0,2,0,0,5,2,0,0,6,4,0,2,1,44,42,0,0
21,Nueve de Julio,012,0293 ,3743,350,7,25,2,2,3,4,41,9,0,1,15,48,0,3,8,47,8,2,6
21,Nueve de Julio,012,0293 ,3744,350,2,6,1,1,9,1,19,11,6,4,11,69,0,4,9,44,27,1,3
21,Nueve de Julio,012,0293 ,3745,277,6,9,0,4,2,5,26,7,4,0,16,57,1,2,3,36,8,0,3
21,Nueve de Julio,012,0294 ,3746,116,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,4,60,0,0
21,Rosario,013,0301 ,3747,351,6,6,0,0,1,0,0,27,14,0,0,84,2,7,0,54,36,14,0
21,Rosario,013,0301 ,3748,351,3,10,0,0,1,2,2,34,11,0,1,91,2,6,1,51,34,19,0
21,Rosario,013,0301 ,3749,351,9,4,0,0,0,0,3,25,19,0,0,84,6,5,0,43,44,30,0
21,Rosario,013,0301 ,3750,351,5,11,1,0,0,1,3,18,14,0,1,99,7,8,2,48,28,25,0
21,Rosario,013,0301 ,3751,350,5,3,0,0,0,2,2,25,12,2,2,111,6,4,4,44,31,12,0
21,Rosario,013,0301 ,3752,351,5,5,0,0,0,1,2,24,11,0,0,82,4,11,0,46,39,32,2
21,Rosario,013,0301 ,3753,351,12,12,0,2,2,1,3,16,12,1,5,98,8,7,0,39,30,19,0
21,Rosario,013,0301 ,3754,351,3,11,1,0,0,0,3,14,12,0,1,92,9,12,2,57,23,27,0
21,Rosario,013,0301 ,3755,351,4,6,0,0,0,1,5,24,11,0,0,66,3,11,0,50,46,28,0
21,Rosario,013,0301 ,3756,351,10,6,0,0,1,2,2,35,2,0,0,103,5,10,1,44,30,23,0
21,Rosario,013,0301 ,3757,351,3,3,1,0,0,0,2,14,8,1,0,106,10,9,1,51,33,18,1
21,Rosario,013,0301 ,3758,350,4,4,0,1,0,1,3,13,9,1,1,108,6,6,1,45,31,17,0
21,Rosario,013,0301 ,3759,350,4,2,0,1,0,0,1,17,6,1,2,118,5,9,1,37,31,23,1
21,Rosario,013,0301 ,3760,350,8,6,2,0,1,2,2,20,9,0,3,89,8,13,0,32,34,25,0
21,Rosario,013,0301 ,3761,350,0,5,1,0,0,0,3,25,15,0,1,93,8,11,4,55,26,21,1
21,Rosario,013,0301 ,3762,246,0,7,0,0,0,0,2,12,7,0,1,79,4,9,0,32,19,11,0
21,Rosario,013,0302 ,3763,351,1,4,0,0,2,0,5,24,17,1,3,80,4,13,1,52,37,18,1
21,Rosario,013,0302 ,3764,350,5,8,0,1,0,0,2,23,14,1,0,76,8,16,0,63,35,16,0
21,Rosario,013,0302 ,3765,351,3,6,0,1,0,0,4,26,15,0,0,90,8,5,2,35,36,18,0
21,Rosario,013,0302 ,3766,351,11,7,1,1,0,1,9,20,10,2,1,76,5,14,3,39,26,18,1
21,Rosario,013,0302 ,3767,351,3,10,0,0,2,0,3,20,10,0,1,76,7,15,2,48,32,20,0
21,Rosario,013,0302 ,3768,351,4,12,0,0,0,0,1,20,16,0,3,96,2,8,0,60,27,41,0
21,Rosario,013,0302 ,3769,351,2,12,0,0,0,1,3,26,10,1,0,73,14,13,1,51,29,20,0
21,Rosario,013,0302 ,3770,351,6,10,0,0,0,1,2,2,15,23,0,88,4,14,3,51,27,14,0
21,Rosario,013,0302 ,3771,351,7,6,0,0,0,1,4,13,12,0,1,81,3,12,2,48,35,28,0
21,Rosario,013,0302 ,3772,351,5,7,0,0,1,1,3,21,11,2,1,97,3,7,2,51,31,13,0
21,Rosario,013,0302 ,3773,351,5,8,0,0,0,0,0,23,5,0,0,75,6,9,0,75,28,21,1
21,Rosario,013,0302 ,3774,351,2,3,0,1,0,0,5,11,14,0,1,109,8,2,1,48,42,21,0
21,Rosario,013,0302 ,3775,351,5,7,0,0,0,0,3,21,10,0,1,95,6,15,3,35,32,16,0
21,Rosario,013,0302 ,3776,351,2,9,1,1,4,0,2,20,10,1,0,90,9,11,1,56,22,15,0
21,Rosario,013,0302 ,3777,351,6,8,0,0,0,0,3,21,9,1,0,97,7,8,3,47,30,15,0
21,Rosario,013,0302 ,3778,351,9,0,2,0,0,0,2,22,9,0,1,109,3,8,4,55,32,15,0
21,Rosario,013,0302 ,3779,351,3,11,0,0,1,1,4,20,9,0,1,88,4,13,2,42,28,17,1
21,Rosario,013,0302 ,3780,351,4,5,0,0,0,1,3,20,11,0,0,82,8,8,3,57,28,7,0
21,Rosario,013,0302 ,3781,351,3,8,0,0,0,1,5,18,7,0,2,79,9,8,0,51,32,22,0
21,Rosario,013,0302 ,3782,351,4,3,1,0,0,0,2,20,11,0,0,99,3,6,1,45,29,19,0
21,Rosario,013,0302 ,3783,306,3,6,0,0,1,1,0,20,11,0,0,83,7,11,4,33,33,13,0
21,Rosario,013,0303 ,3784,351,7,9,0,0,2,0,2,20,14,0,1,102,4,6,3,42,41,9,0
21,Rosario,013,0303 ,3785,350,1,2,0,0,0,0,2,30,4,1,0,93,6,11,3,42,29,18,0
21,Rosario,013,0303 ,3786,351,3,12,0,0,0,0,0,27,6,0,1,103,5,9,1,46,26,16,1
21,Rosario,013,0303 ,3787,351,4,9,0,0,0,0,3,21,5,1,0,101,4,15,3,36,36,19,0
21,Rosario,013,0303 ,3788,351,4,4,0,0,1,0,3,28,8,1,1,103,6,13,1,45,27,12,1
21,Rosario,013,0303 ,3789,351,3,6,0,0,0,1,0,28,5,0,0,110,0,6,0,47,34,12,0
21,Rosario,013,0303 ,3790,351,4,8,1,0,0,1,2,15,10,0,1,78,3,18,1,54,27,12,0
21,Rosario,013,0303 ,3791,351,8,8,0,0,0,0,1,23,16,0,1,114,3,3,1,35,20,20,0
21,Rosario,013,0303 ,3792,351,3,6,0,0,4,0,2,22,8,0,0,114,2,10,2,39,33,14,0
21,Rosario,013,0303 ,3793,351,4,6,0,0,1,0,2,21,8,0,1,101,4,11,3,44,23,16,2
21,Rosario,013,0303 ,3794,351,5,9,0,0,0,2,3,22,12,0,1,102,6,4,0,46,27,18,0
21,Rosario,013,0303 ,3795,114,0,2,0,0,0,0,1,6,4,0,1,39,1,0,0,17,5,5,1
21,Rosario,013,0304 ,3796,351,5,9,0,0,1,0,5,27,5,0,0,81,8,17,2,52,31,15,0
21,Rosario,013,0304 ,3797,351,4,10,0,0,0,0,3,16,8,0,0,92,5,10,1,44,39,16,0
21,Rosario,013,0304 ,3798,351,4,3,0,0,1,2,3,19,11,1,0,109,12,12,0,47,33,18,0
21,Rosario,013,0304 ,3799,351,2,3,1,1,0,1,1,18,9,0,0,101,7,13,2,62,19,18,0
21,Rosario,013,0304 ,3800,351,2,9,0,0,0,0,2,11,22,0,0,95,0,11,2,46,39,17,0
21,Rosario,013,0304 ,3801,351,6,10,1,0,3,1,4,21,15,2,2,86,10,9,0,46,30,16,0
21,Rosario,013,0304 ,3802,351,5,9,0,0,2,0,2,11,15,1,4,79,9,16,2,51,26,13,0
21,Rosario,013,0304 ,3803,351,9,12,0,0,0,0,6,38,9,0,1,74,4,8,1,55,31,11,2
21,Rosario,013,0304 ,3804,351,3,12,0,0,0,0,3,27,6,0,3,64,4,18,2,56,29,20,1
21,Rosario,013,0304 ,3805,351,2,3,1,0,1,2,1,20,16,1,1,84,8,14,3,57,23,21,0
21,Rosario,013,0304 ,3806,350,3,6,1,0,0,1,1,20,8,0,2,92,1,15,2,44,30,26,0
21,Rosario,013,0304 ,3807,351,5,5,1,0,0,0,0,31,15,2,2,72,4,7,2,48,30,27,0
21,Rosario,013,0304 ,3808,351,1,4,0,0,0,0,6,17,15,2,0,82,7,12,2,58,34,13,0
21,Rosario,013,0304 ,3809,351,6,6,1,0,0,1,1,21,11,3,2,88,5,17,1,38,37,23,1
21,Rosario,013,0304 ,3810,138,4,4,0,1,0,0,0,9,4,0,0,28,2,3,0,21,19,7,0
21,Rosario,013,0305 ,3811,350,1,5,1,1,0,0,2,22,11,0,0,102,4,0,0,38,25,12,0
21,Rosario,013,0305 ,3812,350,2,8,0,0,0,0,0,22,11,1,0,105,2,10,0,31,29,13,1
21,Rosario,013,0305 ,3813,350,2,8,0,0,0,0,4,20,11,0,0,101,7,11,1,58,33,9,0
21,Rosario,013,0305 ,3814,350,4,4,0,0,0,0,2,17,14,0,0,118,5,9,1,38,30,15,1
21,Rosario,013,0305 ,3815,350,3,6,1,0,0,3,3,21,10,2,2,104,3,9,2,43,26,15,0
21,Rosario,013,0305 ,3816,350,6,5,0,0,0,1,5,20,7,0,2,86,9,8,0,42,27,19,1
21,Rosario,013,0305 ,3817,351,2,3,0,0,1,0,4,22,10,0,0,93,10,11,2,40,24,16,0
21,Rosario,013,0305 ,3818,351,2,5,0,0,0,0,6,25,8,0,0,99,6,6,0,39,31,19,0
21,Rosario,013,0305 ,3819,351,3,5,0,0,0,1,6,32,8,0,0,74,3,12,1,60,23,11,1
21,Rosario,013,0305 ,3820,350,3,3,0,0,0,0,3,19,6,0,0,110,5,16,1,34,35,15,0
21,Rosario,013,0305 ,3821,351,3,6,0,0,0,0,2,17,9,0,0,103,4,10,0,32,28,19,0
21,Rosario,013,0305 ,3822,351,3,2,0,0,1,2,3,12,10,2,0,110,6,18,0,43,29,14,1
21,Rosario,013,0305 ,3823,351,1,6,1,1,0,1,2,21,7,0,0,91,5,10,1,46,23,12,0
21,Rosario,013,0305 ,3824,350,0,6,0,0,0,0,3,21,13,0,1,108,1,11,3,23,37,17,0
21,Rosario,013,0305 ,3825,116,0,2,0,0,0,0,0,8,0,0,0,38,1,4,1,14,8,3,0
21,Rosario,013,0306 ,3826,351,5,3,0,0,0,0,1,14,8,0,1,81,5,10,0,50,42,16,0
21,Rosario,013,0306 ,3827,351,5,4,0,0,0,0,1,21,12,0,1,109,2,8,1,46,22,13,1
21,Rosario,013,0306 ,3828,350,3,6,0,0,2,1,1,13,9,0,1,101,5,4,2,38,41,12,0
21,Rosario,013,0306 ,3829,351,7,8,0,0,0,0,2,22,0,0,1,101,0,12,0,41,30,23,0
21,Rosario,013,0306 ,3830,351,5,9,0,0,0,0,2,23,16,0,1,83,5,9,0,50,34,10,0
21,Rosario,013,0306 ,3831,351,2,6,0,0,0,0,4,39,0,1,1,114,2,9,0,38,24,12,0
21,Rosario,013,0306 ,3832,350,4,5,1,0,0,0,5,19,10,0,1,88,2,5,3,39,30,8,0
21,Rosario,013,0306 ,3833,350,5,4,1,0,1,0,3,29,5,0,1,94,3,9,1,35,30,12,0
21,Rosario,013,0306 ,3834,350,4,5,0,0,0,1,3,18,8,2,0,97,5,0,0,57,30,14,0
21,Rosario,013,0306 ,3835,350,3,4,0,0,0,0,0,28,0,0,0,86,3,5,0,45,30,16,0
21,Rosario,013,0306 ,3836,350,2,6,1,0,0,2,3,23,12,0,0,90,3,7,1,46,30,11,1
21,Rosario,013,0306 ,3837,325,5,9,0,0,1,0,2,17,8,0,0,92,5,4,0,39,32,15,0
21,Rosario,013,0307 ,3838,351,0,8,0,0,0,0,1,21,16,0,1,99,1,12,0,38,27,11,0
21,Rosario,013,0307 ,3839,351,4,6,0,0,1,0,1,17,12,0,1,92,5,7,1,43,35,12,0
21,Rosario,013,0307 ,3840,351,3,8,0,0,0,0,2,25,6,1,0,95,3,8,0,55,23,12,0
21,Rosario,013,0307 ,3841,351,5,3,0,0,0,0,4,14,3,0,0,98,4,18,2,54,38,9,1
21,Rosario,013,0307 ,3842,351,6,4,0,0,1,0,1,24,1,0,0,100,9,11,0,46,24,19,1
21,Rosario,013,0307 ,3843,351,3,7,0,0,0,0,4,18,5,0,0,99,7,4,1,48,26,13,2
21,Rosario,013,0307 ,3844,351,3,2,0,0,0,1,0,19,11,0,0,113,7,6,1,56,24,10,0
21,Rosario,013,0307 ,3845,350,4,2,0,0,0,1,3,17,7,0,0,103,7,8,1,52,40,13,1
21,Rosario,013,0307 ,3846,350,3,5,0,1,1,2,1,23,13,1,0,82,7,9,2,55,33,16,2
21,Rosario,013,0307 ,3847,350,5,7,0,0,0,1,4,22,7,0,0,88,4,11,0,46,26,16,0
21,Rosario,013,0307 ,3848,350,3,7,0,0,0,1,1,18,11,0,0,23,8,18,2,47,34,18,1
21,Rosario,013,0307 ,3849,350,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0
21,Rosario,013,0307 ,3850,350,3,7,0,1,1,0,4,23,15,0,0,82,4,6,1,42,34,13,0
21,Rosario,013,0307 ,3851,350,2,5,0,1,1,0,1,18,10,0,1,101,4,10,1,48,25,11,0
21,Rosario,013,0307 ,3852,350,5,4,0,1,1,1,6,26,11,0,0,88,5,6,0,56,29,17,0
21,Rosario,013,0307 ,3853,351,4,7,0,1,0,0,0,17,9,0,1,86,5,7,0,50,26,21,0
21,Rosario,013,0307 ,3854,350,2,7,0,0,1,1,4,21,8,0,1,82,5,7,0,61,33,14,0
21,Rosario,013,0307 ,3855,351,4,4,2,0,1,0,3,18,18,0,0,105,6,8,0,43,28,13,0
21,Rosario,013,0307 ,3856,235,4,3,0,0,1,0,12,15,0,0,1,60,2,10,0,32,25,7,0
21,Rosario,013,0308 ,3857,351,4,9,0,0,3,0,4,28,6,1,1,90,2,10,2,47,31,21,0
21,Rosario,013,0308 ,3858,351,0,8,0,1,0,0,2,27,15,1,1,104,3,8,1,39,34,9,0
21,Rosario,013,0308 ,3859,351,1,6,0,0,0,1,7,27,13,1,0,106,5,13,2,45,26,11,0
21,Rosario,013,0308 ,3860,351,6,4,0,0,0,0,5,13,11,0,0,130,4,9,1,44,24,17,0
21,Rosario,013,0308 ,3861,351,3,4,0,0,0,0,2,16,13,1,2,110,7,19,2,47,22,10,0
21,Rosario,013,0308 ,3862,351,5,7,0,1,0,0,3,25,11,0,0,105,5,10,0,47,33,13,0
21,Rosario,013,0308 ,3863,351,2,5,0,0,1,0,3,19,11,0,0,113,3,11,2,44,23,12,1
21,Rosario,013,0308 ,3864,351,3,9,0,0,0,1,5,17,10,1,1,163,4,3,0,50,31,16,0
21,Rosario,013,0308 ,3865,351,4,8,0,0,1,0,0,21,0,0,1,118,5,3,0,57,18,15,0
21,Rosario,013,0308 ,3866,350,4,5,0,0,0,0,4,26,9,0,2,115,3,6,0,38,27,16,0
21,Rosario,013,0308 ,3867,351,4,1,0,0,0,0,4,25,12,0,1,122,4,10,1,36,30,11,0
21,Rosario,013,0308 ,3868,93,1,0,0,0,0,0,0,7,1,0,0,27,1,0,0,16,7,1,0
21,Rosario,013,0309 ,3869,350,5,3,0,0,0,1,2,31,7,0,0,83,2,8,0,38,34,15,0
21,Rosario,013,0309 ,3870,350,4,8,0,1,2,0,3,25,2,0,0,100,5,7,2,42,19,13,0
21,Rosario,013,0309 ,3871,350,1,6,0,1,0,0,1,22,12,0,1,97,6,11,2,44,32,13,1
21,Rosario,013,0309 ,3872,350,5,5,0,0,1,1,3,34,9,0,0,92,3,10,1,35,17,12,0
21,Rosario,013,0309 ,3873,350,0,5,1,0,0,0,4,24,10,0,1,88,6,8,2,50,25,12,0
21,Rosario,013,0309 ,3874,350,3,3,1,0,1,2,2,20,8,0,1,103,4,8,2,55,21,12,0
21,Rosario,013,0309 ,3875,350,4,4,0,0,0,0,3,15,11,0,4,103,7,10,1,37,26,16,0
21,Rosario,013,0309 ,3876,136,3,1,0,0,0,0,0,3,2,0,0,40,1,0,0,21,12,8,0
21,Rosario,013,0310 ,3877,351,8,11,1,0,0,1,4,24,10,0,0,75,5,11,0,55,28,18,0
21,Rosario,013,0310 ,3878,351,6,10,8,0,0,0,3,21,13,0,2,82,11,7,0,48,27,13,0
21,Rosario,013,0310 ,3879,350,11,0,0,0,0,1,2,32,9,0,0,83,4,6,0,50,30,17,0
21,Rosario,013,0310 ,3880,351,3,4,0,0,0,1,2,17,12,0,2,86,4,4,1,54,24,8,0
21,Rosario,013,0310 ,3881,352,4,9,1,0,0,0,2,24,9,0,1,93,5,5,3,42,35,9,1
21,Rosario,013,0310 ,3882,190,5,2,1,0,0,0,3,11,11,0,0,40,5,3,1,28,17,6,0
21,Rosario,013,0310 ,3883,191,1,7,0,0,1,0,1,8,4,0,0,44,4,2,2,27,17,10,0
21,Rosario,013,0311 ,3884,351,3,5,0,0,1,0,2,16,9,0,0,67,7,7,0,48,30,18,2
21,Rosario,013,0311 ,3885,351,8,4,0,0,0,2,0,19,9,0,1,81,6,5,0,48,35,16,0
21,Rosario,013,0311 ,3886,351,5,8,0,0,0,0,2,17,10,0,0,84,6,12,0,30,37,16,1
21,Rosario,013,0311 ,3887,351,4,8,1,0,0,0,1,22,7,0,1,92,5,9,4,51,23,10,0
21,Rosario,013,0311 ,3888,351,7,7,0,0,0,1,2,21,6,0,0,73,4,8,0,35,30,29,0
21,Rosario,013,0311 ,3889,201,0,1,0,21,0,1,34,39,4,0,0,37,3,3,0,23,20,10,1
21,Rosario,013,0311 ,3890,201,0,1,0,0,0,0,2,16,3,0,0,48,2,6,3,22,19,11,0
21,Rosario,013,0312 ,3891,351,4,10,1,0,2,0,3,24,16,1,2,71,4,14,0,57,32,16,0
21,Rosario,013,0312 ,3892,351,2,3,0,0,0,0,4,12,10,0,1,90,0,9,0,46,37,24,11
21,Rosario,013,0312 ,3893,351,6,5,0,0,0,1,3,21,19,1,3,77,8,15,1,48,30,21,0
21,Rosario,013,0312 ,3894,351,6,10,0,0,0,0,2,29,9,2,2,69,5,11,0,52,28,15,1
21,Rosario,013,0312 ,3895,351,5,8,0,0,0,1,2,16,8,0,1,76,7,9,1,49,35,19,0
21,Rosario,013,0312 ,3896,351,2,8,0,0,0,1,6,29,11,0,2,93,4,9,0,54,21,15,1
21,Rosario,013,0312 ,3897,352,8,9,0,0,0,0,3,14,13,0,1,88,7,11,0,44,30,12,1
21,Rosario,013,0312 ,3898,351,8,5,0,0,0,0,3,12,6,0,3,91,10,11,0,45,34,12,0
21,Rosario,013,0312 ,3899,351,2,5,0,0,0,1,2,21,14,0,0,83,11,17,1,47,31,20,0
21,Rosario,013,0312 ,3900,351,8,9,0,2,1,0,3,27,9,0,1,66,5,11,2,64,27,10,0
21,Rosario,013,0312 ,3901,351,4,12,0,1,1,0,3,15,12,1,0,71,4,15,4,53,32,15,0
21,Rosario,013,0312 ,3902,351,2,8,0,0,3,2,5,21,14,0,1,87,2,20,1,44,27,9,1
21,Rosario,013,0312 ,3903,351,8,7,3,0,0,0,1,14,8,0,4,93,9,6,0,55,30,10,0
21,Rosario,013,0312 ,3904,241,5,5,0,1,2,0,0,17,7,1,2,52,4,6,1,35,19,7,2
21,Rosario,013,0313 ,3905,351,1,6,0,1,1,0,4,14,15,0,1,87,6,6,0,49,24,15,0
21,Rosario,013,0313 ,3906,350,2,5,0,1,0,0,2,29,7,0,0,77,5,11,1,45,38,27,4
21,Rosario,013,0313 ,3907,351,4,6,1,0,0,0,6,25,18,0,1,74,6,11,0,52,35,22,0
