codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0005,0038,0044,0048,0051,0059,0131,0132,0133,0134,0154,0309
08,Paraná                                  ,001,0046 ,0319,380,16,4,1,2,0,1,1,34,103,0,12,138,0,0
08,Paraná                                  ,001,0046 ,0320,380,14,0,0,3,0,6,1,40,97,0,9,129,1,0
08,Paraná                                  ,001,0046 ,0321,289,11,0,0,1,0,4,4,30,86,0,9,83,1,1
08,Paraná                                  ,001,0046 ,0322,290,6,1,0,0,0,4,1,31,97,0,13,83,0,1
08,Paraná                                  ,001,0047 ,0295,61,0,0,0,0,0,0,0,7,33,0,2,7,0,0
08,Paraná                                  ,001,0047 ,0323,49,0,0,0,0,0,0,0,6,28,0,0,3,0,0
08,Paraná                                  ,001,0048 ,0296,380,23,0,0,4,0,3,5,46,44,3,26,157,2,1
08,Paraná                                  ,001,0048 ,0297,380,22,0,1,7,0,4,5,67,55,1,17,148,0,2
08,Paraná                                  ,001,0048 ,0298,380,42,0,2,13,0,8,4,54,65,0,24,138,1,0
08,Paraná                                  ,001,0048 ,0299,380,32,0,2,7,0,8,1,66,63,0,22,123,1,0
08,Paraná                                  ,001,0048 ,0300,380,21,0,0,6,0,4,4,59,63,0,16,151,0,1
08,Paraná                                  ,001,0048 ,0301,380,24,0,1,10,0,11,1,47,73,1,27,131,0,1
08,Paraná                                  ,001,0048 ,0302,380,30,0,0,5,0,10,2,53,70,0,15,145,1,6
08,Paraná                                  ,001,0048 ,0303,380,18,0,1,11,0,3,1,65,41,2,26,128,1,1
08,Paraná                                  ,001,0048 ,0304,380,28,0,1,1,0,11,3,54,75,3,21,125,2,1
08,Paraná                                  ,001,0048 ,0305,380,31,0,1,3,0,5,8,65,56,4,31,131,0,3
08,Paraná                                  ,001,0048 ,0306,380,29,0,0,5,0,9,1,70,52,1,18,126,3,2
08,Paraná                                  ,001,0048 ,0307,380,17,0,1,6,0,4,1,52,69,1,23,139,0,3
08,Paraná                                  ,001,0048 ,0308,380,25,0,2,8,0,8,1,51,46,0,31,143,0,1
08,Paraná                                  ,001,0048 ,0309,380,29,0,0,3,0,5,6,70,63,2,21,137,0,2
08,Paraná                                  ,001,0048 ,0310,380,17,3,1,4,0,5,3,42,50,0,28,152,2,2
08,Paraná                                  ,001,0048 ,0311,380,25,0,0,9,0,6,4,61,60,1,25,120,0,2
08,Paraná                                  ,001,0048 ,0312,380,25,0,3,7,0,7,0,46,72,2,22,142,2,0
08,Paraná                                  ,001,0048 ,0313,380,28,0,0,5,0,8,5,68,37,4,18,156,2,1
08,Paraná                                  ,001,0048 ,0314,380,23,0,0,7,0,6,2,77,53,1,21,133,1,1
08,Paraná                                  ,001,0048 ,0315,354,11,0,3,3,0,6,5,52,55,6,31,131,0,0
08,Paraná                                  ,001,0048 ,0324,380,20,0,2,4,0,6,2,63,49,0,19,147,2,1
08,Paraná                                  ,001,0048 ,0325,380,16,0,1,8,0,2,2,72,60,1,20,119,2,1
08,Paraná                                  ,001,0048 ,0326,380,15,0,1,7,0,6,0,80,52,1,21,127,1,1
08,Paraná                                  ,001,0048 ,0327,380,0,0,1,4,0,8,4,59,74,0,10,133,3,0
08,Paraná                                  ,001,0048 ,0328,380,11,0,0,7,0,4,2,47,52,3,20,162,1,1
08,Paraná                                  ,001,0048 ,0329,380,13,0,1,8,0,5,2,0,59,2,21,127,0,3
08,Paraná                                  ,001,0048 ,0330,380,19,0,0,4,0,9,1,68,64,3,13,137,1,2
08,Paraná                                  ,001,0048 ,0331,380,22,0,1,3,0,6,0,82,68,1,16,120,2,0
08,Paraná                                  ,001,0048 ,0332,380,18,0,1,8,0,8,1,74,50,2,20,136,1,2
08,Paraná                                  ,001,0048 ,0333,380,22,0,1,5,0,6,0,75,48,1,30,127,0,1
08,Paraná                                  ,001,0048 ,0334,380,12,0,2,7,0,5,2,65,57,5,28,129,0,3
08,Paraná                                  ,001,0048 ,0335,380,12,0,2,11,0,7,2,67,65,0,27,102,2,2
08,Paraná                                  ,001,0048 ,0336,380,12,0,1,7,0,5,0,66,54,0,27,151,1,1
08,Paraná                                  ,001,0048 ,0337,380,7,7,1,6,0,7,1,78,75,2,16,119,1,1
08,Paraná                                  ,001,0048 ,0338,380,14,0,0,3,0,6,3,70,63,7,20,141,1,0
08,Paraná                                  ,001,0048 ,0339,380,14,0,0,5,0,4,1,82,53,2,20,146,1,1
08,Paraná                                  ,001,0048 ,0340,380,12,0,0,3,0,6,2,75,61,2,13,142,1,0
08,Paraná                                  ,001,0048 ,0341,380,21,0,1,5,0,5,2,72,67,3,21,122,0,0
08,Paraná                                  ,001,0048 ,0342,380,12,0,0,5,0,6,2,90,50,2,13,132,3,0
08,Paraná                                  ,001,0048 ,0343,380,20,0,0,8,0,8,0,76,51,2,26,137,0,0
08,Paraná                                  ,001,0048 ,0344,217,6,0,1,6,0,0,0,46,20,2,12,80,0,0
08,Paraná                                  ,001,0049 ,0316,109,1,0,0,0,0,1,0,8,22,0,4,34,0,0
08,Paraná                                  ,001,0049 ,0345,96,0,0,1,0,0,0,0,10,17,0,3,18,1,0
08,Paraná                                  ,001,0050 ,0317,149,5,0,0,0,0,3,0,26,36,0,12,47,0,1
08,Paraná                                  ,001,0050 ,0346,113,1,0,0,2,0,2,0,20,22,1,7,38,0,0
08,Paraná                                  ,001,0051 ,0318,224,12,1,2,1,0,5,0,27,37,0,11,86,1,0
08,Paraná                                  ,001,0051 ,0347,232,0,0,2,4,0,6,0,33,25,0,22,83,2,0
08,Paraná                                  ,001,0052 ,0319,90,1,0,0,0,0,3,0,21,28,0,3,12,0,0
08,Paraná                                  ,001,0052 ,0348,83,0,0,0,2,0,0,0,20,12,1,1,15,0,1
08,Paraná                                  ,001,0053 ,0320,193,0,0,0,2,0,3,2,0,0,0,0,0,1,0
08,Paraná                                  ,001,0053 ,0321,193,0,7,0,1,0,1,0,24,44,0,11,77,2,2
08,Paraná                                  ,001,0053 ,0349,380,0,0,0,2,0,12,2,46,73,1,21,160,0,0
08,Paraná                                  ,001,0054 ,0322,102,2,3,0,0,0,0,0,10,17,1,6,43,0,1
08,Paraná                                  ,001,0054 ,0350,105,0,0,0,2,0,2,1,14,14,1,6,47,0,0
08,Paraná                                  ,001,0055 ,0323,97,0,0,1,0,0,1,0,10,31,0,4,35,1,0
08,Paraná                                  ,001,0055 ,0351,92,2,2,1,0,0,2,1,12,15,1,1,35,0,0
08,Paraná                                  ,001,0056 ,0324,299,8,0,0,1,0,6,1,38,57,2,15,96,2,3
08,Paraná                                  ,001,0056 ,0352,263,0,0,0,0,0,3,2,38,40,0,11,96,0,0
08,Paraná                                  ,001,0057 ,0325,380,0,0,0,1,0,2,1,28,68,2,21,157,3,0
08,Paraná                                  ,001,0057 ,0326,380,23,2,1,1,0,7,0,48,99,2,17,109,0,0
08,Paraná                                  ,001,0057 ,0327,380,0,0,2,2,0,5,6,36,70,0,15,163,1,0
08,Paraná                                  ,001,0057 ,0328,380,27,4,0,1,0,4,1,42,65,1,19,151,1,3
08,Paraná                                  ,001,0057 ,0329,380,0,0,0,0,0,4,2,34,74,4,18,155,1,3
08,Paraná                                  ,001,0057 ,0330,380,0,0,2,2,0,0,1,35,87,3,13,141,5,0
08,Paraná                                  ,001,0057 ,0331,380,5,3,5,5,0,1,3,29,61,2,17,171,0,0
08,Paraná                                  ,001,0057 ,0332,380,6,0,1,3,2,5,5,40,51,0,0,152,0,0
08,Paraná                                  ,001,0057 ,0333,380,0,0,2,4,0,1,3,29,76,0,18,154,2,2
08,Paraná                                  ,001,0057 ,0334,239,0,2,0,0,0,2,0,20,47,0,6,117,0,1
08,Paraná                                  ,001,0057 ,0353,380,0,0,0,2,0,5,1,41,50,0,18,177,0,0
08,Paraná                                  ,001,0057 ,0354,380,4,0,1,1,0,3,2,54,110,1,12,111,0,1
08,Paraná                                  ,001,0057 ,0355,380,6,2,0,1,0,5,0,51,70,0,11,160,0,2
08,Paraná                                  ,001,0057 ,0356,380,2,4,2,1,0,3,3,55,66,1,17,153,0,0
08,Paraná                                  ,001,0057 ,0357,380,3,4,0,0,0,3,2,47,60,1,12,166,0,0
08,Paraná                                  ,001,0057 ,0358,380,6,0,0,1,0,3,0,46,78,1,15,150,0,1
08,Paraná                                  ,001,0057 ,0359,380,0,0,1,3,0,2,1,43,59,2,15,191,1,2
08,Paraná                                  ,001,0057 ,0360,380,8,0,2,1,0,1,0,42,48,1,24,173,0,1
08,Paraná                                  ,001,0057 ,0361,380,0,0,3,0,0,2,2,47,65,1,14,155,0,0
08,Paraná                                  ,001,0057 ,0362,328,10,3,0,1,0,2,1,37,54,0,17,158,1,0
08,Paraná                                  ,001,0058 ,0335,380,21,0,1,4,0,5,2,35,76,0,13,152,0,2
08,Paraná                                  ,001,0058 ,0336,380,19,6,0,0,0,1,1,34,72,1,9,158,1,2
08,Paraná                                  ,001,0058 ,0337,380,22,0,0,2,0,5,1,52,78,0,1,140,0,1
08,Paraná                                  ,001,0058 ,0338,380,18,0,4,1,0,4,1,30,67,4,6,161,0,1
08,Paraná                                  ,001,0058 ,0339,257,10,0,0,2,0,4,2,27,68,0,9,94,2,2
08,Paraná                                  ,001,0058 ,0363,380,18,5,0,4,0,4,1,46,59,1,15,148,0,0
08,Paraná                                  ,001,0058 ,0364,380,15,2,1,1,0,1,2,34,77,4,11,161,2,3
08,Paraná                                  ,001,0058 ,0365,380,16,0,1,2,0,1,0,48,70,2,19,135,1,0
08,Paraná                                  ,001,0058 ,0366,380,11,2,0,1,0,1,2,52,58,0,14,160,1,0
08,Paraná                                  ,001,0058 ,0367,336,16,3,2,3,0,1,0,46,72,1,4,137,3,1
08,La Paz                                  ,003,0059 ,0340,380,0,0,3,2,0,4,6,25,30,4,22,122,0,5
08,La Paz                                  ,003,0059 ,0341,380,0,0,0,2,0,2,0,44,48,1,24,131,2,2
08,La Paz                                  ,003,0059 ,0342,380,28,0,0,0,2,6,0,36,36,0,17,148,1,0
08,La Paz                                  ,003,0059 ,0343,380,0,0,1,2,0,6,1,39,48,1,19,118,2,1
08,La Paz                                  ,003,0059 ,0344,380,0,0,0,2,0,2,3,33,31,3,21,125,1,0
08,La Paz                                  ,003,0059 ,0345,380,4,10,1,3,0,3,2,43,58,4,15,104,2,3
08,La Paz                                  ,003,0059 ,0346,380,4,4,1,0,1,3,2,36,46,0,12,152,1,1
08,La Paz                                  ,003,0059 ,0347,380,20,6,1,3,0,5,6,33,41,1,14,145,1,1
08,La Paz                                  ,003,0059 ,0348,380,15,9,1,0,8,3,1,17,56,0,18,165,0,3
08,La Paz                                  ,003,0059 ,0349,380,8,3,4,2,0,9,2,34,49,0,21,104,2,2
08,La Paz                                  ,003,0059 ,0350,380,0,0,2,0,2,1,1,24,71,1,15,124,0,0
08,La Paz                                  ,003,0059 ,0351,380,29,0,0,2,0,9,3,28,49,2,27,113,1,2
08,La Paz                                  ,003,0059 ,0352,380,0,0,1,2,3,6,2,18,41,0,26,131,1,1
08,La Paz                                  ,003,0059 ,0353,380,0,0,0,0,0,4,1,26,41,3,21,131,8,1
08,La Paz                                  ,003,0059 ,0354,380,0,0,1,3,0,5,5,39,49,1,21,114,1,2
08,La Paz                                  ,003,0059 ,0355,380,26,0,0,0,1,4,1,25,28,4,23,142,0,2
08,La Paz                                  ,003,0059 ,0356,380,8,5,2,1,0,4,0,31,38,3,18,141,1,1
08,La Paz                                  ,003,0059 ,0357,380,0,0,0,0,0,4,3,42,53,1,19,139,0,0
08,La Paz                                  ,003,0059 ,0358,380,8,2,1,0,2,4,6,32,54,4,11,145,4,0
08,La Paz                                  ,003,0059 ,0359,224,4,2,2,0,0,1,1,19,21,0,15,84,2,0
08,La Paz                                  ,003,0059 ,0360,224,1,5,0,0,0,2,0,12,38,0,24,78,3,1
08,La Paz                                  ,003,0059 ,0368,380,3,3,1,0,0,5,2,38,38,0,16,146,1,0
08,La Paz                                  ,003,0059 ,0369,380,21,1,1,0,0,1,4,39,66,0,21,136,3,1
08,La Paz                                  ,003,0059 ,0370,380,5,7,0,0,4,2,2,35,41,2,25,130,1,2
08,La Paz                                  ,003,0059 ,0371,380,1,2,0,0,1,6,1,37,46,2,13,145,0,2
08,La Paz                                  ,003,0059 ,0372,380,3,3,0,1,1,6,3,37,46,5,18,145,2,3
08,La Paz                                  ,003,0059 ,0373,380,12,10,1,0,0,4,1,46,71,0,24,124,1,6
08,La Paz                                  ,003,0059 ,0374,380,5,7,0,0,3,2,4,36,48,4,13,139,1,2
08,La Paz                                  ,003,0059 ,0375,380,7,2,0,0,1,8,1,46,37,1,14,149,1,2
08,La Paz                                  ,003,0059 ,0376,380,0,0,0,0,0,6,1,36,42,2,12,149,0,0
08,La Paz                                  ,003,0059 ,0377,380,0,0,0,0,1,2,3,45,47,2,21,149,0,1
08,La Paz                                  ,003,0059 ,0378,380,0,0,1,0,0,3,2,35,39,1,25,147,2,0
08,La Paz                                  ,003,0059 ,0379,380,0,0,1,1,1,6,3,40,60,0,20,115,1,1
08,La Paz                                  ,003,0059 ,0380,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,La Paz                                  ,003,0059 ,0381,380,2,4,0,1,1,4,1,29,50,4,26,131,2,2
08,La Paz                                  ,003,0059 ,0382,380,6,6,0,0,0,3,2,23,32,0,35,169,2,2
08,La Paz                                  ,003,0059 ,0383,380,20,3,0,1,0,3,0,38,50,1,13,140,7,3
08,La Paz                                  ,003,0059 ,0384,380,36,2,0,1,0,3,5,38,41,0,19,127,2,8
08,La Paz                                  ,003,0059 ,0385,380,0,0,0,1,0,0,3,36,36,1,29,137,1,0
08,La Paz                                  ,003,0059 ,0386,380,0,0,0,1,0,2,1,31,40,2,15,160,6,2
08,La Paz                                  ,003,0059 ,0387,380,23,12,1,1,1,9,3,26,35,1,16,158,0,3
08,La Paz                                  ,003,0059 ,0388,380,24,6,0,0,0,4,3,34,52,0,15,129,4,2
08,La Paz                                  ,003,0059 ,0389,286,4,4,1,1,0,0,2,22,34,1,16,122,1,0
08,La Paz                                  ,003,0059 ,0390,286,5,3,0,1,0,3,2,25,38,1,22,125,1,3
08,La Paz                                  ,003,0060 ,0361,380,0,0,0,3,0,2,4,31,37,2,19,123,3,2
08,La Paz                                  ,003,0060 ,0362,253,8,0,1,0,0,1,2,24,29,1,11,83,3,0
08,La Paz                                  ,003,0060 ,0363,253,6,3,2,1,0,3,0,13,24,1,12,103,0,2
08,La Paz                                  ,003,0060 ,0391,380,3,3,1,3,0,1,1,36,47,1,15,147,0,3
08,La Paz                                  ,003,0060 ,0392,209,4,6,0,0,0,0,2,18,21,1,7,90,0,0
08,La Paz                                  ,003,0060 ,0393,209,2,8,1,1,0,0,2,16,17,2,11,82,0,2
08,La Paz                                  ,003,0061 ,0364,380,0,0,3,0,0,2,5,31,39,2,28,132,1,2
08,La Paz                                  ,003,0061 ,0365,380,0,0,0,6,0,5,3,18,31,3,31,123,3,0
08,La Paz                                  ,003,0061 ,0366,380,0,0,0,2,0,4,2,37,25,2,34,114,0,7
08,La Paz                                  ,003,0061 ,0367,380,4,7,1,1,0,1,5,38,36,1,31,117,1,4
08,La Paz                                  ,003,0061 ,0368,380,2,9,1,2,0,2,4,37,27,0,28,116,5,9
08,La Paz                                  ,003,0061 ,0369,380,28,9,2,1,0,2,4,29,36,1,29,112,3,5
08,La Paz                                  ,003,0061 ,0370,380,31,11,0,2,0,4,5,26,29,1,37,112,1,4
08,La Paz                                  ,003,0061 ,0371,380,0,0,0,5,0,0,3,35,20,0,39,113,0,9
08,La Paz                                  ,003,0061 ,0372,380,5,4,0,4,0,2,1,39,43,2,37,108,1,6
08,La Paz                                  ,003,0061 ,0373,380,0,0,0,1,0,3,3,20,22,1,39,157,0,2
08,La Paz                                  ,003,0061 ,0374,380,2,9,0,0,0,1,8,40,32,1,35,110,2,6
08,La Paz                                  ,003,0061 ,0375,380,4,9,3,4,0,2,3,27,22,4,29,117,2,5
08,La Paz                                  ,003,0061 ,0376,380,0,0,2,2,2,2,3,4,35,2,21,124,0,7
08,La Paz                                  ,003,0061 ,0377,380,5,6,1,1,0,1,9,33,18,3,41,120,1,7
08,La Paz                                  ,003,0061 ,0378,380,0,0,0,0,0,5,5,33,28,1,35,110,1,4
08,La Paz                                  ,003,0061 ,0379,380,4,5,0,1,0,4,4,32,31,2,44,112,3,3
08,La Paz                                  ,003,0061 ,0380,229,3,6,3,2,0,1,2,14,19,0,21,73,0,2
08,La Paz                                  ,003,0061 ,0381,229,0,0,3,0,0,1,3,15,18,2,24,94,0,2
08,La Paz                                  ,003,0061 ,0394,380,5,5,2,2,0,1,3,37,29,5,44,141,4,4
08,La Paz                                  ,003,0061 ,0395,380,4,5,3,0,0,1,4,37,28,2,46,109,2,6
08,La Paz                                  ,003,0061 ,0396,380,6,5,0,4,0,1,2,31,35,1,37,146,0,5
08,La Paz                                  ,003,0061 ,0397,380,5,5,1,2,0,0,5,31,45,0,41,140,2,2
08,La Paz                                  ,003,0061 ,0398,380,0,0,1,1,0,0,3,59,28,1,37,140,4,4
08,La Paz                                  ,003,0061 ,0399,380,1,0,2,1,0,4,4,29,39,1,41,141,0,3
08,La Paz                                  ,003,0061 ,0400,380,0,0,0,2,0,2,3,32,33,1,38,117,0,7
08,La Paz                                  ,003,0061 ,0401,380,28,7,1,0,0,4,5,40,25,4,47,132,1,5
08,La Paz                                  ,003,0061 ,0402,380,0,0,0,2,0,2,4,0,26,2,44,134,1,7
08,La Paz                                  ,003,0061 ,0403,380,1,8,1,0,0,0,4,26,39,4,44,136,1,0
08,La Paz                                  ,003,0061 ,0404,380,6,9,0,1,0,4,1,29,33,1,37,132,3,5
08,La Paz                                  ,003,0061 ,0405,380,0,0,1,0,0,3,2,33,24,0,45,147,3,5
08,La Paz                                  ,003,0061 ,0406,380,4,3,2,1,0,2,6,25,27,2,45,140,1,8
08,La Paz                                  ,003,0061 ,0407,380,21,12,0,1,0,1,5,34,29,3,43,122,2,4
08,La Paz                                  ,003,0061 ,0408,380,2,1,0,0,0,2,3,26,46,0,42,125,0,9
08,La Paz                                  ,003,0061 ,0409,380,0,0,0,2,0,0,8,41,29,0,0,128,0,10
08,La Paz                                  ,003,0061 ,0410,380,0,0,1,1,0,1,0,37,31,0,36,138,1,7
08,La Paz                                  ,003,0061 ,0411,243,0,0,0,0,0,2,0,12,17,1,23,103,1,7
08,La Paz                                  ,003,0062 ,0382,136,0,0,1,0,0,3,4,6,4,0,6,35,1,2
08,La Paz                                  ,003,0062 ,0412,98,0,0,0,0,0,3,1,4,5,0,10,33,0,0
08,La Paz                                  ,003,0063 ,0383,363,1,2,0,3,0,0,2,18,61,4,7,118,3,0
08,La Paz                                  ,003,0063 ,0413,309,0,0,0,0,0,1,1,19,40,2,7,114,0,1
08,La Paz                                  ,003,0064 ,0384,218,0,0,1,0,0,0,1,21,55,0,14,55,1,0
08,La Paz                                  ,003,0064 ,0414,181,3,2,0,0,0,1,0,21,36,0,5,53,0,2
08,La Paz                                  ,003,0065 ,0385,380,22,0,0,1,0,4,2,28,40,4,19,162,1,0
08,La Paz                                  ,003,0065 ,0386,380,25,0,0,0,0,4,4,36,63,0,14,138,1,1
08,La Paz                                  ,003,0065 ,0387,380,0,0,3,0,0,0,1,18,46,2,19,155,0,1
08,La Paz                                  ,003,0065 ,0388,380,10,0,1,4,0,3,0,37,57,2,21,142,2,0
08,La Paz                                  ,003,0065 ,0389,380,10,3,0,0,0,2,1,29,59,0,13,158,0,0
08,La Paz                                  ,003,0065 ,0390,380,10,0,1,0,0,3,5,29,40,3,23,144,1,0
08,La Paz                                  ,003,0065 ,0391,380,23,3,0,0,0,4,5,27,62,1,17,148,2,1
08,La Paz                                  ,003,0065 ,0392,261,12,0,1,2,0,0,2,23,33,1,9,113,2,0
08,La Paz                                  ,003,0065 ,0393,261,17,1,1,1,0,3,0,26,39,2,16,102,1,0
08,La Paz                                  ,003,0065 ,0415,380,25,2,0,1,0,2,3,39,45,1,14,163,1,3
08,La Paz                                  ,003,0065 ,0416,380,25,6,1,1,0,3,4,28,51,0,20,154,1,1
08,La Paz                                  ,003,0065 ,0417,380,4,3,0,0,0,2,0,35,45,0,15,160,2,1
08,La Paz                                  ,003,0065 ,0418,380,23,0,0,0,0,5,2,54,51,2,18,156,0,1
08,La Paz                                  ,003,0065 ,0419,380,22,1,0,0,0,2,2,26,38,1,9,204,2,1
08,La Paz                                  ,003,0065 ,0420,380,6,6,0,0,0,1,2,31,62,1,20,166,0,0
08,La Paz                                  ,003,0065 ,0421,380,26,0,1,0,0,2,0,27,62,4,17,162,0,1
08,La Paz                                  ,003,0065 ,0422,380,17,5,0,1,0,1,1,43,48,5,14,156,4,1
08,La Paz                                  ,003,0065 ,0423,230,21,2,0,1,0,1,0,26,22,2,6,114,0,1
08,La Paz                                  ,003,0066 ,0394,116,3,0,0,0,0,1,1,4,14,1,1,60,0,1
08,La Paz                                  ,003,0066 ,0424,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,La Paz                                  ,003,0067 ,0395,121,5,2,0,0,0,0,1,2,27,0,4,36,0,0
08,La Paz                                  ,003,0067 ,0425,87,2,0,0,0,0,0,0,9,20,0,0,22,0,0
08,La Paz                                  ,003,0068 ,0396,310,7,0,0,1,0,1,3,14,53,0,10,113,4,0
08,La Paz                                  ,003,0068 ,0426,203,0,0,0,0,0,4,1,14,19,0,12,79,0,0
08,La Paz                                  ,003,0069 ,0397,380,5,0,1,1,0,0,0,11,83,1,7,143,1,1
08,La Paz                                  ,003,0069 ,0398,380,7,0,1,2,0,4,1,14,99,0,9,128,0,0
08,La Paz                                  ,003,0069 ,0399,241,6,1,0,0,0,0,1,6,67,0,6,72,0,0
08,La Paz                                  ,003,0069 ,0400,242,8,0,0,0,0,0,1,7,68,0,53,0,0,0
08,La Paz                                  ,003,0069 ,0427,380,2,2,0,2,0,2,0,18,82,0,13,158,0,0
08,La Paz                                  ,003,0069 ,0428,380,3,2,0,0,0,2,1,16,105,1,8,135,0,0
08,La Paz                                  ,003,0069 ,0429,362,5,1,0,0,0,0,0,14,98,0,13,129,0,0
08,La Paz                                  ,003,0070 ,0401,86,0,0,1,0,0,0,0,9,9,0,4,37,0,0
08,La Paz                                  ,003,0070 ,0430,75,0,0,0,0,0,0,0,0,7,0,4,27,0,0
08,La Paz                                  ,003,0071 ,0402,380,0,0,0,3,0,4,4,14,114,3,23,118,0,3
08,La Paz                                  ,003,0071 ,0403,347,5,1,1,1,0,4,2,22,105,2,33,74,1,1
08,La Paz                                  ,003,0071 ,0431,380,5,4,0,0,0,0,4,9,109,0,24,125,0,1
08,La Paz                                  ,003,0071 ,0432,337,0,2,0,0,0,2,1,14,112,2,27,95,0,0
08,La Paz                                  ,003,0072 ,0404,205,0,0,0,0,0,1,1,10,52,0,6,54,0,0
08,La Paz                                  ,003,0072 ,0405,205,11,0,1,1,0,1,3,5,29,1,4,67,1,0
08,La Paz                                  ,003,0072 ,0433,322,2,1,0,0,0,1,1,19,59,1,5,83,2,2
08,La Paz                                  ,003,0073 ,0406,314,0,4,0,0,0,5,0,17,38,0,10,107,0,4
08,La Paz                                  ,003,0073 ,0434,231,3,0,0,0,0,4,1,22,27,1,9,78,0,1
08,La Paz                                  ,003,0074 ,0407,380,23,0,1,2,0,4,1,20,110,3,17,122,2,0
08,La Paz                                  ,003,0074 ,0408,359,0,0,1,2,0,0,3,19,61,1,12,135,1,0
08,La Paz                                  ,003,0074 ,0435,380,24,0,0,0,0,0,1,18,91,0,14,154,1,1
08,La Paz                                  ,003,0074 ,0436,296,4,1,1,3,0,2,1,18,66,1,12,109,0,0
08,La Paz                                  ,003,0075 ,0409,223,4,3,1,1,0,1,3,10,37,2,6,63,2,2
08,La Paz                                  ,003,0075 ,0410,224,4,6,2,2,0,3,6,10,27,1,7,66,2,0
08,La Paz                                  ,003,0075 ,0437,361,19,4,2,3,0,0,3,22,40,2,10,136,1,2
08,La Paz                                  ,003,0076 ,0411,237,16,0,0,3,0,0,3,15,33,0,12,69,0,0
08,La Paz                                  ,003,0076 ,0412,237,5,1,2,0,0,2,0,9,27,2,5,86,0,2
08,La Paz                                  ,003,0076 ,0438,343,0,0,0,1,0,2,1,19,49,11,0,124,4,0
08,Diamante                                ,004,0077 ,0413,380,5,4,1,2,1,7,0,25,55,3,36,128,1,1
08,Diamante                                ,004,0077 ,0414,380,21,2,0,1,0,3,1,38,51,2,36,114,1,1
08,Diamante                                ,004,0077 ,0415,380,25,4,1,1,0,4,0,33,52,2,49,103,0,0
08,Diamante                                ,004,0077 ,0416,380,10,2,1,1,0,9,2,38,38,1,33,111,2,0
08,Diamante                                ,004,0077 ,0417,380,19,4,2,3,0,2,2,32,45,0,52,93,0,2
08,Diamante                                ,004,0077 ,0418,380,20,5,1,1,0,4,5,49,36,3,43,109,1,2
08,Diamante                                ,004,0077 ,0419,380,13,5,3,2,0,4,1,25,69,2,38,125,0,2
08,Diamante                                ,004,0077 ,0420,380,24,5,0,1,0,6,7,35,57,1,26,117,0,0
08,Diamante                                ,004,0077 ,0421,380,2,13,1,0,0,2,2,25,68,3,36,108,1,1
08,Diamante                                ,004,0077 ,0422,380,22,0,2,3,0,4,1,42,69,4,21,110,0,2
08,Diamante                                ,004,0077 ,0423,380,29,1,3,2,0,2,4,12,63,1,34,112,3,1
08,Diamante                                ,004,0077 ,0424,380,8,0,3,4,0,4,2,34,57,1,34,118,6,0
08,Diamante                                ,004,0077 ,0425,380,0,0,2,3,0,4,0,31,69,1,39,95,0,1
08,Diamante                                ,004,0077 ,0426,226,6,0,1,1,0,9,1,20,42,0,13,70,0,0
08,Diamante                                ,004,0077 ,0427,226,0,0,4,0,0,1,2,18,31,2,21,75,0,0
08,Diamante                                ,004,0077 ,0439,380,5,7,0,1,0,5,2,39,45,2,54,114,1,2
08,Diamante                                ,004,0077 ,0440,380,22,3,2,0,0,3,1,46,64,0,40,108,4,0
08,Diamante                                ,004,0077 ,0441,380,9,5,3,1,0,6,0,52,72,0,30,104,0,3
08,Diamante                                ,004,0077 ,0442,380,14,3,1,0,0,3,4,50,49,4,47,125,1,2
08,Diamante                                ,004,0077 ,0443,380,0,0,1,0,0,1,0,41,52,3,39,118,2,4
08,Diamante                                ,004,0077 ,0444,380,17,1,1,1,0,5,1,53,53,1,48,120,1,1
08,Diamante                                ,004,0077 ,0445,380,2,2,1,2,0,5,0,42,57,1,36,125,3,0
08,Diamante                                ,004,0077 ,0446,380,12,4,0,4,0,8,2,41,53,1,33,131,1,3
08,Diamante                                ,004,0077 ,0447,380,14,5,0,1,0,6,1,52,61,0,30,127,1,0
08,Diamante                                ,004,0077 ,0448,380,10,7,1,3,0,1,1,43,63,2,48,112,0,0
08,Diamante                                ,004,0077 ,0449,380,20,5,1,1,0,4,4,46,50,2,41,113,1,1
08,Diamante                                ,004,0077 ,0450,380,0,5,1,1,0,2,2,33,77,1,42,116,3,0
08,Diamante                                ,004,0077 ,0451,380,4,1,2,0,0,5,0,39,55,0,42,142,0,1
08,Diamante                                ,004,0077 ,0452,380,18,5,0,2,0,2,3,55,69,2,36,101,0,1
08,Diamante                                ,004,0077 ,0453,380,7,1,2,1,0,3,5,55,61,4,31,109,1,3
08,Diamante                                ,004,0077 ,0454,217,11,1,1,0,0,0,0,30,25,0,20,63,1,1
08,Diamante                                ,004,0077 ,0455,218,0,0,0,0,0,2,0,30,34,2,21,76,1,0
08,Diamante                                ,004,0078 ,0428,307,0,0,1,3,0,3,2,11,19,0,17,77,4,0
08,Diamante                                ,004,0078 ,0456,227,2,1,1,1,0,1,2,14,22,1,17,84,0,0
08,Diamante                                ,004,0079 ,0429,380,3,5,0,2,0,2,7,22,69,1,30,106,0,2
