codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0038,0045,0050,0165,0167,0168,0169,0501,0572,0573,0574
13,Godoy Cruz,002,0025 ,0004,700,8,5,6,2,6,24,0,6,8,20,62,16,270,108
13,Godoy Cruz,002,0025 ,0005,700,30,4,8,4,6,14,4,2,8,24,98,8,276,110
13,Godoy Cruz,002,0025 ,0006,700,8,6,4,4,6,20,4,2,4,18,76,10,292,114
13,Godoy Cruz,002,0025 ,0007,700,6,5,4,10,8,12,2,4,10,10,50,8,264,134
13,Godoy Cruz,002,0025 ,0008,700,5,6,4,4,10,14,4,4,6,24,60,8,270,112
13,Godoy Cruz,002,0025 ,0009,700,11,5,8,4,6,18,4,2,6,10,76,16,262,134
13,Godoy Cruz,002,0025 ,0010,700,11,9,4,8,6,26,2,0,10,12,60,22,292,102
13,Godoy Cruz,002,0025 ,0011,700,5,10,6,4,8,14,0,2,12,12,60,10,308,108
13,Godoy Cruz,002,0025 ,0012,700,9,0,16,6,4,12,4,4,10,24,60,20,276,106
13,Godoy Cruz,002,0025 ,0013,700,18,3,8,6,8,18,10,2,8,16,52,14,254,130
13,Godoy Cruz,002,0025 ,0014,700,6,5,10,6,8,24,4,6,6,16,46,14,300,114
13,Godoy Cruz,002,0025 ,0015,640,4,5,10,2,2,16,2,0,10,14,60,12,272,106
13,Godoy Cruz,002,0025 ,0016,641,5,4,10,10,10,12,2,4,8,12,44,18,266,112
13,Godoy Cruz,002,0025 ,0017,350,5,3,3,5,1,4,1,1,5,8,17,7,153,44
13,Godoy Cruz,002,0025 ,0018,262,5,1,1,1,2,7,0,0,1,4,24,3,110,38
13,Godoy Cruz,002,0025 ,0019,262,0,5,2,2,0,5,0,2,7,6,14,0,116,44
13,Godoy Cruz,002,0025A,0017,350,3,7,3,7,2,13,1,2,1,10,47,7,109,49
13,Godoy Cruz,002,0025A,0018,350,8,5,3,2,3,6,1,0,5,1,40,6,123,61
13,Godoy Cruz,002,0025A,0019,350,0,6,0,2,4,8,1,1,5,9,13,5,132,42
13,Godoy Cruz,002,0025A,0020,700,16,9,14,6,8,16,6,4,6,16,90,16,264,88
13,Godoy Cruz,002,0025A,0021,700,1,9,10,10,8,12,4,4,10,12,76,10,314,108
13,Godoy Cruz,002,0025A,0022,700,15,7,14,6,2,20,8,6,6,20,70,14,288,76
13,Godoy Cruz,002,0025A,0023,700,15,13,4,10,6,16,4,4,18,24,82,18,258,80
13,Godoy Cruz,002,0025A,0024,700,7,5,12,8,6,18,8,4,10,12,74,24,280,88
13,Godoy Cruz,002,0025A,0025,700,9,7,10,14,6,12,4,2,10,22,98,24,230,112
13,Godoy Cruz,002,0025A,0026,634,0,0,8,8,2,32,2,2,10,12,62,18,216,94
13,Godoy Cruz,002,0025A,0027,635,5,5,8,8,10,20,2,2,8,6,72,12,278,64
13,Godoy Cruz,002,0025A,0028,350,4,7,0,2,2,7,0,0,3,5,30,6,147,36
13,Godoy Cruz,002,0025A,0029,350,2,6,2,5,4,3,0,2,5,6,38,9,134,43
13,Godoy Cruz,002,0025A,0030,350,3,7,1,2,5,8,1,4,2,5,34,7,133,37
13,Godoy Cruz,002,0025A,0031,244,3,5,2,1,2,2,1,0,3,5,24,6,90,32
13,Godoy Cruz,002,0025A,0032,245,5,0,1,4,3,6,0,2,2,5,18,3,107,22
13,Godoy Cruz,002,0025B,0028,350,0,0,6,1,5,8,0,5,4,7,45,4,136,35
13,Godoy Cruz,002,0025B,0029,350,1,2,5,4,2,11,0,4,0,2,6,11,134,44
13,Godoy Cruz,002,0025B,0030,350,0,7,5,2,2,5,0,2,1,6,51,2,128,49
13,Godoy Cruz,002,0025B,0031,350,13,7,6,3,3,3,0,7,2,5,49,2,133,34
13,Godoy Cruz,002,0025B,0032,249,16,1,4,0,0,8,0,1,1,11,41,5,77,26
13,Godoy Cruz,002,0025B,0033,600,10,10,6,6,4,20,0,6,10,6,66,14,318,76
13,Godoy Cruz,002,0025B,0034,350,5,9,3,6,3,5,1,1,2,5,53,7,143,23
13,Godoy Cruz,002,0025B,0035,350,3,8,2,0,4,4,2,3,2,3,48,9,152,34
13,Godoy Cruz,002,0025B,0036,350,6,5,3,2,3,8,0,3,3,4,43,9,140,27
13,Godoy Cruz,002,0025B,0037,350,3,6,5,0,2,3,1,4,3,8,55,6,126,42
13,Godoy Cruz,002,0025B,0038,239,2,3,3,1,4,4,2,1,1,2,28,5,99,17
13,Godoy Cruz,002,0025B,0039,240,4,4,0,4,0,5,2,1,2,2,28,5,117,24
13,Godoy Cruz,002,0026 ,0034,350,14,7,4,2,1,9,1,1,2,5,48,2,107,41
13,Godoy Cruz,002,0026 ,0035,350,11,0,5,2,6,10,1,3,2,10,50,5,136,27
13,Godoy Cruz,002,0026 ,0036,350,1,6,6,6,4,18,0,0,4,0,40,6,123,43
13,Godoy Cruz,002,0026 ,0037,350,2,8,4,3,2,7,2,0,4,11,52,6,129,37
13,Godoy Cruz,002,0026 ,0038,350,0,0,5,4,4,5,2,2,0,4,31,3,147,37
13,Godoy Cruz,002,0026 ,0039,350,9,4,0,0,0,0,0,0,0,0,0,0,0,0
13,Godoy Cruz,002,0026 ,0040,700,15,7,6,8,4,20,4,6,8,6,88,10,264,82
13,Godoy Cruz,002,0026 ,0041,700,70,5,10,6,6,18,6,2,6,22,80,6,290,94
13,Godoy Cruz,002,0026 ,0042,700,8,10,12,8,4,20,6,8,4,10,70,22,264,94
13,Godoy Cruz,002,0026 ,0043,700,11,3,8,2,10,16,6,2,6,12,84,12,292,62
13,Godoy Cruz,002,0026 ,0044,700,12,5,8,4,10,26,10,4,8,14,78,12,270,86
13,Godoy Cruz,002,0026 ,0045,700,5,7,10,6,16,18,8,0,12,14,82,10,254,96
13,Godoy Cruz,002,0026 ,0046,700,9,7,12,12,4,16,4,2,6,24,80,16,280,86
13,Godoy Cruz,002,0026 ,0047,700,12,6,0,10,2,42,8,6,8,8,92,22,298,76
13,Godoy Cruz,002,0026 ,0048,700,2,4,16,6,4,22,8,2,6,14,80,6,302,78
13,Godoy Cruz,002,0026 ,0049,700,6,8,20,4,4,10,6,2,18,12,84,10,280,88
13,Godoy Cruz,002,0026 ,0050,700,13,12,14,8,2,16,8,4,4,12,102,26,276,86
13,Godoy Cruz,002,0026 ,0051,700,6,4,14,8,18,16,6,4,6,18,100,8,286,86
13,Godoy Cruz,002,0026 ,0052,700,2,9,8,2,8,16,4,0,4,18,68,12,300,92
13,Godoy Cruz,002,0026 ,0053,700,12,2,12,6,10,16,6,2,4,12,106,16,286,84
13,Godoy Cruz,002,0026 ,0054,700,46,3,6,8,4,24,4,4,8,10,64,20,278,112
13,Godoy Cruz,002,0026 ,0055,685,7,4,12,6,6,14,4,4,2,10,78,12,252,102
13,Godoy Cruz,002,0026 ,0056,685,4,2,10,10,8,24,0,6,6,16,82,8,280,72
13,Godoy Cruz,002,0026 ,0057,350,4,6,4,1,0,3,2,1,2,3,49,8,131,30
13,Godoy Cruz,002,0026 ,0058,350,12,5,5,2,1,6,2,0,5,5,31,6,150,34
13,Godoy Cruz,002,0026 ,0059,350,0,5,4,2,4,8,1,4,2,4,34,6,136,44
13,Godoy Cruz,002,0026 ,0060,350,4,2,2,3,2,4,2,1,3,4,30,7,136,43
13,Godoy Cruz,002,0026 ,0061,350,1,6,2,4,1,5,2,1,8,4,33,2,136,28
13,Godoy Cruz,002,0026 ,0062,350,5,3,6,2,1,6,0,0,1,5,50,8,112,40
13,Godoy Cruz,002,0026 ,0063,350,14,7,4,3,1,4,0,0,0,6,35,9,131,39
13,Godoy Cruz,002,0026 ,0064,341,3,4,2,1,1,5,2,1,2,8,9,4,142,35
13,Godoy Cruz,002,0026 ,0065,341,4,1,2,4,1,9,1,2,3,1,23,8,157,28
13,Godoy Cruz,002,0026A,0057,350,2,2,3,1,4,3,1,4,4,6,67,3,123,30
13,Godoy Cruz,002,0026A,0058,350,13,9,8,6,1,10,6,0,6,13,41,2,140,25
13,Godoy Cruz,002,0026A,0059,350,5,3,6,3,5,3,2,5,5,3,50,5,124,33
13,Godoy Cruz,002,0026A,0060,350,7,7,6,2,5,3,0,2,9,2,50,6,150,34
13,Godoy Cruz,002,0026A,0061,350,1,5,2,4,2,10,3,2,1,0,50,7,134,43
13,Godoy Cruz,002,0026A,0062,350,0,0,0,1,3,10,0,3,3,4,54,4,137,30
13,Godoy Cruz,002,0026A,0063,350,0,0,0,3,3,8,3,1,2,7,37,5,136,47
13,Godoy Cruz,002,0026A,0064,350,2,4,13,2,1,3,0,1,4,2,54,7,120,39
13,Godoy Cruz,002,0026A,0065,350,5,3,6,3,0,4,0,1,2,9,44,4,127,45
13,Godoy Cruz,002,0026A,0066,700,3,17,22,6,8,12,4,4,14,32,96,6,310,84
13,Godoy Cruz,002,0026A,0067,700,20,9,18,4,2,14,4,6,16,12,118,26,320,60
13,Godoy Cruz,002,0026A,0068,700,9,15,4,8,6,20,2,2,18,12,90,14,286,96
13,Godoy Cruz,002,0026A,0069,700,9,11,12,6,14,26,2,6,14,12,94,14,318,92
13,Godoy Cruz,002,0026A,0070,700,6,1,10,8,2,22,8,4,12,12,100,20,308,94
13,Godoy Cruz,002,0026A,0071,700,18,3,8,4,6,22,8,6,12,14,110,12,288,66
13,Godoy Cruz,002,0026A,0072,700,18,5,6,6,4,26,6,4,6,8,90,10,324,64
13,Godoy Cruz,002,0026A,0073,700,12,9,8,4,6,16,8,6,10,8,112,6,304,80
13,Godoy Cruz,002,0026A,0074,700,12,10,4,6,6,18,4,8,10,18,94,14,330,70
13,Godoy Cruz,002,0026A,0075,700,19,6,8,10,4,26,0,6,8,4,94,22,286,76
13,Godoy Cruz,002,0026A,0076,700,5,6,8,6,4,28,14,2,14,16,108,8,304,80
13,Godoy Cruz,002,0026A,0077,700,21,11,20,6,12,8,4,6,16,22,94,14,280,56
13,Godoy Cruz,002,0026A,0078,700,0,1,14,8,8,20,8,8,6,22,82,12,302,78
13,Godoy Cruz,002,0026A,0079,700,19,10,4,6,14,12,6,8,6,10,98,12,324,74
13,Godoy Cruz,002,0026A,0080,700,22,6,10,6,6,22,12,4,2,16,94,10,330,78
13,Godoy Cruz,002,0026A,0081,700,4,10,12,4,0,18,12,4,2,6,94,14,324,76
13,Godoy Cruz,002,0026A,0082,700,6,13,6,4,8,14,6,10,14,16,108,12,282,58
13,Godoy Cruz,002,0026A,0083,700,11,10,2,4,10,30,4,10,6,10,84,10,286,68
13,Godoy Cruz,002,0026A,0084,700,5,10,12,6,2,14,4,4,8,12,90,18,288,82
13,Godoy Cruz,002,0026A,0085,700,11,7,10,6,6,18,8,4,12,18,102,16,298,86
13,Godoy Cruz,002,0026A,0086,700,6,2,18,2,4,10,4,4,6,12,82,14,308,56
13,Godoy Cruz,002,0026A,0087,700,14,17,10,4,2,18,4,6,8,20,88,12,254,88
13,Godoy Cruz,002,0026A,0088,700,2,3,16,10,8,10,2,2,6,16,110,8,286,76
13,Godoy Cruz,002,0026A,0089,700,7,5,12,6,8,22,4,0,8,10,82,16,344,68
13,Godoy Cruz,002,0026A,0090,700,13,17,8,10,4,10,2,10,2,8,120,4,258,60
13,Godoy Cruz,002,0026A,0091,700,17,7,8,2,4,30,4,8,12,22,88,8,276,88
13,Godoy Cruz,002,0026A,0092,700,2,10,16,2,6,24,8,2,6,18,76,6,310,90
13,Godoy Cruz,002,0026A,0093,690,6,10,18,10,6,24,6,4,10,16,104,12,268,54
13,Godoy Cruz,002,0026A,0094,690,3,1,8,6,10,18,8,16,10,16,136,12,300,62
13,Godoy Cruz,002,0026A,0095,350,14,0,5,1,3,5,2,0,1,4,43,10,127,39
13,Godoy Cruz,002,0026A,0096,350,7,6,4,4,4,4,1,2,2,3,46,2,159,29
13,Godoy Cruz,002,0026A,0097,350,0,0,3,0,4,6,1,0,4,7,57,1,152,22
13,Godoy Cruz,002,0026A,0098,350,4,4,3,4,2,12,2,0,5,4,45,4,146,37
13,Godoy Cruz,002,0026A,0099,350,7,9,1,1,0,5,3,1,4,5,39,4,154,37
13,Godoy Cruz,002,0026A,0100,350,9,3,5,1,2,10,1,2,2,5,38,9,141,35
13,Godoy Cruz,002,0026A,0101,350,4,5,5,4,5,3,3,1,5,2,48,3,146,29
13,Godoy Cruz,002,0026A,0102,350,7,4,2,2,0,10,2,3,2,4,46,2,133,30
13,Godoy Cruz,002,0026A,0103,350,0,0,2,1,5,70,0,0,3,3,44,8,150,37
13,Godoy Cruz,002,0026A,0104,350,0,3,3,2,1,6,2,0,2,4,33,2,148,44
13,Godoy Cruz,002,0026A,0105,350,4,2,1,3,3,7,1,5,1,5,44,4,152,32
13,Godoy Cruz,002,0026A,0106,259,0,0,3,3,3,4,0,2,0,2,35,3,96,27
13,Godoy Cruz,002,0026A,0107,260,4,3,4,3,1,4,2,2,5,5,32,8,107,22
13,Godoy Cruz,002,0027 ,0095,350,5,10,7,1,0,3,6,2,2,2,41,14,126,21
13,Godoy Cruz,002,0027 ,0096,350,6,6,2,3,2,8,1,2,1,3,49,7,148,42
13,Godoy Cruz,002,0027 ,0097,350,12,8,5,3,3,8,2,0,0,5,53,5,137,39
13,Godoy Cruz,002,0027 ,0098,350,12,0,7,4,2,5,5,3,3,3,62,7,130,28
13,Godoy Cruz,002,0027 ,0099,350,6,2,3,2,2,6,0,3,2,4,56,3,136,43
13,Godoy Cruz,002,0027 ,0100,350,7,0,1,2,2,7,5,2,2,12,66,6,132,43
13,Godoy Cruz,002,0027 ,0101,350,0,0,5,0,0,10,0,1,6,2,11,9,142,40
13,Godoy Cruz,002,0027 ,0102,350,0,6,1,3,1,0,1,3,3,5,67,5,137,41
13,Godoy Cruz,002,0027 ,0103,350,0,5,2,3,6,10,1,3,3,2,41,9,148,39
13,Godoy Cruz,002,0027 ,0104,350,21,0,4,6,3,6,3,0,2,5,42,5,151,35
13,Godoy Cruz,002,0027 ,0105,350,12,4,4,4,1,12,1,2,1,4,36,7,121,51
13,Godoy Cruz,002,0027 ,0106,350,6,5,7,1,1,9,4,1,6,7,63,5,131,37
13,Godoy Cruz,002,0027 ,0107,350,12,3,6,3,3,3,3,2,7,4,53,4,143,28
13,Godoy Cruz,002,0027 ,0108,700,25,11,18,4,6,16,12,4,8,10,94,16,314,66
13,Godoy Cruz,002,0027 ,0109,700,23,16,18,4,10,8,4,8,10,16,118,26,318,70
13,Godoy Cruz,002,0027 ,0110,700,5,11,6,8,6,14,4,8,10,6,132,12,316,74
13,Godoy Cruz,002,0027 ,0111,700,20,16,12,4,8,22,0,8,8,2,102,50,296,254
13,Godoy Cruz,002,0027 ,0112,700,7,12,18,8,4,24,8,6,4,6,106,24,322,78
13,Godoy Cruz,002,0027 ,0113,700,5,8,10,4,8,12,4,2,6,14,48,10,316,76
13,Godoy Cruz,002,0027 ,0114,700,7,9,4,10,6,16,4,4,12,2,98,12,302,84
13,Godoy Cruz,002,0027 ,0115,700,8,19,6,4,4,12,8,8,10,14,82,8,316,102
13,Godoy Cruz,002,0027 ,0116,700,19,21,14,4,4,24,4,4,8,12,122,16,284,74
13,Godoy Cruz,002,0027 ,0117,700,8,6,6,8,16,14,2,6,4,16,86,24,284,80
13,Godoy Cruz,002,0027 ,0118,700,14,7,10,0,4,26,0,4,4,14,100,16,316,86
13,Godoy Cruz,002,0027 ,0119,700,12,12,12,10,4,14,6,4,10,14,98,32,280,106
13,Godoy Cruz,002,0027 ,0120,700,14,0,14,10,8,16,0,6,6,10,134,16,312,74
13,Godoy Cruz,002,0027 ,0121,700,2,12,8,6,4,18,0,12,12,8,102,12,292,80
13,Godoy Cruz,002,0027 ,0122,700,14,9,14,4,4,10,6,4,10,10,116,16,312,100
13,Godoy Cruz,002,0027 ,0123,700,19,8,18,8,8,18,8,2,10,16,110,26,270,72
13,Godoy Cruz,002,0027 ,0124,700,11,15,10,6,8,14,12,4,10,22,102,14,278,56
13,Godoy Cruz,002,0027 ,0125,700,6,3,6,6,6,12,6,8,8,14,84,16,318,96
13,Godoy Cruz,002,0027 ,0126,700,19,9,4,6,6,16,4,6,14,18,86,12,284,76
13,Godoy Cruz,002,0027 ,0127,700,3,1,12,4,6,26,2,10,6,20,22,18,320,72
13,Godoy Cruz,002,0027 ,0128,700,13,12,10,2,6,18,2,2,12,14,88,16,300,82
13,Godoy Cruz,002,0027 ,0129,700,7,8,8,0,2,12,2,2,6,2,90,8,300,74
13,Godoy Cruz,002,0027 ,0130,700,3,12,8,10,6,14,0,0,14,16,70,22,292,78
13,Godoy Cruz,002,0027 ,0131,700,11,14,12,4,6,22,2,4,14,6,72,18,302,76
13,Godoy Cruz,002,0027 ,0132,700,0,4,14,14,6,12,6,6,18,16,68,28,292,78
13,Godoy Cruz,002,0027 ,0133,700,4,11,10,14,6,12,2,4,6,14,108,8,328,68
13,Godoy Cruz,002,0027 ,0134,700,5,8,12,10,8,6,6,6,8,30,292,18,248,86
13,Godoy Cruz,002,0027 ,0135,669,17,5,12,12,6,12,6,2,6,10,96,16,284,76
13,Godoy Cruz,002,0027 ,0136,670,9,6,16,6,8,22,0,4,2,6,6,20,312,74
13,Godoy Cruz,002,0027 ,0137,350,7,6,0,1,0,5,2,1,1,0,38,11,155,35
13,Godoy Cruz,002,0027 ,0138,350,4,3,2,4,4,2,0,3,3,3,53,3,141,30
13,Godoy Cruz,002,0027 ,0139,350,0,0,6,5,3,13,1,0,1,2,49,7,149,33
13,Godoy Cruz,002,0027 ,0140,350,7,11,6,3,4,4,0,2,0,1,44,11,145,29
13,Godoy Cruz,002,0027 ,0141,350,6,2,1,3,5,8,4,0,1,5,35,7,163,33
13,Godoy Cruz,002,0027 ,0142,350,8,3,4,3,3,3,6,1,2,2,47,8,140,30
13,Godoy Cruz,002,0027 ,0143,350,6,6,7,2,1,10,0,3,4,7,46,14,128,35
13,Godoy Cruz,002,0027 ,0144,350,2,4,3,0,1,4,1,1,2,5,54,12,154,22
13,Godoy Cruz,002,0027 ,0145,350,12,0,1,4,3,7,4,3,4,1,42,8,145,42
13,Godoy Cruz,002,0027 ,0146,350,2,6,6,2,2,4,2,4,3,5,32,4,154,45
13,Godoy Cruz,002,0027 ,0147,350,0,7,5,1,3,6,2,2,3,7,41,12,156,37
13,Godoy Cruz,002,0027 ,0148,350,0,0,2,4,2,5,1,1,8,3,62,11,144,30
13,Godoy Cruz,002,0027 ,0149,350,5,7,4,0,3,5,0,4,1,7,61,4,154,30
13,Godoy Cruz,002,0027 ,0150,350,0,0,3,2,2,10,2,1,1,3,41,6,154,35
13,Godoy Cruz,002,0027 ,0151,344,0,3,4,3,4,2,0,1,4,3,63,9,161,29
13,Godoy Cruz,002,0027 ,0152,345,2,6,4,2,4,9,1,0,1,5,52,4,131,57
13,Godoy Cruz,002,0027A,0137,350,6,5,4,2,1,6,3,2,4,3,48,7,141,39
13,Godoy Cruz,002,0027A,0138,350,11,2,1,10,2,8,4,3,4,9,56,8,120,52
13,Godoy Cruz,002,0027A,0139,350,4,4,5,3,2,5,1,2,5,6,42,2,140,53
13,Godoy Cruz,002,0027A,0140,350,1,4,6,1,2,12,0,2,4,7,61,2,120,41
13,Godoy Cruz,002,0027A,0141,350,12,3,2,2,5,12,3,1,1,6,31,2,149,43
13,Godoy Cruz,002,0027A,0142,350,1,5,3,3,2,10,2,1,3,3,59,2,123,33
13,Godoy Cruz,002,0027A,0143,350,6,10,0,6,2,4,1,1,2,11,54,3,124,46
13,Godoy Cruz,002,0027A,0144,350,6,8,2,7,0,13,0,1,1,12,42,1,115,49
13,Godoy Cruz,002,0027A,0145,219,0,0,2,1,1,12,2,0,0,0,31,1,92,28
13,Godoy Cruz,002,0027A,0146,220,7,2,3,2,3,7,4,0,0,2,36,1,82,24
13,Godoy Cruz,002,0027A,0153,350,10,8,3,6,0,6,2,1,6,5,46,6,126,47
13,Godoy Cruz,002,0027A,0154,350,2,12,6,4,2,7,1,1,2,2,37,5,144,45
13,Godoy Cruz,002,0027A,0155,350,14,5,1,2,2,8,1,0,8,2,35,7,157,33
13,Godoy Cruz,002,0027A,0156,350,0,6,1,3,0,6,0,2,7,3,57,5,141,42
13,Godoy Cruz,002,0027A,0157,350,8,3,1,3,3,7,1,0,5,9,46,4,152,45
13,Godoy Cruz,002,0027A,0158,350,13,2,2,3,0,8,0,0,5,12,26,5,152,39
13,Godoy Cruz,002,0027A,0159,350,4,3,2,1,4,3,3,0,4,3,44,6,137,47
13,Godoy Cruz,002,0027A,0160,350,0,2,2,1,1,8,2,0,4,4,46,7,149,41
13,Godoy Cruz,002,0027A,0161,350,4,6,0,3,1,3,0,1,1,5,32,8,163,42
13,Godoy Cruz,002,0027A,0162,227,3,2,3,2,3,5,0,0,3,6,19,8,91,33
13,Godoy Cruz,002,0027A,0163,228,4,5,3,2,0,3,0,1,2,5,21,4,102,20
13,Godoy Cruz,002,0027B,0147,350,7,4,2,2,3,8,3,3,2,3,60,5,131,38
13,Godoy Cruz,002,0027B,0148,350,1,5,5,7,3,9,1,1,7,3,60,3,112,37
13,Godoy Cruz,002,0027B,0149,350,0,0,5,1,3,4,1,2,7,2,71,9,93,26
13,Godoy Cruz,002,0027B,0150,350,4,4,1,2,2,3,2,4,2,6,60,2,118,39
13,Godoy Cruz,002,0027B,0151,350,9,5,7,1,2,7,2,0,7,4,48,2,136,52
13,Godoy Cruz,002,0027B,0152,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Godoy Cruz,002,0027B,0153,350,2,3,1,3,3,10,2,2,5,6,37,7,130,43
13,Godoy Cruz,002,0027B,0154,350,0,7,0,0,0,11,1,2,3,5,39,5,137,51
13,Godoy Cruz,002,0027B,0155,350,2,10,2,5,1,10,1,1,3,5,67,5,111,50
13,Godoy Cruz,002,0027B,0156,350,9,9,2,6,1,1,0,1,4,7,51,4,130,40
13,Godoy Cruz,002,0027B,0157,350,5,0,3,5,2,7,0,1,3,2,51,6,141,34
13,Godoy Cruz,002,0027B,0158,350,0,0,4,6,2,4,1,4,3,6,46,6,161,27
13,Godoy Cruz,002,0027B,0159,350,15,5,1,3,4,4,1,3,2,6,48,6,154,29
13,Godoy Cruz,002,0027B,0160,350,0,3,1,7,1,2,3,1,3,5,53,5,135,49
13,Godoy Cruz,002,0027B,0161,350,1,1,4,3,2,2,3,0,0,1,48,4,127,29
13,Godoy Cruz,002,0027B,0162,350,0,0,5,3,7,4,3,0,4,6,57,2,116,30
13,Godoy Cruz,002,0027B,0163,350,0,0,6,8,0,6,0,0,4,7,47,2,130,37
13,Godoy Cruz,002,0027B,0164,700,5,4,6,6,4,18,2,8,10,12,106,6,302,76
13,Godoy Cruz,002,0027B,0165,700,0,9,10,2,22,6,2,4,14,12,104,16,304,84
13,Godoy Cruz,002,0027B,0166,700,6,12,10,2,4,10,4,2,18,12,124,20,282,100
13,Godoy Cruz,002,0027B,0167,700,14,14,4,6,4,12,4,6,16,10,114,20,288,74
13,Godoy Cruz,002,0027B,0168,700,5,3,8,4,6,18,4,2,8,10,116,8,268,74
13,Godoy Cruz,002,0027B,0169,700,37,7,0,4,4,10,4,6,14,14,114,12,294,76
13,Godoy Cruz,002,0027B,0170,700,7,22,12,12,6,4,6,90,10,14,90,18,284,60
13,Godoy Cruz,002,0027B,0171,700,11,11,16,8,4,8,4,8,6,6,106,16,304,70
13,Godoy Cruz,002,0027B,0172,700,3,23,8,6,4,16,6,4,8,12,98,20,292,86
13,Godoy Cruz,002,0027B,0173,700,10,8,10,12,8,18,6,2,10,12,126,8,260,90
13,Godoy Cruz,002,0027B,0174,700,1,3,14,6,10,12,4,2,8,14,102,16,290,94
13,Godoy Cruz,002,0027B,0175,700,15,16,4,6,8,8,0,4,10,10,98,22,254,80
13,Godoy Cruz,002,0027B,0176,700,25,10,10,8,16,12,6,8,12,10,124,4,328,80
13,Godoy Cruz,002,0027B,0177,700,8,13,2,10,8,14,6,2,6,8,156,16,336,80
13,Godoy Cruz,002,0027B,0178,700,18,13,6,10,8,8,12,12,14,8,94,10,284,82
13,Godoy Cruz,002,0027B,0179,700,27,6,4,6,10,14,6,4,12,18,118,16,300,74
13,Godoy Cruz,002,0027B,0180,700,2,9,10,6,10,8,4,4,6,8,112,14,282,76
13,Godoy Cruz,002,0027B,0181,687,8,0,18,8,8,6,10,8,18,8,136,6,318,92
13,Godoy Cruz,002,0027B,0182,688,13,12,18,4,6,14,12,8,8,10,102,14,304,90
13,Godoy Cruz,002,0027B,0183,350,1,2,5,0,5,5,1,2,4,6,51,5,118,36
13,Godoy Cruz,002,0027B,0184,350,0,0,3,3,0,4,2,3,5,3,52,8,145,28
13,Godoy Cruz,002,0027B,0185,350,5,7,0,4,1,3,4,3,7,8,37,9,137,41
13,Godoy Cruz,002,0027B,0186,350,13,3,4,3,2,6,2,1,4,2,56,3,140,31
13,Godoy Cruz,002,0027B,0187,350,3,5,0,5,0,6,0,1,5,6,53,5,146,22
13,Godoy Cruz,002,0027B,0188,350,3,4,3,0,2,7,1,3,5,3,48,5,149,41
13,Godoy Cruz,002,0027B,0189,350,0,0,6,2,3,6,3,1,8,6,55,6,125,33
13,Godoy Cruz,002,0027B,0190,350,0,7,1,4,2,5,1,2,7,2,50,3,137,41
13,Godoy Cruz,002,0027B,0191,350,10,3,8,4,3,8,1,2,6,7,60,5,132,31
13,Godoy Cruz,002,0027B,0192,350,10,8,1,5,2,10,0,3,6,2,51,2,135,40
13,Godoy Cruz,002,0027B,0193,350,4,9,1,4,0,2,1,1,2,5,61,3,143,41
13,Godoy Cruz,002,0027B,0194,350,3,7,2,3,1,4,2,1,3,3,21,5,138,35
13,Godoy Cruz,002,0027B,0195,350,3,5,2,6,2,3,0,3,6,3,58,4,152,21
13,Godoy Cruz,002,0027B,0196,350,5,12,2,3,0,1,1,3,5,4,53,5,152,35
13,Godoy Cruz,002,0027B,0197,350,5,3,4,3,2,9,3,0,11,5,0,8,140,32
13,Godoy Cruz,002,0027B,0198,350,1,5,6,2,4,4,2,4,5,2,18,5,126,39
13,Godoy Cruz,002,0027B,0199,350,0,0,1,2,3,4,1,1,6,7,56,5,150,31
13,Godoy Cruz,002,0027B,0200,350,10,1,3,2,2,9,4,0,3,6,44,9,158,24
13,Godoy Cruz,002,0027B,0201,350,0,0,2,1,2,5,2,1,2,4,61,8,137,29
13,Godoy Cruz,002,0027B,0202,313,0,0,6,3,2,5,2,1,5,3,46,11,125,30
13,Godoy Cruz,002,0027B,0203,314,0,4,2,1,1,4,1,1,0,5,37,4,145,36
13,Godoy Cruz,002,0028 ,0183,350,4,7,3,0,3,7,1,3,6,8,49,1,124,38
13,Godoy Cruz,002,0028 ,0184,350,11,0,3,4,4,10,1,2,7,9,47,4,120,48
13,Godoy Cruz,002,0028 ,0185,350,14,4,0,2,2,8,1,2,4,9,52,9,141,42
13,Godoy Cruz,002,0028 ,0186,350,12,5,2,4,4,4,1,0,3,7,45,8,143,42
13,Godoy Cruz,002,0028 ,0187,350,14,8,3,0,0,12,1,2,4,3,43,7,139,38
13,Godoy Cruz,002,0028 ,0188,350,8,1,2,2,3,4,1,0,5,8,43,4,142,47
13,Godoy Cruz,002,0028 ,0189,350,2,6,6,3,1,5,1,2,4,9,44,4,150,46
13,Godoy Cruz,002,0028 ,0190,350,5,5,5,2,2,12,4,0,5,8,34,3,140,41
13,Godoy Cruz,002,0028 ,0191,350,14,6,4,5,2,8,1,0,7,5,44,7,146,42
13,Godoy Cruz,002,0028 ,0192,350,6,4,4,2,2,13,3,2,3,6,40,1,150,29
13,Godoy Cruz,002,0028 ,0193,350,1,6,6,5,5,16,4,1,4,9,57,5,114,49
13,Godoy Cruz,002,0028 ,0194,321,11,5,2,1,4,5,1,1,4,3,37,5,141,46
13,Godoy Cruz,002,0028 ,0195,321,0,8,2,1,3,4,5,2,9,3,63,5,114,37
