codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00036,00037,00047,00050
19,001,Pueyrredón,04396,082160,0,0,25,9,119,16,96
19,001,Pueyrredón,04396,082161,0,0,30,5,114,18,102
19,001,Pueyrredón,04396,082162,0,0,21,5,127,13,109
19,001,Pueyrredón,04396,082163,0,0,16,9,121,69,109
19,001,Pueyrredón,04396,082164,0,0,13,10,106,25,116
19,001,Pueyrredón,04396,082165,0,0,29,11,100,26,107
19,001,Pueyrredón,04396,082166,0,0,27,11,99,18,108
19,001,Pueyrredón,04396,082167,0,0,16,10,118,19,116
19,001,Pueyrredón,04396,082168,0,0,19,9,91,25,139
19,001,Pueyrredón,04396,082169,0,0,0,10,121,0,103
19,001,Pueyrredón,04396,082170,0,0,24,13,102,20,120
19,001,Pueyrredón,04396,082171,0,0,25,9,107,16,106
19,001,Pueyrredón,04396,082172,0,0,32,6,95,20,117
19,001,Pueyrredón,04396,082173,0,0,17,3,97,19,128
19,001,Pueyrredón,04396,082174,0,0,23,7,122,17,96
19,001,Pueyrredón,04396,082175,0,0,31,9,97,24,110
19,001,Pueyrredón,04396,082176,0,0,27,12,122,16,96
19,001,Pueyrredón,04396,082177,0,0,16,8,102,15,125
19,001,Pueyrredón,04396,082178,0,0,28,9,97,26,118
19,001,Pueyrredón,04397,082179,0,0,31,9,62,20,148
19,001,Pueyrredón,04397,082180,0,0,21,8,85,14,157
19,001,Pueyrredón,04397,082181,0,0,21,16,69,18,145
19,001,Pueyrredón,04397,082182,0,0,24,5,82,15,139
19,001,Pueyrredón,04397,082183,0,0,23,9,71,14,148
19,001,Pueyrredón,04397,082184,0,0,24,8,77,18,146
19,001,Pueyrredón,04397,082185,0,0,24,12,78,21,147
19,001,Pueyrredón,04397,082186,0,0,29,13,70,13,161
19,001,Pueyrredón,04397,082187,0,0,17,11,76,12,147
19,001,Pueyrredón,04397,082188,0,0,18,4,82,21,172
19,001,Pueyrredón,04397,082189,0,0,24,12,71,17,157
19,001,Pueyrredón,04398,082190,0,0,28,10,103,20,102
19,001,Pueyrredón,04398,082191,0,0,23,5,98,13,126
19,001,Pueyrredón,04398,082192,0,0,21,6,105,22,124
19,001,Pueyrredón,04398,082193,0,0,32,5,91,20,117
19,001,Pueyrredón,04398,082194,0,0,26,9,107,19,103
19,001,Pueyrredón,04398,082195,0,0,24,6,94,16,110
