codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0006,0008,0014,0038,0045,0050,0165,0166,0167,0168,0169,0501,0572,0573,0574,0575
13,Guaymallén,003,0029A,0045,700,9,6,60,2,2,16,6,18,18,6,4,4,12,18,32,26,264,86,16
13,Guaymallén,003,0029A,0046,700,11,7,52,4,2,4,2,8,10,6,10,2,10,20,12,14,304,86,10
13,Guaymallén,003,0029A,0047,700,12,8,64,2,0,8,10,8,18,6,4,4,10,14,10,8,280,114,6
13,Guaymallén,003,0029A,0048,700,17,10,62,2,2,8,8,8,18,4,2,2,10,20,14,12,270,90,6
13,Guaymallén,003,0029A,0049,700,13,5,56,8,4,10,6,10,20,6,18,2,8,16,16,16,272,106,14
13,Guaymallén,003,0029A,0050,700,0,0,54,4,6,14,4,8,22,4,4,6,2,12,24,8,298,94,6
13,Guaymallén,003,0029A,0051,700,3,5,50,6,4,8,8,12,16,10,12,0,8,24,16,36,252,104,14
13,Guaymallén,003,0029A,0052,700,37,6,78,2,4,8,10,6,10,6,16,2,10,14,12,16,284,90,10
13,Guaymallén,003,0029A,0053,700,4,4,62,4,4,8,4,4,14,2,4,2,8,14,12,12,278,114,4
13,Guaymallén,003,0029A,0054,700,4,6,52,4,2,12,10,6,20,6,14,0,8,16,18,12,258,112,4
13,Guaymallén,003,0029A,0055,700,8,2,76,4,4,10,10,4,8,10,10,2,8,36,10,14,276,108,10
13,Guaymallén,003,0029A,0056,700,8,10,62,0,4,6,12,8,20,14,6,10,6,20,14,16,276,98,2
13,Guaymallén,003,0029A,0057,700,4,5,72,14,4,14,14,8,16,8,4,2,6,16,8,20,266,108,10
13,Guaymallén,003,0029A,0058,700,7,11,62,6,2,12,14,6,16,4,6,4,6,6,60,20,272,102,4
13,Guaymallén,003,0029A,0059,658,17,4,64,4,2,14,6,4,30,8,2,4,4,6,20,10,294,82,6
13,Guaymallén,003,0029A,0060,659,2,7,66,4,4,10,8,6,6,6,14,4,4,28,14,22,262,90,6
13,Guaymallén,003,0029A,0061,350,3,2,32,1,3,3,7,2,9,2,0,1,3,5,36,8,110,63,4
13,Guaymallén,003,0029A,0062,350,3,8,28,0,3,1,0,2,13,1,9,1,4,6,3,6,122,52,5
13,Guaymallén,003,0029A,0063,350,9,5,18,1,1,3,2,0,7,1,0,1,8,10,4,8,131,52,4
13,Guaymallén,003,0029A,0064,350,8,5,24,3,1,4,3,1,2,3,0,0,2,7,3,10,123,56,2
13,Guaymallén,003,0029A,0065,350,2,5,29,0,0,5,3,1,1,0,1,1,1,5,2,9,136,45,0
13,Guaymallén,003,0029A,0066,350,2,3,31,3,0,4,5,2,6,4,2,1,4,8,4,7,125,37,6
13,Guaymallén,003,0029A,0067,272,2,3,24,0,0,0,0,4,3,2,1,1,3,5,3,3,93,37,0
13,Guaymallén,003,0029A,0068,272,5,2,28,0,1,0,2,4,2,2,4,1,1,6,3,8,120,25,2
13,Guaymallén,003,0030 ,0061,350,8,4,45,2,5,4,1,8,4,3,2,2,1,5,6,4,120,32,0
13,Guaymallén,003,0030 ,0062,350,0,0,46,2,2,7,3,0,6,3,1,2,4,6,15,8,100,34,1
13,Guaymallén,003,0030 ,0063,350,9,6,51,13,3,8,2,1,0,3,0,0,4,3,1,3,116,31,7
13,Guaymallén,003,0030 ,0064,350,3,7,43,1,4,3,5,2,9,0,8,1,0,1,1,4,103,37,6
13,Guaymallén,003,0030 ,0065,350,35,9,31,9,1,5,2,0,1,2,0,7,2,3,15,5,125,36,0
13,Guaymallén,003,0030 ,0066,350,4,3,53,4,2,4,3,0,6,3,0,1,0,1,7,8,117,27,2
13,Guaymallén,003,0030 ,0067,350,5,3,47,0,2,6,2,1,3,1,3,1,4,7,6,5,119,30,6
13,Guaymallén,003,0030 ,0068,350,12,13,53,6,2,10,1,0,3,4,2,0,8,3,1,3,99,30,3
13,Guaymallén,003,0030 ,0069,700,1,4,102,0,4,14,8,6,4,10,4,2,12,8,24,16,276,76,2
13,Guaymallén,003,0030 ,0070,700,0,3,78,2,0,4,2,4,4,10,24,2,4,6,12,24,292,58,18
13,Guaymallén,003,0030 ,0071,700,0,0,86,8,6,2,6,4,24,2,8,0,10,8,6,10,280,74,4
13,Guaymallén,003,0030 ,0072,700,3,7,108,12,4,12,6,10,2,8,6,2,18,4,18,12,272,60,8
13,Guaymallén,003,0030 ,0073,700,0,0,92,6,2,6,4,12,8,10,12,0,6,10,12,12,282,68,8
13,Guaymallén,003,0030 ,0074,700,9,1,90,8,4,8,8,6,16,14,0,0,4,16,30,20,258,74,8
13,Guaymallén,003,0030 ,0075,700,13,15,90,6,4,10,6,4,18,12,12,2,12,14,10,18,240,60,10
13,Guaymallén,003,0030 ,0076,700,10,6,96,2,8,16,14,12,16,4,12,2,6,12,6,8,292,50,2
13,Guaymallén,003,0030 ,0077,700,30,3,74,12,0,12,2,6,16,6,2,0,4,8,12,12,266,86,2
13,Guaymallén,003,0030 ,0078,700,13,6,90,14,6,8,4,4,20,6,16,2,2,2,0,18,284,106,28
13,Guaymallén,003,0030 ,0079,700,0,0,92,8,8,4,10,12,16,4,18,0,8,6,18,12,260,56,6
13,Guaymallén,003,0030 ,0080,700,5,8,100,6,6,10,6,0,16,16,12,0,4,10,20,16,264,76,6
13,Guaymallén,003,0030 ,0081,700,12,9,122,4,2,6,8,6,22,10,14,2,6,16,20,8,270,40,4
13,Guaymallén,003,0030 ,0082,700,9,7,84,12,2,12,14,12,12,6,4,2,2,18,10,10,268,92,10
13,Guaymallén,003,0030 ,0083,700,2,5,98,12,8,8,2,10,16,0,16,4,6,20,2,14,278,60,18
13,Guaymallén,003,0030 ,0084,700,0,0,80,18,2,4,2,10,10,2,4,2,2,22,6,20,280,66,20
13,Guaymallén,003,0030 ,0085,696,1,16,96,8,10,16,4,12,16,8,10,2,8,10,2,12,286,82,2
13,Guaymallén,003,0030 ,0086,696,6,5,114,8,2,10,10,6,14,8,10,2,6,14,10,20,264,78,10
13,Guaymallén,003,0030 ,0087,350,5,3,54,2,3,5,1,1,6,6,3,1,0,1,3,8,128,41,1
13,Guaymallén,003,0030 ,0088,350,0,0,58,3,0,2,3,2,3,3,2,2,3,4,2,10,127,33,0
13,Guaymallén,003,0030 ,0089,350,3,5,64,4,1,2,5,2,4,5,0,0,11,4,2,6,113,34,1
13,Guaymallén,003,0030 ,0090,350,6,2,52,4,2,5,2,7,3,2,2,1,3,6,0,9,121,28,2
13,Guaymallén,003,0030 ,0091,350,8,6,54,8,1,4,6,6,2,2,0,2,2,2,1,2,136,26,0
13,Guaymallén,003,0030 ,0092,350,0,0,42,5,3,0,2,7,4,2,0,2,3,8,4,3,147,25,4
13,Guaymallén,003,0030 ,0093,350,4,9,40,0,3,6,0,2,4,3,1,4,1,5,3,12,156,26,3
13,Guaymallén,003,0030 ,0094,350,6,3,37,0,0,3,3,7,0,2,0,0,4,2,9,9,139,29,2
13,Guaymallén,003,0030 ,0095,243,0,0,31,1,1,4,0,1,0,1,0,3,4,3,0,4,118,18,0
13,Guaymallén,003,0030 ,0096,243,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Guaymallén,003,0030A,0087,350,11,6,66,5,3,5,1,0,5,3,6,0,3,3,3,4,110,25,4
13,Guaymallén,003,0030A,0088,350,0,0,35,3,1,7,1,0,5,1,8,0,2,4,17,4,119,37,2
13,Guaymallén,003,0030A,0089,350,0,0,45,2,4,7,4,2,7,4,2,0,2,3,2,7,120,42,2
13,Guaymallén,003,0030A,0090,350,0,0,30,3,3,4,1,2,1,4,2,0,1,9,12,3,120,29,4
13,Guaymallén,003,0030A,0091,350,11,3,33,2,4,6,4,6,6,4,2,1,1,3,10,10,128,43,4
13,Guaymallén,003,0030A,0092,350,5,9,43,10,1,3,1,0,7,2,3,0,3,6,3,4,116,27,2
13,Guaymallén,003,0030A,0093,350,8,17,36,2,2,2,2,2,2,1,11,0,1,10,18,0,114,39,2
13,Guaymallén,003,0030A,0094,350,7,9,42,12,3,2,0,5,4,4,2,3,4,3,8,1,116,30,0
13,Guaymallén,003,0030A,0095,350,8,2,55,3,0,7,1,4,3,1,2,1,2,3,6,7,112,41,8
13,Guaymallén,003,0030A,0096,350,0,0,37,2,3,0,1,2,3,4,2,0,0,4,3,8,134,34,2
13,Guaymallén,003,0030A,0097,700,8,7,112,12,4,16,0,6,8,8,2,2,8,6,4,16,298,70,4
13,Guaymallén,003,0030A,0098,700,0,0,108,6,4,8,4,4,14,8,4,2,14,10,14,14,250,62,12
13,Guaymallén,003,0030A,0099,700,7,7,102,0,2,10,8,6,12,8,6,4,14,16,16,12,274,82,10
13,Guaymallén,003,0030A,0100,700,1,7,122,2,16,12,6,4,6,10,12,2,6,8,14,12,258,78,10
13,Guaymallén,003,0030A,0101,700,16,3,156,14,2,14,4,8,14,8,4,0,6,12,16,14,290,56,10
13,Guaymallén,003,0030A,0102,700,4,4,102,12,4,14,6,8,16,6,4,2,12,6,0,22,286,58,8
13,Guaymallén,003,0030A,0103,700,9,6,124,40,0,10,2,14,8,8,14,2,10,14,6,14,252,64,10
13,Guaymallén,003,0030A,0104,700,0,0,120,4,4,6,0,4,0,4,0,0,12,2,22,8,244,62,6
13,Guaymallén,003,0030A,0105,675,4,1,106,8,8,14,0,12,0,10,8,0,4,12,10,2,198,74,12
13,Guaymallén,003,0030A,0106,676,6,4,138,4,8,8,0,0,0,4,2,0,2,10,10,8,232,48,6
13,Guaymallén,003,0030A,0107,350,4,6,53,2,2,7,0,1,3,6,5,0,1,7,2,5,140,31,2
13,Guaymallén,003,0030A,0108,350,0,0,56,3,0,6,2,6,2,2,3,1,1,10,35,10,127,31,2
13,Guaymallén,003,0030A,0109,350,1,3,0,2,1,1,2,0,3,0,3,0,2,2,69,8,152,29,0
13,Guaymallén,003,0030A,0110,350,2,10,34,2,1,8,0,6,0,6,5,0,5,3,5,6,149,35,3
13,Guaymallén,003,0030A,0111,350,0,0,64,2,1,3,2,3,0,2,3,0,1,4,1,8,133,29,2
13,Guaymallén,003,0030A,0112,350,0,0,57,1,0,7,2,1,9,0,4,0,1,2,7,4,130,35,2
13,Guaymallén,003,0030A,0113,350,0,0,50,1,0,4,1,0,10,2,0,0,1,2,12,3,143,21,3
13,Guaymallén,003,0030A,0114,350,6,3,56,1,1,2,1,3,2,5,2,0,2,6,5,2,134,28,1
13,Guaymallén,003,0030A,0115,350,14,20,33,3,0,5,0,1,6,3,5,2,1,1,9,5,129,34,4
13,Guaymallén,003,0030A,0116,350,0,0,6,0,0,2,3,3,4,2,4,1,5,1,48,4,148,25,5
13,Guaymallén,003,0030A,0117,257,0,0,34,2,0,4,1,1,1,2,6,1,2,1,4,7,96,25,0
13,Guaymallén,003,0030A,0118,258,4,3,38,2,1,3,1,1,4,2,0,2,2,5,1,2,111,25,1
13,Guaymallén,003,0030B,0107,350,1,5,40,1,0,5,3,4,1,0,1,1,5,5,11,5,114,50,2
13,Guaymallén,003,0030B,0108,350,0,0,46,1,1,10,3,2,6,1,3,2,1,9,6,4,128,41,2
13,Guaymallén,003,0030B,0109,350,0,0,32,1,0,5,1,5,7,3,5,1,1,8,12,6,127,51,7
13,Guaymallén,003,0030B,0110,350,0,0,33,1,1,3,3,0,2,2,2,0,3,5,24,5,137,24,3
13,Guaymallén,003,0030B,0111,350,0,0,36,1,1,1,2,2,8,3,5,3,0,2,4,2,139,44,2
13,Guaymallén,003,0030B,0112,350,6,8,22,1,1,9,2,1,2,1,2,0,3,12,15,5,126,34,5
13,Guaymallén,003,0030B,0113,350,7,6,43,2,2,2,1,3,5,2,6,3,3,4,4,9,122,47,1
13,Guaymallén,003,0030B,0114,350,5,2,32,2,0,1,3,4,3,3,6,0,1,5,5,7,114,53,6
13,Guaymallén,003,0030B,0115,350,8,1,35,1,0,2,2,2,7,2,4,2,1,8,8,7,140,55,1
13,Guaymallén,003,0030B,0116,350,8,1,35,3,1,4,3,2,3,2,3,1,1,7,8,5,157,33,7
13,Guaymallén,003,0030B,0117,350,7,3,49,4,0,7,4,3,6,3,10,1,0,13,3,2,96,29,4
13,Guaymallén,003,0030B,0118,350,11,6,31,10,11,3,2,1,7,1,7,1,6,9,1,6,109,34,9
13,Guaymallén,003,0030B,0119,700,12,4,86,8,6,8,10,4,24,14,14,0,6,10,6,18,254,108,4
13,Guaymallén,003,0030B,0120,700,0,0,98,4,12,6,0,4,14,8,20,12,2,12,12,30,300,68,6
13,Guaymallén,003,0030B,0121,700,6,8,96,2,6,6,4,10,10,4,32,0,8,12,6,12,278,92,8
13,Guaymallén,003,0030B,0122,576,9,4,74,4,0,14,6,10,14,6,32,4,4,4,4,16,266,62,6
13,Guaymallén,003,0030B,0123,577,9,5,64,10,4,12,10,4,14,4,12,2,4,14,12,16,246,78,6
13,Guaymallén,003,0030B,0124,350,0,12,54,2,3,4,0,4,3,1,3,0,2,4,0,5,127,38,2
13,Guaymallén,003,0030B,0125,350,0,0,43,2,0,3,0,3,3,2,2,0,3,5,4,6,141,45,2
13,Guaymallén,003,0030B,0126,350,0,6,30,13,2,3,3,2,2,5,0,1,7,8,5,9,136,45,3
13,Guaymallén,003,0030B,0127,350,5,4,46,1,2,4,4,0,5,2,1,1,0,2,1,7,141,56,0
13,Guaymallén,003,0030B,0128,350,2,3,56,1,1,5,1,1,6,2,3,0,0,5,1,5,120,54,3
13,Guaymallén,003,0030B,0129,350,7,11,28,2,1,3,0,3,1,0,3,0,3,6,13,11,149,29,4
13,Guaymallén,003,0030B,0130,350,10,9,53,3,0,1,0,1,7,1,1,1,1,4,1,10,144,31,3
13,Guaymallén,003,0030B,0131,350,0,0,36,0,0,2,2,0,3,1,0,2,6,7,9,7,137,37,6
13,Guaymallén,003,0030B,0132,350,0,0,41,6,0,5,2,2,5,3,10,0,2,3,0,5,132,35,1
13,Guaymallén,003,0030B,0133,350,0,0,63,5,1,6,2,2,5,1,0,0,0,4,73,8,128,36,4
13,Guaymallén,003,0030B,0134,350,11,5,48,0,0,4,3,1,6,8,2,1,4,5,7,6,112,43,3
13,Guaymallén,003,0030B,0135,350,0,0,23,2,0,3,2,4,7,1,5,0,1,7,20,10,124,50,1
13,Guaymallén,003,0030B,0136,240,6,3,22,1,0,3,1,1,1,1,4,2,3,2,13,5,82,32,1
13,Guaymallén,003,0030B,0137,240,0,0,30,1,1,3,3,1,4,1,0,0,1,3,36,4,88,32,3
13,Guaymallén,003,0030C,0124,350,8,0,0,0,0,3,0,5,4,5,0,0,2,2,67,7,110,44,0
13,Guaymallén,003,0030C,0125,350,1,1,45,1,0,4,3,2,4,4,8,1,2,4,10,4,124,45,4
13,Guaymallén,003,0030C,0126,350,0,0,47,0,4,4,0,6,4,2,2,4,1,4,6,5,132,60,3
13,Guaymallén,003,0030C,0127,350,1,7,29,6,1,6,5,3,8,1,1,1,1,4,6,7,122,45,8
13,Guaymallén,003,0030C,0128,350,15,6,57,1,1,4,2,0,6,5,4,0,1,4,5,2,120,43,3
13,Guaymallén,003,0030C,0129,350,4,2,36,1,7,4,1,4,5,5,7,0,4,6,4,4,111,54,2
13,Guaymallén,003,0030C,0130,350,0,0,36,1,1,1,4,2,4,2,5,3,1,7,8,5,121,53,2
13,Guaymallén,003,0030C,0131,350,0,0,50,8,6,4,2,1,3,3,2,0,0,5,1,10,115,46,4
13,Guaymallén,003,0030C,0132,350,13,9,39,1,4,1,0,4,3,1,1,2,2,6,16,5,109,47,0
13,Guaymallén,003,0030C,0133,350,4,5,39,5,1,5,1,1,7,3,5,0,1,4,11,3,128,37,1
13,Guaymallén,003,0030C,0134,350,1,3,35,3,2,1,3,3,2,1,2,1,2,7,8,6,132,51,2
13,Guaymallén,003,0030C,0135,350,0,11,35,0,3,8,1,1,8,5,10,2,2,4,10,1,126,58,1
13,Guaymallén,003,0030C,0136,350,0,2,53,6,2,3,0,1,2,3,4,0,1,10,4,0,121,59,5
13,Guaymallén,003,0030C,0137,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Guaymallén,003,0030C,0138,700,17,10,110,4,8,10,4,8,20,4,16,2,4,18,6,8,286,98,16
13,Guaymallén,003,0030C,0139,700,12,14,114,6,4,12,4,2,8,12,14,0,4,12,16,10,246,92,6
13,Guaymallén,003,0030C,0140,700,3,11,122,12,6,14,12,14,8,6,8,4,2,10,20,20,268,98,10
13,Guaymallén,003,0030C,0141,700,4,12,98,20,4,6,6,6,14,4,4,2,6,16,6,30,272,74,2
13,Guaymallén,003,0030C,0142,700,6,3,110,6,10,8,8,4,4,10,6,2,6,12,2,18,300,76,6
13,Guaymallén,003,0030C,0143,700,4,1,122,8,10,6,4,4,8,10,4,6,4,10,4,24,256,88,6
13,Guaymallén,003,0030C,0144,700,19,19,72,4,4,14,4,4,10,8,10,2,6,16,12,14,280,76,6
13,Guaymallén,003,0030C,0145,700,22,8,120,10,6,6,0,2,18,10,10,2,4,10,10,18,264,88,10
13,Guaymallén,003,0030C,0146,700,20,0,88,8,6,6,8,2,10,8,16,2,4,4,18,8,304,86,6
13,Guaymallén,003,0030C,0147,632,13,12,86,2,2,2,0,4,26,8,16,0,2,20,130,6,260,94,18
13,Guaymallén,003,0030C,0148,632,6,11,118,6,2,4,6,4,18,8,16,0,8,8,12,8,286,78,8
13,Guaymallén,003,0030C,0149,350,0,0,55,1,0,2,2,0,1,2,0,1,3,4,1,8,133,44,2
13,Guaymallén,003,0030C,0150,350,1,5,46,10,0,1,6,0,5,0,3,1,2,5,4,11,121,36,3
13,Guaymallén,003,0030C,0151,350,2,3,44,5,4,1,3,5,10,2,2,0,2,4,3,8,125,45,0
13,Guaymallén,003,0030C,0152,350,6,5,50,1,1,2,3,1,7,1,3,1,2,7,6,1,136,48,3
13,Guaymallén,003,0030C,0153,350,0,0,49,4,0,2,0,4,2,1,0,0,0,8,3,7,129,47,10
13,Guaymallén,003,0030C,0154,350,2,12,50,0,1,2,3,2,3,1,0,2,3,7,8,8,131,36,0
13,Guaymallén,003,0030C,0155,350,12,5,56,4,7,2,2,1,3,2,0,0,2,4,3,6,110,47,2
13,Guaymallén,003,0030C,0156,350,8,7,41,3,1,8,1,2,1,4,1,0,3,2,7,4,143,40,8
13,Guaymallén,003,0030C,0157,350,10,5,45,1,3,2,3,1,2,2,7,0,2,4,3,3,151,31,4
13,Guaymallén,003,0030C,0158,350,16,9,50,0,1,1,2,2,3,3,0,0,3,3,4,5,132,37,1
13,Guaymallén,003,0030C,0159,350,0,0,51,1,2,5,1,3,6,4,3,0,0,2,2,5,127,42,7
13,Guaymallén,003,0030C,0160,350,7,4,35,1,5,2,4,2,6,0,0,1,0,3,5,9,145,42,2
13,Guaymallén,003,0030C,0161,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Guaymallén,003,0030C,0162,350,0,8,43,0,6,7,3,4,0,0,1,2,2,1,3,8,142,40,2
13,Guaymallén,003,0030C,0163,333,0,0,36,2,1,2,3,2,1,2,1,0,3,3,12,5,136,35,8
13,Guaymallén,003,0030C,0164,334,12,0,26,9,0,1,1,1,4,1,1,0,1,12,8,7,134,43,0
13,Guaymallén,003,0030D,0149,350,8,5,39,6,0,9,3,4,6,3,4,0,1,6,10,6,137,44,7
13,Guaymallén,003,0030D,0150,350,4,4,37,2,8,5,3,3,0,2,0,0,2,8,1,9,138,40,5
13,Guaymallén,003,0030D,0151,350,8,7,53,0,3,1,2,5,4,5,7,0,1,6,6,8,118,54,3
13,Guaymallén,003,0030D,0152,350,0,0,63,5,3,6,3,1,3,1,1,1,2,4,0,1,119,41,1
13,Guaymallén,003,0030D,0153,350,4,7,47,1,1,5,3,2,2,3,2,0,5,6,12,7,115,39,3
13,Guaymallén,003,0030D,0154,350,6,7,30,9,1,0,1,6,9,4,0,2,1,10,8,4,107,41,1
13,Guaymallén,003,0030D,0155,350,3,21,39,5,2,6,3,1,5,2,7,0,0,8,9,7,125,36,2
13,Guaymallén,003,0030D,0156,350,11,5,50,4,0,3,0,1,3,2,2,1,3,10,0,8,115,47,10
13,Guaymallén,003,0030D,0157,350,8,5,40,2,1,5,2,2,6,2,3,0,3,3,4,2,135,41,4
13,Guaymallén,003,0030D,0158,350,3,3,49,3,3,5,2,1,4,1,2,0,3,5,6,2,142,31,3
13,Guaymallén,003,0030D,0159,350,9,12,2,0,0,10,2,2,8,3,6,0,1,6,4,2,118,45,4
13,Guaymallén,003,0030D,0160,350,11,0,51,1,0,3,2,0,10,5,1,1,1,11,2,3,111,47,0
13,Guaymallén,003,0030D,0161,350,3,7,48,1,0,7,5,4,9,3,1,0,3,4,9,3,115,39,2
13,Guaymallén,003,0030D,0162,350,7,4,47,3,2,4,2,1,3,4,4,1,2,3,2,7,117,42,4
13,Guaymallén,003,0030D,0163,350,24,10,0,3,0,5,2,3,7,2,1,0,4,5,14,10,120,47,0
13,Guaymallén,003,0030D,0164,350,7,4,48,0,1,5,3,3,4,5,4,1,1,7,6,7,125,48,3
13,Guaymallén,003,0030D,0165,531,0,0,110,14,10,6,4,8,6,2,8,2,8,6,12,28,264,64,14
13,Guaymallén,003,0030D,0166,531,3,13,100,4,8,8,6,4,6,2,4,2,6,12,18,20,312,60,4
13,Guaymallén,003,0030D,0167,350,16,9,46,4,2,7,0,4,4,2,2,1,2,6,3,9,128,37,3
13,Guaymallén,003,0030D,0168,350,7,4,47,5,1,2,3,3,1,1,3,1,4,8,6,12,134,41,7
13,Guaymallén,003,0030D,0169,350,5,9,49,1,2,8,0,4,9,4,3,0,3,1,5,8,125,31,3
13,Guaymallén,003,0030D,0170,350,2,7,51,4,0,2,1,2,1,3,2,3,1,10,6,5,137,45,1
13,Guaymallén,003,0030D,0171,350,2,10,41,1,1,2,2,0,2,7,1,2,3,6,4,7,132,45,5
13,Guaymallén,003,0030D,0172,350,0,0,45,4,0,4,3,4,2,3,2,3,1,1,7,8,132,44,1
13,Guaymallén,003,0030D,0173,350,0,0,46,1,0,0,4,1,3,4,3,2,2,11,3,6,138,42,6
13,Guaymallén,003,0030D,0174,350,6,11,50,1,0,3,0,6,16,0,0,0,1,0,0,5,123,55,1
13,Guaymallén,003,0030D,0175,350,8,4,43,0,1,1,1,3,3,3,2,1,2,8,11,7,143,45,3
13,Guaymallén,003,0030D,0176,350,0,0,39,3,2,1,1,2,1,1,2,0,5,8,3,4,136,45,5
13,Guaymallén,003,0030D,0177,350,7,4,53,1,3,1,2,2,3,0,1,3,0,9,6,2,139,38,1
13,Guaymallén,003,0030D,0178,350,0,0,50,5,0,2,4,2,5,2,6,0,0,8,0,11,141,45,6
13,Guaymallén,003,0030D,0179,350,0,0,51,4,3,3,1,2,5,0,7,2,1,13,2,4,125,44,0
13,Guaymallén,003,0030D,0180,350,0,0,34,4,0,3,3,6,7,2,1,1,1,4,1,8,133,34,14
13,Guaymallén,003,0030D,0181,350,1,11,32,3,0,6,1,3,4,1,17,0,3,3,11,12,133,41,6
13,Guaymallén,003,0030D,0182,295,0,0,49,0,0,4,2,2,5,3,0,1,3,5,4,4,111,40,2
13,Guaymallén,003,0030D,0183,296,2,1,40,1,0,2,4,3,4,0,5,0,1,7,6,2,119,34,1
13,Guaymallén,003,0030E,0167,350,12,2,60,0,0,5,1,2,6,3,1,0,0,4,4,2,125,51,2
13,Guaymallén,003,0030E,0168,350,5,4,31,3,0,8,5,2,4,2,6,1,3,8,5,5,139,40,4
13,Guaymallén,003,0030E,0169,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Guaymallén,003,0030E,0170,350,0,8,41,3,0,2,2,4,6,4,1,1,2,0,5,8,125,47,2
13,Guaymallén,003,0030E,0171,350,5,4,43,1,0,5,4,3,1,2,1,1,1,12,0,6,126,62,1
13,Guaymallén,003,0030E,0172,350,6,2,55,1,1,9,4,0,1,8,3,4,0,8,5,12,118,47,2
13,Guaymallén,003,0030E,0173,350,12,2,28,1,5,2,5,5,3,3,5,2,1,5,2,5,123,69,4
13,Guaymallén,003,0030E,0174,350,9,6,34,3,0,6,4,4,9,3,10,2,0,7,5,5,120,40,0
13,Guaymallén,003,0030E,0175,350,9,4,46,0,0,7,0,0,11,1,3,2,3,16,5,3,137,45,2
13,Guaymallén,003,0030E,0176,350,0,0,46,0,4,5,2,2,6,4,2,2,3,5,2,7,103,49,5
13,Guaymallén,003,0030E,0177,350,5,9,33,1,3,0,0,4,9,0,2,0,3,8,12,4,128,52,3
13,Guaymallén,003,0030E,0178,350,6,1,37,4,1,5,5,1,5,1,5,1,4,4,5,2,128,53,2
13,Guaymallén,003,0030E,0179,350,2,8,44,2,1,2,3,5,16,3,2,0,3,8,6,2,117,41,1
13,Guaymallén,003,0030E,0180,350,7,4,29,2,4,0,2,0,7,2,2,2,1,11,6,8,139,46,0
13,Guaymallén,003,0030E,0181,350,5,3,42,1,0,2,7,2,4,3,3,0,5,11,9,5,128,40,1
13,Guaymallén,003,0030E,0182,350,1,2,25,0,1,5,3,1,5,3,2,0,2,10,12,8,129,45,2
13,Guaymallén,003,0030E,0183,350,2,3,38,3,0,4,3,2,12,0,12,0,3,8,7,7,131,34,2
13,Guaymallén,003,0030E,0184,700,10,10,70,6,2,6,8,10,14,4,18,6,10,20,10,24,262,124,2
13,Guaymallén,003,0030E,0185,700,5,12,84,12,2,18,12,12,18,8,6,0,8,16,6,18,276,130,10
13,Guaymallén,003,0030E,0186,700,0,4,76,4,4,6,8,6,14,6,12,2,6,18,14,24,278,88,12
13,Guaymallén,003,0030E,0187,700,16,2,66,8,2,10,2,14,22,6,16,6,10,22,6,20,272,120,12
13,Guaymallén,003,0030E,0188,700,6,5,72,8,8,2,6,8,16,4,16,2,8,10,10,16,280,112,6
13,Guaymallén,003,0030E,0189,687,14,19,58,4,4,10,6,10,24,4,18,2,8,14,20,16,268,108,4
13,Guaymallén,003,0030E,0190,687,18,7,76,8,6,12,6,8,14,8,4,4,4,12,28,22,220,132,6
13,Guaymallén,003,0030E,0191,350,0,0,45,0,3,2,4,1,5,6,5,0,5,6,5,12,130,42,0
13,Guaymallén,003,0030E,0192,350,7,2,34,0,3,3,0,3,7,4,6,1,2,6,2,6,126,44,4
13,Guaymallén,003,0030E,0193,350,0,0,31,2,0,3,0,6,11,0,2,1,4,5,5,7,136,53,2
13,Guaymallén,003,0030E,0194,350,0,0,41,0,0,7,1,7,8,0,2,1,1,6,4,8,108,51,1
13,Guaymallén,003,0030E,0195,350,2,7,40,0,0,4,3,3,7,0,2,2,6,4,1,10,126,56,1
13,Guaymallén,003,0030E,0196,350,6,6,28,1,0,2,2,0,6,3,0,0,1,5,8,11,139,47,0
13,Guaymallén,003,0030E,0197,350,5,5,45,0,0,1,2,2,4,2,0,1,2,4,2,14,140,44,0
13,Guaymallén,003,0030E,0198,350,0,0,21,1,2,2,1,4,9,3,3,0,3,6,3,9,132,50,3
13,Guaymallén,003,0030E,0199,350,8,1,32,0,1,3,0,6,4,1,1,1,2,7,5,7,133,47,2
13,Guaymallén,003,0030E,0200,350,0,0,28,5,3,3,3,5,9,3,3,3,0,3,5,4,114,47,2
13,Guaymallén,003,0030E,0201,350,10,6,46,4,0,2,1,1,5,1,0,2,2,8,3,7,151,40,3
13,Guaymallén,003,0030E,0202,350,1,5,31,0,0,3,6,1,6,1,6,1,3,6,3,4,136,53,2
13,Guaymallén,003,0030E,0203,350,0,0,34,0,1,4,4,1,4,1,0,0,0,9,8,12,148,55,1
13,Guaymallén,003,0030E,0204,350,1,6,32,0,1,2,4,2,3,2,2,1,1,9,14,4,149,41,0
13,Guaymallén,003,0030E,0205,350,6,5,28,1,0,4,4,4,1,3,8,2,2,7,6,10,142,37,2
13,Guaymallén,003,0030E,0206,350,16,5,34,3,2,2,3,0,13,7,2,0,3,7,1,7,144,38,4
