codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0003,0069,0158,0174,0199,0201,0501,0544
24,Ushuaia,001,0005 ,0139,296,13,6,5,10,5,46,28,4,34,26,21
24,Ushuaia,001,0005 ,0140,297,27,9,14,10,5,38,23,8,24,38,27
24,Ushuaia,001,0005 ,0141,297,17,9,5,10,3,41,22,3,35,44,24
24,Ushuaia,001,0005 ,0142,295,13,15,9,7,5,44,21,6,23,38,29
24,Ushuaia,001,0006 ,0143,294,18,11,9,5,5,38,30,2,33,42,25
24,Ushuaia,001,0006 ,0144,295,22,4,14,9,4,44,33,2,37,32,20
24,Ushuaia,001,0006 ,0145,292,19,14,13,8,5,33,21,3,35,39,17
24,Ushuaia,001,0006 ,0146,294,22,12,6,8,3,47,22,6,22,38,22
24,Ushuaia,001,0006 ,0147,295,20,8,11,11,2,35,22,3,30,42,24
24,Ushuaia,001,0006 ,0148,294,29,5,8,13,0,36,19,5,31,42,30
24,Ushuaia,001,0006 ,0149,295,20,10,10,15,6,26,24,3,29,56,28
24,Ushuaia,001,0006 ,0150,296,20,13,12,4,7,39,21,3,38,54,21
24,Ushuaia,001,0006 ,0151,293,24,17,11,8,8,31,24,6,25,40,34
24,Ushuaia,001,0006 ,0152,296,6,9,17,7,8,45,26,4,28,39,26
24,Ushuaia,001,0006 ,0153,296,21,17,8,7,5,33,20,10,34,40,24
24,Ushuaia,001,0006 ,0154,294,11,10,4,9,7,29,26,6,28,43,34
24,Ushuaia,001,0006 ,0155,295,17,8,16,10,11,31,22,3,26,43,28
24,Ushuaia,001,0006 ,0156,293,17,9,19,8,2,32,27,4,24,36,33
24,Ushuaia,001,0006 ,0157,294,26,4,12,6,5,31,39,4,28,41,26
24,Ushuaia,001,0006 ,0158,294,25,8,9,9,5,36,21,6,22,48,19
24,Ushuaia,001,0006 ,0159,294,20,7,5,4,4,38,21,7,37,50,29
24,Ushuaia,001,0006 ,0160,294,18,10,10,8,3,34,27,2,37,50,15
24,Ushuaia,001,0006 ,0161,296,13,4,11,6,2,41,31,7,27,39,25
24,Ushuaia,001,0006 ,0162,293,11,22,3,3,3,51,21,3,22,53,25
24,Ushuaia,001,0006 ,0163,294,12,9,15,7,8,48,29,1,20,40,21
24,Ushuaia,001,0006 ,0164,294,27,10,8,8,12,35,18,15,25,43,26
24,Ushuaia,001,0006 ,0165,296,23,8,12,3,3,48,38,3,19,45,29
24,Ushuaia,001,0006 ,0166,294,21,15,12,1,3,36,28,4,25,41,36
24,Ushuaia,001,0006 ,0167,295,11,10,9,8,5,34,30,10,22,48,25
24,Ushuaia,001,0006 ,0168,292,20,8,12,12,5,36,33,6,31,32,28
24,Ushuaia,001,0006 ,0169,294,13,9,7,7,4,41,18,10,27,35,33
24,Ushuaia,001,0006 ,0170,295,34,14,9,11,3,41,15,4,32,42,28
