codprov,coddepto,depto,circuito,mesa,electores,blancos,00045,00037,00050,00036,00024
23,001,Capital,00013,000491,340,14,13,103,113,12,15
23,001,Capital,00013,000492,344,26,16,106,95,18,19
23,001,Capital,00013,000493,343,26,16,95,100,8,14
23,001,Capital,00013,000494,347,11,13,98,136,11,13
23,001,Capital,0013A,000495,345,21,23,77,118,5,24
23,001,Capital,0013A,000496,345,25,22,82,122,10,10
23,001,Capital,0013A,000497,345,6,21,93,122,7,16
23,001,Capital,0013A,000498,346,21,18,100,113,9,11
23,001,Capital,0013A,000499,345,11,17,104,110,4,16
23,001,Capital,0013A,000500,346,17,21,100,127,3,12
23,001,Capital,0013A,000501,345,19,19,86,105,10,27
23,001,Capital,0013A,000502,345,23,27,107,98,6,14
23,001,Capital,0013A,000503,345,19,28,85,120,8,14
23,001,Capital,0013A,000504,344,18,21,88,110,5,23
23,001,Capital,0013A,000505,344,13,19,99,99,9,19
23,001,Capital,0013A,000506,346,28,20,90,104,11,14
23,001,Capital,0013A,000507,349,10,32,91,118,5,16
23,001,Capital,00014,000508,348,11,12,96,133,6,19
23,001,Capital,00014,000509,347,4,18,118,104,10,16
23,001,Capital,00014,000510,348,15,12,98,131,7,18
23,001,Capital,00014,000511,349,25,10,108,100,11,17
23,001,Capital,00014,000512,352,15,10,126,103,8,17
23,001,Capital,00014,000513,351,19,18,93,117,14,15
23,001,Capital,00014,000514,348,10,12,96,135,7,15
23,001,Capital,00014,000515,349,14,17,93,126,7,13
23,001,Capital,00014,000516,348,18,18,89,122,9,16
23,001,Capital,00014,000517,349,20,13,106,109,7,13
23,001,Capital,00014,000518,349,5,12,138,115,7,12
23,001,Capital,00014,000519,349,10,12,107,115,7,18
23,001,Capital,00014,000520,348,10,20,124,111,5,15
23,001,Capital,00014,000521,349,12,15,118,109,6,13
23,001,Capital,00014,000522,348,16,7,109,102,10,10
23,001,Capital,00014,000523,349,12,15,109,123,14,14
23,001,Capital,00014,000524,353,16,11,100,126,7,16
23,001,Capital,00014,000525,350,13,18,122,111,5,17
23,001,Capital,00014,000526,347,18,17,121,103,5,23
23,001,Capital,00014,000527,349,14,12,109,115,10,16
23,001,Capital,00014,000528,348,13,18,83,138,9,13
23,001,Capital,00014,000529,350,11,20,99,126,10,17
23,001,Capital,00014,000530,348,19,23,95,122,16,14
23,001,Capital,00014,000531,349,15,15,108,119,8,9
23,001,Capital,00014,000532,347,21,11,106,104,16,9
23,001,Capital,00014,000533,348,17,16,125,99,10,8
23,001,Capital,00014,000534,349,21,13,112,115,8,18
23,001,Capital,00014,000535,347,13,19,122,105,7,12
23,001,Capital,00014,000536,349,18,16,120,97,9,12
23,001,Capital,00014,000537,348,23,21,125,85,7,17
23,001,Capital,00014,000538,350,20,21,111,107,12,24
23,001,Capital,00014,000539,348,18,12,106,105,9,15
23,001,Capital,00014,000540,350,16,26,110,115,10,10
23,001,Capital,00014,000541,348,11,5,110,136,5,15
23,001,Capital,00014,000542,348,23,18,109,100,8,14
23,001,Capital,00014,000543,347,11,17,111,117,4,10
23,001,Capital,00014,000544,349,25,14,120,102,10,15
23,001,Capital,00014,000545,348,22,14,102,115,16,13
23,001,Capital,00014,000546,347,8,17,105,122,5,15
23,001,Capital,00014,000547,349,17,15,144,86,8,12
23,001,Capital,00014,000548,348,17,12,78,151,9,14
23,001,Capital,00014,000549,348,15,31,101,89,8,18
23,001,Capital,00014,000550,352,10,12,109,107,10,18
23,001,Capital,00014,000551,349,11,17,123,105,9,13
23,001,Capital,00014,000552,348,13,22,113,118,4,12
23,001,Capital,00014,000553,349,23,10,94,131,6,20
23,001,Capital,00014,000554,347,20,12,97,120,13,18
23,001,Capital,00014,000555,347,17,17,116,123,13,7
23,001,Capital,00014,000556,347,15,13,103,129,9,11
23,001,Capital,00014,000557,346,19,21,119,95,7,10
23,001,Capital,00014,000558,347,10,15,126,94,10,11
23,001,Capital,00014,000559,346,10,13,121,131,9,11
23,001,Capital,00014,000560,347,17,22,116,102,11,10
23,001,Capital,00014,000561,348,17,15,104,120,8,11
23,001,Capital,00014,000562,351,15,16,105,117,10,19
23,001,Capital,0014A,000563,319,21,15,152,76,4,12
23,001,Capital,0014A,000564,318,17,17,127,54,7,11
23,001,Capital,0014A,000565,319,15,21,129,82,6,11
23,001,Capital,0014A,000566,317,7,15,127,88,6,13
23,001,Capital,0014A,000567,318,12,20,141,69,6,17
23,001,Capital,0014A,000568,320,14,24,130,63,5,6
23,001,Capital,0014A,000569,319,7,13,145,74,5,17
23,001,Capital,0014A,000570,319,33,20,113,63,5,21
23,001,Capital,0014A,000571,322,12,30,137,66,5,8
23,001,Capital,0014B,000572,317,19,20,152,51,4,3
23,001,Capital,0014B,000573,318,41,27,132,52,4,0
23,001,Capital,0014B,000574,318,42,20,148,43,6,3
23,001,Capital,0014B,000575,317,21,23,156,43,4,10
23,001,Capital,0014B,000576,321,17,18,155,59,3,7
23,001,Capital,0014B,000577,317,18,28,162,41,5,8
23,001,Capital,0014B,000578,318,30,18,148,60,3,15
23,001,Capital,0014B,000579,316,8,28,152,53,7,16
23,001,Capital,0014B,000580,316,20,23,141,52,12,7
23,001,Capital,0014B,000581,321,11,13,191,34,5,9
23,001,Capital,0014C,000582,336,14,31,159,66,4,12
23,001,Capital,0014C,000583,338,22,28,138,80,3,13
23,001,Capital,0014C,000584,335,11,20,163,73,3,16
23,001,Capital,0014C,000585,337,16,25,139,71,4,18
23,001,Capital,0014C,000586,336,10,23,176,77,2,11
23,001,Capital,0014C,000587,335,25,16,156,67,6,15
23,001,Capital,0014C,000588,336,22,25,139,70,7,13
23,001,Capital,0014C,000589,336,22,37,128,57,4,13
23,001,Capital,0014C,000590,336,16,28,169,64,3,6
23,001,Capital,0014C,000591,337,19,16,153,60,3,14
23,001,Capital,0014C,000592,338,21,33,152,65,3,8
23,001,Capital,0014C,000593,334,18,24,151,66,5,12
23,001,Capital,0014C,000594,334,22,36,143,66,5,9
23,001,Capital,0014C,000595,334,25,17,149,62,5,11
23,001,Capital,0014C,000596,333,21,25,143,64,8,11
23,001,Capital,0014C,000597,336,20,19,155,65,11,6
23,001,Capital,0014C,000598,334,22,16,162,50,3,13
23,001,Capital,0014C,000599,340,21,20,166,60,3,13
23,001,Capital,0014D,000600,350,10,12,171,54,5,11
23,001,Capital,0014D,000601,351,7,21,163,71,4,9
23,001,Capital,0014D,000602,349,18,19,157,66,7,10
23,001,Capital,0014D,000603,348,10,18,168,51,5,21
23,001,Capital,0014D,000604,348,19,10,157,66,7,11
23,001,Capital,0014D,000605,350,17,19,149,78,5,13
23,001,Capital,0014D,000606,348,36,0,151,57,11,8
23,001,Capital,0014D,000607,349,10,28,164,57,2,18
23,001,Capital,0014D,000608,349,18,17,165,56,5,8
23,001,Capital,0014D,000609,347,14,31,146,43,2,9
23,001,Capital,0014D,000610,348,14,20,159,52,6,9
23,001,Capital,0014D,000611,349,0,21,141,62,4,9
23,001,Capital,0014D,000612,352,11,13,155,67,9,13
23,001,Capital,00015,000613,352,27,8,124,94,4,12
23,001,Capital,00015,000614,351,17,15,161,66,4,10
23,001,Capital,00015,000615,350,26,13,123,87,8,10
23,001,Capital,00015,000616,350,14,21,121,105,10,8
23,001,Capital,00015,000617,349,11,12,114,111,10,11
23,001,Capital,00015,000618,349,18,14,108,105,5,12
23,001,Capital,00015,000619,350,21,15,113,99,8,13
23,001,Capital,00015,000620,351,21,18,99,102,10,13
23,001,Capital,00015,000621,351,15,27,118,91,6,10
23,001,Capital,00015,000622,350,7,10,139,106,9,10
23,001,Capital,00015,000623,352,18,35,96,116,8,12
23,001,Capital,00015,000624,355,24,22,94,122,10,12
23,001,Capital,00015,000625,351,13,13,129,83,12,11
23,001,Capital,00015,000626,350,15,28,117,92,6,15
23,001,Capital,00015,000627,349,16,12,103,123,10,11
23,001,Capital,00015,000628,350,22,9,139,98,6,10
23,001,Capital,00015,000629,351,14,17,115,104,7,14
23,001,Capital,00015,000630,350,18,17,115,96,0,10
23,001,Capital,00015,000631,354,23,21,138,73,7,7
23,001,Capital,00015,000632,350,25,19,93,111,9,13
23,001,Capital,00015,000633,351,27,21,101,99,13,10
23,001,Capital,00015,000634,350,14,12,108,125,8,16
23,001,Capital,00015,000635,350,24,11,87,107,13,14
23,001,Capital,00015,000636,350,20,14,116,74,10,20
23,001,Capital,00015,000637,391,10,15,108,116,5,16
23,001,Capital,00015,000638,350,21,14,126,93,8,11
23,001,Capital,00015,000639,350,16,25,116,100,10,8
23,001,Capital,00015,000640,353,12,20,104,110,7,18
23,001,Capital,00015,000641,350,26,12,115,116,7,7
23,001,Capital,00015,000642,352,13,17,121,100,5,15
23,001,Capital,00015,000643,352,30,21,113,91,8,8
23,001,Capital,00015,000644,353,12,12,148,83,8,8
23,001,Capital,00015,000645,350,20,21,121,101,5,10
23,001,Capital,00015,000646,350,9,16,131,87,7,19
23,001,Capital,00015,000647,350,23,22,95,113,5,20
23,001,Capital,00015,000648,352,12,13,139,100,7,11
23,001,Capital,00015,000649,349,19,14,117,113,8,7
23,001,Capital,00015,000650,352,9,24,105,99,10,14
23,001,Capital,00015,000651,353,19,11,101,109,8,12
23,001,Capital,0015A,000652,345,21,24,122,103,3,13
23,001,Capital,0015A,000653,342,31,32,103,86,7,18
23,001,Capital,0015A,000654,342,28,24,138,65,11,20
23,001,Capital,0015A,000655,343,23,27,127,79,5,19
23,001,Capital,0015A,000656,341,17,16,143,103,3,18
23,001,Capital,0015A,000657,344,32,21,106,93,13,16
23,001,Capital,0015A,000658,343,18,29,157,68,9,10
23,001,Capital,0015A,000659,345,22,15,118,98,7,11
23,001,Capital,0015A,000660,343,6,18,141,95,8,19
23,001,Capital,0015A,000661,342,27,21,118,89,6,16
23,001,Capital,0015A,000662,344,24,27,124,91,6,11
23,001,Capital,0015A,000663,342,18,20,116,106,7,20
23,001,Capital,0015A,000664,343,49,31,108,67,8,18
23,001,Capital,0015A,000665,342,16,24,101,97,7,15
23,001,Capital,0015A,000666,341,28,31,111,98,1,16
23,001,Capital,0015A,000667,349,32,21,139,67,5,15
23,001,Capital,0015A,000668,343,21,20,149,72,4,5
23,001,Capital,0015A,000669,343,21,17,140,91,6,12
23,001,Capital,0015A,000670,341,24,19,135,77,3,14
23,001,Capital,0015A,000671,341,21,16,134,90,7,11
23,001,Capital,0015A,000672,342,18,22,102,100,11,24
23,001,Capital,0015A,000673,343,43,28,129,80,9,11
23,001,Capital,0015A,000674,343,12,17,120,92,11,13
23,001,Capital,0015A,000675,342,24,21,127,90,4,20
23,001,Capital,0015A,000676,342,45,0,122,76,9,24
23,001,Capital,0015A,000677,345,30,24,133,78,4,9
23,001,Capital,0015A,000678,343,16,26,139,76,8,12
23,001,Capital,0015A,000679,342,17,14,143,81,4,23
23,001,Capital,0015A,000680,344,23,15,120,104,7,23
23,001,Capital,0015A,000681,343,24,20,112,93,10,16
23,001,Capital,0015A,000682,343,17,17,122,108,3,17
23,001,Capital,0015A,000683,344,12,33,144,70,7,9
23,001,Capital,0015A,000684,343,9,15,150,84,5,14
23,001,Capital,0015A,000685,348,15,23,145,97,9,10
23,001,Capital,0015B,000686,347,18,24,137,92,6,15
23,001,Capital,0015B,000687,347,16,24,126,87,7,12
23,001,Capital,0015B,000688,349,17,23,126,90,5,18
23,001,Capital,0015B,000689,348,10,13,135,111,6,13
23,001,Capital,0015B,000690,347,29,27,116,94,11,12
23,001,Capital,0015B,000691,347,18,11,118,123,8,13
23,001,Capital,0015B,000692,348,13,19,154,65,13,15
23,001,Capital,0015B,000693,347,25,14,118,109,7,9
23,001,Capital,0015B,000694,348,28,28,104,95,13,15
23,001,Capital,0015B,000695,349,34,11,123,98,10,14
23,001,Capital,0015B,000696,348,16,15,145,90,8,11
23,001,Capital,0015B,000697,348,12,22,132,113,4,13
23,001,Capital,0015B,000698,348,11,23,120,115,6,11
23,001,Capital,0015B,000699,347,18,16,99,127,11,19
23,001,Capital,0015B,000700,349,11,16,125,106,14,11
23,001,Capital,0015B,000701,347,21,13,155,78,7,10
23,001,Capital,0015B,000702,348,35,18,105,101,11,17
23,001,Capital,0015B,000703,348,25,25,125,102,4,10
23,001,Capital,0015B,000704,347,17,12,120,115,13,11
23,001,Capital,0015B,000705,351,8,23,126,112,10,14
23,001,Capital,0015B,000706,348,21,25,127,92,14,9
23,001,Capital,0015B,000707,348,14,10,119,109,8,12
23,001,Capital,0015B,000708,351,27,10,116,104,6,18
23,001,Capital,0015B,000709,347,10,22,93,127,9,16
23,001,Capital,0015B,000710,347,15,19,121,96,11,12
23,001,Capital,0015B,000711,348,10,18,105,117,13,10
23,001,Capital,0015B,000712,347,32,23,114,105,11,10
23,001,Capital,0015B,000713,349,9,29,150,84,5,10
23,001,Capital,0015B,000714,348,16,26,109,104,8,14
23,001,Capital,0015B,000715,347,21,13,117,108,13,13
23,001,Capital,0015B,000716,349,16,14,137,95,13,12
23,001,Capital,0015B,000717,350,22,22,120,115,7,14
23,001,Capital,0015B,000718,348,27,29,127,82,6,17
23,001,Capital,0015B,000719,348,18,15,140,86,14,16
23,001,Capital,0015B,000720,347,17,18,121,93,6,17
23,001,Capital,0015B,000721,350,27,27,100,106,6,11
23,001,Capital,0015B,000722,352,11,17,130,117,4,23
23,001,Capital,0015B,000723,346,21,21,128,106,8,13
23,001,Capital,0015B,000724,348,20,18,129,88,9,23
23,001,Capital,0015B,000725,346,24,18,123,86,11,14
23,001,Capital,0015B,000726,348,44,0,129,92,8,14
23,001,Capital,0015B,000727,349,17,17,145,89,8,9
23,001,Capital,0015B,000728,347,16,18,128,92,8,19
23,001,Capital,0015B,000729,347,24,29,138,92,5,16
23,001,Capital,0015B,000730,350,14,15,119,123,5,17
23,001,Capital,0015B,000731,347,21,24,119,91,5,22
23,001,Capital,0015B,000732,348,25,19,150,86,8,15
23,001,Capital,0015B,000733,347,23,14,102,123,11,19
23,001,Capital,0015B,000734,346,24,32,123,91,12,13
23,001,Capital,0015B,000735,346,31,21,128,90,2,12
23,001,Capital,0015B,000736,351,14,27,125,100,4,11
23,001,Capital,0015B,000737,347,27,17,118,91,4,14
23,001,Capital,0015B,000738,348,27,23,126,100,11,15
23,001,Capital,0015B,000739,347,14,18,142,80,8,12
23,001,Capital,0015B,000740,347,9,14,138,107,7,10
23,001,Capital,0015B,000741,347,30,20,98,112,4,18
23,001,Capital,0015B,000742,346,23,20,101,134,8,7
23,001,Capital,0015B,000743,347,19,10,126,89,13,16
23,001,Capital,0015B,000744,345,23,20,103,100,16,16
23,001,Capital,0015B,000745,347,20,21,123,95,10,17
23,001,Capital,0015B,000746,347,17,22,128,101,6,12
23,001,Capital,0015B,000747,350,15,19,100,10,15,117
23,001,Capital,00016,000748,343,14,13,82,144,6,20
23,001,Capital,00016,000749,343,12,13,97,138,13,13
23,001,Capital,00016,000750,343,16,11,79,139,7,21
23,001,Capital,00016,000751,342,31,0,65,143,13,22
23,001,Capital,00016,000752,343,8,13,75,160,4,15
23,001,Capital,00016,000753,343,10,13,51,188,8,17
23,001,Capital,00016,000754,343,21,14,87,140,11,14
23,001,Capital,00016,000755,342,14,22,69,161,11,12
23,001,Capital,00016,000756,344,21,18,74,152,8,13
23,001,Capital,00016,000757,342,15,16,60,160,11,13
23,001,Capital,00016,000758,343,12,4,68,180,8,17
23,001,Capital,00016,000759,343,20,12,53,162,8,19
23,001,Capital,00016,000760,342,23,22,62,143,12,16
23,001,Capital,00016,000761,343,6,17,68,171,8,14
23,001,Capital,00016,000762,344,7,10,60,162,13,20
23,001,Capital,00016,000763,341,14,18,95,129,13,14
23,001,Capital,00016,000764,345,12,16,70,139,16,20
23,001,Capital,00016,000765,343,9,18,60,148,15,24
23,001,Capital,00016,000766,345,25,14,57,155,7,21
23,001,Capital,00016,000767,343,15,14,56,161,10,18
23,001,Capital,00016,000768,342,16,15,78,143,8,21
23,001,Capital,00016,000769,344,15,14,63,159,5,12
23,001,Capital,00016,000770,344,15,15,60,151,12,23
23,001,Capital,00016,000771,343,18,11,69,148,7,11
23,001,Capital,00016,000772,341,10,12,64,152,10,11
23,001,Capital,00016,000773,343,10,12,88,125,18,19
23,001,Capital,00016,000774,342,16,15,68,154,10,16
23,001,Capital,00016,000775,345,23,11,68,157,11,12
23,001,Capital,00016,000776,343,33,16,86,124,0,10
23,001,Capital,00016,000777,343,21,11,57,165,9,13
23,001,Capital,00016,000778,346,7,14,80,142,16,18
23,001,Capital,00016,000779,342,19,8,71,141,8,17
23,001,Capital,00016,000780,342,10,4,61,164,9,14
23,001,Capital,00016,000781,342,19,11,61,158,12,16
23,001,Capital,00016,000782,342,16,21,87,125,13,18
23,001,Capital,00016,000783,342,12,12,61,156,10,19
23,001,Capital,00016,000784,342,12,21,83,130,6,20
23,001,Capital,00016,000785,342,10,20,64,170,9,14
23,001,Capital,00016,000786,342,10,9,76,157,8,12
23,001,Capital,00016,000787,342,18,6,71,140,11,20
23,001,Capital,00016,000788,391,18,16,70,160,17,10
23,001,Capital,0016A,000789,345,34,0,91,126,10,15
23,001,Capital,0016A,000790,346,18,20,104,120,5,17
23,001,Capital,0016A,000791,346,21,23,86,124,17,20
23,001,Capital,0016A,000792,345,19,15,80,142,5,27
23,001,Capital,0016A,000793,349,16,11,87,148,13,19
23,001,Capital,0016A,000794,344,24,11,84,143,8,17
23,001,Capital,0016A,000795,347,17,16,83,147,13,21
23,001,Capital,0016A,000796,346,16,12,87,144,7,18
23,001,Capital,0016A,000797,346,25,15,83,143,8,11
23,001,Capital,0016A,000798,347,21,11,95,130,10,22
23,001,Capital,0016A,000799,345,15,21,96,152,10,16
23,001,Capital,0016A,000800,349,32,13,76,143,10,20
23,001,Capital,0016A,000801,345,9,22,113,116,9,21
23,001,Capital,0016A,000802,346,25,14,71,153,8,23
23,001,Capital,0016A,000803,345,26,13,80,148,11,17
23,001,Capital,0016A,000804,347,9,11,108,122,8,18
23,001,Capital,0016A,000805,347,16,12,115,135,12,18
23,001,Capital,0016A,000806,344,22,15,98,133,12,8
23,001,Capital,0016A,000807,344,15,14,108,139,6,10
23,001,Capital,0016A,000808,345,14,21,99,127,17,20
23,001,Capital,0016A,000809,346,11,10,92,141,15,15
23,001,Capital,0016A,000810,345,16,9,88,137,7,18
23,001,Capital,0016A,000811,345,15,24,90,133,10,22
23,001,Capital,0016A,000812,351,28,16,89,135,9,17
23,001,Capital,0016A,000813,345,14,14,81,146,11,15
23,001,Capital,0016A,000814,345,22,13,108,111,13,21
23,001,Capital,0016A,000815,345,17,25,87,154,7,21
23,001,Capital,0016A,000816,345,14,17,104,121,8,29
23,001,Capital,0016A,000817,344,15,11,93,124,16,23
23,001,Capital,0016A,000818,344,15,9,80,146,11,24
23,001,Capital,0016A,000819,343,19,23,80,124,14,22
23,001,Capital,0016A,000820,346,14,15,84,158,11,14
23,001,Capital,0016A,000821,346,19,16,85,145,4,17
23,001,Capital,0016A,000822,346,14,15,89,149,15,17
23,001,Capital,0016A,000823,345,19,12,91,147,11,18
23,001,Capital,0016A,000824,349,26,19,100,119,11,21
23,001,Capital,00017,000825,350,26,16,91,118,11,19
23,001,Capital,00017,000826,349,17,14,105,125,10,16
23,001,Capital,00017,000827,349,8,17,100,142,5,13
23,001,Capital,00017,000828,349,15,16,103,116,5,18
23,001,Capital,00017,000829,349,21,17,66,135,14,15
23,001,Capital,00017,000830,350,16,23,84,122,11,21
23,001,Capital,00017,000831,350,18,15,91,133,7,16
23,001,Capital,00017,000832,348,13,23,103,130,8,12
23,001,Capital,00017,000833,351,7,11,102,141,7,12
23,001,Capital,00017,000834,349,13,14,75,153,14,19
23,001,Capital,00017,000835,353,21,14,89,136,7,21
23,001,Capital,00017,000836,349,11,16,94,137,5,17
23,001,Capital,00017,000837,351,20,8,73,153,10,21
23,001,Capital,00017,000838,349,18,12,96,133,11,18
23,001,Capital,00017,000839,350,16,18,85,147,7,6
23,001,Capital,00017,000840,350,17,17,83,131,5,22
23,001,Capital,00017,000841,349,17,13,96,147,11,9
23,001,Capital,00017,000842,351,14,11,87,141,11,22
23,001,Capital,00017,000843,350,26,14,98,103,11,12
23,001,Capital,00017,000844,349,18,18,101,117,11,21
23,001,Capital,00017,000845,350,17,21,65,141,9,26
23,001,Capital,00017,000846,349,14,14,98,126,7,17
23,001,Capital,00017,000847,349,13,14,110,113,9,12
23,001,Capital,00017,000848,349,24,11,108,123,5,10
23,001,Capital,00017,000849,355,14,17,96,134,10,17
23,001,Capital,00017,000850,350,15,17,98,114,9,23
23,001,Capital,00017,000851,350,13,20,77,148,12,20
23,001,Capital,00017,000852,348,20,10,87,125,15,14
23,001,Capital,00017,000853,348,20,18,85,130,15,14
23,001,Capital,00017,000854,347,12,11,82,147,11,17
23,001,Capital,00017,000855,348,19,21,96,125,10,13
23,001,Capital,00017,000856,348,18,15,83,148,9,17
23,001,Capital,00017,000857,348,19,17,76,150,19,18
23,001,Capital,00017,000858,349,17,14,89,134,11,14
23,001,Capital,00017,000859,348,21,17,109,107,12,15
23,001,Capital,00017,000860,349,16,12,84,136,10,29
23,001,Capital,00017,000861,350,13,20,77,150,9,17
23,001,Capital,00017,000862,349,20,19,108,96,7,20
23,001,Capital,00017,000863,347,13,17,104,117,10,10
23,001,Capital,00017,000864,348,20,15,93,135,6,12
23,001,Capital,00017,000865,348,14,11,93,138,13,20
23,001,Capital,00017,000866,349,17,34,101,108,7,14
23,001,Capital,00017,000867,348,11,20,101,132,15,8
23,001,Capital,00017,000868,348,21,22,83,127,10,13
23,001,Capital,00017,000869,350,23,24,98,127,14,14
23,001,Capital,00017,000870,350,7,14,77,163,11,10
23,001,Capital,0017A,000871,345,8,0,76,178,8,25
23,001,Capital,0017A,000872,347,17,13,83,145,8,19
23,001,Capital,0017A,000873,346,12,20,67,161,13,25
23,001,Capital,0017A,000874,347,17,16,66,167,10,16
23,001,Capital,0017A,000875,344,7,11,49,193,13,21
23,001,Capital,0017A,000876,344,16,14,101,147,6,12
23,001,Capital,0017A,000877,345,15,12,82,164,8,17
23,001,Capital,0017A,000878,345,24,23,48,162,13,17
23,001,Capital,0017A,000879,347,14,17,64,178,8,14
23,001,Capital,0017A,000880,346,18,23,85,133,19,24
23,001,Capital,0017A,000881,346,18,14,62,146,12,28
23,001,Capital,0017A,000882,348,21,10,71,164,11,20
23,001,Capital,0017A,000883,346,20,9,69,171,11,22
23,001,Capital,0017A,000884,345,19,14,66,168,9,20
23,001,Capital,0017A,000885,347,18,16,84,153,7,20
23,001,Capital,0017A,000886,345,14,9,94,140,13,17
23,001,Capital,0017A,000887,346,10,11,59,177,22,18
23,001,Capital,0017A,000888,346,21,17,84,135,11,19
23,001,Capital,0017A,000889,345,17,12,63,180,11,15
23,001,Capital,0017A,000890,348,18,7,96,150,9,17
23,001,Capital,0017A,000891,343,24,14,71,150,19,18
23,001,Capital,0017A,000892,344,17,17,85,158,8,10
23,001,Capital,0017A,000893,348,23,16,85,129,19,29
23,001,Capital,0017A,000894,344,22,16,70,159,8,11
