codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00008,00005,00009,00086,00002
16,001,ADOLFO ALSINA,03766,077229,0,0,0,11,79,38,73,0
16,001,ADOLFO ALSINA,03766,077230,0,0,43,6,50,53,68,4
16,001,ADOLFO ALSINA,03767,077231,0,0,0,10,42,60,54,2
16,001,ADOLFO ALSINA,03767,077232,0,0,25,7,47,45,59,7
16,001,ADOLFO ALSINA,03767,077233,0,0,2,10,43,49,61,4
16,001,ADOLFO ALSINA,03767,077234,0,0,0,11,62,37,0,4
16,001,ADOLFO ALSINA,03767,077235,0,0,24,6,50,38,62,4
16,001,ADOLFO ALSINA,03767,077236,0,0,24,4,63,51,58,0
16,001,ADOLFO ALSINA,03768,077237,0,0,33,8,82,34,63,4
16,001,ADOLFO ALSINA,03768,077238,0,0,49,11,78,36,70,0
16,001,ADOLFO ALSINA,03768,077239,0,0,0,12,77,40,55,4
16,001,ADOLFO ALSINA,03768,077240,0,0,43,12,61,49,64,5
16,001,ADOLFO ALSINA,03768,077241,0,0,51,9,60,33,67,3
16,001,ADOLFO ALSINA,03768,077242,0,0,33,9,78,31,73,2
16,001,ADOLFO ALSINA,03768,077243,0,0,52,11,69,38,69,3
16,001,ADOLFO ALSINA,03769,077244,0,0,36,3,143,9,34,2
16,001,ADOLFO ALSINA,03769,077245,0,0,41,4,115,3,60,1
16,001,ADOLFO ALSINA,03769,077246,0,0,41,4,118,10,39,1
16,001,ADOLFO ALSINA,03770,077247,0,0,39,5,123,19,54,1
16,001,ADOLFO ALSINA,03770,077248,0,0,34,3,132,16,59,1
16,001,ADOLFO ALSINA,03770,077249,0,0,48,6,108,14,63,3
16,001,ADOLFO ALSINA,03770,077250,0,0,52,5,126,6,47,2
16,001,ADOLFO ALSINA,03770,077251,0,0,32,0,107,14,55,3
16,001,ADOLFO ALSINA,03770,077252,0,0,0,3,114,23,64,2
16,001,ADOLFO ALSINA,03771,077253,0,0,41,5,65,35,81,3
16,001,ADOLFO ALSINA,03771,077254,0,0,43,16,77,34,75,4
16,001,ADOLFO ALSINA,03771,077255,0,0,50,7,91,34,72,5
16,001,ADOLFO ALSINA,03771,077256,0,0,37,15,85,45,61,4
16,001,ADOLFO ALSINA,03772,077257,0,0,20,6,57,28,22,0
16,001,ADOLFO ALSINA,03772,077258,0,0,17,1,53,27,24,1
16,001,ADOLFO ALSINA,03773,077259,0,0,2,6,56,38,50,3
16,001,ADOLFO ALSINA,03773,077260,0,0,31,6,54,38,0,1
16,001,ADOLFO ALSINA,03773,077261,0,0,29,3,46,45,52,2
16,002,CONESA,03774,077262,0,0,37,6,81,20,53,0
16,002,CONESA,03774,077263,0,0,27,3,109,29,47,0
16,002,CONESA,03774,077264,0,0,10,2,108,23,61,2
16,002,CONESA,03774,077265,0,0,16,0,95,18,83,0
16,002,CONESA,03774,077266,0,0,18,6,89,25,71,1
16,002,CONESA,03774,077267,0,0,3,5,103,20,55,1
16,002,CONESA,03774,077268,0,0,39,2,138,11,42,0
16,002,CONESA,03774,077269,0,0,26,5,92,25,53,0
16,002,CONESA,03774,077270,0,0,1,1,111,27,47,2
16,002,CONESA,03774,077271,0,0,33,4,91,28,70,1
16,002,CONESA,03774,077272,0,0,0,5,134,21,54,0
16,002,CONESA,03774,077273,0,0,31,4,104,18,69,0
16,002,CONESA,03774,077274,0,0,24,4,106,25,69,2
16,002,CONESA,03774,077275,0,0,22,4,98,16,58,1
16,002,CONESA,03774,077276,0,0,21,6,125,24,50,2
16,002,CONESA,03774,077277,0,0,22,6,114,17,75,1
16,002,CONESA,03774,077278,0,0,6,3,52,19,16,3
