codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0137,0179
10,General Belgrano,001,0008 ,0208,336,41,3,64,20,157
10,General Belgrano,001,0008 ,0209,337,44,1,68,21,155
10,General Belgrano,001,0008 ,0210,336,39,2,57,20,163
10,General Belgrano,001,0008 ,0211,338,63,0,56,18,148
10,General Belgrano,001,0008 ,0212,336,37,12,82,31,130
10,General Belgrano,001,0008 ,0213,338,48,3,80,16,138
10,General Belgrano,001,0008 ,0214,337,58,0,66,21,135
10,General Belgrano,001,0008 ,0215,331,44,1,84,18,129
10,General Belgrano,001,0008 ,0216,337,63,2,61,29,135
10,General Belgrano,001,0008 ,0217,334,78,4,74,19,105
10,General Belgrano,001,0008 ,0218,332,51,1,68,33,129
10,General Belgrano,001,0008 ,0219,332,51,0,56,14,159
10,General Belgrano,001,0008 ,0220,337,59,4,63,14,149
10,General Belgrano,001,0008 ,0221,338,60,1,60,20,130
10,General Belgrano,001,0008 ,0222,337,60,5,70,18,128
10,General Belgrano,001,0008 ,0223,336,41,2,65,22,150
10,General Belgrano,001,0008 ,0224,338,50,4,78,27,136
10,General Belgrano,001,0008 ,0225,336,42,1,61,22,151
10,General Belgrano,001,0008 ,0226,336,54,0,59,23,146
10,General Belgrano,001,0008 ,0227,334,47,0,88,30,122
10,General Belgrano,001,0008 ,0228,338,44,2,63,0,152
10,General Belgrano,001,0008 ,0229,336,47,2,66,23,143
10,General Belgrano,001,0008 ,0230,334,40,6,50,28,151
10,General Belgrano,001,0008 ,0231,337,59,1,72,14,133
10,General Belgrano,001,0008 ,0232,336,47,2,60,7,159
10,General Belgrano,001,0008 ,0233,336,43,3,74,10,157
10,General Belgrano,001,0008 ,0234,338,0,0,69,20,163
10,General Belgrano,001,0008 ,0235,342,62,0,86,16,118
10,General Belgrano,001,0008 ,0236,337,57,2,60,14,144
10,General Belgrano,001,0008 ,0237,337,53,2,64,26,143
10,General Belgrano,001,0008 ,0238,343,42,1,71,21,142
10,General Belgrano,001,0008 ,0239,337,2,2,74,25,134
10,General Belgrano,001,0008 ,0240,349,60,3,64,29,135
10,General Belgrano,001,0008 ,0241,335,58,2,58,3,152
10,General Belgrano,001,0008 ,0242,338,40,1,59,22,156
10,General Belgrano,001,0008 ,0243,334,0,1,68,23,128
10,General Belgrano,001,0008 ,0244,333,66,2,76,21,119
