codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00101,00050,00036,00074
17,001,Capital,0005B,001894,349,21,0,105,42,72,10,20
17,001,Capital,0005B,001895,353,36,5,94,41,77,5,10
17,001,Capital,0005B,001896,350,33,1,105,42,54,17,13
17,001,Capital,0005B,001897,344,15,7,112,35,74,10,10
17,001,Capital,0005B,001898,347,35,2,117,38,67,10,14
17,001,Capital,0005B,001899,348,33,3,109,29,64,10,13
17,001,Capital,0005B,001900,346,17,0,126,46,74,17,3
17,001,Capital,0005B,001901,349,33,5,126,33,62,10,9
17,001,Capital,0005B,001902,348,25,2,131,41,67,7,7
17,001,Capital,0005B,001903,348,33,3,98,43,76,18,16
17,001,Capital,0005B,001904,351,23,2,103,30,97,7,8
17,001,Capital,0005C,001905,345,22,0,68,35,125,18,11
17,001,Capital,0005C,001906,346,29,2,65,31,134,8,11
17,001,Capital,0005C,001907,345,14,2,73,39,127,14,11
17,001,Capital,0005C,001908,346,25,0,54,29,155,12,8
17,001,Capital,0005C,001909,348,24,0,60,30,147,6,8
17,001,Capital,0005C,001910,346,23,0,54,29,142,16,11
17,001,Capital,0005C,001911,345,24,0,63,32,131,7,6
17,001,Capital,0005C,001912,346,22,1,45,32,159,9,9
17,001,Capital,0005C,001913,347,22,0,61,29,142,14,14
17,001,Capital,0005C,001914,345,26,0,73,42,140,10,6
17,001,Capital,0005C,001915,345,19,2,68,36,147,8,8
17,001,Capital,0005C,001916,347,21,4,64,45,139,13,10
17,001,Capital,0005C,001917,346,29,1,48,36,147,13,10
17,001,Capital,0005C,001918,344,30,0,50,37,153,15,9
17,001,Capital,0005C,001919,349,25,0,64,31,132,16,18
17,001,Capital,0005C,001920,347,22,4,58,17,161,15,4
17,001,Capital,0005C,001921,344,24,0,59,48,125,9,7
17,001,Capital,0005C,001922,346,23,3,62,30,134,14,12
17,001,Capital,0005C,001923,347,21,0,53,43,134,13,11
17,001,Capital,0005C,001924,347,22,0,61,46,135,19,5
17,001,Capital,0005C,001925,347,12,0,55,38,157,11,6
17,001,Capital,0005C,001926,347,21,1,86,17,136,12,12
17,001,Capital,0005C,001927,346,28,1,69,38,135,12,2
17,001,Capital,0005C,001928,346,22,0,56,34,152,10,11
17,001,Capital,0005C,001929,345,16,2,69,38,134,8,14
17,001,Capital,0005C,001930,346,23,2,69,30,134,13,9
17,001,Capital,0005C,001931,348,22,1,65,37,130,13,10
17,001,Capital,0005D,001932,347,26,2,65,49,129,11,6
17,001,Capital,0005D,001933,347,18,4,63,42,141,12,8
17,001,Capital,0005D,001934,344,9,2,68,42,116,16,8
17,001,Capital,0005D,001935,346,20,4,68,30,117,15,10
17,001,Capital,0005D,001936,348,21,0,81,37,123,14,10
17,001,Capital,0005D,001937,347,24,1,75,37,119,23,10
17,001,Capital,0005D,001938,347,27,2,68,40,120,11,7
17,001,Capital,0005D,001939,347,16,1,96,51,100,8,14
17,001,Capital,0005D,001940,348,24,3,74,34,107,11,9
17,001,Capital,0005D,001941,347,23,3,91,34,107,16,8
17,001,Capital,0005D,001942,343,23,0,59,37,142,17,13
17,001,Capital,0005D,001943,349,29,0,85,30,114,11,18
17,001,Capital,0005D,001944,347,17,3,80,25,132,5,9
17,001,Capital,0005D,001945,348,24,7,76,35,135,6,10
17,001,Capital,0005D,001946,345,16,15,61,33,139,12,9
17,001,Capital,0005D,001947,348,28,0,77,28,123,13,11
17,001,Capital,0005D,001948,347,43,0,72,38,121,17,8
17,001,Capital,0005D,001949,345,21,2,76,27,133,11,7
17,001,Capital,0005D,001950,346,24,1,63,31,131,12,7
17,001,Capital,0005D,001951,345,24,3,61,48,114,16,12
17,001,Capital,0005D,001952,346,36,0,76,41,107,16,7
17,001,Capital,0005D,001953,341,19,3,76,28,126,14,7
17,001,Capital,0005D,001954,346,27,5,61,34,123,15,10
17,001,Capital,0005D,001955,346,24,4,64,39,116,12,6
17,001,Capital,0005D,001956,347,24,0,82,35,115,9,6
17,001,Capital,0005D,001957,343,12,2,68,37,130,9,15
17,001,Capital,0005D,001958,348,27,0,87,34,112,9,12
17,001,Capital,0005D,001959,349,23,0,58,37,138,13,15
17,001,Capital,0005D,001960,347,30,9,78,37,119,15,15
17,001,Capital,0005D,001961,345,24,4,64,43,136,12,10
17,001,Capital,0005D,001962,344,15,2,85,41,106,14,8
17,001,Capital,0005D,001963,346,18,3,77,31,131,10,11
17,001,Capital,0005E,001964,349,22,8,118,46,67,9,7
17,001,Capital,0005E,001965,346,18,1,133,41,58,9,7
17,001,Capital,0005E,001966,348,38,0,126,37,66,10,7
17,001,Capital,0005E,001967,349,28,1,111,38,68,15,14
17,001,Capital,0005E,001968,349,34,0,120,27,73,9,9
17,001,Capital,0005E,001969,348,28,0,108,49,63,10,8
17,001,Capital,0005E,001970,348,40,0,106,29,75,9,13
17,001,Capital,0005E,001971,347,33,0,106,51,60,9,16
17,001,Capital,0005E,001972,350,36,0,137,26,48,11,13
17,001,Capital,0005E,001973,348,36,0,106,55,58,12,8
17,001,Capital,0005E,001974,348,30,5,125,57,50,9,8
17,001,Capital,0005E,001975,347,28,4,121,27,57,7,13
17,001,Capital,0005E,001976,349,33,6,118,35,56,5,12
17,001,Capital,0005E,001977,349,33,2,114,43,62,11,9
17,001,Capital,0005E,001978,349,26,0,122,42,60,15,14
17,001,Capital,0005E,001979,347,19,1,134,46,49,14,8
17,001,Capital,0005E,001980,350,27,2,125,36,64,5,9
17,001,Capital,0005E,001981,349,21,5,130,28,69,8,7
17,001,Capital,0005E,001982,346,37,0,126,36,58,10,10
17,001,Capital,0005E,001983,351,31,1,140,22,76,12,6
17,001,Capital,0005E,001984,346,32,3,121,42,61,11,9
17,001,Capital,0005E,001985,345,31,3,126,42,58,13,6
17,001,Capital,0005E,001986,349,35,0,115,37,69,15,12
17,001,Capital,0005E,001987,347,15,0,128,37,66,8,14
17,001,Capital,0005E,001988,348,35,0,126,39,59,7,6
17,001,Capital,0005E,001989,348,33,2,111,36,73,14,2
17,001,Capital,0005E,001990,347,24,1,110,39,63,15,10
17,001,Capital,0005E,001991,349,34,7,114,37,69,13,19
17,001,Capital,0005E,001992,345,41,0,130,34,52,9,10
17,001,Capital,0005E,001993,347,41,0,102,39,83,12,12
17,001,Capital,0005E,001994,348,17,1,118,26,78,10,11
17,001,Capital,0005E,001995,349,34,0,118,37,74,10,3
17,001,Capital,0005E,001996,347,33,0,121,44,62,13,6
17,001,Capital,0005E,001997,347,25,3,111,33,67,13,6
17,001,Capital,0005E,001998,352,15,1,112,41,67,10,13
17,001,Capital,0005E,001999,347,22,8,111,41,54,12,13
17,001,Capital,0005E,002000,346,36,3,102,32,49,9,9
17,001,Capital,0005E,002001,345,36,1,111,43,49,9,6
17,001,Capital,0005E,002002,348,44,1,117,38,45,10,8
17,001,Capital,0005E,002003,346,37,0,117,33,65,10,8
17,001,Capital,0005E,002004,349,28,5,112,49,58,10,9
17,001,Capital,0005E,002005,348,45,0,107,36,74,11,10
17,001,Capital,0005E,002006,349,15,5,138,41,49,15,9
17,001,Capital,0005E,002007,346,37,0,136,30,53,8,6
17,001,Capital,0005E,002008,348,32,0,105,49,69,9,8
17,001,Capital,0005E,002009,347,45,0,98,38,60,13,9
17,001,Capital,0005E,002010,348,47,0,124,33,56,14,8
17,001,Capital,0005E,002011,349,38,3,105,40,57,13,7
17,001,Capital,0005E,002012,347,23,0,120,44,76,8,12
17,001,Capital,0005E,002013,348,26,3,121,38,63,8,4
17,001,Capital,0005E,002014,347,32,1,99,32,67,7,10
17,001,Capital,0005E,002015,348,17,3,119,36,70,8,9
17,001,Capital,0005E,002016,349,24,1,114,42,73,10,11
17,001,Capital,0005E,002017,345,36,2,127,36,59,14,9
17,001,Capital,0005E,002018,348,28,5,135,34,61,15,12
17,001,Capital,0005E,002019,351,49,0,102,50,55,8,7
17,001,Capital,0005E,002020,349,28,0,103,38,77,10,12
17,001,Capital,0005E,002021,347,42,7,110,43,55,13,10
17,001,Capital,0005E,002022,346,38,4,98,37,87,14,7
17,001,Capital,0005E,002023,347,35,0,104,41,62,14,8
17,001,Capital,0005E,002024,345,26,0,140,42,58,11,8
17,001,Capital,0005E,002025,345,41,7,107,42,55,9,6
17,001,Capital,0005E,002026,348,20,2,130,46,64,6,4
17,001,Capital,0005E,002027,347,31,3,106,45,59,12,11
17,001,Capital,0005F,002028,343,30,2,110,34,63,9,13
17,001,Capital,0005F,002029,346,20,3,97,32,97,6,6
17,001,Capital,0005F,002030,344,33,0,97,40,61,13,8
17,001,Capital,0005F,002031,343,47,0,91,51,61,10,10
17,001,Capital,0005F,002032,345,23,4,142,31,58,5,5
17,001,Capital,0005F,002033,344,27,0,117,49,53,9,14
17,001,Capital,0005F,002034,343,29,7,107,28,79,11,7
17,001,Capital,0005F,002035,344,35,3,111,34,79,9,9
17,001,Capital,0005F,002036,342,50,0,94,36,63,12,18
17,001,Capital,0005F,002037,346,23,6,115,37,66,11,16
17,001,Capital,0005F,002038,342,20,5,100,38,82,9,8
17,001,Capital,0005F,002039,343,36,0,115,40,71,9,13
17,001,Capital,0005F,002040,343,44,0,102,34,69,13,8
17,001,Capital,0005F,002041,345,35,3,105,38,71,8,12
17,001,Capital,0005F,002042,345,24,5,114,36,75,7,5
17,001,Capital,0005F,002043,342,24,0,119,46,64,5,13
17,001,Capital,0005F,002044,343,33,0,137,50,59,7,5
17,001,Capital,0005F,002045,344,24,3,117,36,74,7,10
17,001,Capital,0005F,002046,343,33,0,122,28,73,9,6
17,001,Capital,0005F,002047,343,43,0,110,43,59,6,10
17,001,Capital,0005F,002048,343,16,0,109,39,83,12,11
17,001,Capital,0005F,002049,343,35,0,103,43,70,12,10
17,001,Capital,0005F,002050,344,29,0,125,35,75,11,7
17,001,Capital,0005F,002051,344,23,7,115,40,74,14,5
17,001,Capital,0005F,002052,345,21,3,122,42,77,4,10
17,001,Capital,0005F,002053,345,19,2,127,40,66,8,13
17,001,Capital,0005F,002054,341,29,1,119,35,66,8,24
17,001,Capital,0005F,002055,344,22,0,126,35,59,14,9
17,001,Capital,0005F,002056,345,30,2,96,44,80,6,13
17,001,Capital,0005F,002057,345,26,0,125,35,73,6,7
17,001,Capital,0005F,002058,342,32,2,104,52,69,6,8
17,001,Capital,0005F,002059,344,25,3,124,46,72,10,5
17,001,Capital,0005F,002060,345,24,0,122,34,80,6,18
17,001,Capital,0005F,002061,344,35,0,101,43,79,5,16
17,001,Capital,0005F,002062,343,38,5,113,29,77,8,11
17,001,Capital,0005F,002063,346,33,0,118,41,67,9,13
17,001,Capital,0005G,002064,349,27,2,73,33,134,12,11
17,001,Capital,0005G,002065,343,18,0,63,38,139,10,10
17,001,Capital,0005G,002066,346,20,0,81,29,139,8,9
17,001,Capital,0005G,002067,343,20,3,63,36,152,6,6
17,001,Capital,0005G,002068,345,18,3,57,32,156,16,6
17,001,Capital,0005G,002069,345,31,1,65,37,132,9,11
17,001,Capital,0005G,002070,344,20,0,54,42,150,9,8
17,001,Capital,0005G,002071,344,0,25,77,30,136,9,10
17,001,Capital,0005G,002072,344,19,6,75,41,127,15,12
17,001,Capital,0005G,002073,347,19,2,56,26,153,13,8
17,001,Capital,0005G,002074,346,16,0,58,34,143,8,9
17,001,Capital,0005G,002075,347,13,0,68,43,129,14,9
17,001,Capital,0005G,002076,345,22,2,48,39,162,8,7
17,001,Capital,0005G,002077,343,22,0,55,37,144,11,11
17,001,Capital,0005G,002078,346,20,0,53,33,155,20,5
17,001,Capital,0005G,002079,343,7,3,55,40,167,10,9
17,001,Capital,0005G,002080,343,13,1,60,32,162,8,2
17,001,Capital,0005G,002081,345,18,0,59,40,160,6,10
17,001,Capital,0005G,002082,345,11,3,60,25,155,9,10
17,001,Capital,0005G,002083,345,18,3,55,35,127,17,8
17,001,Capital,0005G,002084,345,16,8,51,42,146,9,7
17,001,Capital,0005G,002085,343,13,1,56,32,140,9,10
17,001,Capital,0005G,002086,345,13,0,59,26,162,14,9
17,001,Capital,0005G,002087,347,27,0,56,30,144,10,10
17,001,Capital,0005G,002088,344,25,2,44,39,147,17,3
17,001,Capital,0005G,002089,346,27,2,52,40,138,15,6
17,001,Capital,0005G,002090,344,19,0,69,27,135,19,12
17,001,Capital,0005G,002091,344,27,0,61,25,150,13,9
17,001,Capital,0005G,002092,342,16,0,57,34,153,15,11
17,001,Capital,0005G,002093,345,15,3,56,33,164,9,12
17,001,Capital,0005G,002094,344,13,5,57,28,149,6,14
17,001,Capital,0005H,002095,340,21,0,63,32,143,13,13
17,001,Capital,0005H,002096,340,27,1,76,34,116,16,14
17,001,Capital,0005H,002097,339,17,10,62,57,114,10,7
17,001,Capital,0005H,002098,339,29,0,73,32,125,14,8
17,001,Capital,0005H,002099,339,14,1,62,31,149,6,9
17,001,Capital,0005H,002100,337,28,0,67,27,124,13,9
17,001,Capital,0005H,002101,337,15,7,68,34,127,19,11
17,001,Capital,0005H,002102,340,22,0,78,30,119,13,15
17,001,Capital,0005H,002103,338,14,0,68,36,142,12,7
17,001,Capital,0005H,002104,339,12,2,82,36,120,19,15
17,001,Capital,0005H,002105,336,16,0,67,42,132,9,9
17,001,Capital,0005H,002106,338,17,1,71,35,127,12,9
17,001,Capital,0005H,002107,339,14,0,71,28,127,29,10
17,001,Capital,0005I,002108,349,16,3,84,36,121,10,12
17,001,Capital,0005I,002109,347,32,0,72,41,125,10,6
17,001,Capital,0005I,002110,345,22,0,75,29,146,11,6
17,001,Capital,0005I,002111,348,28,1,67,29,131,10,17
17,001,Capital,0005I,002112,347,25,7,72,27,126,11,11
17,001,Capital,0005I,002113,348,30,0,73,41,127,16,16
17,001,Capital,0005I,002114,350,23,2,71,32,134,14,10
17,001,Capital,0005I,002115,349,25,8,65,33,141,13,8
17,001,Capital,0005I,002116,349,36,2,53,44,144,12,8
17,001,Capital,0005I,002117,348,25,1,63,42,127,13,12
17,001,Capital,0005I,002118,350,18,3,79,49,116,8,9
17,001,Capital,0005I,002119,347,34,0,71,40,137,4,9
17,001,Capital,0005I,002120,351,25,5,66,37,137,14,6
17,001,Capital,0005I,002121,348,22,2,54,31,144,16,11
17,001,Capital,0005I,002122,348,20,0,60,42,139,13,16
17,001,Capital,0005I,002123,348,25,0,67,27,152,6,12
17,001,Capital,0005I,002124,349,20,7,95,30,132,6,9
17,001,Capital,0005I,002125,348,37,1,60,36,140,17,7
17,001,Capital,0005I,002126,351,20,2,65,34,147,12,11
17,001,Capital,0005I,002127,348,26,4,63,40,109,12,18
17,001,Capital,0005I,002128,349,26,2,72,47,138,15,10
17,001,Capital,0005I,002129,349,13,2,102,36,116,17,15
17,001,Capital,0005I,002130,349,21,0,74,39,119,22,7
17,001,Capital,0005I,002131,348,21,4,63,31,132,5,15
17,001,Capital,0005I,002132,348,30,1,69,36,134,6,11
17,001,Capital,0005I,002133,348,13,4,62,36,152,10,10
17,001,Capital,0005I,002134,348,27,0,69,29,120,21,6
17,001,Capital,0005I,002135,350,15,3,93,34,126,10,13
17,001,Capital,0005I,002136,347,24,0,72,43,132,6,10
17,001,Capital,0005I,002137,350,16,1,84,28,131,11,13
17,001,Capital,0005I,002138,353,23,0,74,47,138,11,11
17,001,Capital,0005I,002139,349,27,0,72,37,115,15,12
17,001,Capital,0005I,002140,350,35,0,69,29,143,15,6
17,001,Capital,0005I,002141,349,30,0,64,42,140,12,8
17,001,Capital,0005I,002142,350,26,0,62,43,123,16,11
17,001,Capital,0005I,002143,346,26,0,56,35,135,21,13
17,001,Capital,0005I,002144,348,28,2,79,28,120,13,9
17,001,Capital,0005I,002145,348,23,1,76,36,131,13,9
17,001,Capital,0005I,002146,346,27,0,64,30,137,11,13
17,001,Capital,0005I,002147,350,27,1,76,33,131,21,6
17,001,Capital,0005J,002148,272,22,2,31,29,128,10,5
17,001,Capital,0005J,002149,269,19,0,40,27,109,13,9
17,001,Capital,0005J,002150,266,21,0,43,20,129,8,5
17,001,Capital,0005J,002151,272,13,1,42,31,118,8,12
17,001,Capital,0005K,002152,325,25,5,63,34,124,13,4
17,001,Capital,0005K,002153,322,23,0,62,27,146,5,11
17,001,Capital,0005K,002154,327,25,4,51,36,129,16,4
17,001,Capital,0005K,002155,328,16,0,52,32,148,12,12
17,001,Capital,0005K,002156,323,26,0,49,38,124,14,5
17,001,Capital,0005K,002157,327,29,4,61,33,131,9,13
17,001,Capital,0005K,002158,323,11,0,67,40,120,21,10
17,001,Capital,0005K,002159,325,18,0,55,28,158,12,9
17,001,Capital,0005K,002160,322,17,4,49,36,134,13,10
17,001,Capital,0005L,002161,351,32,6,68,41,106,25,12
17,001,Capital,0005L,002162,349,22,0,85,45,112,9,10
17,001,Capital,0005L,002163,348,24,6,83,51,94,23,9
17,001,Capital,0005L,002164,350,23,1,66,38,142,16,7
17,001,Capital,0005L,002165,348,25,2,83,34,121,12,6
17,001,Capital,0005L,002166,349,41,0,61,48,134,10,13
17,001,Capital,0005L,002167,349,49,2,66,29,108,22,10
17,001,Capital,0005L,002168,351,28,0,78,44,115,20,9
17,001,Capital,0005L,002169,349,21,5,66,45,127,11,13
17,001,Capital,0005L,002170,347,43,1,74,31,108,17,9
17,001,Capital,0005L,002171,351,32,3,77,40,118,11,10
17,001,Capital,0005L,002172,351,44,8,81,30,111,11,7
17,001,Capital,0005L,002173,348,18,2,85,42,114,13,14
17,001,Capital,0005L,002174,352,27,5,87,33,95,14,18
17,001,Capital,0005L,002175,349,23,0,79,46,106,10,12
17,001,Capital,0005L,002176,347,31,0,81,46,109,13,14
17,001,Capital,0005L,002177,350,31,0,75,42,104,23,12
17,001,Capital,0005L,002178,350,30,0,94,36,106,11,9
17,001,Capital,0005L,002179,347,27,1,69,35,130,10,8
17,001,Capital,0005L,002180,348,27,2,72,48,126,8,11
17,001,Capital,0005L,002181,348,30,0,64,52,126,8,13
17,001,Capital,0005L,002182,349,25,4,102,50,91,10,12
17,001,Capital,0005L,002183,348,30,2,80,35,99,13,10
17,001,Capital,0005L,002184,348,36,0,68,45,115,16,15
17,001,Capital,0005L,002185,347,28,0,84,43,109,12,15
17,001,Capital,0005L,002186,350,23,5,86,45,115,5,14
17,001,Capital,0005L,002187,347,25,0,77,28,128,14,12
17,001,Capital,0005L,002188,348,30,4,81,42,107,12,11
17,001,Capital,0005M,002189,338,15,0,56,30,170,14,7
17,001,Capital,0005M,002190,338,21,1,48,31,164,12,12
17,001,Capital,0005M,002191,338,29,0,42,19,190,11,5
17,001,Capital,0005M,002192,339,15,0,55,25,172,13,9
17,001,Capital,0005M,002193,337,22,0,51,27,171,7,5
17,001,Capital,0005M,002194,338,14,4,45,32,181,7,6
17,001,Capital,0005M,002195,335,18,0,43,24,182,19,3
17,001,Capital,0005M,002196,338,21,0,49,23,172,10,12
17,001,Capital,0005M,002197,338,15,0,50,32,188,8,3
17,001,Capital,0005M,002198,339,28,0,52,30,152,12,5
17,001,Capital,0005M,002199,338,23,0,54,15,175,10,10
17,001,Capital,0005M,002200,338,13,3,63,25,158,14,6
17,001,Capital,0005M,002201,336,26,0,33,22,189,10,12
17,001,Capital,0005M,002202,337,21,7,36,27,169,11,6
17,001,Capital,0005N,002203,351,29,2,141,38,53,10,14
17,001,Capital,0005N,002204,348,25,2,134,39,53,8,11
17,001,Capital,0005N,002205,348,36,2,114,45,44,14,13
17,001,Capital,0005N,002206,346,30,5,129,37,48,17,7
17,001,Capital,0005N,002207,348,38,2,131,36,43,11,9
17,001,Capital,0005N,002208,350,28,0,126,37,58,10,5
17,001,Capital,0005N,002209,350,27,3,130,42,46,13,5
17,001,Capital,0005N,002210,349,31,0,135,41,48,11,11
17,001,Capital,0005N,002211,349,31,2,138,38,45,5,11
17,001,Capital,0005N,002212,351,39,0,118,44,52,16,6
17,001,Capital,0005N,002213,351,23,0,151,42,52,13,9
17,001,Capital,0005N,002214,348,24,4,151,33,35,14,9
17,001,Capital,0005N,002215,346,34,1,130,44,54,9,7
17,001,Capital,0005N,002216,348,32,5,119,28,48,17,9
17,001,Capital,0005N,002217,346,33,0,144,38,40,11,11
17,001,Capital,0005N,002218,347,35,5,112,39,61,12,12
17,001,Capital,0005N,002219,347,20,5,130,39,41,14,14
17,001,Capital,0005N,002220,347,36,1,121,44,56,5,13
17,001,Capital,0005N,002221,349,39,2,117,41,61,14,8
17,001,Capital,0005N,002222,348,25,3,123,57,65,13,7
17,001,Capital,0005N,002223,349,41,0,114,40,58,10,15
17,001,Capital,0005N,002224,347,34,5,130,43,54,10,14
17,001,Capital,0005N,002225,348,27,0,157,29,39,7,7
17,001,Capital,0005N,002226,348,32,7,119,51,60,17,5
17,001,Capital,0005N,002227,346,29,2,132,34,53,9,8
17,001,Capital,0005N,002228,347,38,0,138,30,55,10,1
17,001,Capital,0005N,002229,345,32,0,126,49,46,8,7
17,001,Capital,0005N,002230,346,35,1,127,38,49,9,13
17,001,Capital,0005N,002231,347,46,0,130,35,54,20,8
17,001,Capital,0005N,002232,348,39,10,126,33,50,11,7
17,001,Capital,0005N,002233,348,24,0,145,44,49,8,11
17,001,Capital,0005N,002234,349,8,5,151,28,64,14,7
17,001,Capital,0005N,002235,347,43,0,119,29,59,7,12
17,001,Capital,0005N,002236,346,25,0,133,45,39,9,8
17,001,Capital,0005N,002237,346,39,3,127,22,47,9,10
17,001,Capital,0005N,002238,346,39,2,123,38,55,11,3
17,001,Capital,0005N,002239,350,38,2,142,35,57,8,11
17,001,Capital,0005O,002240,340,25,1,105,48,79,9,10
17,001,Capital,0005O,002241,340,31,0,101,34,70,21,7
17,001,Capital,0005O,002242,343,29,3,116,55,75,10,5
17,001,Capital,0005O,002243,341,32,0,126,47,55,15,8
17,001,Capital,0005O,002244,341,0,22,35,109,70,15,11
17,001,Capital,0005O,002245,337,42,4,104,47,60,8,12
17,001,Capital,0005O,002246,341,38,3,98,46,86,14,14
17,001,Capital,0005O,002247,341,32,1,97,47,77,8,5
17,001,Capital,0005O,002248,339,29,1,109,51,70,14,11
17,001,Capital,0006A,002249,343,26,3,79,45,92,4,14
17,001,Capital,0006A,002250,343,12,2,108,32,86,14,16
17,001,Capital,0006A,002251,343,19,4,90,36,101,13,9
17,001,Capital,0006A,002252,343,21,8,87,37,96,10,7
17,001,Capital,0006A,002253,345,31,3,92,42,92,6,20
17,001,Capital,0006A,002254,344,22,3,107,42,73,13,18
17,001,Capital,0006A,002255,344,28,0,103,35,90,10,12
17,001,Capital,0006A,002256,346,33,1,100,26,90,15,17
17,001,Capital,0006A,002257,346,31,1,86,49,98,10,14
17,001,Capital,0006A,002258,344,12,2,95,36,103,11,14
17,001,Capital,0006A,002259,345,25,0,111,40,91,7,7
17,001,Capital,0006A,002260,343,37,0,80,42,99,13,20
17,001,Capital,0006A,002261,344,27,5,103,37,83,5,9
17,001,Capital,0006A,002262,344,23,1,106,37,93,7,14
17,001,Capital,0006A,002263,343,14,4,117,23,101,4,10
17,001,Capital,0006A,002264,344,15,4,97,33,86,10,20
17,001,Capital,0006A,002265,345,32,4,108,40,64,15,14
17,001,Capital,0006A,002266,342,30,1,89,37,87,12,12
17,001,Capital,0006A,002267,345,15,0,91,42,106,8,16
17,001,Capital,0006A,002268,343,11,4,84,39,111,6,13
17,001,Capital,0006A,002269,342,22,4,98,38,83,11,13
17,001,Capital,0006A,002270,343,20,8,93,39,87,8,14
17,001,Capital,0006A,002271,343,12,6,101,30,110,13,7
17,001,Capital,0007A,002272,142,5,0,46,4,22,2,0
17,002,La Caldera,0008A,002273,341,23,0,72,47,101,11,18
17,002,La Caldera,0008A,002274,341,22,0,80,50,111,7,10
17,002,La Caldera,0008A,002275,340,16,1,96,47,103,5,8
17,002,La Caldera,0008A,002276,340,21,0,78,54,107,9,12
17,002,La Caldera,0008A,002277,343,34,0,70,41,115,9,6
17,002,La Caldera,0008A,002278,345,23,2,93,49,122,3,6
17,002,La Caldera,0008A,002279,341,11,3,70,46,115,9,10
17,002,La Caldera,0008A,002280,341,18,2,81,45,123,9,8
17,002,La Caldera,0008A,002281,339,18,1,88,52,79,22,10
17,002,La Caldera,0008A,002282,340,27,2,82,38,96,12,7
17,002,La Caldera,0008A,002283,347,18,0,88,60,99,14,12
17,002,La Caldera,0008B,002284,181,11,0,68,19,21,2,1
17,002,La Caldera,0008C,002285,97,6,0,23,12,26,2,0
17,002,La Caldera,0009A,002286,342,13,0,86,22,121,15,11
17,002,La Caldera,0009A,002287,341,16,2,91,22,121,21,8
17,002,La Caldera,0009A,002288,343,20,0,74,35,128,17,9
17,002,La Caldera,0009A,002289,338,13,0,73,35,105,16,12
17,002,La Caldera,0009A,002290,344,15,1,62,36,166,9,2
17,002,La Caldera,0009A,002291,343,18,10,72,39,113,16,8
17,002,La Caldera,0009A,002292,343,16,2,80,28,138,13,3
17,002,La Caldera,0009A,002293,343,18,2,79,26,146,11,7
17,002,La Caldera,0009A,002294,344,19,1,84,34,126,12,7
17,002,La Caldera,0009A,002295,347,14,0,72,35,136,10,3
17,002,La Caldera,0009A,002296,342,31,3,72,38,124,5,2
17,002,La Caldera,0009A,002297,341,17,2,68,35,135,20,6
17,002,La Caldera,0009A,002298,341,15,1,62,42,139,12,7
17,002,La Caldera,0009A,002299,339,25,1,81,36,120,12,10
17,002,La Caldera,0009A,002300,342,12,0,63,43,145,14,8
17,002,La Caldera,0009A,002301,338,13,1,91,34,130,4,3
17,002,La Caldera,0009A,002302,343,22,0,64,34,128,14,11
17,002,La Caldera,0009A,002303,342,17,2,58,32,152,11,4
17,002,La Caldera,0009A,002304,341,14,2,79,37,133,14,9
17,002,La Caldera,0009A,002305,341,19,3,79,34,124,15,6
17,002,La Caldera,0009A,002306,341,19,4,70,30,140,9,8
17,002,La Caldera,0009A,002307,341,13,3,106,34,91,15,8
17,002,La Caldera,0009A,002308,341,16,1,85,36,109,11,9
17,002,La Caldera,0009A,002309,342,25,5,57,34,143,8,7
17,002,La Caldera,0009A,002310,341,12,1,106,38,107,11,6
17,002,La Caldera,0009A,002311,350,16,2,88,41,120,5,13
17,002,La Caldera,0009B,002312,176,6,1,44,10,62,3,8
17,002,La Caldera,0009B,002313,178,6,2,51,29,39,1,5
17,003,General Güemes,0010A,002314,344,23,1,143,32,67,7,7
17,003,General Güemes,0010A,002315,344,27,1,163,27,70,5,4
17,003,General Güemes,0010A,002316,344,18,1,154,30,68,5,5
17,003,General Güemes,0010A,002317,344,35,0,131,30,66,6,7
17,003,General Güemes,0010A,002318,350,16,2,146,30,51,5,9
17,003,General Güemes,0010A,002319,343,15,4,118,28,90,10,11
17,003,General Güemes,0010A,002320,341,25,1,136,28,68,5,6
17,003,General Güemes,0010A,002321,342,24,5,135,22,69,9,2
17,003,General Güemes,0010A,002322,342,32,1,119,39,71,10,5
17,003,General Güemes,0010A,002323,341,23,6,115,42,73,6,8
17,003,General Güemes,0010A,002324,340,43,3,145,23,60,6,3
17,003,General Güemes,0010A,002325,342,32,0,137,23,77,1,6
17,003,General Güemes,0010A,002326,341,25,0,153,25,69,5,2
17,003,General Güemes,0010A,002327,342,23,0,129,24,66,6,7
17,003,General Güemes,0010A,002328,350,10,10,169,17,67,2,5
17,003,General Güemes,0011A,002329,330,30,0,136,27,70,9,2
17,003,General Güemes,0011A,002330,331,24,1,147,24,54,5,6
17,003,General Güemes,0011A,002331,331,27,2,134,27,78,10,2
17,003,General Güemes,0011A,002332,330,25,0,150,21,67,5,2
17,003,General Güemes,0011A,002333,331,33,0,156,23,41,10,4
17,003,General Güemes,0011A,002334,330,26,0,137,27,51,7,2
17,003,General Güemes,0011A,002335,331,29,0,149,26,67,5,2
17,003,General Güemes,0011A,002336,331,21,2,168,20,54,4,3
17,003,General Güemes,0011A,002337,335,0,0,167,26,74,12,4
17,003,General Güemes,0011A,002338,331,36,0,159,20,51,6,7
