codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0060,0071,0072,0165,0169,0501,0522,0529
14,El Dorado,014,0069 ,1974,351,18,2,21,5,0,6,3,13,19,142,30,31
14,El Dorado,014,0069 ,1975,355,25,7,25,2,1,6,2,10,10,134,31,22
14,El Dorado,014,0069 ,1976,353,27,2,21,5,0,1,5,9,14,148,28,13
14,El Dorado,014,0069 ,1977,350,13,0,20,1,0,5,0,6,20,163,23,19
14,El Dorado,014,0069 ,1978,353,0,0,13,6,2,1,0,10,16,155,19,17
14,El Dorado,014,0069 ,1979,350,0,0,13,6,2,1,0,10,16,155,19,17
14,El Dorado,014,0069 ,1980,353,36,4,24,1,0,0,3,7,36,108,28,19
14,El Dorado,014,0069 ,1981,351,0,0,26,0,0,2,1,14,26,129,28,12
14,El Dorado,014,0069 ,1982,353,25,6,19,2,1,1,1,12,19,149,26,21
14,El Dorado,014,0069 ,1983,353,11,13,4,0,0,4,0,7,0,161,0,0
14,El Dorado,014,0069 ,1984,352,21,12,25,0,1,3,0,2,14,139,28,25
14,El Dorado,014,0069 ,1985,350,34,2,21,3,1,1,2,7,11,143,34,13
14,El Dorado,014,0069 ,1986,351,27,7,24,5,2,2,1,4,15,116,50,18
14,El Dorado,014,0069 ,1987,352,22,6,11,1,0,4,0,6,16,145,0,0
14,El Dorado,014,0069 ,1988,352,40,7,20,1,0,3,6,8,17,137,30,22
14,El Dorado,014,0069 ,1989,352,26,2,20,3,1,2,6,8,6,111,40,16
14,El Dorado,014,0069 ,1990,351,41,7,25,4,2,3,3,8,9,110,44,21
14,El Dorado,014,0069 ,1991,350,24,0,24,4,1,2,0,13,15,118,34,26
14,El Dorado,014,0069 ,1992,352,58,5,16,3,3,1,18,3,6,14,117,1
14,El Dorado,014,0069 ,1993,350,35,1,19,1,0,0,0,9,9,156,21,16
14,El Dorado,014,0069 ,1994,352,0,0,0,0,0,0,0,0,0,0,0,0
14,El Dorado,014,0069 ,1995,352,0,0,7,0,1,2,4,6,27,131,22,21
14,El Dorado,014,0069 ,1996,351,28,4,22,3,4,2,1,9,20,114,31,18
14,El Dorado,014,0069 ,1997,354,0,3,33,5,0,2,1,0,0,132,28,12
14,El Dorado,014,0069 ,1998,352,9,2,20,0,2,1,4,12,10,117,37,39
