codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0005,0012,0014,0017,0038,0050,0056,0057,0060,0175,0187,0209,0210,0211,0212,0213,0442
22,Copo                                    ,008,0071 ,0394,250,7,1,0,0,0,0,0,0,0,0,0,1,45,3,78,0,1,1,2,0
22,Copo                                    ,008,0072 ,0383,450,4,2,10,3,0,2,0,1,6,0,2,0,39,21,253,0,3,25,14,2
22,Copo                                    ,008,0072 ,0384,450,5,0,7,4,0,1,0,1,10,0,0,0,32,22,153,0,4,15,6,1
22,Copo                                    ,008,0072 ,0385,450,0,0,9,8,1,2,0,0,1,2,0,0,25,40,129,3,1,26,0,2
22,Copo                                    ,008,0072 ,0386,88,0,0,3,0,0,2,0,0,1,0,0,0,4,1,34,1,1,5,1,2
22,Copo                                    ,008,0072 ,0395,450,0,0,8,4,1,0,0,1,4,1,1,0,29,29,277,5,10,39,3,0
22,Copo                                    ,008,0072 ,0396,450,0,0,0,0,0,0,0,0,0,1,1,0,32,21,194,0,0,32,1,0
22,Copo                                    ,008,0072 ,0397,302,0,0,0,4,0,4,0,0,5,0,0,0,22,10,135,0,2,19,3,1
22,Copo                                    ,008,0072A,0387,450,4,0,0,0,0,0,0,1,8,0,0,0,54,30,111,0,0,8,22,0
22,Copo                                    ,008,0072A,0388,231,2,0,1,1,1,1,0,0,1,0,0,0,25,21,56,0,4,7,20,1
22,Copo                                    ,008,0072A,0389,231,0,0,0,0,0,1,0,1,0,0,0,0,20,19,97,0,0,2,20,0
22,Copo                                    ,008,0072A,0398,450,0,0,0,1,1,0,0,0,2,0,0,0,60,34,141,0,2,8,27,0
22,Copo                                    ,008,0072A,0399,276,0,0,0,2,0,0,0,0,3,0,0,0,36,19,99,0,1,5,20,0
22,Copo                                    ,008,0073 ,0390,450,0,0,4,3,0,0,0,0,0,0,0,0,23,14,119,2,1,0,32,0
22,Copo                                    ,008,0073 ,0391,379,6,0,0,0,0,0,0,2,0,0,1,0,21,13,116,0,0,2,33,0
22,Copo                                    ,008,0073 ,0400,450,16,0,0,0,0,0,0,1,2,0,1,0,16,8,140,1,2,5,23,0
22,Copo                                    ,008,0073 ,0401,190,3,0,0,0,1,0,0,0,0,0,0,0,5,3,70,0,1,0,17,0
22,Choya                                   ,009,0074 ,0392,249,0,0,1,0,0,0,0,0,0,0,0,0,1,37,90,0,5,2,3,2
22,Choya                                   ,009,0074 ,0393,250,4,1,1,2,1,0,0,0,0,1,1,0,3,30,101,1,2,6,6,1
22,Choya                                   ,009,0074 ,0402,235,0,0,0,2,1,0,0,0,0,0,0,0,0,41,92,3,0,2,4,0
22,Choya                                   ,009,0074 ,0403,235,0,0,2,0,0,0,0,0,0,0,0,0,0,26,93,1,6,5,5,0
22,Choya                                   ,009,0075 ,0394,182,2,1,0,0,0,0,0,1,0,1,0,0,1,10,44,0,2,4,22,0
22,Choya                                   ,009,0075 ,0404,149,0,1,0,0,0,0,0,0,0,0,0,0,0,4,43,0,1,0,14,1
22,Choya                                   ,009,0076 ,0395,238,0,0,1,0,1,4,0,2,2,2,0,0,3,9,78,2,4,2,1,1
22,Choya                                   ,009,0076 ,0405,207,0,1,1,0,0,0,0,0,1,0,0,0,10,16,88,0,2,0,1,0
22,Choya                                   ,009,0077 ,0396,450,0,0,4,1,0,1,0,4,17,3,0,0,6,90,102,1,3,7,8,0
22,Choya                                   ,009,0077 ,0397,450,14,0,7,11,0,1,0,1,5,1,2,0,6,99,115,3,13,10,4,0
22,Choya                                   ,009,0077 ,0398,450,8,1,4,7,0,2,0,0,8,0,1,0,9,88,168,0,5,12,6,5
22,Choya                                   ,009,0077 ,0399,450,0,0,0,12,0,0,0,1,0,0,0,0,13,105,93,4,6,5,8,2
22,Choya                                   ,009,0077 ,0400,450,0,0,9,5,2,1,0,0,4,0,2,0,13,85,117,2,2,9,2,2
22,Choya                                   ,009,0077 ,0401,450,31,7,0,11,1,2,0,5,6,0,0,0,20,101,98,5,11,9,8,1
22,Choya                                   ,009,0077 ,0402,450,0,0,10,6,0,2,0,0,10,0,0,0,9,105,98,1,7,8,10,3
22,Choya                                   ,009,0077 ,0403,450,8,4,14,5,3,2,0,2,10,0,0,0,8,99,116,1,9,6,9,3
22,Choya                                   ,009,0077 ,0404,450,7,5,8,5,0,3,0,4,4,0,2,0,10,106,110,2,4,7,9,0
22,Choya                                   ,009,0077 ,0405,450,4,4,5,7,0,2,0,2,10,1,1,0,7,95,102,2,5,12,16,2
22,Choya                                   ,009,0077 ,0406,900,62,11,12,22,4,6,0,4,16,2,2,0,20,220,250,12,26,30,24,6
22,Choya                                   ,009,0077 ,0407,900,0,0,10,12,2,4,0,8,24,0,4,2,20,220,224,4,12,8,12,2
22,Choya                                   ,009,0077 ,0408,900,8,2,14,6,6,0,0,2,12,2,2,0,22,410,250,8,20,26,20,2
22,Choya                                   ,009,0077 ,0409,900,22,0,20,24,0,2,0,4,18,2,0,0,32,202,230,6,18,28,22,6
22,Choya                                   ,009,0077 ,0410,900,0,0,14,18,2,0,0,2,12,4,2,0,20,212,256,4,12,12,18,6
22,Choya                                   ,009,0077 ,0411,900,21,2,14,32,2,10,0,8,20,2,0,2,14,260,222,2,20,34,14,4
22,Choya                                   ,009,0077 ,0412,900,17,3,16,22,0,4,0,4,30,4,2,2,10,226,248,10,18,10,16,0
22,Choya                                   ,009,0077 ,0413,900,34,4,14,20,4,4,0,10,20,6,2,0,22,238,242,2,10,20,16,4
22,Choya                                   ,009,0077 ,0414,875,43,5,14,12,2,0,0,4,24,2,2,0,18,234,272,4,14,16,26,2
22,Choya                                   ,009,0077 ,0415,450,28,3,2,3,1,1,0,2,9,0,0,1,4,115,144,4,1,4,6,1
22,Choya                                   ,009,0077 ,0416,450,8,8,3,8,3,0,0,1,6,0,0,0,7,113,120,2,3,9,8,1
22,Choya                                   ,009,0077 ,0417,450,23,0,2,2,0,0,0,3,7,0,0,0,7,117,139,0,5,7,7,2
22,Choya                                   ,009,0077 ,0418,450,0,0,8,1,0,0,0,0,12,0,1,0,2,145,126,0,3,4,16,1
22,Choya                                   ,009,0077 ,0419,450,4,3,2,4,0,1,0,1,4,2,1,0,11,136,128,1,2,16,10,0
22,Choya                                   ,009,0077 ,0420,450,21,0,10,9,0,1,0,0,13,2,0,2,10,104,122,0,5,4,7,2
22,Choya                                   ,009,0077 ,0421,450,26,0,2,7,0,0,0,2,8,0,0,0,15,98,133,0,5,12,7,3
22,Choya                                   ,009,0077 ,0422,450,28,2,8,7,2,1,0,2,9,1,0,0,9,121,116,0,3,6,10,3
22,Choya                                   ,009,0077 ,0423,450,0,0,4,5,0,1,0,0,6,0,0,1,4,96,135,0,19,11,10,0
22,Choya                                   ,009,0077 ,0424,450,0,0,5,5,0,3,0,2,14,5,0,0,5,123,189,1,3,15,4,2
22,Choya                                   ,009,0077 ,0425,425,0,0,9,13,0,0,0,2,6,1,1,0,7,117,95,0,9,14,7,1
22,Choya                                   ,009,0078 ,0415,450,6,3,3,1,0,0,0,1,3,2,2,0,69,12,106,0,4,9,31,1
22,Choya                                   ,009,0078 ,0416,275,10,1,0,0,0,0,0,2,1,0,0,0,39,13,74,1,3,6,8,0
22,Choya                                   ,009,0078 ,0426,450,4,0,2,2,0,0,0,0,2,0,0,0,157,717,111,1,5,12,2,0
22,Choya                                   ,009,0078 ,0427,104,0,0,0,3,0,0,0,0,0,0,0,0,17,7,36,0,1,1,2,1
22,Choya                                   ,009,0079 ,0417,208,0,0,0,2,0,0,0,0,0,0,0,0,10,6,103,0,0,4,3,0
22,Choya                                   ,009,0079 ,0428,145,0,0,1,1,0,0,0,0,0,0,0,0,3,11,81,0,1,1,3,1
22,Choya                                   ,009,0080 ,0418,45,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0
22,Choya                                   ,009,0081 ,0419,450,2,2,3,2,0,2,0,1,1,0,0,1,6,53,172,2,1,16,4,0
22,Choya                                   ,009,0081 ,0420,200,5,1,2,0,0,1,0,0,0,0,0,0,5,28,66,0,1,4,3,1
22,Choya                                   ,009,0081 ,0430,450,3,1,0,1,0,0,0,0,0,1,0,0,7,30,198,0,5,6,9,0
22,Choya                                   ,009,0081 ,0431,71,1,1,0,0,0,0,0,0,0,0,0,0,0,7,34,0,2,1,3,0
22,Choya                                   ,009,0082 ,0421,111,0,0,0,0,0,0,0,0,0,0,0,0,3,18,26,0,1,2,2,0
22,Choya                                   ,009,0082 ,0432,84,1,2,0,0,0,0,0,0,0,0,0,0,0,9,18,0,1,1,1,1
22,Choya                                   ,009,0083 ,0422,108,2,0,0,0,0,0,0,0,0,0,0,0,3,29,27,0,0,6,2,0
22,Choya                                   ,009,0083 ,0433,87,0,0,0,0,0,0,0,0,1,0,0,0,0,27,15,0,0,2,2,0
22,Choya                                   ,009,0084 ,0423,105,0,0,0,0,0,3,0,0,0,1,0,0,6,1,28,0,1,2,2,0
22,Choya                                   ,009,0084 ,0434,81,0,0,0,0,0,0,0,0,0,1,0,1,0,4,17,0,0,0,4,1
22,Choya                                   ,009,0085 ,0424,127,0,0,3,3,0,0,0,0,0,0,0,0,2,6,67,0,1,0,0,0
22,Choya                                   ,009,0085 ,0435,97,2,0,1,2,0,0,0,0,0,1,0,0,4,12,50,0,1,0,0,0
22,Choya                                   ,009,0086 ,0425,224,0,0,0,1,0,0,0,0,2,1,1,1,1,34,102,0,0,3,3,2
22,Choya                                   ,009,0086 ,0436,178,0,4,0,0,0,0,0,0,0,0,0,0,0,32,86,1,1,0,3,0
22,Figueroa                                ,010,0087 ,0426,450,11,3,1,3,0,0,0,1,0,2,0,0,18,6,123,0,10,12,73,0
22,Figueroa                                ,010,0087 ,0427,278,7,1,2,0,1,1,0,0,2,0,0,0,2,5,88,2,4,8,59,0
22,Figueroa                                ,010,0087 ,0437,450,8,3,1,1,0,1,0,0,3,1,0,0,13,4,163,2,7,13,99,0
22,Figueroa                                ,010,0087 ,0438,178,6,2,0,0,0,0,0,0,0,0,0,0,6,4,60,0,7,5,35,0
22,Figueroa                                ,010,0088 ,0428,450,1,1,1,2,0,0,0,1,0,0,0,0,0,0,5,1,59,85,18,0
22,Figueroa                                ,010,0088 ,0429,78,0,0,1,0,0,0,0,0,0,0,0,0,1,1,15,1,2,6,7,0
22,Figueroa                                ,010,0088 ,0439,385,0,0,0,0,0,1,0,0,0,0,0,0,4,0,126,0,0,17,58,0
22,Figueroa                                ,010,0089 ,0430,408,0,0,0,1,0,0,0,0,1,0,1,0,6,2,122,0,5,1,42,2
22,Figueroa                                ,010,0089 ,0440,308,0,0,0,0,0,0,0,0,1,0,0,0,2,1,117,0,1,7,25,0
22,Figueroa                                ,010,0089A,0431,450,2,0,0,0,0,0,0,0,3,0,0,0,9,5,103,0,3,35,56,0
22,Figueroa                                ,010,0089A,0432,124,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,4,1,19,2
22,Figueroa                                ,010,0089A,0441,433,2,0,0,1,0,1,0,0,0,0,0,0,4,1,130,0,3,26,48,1
22,Figueroa                                ,010,0090 ,0433,449,0,0,0,0,2,0,0,0,0,3,0,0,2,11,94,0,6,82,24,0
22,Figueroa                                ,010,0090 ,0442,345,0,0,0,0,0,2,0,1,2,0,0,0,0,2,98,0,4,20,13,0
22,Figueroa                                ,010,0091 ,0434,450,0,0,2,0,1,1,0,1,0,0,0,0,9,4,109,2,5,31,19,0
22,Figueroa                                ,010,0091 ,0435,149,0,1,0,0,1,0,0,1,0,0,0,0,7,1,29,0,1,10,9,0
22,Figueroa                                ,010,0091 ,0443,410,0,1,2,0,0,1,0,3,4,1,1,0,13,4,108,0,4,14,15,1
22,Figueroa                                ,010,0092 ,0436,450,3,7,1,1,1,0,0,2,2,2,3,0,47,6,127,2,4,16,11,1
22,Figueroa                                ,010,0092 ,0437,450,8,0,3,2,1,0,0,1,2,2,2,2,22,14,113,3,2,29,20,2
22,Figueroa                                ,010,0092 ,0438,432,8,1,0,1,0,1,0,2,1,1,1,0,35,20,115,3,7,19,16,0
22,Figueroa                                ,010,0092 ,0444,450,4,0,0,1,0,0,0,0,1,0,1,0,28,5,150,0,10,42,10,0
22,Figueroa                                ,010,0092 ,0445,450,2,3,2,3,0,2,0,0,2,0,0,0,28,19,120,0,6,43,15,0
22,Figueroa                                ,010,0092 ,0446,204,3,0,1,1,2,0,0,0,0,2,0,0,7,7,59,0,0,17,6,1
22,Figueroa                                ,010,0093 ,0439,450,4,0,2,0,0,1,0,0,1,0,2,0,4,0,122,2,16,18,31,0
22,Figueroa                                ,010,0093 ,0440,175,1,3,1,0,0,0,0,0,0,0,1,0,1,1,39,2,7,21,9,0
22,Figueroa                                ,010,0093 ,0447,450,3,1,0,0,0,2,0,0,0,0,3,0,6,0,148,0,20,27,26,1
22,Figueroa                                ,010,0093 ,0448,98,0,0,0,1,0,0,0,0,1,0,0,0,0,0,26,0,2,9,9,0
22,Figueroa                                ,010,0094 ,0441,450,5,1,2,0,0,2,0,1,0,1,1,0,0,3,144,0,5,21,46,0
22,Figueroa                                ,010,0094 ,0442,254,0,0,0,0,0,0,0,1,0,2,0,0,0,2,66,0,3,8,27,0
22,Figueroa                                ,010,0094 ,0443,254,3,0,0,0,0,1,0,1,0,0,0,0,3,4,87,2,4,9,10,0
22,Figueroa                                ,010,0094 ,0449,450,0,0,1,1,0,0,0,0,0,0,0,0,2,14,145,0,2,25,44,0
22,Figueroa                                ,010,0094 ,0450,276,0,0,1,0,0,1,0,0,0,0,0,0,9,3,87,0,1,11,14,0
22,Figueroa                                ,010,0095 ,0444,450,1,0,0,1,1,0,0,1,0,0,1,0,6,17,123,1,6,34,23,0
22,Figueroa                                ,010,0095 ,0445,218,0,0,1,1,0,0,0,0,0,0,2,0,4,1,82,0,3,8,15,0
22,Figueroa                                ,010,0095 ,0451,241,0,0,0,0,0,0,0,2,0,0,0,0,4,5,82,0,3,24,6,0
22,Figueroa                                ,010,0095 ,0452,241,0,0,0,0,0,1,0,0,0,0,0,0,4,3,84,0,1,16,11,0
22,Guasayán                                ,011,0096 ,0446,429,0,0,5,0,2,0,0,0,3,2,2,0,17,11,135,7,0,20,14,1
22,Guasayán                                ,011,0096 ,0453,331,0,0,0,0,0,3,0,0,0,0,3,0,5,5,116,1,15,5,10,0
22,Guasayán                                ,011,0097 ,0447,262,4,2,0,0,0,3,0,1,0,0,0,0,4,2,80,0,2,3,41,0
22,Guasayán                                ,011,0097 ,0454,200,0,0,0,0,0,0,0,0,0,0,0,0,2,4,63,0,1,3,0,0
22,Guasayán                                ,011,0098 ,0448,450,2,3,3,0,1,0,0,0,4,0,0,0,39,19,147,3,3,4,33,0
22,Guasayán                                ,011,0098 ,0449,84,2,0,0,1,0,0,0,0,0,0,1,0,4,0,40,0,1,4,5,2
22,Guasayán                                ,011,0098 ,0455,237,2,1,2,1,0,0,0,0,0,0,0,0,26,12,87,0,0,6,12,1
22,Guasayán                                ,011,0098 ,0456,238,3,0,2,1,0,0,0,1,1,0,0,0,32,21,74,0,2,1,19,0
22,Guasayán                                ,011,0099 ,0450,332,8,3,1,3,2,1,0,6,0,2,3,0,8,0,95,1,6,8,28,0
22,Guasayán                                ,011,0099 ,0457,290,6,0,1,7,1,0,0,4,0,0,0,0,8,0,105,1,0,6,19,0
22,Guasayán                                ,011,0100 ,0451,450,10,1,8,13,0,0,0,0,0,0,1,1,13,86,164,0,3,17,7,0
22,Guasayán                                ,011,0100 ,0452,353,0,0,2,0,0,0,0,0,1,1,1,0,0,52,147,2,0,15,6,2
22,Guasayán                                ,011,0100 ,0458,450,6,1,3,5,0,1,0,0,5,2,0,0,8,101,194,2,2,7,5,0
22,Guasayán                                ,011,0100 ,0459,254,3,0,3,5,0,0,0,1,0,0,0,0,1,35,100,1,3,7,9,1
22,Guasayán                                ,011,0101 ,0453,349,4,1,2,2,0,1,0,1,0,1,1,0,19,13,126,0,6,10,21,0
22,Guasayán                                ,011,0101 ,0460,289,0,0,0,2,0,3,0,0,3,0,0,0,5,17,117,1,4,8,20,0
22,Guasayán                                ,011,0102 ,0454,242,0,0,0,0,0,0,0,0,0,2,0,0,9,0,99,1,5,10,3,0
22,Guasayán                                ,011,0102 ,0461,217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0,1,9,17,0
22,Jiménez                                 ,012,0103 ,0455,232,0,0,2,0,0,1,0,2,0,0,1,0,0,1,83,1,2,5,56,1
22,Jiménez                                 ,012,0103 ,0456,233,0,0,0,0,0,0,0,0,1,3,0,1,2,3,88,3,0,1,47,0
22,Jiménez                                 ,012,0103 ,0462,423,0,0,1,2,2,0,0,0,1,0,0,0,12,5,174,1,2,10,85,1
22,Jiménez                                 ,012,0104 ,0457,450,0,0,0,7,0,1,0,1,0,1,0,0,28,5,185,0,3,11,14,0
22,Jiménez                                 ,012,0104 ,0458,170,2,1,3,0,1,2,0,0,5,1,0,0,5,5,74,0,0,7,5,0
22,Jiménez                                 ,012,0104 ,0463,450,1,2,3,5,1,1,0,1,1,0,2,0,22,18,187,0,6,13,24,2
22,Jiménez                                 ,012,0104 ,0464,84,0,0,0,0,0,0,0,0,1,0,0,0,2,2,42,0,1,6,2,0
22,Jiménez                                 ,012,0105 ,0459,450,0,0,3,5,0,0,0,1,1,0,2,0,34,43,144,1,4,11,18,2
22,Jiménez                                 ,012,0105 ,0460,80,0,0,0,1,1,0,0,2,0,0,0,0,8,5,23,0,0,6,1,0
22,Jiménez                                 ,012,0105 ,0465,228,0,0,5,2,0,1,0,0,1,1,0,0,20,16,96,2,2,9,5,0
22,Jiménez                                 ,012,0105 ,0466,228,0,0,2,5,0,0,0,1,1,2,0,0,22,16,95,0,2,10,5,1
22,Jiménez                                 ,012,0105A,0461,201,0,0,1,2,2,0,0,0,0,0,0,0,3,2,93,1,1,7,10,3
22,Jiménez                                 ,012,0105A,0467,167,1,0,2,0,0,0,0,0,4,0,0,0,8,6,74,0,3,2,5,0
22,Jiménez                                 ,012,0106 ,0462,450,0,0,10,0,4,0,0,1,4,0,0,0,19,33,141,2,10,14,13,4
22,Jiménez                                 ,012,0106 ,0463,450,8,2,3,3,0,1,0,0,0,0,1,0,35,13,142,2,3,18,19,2
22,Jiménez                                 ,012,0106 ,0464,450,0,0,1,3,1,3,0,4,2,0,1,0,19,27,146,1,17,11,8,1
22,Jiménez                                 ,012,0106 ,0465,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Jiménez                                 ,012,0106 ,0468,450,8,0,5,6,2,0,0,0,0,2,0,0,21,26,173,2,13,16,10,1
22,Jiménez                                 ,012,0106 ,0469,450,0,0,2,4,0,1,0,1,4,1,1,0,15,36,190,3,6,13,7,0
22,Jiménez                                 ,012,0106 ,0470,325,0,0,1,2,1,0,0,1,1,0,0,0,23,21,123,2,3,12,13,2
22,Jiménez                                 ,012,0107 ,0466,450,4,3,0,1,0,0,0,1,1,0,0,0,60,12,134,0,0,37,9,2
22,Jiménez                                 ,012,0107 ,0467,280,1,0,2,1,0,1,0,1,1,0,0,0,28,6,101,1,2,17,6,1
22,Jiménez                                 ,012,0107 ,0471,450,4,0,0,1,0,0,0,0,0,2,0,0,61,11,151,0,3,32,12,0
22,Jiménez                                 ,012,0107 ,0472,243,5,1,2,0,0,0,0,0,1,0,0,0,31,3,83,0,3,14,5,1
22,Jiménez                                 ,012,0107A,0468,159,5,0,0,1,0,2,0,1,0,0,0,0,6,8,49,0,1,13,8,0
22,Jiménez                                 ,012,0107A,0473,150,2,1,0,2,0,0,0,1,0,0,1,0,7,8,46,1,3,9,9,0
22,Jiménez                                 ,012,0107B,0469,180,0,0,1,0,0,1,0,0,0,0,0,0,12,3,47,0,1,7,10,0
22,Jiménez                                 ,012,0107B,0474,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Jiménez                                 ,012,0108 ,0470,412,0,0,4,1,0,2,0,0,0,0,0,0,10,16,147,0,3,3,94,1
22,Jiménez                                 ,012,0108 ,0475,379,1,0,1,2,0,1,0,1,2,1,0,0,13,9,122,2,1,0,102,1
22,Jiménez                                 ,012,0109 ,0471,134,1,1,0,1,0,2,0,0,1,0,0,0,2,0,22,0,1,2,10,0
22,Jiménez                                 ,012,0109 ,0476,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,1,1,9,0
22,Loreto                                  ,013,0110 ,0472,450,8,2,5,6,0,4,0,1,7,2,1,0,13,12,112,6,18,12,36,0
22,Loreto                                  ,013,0110 ,0473,450,6,2,4,6,0,0,0,0,0,0,0,0,5,14,149,1,5,10,27,2
22,Loreto                                  ,013,0110 ,0474,450,22,0,8,16,2,1,0,2,7,1,2,0,6,21,116,4,13,16,30,4
22,Loreto                                  ,013,0110 ,0475,450,11,1,11,10,0,0,0,0,0,5,0,0,13,16,154,3,5,19,34,1
22,Loreto                                  ,013,0110 ,0476,450,15,0,8,5,0,1,0,1,6,1,0,0,15,15,125,1,20,13,35,1
22,Loreto                                  ,013,0110 ,0477,900,26,0,16,20,0,2,0,4,14,6,0,2,24,44,310,10,34,26,72,8
22,Loreto                                  ,013,0110 ,0478,900,29,6,16,38,2,2,0,6,6,10,2,4,6,40,378,10,50,50,54,4
22,Loreto                                  ,013,0110 ,0479,900,9,2,8,20,2,8,0,2,12,2,2,0,26,36,330,10,36,38,70,2
22,Loreto                                  ,013,0110 ,0480,677,2,0,16,12,0,2,0,2,8,0,2,2,22,32,346,2,16,26,46,0
22,Loreto                                  ,013,0110 ,0481,678,12,2,14,18,2,2,0,0,10,4,2,0,14,46,356,8,20,50,46,18
22,Loreto                                  ,013,0110 ,0482,450,7,0,8,7,0,1,0,0,0,1,0,0,12,11,183,2,13,16,35,5
22,Loreto                                  ,013,0110 ,0483,450,0,0,6,4,1,0,0,0,5,1,0,0,6,28,163,2,18,14,34,3
22,Loreto                                  ,013,0110 ,0484,450,0,0,8,8,0,0,0,0,4,1,1,0,1,21,166,7,11,12,20,3
22,Loreto                                  ,013,0110 ,0485,446,0,0,0,0,0,2,0,1,2,1,0,0,11,13,152,0,22,17,27,0
22,Loreto                                  ,013,0110A,0482,148,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,0,0,1,3,0
22,Loreto                                  ,013,0110A,0486,116,3,0,0,0,0,0,0,0,0,0,0,0,2,11,44,0,1,2,9,0
22,Loreto                                  ,013,0111 ,0483,243,0,0,0,1,0,0,0,0,0,0,0,1,5,6,84,0,2,4,24,0
22,Loreto                                  ,013,0111 ,0487,190,0,0,1,0,0,0,0,0,1,0,0,0,2,4,86,0,3,4,15,0
22,Loreto                                  ,013,0112 ,0484,137,0,0,1,2,0,0,0,2,2,0,0,0,1,0,0,0,2,12,5,0
22,Loreto                                  ,013,0112 ,0488,97,0,0,0,0,0,0,0,2,2,0,0,0,0,0,30,0,3,5,6,0
22,Loreto                                  ,013,0113 ,0485,342,0,0,0,2,0,0,0,0,1,1,0,0,4,15,72,1,4,4,35,1
22,Loreto                                  ,013,0113 ,0489,294,0,0,1,1,1,0,0,0,0,1,0,0,2,22,112,0,5,8,28,0
22,Loreto                                  ,013,0114 ,0486,130,1,0,0,0,1,0,0,0,1,0,0,0,0,7,43,0,1,1,9,1
22,Loreto                                  ,013,0114 ,0490,119,0,0,0,0,0,0,0,0,0,0,0,0,1,5,66,0,4,2,8,0
22,Loreto                                  ,013,0115 ,0487,178,1,0,3,0,0,0,0,0,0,0,0,0,3,15,41,0,1,0,9,0
22,Loreto                                  ,013,0115 ,0491,198,3,1,1,0,0,0,0,0,1,1,0,0,0,12,64,0,2,1,14,1
22,Loreto                                  ,013,0116 ,0488,338,0,0,1,1,0,0,0,0,0,0,2,0,1,41,75,1,5,3,27,1
22,Loreto                                  ,013,0116 ,0492,309,1,2,0,0,0,0,0,0,2,0,0,0,1,40,113,1,5,2,9,1
22,Loreto                                  ,013,0117 ,0489,212,0,0,0,0,0,0,0,0,0,0,0,0,0,13,171,0,7,3,0,0
22,Loreto                                  ,013,0117 ,0493,182,0,0,0,0,0,0,0,0,0,0,0,0,2,9,95,0,22,3,0,0
22,Loreto                                  ,013,0117A,0490,258,1,0,0,0,0,0,0,0,2,0,0,1,1,0,79,0,8,0,19,0
22,Loreto                                  ,013,0117A,0494,187,0,1,0,4,0,0,0,0,0,0,0,0,4,0,95,0,3,0,14,0
22,Loreto                                  ,013,0118 ,0491,217,0,0,0,3,0,0,0,0,0,0,0,0,0,0,144,0,3,2,3,0
22,Loreto                                  ,013,0118 ,0495,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5,7,0,0
22,Loreto                                  ,013,0119 ,0492,165,0,0,1,1,1,4,0,1,0,0,0,0,0,3,32,0,9,0,11,1
22,Loreto                                  ,013,0119 ,0496,112,0,0,1,0,0,0,0,0,0,0,0,0,4,1,23,0,1,0,5,0
22,Loreto                                  ,013,0120 ,0493,208,5,0,0,5,0,0,0,0,0,0,0,1,7,1,56,1,10,6,12,1
22,Loreto                                  ,013,0120 ,0497,172,11,0,1,1,1,0,0,0,0,0,1,0,1,6,45,0,6,1,8,0
22,Matara                                  ,014,0121 ,0494,450,4,0,5,2,0,1,0,0,1,1,0,0,71,16,115,3,2,12,23,2
22,Matara                                  ,014,0121 ,0495,450,8,0,5,2,1,0,0,0,2,2,6,0,51,17,140,0,1,21,22,1
22,Matara                                  ,014,0121 ,0496,450,10,1,4,0,2,1,0,1,6,0,2,0,59,6,120,5,2,20,19,0
22,Matara                                  ,014,0121 ,0497,450,0,0,4,3,1,2,0,1,0,4,0,0,51,11,117,2,9,30,22,1
22,Matara                                  ,014,0121 ,0498,900,3,0,12,10,0,2,0,2,4,4,0,0,138,36,324,2,12,38,56,0
22,Matara                                  ,014,0121 ,0499,662,1,1,4,0,0,0,0,0,8,2,4,2,108,12,332,4,10,58,36,2
22,Matara                                  ,014,0121 ,0500,450,3,0,7,2,0,0,0,1,0,0,1,0,66,20,152,1,2,13,29,0
22,Matara                                  ,014,0121 ,0501,450,0,0,4,7,0,2,0,0,0,2,1,0,53,20,138,0,0,25,31,0
22,Matara                                  ,014,0121 ,0502,450,1,2,9,4,1,0,0,0,1,0,0,1,63,17,142,0,7,12,25,0
22,Matara                                  ,014,0121 ,0503,83,0,0,1,0,0,0,0,0,0,0,0,0,13,4,36,0,0,4,4,0
22,Matara                                  ,014,0122 ,0500,338,0,0,0,0,0,1,0,0,1,1,0,0,13,6,76,0,8,5,29,1
22,Matara                                  ,014,0122 ,0504,243,0,0,0,0,0,0,0,2,0,1,0,0,5,1,80,0,0,1,17,1
22,Matara                                  ,014,0123 ,0501,450,0,0,7,9,1,0,0,0,0,0,0,0,14,5,188,0,6,6,30,0
22,Matara                                  ,014,0123 ,0502,119,2,2,1,3,0,0,0,0,1,0,0,0,7,0,50,1,1,2,10,2
22,Matara                                  ,014,0123 ,0505,246,4,2,2,5,0,1,0,1,1,1,0,0,5,1,129,0,1,4,13,0
22,Matara                                  ,014,0123 ,0506,246,5,1,8,0,1,0,0,0,0,0,0,0,5,0,143,0,1,4,16,0
22,Matara                                  ,014,0124 ,0503,450,0,0,1,2,2,3,0,1,1,0,0,0,6,5,105,0,85,43,3,0
22,Matara                                  ,014,0124 ,0504,314,4,0,1,0,2,1,0,0,0,0,0,0,7,3,71,1,75,30,7,0
22,Matara                                  ,014,0124 ,0507,450,0,0,0,3,0,1,0,1,0,0,2,0,8,3,136,0,100,35,6,0
22,Matara                                  ,014,0124 ,0508,80,0,0,0,0,0,0,0,0,0,1,1,0,1,0,30,0,19,7,0,0
22,Matara                                  ,014,0125 ,0505,174,0,0,0,0,0,0,0,2,0,0,0,0,20,3,66,0,7,7,14,3
22,Matara                                  ,014,0125 ,0509,166,2,0,0,0,0,1,0,1,0,0,0,0,16,7,70,0,9,4,5,0
