codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0023,0036,0179,0302,0501,0504,0508,0509,0510,0517,0518,0536
01,Comuna 04,004,0057 ,1950,349,4,4,28,13,2,8,93,18,4,25,16,11,31,17
01,Comuna 04,004,0057 ,1951,351,0,6,39,14,0,5,93,19,6,28,18,11,31,11
01,Comuna 04,004,0057 ,1952,350,7,4,17,23,0,7,85,12,3,22,23,19,38,12
01,Comuna 04,004,0057 ,1953,348,4,0,95,15,1,24,91,5,2,26,21,2,39,7
01,Comuna 04,004,0057 ,1954,349,9,0,28,16,0,15,81,11,12,27,19,13,34,16
01,Comuna 04,004,0057 ,1955,348,6,5,34,11,1,8,76,17,9,35,25,5,29,11
01,Comuna 04,004,0057 ,1956,347,4,3,26,12,0,13,82,8,8,31,23,12,35,24
01,Comuna 04,004,0057 ,1957,349,5,2,22,27,1,10,90,9,2,31,24,9,30,15
01,Comuna 04,004,0057 ,1958,348,4,2,31,5,1,9,98,15,6,19,19,17,38,7
01,Comuna 04,004,0057 ,1959,349,6,1,40,14,2,9,81,16,11,22,25,8,26,12
01,Comuna 04,004,0057 ,1960,349,2,5,30,11,0,5,100,20,3,31,19,15,28,4
01,Comuna 04,004,0057 ,1961,348,6,4,15,16,1,7,107,27,7,24,19,10,29,9
01,Comuna 04,004,0057 ,1962,349,2,1,27,13,1,23,88,15,7,25,28,10,29,20
01,Comuna 05,005,0058 ,1963,344,5,4,22,4,0,11,25,15,8,19,23,15,35,13
01,Comuna 05,005,0058 ,1964,343,5,3,26,4,0,8,98,20,11,26,19,19,26,9
01,Comuna 05,005,0058 ,1965,347,6,2,29,17,3,9,92,12,4,24,24,7,34,9
01,Comuna 05,005,0058 ,1966,345,3,5,28,11,1,3,101,15,5,28,22,16,30,12
01,Comuna 05,005,0058 ,1967,344,12,0,33,2,1,6,80,14,10,22,29,12,37,26
01,Comuna 05,005,0058 ,1968,344,0,0,18,13,1,7,84,11,8,25,29,15,113,12
01,Comuna 05,005,0058 ,1969,345,8,5,22,15,2,15,91,10,11,25,22,14,30,16
01,Comuna 05,005,0058 ,1970,344,3,3,27,4,3,6,94,21,5,28,26,14,28,12
01,Comuna 05,005,0058 ,1971,346,5,4,24,16,2,12,78,13,10,31,19,15,21,11
01,Comuna 05,005,0058 ,1972,344,8,3,35,7,1,6,96,12,7,19,29,11,41,12
01,Comuna 05,005,0058 ,1973,346,2,5,26,4,0,16,83,16,7,24,36,13,31,18
01,Comuna 05,005,0058 ,1974,345,0,0,27,3,3,9,91,7,8,20,31,11,38,9
01,Comuna 05,005,0058 ,1975,343,5,10,26,9,1,11,85,13,6,20,34,8,35,10
01,Comuna 05,005,0058 ,1976,344,1,2,28,15,1,8,91,14,5,29,37,12,29,5
01,Comuna 05,005,0058 ,1977,345,4,1,30,10,1,11,77,19,14,26,23,12,33,8
01,Comuna 05,005,0058 ,1978,345,2,9,18,10,0,6,90,13,4,27,35,14,33,20
01,Comuna 05,005,0058 ,1979,342,6,3,30,13,2,10,94,7,5,27,24,13,24,9
01,Comuna 05,005,0058 ,1980,344,0,9,40,8,1,5,83,10,9,20,30,10,29,14
01,Comuna 05,005,0058 ,1981,344,4,7,25,7,0,8,79,15,9,30,37,7,34,13
01,Comuna 05,005,0058 ,1982,344,7,2,26,9,2,6,88,19,5,23,19,13,41,16
01,Comuna 05,005,0058 ,1983,347,5,2,20,4,2,11,79,17,11,27,27,16,32,18
01,Comuna 05,005,0058 ,1984,343,8,2,29,8,1,9,119,9,3,22,29,16,26,14
01,Comuna 05,005,0058 ,1985,343,0,0,31,11,2,8,90,11,12,20,27,17,28,13
01,Comuna 05,005,0058 ,1986,343,13,4,31,7,1,10,71,23,4,26,14,19,32,10
01,Comuna 05,005,0058 ,1987,343,8,7,36,2,0,7,87,9,6,32,18,16,37,13
01,Comuna 05,005,0058 ,1988,344,4,5,27,4,1,10,95,11,9,15,22,14,43,19
01,Comuna 05,005,0058 ,1989,342,9,6,27,13,1,5,81,9,9,27,26,13,31,11
01,Comuna 05,005,0058 ,1990,343,6,3,17,15,2,2,84,21,8,28,27,10,31,11
01,Comuna 05,005,0058 ,1991,344,9,2,34,3,1,7,89,12,6,25,25,16,40,12
01,Comuna 05,005,0058 ,1992,344,8,4,24,17,1,10,100,11,6,20,23,18,26,8
01,Comuna 05,005,0058 ,1993,344,5,4,30,13,3,11,87,21,9,21,19,10,36,14
01,Comuna 05,005,0058 ,1994,345,2,5,36,7,1,20,78,14,10,27,22,19,25,15
01,Comuna 05,005,0058 ,1995,345,3,11,23,5,2,7,98,11,9,25,28,11,32,15
01,Comuna 05,005,0058 ,1996,345,3,5,23,10,1,12,92,12,5,17,18,13,37,9
01,Comuna 05,005,0058 ,1997,344,2,5,22,11,0,11,93,14,9,27,35,11,37,9
01,Comuna 05,005,0058 ,1998,344,9,2,23,16,1,14,86,10,9,28,21,8,36,14
01,Comuna 05,005,0058 ,1999,343,3,0,25,10,2,12,83,13,8,24,26,15,35,11
01,Comuna 05,005,0058 ,2000,344,3,3,29,7,2,7,107,11,7,19,27,15,34,10
01,Comuna 05,005,0058 ,2001,344,0,0,16,14,1,6,74,25,6,19,26,17,44,9
01,Comuna 05,005,0059 ,2002,351,6,3,19,6,2,14,91,13,8,25,16,9,32,18
01,Comuna 05,005,0059 ,2003,353,10,4,26,10,1,6,92,11,8,23,24,9,33,18
01,Comuna 05,005,0059 ,2004,350,5,6,26,11,1,10,73,14,8,26,28,11,28,14
01,Comuna 05,005,0059 ,2005,351,1,9,26,3,2,11,89,8,5,12,47,17,37,13
01,Comuna 05,005,0059 ,2006,352,6,0,25,3,1,1,97,14,3,25,36,18,40,13
01,Comuna 05,005,0059 ,2007,352,7,0,0,0,1,28,89,8,4,20,0,14,26,15
01,Comuna 05,005,0059 ,2008,350,3,2,25,12,0,6,80,15,2,30,26,16,34,18
01,Comuna 05,005,0059 ,2009,350,3,9,25,9,2,0,103,18,5,28,22,14,28,13
01,Comuna 05,005,0059 ,2010,350,5,4,28,5,4,7,83,24,10,24,23,15,31,15
01,Comuna 05,005,0059 ,2011,351,0,4,30,8,1,11,90,14,9,14,21,16,40,25
01,Comuna 05,005,0059 ,2012,352,2,5,25,8,1,7,89,19,7,15,32,17,29,20
01,Comuna 05,005,0059 ,2013,350,7,3,26,5,2,9,95,14,6,21,31,15,20,16
01,Comuna 05,005,0059 ,2014,351,6,9,20,5,1,7,83,13,6,24,27,12,33,25
01,Comuna 05,005,0059 ,2015,351,0,6,28,7,3,7,92,11,9,18,28,11,40,22
01,Comuna 05,005,0059 ,2016,351,16,2,21,8,0,7,92,8,9,30,25,10,23,16
01,Comuna 05,005,0059 ,2017,351,4,3,33,6,0,18,105,11,13,28,20,8,27,11
01,Comuna 05,005,0059 ,2018,350,13,5,23,7,4,12,76,15,10,24,26,11,25,13
01,Comuna 05,005,0059 ,2019,348,2,3,22,13,0,6,87,16,4,15,31,17,35,14
01,Comuna 05,005,0059 ,2020,353,8,2,30,10,1,9,85,12,7,25,34,11,35,8
01,Comuna 05,005,0059 ,2021,350,4,6,30,7,1,10,89,10,9,32,27,9,30,12
01,Comuna 05,005,0059 ,2022,351,3,10,37,6,2,9,87,14,5,24,22,12,30,11
01,Comuna 05,005,0059 ,2023,351,1,4,25,15,0,5,109,19,7,27,21,10,26,9
01,Comuna 05,005,0059 ,2024,352,3,9,31,12,1,10,80,16,7,23,28,14,23,18
01,Comuna 05,005,0059 ,2025,349,6,7,25,13,1,10,96,11,7,22,16,9,31,17
01,Comuna 05,005,0059 ,2026,352,0,0,20,4,1,14,91,9,10,18,24,6,44,11
01,Comuna 05,005,0059 ,2027,352,3,7,41,4,1,5,75,8,7,32,26,12,53,15
01,Comuna 05,005,0059 ,2028,352,27,2,0,8,1,11,94,8,8,37,19,19,29,14
01,Comuna 05,005,0059 ,2029,351,1,4,32,5,1,9,81,10,7,22,21,14,28,21
01,Comuna 05,005,0059 ,2030,350,4,4,21,8,2,17,97,13,8,21,33,10,32,13
01,Comuna 05,005,0059 ,2031,352,5,2,13,26,1,7,80,14,8,25,32,23,33,17
01,Comuna 05,005,0059 ,2032,349,3,2,30,9,0,9,96,7,9,26,26,14,30,20
01,Comuna 05,005,0059 ,2033,351,2,1,20,21,0,9,87,14,9,17,41,14,23,16
01,Comuna 05,005,0059 ,2034,349,1,2,22,11,1,11,77,7,12,29,43,13,40,17
01,Comuna 05,005,0059 ,2035,349,4,7,28,11,0,15,87,15,10,28,31,16,24,7
01,Comuna 05,005,0059 ,2036,350,7,1,28,19,0,8,71,11,7,29,33,15,29,8
01,Comuna 05,005,0060 ,2037,347,0,0,41,0,0,0,94,27,7,32,23,13,32,9
01,Comuna 05,005,0060 ,2038,346,7,5,25,6,1,15,79,14,9,32,21,16,31,19
01,Comuna 05,005,0060 ,2039,346,6,3,31,4,0,0,102,21,3,14,25,16,25,20
01,Comuna 05,005,0060 ,2040,346,4,7,31,5,1,4,84,13,9,25,32,14,35,15
01,Comuna 05,005,0060 ,2041,347,2,8,29,3,2,6,87,15,9,26,21,19,40,19
01,Comuna 05,005,0060 ,2042,347,5,6,27,6,1,8,87,19,7,29,24,10,28,21
01,Comuna 05,005,0060 ,2043,345,3,7,22,14,1,6,83,9,7,23,43,13,40,14
01,Comuna 05,005,0060 ,2044,347,5,5,31,5,4,6,78,21,4,19,29,13,39,25
01,Comuna 05,005,0060 ,2045,347,4,5,22,11,2,6,77,17,5,25,32,15,27,17
01,Comuna 05,005,0060 ,2046,348,6,0,31,2,2,18,82,12,8,15,27,17,30,22
01,Comuna 05,005,0060 ,2047,346,5,6,32,5,2,13,82,14,6,23,32,13,37,14
01,Comuna 05,005,0060 ,2048,347,4,3,27,12,0,9,95,11,7,15,26,10,75,22
01,Comuna 05,005,0060 ,2049,350,7,1,27,10,1,7,87,18,6,20,23,16,38,21
01,Comuna 05,005,0060 ,2050,348,1,7,36,0,2,20,76,14,14,15,40,15,35,18
01,Comuna 05,005,0060 ,2051,346,7,3,35,15,0,6,61,11,8,21,37,13,30,17
01,Comuna 05,005,0060 ,2052,349,7,4,32,8,0,12,71,7,3,26,39,9,34,12
01,Comuna 05,005,0060 ,2053,348,8,0,25,2,0,12,90,10,8,28,28,13,41,19
01,Comuna 05,005,0060 ,2054,347,4,6,29,7,1,17,95,10,11,23,25,8,27,14
01,Comuna 05,005,0060 ,2055,347,3,1,27,11,0,9,69,16,9,23,27,18,37,22
01,Comuna 05,005,0060 ,2056,346,5,4,32,8,2,7,82,11,9,17,29,16,37,15
01,Comuna 05,005,0060 ,2057,344,2,6,19,16,1,11,80,11,8,16,32,18,38,17
01,Comuna 05,005,0060 ,2058,347,8,4,14,11,0,12,85,17,14,23,26,15,31,17
01,Comuna 05,005,0060 ,2059,345,4,4,19,9,0,9,84,7,8,24,28,19,36,17
01,Comuna 05,005,0060 ,2060,347,5,8,32,11,1,18,76,10,10,20,21,10,28,13
01,Comuna 05,005,0060 ,2061,345,3,4,33,10,1,9,63,12,10,19,35,13,41,13
01,Comuna 05,005,0060 ,2062,345,7,5,25,8,0,19,92,18,5,13,28,11,32,12
01,Comuna 05,005,0060 ,2063,345,6,2,26,0,3,16,81,14,15,25,22,0,0,10
01,Comuna 05,005,0060 ,2064,345,5,5,23,12,1,14,69,21,7,26,30,8,28,21
01,Comuna 05,005,0060 ,2065,346,3,3,29,14,1,13,82,10,7,21,16,21,36,13
01,Comuna 05,005,0060 ,2066,345,4,7,24,10,2,12,78,9,10,25,23,11,39,20
01,Comuna 05,005,0060 ,2067,346,3,7,27,10,0,8,83,14,9,12,39,15,32,20
01,Comuna 05,005,0060 ,2068,346,2,7,29,7,0,9,61,24,9,30,31,9,35,17
01,Comuna 05,005,0060 ,2069,345,5,5,21,5,0,12,87,16,10,15,31,17,28,21
01,Comuna 05,005,0060 ,2070,348,4,2,15,12,4,5,86,24,6,17,34,14,32,21
01,Comuna 05,005,0060 ,2071,346,5,3,31,6,1,11,82,14,3,26,22,9,31,13
01,Comuna 05,005,0060 ,2072,345,1,5,21,10,0,10,80,14,7,34,37,16,27,21
01,Comuna 05,005,0060 ,2073,347,3,4,16,26,3,7,74,14,4,32,30,12,31,11
01,Comuna 05,005,0060 ,2074,347,8,4,30,8,0,12,71,11,8,32,35,21,27,15
01,Comuna 05,005,0060 ,2075,344,10,7,1,8,1,14,91,14,8,21,26,18,33,13
01,Comuna 05,005,0060 ,2076,346,8,6,25,12,3,12,69,11,6,20,35,21,29,15
01,Comuna 05,005,0060 ,2077,346,5,5,36,7,2,8,82,10,6,20,17,8,37,26
01,Comuna 05,005,0060 ,2078,346,3,0,22,8,1,5,92,14,7,23,33,11,35,14
01,Comuna 05,005,0060 ,2079,346,3,5,28,11,1,5,59,15,11,27,26,12,44,14
01,Comuna 05,005,0061 ,2080,347,4,5,16,14,1,5,21,14,8,25,41,12,32,21
01,Comuna 05,005,0061 ,2081,350,3,0,28,10,0,3,71,18,5,19,30,13,46,27
01,Comuna 05,005,0061 ,2082,346,4,3,31,7,2,16,64,15,16,14,37,9,42,23
01,Comuna 05,005,0061 ,2083,344,7,5,26,12,0,3,56,29,3,11,36,12,41,27
01,Comuna 05,005,0061 ,2084,346,6,5,22,14,0,10,66,14,14,23,35,10,36,28
01,Comuna 05,005,0061 ,2085,347,5,6,34,6,3,10,61,14,8,17,43,9,52,20
01,Comuna 05,005,0061 ,2086,346,5,1,29,9,1,11,71,16,2,22,30,13,50,20
01,Comuna 05,005,0061 ,2087,346,3,6,35,1,1,5,69,23,4,14,43,16,38,19
01,Comuna 05,005,0061 ,2088,350,2,5,22,14,0,7,81,16,10,15,40,12,38,20
01,Comuna 05,005,0061 ,2089,346,10,4,28,6,0,14,71,13,12,12,40,9,28,21
01,Comuna 05,005,0061 ,2090,346,2,2,21,5,1,13,78,12,5,16,85,14,45,23
01,Comuna 05,005,0061 ,2091,347,2,3,27,12,1,12,64,13,8,12,41,17,47,21
01,Comuna 05,005,0061 ,2092,346,7,6,24,7,1,4,57,18,8,15,36,9,53,25
01,Comuna 05,005,0061 ,2093,345,0,2,16,7,0,6,68,21,7,26,41,16,30,20
01,Comuna 05,005,0061 ,2094,347,5,2,15,15,0,9,67,13,11,27,39,11,49,24
01,Comuna 05,005,0061 ,2095,347,1,5,21,13,6,9,69,18,6,23,39,12,32,21
01,Comuna 05,005,0061 ,2096,345,3,5,31,5,1,8,80,19,6,14,31,9,36,19
01,Comuna 05,005,0061 ,2097,346,5,10,29,8,0,10,56,7,6,12,43,16,33,30
01,Comuna 05,005,0061 ,2098,347,7,5,23,9,2,15,75,18,6,18,36,12,33,21
01,Comuna 05,005,0061 ,2099,346,2,1,23,6,1,14,73,18,5,16,37,12,36,27
01,Comuna 05,005,0061 ,2100,347,4,4,15,7,8,6,71,11,11,23,28,16,42,18
01,Comuna 05,005,0061 ,2101,348,2,4,25,7,3,18,62,13,15,16,33,11,32,32
01,Comuna 05,005,0061 ,2102,346,0,3,26,12,0,9,69,14,6,14,35,13,37,29
01,Comuna 05,005,0061 ,2103,346,4,6,26,13,2,7,79,14,4,26,42,13,29,20
01,Comuna 05,005,0061 ,2104,345,4,5,33,6,1,6,69,7,7,30,32,11,40,23
01,Comuna 05,005,0061 ,2105,346,3,8,21,11,2,10,74,15,7,22,31,12,41,20
01,Comuna 05,005,0061 ,2106,346,2,2,18,20,0,12,72,10,6,25,42,13,42,20
01,Comuna 05,005,0061 ,2107,347,4,7,28,10,0,6,84,12,1,24,32,15,39,14
01,Comuna 05,005,0061 ,2108,345,2,1,27,14,0,11,62,14,7,17,33,12,43,18
01,Comuna 05,005,0061 ,2109,345,0,0,40,9,0,4,68,16,7,22,38,15,29,28
01,Comuna 05,005,0061 ,2110,346,2,1,16,17,0,7,65,14,3,17,41,14,48,33
01,Comuna 05,005,0061 ,2111,346,8,0,12,27,0,0,70,17,7,14,53,9,33,21
01,Comuna 05,005,0061 ,2112,346,1,2,31,7,0,3,80,14,7,21,30,10,37,14
01,Comuna 05,005,0061 ,2113,345,6,7,21,7,1,8,80,17,5,23,35,9,34,18
01,Comuna 05,005,0061 ,2114,347,6,1,25,9,3,4,79,12,9,24,40,12,47,13
01,Comuna 05,005,0061 ,2115,346,5,2,36,5,2,15,56,13,10,15,31,9,40,31
01,Comuna 05,005,0061 ,2116,346,4,4,20,17,0,10,73,15,6,20,33,5,43,23
01,Comuna 05,005,0061 ,2117,345,1,6,33,10,0,5,62,10,4,18,33,15,43,22
01,Comuna 05,005,0061 ,2118,345,6,4,36,0,0,14,62,11,16,19,29,19,51,16
01,Comuna 05,005,0061 ,2119,345,4,4,23,8,1,4,77,11,8,19,37,12,39,21
01,Comuna 05,005,0061 ,2120,345,5,4,32,7,1,11,75,15,7,16,32,20,30,21
01,Comuna 05,005,0061 ,2121,347,0,0,37,6,2,7,67,8,10,14,40,13,35,35
01,Comuna 05,005,0061 ,2122,345,5,2,16,11,0,13,65,11,12,10,34,8,50,25
01,Comuna 05,005,0062 ,2123,348,7,6,38,12,2,8,80,10,4,25,27,12,29,17
01,Comuna 05,005,0062 ,2124,348,4,5,26,8,1,11,103,10,7,15,28,14,26,21
01,Comuna 05,005,0062 ,2125,349,5,2,21,7,0,16,72,13,11,25,42,15,35,15
01,Comuna 05,005,0062 ,2126,350,5,9,10,17,3,10,74,10,6,17,28,13,53,17
01,Comuna 05,005,0062 ,2127,350,2,1,27,8,1,8,96,11,2,21,26,17,47,10
01,Comuna 05,005,0062 ,2128,349,7,1,18,9,2,7,85,15,7,21,29,18,28,26
01,Comuna 05,005,0062 ,2129,347,7,1,24,6,1,8,94,20,9,24,36,15,19,13
01,Comuna 05,005,0062 ,2130,348,1,3,30,15,1,10,79,16,9,28,37,13,25,20
01,Comuna 05,005,0062 ,2131,348,6,3,25,9,0,15,90,12,10,17,28,7,30,15
01,Comuna 05,005,0062 ,2132,348,2,0,15,18,0,10,78,16,7,34,37,8,44,9
01,Comuna 05,005,0062 ,2133,348,6,5,19,18,1,4,90,13,4,18,12,13,37,22
01,Comuna 05,005,0062 ,2134,347,3,2,11,20,1,13,90,14,5,29,35,23,26,10
01,Comuna 05,005,0062 ,2135,348,2,5,22,12,1,16,86,16,4,27,32,11,28,13
01,Comuna 05,005,0062 ,2136,352,2,7,18,9,0,19,91,6,11,34,26,19,26,13
01,Comuna 05,005,0062 ,2137,349,4,4,23,13,0,10,85,19,14,17,27,13,29,17
01,Comuna 05,005,0062 ,2138,348,4,6,21,32,0,6,78,11,4,27,30,17,25,19
01,Comuna 05,005,0062 ,2139,349,2,5,30,8,2,9,86,5,8,27,27,20,29,16
01,Comuna 05,005,0062 ,2140,349,3,8,23,12,0,10,74,11,10,22,29,10,24,20
01,Comuna 05,005,0062 ,2141,350,9,2,22,15,1,8,82,14,5,32,30,11,43,11
01,Comuna 05,005,0062 ,2142,349,5,6,30,6,4,7,83,13,8,25,29,10,23,16
01,Comuna 05,005,0062 ,2143,350,5,7,33,7,5,5,83,16,5,22,29,6,29,17
01,Comuna 05,005,0062 ,2144,348,5,9,18,13,1,10,88,16,11,31,30,19,24,13
01,Comuna 05,005,0062 ,2145,348,3,7,20,10,1,6,110,15,7,19,17,20,27,19
01,Comuna 05,005,0062 ,2146,349,11,5,26,13,1,7,83,16,9,20,22,18,40,12
01,Comuna 05,005,0062 ,2147,349,0,15,22,4,10,54,81,13,11,16,25,14,54,13
01,Comuna 05,005,0062 ,2148,349,2,1,32,13,3,12,77,11,11,29,35,10,34,11
01,Comuna 05,005,0062 ,2149,348,5,5,23,7,3,5,88,16,6,24,24,11,31,16
01,Comuna 05,005,0062 ,2150,350,9,6,24,10,0,11,86,8,4,30,27,13,24,16
01,Comuna 05,005,0063 ,2151,346,2,6,25,10,0,15,76,6,9,29,32,12,30,22
01,Comuna 05,005,0063 ,2152,346,7,5,30,4,0,14,70,6,6,16,24,10,40,29
01,Comuna 05,005,0063 ,2153,345,5,8,21,15,2,20,69,14,6,18,29,16,31,19
01,Comuna 05,005,0063 ,2154,347,8,5,18,10,1,4,80,10,9,29,28,16,45,15
01,Comuna 05,005,0063 ,2155,347,3,0,13,23,0,18,78,4,4,15,39,12,39,21
01,Comuna 05,005,0063 ,2156,346,5,2,36,10,1,11,78,12,8,19,30,14,33,19
01,Comuna 05,005,0063 ,2157,346,2,3,24,15,2,14,55,14,12,19,32,13,25,26
01,Comuna 05,005,0063 ,2158,346,3,0,24,12,2,14,75,16,8,18,42,11,31,23
01,Comuna 05,005,0063 ,2159,346,6,3,21,20,0,4,61,10,6,19,35,15,33,21
01,Comuna 05,005,0063 ,2160,347,6,1,19,14,1,10,73,17,10,16,37,14,33,22
01,Comuna 05,005,0063 ,2161,346,3,3,34,5,2,4,76,22,21,23,21,16,35,21
01,Comuna 05,005,0063 ,2162,348,6,3,25,8,0,22,75,14,14,18,18,12,30,26
01,Comuna 05,005,0063 ,2163,346,3,3,33,9,0,12,75,8,7,22,26,12,31,27
01,Comuna 05,005,0063 ,2164,346,2,8,7,19,0,11,80,12,5,16,35,11,29,15
01,Comuna 05,005,0063 ,2165,348,6,7,26,11,2,11,75,13,9,19,34,14,32,20
01,Comuna 05,005,0063 ,2166,347,2,10,35,5,4,10,48,9,4,20,29,12,46,22
01,Comuna 05,005,0063 ,2167,346,2,7,15,16,0,7,70,21,9,21,31,15,30,19
01,Comuna 05,005,0063 ,2168,348,7,5,23,10,0,15,75,13,13,18,33,19,24,7
01,Comuna 05,005,0063 ,2169,347,7,1,24,11,2,17,59,11,13,18,37,10,32,20
01,Comuna 05,005,0063 ,2170,345,4,5,27,7,2,10,79,19,4,21,28,12,37,19
01,Comuna 05,005,0063 ,2171,346,7,8,19,4,3,8,80,18,2,21,41,10,35,17
01,Comuna 05,005,0063 ,2172,344,2,10,26,10,2,17,64,12,8,17,35,11,29,12
01,Comuna 05,005,0063 ,2173,346,0,7,23,5,0,10,84,14,10,21,26,16,25,17
01,Comuna 05,005,0063 ,2174,345,9,6,22,12,0,14,84,5,12,19,32,16,29,23
01,Comuna 05,005,0063 ,2175,346,2,4,25,14,2,5,72,20,3,26,30,13,28,13
01,Comuna 05,005,0063 ,2176,344,3,2,22,5,0,7,92,10,7,16,42,6,29,17
01,Comuna 05,005,0063 ,2177,346,6,2,24,13,0,6,64,14,4,18,42,11,32,16
01,Comuna 05,005,0063 ,2178,345,3,7,27,14,0,15,67,12,11,18,33,8,22,18
01,Comuna 05,005,0063 ,2179,345,2,4,29,7,0,17,69,15,9,13,36,18,35,17
01,Comuna 05,005,0063 ,2180,344,0,2,19,8,4,16,75,13,11,18,35,16,36,18
01,Comuna 05,005,0063 ,2181,346,6,6,19,10,2,9,78,9,10,22,32,17,29,21
01,Comuna 05,005,0063 ,2182,345,3,0,43,11,1,12,67,12,7,24,36,9,25,16
01,Comuna 05,005,0063 ,2183,345,5,6,25,7,0,14,81,12,4,27,36,13,33,15
01,Comuna 05,005,0063 ,2184,345,4,1,18,12,0,10,83,17,7,25,26,13,37,11
01,Comuna 05,005,0063 ,2185,345,5,4,39,10,1,14,77,15,10,19,36,12,30,10
01,Comuna 05,005,0063 ,2186,348,4,5,25,23,1,6,74,13,6,21,32,18,24,14
01,Comuna 05,005,0063 ,2187,346,4,7,27,3,0,8,71,10,7,24,42,18,38,14
01,Comuna 05,005,0063 ,2188,346,0,2,20,11,1,8,68,17,10,24,32,17,31,16
01,Comuna 05,005,0063 ,2189,346,8,0,30,12,0,13,93,11,6,19,31,9,37,19
01,Comuna 05,005,0063 ,2190,345,3,2,21,19,2,10,79,15,9,16,33,11,35,23
01,Comuna 05,005,0063 ,2191,345,5,2,18,15,2,7,79,18,8,18,22,17,29,29
01,Comuna 05,005,0063 ,2192,346,2,6,17,8,0,11,74,10,6,15,38,4,39,21
01,Comuna 05,005,0063 ,2193,347,5,3,10,24,2,11,75,11,9,29,36,15,38,11
01,Comuna 05,005,0063 ,2194,345,12,3,19,12,0,10,63,14,9,20,45,9,32,15
01,Comuna 05,005,0063 ,2195,346,8,4,28,10,0,2,76,14,6,16,27,10,30,18
01,Comuna 05,005,0063 ,2196,345,6,8,36,9,0,11,77,13,3,19,31,7,30,19
01,Comuna 05,005,0063 ,2197,345,5,4,22,15,0,8,71,14,3,19,41,8,33,26
01,Comuna 05,005,0063 ,2198,344,3,4,24,15,1,9,69,17,8,22,31,11,29,19
01,Comuna 05,005,0063 ,2199,345,0,0,33,7,2,11,82,9,8,16,45,7,29,23
01,Comuna 05,005,0063 ,2200,345,5,5,17,8,2,12,76,9,5,19,37,12,48,17
01,Comuna 05,005,0063 ,2201,345,1,3,21,16,0,12,65,25,5,19,32,10,34,31
01,Comuna 05,005,0063 ,2202,345,5,2,27,6,1,16,72,20,6,13,38,9,41,12
01,Comuna 05,005,0063 ,2203,345,3,5,32,14,0,10,80,9,7,18,30,18,25,16
01,Comuna 05,005,0063 ,2204,346,8,3,27,0,7,11,64,7,6,24,37,10,29,19
01,Comuna 05,005,0063 ,2205,345,7,5,16,12,1,5,89,14,6,14,41,15,23,18
01,Comuna 05,005,0063 ,2206,348,2,5,19,11,0,8,77,10,7,25,25,18,39,23
01,Comuna 05,005,0063 ,2207,345,7,3,30,10,2,17,71,17,3,18,25,10,31,18
01,Comuna 05,005,0064 ,2208,348,3,4,35,4,1,8,76,19,6,14,39,8,25,16
01,Comuna 05,005,0064 ,2209,349,3,3,28,10,1,9,71,23,4,17,24,15,39,18
01,Comuna 05,005,0064 ,2210,349,5,11,22,7,1,12,74,13,11,26,29,10,31,24
01,Comuna 05,005,0064 ,2211,351,2,2,39,7,3,10,74,12,6,20,27,13,31,21
01,Comuna 05,005,0064 ,2212,348,0,0,28,4,0,8,70,20,7,7,40,11,38,24
01,Comuna 05,005,0064 ,2213,349,0,0,27,8,0,16,69,11,6,0,35,16,43,18
01,Comuna 05,005,0064 ,2214,350,3,1,22,9,1,13,44,11,4,20,44,17,40,32
01,Comuna 05,005,0064 ,2215,351,0,12,25,4,0,11,61,16,9,20,39,11,37,21
01,Comuna 05,005,0064 ,2216,348,4,2,27,4,2,6,72,18,17,16,25,15,30,21
01,Comuna 05,005,0064 ,2217,349,1,3,27,3,3,10,91,12,3,18,25,9,31,29
01,Comuna 05,005,0064 ,2218,350,4,5,37,6,2,13,65,14,5,17,36,14,28,20
01,Comuna 05,005,0064 ,2219,349,4,4,15,14,0,8,59,16,9,21,40,17,30,16
01,Comuna 05,005,0064 ,2220,350,3,5,29,5,1,9,88,11,4,22,30,8,19,11
01,Comuna 05,005,0064 ,2221,348,4,5,25,7,1,13,87,11,7,19,34,9,42,11
01,Comuna 05,005,0064 ,2222,349,13,8,35,0,0,7,86,18,6,15,31,19,24,11
01,Comuna 05,005,0064 ,2223,350,3,4,27,14,3,14,88,6,8,13,32,9,37,21
01,Comuna 05,005,0064 ,2224,350,4,8,22,13,0,12,77,19,9,14,25,8,39,18
01,Comuna 05,005,0064 ,2225,348,7,5,22,6,0,17,83,14,3,16,41,14,27,16
01,Comuna 05,005,0064 ,2226,347,3,3,32,7,0,19,83,8,11,10,40,11,26,18
01,Comuna 05,005,0064 ,2227,347,11,2,22,8,0,8,68,14,5,24,41,15,24,20
01,Comuna 05,005,0064 ,2228,349,9,4,23,10,2,13,76,15,9,15,32,12,40,19
01,Comuna 05,005,0064 ,2229,349,6,5,37,4,3,9,86,11,6,19,36,9,52,12
01,Comuna 05,005,0064 ,2230,347,6,6,18,10,0,8,75,21,9,33,40,9,23,16
01,Comuna 05,005,0064 ,2231,351,3,9,33,6,1,7,85,16,9,24,38,13,13,18
01,Comuna 05,005,0064 ,2232,349,5,5,31,6,0,15,67,15,11,17,38,12,25,19
01,Comuna 05,005,0064 ,2233,349,2,10,22,4,1,4,72,21,12,18,28,16,31,19
