codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0003,0014,0038,0128,0144,0145,0148,0507,0564,0565,0566,0567
04,Capital,001,0009C,4002,385,7,3,4,63,2,3,0,0,0,4,4,95,9,22,22
04,Capital,001,0009C,4003,385,21,0,1,53,9,4,0,0,1,4,4,101,7,20,20
04,Capital,001,0009C,4004,385,1,6,0,76,4,7,1,0,1,2,4,104,9,13,13
04,Capital,001,0009C,4005,385,5,9,0,62,3,10,0,2,0,3,3,88,9,20,20
04,Capital,001,0009C,4006,385,1,9,1,66,0,2,2,0,1,6,0,100,14,20,20
04,Capital,001,0009C,4007,385,8,0,2,65,4,0,0,1,3,3,0,117,10,14,14
04,Capital,001,0009C,4008,385,4,2,1,47,5,3,0,2,2,5,4,109,9,21,21
04,Capital,001,0009C,4009,385,4,5,1,60,4,7,0,3,2,5,0,114,7,15,15
04,Capital,001,0009C,4010,385,3,6,1,64,6,3,0,5,2,5,3,98,10,26,26
04,Capital,001,0009C,4011,385,5,2,3,50,1,2,1,1,1,3,1,111,15,23,23
04,Capital,001,0009C,4012,385,15,8,1,70,1,4,1,1,1,2,4,90,8,17,17
04,Capital,001,0009C,4013,385,6,3,0,63,3,5,1,1,0,4,2,109,9,14,14
04,Capital,001,0009C,4014,385,2,7,5,62,9,0,0,0,1,6,2,90,6,18,18
04,Capital,001,0009D,0482,374,3,5,2,86,5,6,1,2,2,8,1,116,21,13,13
04,Capital,001,0009D,0483,374,5,4,3,114,4,2,1,0,0,7,1,100,13,12,12
04,Capital,001,0009D,0484,374,1,2,0,107,4,2,2,2,1,6,4,96,7,12,12
04,Capital,001,0009D,0485,374,1,5,0,93,5,11,4,1,2,10,4,113,14,11,11
04,Capital,001,0009D,0486,374,2,7,3,93,5,9,3,5,1,12,3,97,6,15,15
04,Capital,001,0009D,0487,374,9,3,8,97,1,4,0,1,1,9,2,107,7,14,14
04,Capital,001,0009D,0488,374,3,2,0,92,2,2,1,0,0,12,4,113,11,22,22
04,Capital,001,0009D,0489,374,2,4,1,88,6,4,1,0,3,6,1,89,13,16,16
04,Capital,001,0009D,0490,374,9,6,2,90,10,7,0,0,0,6,5,102,9,14,14
04,Capital,001,0009D,0491,374,2,2,1,101,7,6,2,2,1,7,1,110,10,14,14
04,Capital,001,0009D,0492,374,4,6,2,95,3,4,0,1,0,6,1,112,19,18,18
04,Capital,001,0009D,0493,374,7,0,0,85,1,3,3,3,0,12,1,114,16,17,17
04,Capital,001,0009D,0494,373,1,6,0,109,1,1,2,1,0,8,0,110,19,14,14
04,Capital,001,0009D,4015,365,2,8,0,86,4,5,0,2,2,9,6,109,11,21,21
04,Capital,001,0009D,4016,365,8,8,2,79,0,2,1,0,0,9,2,117,10,19,19
04,Capital,001,0009D,4017,364,5,11,2,77,6,2,2,2,0,8,4,108,5,17,17
04,Capital,001,0009D,4018,364,7,3,1,86,2,3,1,2,0,10,3,104,10,18,18
04,Capital,001,0009D,4019,364,3,10,1,74,5,4,2,3,1,7,3,119,12,12,12
04,Capital,001,0009D,4020,364,2,5,0,69,1,1,1,3,0,9,2,118,9,22,22
04,Capital,001,0009D,4021,364,7,6,0,67,5,5,0,2,2,5,1,124,13,18,18
04,Capital,001,0009D,4022,364,11,8,2,74,4,4,0,0,1,7,3,106,15,17,17
04,Capital,001,0009D,4023,364,4,5,2,84,1,6,0,3,0,4,2,120,8,19,19
04,Capital,001,0009D,4024,364,2,4,2,77,2,8,0,2,1,5,4,106,17,24,24
04,Capital,001,0009E,0495,351,8,7,0,58,0,3,5,3,0,8,1,104,6,20,20
04,Capital,001,0009E,0496,351,1,4,1,67,5,3,3,4,2,4,2,96,7,13,13
04,Capital,001,0009E,0497,351,3,5,1,54,2,4,3,2,0,2,1,103,15,16,16
04,Capital,001,0009E,0498,351,1,5,1,54,4,2,0,0,2,8,1,99,8,10,10
04,Capital,001,0009E,0499,351,3,4,0,59,3,4,1,1,1,5,1,111,8,12,12
04,Capital,001,0009E,0500,351,2,9,2,59,3,0,1,0,2,4,2,91,11,15,15
04,Capital,001,0009E,0501,351,7,3,2,68,2,2,1,2,2,3,2,85,15,2,2
04,Capital,001,0009E,4025,363,2,5,2,53,1,3,1,0,1,2,3,98,13,17,17
04,Capital,001,0009E,4026,363,5,5,0,75,4,3,0,0,0,2,2,113,11,15,15
04,Capital,001,0009E,4027,363,3,8,1,50,2,4,2,1,0,5,0,97,7,19,19
04,Capital,001,0009E,4028,362,5,3,1,57,2,3,0,1,2,6,2,103,10,12,12
04,Capital,001,0009E,4029,362,1,7,0,52,4,2,4,0,1,2,1,104,4,6,6
04,Capital,001,0009E,4030,362,5,2,0,48,3,6,0,3,1,5,0,107,14,16,16
04,Capital,001,0009F,0502,373,4,1,1,72,7,2,1,1,0,7,2,102,9,11,11
04,Capital,001,0009F,0503,373,1,10,0,79,4,2,1,1,0,11,3,86,7,11,11
04,Capital,001,0009F,0504,373,0,2,1,92,3,1,1,1,1,7,0,94,9,18,18
04,Capital,001,0009F,0505,373,3,7,1,85,2,3,2,1,0,5,1,95,9,15,15
04,Capital,001,0009F,0506,373,2,6,6,83,4,1,0,0,1,4,1,92,16,22,22
04,Capital,001,0009F,0507,373,3,7,0,92,1,5,1,0,0,10,1,101,11,15,15
04,Capital,001,0009F,0508,373,2,2,0,83,1,4,0,0,2,4,2,97,10,15,15
04,Capital,001,0009F,0509,373,2,5,1,62,3,2,2,2,1,5,2,103,12,17,17
04,Capital,001,0009F,0510,373,1,8,0,88,5,2,0,1,0,5,1,102,12,21,21
04,Capital,001,0009F,0511,373,3,5,1,58,4,5,3,0,1,9,0,111,11,17,17
04,Capital,001,0009F,0512,373,1,4,0,78,2,5,0,0,1,5,1,84,14,23,23
04,Capital,001,0009F,0513,373,0,4,0,67,2,3,3,2,1,3,3,84,10,18,18
04,Capital,001,0009F,0514,373,6,6,1,77,3,2,1,1,1,5,2,93,13,21,21
04,Capital,001,0009F,0515,373,2,3,1,51,3,3,0,1,0,7,1,100,11,21,21
04,Capital,001,0009F,0516,373,2,3,1,72,2,1,2,2,2,9,6,94,9,16,16
04,Capital,001,0009F,0517,372,5,11,0,88,2,3,0,2,0,7,0,95,6,10,10
04,Capital,001,0009F,0518,372,8,1,1,76,4,3,1,0,5,3,2,121,11,4,4
04,Capital,001,0009F,0519,372,8,9,0,66,4,4,0,1,4,0,2,110,8,13,13
04,Capital,001,0009F,0520,372,7,5,0,79,3,2,2,2,2,7,1,93,7,17,17
04,Capital,001,0009F,0521,372,1,4,0,76,4,5,1,1,0,11,0,103,10,14,14
04,Capital,001,0009F,0522,372,11,0,0,53,3,2,1,0,1,6,3,108,10,18,18
04,Capital,001,0009F,0523,372,5,7,2,63,6,4,2,1,0,4,3,101,10,14,14
04,Capital,001,0009F,4031,376,8,0,2,56,5,2,0,0,2,2,0,112,9,13,13
04,Capital,001,0009F,4032,376,5,8,0,67,5,1,0,3,0,3,3,91,11,12,12
04,Capital,001,0009F,4033,376,3,9,0,86,3,1,2,0,0,2,6,98,6,17,17
04,Capital,001,0009F,4034,375,9,0,0,101,2,3,2,0,2,4,0,81,9,15,15
04,Capital,001,0009F,4035,375,6,0,0,63,6,1,2,1,0,8,2,119,8,14,14
04,Capital,001,0009F,4036,375,6,5,0,71,4,3,1,2,0,4,1,115,13,16,16
04,Capital,001,0009F,4037,375,1,2,0,58,3,4,0,0,0,7,5,102,13,14,14
04,Capital,001,0009F,4038,375,0,5,1,67,7,7,0,2,0,10,3,102,13,28,28
04,Capital,001,0009F,4039,375,2,3,2,86,6,2,1,1,2,4,2,86,12,15,15
04,Capital,001,0009F,4040,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Capital,001,0009F,4041,375,9,3,1,68,9,5,4,5,0,4,1,98,8,14,14
04,Capital,001,0009F,4042,375,5,8,0,58,5,3,0,1,0,5,3,85,8,20,20
04,Capital,001,0009F,4043,375,0,9,0,58,3,0,0,0,1,11,2,108,10,16,16
04,Capital,001,0009F,4044,375,4,9,0,55,3,2,1,1,1,4,1,97,8,19,19
04,Capital,001,0009F,4045,375,3,2,0,70,5,0,2,2,1,6,1,84,9,11,11
04,Capital,001,0009F,4046,375,5,4,2,62,4,0,0,0,2,5,4,103,12,21,21
04,Capital,001,0009F,4047,375,6,4,0,67,4,4,0,0,1,8,3,107,14,10,10
04,Capital,001,0009F,4048,375,6,8,0,73,5,2,1,2,0,5,3,102,6,20,20
04,Capital,001,0009F,4049,375,2,7,1,68,3,2,1,3,1,7,4,94,6,11,11
04,Capital,001,0009G,0524,355,1,1,2,62,4,3,0,2,1,7,3,98,14,16,16
04,Capital,001,0009G,0525,355,6,7,4,68,2,3,0,2,0,3,3,77,14,10,10
04,Capital,001,0009G,0526,355,2,3,1,81,0,2,3,2,1,6,4,97,6,14,14
04,Capital,001,0009G,0527,355,1,3,2,76,2,3,4,0,0,13,2,91,12,9,9
04,Capital,001,0009G,0528,354,1,9,7,60,5,4,0,3,0,7,2,92,13,17,17
04,Capital,001,0009G,0529,354,6,7,1,71,4,1,1,0,0,3,4,100,8,7,7
04,Capital,001,0009G,0530,354,4,2,0,61,4,4,0,0,0,10,0,95,11,16,16
04,Capital,001,0009G,0531,354,1,6,0,83,3,2,0,0,2,11,2,90,6,9,9
04,Capital,001,0009G,0532,354,3,6,0,85,2,3,1,0,2,6,1,92,8,15,15
04,Capital,001,0009G,0533,354,3,4,0,94,5,3,3,0,0,10,0,91,8,16,16
04,Capital,001,0009G,4050,389,5,6,1,77,1,3,2,3,0,8,3,106,13,22,22
04,Capital,001,0009G,4051,389,2,9,2,69,5,3,2,0,0,9,3,115,6,20,20
04,Capital,001,0009G,4052,389,5,8,1,87,3,4,4,1,2,5,6,93,12,18,18
04,Capital,001,0009G,4053,389,4,10,2,80,4,4,1,1,4,2,2,114,9,17,17
04,Capital,001,0009G,4054,389,6,9,2,76,3,4,3,3,1,7,1,86,6,17,17
04,Capital,001,0009G,4055,388,4,4,0,74,4,4,0,0,0,5,3,114,15,13,13
04,Capital,001,0009G,4056,388,4,1,1,74,5,5,0,0,3,7,2,113,7,22,22
04,Capital,001,0010 ,0534,377,2,8,1,74,4,3,0,0,2,4,3,96,7,10,10
04,Capital,001,0010 ,0535,377,1,6,0,71,4,3,0,1,0,8,5,89,14,6,6
04,Capital,001,0010 ,0536,377,1,10,0,79,7,3,4,3,0,8,0,16,12,7,7
04,Capital,001,0010 ,0537,377,2,8,1,56,3,2,1,0,0,9,2,93,8,17,17
04,Capital,001,0010 ,0538,377,5,10,0,75,4,2,1,1,1,9,1,85,9,15,15
04,Capital,001,0010 ,0539,377,2,6,2,69,1,4,1,3,1,10,1,95,2,14,14
04,Capital,001,0010 ,0540,377,17,2,0,72,2,7,1,1,0,6,5,78,11,6,6
04,Capital,001,0010 ,0541,377,6,5,4,70,4,0,1,1,0,6,1,96,10,15,15
04,Capital,001,0010 ,0542,377,10,4,2,71,1,3,2,1,0,12,3,90,12,8,8
04,Capital,001,0010 ,0543,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Capital,001,0010 ,0544,377,1,3,1,56,6,6,0,3,1,3,2,94,10,18,18
04,Capital,001,0010 ,0545,377,3,8,1,77,3,2,2,1,2,5,1,90,8,17,17
04,Capital,001,0010 ,0546,377,0,7,1,69,0,1,1,1,2,1,6,87,16,14,14
04,Capital,001,0010 ,0547,377,8,2,1,70,7,6,2,1,1,3,4,83,12,21,21
04,Capital,001,0010 ,0548,376,3,6,1,71,1,1,2,3,1,4,1,96,9,13,13
04,Capital,001,0010 ,0549,376,7,7,0,50,2,3,2,0,1,7,2,108,6,11,11
04,Capital,001,0010 ,0550,376,3,4,4,73,1,0,2,1,2,3,2,70,11,13,13
04,Capital,001,0010 ,0551,376,2,2,0,63,5,4,2,1,1,8,5,95,7,20,20
04,Capital,001,0010 ,0552,376,8,4,0,61,2,4,1,1,2,14,4,73,5,16,16
04,Capital,001,0010 ,0553,376,2,12,2,53,4,3,0,2,0,5,5,92,7,9,9
04,Capital,001,0010 ,0554,376,2,3,1,53,3,3,0,0,2,14,3,88,9,21,21
04,Capital,001,0010 ,0555,376,27,10,3,73,5,6,0,0,0,4,6,75,7,18,18
04,Capital,001,0010 ,0556,376,6,8,1,65,4,2,0,1,0,7,6,86,10,26,26
04,Capital,001,0010 ,4057,385,0,13,1,58,5,4,3,1,3,7,6,115,6,17,17
04,Capital,001,0010 ,4058,385,4,13,2,59,4,5,1,2,0,13,3,94,9,17,17
04,Capital,001,0010 ,4059,385,2,0,0,55,4,1,1,1,0,11,3,106,8,18,18
04,Capital,001,0010 ,4060,385,6,3,0,67,3,2,2,3,1,13,1,89,7,17,17
04,Capital,001,0010 ,4061,385,4,4,3,58,1,1,1,4,1,8,4,97,12,18,18
04,Capital,001,0010 ,4062,385,3,6,2,55,4,6,3,4,2,4,2,84,8,16,16
04,Capital,001,0010 ,4063,385,2,5,0,58,6,2,0,1,0,12,3,95,10,11,11
04,Capital,001,0010 ,4064,385,7,10,2,58,1,4,0,3,1,5,0,83,12,17,17
04,Capital,001,0010 ,4065,385,6,2,1,49,3,3,1,2,1,7,3,95,9,13,13
04,Capital,001,0010 ,4066,385,4,7,1,45,2,0,3,1,1,6,2,109,9,12,12
04,Capital,001,0010 ,4067,385,4,4,1,54,3,2,1,0,1,6,2,92,9,13,13
04,Capital,001,0010 ,4068,385,3,7,2,56,2,2,0,2,0,1,5,92,11,10,10
04,Capital,001,0010 ,4069,384,9,0,1,65,8,2,0,1,0,2,3,94,14,17,17
04,Capital,001,0010 ,4070,384,4,11,0,54,2,2,0,3,0,6,0,94,8,19,19
04,Capital,001,0010 ,4071,384,0,4,1,59,4,3,0,0,2,5,1,104,7,5,5
04,Capital,001,0010 ,4072,384,0,0,3,68,1,2,1,2,0,5,0,107,11,29,29
04,Capital,001,0010 ,4073,384,3,5,1,61,0,3,1,0,0,6,2,107,10,12,12
04,Capital,001,0010 ,4074,384,4,1,2,37,5,1,0,1,0,6,2,94,12,22,22
04,Capital,001,0010 ,4075,384,3,5,1,53,3,3,1,2,2,2,2,78,10,16,16
04,Capital,001,0010 ,4076,384,2,12,0,56,3,2,0,0,2,9,4,86,8,16,16
04,Capital,001,0010 ,4077,384,6,4,2,60,4,3,1,0,1,6,3,89,6,14,14
04,Capital,001,0010 ,4078,384,3,7,4,57,3,4,2,2,0,8,6,101,11,14,14
04,Capital,001,0010A,0557,329,18,5,0,72,6,2,1,4,1,2,1,78,4,5,5
04,Capital,001,0010A,0558,329,3,13,1,47,3,3,0,1,0,6,2,102,5,25,25
04,Capital,001,0010A,0559,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Capital,001,0010A,0560,328,5,6,2,61,2,2,1,1,0,1,1,86,5,18,18
04,Capital,001,0010A,0561,328,2,7,2,0,7,2,4,0,1,4,3,107,3,24,24
04,Capital,001,0010A,0562,328,2,5,1,49,3,3,0,2,1,7,1,93,6,13,13
04,Capital,001,0010A,4079,384,5,8,1,64,4,1,3,4,1,5,2,102,4,21,21
04,Capital,001,0010A,4080,383,3,6,2,50,7,2,2,2,0,3,2,119,12,25,25
04,Capital,001,0010A,4081,383,0,0,0,48,3,2,1,0,0,0,1,123,16,21,21
04,Capital,001,0010A,4082,383,3,6,0,60,5,5,0,0,1,2,4,129,8,17,17
04,Capital,001,0010A,4083,383,3,15,2,55,10,1,0,0,1,3,1,127,9,12,12
04,Capital,001,0010B,0563,386,3,7,2,84,5,0,0,4,0,15,3,88,13,21,21
04,Capital,001,0010B,0564,386,10,7,4,85,4,6,1,2,1,6,3,116,13,22,22
04,Capital,001,0010B,0565,386,3,2,1,83,2,2,2,3,2,11,1,112,14,17,17
04,Capital,001,0010B,0566,386,0,9,0,79,3,7,0,1,0,8,2,99,11,17,17
04,Capital,001,0010B,0567,386,6,3,2,75,4,7,2,1,0,10,0,100,12,21,21
04,Capital,001,0010B,0568,386,2,4,1,85,6,4,1,3,2,10,2,110,10,16,16
04,Capital,001,0010B,0569,386,3,11,0,71,1,3,3,2,1,3,0,111,16,18,18
04,Capital,001,0010B,0570,385,6,12,2,71,3,5,1,3,1,4,3,108,21,21,21
04,Capital,001,0010B,0571,385,4,6,2,100,5,0,0,5,2,5,0,123,8,11,11
04,Capital,001,0010B,0572,385,4,0,4,92,4,3,2,1,1,10,6,100,11,23,23
04,Capital,001,0010B,0573,385,1,5,0,95,9,4,7,2,3,6,1,101,7,9,9
04,Capital,001,0010B,0574,385,13,11,1,84,4,2,1,1,2,8,3,87,12,7,7
04,Capital,001,0010B,0575,385,5,4,0,83,3,6,1,3,0,8,1,104,10,19,19
04,Capital,001,0010B,0576,385,2,7,3,82,5,4,3,0,2,8,6,107,11,10,10
04,Capital,001,0010B,0577,385,6,7,1,70,4,1,1,1,1,9,0,104,8,22,22
04,Capital,001,0010B,0578,385,2,3,2,69,1,4,4,5,1,9,2,107,14,21,21
04,Capital,001,0010B,4084,365,4,8,1,60,3,5,3,0,1,12,3,108,10,21,21
04,Capital,001,0010B,4085,365,4,6,1,66,1,3,1,1,1,5,4,115,9,11,11
04,Capital,001,0010B,4086,365,0,8,1,66,4,3,1,4,2,9,5,99,9,22,22
04,Capital,001,0010B,4087,364,7,2,2,75,7,4,3,3,2,5,1,123,9,16,16
04,Capital,001,0010B,4088,364,9,1,1,73,9,1,1,3,0,15,1,106,10,15,15
04,Capital,001,0010B,4089,364,3,9,1,67,5,5,0,1,1,3,5,113,15,10,10
04,Capital,001,0010B,4090,364,6,7,0,78,3,3,0,1,0,4,2,114,11,18,18
04,Capital,001,0010B,4091,364,8,0,2,66,5,2,2,0,2,2,2,101,11,18,18
04,Capital,001,0010B,4092,364,0,2,2,73,5,2,1,3,2,10,0,115,14,17,17
04,Capital,001,0010B,4093,364,0,9,3,77,7,3,2,0,1,2,3,110,8,20,20
04,Capital,001,0010B,4094,364,1,5,4,60,6,5,1,2,2,4,1,92,13,21,21
04,Capital,001,0010B,4095,364,4,3,3,77,1,3,2,4,0,9,0,104,11,15,15
04,Capital,001,0010B,4096,364,4,0,1,70,5,2,0,1,2,2,4,104,12,12,12
04,Capital,001,0010B,4097,364,2,4,2,70,6,4,0,1,1,8,3,101,11,13,13
04,Capital,001,0010B,4098,364,6,4,1,71,7,2,4,0,1,8,1,113,12,23,23
04,Capital,001,0010C,0579,390,6,9,0,44,4,0,0,0,0,1,0,127,1,21,21
04,Capital,001,0010C,0580,390,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
04,Capital,001,0010C,0581,390,4,3,2,41,2,1,0,0,0,1,2,134,3,29,29
04,Capital,001,0010C,0582,390,2,9,0,52,2,2,0,1,0,1,2,109,3,25,25
04,Capital,001,0010C,0583,390,12,0,0,61,2,0,0,3,1,3,1,103,1,19,19
04,Capital,001,0010C,0584,389,1,4,1,46,1,2,0,0,0,4,4,122,4,22,22
04,Capital,001,0010C,0585,389,4,6,1,43,6,1,1,1,0,0,3,126,3,17,17
04,Capital,001,0010C,0586,389,0,0,0,52,3,1,1,0,0,2,2,129,7,21,21
04,Capital,001,0010C,0587,389,4,13,0,41,2,3,0,0,0,4,1,127,4,19,19
04,Capital,001,0010C,4099,374,2,8,0,47,3,1,0,2,1,1,1,126,1,10,10
04,Capital,001,0010C,4100,374,13,0,0,49,6,1,3,3,1,1,3,93,5,11,11
04,Capital,001,0010C,4101,374,4,9,1,43,2,4,0,0,0,1,2,111,1,16,16
04,Capital,001,0010C,4102,374,6,0,3,31,2,1,0,1,0,2,3,114,1,20,20
04,Capital,001,0010C,4103,374,2,8,0,47,3,5,0,0,0,0,1,0,1,15,15
04,Capital,001,0010C,4104,374,0,0,1,38,2,2,0,0,0,1,2,100,7,28,28
04,Capital,001,0010C,4105,374,10,0,1,42,6,1,0,2,2,2,0,118,8,16,16
04,Capital,001,0010C,4106,374,4,5,0,46,1,0,0,0,2,1,1,100,9,3,3
04,Capital,001,0010C,4107,373,5,0,0,40,3,2,0,0,0,0,1,127,2,20,20
04,Capital,001,0010D,0588,333,2,9,0,55,9,3,1,1,0,1,2,98,7,13,13
04,Capital,001,0010D,0589,333,2,6,3,54,9,1,0,2,1,2,1,119,6,19,19
04,Capital,001,0010D,0590,332,2,6,1,60,1,1,2,0,1,1,4,114,4,18,18
04,Capital,001,0010D,0591,332,1,7,3,58,6,6,1,1,1,3,3,113,6,19,19
04,Capital,001,0010D,4108,333,1,7,0,29,5,4,2,1,0,2,5,102,8,22,22
04,Capital,001,0010D,4109,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Capital,001,0010D,4110,333,4,5,1,45,5,2,1,1,0,2,1,118,6,20,20
04,Capital,001,0010D,4111,333,2,6,0,36,2,0,0,1,3,3,3,124,4,15,15
04,Capital,001,0010E,0592,375,6,7,2,53,4,2,1,1,1,2,2,90,5,36,36
04,Capital,001,0010E,0593,375,1,0,4,77,3,1,2,1,0,3,1,86,3,26,26
04,Capital,001,0010E,0594,375,2,9,2,75,8,2,3,2,1,3,1,97,6,0,0
04,Capital,001,0010E,0595,375,4,8,0,56,5,3,1,1,2,2,1,91,6,29,29
04,Capital,001,0010E,0596,375,9,11,0,56,5,3,1,0,2,5,1,113,7,26,26
04,Capital,001,0010E,0597,375,4,1,1,53,1,6,0,0,0,7,5,89,7,18,18
04,Capital,001,0010E,0598,375,1,13,1,53,2,3,2,1,0,3,1,91,7,11,11
04,Capital,001,0010E,0599,375,1,22,2,50,5,0,0,3,2,4,8,79,8,29,29
04,Capital,001,0010E,0600,375,2,12,0,45,5,1,1,0,0,7,1,95,4,20,20
04,Capital,001,0010E,0601,374,10,9,2,43,1,2,1,1,1,3,1,102,3,11,11
04,Capital,001,0010E,0602,374,4,15,0,51,1,4,0,2,2,4,1,34,11,22,22
04,Capital,001,0010E,0603,374,0,12,3,48,2,3,0,3,4,5,3,97,11,41,41
04,Capital,001,0010E,0604,374,3,8,1,60,4,4,3,1,1,5,0,89,3,25,25
04,Capital,001,0010E,0605,374,2,2,0,48,6,1,1,0,1,2,0,103,7,9,9
04,Capital,001,0010E,4112,380,6,6,0,45,5,5,1,5,1,2,4,87,8,29,29
04,Capital,001,0010E,4113,380,8,6,0,64,7,2,0,2,0,4,0,96,7,17,17
04,Capital,001,0010E,4114,380,5,10,0,48,10,3,1,2,1,3,0,108,13,22,22
04,Capital,001,0010E,4115,380,1,2,1,59,4,3,0,1,1,2,2,111,9,15,15
04,Capital,001,0010E,4116,380,6,7,0,42,3,6,1,3,0,4,0,127,4,16,16
04,Capital,001,0010E,4117,379,8,9,1,44,4,2,3,4,0,3,1,96,6,23,23
04,Capital,001,0010E,4118,379,2,8,2,47,2,4,2,2,0,1,2,115,2,22,22
04,Capital,001,0010E,4119,379,2,12,1,42,6,1,0,4,1,0,0,86,8,17,17
04,Capital,001,0010E,4120,379,7,4,5,29,5,0,2,2,2,3,0,107,7,22,22
04,Capital,001,0010E,4121,379,3,5,1,0,0,3,2,3,1,3,1,100,4,17,17
04,Capital,001,0010E,4122,379,5,14,0,35,7,4,2,2,4,3,2,92,8,7,7
04,Capital,001,0010E,4123,379,0,0,0,41,7,3,0,1,1,2,1,100,7,20,20
04,Capital,001,0010E,4124,379,3,5,0,38,4,4,2,0,1,8,3,97,2,15,15
04,Capital,001,0010E,4125,379,5,7,1,36,5,4,0,1,2,2,3,102,9,12,12
04,Capital,001,0010F,0606,378,2,7,2,56,1,1,5,3,0,7,4,95,13,24,24
04,Capital,001,0010F,0607,378,0,2,0,83,2,3,1,2,0,10,1,107,6,12,12
04,Capital,001,0010F,0608,377,7,9,2,78,2,2,1,3,0,8,0,109,16,16,16
04,Capital,001,0010F,0609,377,3,10,0,79,1,6,2,1,2,10,2,99,8,16,16
04,Capital,001,0010F,0610,377,4,10,1,58,5,1,1,2,1,12,2,108,11,21,21
04,Capital,001,0010F,0611,377,5,7,2,68,2,1,1,4,3,7,2,109,15,22,22
04,Capital,001,0010F,0612,377,14,11,1,74,6,2,0,2,1,9,1,96,7,12,12
04,Capital,001,0010F,0613,377,3,6,2,68,6,0,2,1,1,9,1,100,15,14,14
04,Capital,001,0010F,0614,377,0,7,2,79,5,1,2,2,0,9,1,107,14,15,15
04,Capital,001,0010F,0615,377,5,8,5,87,4,2,0,2,2,5,3,98,7,13,13
04,Capital,001,0010F,0616,377,0,5,1,64,5,1,1,2,0,8,4,116,11,18,18
04,Capital,001,0010F,0617,377,5,10,2,68,2,3,1,1,4,13,2,105,10,23,23
04,Capital,001,0010F,0618,377,2,14,2,62,7,1,1,0,0,5,2,107,3,18,18
04,Capital,001,0010F,0619,377,4,7,1,72,2,2,0,1,1,5,2,101,13,21,21
04,Capital,001,0010F,0620,377,2,13,2,85,3,3,1,2,0,6,3,99,6,23,23
04,Capital,001,0010F,0621,377,1,0,2,81,3,4,1,1,0,16,5,90,5,23,23
04,Capital,001,0010F,4126,384,2,12,0,72,3,1,2,1,0,9,3,126,14,16,16
04,Capital,001,0010F,4127,384,5,10,2,58,6,0,3,0,1,8,3,124,11,13,13
04,Capital,001,0010F,4128,384,6,9,1,59,4,5,1,0,1,7,1,120,10,19,19
04,Capital,001,0010F,4129,383,2,13,0,50,8,5,1,1,0,6,1,122,7,13,13
04,Capital,001,0010F,4130,383,3,4,0,62,4,4,2,1,0,8,1,118,8,18,18
04,Capital,001,0010F,4131,383,10,7,2,55,6,4,1,1,0,6,3,108,12,17,17
04,Capital,001,0010F,4132,383,5,10,0,71,5,0,0,2,3,4,2,123,12,19,19
04,Capital,001,0010F,4133,383,3,8,3,61,4,3,1,2,1,5,4,108,9,17,17
04,Capital,001,0010F,4134,383,3,6,0,67,6,10,3,10,0,5,4,107,11,11,11
04,Capital,001,0010F,4135,383,6,0,2,54,3,4,1,3,3,0,2,96,5,26,26
04,Capital,001,0010F,4136,383,9,0,1,48,9,0,6,5,2,7,2,123,13,16,16
04,Capital,001,0010F,4137,383,3,6,0,64,3,2,1,3,0,5,5,145,11,23,23
04,Capital,001,0010F,4138,383,3,8,2,70,5,5,4,0,1,5,3,105,16,17,17
04,Capital,001,0010F,4139,383,3,4,1,68,6,6,1,4,3,14,2,104,11,21,21
04,Capital,001,0010G,0622,387,1,2,0,61,3,6,2,3,3,11,2,94,6,13,13
04,Capital,001,0010G,0623,387,3,5,0,74,3,3,3,0,0,7,5,74,8,18,18
04,Capital,001,0010G,0624,387,2,4,0,73,2,2,2,2,0,7,1,94,13,18,18
04,Capital,001,0010G,0625,387,4,4,0,72,3,4,1,3,2,7,1,99,23,15,15
04,Capital,001,0010G,0626,387,14,4,0,48,1,4,2,0,1,14,2,84,13,20,20
04,Capital,001,0010G,0627,387,1,6,2,66,3,2,2,2,1,6,1,104,19,16,16
04,Capital,001,0010G,0628,387,5,1,0,80,1,4,4,0,0,3,0,94,8,12,12
04,Capital,001,0010G,0629,387,1,6,1,68,2,4,1,0,0,5,5,86,5,14,14
04,Capital,001,0010G,0630,387,1,7,2,75,5,4,0,2,1,9,3,81,5,14,14
04,Capital,001,0010G,0631,387,3,0,1,77,2,3,1,4,1,9,0,88,13,19,19
04,Capital,001,0010G,0632,387,4,5,1,78,4,4,1,0,2,17,3,86,11,16,16
04,Capital,001,0010G,0633,387,19,6,1,59,1,3,0,1,2,7,3,89,14,16,16
04,Capital,001,0010G,0634,387,5,2,1,87,3,2,2,2,0,6,2,84,6,15,15
04,Capital,001,0010G,0635,387,2,4,2,80,2,1,0,2,1,9,2,93,9,20,20
04,Capital,001,0010G,0636,387,2,2,1,76,2,1,1,3,4,6,4,106,15,17,17
04,Capital,001,0010G,0637,387,6,7,0,66,3,2,4,0,1,8,1,97,9,22,22
04,Capital,001,0010G,0638,387,4,4,1,81,5,6,0,2,1,10,1,81,10,11,11
