codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0006,0008,0010,0022,0047,0048,0050,0052,0101,0155,0156,0157,0158,0159,0160
13,Las Heras                               ,004,0037A,0125,440,1,21,94,6,19,16,0,53,14,9,4,52,2,3,5,7,12,6
13,Las Heras                               ,004,0037A,0126,305,7,14,70,0,13,17,2,33,3,6,5,34,1,4,1,3,9,3
13,Las Heras                               ,004,0037A,0127,306,1,8,63,2,16,24,1,30,1,2,4,39,1,2,5,4,10,1
13,Las Heras                               ,004,0038 ,0117,440,0,0,54,2,23,48,4,9,9,0,6,57,6,5,3,0,17,4
13,Las Heras                               ,004,0038 ,0118,440,0,0,65,7,19,52,3,17,8,2,10,44,1,1,5,1,4,4
13,Las Heras                               ,004,0038 ,0119,440,0,0,57,4,13,38,4,18,9,4,5,87,0,3,2,0,5,12
13,Las Heras                               ,004,0038 ,0120,440,17,17,65,3,20,36,3,14,8,6,8,78,2,0,2,0,12,3
13,Las Heras                               ,004,0038 ,0121,440,14,33,53,8,22,39,8,16,6,5,4,59,2,3,2,0,9,4
13,Las Heras                               ,004,0038 ,0122,440,0,0,65,1,16,48,3,11,4,6,6,73,2,4,5,3,12,6
13,Las Heras                               ,004,0038 ,0123,440,0,0,37,4,14,54,4,11,6,6,10,85,3,2,4,6,13,12
13,Las Heras                               ,004,0038 ,0124,368,14,28,50,0,5,26,4,25,13,2,6,50,0,2,0,2,10,0
13,Las Heras                               ,004,0038 ,0125,368,0,0,64,9,7,28,3,8,3,3,2,64,0,5,3,2,8,5
13,Las Heras                               ,004,0038 ,0128,440,17,21,100,1,20,32,2,17,6,3,10,77,1,2,0,1,16,3
13,Las Heras                               ,004,0038 ,0129,440,19,20,95,6,18,42,1,16,5,0,4,84,3,4,0,2,12,4
13,Las Heras                               ,004,0038 ,0130,440,7,11,100,4,17,24,3,29,11,4,2,80,1,1,0,3,9,5
13,Las Heras                               ,004,0038 ,0131,440,23,33,91,6,19,26,3,17,7,2,4,92,1,0,0,5,9,1
13,Las Heras                               ,004,0038 ,0132,440,8,19,93,4,12,39,4,27,10,0,2,80,2,4,1,8,7,5
13,Las Heras                               ,004,0038 ,0133,440,8,5,92,14,21,0,2,14,14,1,4,94,1,6,3,2,6,0
13,Las Heras                               ,004,0038 ,0134,440,23,25,100,5,13,45,2,17,11,4,0,71,1,3,0,2,4,5
13,Las Heras                               ,004,0038 ,0135,220,7,10,44,1,10,14,1,11,4,0,3,53,0,0,3,3,6,3
13,Las Heras                               ,004,0038 ,0136,221,3,7,50,2,10,16,3,12,2,0,5,53,1,0,0,0,5,2
13,Las Heras                               ,004,0039 ,0126,440,0,0,0,3,0,0,0,7,9,0,0,0,2,0,3,0,0,0
13,Las Heras                               ,004,0039 ,0127,277,5,33,43,1,8,39,5,8,6,0,7,50,0,5,0,0,2,2
13,Las Heras                               ,004,0039 ,0128,278,9,0,36,5,8,42,0,4,12,0,4,52,0,3,0,0,0,5
13,Las Heras                               ,004,0039 ,0137,440,13,33,69,6,9,44,0,7,8,1,9,124,3,7,0,1,6,1
13,Las Heras                               ,004,0039 ,0138,283,4,11,44,1,9,44,3,3,5,2,7,83,0,5,0,0,0,0
13,Las Heras                               ,004,0039 ,0139,284,0,0,48,3,11,26,5,4,0,0,3,90,0,0,2,1,9,2
13,Las Heras                               ,004,0040 ,0129,440,6,8,141,7,1,19,2,2,4,2,6,52,0,1,2,3,5,5
13,Las Heras                               ,004,0040 ,0130,440,2,14,125,8,9,32,0,0,2,1,0,39,1,0,2,8,0,3
13,Las Heras                               ,004,0040 ,0131,410,6,11,107,1,11,25,1,9,0,0,2,58,1,0,1,1,9,2
13,Las Heras                               ,004,0040 ,0132,411,4,16,131,10,6,16,1,4,0,0,3,54,1,0,0,4,1,3
13,Las Heras                               ,004,0040 ,0140,440,8,23,151,5,10,17,3,9,4,2,4,89,0,0,0,2,2,2
13,Las Heras                               ,004,0040 ,0141,440,7,52,155,4,7,15,0,14,0,0,0,83,2,3,0,6,9,2
13,Las Heras                               ,004,0040 ,0142,296,2,11,105,8,6,13,7,4,0,1,1,57,0,2,0,4,4,1
13,Las Heras                               ,004,0040 ,0143,296,8,14,117,7,6,17,0,4,1,1,1,48,0,2,4,3,3,0
13,Las Heras                               ,004,0040A,0133,96,0,5,8,0,5,5,2,3,1,0,0,8,2,0,0,0,3,0
13,Las Heras                               ,004,0040A,0144,16,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0
13,Las Heras                               ,004,0040B,0134,39,0,4,10,0,1,2,2,2,0,0,1,4,0,0,0,0,0,1
13,Las Heras                               ,004,0040B,0145,39,1,1,6,0,3,2,0,2,0,0,1,1,1,0,0,0,0,1
13,Las Heras                               ,004,0040C,0135,88,0,0,16,0,7,13,0,0,2,0,4,0,0,1,0,0,3,0
13,Las Heras                               ,004,0040C,0146,28,1,0,0,0,1,1,1,0,0,0,0,6,0,0,0,0,1,1
13,Lavalle                                 ,005,0041 ,0001,880,21,52,200,16,28,86,10,30,14,6,26,206,10,4,2,12,20,10
13,Lavalle                                 ,005,0041 ,0002,880,19,38,198,12,32,92,4,28,32,4,30,200,6,4,12,12,14,6
13,Lavalle                                 ,005,0041 ,0003,880,26,47,182,24,32,92,12,26,30,8,20,274,2,2,4,16,14,16
13,Lavalle                                 ,005,0041 ,0004,880,52,23,170,8,38,104,4,46,20,14,22,240,6,6,2,8,32,2
13,Lavalle                                 ,005,0041 ,0005,880,48,26,226,18,28,106,6,20,16,2,22,248,4,4,4,4,26,8
13,Lavalle                                 ,005,0041 ,0006,880,52,14,200,8,16,62,12,22,22,10,20,282,8,6,8,2,32,8
13,Lavalle                                 ,005,0041 ,0007,880,26,20,162,22,20,94,2,50,24,18,18,246,8,6,2,4,14,10
13,Lavalle                                 ,005,0041 ,0008,880,39,30,168,8,22,100,8,46,18,10,18,244,10,12,12,18,24,10
13,Lavalle                                 ,005,0041 ,0009,880,25,22,142,14,26,94,6,48,30,4,18,246,6,4,4,20,16,4
13,Lavalle                                 ,005,0041 ,0010,544,6,13,92,6,22,72,6,22,12,4,10,160,4,4,2,6,22,4
13,Lavalle                                 ,005,0041 ,0011,544,2,11,112,12,22,70,6,8,16,2,16,154,2,6,4,16,14,4
13,Lavalle                                 ,005,0042 ,0012,880,0,0,192,16,10,62,6,14,14,6,20,266,6,10,8,4,20,18
13,Lavalle                                 ,005,0042 ,0013,880,42,30,198,18,32,76,6,24,8,10,18,288,4,8,2,2,18,8
13,Lavalle                                 ,005,0042 ,0014,787,7,5,210,4,16,68,12,16,12,8,12,226,2,6,2,6,12,8
13,Lavalle                                 ,005,0042 ,0015,636,33,15,176,10,16,42,6,6,12,6,14,242,2,10,6,4,16,6
13,Lavalle                                 ,005,0042 ,0016,290,15,11,57,6,8,16,2,4,4,1,13,61,4,2,1,2,8,3
13,Lavalle                                 ,005,0043 ,0016,440,14,25,94,14,14,36,2,18,13,3,9,99,2,2,2,5,12,2
13,Lavalle                                 ,005,0043 ,0017,880,50,34,182,16,18,88,2,10,20,16,16,252,6,18,16,12,22,14
13,Lavalle                                 ,005,0043 ,0018,880,35,70,192,20,30,78,6,34,20,10,12,192,2,10,4,10,18,6
13,Lavalle                                 ,005,0043 ,0019,880,32,21,144,12,14,144,4,36,26,2,28,306,14,4,2,10,18,8
13,Lavalle                                 ,005,0043 ,0020,792,49,14,152,12,26,76,0,28,30,12,22,240,6,4,6,8,24,6
13,Lavalle                                 ,005,0043 ,0021,719,41,22,130,12,32,76,4,36,22,2,28,228,0,0,0,4,22,10
13,Lavalle                                 ,005,0043 ,0022,367,0,0,45,2,5,29,2,9,3,5,8,107,3,0,3,0,6,7
13,Lavalle                                 ,005,0043A,0022,392,17,13,68,6,15,27,1,6,7,3,5,125,2,1,0,1,4,3
13,Lavalle                                 ,005,0043A,0023,832,53,0,124,16,14,92,4,22,8,4,18,366,6,4,6,10,26,8
13,Lavalle                                 ,005,0043A,0024,225,8,9,41,0,5,15,3,3,0,0,5,84,0,3,1,1,2,0
13,Lavalle                                 ,005,0043A,0025,226,44,8,37,2,1,27,0,3,2,2,6,73,1,0,0,1,5,0
13,Lavalle                                 ,005,0044 ,0024,156,8,0,9,2,5,6,0,0,1,0,2,62,1,1,0,1,4,3
13,Lavalle                                 ,005,0044 ,0026,217,0,0,11,1,5,14,0,5,2,2,4,98,0,0,1,0,3,1
13,Lavalle                                 ,005,0045 ,0025,267,37,32,21,0,0,19,0,0,2,0,0,79,0,0,0,0,0,0
13,Lavalle                                 ,005,0045 ,0027,330,14,0,59,0,0,4,0,0,0,0,0,142,0,0,0,0,0,0
13,Lavalle                                 ,005,0046 ,0026,237,14,0,25,2,9,21,0,3,0,1,4,51,1,2,0,1,2,0
13,Lavalle                                 ,005,0046 ,0028,264,0,0,32,4,5,19,5,1,4,2,1,62,0,2,0,1,4,4
13,Maipú                                   ,006,0047 ,0001,880,45,32,166,26,66,60,18,62,18,14,16,216,8,10,4,6,36,8
13,Maipú                                   ,006,0047 ,0002,880,8,19,172,20,34,56,8,82,38,6,18,214,6,8,4,6,28,6
13,Maipú                                   ,006,0047 ,0003,880,55,8,150,16,42,70,20,70,28,10,6,180,20,10,12,12,48,4
13,Maipú                                   ,006,0047 ,0004,880,11,33,210,10,46,76,16,52,26,4,2,244,4,6,6,6,40,2
13,Maipú                                   ,006,0047 ,0005,880,46,17,162,16,34,76,8,88,10,14,22,174,14,10,8,6,22,10
13,Maipú                                   ,006,0047 ,0006,880,19,44,154,26,42,72,10,46,18,12,12,184,18,22,4,4,38,6
13,Maipú                                   ,006,0047 ,0007,880,13,8,170,26,48,66,8,84,12,12,16,208,8,14,20,8,46,8
13,Maipú                                   ,006,0047 ,0008,880,14,42,146,32,40,64,12,82,28,2,12,194,10,14,16,12,32,8
13,Maipú                                   ,006,0047 ,0009,880,19,38,166,26,54,68,16,88,30,4,18,190,8,8,10,2,44,2
13,Maipú                                   ,006,0047 ,0010,880,14,17,206,14,44,94,14,72,18,10,24,184,16,8,4,10,32,6
13,Maipú                                   ,006,0047 ,0011,880,20,52,164,28,52,78,8,70,18,10,14,192,16,16,8,8,28,10
13,Maipú                                   ,006,0047 ,0012,880,31,39,164,32,40,72,12,68,26,18,10,204,16,12,6,6,30,0
13,Maipú                                   ,006,0047 ,0013,880,18,49,150,16,32,62,16,60,16,8,10,220,18,10,6,6,30,4
13,Maipú                                   ,006,0047 ,0014,807,27,44,148,24,46,44,10,72,24,6,22,178,10,8,8,8,34,10
13,Maipú                                   ,006,0047 ,0015,729,7,1,172,14,42,60,20,54,16,8,10,158,2,12,8,4,40,2
13,Maipú                                   ,006,0047 ,0016,362,9,15,74,10,6,18,1,21,12,2,6,98,2,3,2,1,16,1
13,Maipú                                   ,006,0047A,0016,440,23,18,84,8,15,34,2,47,4,4,5,57,2,2,6,2,15,1
13,Maipú                                   ,006,0047A,0017,880,25,32,194,22,22,86,6,110,20,4,6,192,16,6,10,6,44,4
13,Maipú                                   ,006,0047A,0018,880,12,37,198,16,38,84,6,100,18,14,16,196,8,10,16,4,44,10
13,Maipú                                   ,006,0047A,0019,880,15,33,152,24,36,82,14,112,28,8,6,166,18,12,12,12,48,6
13,Maipú                                   ,006,0047A,0020,880,39,24,180,18,36,86,10,102,24,8,10,182,6,10,8,8,38,6
13,Maipú                                   ,006,0047A,0021,880,15,21,184,28,32,70,16,108,12,12,12,170,18,10,14,10,36,10
13,Maipú                                   ,006,0047A,0022,880,6,34,162,24,38,64,6,126,18,10,12,156,10,16,22,8,36,6
13,Maipú                                   ,006,0047A,0023,880,9,11,180,26,22,62,10,120,20,6,4,154,6,10,8,10,52,4
13,Maipú                                   ,006,0047A,0024,880,13,35,164,22,24,68,10,98,24,6,18,190,16,6,8,6,52,4
13,Maipú                                   ,006,0047A,0025,880,10,40,196,14,38,68,12,92,16,8,6,138,6,8,14,6,56,6
13,Maipú                                   ,006,0047A,0026,880,12,6,186,22,28,56,4,126,24,10,6,142,14,2,6,10,40,2
13,Maipú                                   ,006,0047A,0027,880,26,31,212,14,32,70,14,110,20,14,4,160,2,4,10,10,36,6
13,Maipú                                   ,006,0047A,0028,880,16,32,214,12,36,110,14,116,28,4,4,128,6,12,2,18,44,0
13,Maipú                                   ,006,0047A,0029,808,15,13,200,24,36,60,16,66,36,6,4,156,6,8,8,4,32,2
13,Maipú                                   ,006,0047A,0030,808,0,0,184,24,46,58,12,98,28,10,14,160,10,16,10,6,24,10
13,Maipú                                   ,006,0047A,0031,440,6,16,84,10,33,30,8,47,17,2,5,58,2,3,3,0,24,2
13,Maipú                                   ,006,0047A,0032,263,73,14,67,3,11,11,0,27,9,0,1,43,0,2,1,1,13,0
13,Maipú                                   ,006,0047A,0033,263,4,6,63,4,9,26,0,27,7,0,1,48,4,1,0,1,5,0
13,Maipú                                   ,006,0048 ,0031,440,41,0,68,2,21,32,1,31,15,7,7,84,2,7,0,0,19,0
13,Maipú                                   ,006,0048 ,0032,440,0,0,72,0,12,34,6,29,12,0,0,85,6,10,7,3,14,0
13,Maipú                                   ,006,0048 ,0033,440,39,0,91,0,17,29,9,27,6,0,1,76,1,2,0,7,21,0
13,Maipú                                   ,006,0048 ,0034,880,23,39,184,12,52,80,8,52,30,16,16,192,12,34,10,8,22,0
13,Maipú                                   ,006,0048 ,0035,880,91,25,128,14,44,78,20,68,26,8,26,172,2,20,8,8,54,0
13,Maipú                                   ,006,0048 ,0036,880,85,50,172,16,46,76,10,70,34,12,10,126,14,22,2,34,42,4
13,Maipú                                   ,006,0048 ,0037,880,17,36,154,24,50,58,2,66,18,18,12,168,12,22,20,6,24,0
13,Maipú                                   ,006,0048 ,0038,880,24,37,188,20,50,84,8,86,14,10,12,170,12,12,10,8,44,2
13,Maipú                                   ,006,0048 ,0039,880,42,44,146,22,56,58,10,76,28,12,20,156,14,14,14,8,50,4
13,Maipú                                   ,006,0048 ,0040,880,24,27,186,2,28,78,8,60,30,4,18,186,6,24,8,20,32,2
13,Maipú                                   ,006,0048 ,0041,880,15,34,176,14,54,76,6,86,20,8,10,174,18,2,10,8,48,4
13,Maipú                                   ,006,0048 ,0042,880,32,34,196,14,48,92,6,66,10,8,10,168,14,8,10,4,38,6
13,Maipú                                   ,006,0048 ,0043,880,20,50,154,28,28,84,8,74,12,6,16,184,26,12,12,6,40,4
13,Maipú                                   ,006,0048 ,0044,880,10,9,158,20,38,54,4,66,16,6,12,190,14,20,12,12,42,12
13,Maipú                                   ,006,0048 ,0045,880,0,15,170,12,40,84,8,88,16,14,16,168,10,12,8,18,44,0
13,Maipú                                   ,006,0048 ,0046,880,35,49,176,14,28,66,10,88,16,14,14,160,10,10,10,8,28,0
13,Maipú                                   ,006,0048 ,0047,880,40,48,176,18,38,82,10,70,20,6,12,164,0,14,8,6,38,4
13,Maipú                                   ,006,0048 ,0048,880,31,39,178,20,38,72,4,76,28,6,16,192,10,12,14,8,32,4
13,Maipú                                   ,006,0048 ,0049,880,48,23,142,22,68,86,10,94,20,20,18,150,10,10,10,10,38,6
13,Maipú                                   ,006,0048 ,0050,880,36,28,150,18,40,102,10,56,20,10,10,154,20,10,12,4,34,6
13,Maipú                                   ,006,0048 ,0051,880,53,15,182,22,38,56,14,84,10,18,16,108,6,8,12,6,40,6
13,Maipú                                   ,006,0048 ,0052,880,91,51,164,36,50,80,6,84,18,6,20,158,14,18,10,8,38,6
13,Maipú                                   ,006,0048 ,0053,880,32,49,182,22,32,62,6,86,12,0,14,164,10,10,2,6,32,8
13,Maipú                                   ,006,0048 ,0054,880,20,49,134,20,50,76,6,86,14,10,16,122,6,4,14,10,44,0
13,Maipú                                   ,006,0048 ,0055,880,0,0,138,16,60,72,6,66,14,24,8,186,10,16,16,8,38,4
13,Maipú                                   ,006,0048 ,0056,880,8,17,186,24,64,74,8,74,24,12,16,134,10,16,10,8,38,0
13,Maipú                                   ,006,0048 ,0057,880,27,36,156,24,62,90,4,70,12,16,22,180,10,14,2,2,34,20
13,Maipú                                   ,006,0048 ,0058,880,33,35,150,30,38,72,8,82,22,12,6,160,4,12,14,4,30,8
13,Maipú                                   ,006,0048 ,0059,839,37,35,142,26,50,66,12,78,16,12,10,162,20,20,10,14,42,14
13,Maipú                                   ,006,0048 ,0060,840,51,22,134,20,30,56,14,72,12,8,12,198,12,10,4,10,40,2
13,Maipú                                   ,006,0048 ,0061,440,0,0,57,11,29,33,1,39,4,1,1,81,4,5,2,6,16,0
13,Maipú                                   ,006,0048 ,0062,440,2,24,75,8,21,21,4,45,12,7,7,87,2,5,3,4,10,0
13,Maipú                                   ,006,0048 ,0063,440,7,17,91,7,35,26,1,40,6,3,3,62,3,2,6,0,13,2
13,Maipú                                   ,006,0048 ,0064,440,25,0,78,4,17,31,3,35,7,0,0,73,7,4,3,2,23,1
13,Maipú                                   ,006,0048 ,0065,256,6,10,61,8,15,18,1,26,4,0,3,39,2,6,2,0,13,0
13,Maipú                                   ,006,0048 ,0066,257,5,7,43,5,16,18,3,28,2,0,5,50,4,2,2,2,9,2
13,Maipú                                   ,006,0049 ,0061,440,0,0,52,18,12,27,2,0,16,5,0,81,10,0,7,8,19,0
13,Maipú                                   ,006,0049 ,0062,426,12,36,73,11,9,31,5,18,15,0,4,70,6,5,0,8,0,0
13,Maipú                                   ,006,0049 ,0063,427,0,0,61,11,19,15,0,31,13,0,11,76,2,1,9,6,18,0
13,Maipú                                   ,006,0049 ,0067,440,7,34,67,9,14,28,1,32,12,3,3,78,14,1,3,5,23,1
13,Maipú                                   ,006,0049 ,0068,423,3,17,79,8,19,35,4,33,7,5,3,91,14,5,0,11,16,0
13,Maipú                                   ,006,0049 ,0069,423,0,0,87,7,30,20,11,30,23,3,11,75,2,6,2,4,13,1
13,Maipú                                   ,006,0049A,0064,440,10,32,82,7,20,31,2,31,11,8,9,87,5,10,1,1,0,4
13,Maipú                                   ,006,0049A,0065,425,15,15,71,15,10,33,2,20,7,7,9,85,3,9,2,5,19,1
13,Maipú                                   ,006,0049A,0066,425,8,4,60,23,18,27,2,15,8,3,10,87,7,9,0,2,12,2
13,Maipú                                   ,006,0049A,0070,440,10,7,85,4,15,32,3,32,10,1,7,113,3,4,1,2,10,0
13,Maipú                                   ,006,0049A,0071,440,0,0,79,17,11,3,3,12,2,8,17,116,5,5,1,15,6,0
13,Maipú                                   ,006,0049A,0072,222,0,0,39,2,12,15,0,9,4,2,4,63,1,1,3,1,8,1
13,Maipú                                   ,006,0049A,0073,222,2,19,47,1,11,9,3,14,10,3,2,58,2,3,1,1,10,1
13,Maipú                                   ,006,0049B,0067,301,14,13,33,5,12,29,3,20,13,7,6,52,4,12,1,4,14,6
13,Maipú                                   ,006,0049B,0068,301,41,0,40,5,11,29,6,11,8,6,9,56,3,8,3,7,20,0
13,Maipú                                   ,006,0049B,0074,311,7,8,40,14,5,26,4,12,10,5,4,83,1,6,2,2,10,3
13,Maipú                                   ,006,0049B,0075,312,7,6,46,6,16,37,2,17,11,3,6,77,0,4,1,2,17,1
13,Maipú                                   ,006,0050 ,0069,440,0,0,89,9,15,14,2,7,8,5,11,78,6,4,3,2,19,2
13,Maipú                                   ,006,0050 ,0070,440,25,20,60,14,10,24,10,0,16,7,9,91,4,5,4,2,14,0
13,Maipú                                   ,006,0050 ,0071,440,23,1,88,12,6,16,5,8,12,9,7,96,5,3,2,6,25,0
13,Maipú                                   ,006,0050 ,0072,328,2,37,67,12,12,25,16,0,4,1,1,66,0,3,0,0,0,0
13,Maipú                                   ,006,0050 ,0073,329,0,0,58,18,9,17,3,8,5,4,5,63,8,12,3,1,9,2
13,Maipú                                   ,006,0050 ,0076,440,13,0,85,12,11,27,3,11,3,5,6,104,8,7,2,2,17,5
13,Maipú                                   ,006,0050 ,0077,440,17,18,69,43,0,9,3,0,21,2,0,108,9,6,0,3,10,3
13,Maipú                                   ,006,0050 ,0078,440,11,36,114,8,22,12,10,7,7,6,9,101,1,7,2,3,0,0
13,Maipú                                   ,006,0050 ,0079,319,0,0,60,9,4,12,3,7,4,3,10,80,5,0,3,2,20,0
13,Maipú                                   ,006,0050 ,0080,320,6,25,48,14,6,12,7,10,3,1,3,90,10,3,0,1,13,1
13,Maipú                                   ,006,0051 ,0074,440,0,0,71,1,15,39,3,13,12,7,9,20,1,10,2,5,24,0
13,Maipú                                   ,006,0051 ,0075,440,4,31,64,14,16,43,0,22,9,0,6,98,4,5,7,0,12,0
13,Maipú                                   ,006,0051 ,0076,440,20,31,60,5,13,26,8,0,8,8,5,103,2,2,7,5,15,0
13,Maipú                                   ,006,0051 ,0077,440,0,0,82,9,19,31,1,17,13,4,5,89,2,4,2,3,14,1
13,Maipú                                   ,006,0051 ,0078,440,12,26,81,8,14,26,7,15,8,0,9,93,0,5,5,3,16,0
13,Maipú                                   ,006,0051 ,0079,440,0,29,73,0,15,33,3,22,22,0,0,109,0,4,0,0,15,0
13,Maipú                                   ,006,0051 ,0080,440,14,23,88,15,13,37,5,23,16,1,5,64,2,6,3,3,18,2
13,Maipú                                   ,006,0051 ,0081,880,19,35,162,30,40,56,16,48,18,14,22,202,8,24,6,8,36,8
13,Maipú                                   ,006,0051 ,0082,880,2,32,182,14,36,70,8,32,22,2,8,186,14,18,8,4,60,0
13,Maipú                                   ,006,0051 ,0083,880,6,28,130,26,30,64,4,48,14,4,12,266,8,20,6,4,32,0
13,Maipú                                   ,006,0051 ,0084,739,10,17,166,24,42,58,6,38,14,4,18,194,12,18,10,4,30,4
13,Maipú                                   ,006,0051 ,0085,739,47,23,190,20,30,64,6,30,16,12,20,218,8,24,8,8,24,0
13,Maipú                                   ,006,0051 ,0086,440,6,34,59,7,18,42,6,16,9,3,5,133,3,5,3,2,10,1
13,Maipú                                   ,006,0051 ,0087,440,0,0,94,15,25,18,6,20,11,3,5,78,5,6,4,6,12,4
13,Maipú                                   ,006,0051 ,0088,440,0,0,83,18,23,55,6,21,4,0,4,101,2,4,3,4,19,0
13,Maipú                                   ,006,0051 ,0089,440,8,30,86,10,25,25,11,22,6,3,6,85,5,7,4,2,10,2
13,Maipú                                   ,006,0051 ,0090,440,0,0,70,11,27,27,3,17,6,3,5,96,7,5,0,10,14,0
13,Maipú                                   ,006,0051 ,0091,384,0,0,79,18,22,13,6,11,8,1,4,0,3,9,6,2,10,0
13,Maipú                                   ,006,0051 ,0092,385,0,0,79,14,11,14,1,21,7,1,11,81,6,6,10,5,19,0
13,Maipú                                   ,006,0052 ,0086,185,11,13,43,0,0,20,0,10,0,0,0,49,0,0,0,0,17,0
13,Maipú                                   ,006,0052 ,0093,216,3,18,43,4,3,15,1,6,0,1,4,56,3,1,0,0,8,0
13,Maipú                                   ,006,0053 ,0087,440,14,18,105,9,14,34,1,19,7,1,6,61,0,2,1,0,12,8
13,Maipú                                   ,006,0053 ,0088,440,29,0,68,4,11,28,5,17,3,4,6,97,10,8,0,6,17,7
13,Maipú                                   ,006,0053 ,0089,440,42,0,118,0,19,33,0,10,10,0,0,69,0,15,0,0,14,0
13,Maipú                                   ,006,0053 ,0090,440,50,0,105,6,6,27,5,16,12,2,5,67,6,6,0,5,14,1
13,Maipú                                   ,006,0053 ,0091,440,12,28,77,8,6,37,7,15,16,3,18,57,6,10,1,0,26,3
13,Maipú                                   ,006,0053 ,0092,440,3,34,111,5,9,41,4,14,9,2,9,62,4,6,2,1,17,0
13,Maipú                                   ,006,0053 ,0093,440,9,20,100,7,20,33,10,15,12,4,4,57,1,9,0,1,8,3
13,Maipú                                   ,006,0053 ,0094,880,32,23,218,8,24,72,6,48,24,10,24,160,18,6,4,4,24,2
13,Maipú                                   ,006,0053 ,0095,836,5,77,164,44,32,66,12,36,16,6,14,174,10,14,6,6,40,8
13,Maipú                                   ,006,0053 ,0096,837,13,27,196,24,22,58,10,36,28,6,24,212,10,24,4,14,28,8
13,Maipú                                   ,006,0053 ,0097,440,7,37,106,8,12,39,1,20,7,3,7,0,6,1,1,15,4,71
13,Maipú                                   ,006,0053 ,0098,440,15,20,104,12,13,30,3,17,8,2,4,83,6,3,0,8,18,2
13,Maipú                                   ,006,0053 ,0099,440,10,31,98,1,4,42,1,20,6,1,12,92,7,4,2,2,11,0
13,Maipú                                   ,006,0053 ,0100,440,31,24,100,15,8,27,2,19,7,3,6,100,3,1,2,7,15,1
13,Maipú                                   ,006,0053 ,0101,440,32,0,111,5,11,27,1,16,3,3,4,97,0,3,2,7,18,2
13,Maipú                                   ,006,0053 ,0102,424,32,0,115,13,13,32,1,16,6,1,7,67,5,6,2,2,2,0
13,Maipú                                   ,006,0053 ,0103,425,9,34,84,12,17,31,0,22,8,2,8,81,7,8,1,5,18,3
13,Maipú                                   ,006,0054 ,0097,440,17,32,69,8,13,24,5,18,3,0,13,75,8,18,8,2,10,2
13,Maipú                                   ,006,0054 ,0098,440,18,30,71,9,8,39,4,13,7,4,10,77,4,7,4,0,22,2
13,Maipú                                   ,006,0054 ,0099,440,17,26,95,11,9,33,8,15,5,3,0,62,8,6,0,3,13,2
13,Maipú                                   ,006,0054 ,0100,440,6,33,92,8,15,22,2,11,7,2,6,83,11,8,4,4,20,4
13,Maipú                                   ,006,0054 ,0101,440,35,0,89,7,12,25,1,18,11,3,4,73,5,3,1,4,14,3
13,Maipú                                   ,006,0054 ,0102,440,27,16,79,10,9,33,7,16,8,5,2,83,14,2,1,0,15,5
13,Maipú                                   ,006,0054 ,0103,440,39,0,76,7,9,36,5,9,9,5,7,88,7,9,1,0,24,3
13,Maipú                                   ,006,0054 ,0104,880,38,37,192,18,20,64,8,32,12,18,20,178,20,12,4,20,26,4
13,Maipú                                   ,006,0054 ,0105,830,5,20,156,22,28,70,6,36,8,6,26,174,28,12,4,6,38,10
13,Maipú                                   ,006,0054 ,0106,831,45,24,186,18,42,68,10,26,10,6,14,206,28,18,6,4,32,4
13,Maipú                                   ,006,0054 ,0107,440,0,0,96,3,17,18,3,23,6,3,4,93,10,5,1,0,15,2
13,Maipú                                   ,006,0054 ,0108,440,0,0,113,5,11,38,7,19,7,2,3,83,6,4,1,3,17,2
13,Maipú                                   ,006,0054 ,0109,440,2,19,86,19,17,28,1,25,9,5,1,96,6,6,4,4,13,1
13,Maipú                                   ,006,0054 ,0110,440,4,26,99,0,10,33,0,7,6,0,0,119,9,6,0,0,20,2
13,Maipú                                   ,006,0054 ,0111,440,48,0,87,10,11,17,4,0,12,2,11,92,13,7,4,0,15,1
13,Maipú                                   ,006,0054 ,0112,315,9,20,56,9,9,18,1,15,4,3,4,63,4,5,4,3,7,2
13,Maipú                                   ,006,0054 ,0113,315,9,19,57,8,9,17,1,13,4,4,3,73,2,1,1,1,15,3
13,Maipú                                   ,006,0054A,0107,440,17,17,85,17,3,29,4,0,3,0,18,107,2,0,0,1,15,0
13,Maipú                                   ,006,0054A,0108,440,10,33,78,8,8,29,2,7,7,1,6,104,6,11,0,0,8,0
13,Maipú                                   ,006,0054A,0109,440,14,30,62,9,10,28,1,15,7,5,11,102,3,5,6,4,6,0
13,Maipú                                   ,006,0054A,0110,233,0,13,38,2,4,17,1,7,4,3,7,55,1,0,1,0,11,0
13,Maipú                                   ,006,0054A,0111,233,8,10,49,5,6,14,3,5,6,1,6,51,0,4,0,0,8,2
13,Maipú                                   ,006,0054A,0114,440,8,28,84,17,10,21,0,16,6,0,1,143,6,7,1,0,11,0
13,Maipú                                   ,006,0054A,0115,440,10,19,60,8,10,21,5,14,3,0,6,146,8,12,2,6,23,1
13,Maipú                                   ,006,0054A,0116,387,10,19,80,15,12,16,1,13,7,0,5,114,1,4,2,4,21,0
13,Maipú                                   ,006,0054A,0117,387,12,17,74,7,7,29,2,12,3,3,2,117,2,3,1,0,28,1
13,Maipú                                   ,006,0055 ,0112,161,3,25,25,3,4,8,0,4,2,0,3,34,0,4,2,1,4,1
