codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0013,0038,0072,0076,0186,0302,0333,0501,0507,0503,0502,0504,0506
01,Comuna 03,003,0036 ,1174,342,7,1,2,1,2,1,7,2,0,63,31,7,82,17,9
01,Comuna 03,003,0036 ,1175,344,8,3,1,1,1,1,6,2,0,77,36,1,84,12,11
01,Comuna 03,003,0036 ,1176,341,7,4,2,0,1,2,4,0,0,68,37,6,86,14,12
01,Comuna 03,003,0036 ,1177,343,9,0,0,3,6,2,5,0,0,80,47,0,142,9,12
01,Comuna 03,003,0036 ,1178,344,7,4,0,3,2,1,4,0,0,64,35,4,90,18,13
01,Comuna 03,003,0036 ,1179,341,28,0,0,0,1,0,7,0,0,68,31,3,82,10,9
01,Comuna 03,003,0036 ,1180,341,2,4,0,0,0,2,10,5,0,58,42,3,63,15,0
01,Comuna 03,003,0036 ,1181,342,0,0,1,2,1,1,7,0,0,80,38,0,92,12,10
01,Comuna 03,003,0036 ,1182,341,4,0,2,1,2,0,7,1,0,62,41,2,87,11,16
01,Comuna 03,003,0037 ,1183,350,9,0,0,3,2,0,10,1,0,77,33,2,84,14,19
01,Comuna 03,003,0037 ,1184,351,5,3,5,3,1,0,7,0,0,57,32,1,107,14,18
01,Comuna 03,003,0037 ,1185,350,8,2,0,1,2,0,6,0,0,72,33,4,91,10,18
01,Comuna 03,003,0037 ,1186,351,13,1,1,1,6,1,4,0,0,54,45,3,85,9,16
01,Comuna 03,003,0037 ,1187,350,8,1,0,2,2,2,8,1,0,50,31,1,100,13,15
01,Comuna 03,003,0037 ,1188,350,16,1,3,0,2,1,7,0,0,64,33,5,94,17,14
01,Comuna 03,003,0037 ,1189,350,13,2,0,1,2,1,4,1,1,72,38,2,84,10,12
01,Comuna 03,003,0037 ,1190,353,6,1,1,0,3,0,5,1,0,64,39,2,98,7,14
01,Comuna 03,003,0037 ,1191,347,5,3,0,0,3,0,8,0,1,67,42,4,90,6,8
01,Comuna 03,003,0037 ,1192,349,1,2,2,0,2,0,12,1,0,51,37,0,95,11,16
01,Comuna 03,003,0037 ,1193,349,8,2,1,4,3,0,8,0,0,58,34,3,109,9,11
01,Comuna 03,003,0037 ,1194,350,5,0,3,1,2,1,6,0,0,69,31,5,97,8,9
01,Comuna 03,003,0037 ,1195,349,7,3,2,2,0,0,6,0,1,64,0,6,92,38,10
01,Comuna 03,003,0037 ,1196,349,0,3,2,0,1,2,6,0,4,63,32,5,102,6,11
01,Comuna 03,003,0037 ,1197,348,8,2,2,0,5,0,10,0,0,45,42,5,106,10,17
01,Comuna 03,003,0037 ,1198,349,5,2,1,5,2,0,3,0,0,72,28,4,101,13,11
01,Comuna 03,003,0037 ,1199,350,7,1,1,2,3,3,7,0,0,59,30,4,89,13,16
01,Comuna 03,003,0037 ,1200,350,5,2,3,3,2,0,7,0,0,61,43,3,92,16,19
01,Comuna 03,003,0037 ,1201,349,0,4,2,2,3,0,8,0,0,68,37,3,96,9,19
01,Comuna 03,003,0037 ,1202,347,10,0,2,4,2,0,5,0,0,68,30,1,90,14,18
01,Comuna 03,003,0037 ,1203,349,4,2,1,3,5,0,2,1,0,70,37,2,106,10,12
01,Comuna 03,003,0037 ,1204,349,5,1,4,1,1,0,7,0,0,57,40,4,87,13,20
01,Comuna 03,003,0037 ,1205,350,15,1,0,0,0,2,12,1,0,69,51,8,60,15,18
01,Comuna 03,003,0037 ,1206,350,3,3,1,0,1,1,11,0,0,57,38,2,102,10,10
01,Comuna 03,003,0037 ,1207,349,4,4,0,3,1,1,4,0,0,58,28,7,108,11,17
01,Comuna 03,003,0037 ,1208,350,9,0,2,2,0,2,5,0,0,73,37,4,95,12,9
01,Comuna 03,003,0037 ,1209,351,3,3,0,1,5,0,4,1,1,61,38,2,106,17,14
01,Comuna 03,003,0037 ,1210,349,9,4,3,2,4,0,8,0,0,64,22,0,97,12,15
01,Comuna 03,003,0037 ,1211,348,5,1,1,2,2,2,7,0,0,78,31,1,86,16,14
01,Comuna 03,003,0037 ,1212,349,4,3,1,1,1,0,3,0,0,70,40,4,85,20,21
01,Comuna 03,003,0037 ,1213,350,9,2,1,3,2,0,9,1,0,62,30,1,110,9,22
01,Comuna 03,003,0037 ,1214,350,4,0,1,1,0,0,8,1,0,67,33,5,89,12,21
01,Comuna 03,003,0038 ,1215,347,7,1,0,3,3,0,7,0,0,78,27,2,101,7,9
01,Comuna 03,003,0038 ,1216,347,7,0,2,1,1,0,4,0,0,77,27,7,90,12,11
01,Comuna 03,003,0038 ,1217,347,7,2,1,1,2,1,5,0,0,77,27,6,97,12,11
01,Comuna 03,003,0038 ,1218,347,5,0,1,0,2,0,11,0,0,49,23,1,102,17,24
01,Comuna 03,003,0038 ,1219,347,6,0,1,1,5,3,5,2,2,55,33,2,106,14,15
01,Comuna 03,003,0038 ,1220,348,11,2,3,2,3,0,8,2,0,54,35,4,95,10,20
01,Comuna 03,003,0038 ,1221,346,3,1,1,2,1,1,8,0,0,62,39,3,104,6,15
01,Comuna 03,003,0038 ,1222,349,5,3,1,2,1,0,10,0,0,53,43,3,110,14,15
01,Comuna 03,003,0038 ,1223,346,10,2,2,2,1,0,8,0,0,60,31,0,89,6,20
01,Comuna 03,003,0038 ,1224,347,5,1,1,1,0,1,10,1,0,58,32,4,103,5,13
01,Comuna 03,003,0038 ,1225,344,10,2,1,2,0,0,4,0,0,73,28,2,93,6,16
01,Comuna 03,003,0038 ,1226,348,0,0,1,0,1,2,8,0,0,64,37,1,100,8,14
01,Comuna 03,003,0038 ,1227,347,19,3,1,4,2,0,10,0,0,66,27,4,104,13,12
01,Comuna 03,003,0038 ,1228,346,5,2,2,1,2,0,13,2,0,64,32,3,98,8,12
01,Comuna 03,003,0038 ,1229,347,0,0,1,0,0,0,11,1,0,53,43,2,101,12,17
01,Comuna 03,003,0038 ,1230,346,0,5,1,1,3,0,6,0,0,65,33,3,88,9,14
01,Comuna 03,003,0038 ,1231,346,7,2,2,0,2,1,5,1,0,61,33,3,95,11,18
01,Comuna 03,003,0038 ,1232,347,11,1,2,0,0,0,10,0,3,13,3,49,110,12,47
01,Comuna 03,003,0038 ,1233,346,10,3,0,3,2,1,10,0,0,71,16,2,101,10,11
01,Comuna 03,003,0038 ,1234,345,5,1,2,3,4,0,4,1,0,69,34,3,96,4,12
01,Comuna 03,003,0038 ,1235,347,3,3,1,1,2,2,3,1,0,58,27,5,106,16,8
01,Comuna 03,003,0038 ,1236,346,7,4,2,0,0,1,1,0,0,55,32,4,99,15,12
01,Comuna 03,003,0038 ,1237,348,3,2,1,3,3,0,6,0,0,65,39,0,97,9,11
01,Comuna 03,003,0038 ,1238,347,8,3,2,0,1,2,2,1,0,70,25,8,102,9,7
01,Comuna 03,003,0038 ,1239,348,7,2,0,3,2,0,7,0,0,69,27,3,88,12,13
01,Comuna 03,003,0038 ,1240,346,9,1,2,0,2,0,4,0,1,63,32,0,101,9,16
01,Comuna 03,003,0038 ,1241,345,8,0,3,2,1,2,9,0,0,46,35,2,107,13,15
01,Comuna 03,003,0038 ,1242,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Comuna 03,003,0038 ,1243,346,6,1,1,1,0,0,5,0,0,66,35,5,111,11,12
01,Comuna 03,003,0038 ,1244,348,7,3,3,1,2,0,7,1,0,72,30,3,86,8,20
01,Comuna 03,003,0038 ,1245,345,20,1,1,0,0,0,8,1,0,59,17,0,105,16,16
01,Comuna 03,003,0038 ,1246,345,3,2,2,1,4,3,2,0,0,68,31,2,104,16,17
01,Comuna 03,003,0038 ,1247,347,11,2,1,0,1,2,4,0,0,56,42,3,91,14,18
01,Comuna 03,003,0038 ,1248,347,11,8,1,0,1,2,3,0,0,52,33,0,102,9,19
01,Comuna 03,003,0038 ,1249,347,2,5,1,0,4,1,5,0,2,65,38,1,85,8,14
01,Comuna 03,003,0038 ,1250,347,12,0,2,0,0,2,5,0,0,62,38,3,80,13,13
01,Comuna 03,003,0038 ,1251,348,8,3,1,1,2,0,8,0,0,56,31,3,97,12,17
01,Comuna 03,003,0039 ,1252,349,10,2,1,1,4,0,2,1,1,56,32,4,101,11,17
01,Comuna 03,003,0039 ,1253,352,6,4,1,3,1,0,3,0,0,72,23,3,104,10,14
01,Comuna 03,003,0039 ,1254,349,5,2,0,1,2,0,11,0,0,62,26,2,99,19,12
01,Comuna 03,003,0039 ,1255,349,6,0,4,0,5,0,10,1,0,85,26,0,98,10,16
01,Comuna 03,003,0039 ,1256,349,8,2,1,3,1,1,10,2,0,52,34,5,118,5,13
01,Comuna 03,003,0039 ,1257,349,6,0,0,1,3,2,6,0,0,52,35,4,107,8,11
01,Comuna 03,003,0039 ,1258,348,10,2,0,3,3,2,9,0,0,77,29,1,96,7,14
01,Comuna 03,003,0039 ,1259,350,12,3,0,1,2,2,6,0,0,56,32,4,111,11,20
01,Comuna 03,003,0039 ,1260,348,10,4,2,0,2,1,7,0,0,48,37,1,106,14,13
01,Comuna 03,003,0039 ,1261,348,6,2,0,0,4,0,7,0,0,62,46,1,108,14,11
01,Comuna 03,003,0039 ,1262,349,1,6,1,5,3,1,4,0,0,65,30,5,99,12,23
01,Comuna 03,003,0039 ,1263,348,13,4,0,2,0,0,9,0,0,44,35,3,112,10,19
01,Comuna 03,003,0039 ,1264,349,6,3,2,3,1,1,4,0,0,57,27,3,95,16,15
01,Comuna 03,003,0039 ,1265,349,4,7,1,1,1,0,8,0,0,49,40,3,111,16,19
01,Comuna 03,003,0039 ,1266,349,7,2,2,3,1,1,6,0,0,63,27,1,88,18,14
01,Comuna 03,003,0039 ,1267,349,0,0,0,1,3,0,9,0,0,59,36,2,116,14,8
01,Comuna 03,003,0039 ,1268,350,1,8,0,0,2,1,7,0,0,63,21,0,88,15,20
01,Comuna 03,003,0039 ,1269,350,1,1,3,3,3,1,8,0,1,57,20,2,109,13,18
01,Comuna 03,003,0039 ,1270,349,6,0,2,4,2,1,6,0,0,56,28,4,103,15,14
01,Comuna 03,003,0039 ,1271,351,6,0,4,2,2,1,9,1,1,50,28,2,111,13,11
01,Comuna 03,003,0039 ,1272,350,4,6,1,0,2,2,5,0,0,57,37,2,181,12,15
01,Comuna 03,003,0039 ,1273,349,6,1,0,1,1,0,3,0,0,62,31,5,84,11,13
01,Comuna 03,003,0039 ,1274,349,4,5,0,4,6,0,3,0,0,43,33,3,114,15,12
01,Comuna 03,003,0039 ,1275,349,1,0,1,1,1,1,4,0,0,48,34,1,105,15,17
01,Comuna 03,003,0039 ,1276,349,7,5,0,3,1,0,0,0,0,75,34,0,94,16,22
01,Comuna 03,003,0039 ,1277,349,4,1,0,0,4,2,4,0,0,57,31,0,109,13,14
01,Comuna 03,003,0039 ,1278,349,7,1,0,0,5,2,4,0,0,49,48,4,106,8,15
01,Comuna 03,003,0039 ,1279,349,4,0,1,2,5,0,9,1,0,53,35,3,91,9,17
01,Comuna 03,003,0039 ,1280,349,4,4,2,1,0,1,8,0,0,54,36,5,104,11,18
01,Comuna 03,003,0039 ,1281,349,4,4,1,3,4,1,5,0,0,71,38,4,90,7,16
01,Comuna 03,003,0039 ,1282,350,9,2,0,1,2,0,2,0,0,64,25,4,102,11,14
01,Comuna 03,003,0039 ,1283,349,8,1,1,1,1,1,1,0,0,68,35,2,96,12,14
01,Comuna 03,003,0039 ,1284,349,2,4,1,2,3,2,6,0,0,62,25,1,94,5,14
01,Comuna 03,003,0039 ,1285,349,8,2,0,1,1,0,14,0,0,60,31,1,93,11,21
01,Comuna 03,003,0039 ,1286,350,8,6,1,3,1,0,4,1,0,71,33,2,95,8,11
01,Comuna 03,003,0039 ,1287,350,12,9,2,3,2,0,5,0,0,69,43,2,82,10,14
01,Comuna 03,003,0039 ,1288,349,7,2,1,2,2,0,6,0,0,55,38,4,103,12,18
01,Comuna 03,003,0039 ,1289,350,11,0,4,4,1,0,4,0,0,52,38,2,92,8,13
01,Comuna 03,003,0039 ,1290,347,3,5,0,1,2,2,7,0,1,56,31,3,91,11,18
01,Comuna 03,003,0040 ,1291,351,5,4,2,1,1,1,5,0,0,55,9,3,129,33,12
01,Comuna 03,003,0040 ,1292,350,3,1,3,4,0,0,4,0,0,86,41,2,96,15,17
01,Comuna 03,003,0040 ,1293,349,6,2,3,1,4,1,11,1,0,58,26,3,117,17,16
01,Comuna 03,003,0040 ,1294,349,3,5,4,1,4,6,6,1,0,76,34,3,111,12,12
01,Comuna 03,003,0040 ,1295,349,2,1,0,3,0,1,7,1,0,76,35,1,107,14,19
01,Comuna 03,003,0040 ,1296,348,14,2,0,1,1,1,12,0,0,81,33,3,98,19,13
01,Comuna 03,003,0040 ,1297,350,7,1,2,0,1,0,11,0,0,66,30,3,134,12,10
01,Comuna 03,003,0040 ,1298,349,10,1,1,0,5,1,7,0,2,62,28,1,109,13,21
01,Comuna 03,003,0040 ,1299,347,11,6,0,2,3,3,6,1,1,61,36,3,106,13,13
01,Comuna 03,003,0040 ,1300,351,9,3,0,3,4,0,5,0,0,67,29,3,105,14,18
01,Comuna 03,003,0040 ,1301,351,2,1,0,0,3,2,9,0,0,66,45,4,114,8,17
01,Comuna 03,003,0040 ,1302,350,4,1,1,2,0,1,12,1,0,65,31,2,107,13,20
01,Comuna 03,003,0040 ,1303,349,6,0,1,3,4,1,4,1,0,69,27,1,129,17,17
01,Comuna 03,003,0040 ,1304,348,9,1,0,0,2,1,1,6,0,71,39,3,28,0,11
01,Comuna 03,003,0040 ,1305,350,5,4,1,4,4,0,8,1,0,66,41,1,101,11,14
01,Comuna 03,003,0040 ,1306,349,5,3,2,0,2,3,7,0,0,63,44,5,116,12,17
01,Comuna 03,003,0040 ,1307,349,7,5,1,1,0,0,5,0,0,69,34,2,115,11,14
01,Comuna 03,003,0040 ,1308,349,9,3,3,1,4,1,12,1,0,70,29,3,102,13,16
01,Comuna 03,003,0040 ,1309,348,7,3,1,2,3,3,4,1,0,76,36,3,103,7,19
01,Comuna 03,003,0040 ,1310,348,8,4,2,2,3,3,8,0,0,61,44,3,101,18,18
01,Comuna 03,003,0040 ,1311,348,8,1,1,3,2,1,7,1,0,62,30,2,125,11,9
01,Comuna 03,003,0040 ,1312,347,3,2,1,0,1,2,9,0,0,70,35,3,117,12,13
01,Comuna 03,003,0040 ,1313,350,11,3,1,1,2,1,8,0,0,63,35,6,105,10,26
01,Comuna 03,003,0040 ,1314,348,7,5,2,1,1,3,3,0,0,0,48,2,112,8,16
01,Comuna 03,003,0040 ,1315,349,5,4,1,2,1,5,8,0,0,66,35,4,101,10,12
01,Comuna 03,003,0040 ,1316,349,13,15,3,2,2,1,8,1,0,61,42,2,115,6,15
01,Comuna 03,003,0041 ,1317,350,12,1,0,4,2,0,7,1,0,69,32,2,95,9,15
01,Comuna 03,003,0041 ,1318,351,4,5,2,3,6,0,9,0,0,67,37,2,90,8,7
01,Comuna 03,003,0041 ,1319,348,13,7,4,2,2,1,5,0,0,58,32,3,96,12,12
01,Comuna 03,003,0041 ,1320,351,3,1,1,3,3,0,7,0,0,73,25,9,93,18,15
01,Comuna 03,003,0041 ,1321,349,8,3,0,1,1,1,10,1,0,66,37,5,88,11,13
01,Comuna 03,003,0041 ,1322,350,2,2,3,0,4,0,6,1,1,9,9,68,98,6,32
01,Comuna 03,003,0041 ,1323,349,3,1,2,3,2,2,2,15,0,5,28,0,72,10,108
01,Comuna 03,003,0041 ,1324,348,9,3,3,1,4,0,7,0,0,66,34,3,94,11,21
01,Comuna 03,003,0041 ,1325,350,6,1,1,2,0,1,3,1,0,71,29,4,109,10,10
01,Comuna 03,003,0041 ,1326,349,13,0,5,1,2,1,4,0,0,72,43,0,86,22,12
01,Comuna 03,003,0041 ,1327,349,11,3,2,0,1,1,3,0,0,71,43,0,80,16,14
01,Comuna 03,003,0041 ,1328,350,3,3,1,1,1,1,11,1,0,66,30,1,109,12,13
01,Comuna 03,003,0041 ,1329,350,2,3,0,3,5,0,9,0,0,72,43,9,105,8,18
01,Comuna 03,003,0041 ,1330,350,8,2,0,2,2,1,10,0,0,73,43,5,81,11,17
01,Comuna 03,003,0041 ,1331,348,4,3,2,1,1,0,9,1,0,83,37,2,80,18,17
01,Comuna 03,003,0041 ,1332,348,4,3,1,2,3,2,5,0,0,77,38,2,91,15,14
01,Comuna 03,003,0041 ,1333,350,5,2,2,2,2,2,7,0,0,66,44,3,106,13,16
01,Comuna 03,003,0041 ,1334,349,17,2,0,0,3,0,3,0,0,71,42,2,84,7,18
01,Comuna 03,003,0041 ,1335,349,3,6,2,3,3,2,5,0,0,81,39,2,84,17,25
01,Comuna 03,003,0041 ,1336,348,2,1,2,2,3,1,6,0,0,70,39,2,100,18,15
01,Comuna 03,003,0041 ,1337,347,7,2,1,0,2,1,8,0,0,72,48,2,98,14,17
01,Comuna 03,003,0041 ,1338,348,10,3,1,1,2,1,10,0,0,67,33,0,98,12,9
01,Comuna 03,003,0041 ,1339,348,1,4,1,1,1,2,11,0,1,78,32,2,105,12,14
01,Comuna 03,003,0041 ,1340,349,9,4,2,3,2,0,5,0,0,57,31,2,102,15,8
01,Comuna 03,003,0041 ,1341,348,4,1,2,1,0,0,13,0,0,66,38,3,107,8,19
01,Comuna 03,003,0041 ,1342,348,6,5,1,1,3,0,12,0,0,55,33,3,105,11,19
01,Comuna 03,003,0041 ,1343,348,15,0,4,1,4,1,11,0,0,61,28,4,99,13,11
01,Comuna 03,003,0041 ,1344,348,3,4,1,0,1,1,13,0,1,84,38,1,92,9,13
01,Comuna 03,003,0041 ,1345,348,9,3,0,1,0,1,7,0,0,68,34,5,96,8,10
01,Comuna 03,003,0041 ,1346,349,6,0,5,0,5,1,8,0,0,55,36,3,118,16,10
01,Comuna 03,003,0041 ,1347,348,6,4,2,0,4,1,8,0,0,66,41,2,105,10,15
01,Comuna 03,003,0041 ,1348,349,18,1,0,3,6,3,14,0,0,59,34,3,75,13,21
01,Comuna 03,003,0041 ,1349,349,15,0,0,0,2,2,3,2,0,71,39,0,92,18,9
01,Comuna 03,003,0041 ,1350,348,6,2,2,1,0,1,10,0,0,76,27,0,103,15,12
01,Comuna 03,003,0041 ,1351,349,1,3,3,1,0,3,7,2,0,74,51,3,85,13,13
01,Comuna 03,003,0041 ,1352,349,9,7,2,5,1,0,6,1,1,67,38,1,91,14,6
01,Comuna 03,003,0041 ,1353,348,8,1,3,1,1,1,17,0,0,61,47,2,100,6,10
01,Comuna 03,003,0041 ,1354,348,4,1,0,2,7,1,12,0,0,45,30,1,107,16,20
01,Comuna 03,003,0041 ,1355,346,9,3,0,1,0,1,5,3,0,76,36,1,96,10,13
01,Comuna 03,003,0041 ,1356,350,12,3,3,1,3,0,5,0,0,66,28,2,95,10,16
01,Comuna 03,003,0041 ,1357,350,13,2,1,1,1,1,10,0,0,67,31,5,90,16,15
01,Comuna 03,003,0041 ,1358,349,15,2,0,3,1,0,11,1,1,92,33,3,81,12,14
01,Comuna 03,003,0041 ,1359,348,10,5,2,1,1,1,8,1,1,73,25,3,42,13,14
01,Comuna 03,003,0041 ,1360,348,4,2,0,2,1,3,8,1,0,90,32,3,98,9,17
01,Comuna 03,003,0041 ,1361,346,3,1,0,4,1,1,8,0,0,54,30,5,115,14,11
01,Comuna 03,003,0041 ,1362,346,1,5,3,0,2,1,18,0,0,78,44,3,88,12,14
01,Comuna 03,003,0041 ,1363,349,26,2,2,1,3,0,4,0,0,77,34,4,77,12,10
01,Comuna 03,003,0041 ,1364,348,2,5,1,0,3,1,2,1,0,70,47,2,87,11,16
01,Comuna 03,003,0041 ,1365,348,1,5,1,3,2,2,5,0,0,72,40,3,89,13,13
01,Comuna 03,003,0041 ,1366,347,4,3,2,0,2,0,6,0,0,68,47,0,96,16,11
01,Comuna 03,003,0041 ,1367,349,7,0,0,2,3,0,8,0,0,75,31,3,91,15,10
01,Comuna 03,003,0041 ,1368,348,6,4,1,1,1,2,11,1,0,51,37,3,96,17,14
01,Comuna 03,003,0042 ,1369,345,11,3,0,1,6,2,11,1,0,63,41,4,94,9,9
01,Comuna 03,003,0042 ,1370,346,10,2,3,3,2,2,9,0,0,59,38,2,110,7,13
01,Comuna 03,003,0042 ,1371,346,6,0,2,0,3,0,6,0,0,60,38,3,93,13,11
01,Comuna 03,003,0042 ,1372,346,8,3,0,0,4,0,10,0,0,77,29,2,107,10,14
01,Comuna 03,003,0042 ,1373,344,8,2,1,1,4,0,6,1,0,75,35,2,100,11,12
01,Comuna 03,003,0042 ,1374,344,9,0,1,2,5,0,14,0,0,64,36,4,92,11,12
01,Comuna 03,003,0042 ,1375,347,0,4,2,5,2,0,8,1,2,58,40,2,109,5,3
01,Comuna 03,003,0042 ,1376,346,5,4,1,1,2,0,11,0,0,77,33,3,90,13,11
01,Comuna 03,003,0042 ,1377,348,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Comuna 03,003,0042 ,1378,346,3,0,1,3,4,1,2,0,0,64,10,4,104,4,14
01,Comuna 03,003,0042 ,1379,347,20,0,0,0,3,1,14,0,0,64,27,2,99,10,15
01,Comuna 03,003,0042 ,1380,346,0,0,4,2,1,1,88,0,0,63,33,3,127,8,11
01,Comuna 03,003,0042 ,1381,347,12,3,3,2,6,0,8,4,54,10,9,7,49,0,28
01,Comuna 03,003,0042 ,1382,347,9,1,2,2,2,1,3,0,0,66,29,7,102,10,10
01,Comuna 03,003,0042 ,1383,345,8,0,0,1,3,1,13,2,0,62,41,1,91,14,16
01,Comuna 03,003,0042 ,1384,345,0,0,3,1,3,1,1,1,0,78,32,1,81,15,10
01,Comuna 03,003,0042 ,1385,344,7,0,1,0,0,2,10,0,0,54,34,1,112,9,14
01,Comuna 03,003,0042 ,1386,345,19,3,0,4,3,0,9,1,0,65,34,0,105,13,5
01,Comuna 03,003,0042 ,1387,345,7,1,0,6,2,2,7,1,0,66,25,3,97,17,23
01,Comuna 03,003,0042 ,1388,346,9,3,1,0,2,0,13,0,1,66,25,5,91,15,21
01,Comuna 03,003,0042 ,1389,345,5,4,2,0,1,0,13,0,0,65,47,2,79,7,10
01,Comuna 03,003,0042 ,1390,344,6,2,2,2,3,1,5,1,1,62,29,2,93,13,20
01,Comuna 03,003,0042 ,1391,346,3,6,0,1,3,0,8,0,0,67,32,1,100,10,8
01,Comuna 03,003,0042 ,1392,345,4,1,1,0,2,0,5,0,0,67,34,2,104,13,18
01,Comuna 03,003,0042 ,1393,346,9,4,1,2,3,1,13,0,1,56,35,1,99,14,11
01,Comuna 03,003,0042 ,1394,346,10,2,0,0,2,1,9,0,0,47,36,1,114,11,10
01,Comuna 03,003,0042 ,1395,345,3,5,0,3,4,1,7,0,1,69,39,4,100,16,17
01,Comuna 03,003,0042 ,1396,345,8,7,1,2,3,1,7,0,0,67,26,4,95,8,13
01,Comuna 03,003,0042 ,1397,345,12,0,0,1,3,3,10,1,0,73,31,3,88,12,16
01,Comuna 03,003,0042 ,1398,347,8,3,0,2,2,0,8,2,0,71,30,3,99,10,20
01,Comuna 03,003,0042 ,1399,345,6,0,0,4,2,1,8,1,0,59,31,3,96,15,18
01,Comuna 03,003,0042 ,1400,345,15,3,1,1,1,0,11,0,0,56,32,4,103,10,11
01,Comuna 03,003,0042 ,1401,344,3,6,2,0,4,0,11,1,0,57,33,2,93,14,13
01,Comuna 03,003,0042 ,1402,345,5,4,3,1,3,2,2,0,0,65,33,3,93,15,8
01,Comuna 03,003,0042 ,1403,345,14,2,1,6,3,1,10,0,0,69,33,1,97,13,13
01,Comuna 03,003,0042 ,1404,343,15,2,2,1,4,1,5,0,0,73,29,2,99,10,8
01,Comuna 03,003,0042 ,1405,346,6,0,0,2,2,0,10,1,0,71,29,2,92,16,11
01,Comuna 03,003,0042 ,1406,344,9,2,2,1,5,0,10,0,0,44,49,4,110,14,10
01,Comuna 03,003,0042 ,1407,346,6,1,1,0,1,3,8,0,0,62,27,3,110,15,9
01,Comuna 03,003,0042 ,1408,346,5,0,3,2,3,0,7,0,0,73,28,3,107,13,11
01,Comuna 03,003,0042 ,1409,345,11,4,1,2,1,2,4,0,0,60,33,2,103,11,11
01,Comuna 03,003,0042 ,1410,345,5,0,2,0,0,1,13,0,0,59,23,1,116,16,7
01,Comuna 03,003,0042 ,1411,346,8,1,2,1,4,1,9,1,0,74,28,4,94,11,19
01,Comuna 03,003,0042 ,1412,345,7,7,1,3,2,1,8,1,0,59,41,3,93,15,16
01,Comuna 03,003,0042 ,1413,345,11,2,1,2,2,1,5,1,0,68,37,4,100,10,14
01,Comuna 03,003,0042 ,1414,345,4,4,1,1,2,1,6,0,0,62,32,2,103,15,13
01,Comuna 03,003,0042 ,1415,346,6,2,2,0,2,3,8,1,0,57,40,4,98,20,14
01,Comuna 04,004,0043 ,1416,342,3,1,1,3,0,1,14,0,0,61,36,0,103,7,12
01,Comuna 04,004,0043 ,1417,342,2,4,1,1,6,1,4,1,0,55,37,3,107,18,14
01,Comuna 04,004,0043 ,1418,341,10,1,0,1,3,1,16,1,6,66,10,0,92,25,23
01,Comuna 04,004,0043 ,1419,342,45,1,1,0,4,0,14,0,0,55,36,9,107,11,12
01,Comuna 04,004,0043 ,1420,340,6,0,0,0,2,1,6,0,1,55,33,2,116,10,14
01,Comuna 04,004,0043 ,1421,341,1,4,2,0,2,1,6,1,0,72,33,3,91,13,23
01,Comuna 04,004,0043 ,1422,340,3,0,1,3,2,1,6,0,0,69,37,2,113,6,8
01,Comuna 04,004,0043 ,1423,341,11,6,3,2,3,0,4,3,0,79,33,3,91,12,14
01,Comuna 04,004,0043 ,1424,342,16,3,1,2,2,1,2,0,0,84,20,5,91,17,13
01,Comuna 04,004,0043 ,1425,340,8,4,3,4,1,0,8,1,0,60,25,2,32,14,20
01,Comuna 04,004,0043 ,1426,342,2,3,2,0,4,0,6,1,1,82,32,1,97,16,11
01,Comuna 04,004,0043 ,1427,341,2,4,1,2,1,0,12,11,1,49,36,0,154,12,11
01,Comuna 04,004,0043 ,1428,341,3,2,1,1,2,1,8,1,2,77,38,4,106,13,7
01,Comuna 04,004,0043 ,1429,341,8,2,0,1,2,2,10,0,0,72,36,0,96,13,15
01,Comuna 04,004,0043 ,1430,342,22,0,1,0,6,2,0,1,1,69,41,5,92,9,18
01,Comuna 04,004,0043 ,1431,340,8,2,1,1,1,1,7,1,0,67,34,1,99,15,17
01,Comuna 04,004,0043 ,1432,340,14,2,0,0,0,0,9,1,0,83,35,1,103,14,12
01,Comuna 04,004,0043 ,1433,342,6,1,1,2,0,2,9,1,0,58,34,6,125,8,15
01,Comuna 04,004,0043 ,1434,341,5,3,1,2,1,1,10,0,0,69,41,1,99,18,14
01,Comuna 04,004,0043 ,1435,341,9,3,2,1,1,2,9,0,0,62,28,4,103,12,12
01,Comuna 04,004,0043 ,1436,343,29,0,2,0,2,0,7,1,0,77,31,3,85,10,12
01,Comuna 04,004,0043 ,1437,340,10,4,0,2,3,0,12,1,0,61,35,4,103,12,10
01,Comuna 04,004,0043 ,1438,341,2,2,3,1,0,3,5,0,0,75,31,1,104,9,14
01,Comuna 04,004,0043 ,1439,341,12,3,1,1,3,1,6,0,0,64,44,6,88,18,15
01,Comuna 04,004,0043 ,1440,341,0,4,1,2,0,3,6,0,0,0,44,5,184,7,4
01,Comuna 04,004,0043 ,1441,339,4,4,2,0,0,0,11,0,0,50,37,5,124,12,10
01,Comuna 04,004,0043 ,1442,341,4,2,0,1,1,0,12,1,0,56,34,4,114,21,12
01,Comuna 04,004,0043 ,1443,341,4,3,1,2,2,1,9,0,1,71,37,5,100,7,13
01,Comuna 04,004,0043 ,1444,341,4,0,1,2,6,0,11,0,0,70,30,4,94,20,3
01,Comuna 04,004,0043 ,1445,342,6,4,1,2,1,2,18,0,0,72,31,2,86,11,19
01,Comuna 04,004,0043 ,1446,341,5,1,2,0,1,0,7,2,0,73,23,0,103,6,15
