codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0041,0047,0050,0111,0219,0269,0270,0271,0272
14,Capital                                 ,001,0004 ,0088,450,28,7,9,6,5,14,1,101,97,26,43,3
14,Capital                                 ,001,0004 ,0089,450,3,27,2,2,3,8,2,100,113,26,42,2
14,Capital                                 ,001,0004 ,0090,450,36,6,11,3,9,6,2,96,112,28,28,6
14,Capital                                 ,001,0004 ,0091,450,20,38,8,3,4,7,2,93,114,32,41,3
14,Capital                                 ,001,0004 ,0092,450,37,5,2,5,3,4,0,99,124,34,36,2
14,Capital                                 ,001,0004 ,0093,450,6,10,8,1,6,8,1,85,106,41,51,3
14,Capital                                 ,001,0004 ,0094,450,0,0,8,6,7,16,1,86,96,24,39,5
14,Capital                                 ,001,0004 ,0095,450,43,11,4,2,2,6,4,91,103,42,40,1
14,Capital                                 ,001,0004 ,0096,450,40,9,2,2,5,12,2,90,107,27,43,5
14,Capital                                 ,001,0004 ,0097,450,39,9,3,7,4,7,1,87,125,29,48,3
14,Capital                                 ,001,0004 ,0098,450,28,8,4,4,3,10,3,69,120,34,47,3
14,Capital                                 ,001,0004 ,0099,450,39,1,5,5,5,15,2,80,138,22,39,2
14,Capital                                 ,001,0004 ,0100,450,22,11,7,0,1,13,0,77,109,36,51,6
14,Capital                                 ,001,0004 ,0101,450,37,1,3,4,4,9,7,93,103,27,47,3
14,Capital                                 ,001,0004 ,0102,450,26,6,9,6,2,8,4,95,127,34,32,3
14,Capital                                 ,001,0004 ,0103,450,25,7,2,1,5,12,1,91,115,29,55,2
14,Capital                                 ,001,0004 ,0104,450,22,11,6,3,1,13,1,94,136,21,39,2
14,Capital                                 ,001,0004 ,0105,450,44,5,6,2,3,10,7,89,103,28,39,5
14,Capital                                 ,001,0004 ,0106,450,30,11,4,2,5,9,7,81,119,33,40,7
14,Capital                                 ,001,0004 ,0107,450,28,5,4,3,1,5,3,89,118,19,48,4
14,Capital                                 ,001,0004 ,0108,450,33,9,3,5,6,9,1,92,98,30,50,1
14,Capital                                 ,001,0004 ,0109,450,0,6,12,4,2,4,4,117,102,24,36,4
14,Capital                                 ,001,0004 ,0110,450,43,3,5,8,3,6,2,112,90,39,45,2
