codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00088,00008,00005,00009,00087
17,001,CAPITAL,03908,078968,0,0,0,14,10,78,64,58
17,001,CAPITAL,03908,078969,0,0,0,14,7,75,0,52
17,001,CAPITAL,03908,078970,0,0,2,12,18,61,72,40
17,001,CAPITAL,03908,078971,0,0,0,11,12,80,76,51
17,001,CAPITAL,03908,078972,0,0,0,13,14,66,8,41
17,001,CAPITAL,03908,078973,0,0,27,16,18,76,52,41
17,001,CAPITAL,03908,078974,0,0,0,17,11,77,69,46
17,001,CAPITAL,03908,078975,0,0,27,20,8,95,47,46
17,001,CAPITAL,03908,078976,0,0,3,19,11,69,77,42
17,001,CAPITAL,03908,078977,0,0,0,11,12,88,112,42
17,001,CAPITAL,03908,078978,0,0,0,14,12,81,0,51
17,001,CAPITAL,03908,078979,0,0,0,6,10,65,68,50
17,001,CAPITAL,03908,078980,0,0,1,10,11,75,78,45
17,001,CAPITAL,03908,078981,0,0,0,12,10,75,71,52
17,001,CAPITAL,03909,078982,0,0,0,10,10,61,84,36
17,001,CAPITAL,03909,078983,0,0,4,12,8,55,66,30
17,001,CAPITAL,03909,078984,0,0,1,12,8,58,56,35
17,001,CAPITAL,03909,078985,0,0,2,9,10,67,84,35
17,001,CAPITAL,03909,078986,0,0,20,11,12,41,77,40
17,001,CAPITAL,03909,078987,0,0,0,11,15,49,96,22
17,001,CAPITAL,03909,078988,0,0,5,10,8,60,73,36
17,001,CAPITAL,03910,078989,0,0,0,11,5,108,60,0
17,001,CAPITAL,03910,078990,0,0,0,9,6,90,53,56
17,001,CAPITAL,03910,078991,0,0,0,8,13,106,47,62
17,001,CAPITAL,03910,078992,0,0,0,8,9,87,44,48
17,001,CAPITAL,03910,078993,0,0,3,11,13,101,46,42
17,001,CAPITAL,03910,078994,0,0,0,9,11,96,54,59
17,001,CAPITAL,03910,078995,0,0,34,18,10,106,44,43
17,001,CAPITAL,03910,078996,0,0,5,12,20,84,59,55
17,001,CAPITAL,03910,078997,0,0,0,10,24,74,51,49
17,001,CAPITAL,03910,078998,0,0,0,15,12,95,3,50
17,001,CAPITAL,03910,078999,0,0,31,10,17,106,43,49
17,001,CAPITAL,03910,079000,0,0,0,11,13,103,49,42
17,001,CAPITAL,03910,079001,0,0,54,11,14,95,48,43
17,001,CAPITAL,03910,079002,0,0,0,13,8,87,54,62
17,001,CAPITAL,03910,079003,0,0,0,13,6,108,57,45
17,001,CAPITAL,03910,079004,0,0,0,13,10,96,60,30
17,001,CAPITAL,03910,079005,0,0,30,11,11,96,2,50
17,001,CAPITAL,03910,079006,0,0,53,14,13,93,48,48
17,001,CAPITAL,03910,079007,0,0,34,19,15,81,57,48
17,001,CAPITAL,03910,079008,0,0,23,10,9,100,52,51
17,001,CAPITAL,03910,079009,0,0,38,9,9,89,58,0
17,001,CAPITAL,03910,079010,0,0,2,14,11,100,45,42
17,001,CAPITAL,03910,079011,0,0,0,10,12,106,57,51
17,001,CAPITAL,03910,079012,0,0,1,6,14,95,46,47
17,001,CAPITAL,03910,079013,0,0,0,0,11,97,0,55
17,001,CAPITAL,03910,079014,0,0,0,18,17,89,40,70
17,001,CAPITAL,03911,079015,0,0,29,10,8,105,55,59
17,001,CAPITAL,03911,079016,0,0,38,13,16,98,61,42
17,001,CAPITAL,03911,079017,0,0,0,7,10,117,65,41
17,001,CAPITAL,03911,079018,0,0,0,8,12,113,60,49
17,001,CAPITAL,03911,079019,0,0,2,22,12,116,47,33
17,001,CAPITAL,03911,079020,0,0,0,8,8,110,54,59
17,001,CAPITAL,03911,079021,0,0,0,10,6,96,54,47
17,001,CAPITAL,03911,079022,0,0,0,9,6,114,48,62
17,001,CAPITAL,03911,079023,0,0,0,17,11,105,43,52
17,001,CAPITAL,03911,079024,0,0,0,15,13,99,47,36
17,001,CAPITAL,03911,079025,0,0,0,24,13,106,59,51
17,001,CAPITAL,03911,079026,0,0,0,14,15,121,42,41
17,001,CAPITAL,03911,079027,0,0,0,10,12,109,48,38
17,001,CAPITAL,03911,079028,0,0,21,7,11,122,34,46
17,001,CAPITAL,03911,079029,0,0,0,9,12,109,48,60
17,001,CAPITAL,03911,079030,0,0,1,18,11,99,42,34
17,001,CAPITAL,03911,079031,0,0,0,18,16,115,57,50
17,001,CAPITAL,03911,079032,0,0,0,14,15,93,42,49
17,001,CAPITAL,03911,079033,0,0,4,8,14,112,40,33
17,001,CAPITAL,03911,079034,0,0,0,17,10,100,36,52
17,001,CAPITAL,03911,079035,0,0,0,15,10,109,54,47
17,001,CAPITAL,03911,079036,0,0,0,0,16,68,50,49
17,001,CAPITAL,03911,079037,0,0,0,11,8,100,35,65
17,001,CAPITAL,03911,079038,0,0,30,7,11,98,55,47
17,001,CAPITAL,03911,079039,0,0,0,12,6,82,54,41
17,001,CAPITAL,03911,079040,0,0,0,16,14,89,44,53
17,001,CAPITAL,03912,079041,0,0,33,13,12,98,55,39
17,001,CAPITAL,03912,079042,0,0,27,15,14,82,80,59
17,001,CAPITAL,03912,079043,0,0,0,13,11,92,51,34
17,001,CAPITAL,03912,079044,0,0,0,19,16,113,50,35
17,001,CAPITAL,03912,079045,0,0,3,15,11,114,36,34
17,001,CAPITAL,03912,079046,0,0,3,16,14,101,5,50
17,001,CAPITAL,03912,079047,0,0,0,15,11,77,59,43
17,001,CAPITAL,03912,079048,0,0,36,15,14,92,59,43
17,001,CAPITAL,03912,079049,0,0,0,18,13,93,59,51
17,001,CAPITAL,03912,079050,0,0,0,19,13,80,66,50
17,001,CAPITAL,03912,079051,0,0,0,20,7,98,54,55
17,001,CAPITAL,03912,079052,0,0,0,17,15,86,0,41
17,001,CAPITAL,03912,079053,0,0,0,10,10,87,63,56
17,001,CAPITAL,03912,079054,0,0,0,20,9,94,59,44
17,001,CAPITAL,03912,079055,0,0,0,13,13,94,62,46
17,001,CAPITAL,03912,079056,0,0,2,14,9,106,57,36
17,001,CAPITAL,03912,079057,0,0,81,11,15,78,2,47
17,001,CAPITAL,03913,079058,0,0,0,0,12,111,58,45
17,001,CAPITAL,03913,079059,0,0,2,12,7,89,59,49
17,001,CAPITAL,03913,079060,0,0,16,11,7,117,52,45
17,001,CAPITAL,03913,079061,0,0,0,3,9,110,54,21
17,001,CAPITAL,03913,079062,0,0,0,10,8,111,46,34
17,001,CAPITAL,03913,079063,0,0,1,12,9,89,103,42
17,001,CAPITAL,03913,079064,0,0,0,12,10,96,58,38
17,001,CAPITAL,03913,079065,0,0,0,15,12,102,98,37
17,001,CAPITAL,03913,079066,0,0,1,17,11,99,53,48
17,001,CAPITAL,03913,079067,0,0,0,14,11,113,59,28
17,001,CAPITAL,03913,079068,0,0,1,10,12,44,48,41
17,001,CAPITAL,03913,079069,0,0,0,18,14,93,46,35
17,001,CAPITAL,03913,079070,0,0,0,6,9,88,57,43
17,001,CAPITAL,03913,079071,0,0,0,11,10,100,58,39
17,001,CAPITAL,03913,079072,0,0,0,2,4,97,11,44
17,001,CAPITAL,03914,079073,0,0,1,10,10,92,53,55
17,001,CAPITAL,03914,079074,0,0,0,9,16,104,42,53
17,001,CAPITAL,03914,079075,0,0,1,11,16,90,6,59
