codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0003,0014,0020,0038,0041,0043,0047,0056,0057,0132,0134,0135,0151,0152,0153,0154,0155,0157,0158,0159,0160,0161
04,Capital                                 ,001,0009F,3930,375,0,4,9,48,1,8,0,9,NA,44,0,1,0,31,5,5,5,31,1,1,1,0,1,8,1
04,Capital                                 ,001,0009F,3931,375,4,6,11,61,1,2,4,0,NA,48,0,0,2,34,7,1,12,30,0,2,1,1,0,13,3
04,Capital                                 ,001,0009F,3932,375,13,0,6,58,3,15,4,7,NA,33,0,0,1,34,6,16,26,0,0,1,0,0,6,4,2
04,Capital                                 ,001,0009F,3933,375,14,5,6,56,2,12,3,5,NA,39,3,0,0,46,3,4,5,25,0,0,0,1,0,12,2
04,Capital                                 ,001,0009F,3934,375,11,4,3,76,4,7,5,13,NA,38,1,1,1,16,3,2,9,24,1,0,1,1,0,13,0
04,Capital                                 ,001,0009F,3935,375,3,6,12,57,0,7,3,7,NA,48,0,1,3,18,6,1,8,49,0,0,0,1,2,9,0
04,Capital                                 ,001,0009F,3936,375,15,0,1,56,5,0,1,6,NA,47,0,2,0,27,5,4,15,28,0,0,0,0,2,11,1
04,Capital                                 ,001,0009F,3937,375,18,3,3,77,2,7,3,1,NA,35,0,0,0,23,2,5,13,15,0,0,1,1,1,7,4
04,Capital                                 ,001,0009G,0520,360,11,2,9,69,0,5,0,6,NA,68,2,1,1,18,5,0,8,16,0,0,0,2,0,7,0
04,Capital                                 ,001,0009G,0521,360,8,0,8,60,0,1,0,3,NA,71,0,0,2,17,6,4,7,24,0,0,0,0,0,5,0
04,Capital                                 ,001,0009G,0522,360,15,1,11,60,1,6,1,4,NA,84,0,0,0,11,0,3,4,30,0,0,0,0,1,6,1
04,Capital                                 ,001,0009G,0523,360,5,2,14,70,2,4,2,2,NA,70,2,0,1,12,5,3,6,22,0,1,0,0,0,8,0
04,Capital                                 ,001,0009G,0524,360,12,2,7,59,1,12,0,4,NA,70,0,1,2,12,2,1,1,36,0,0,0,0,0,11,0
04,Capital                                 ,001,0009G,0525,360,8,3,14,78,1,7,1,0,NA,60,0,0,1,25,4,5,9,18,0,0,0,0,0,7,0
04,Capital                                 ,001,0009G,0526,360,21,0,8,64,1,8,1,5,NA,72,0,0,0,16,0,1,11,16,1,0,0,0,0,14,0
04,Capital                                 ,001,0009G,0527,360,1,1,7,71,0,7,1,10,NA,76,0,1,0,11,5,2,2,12,0,0,0,0,0,7,0
04,Capital                                 ,001,0009G,0528,359,12,0,9,61,1,3,2,5,NA,82,0,0,0,14,1,2,7,35,0,0,0,1,1,7,0
04,Capital                                 ,001,0009G,0529,359,7,5,14,64,2,0,3,21,NA,79,1,0,1,11,6,3,7,19,0,0,0,0,1,16,2
04,Capital                                 ,001,0009G,3938,345,11,2,8,69,1,7,0,2,NA,52,0,0,0,27,7,2,9,15,0,0,0,0,1,12,0
04,Capital                                 ,001,0009G,3939,345,12,4,12,80,0,6,0,3,NA,53,0,0,1,25,2,4,10,15,0,0,0,0,0,13,4
04,Capital                                 ,001,0009G,3940,345,19,3,11,62,1,9,4,7,NA,65,0,0,3,17,4,3,4,18,0,0,0,1,0,13,0
04,Capital                                 ,001,0009G,3941,344,14,1,11,84,3,10,1,9,NA,54,0,0,0,17,1,0,10,26,0,0,0,1,0,9,3
04,Capital                                 ,001,0009G,3942,344,10,0,7,80,1,11,0,1,NA,66,0,0,0,19,2,2,13,15,0,2,0,0,0,10,0
04,Capital                                 ,001,0009G,3943,344,9,5,10,79,2,6,1,7,NA,41,0,0,0,11,4,3,6,19,0,0,0,0,0,9,1
04,Capital                                 ,001,0009G,3944,344,12,5,2,73,1,13,2,8,NA,51,0,0,1,21,5,1,3,24,0,0,0,0,1,11,0
04,Capital                                 ,001,0009G,3945,344,10,2,13,66,4,7,1,5,NA,62,0,0,0,21,3,1,12,18,0,0,1,0,0,7,1
04,Capital                                 ,001,0010 ,0530,380,4,9,8,59,3,16,1,16,NA,61,0,0,0,22,4,2,6,0,1,0,1,3,1,4,1
04,Capital                                 ,001,0010 ,0531,380,5,2,5,67,1,18,1,4,NA,51,0,0,0,27,2,2,5,21,1,0,0,2,0,5,1
04,Capital                                 ,001,0010 ,0532,380,0,8,6,63,1,7,1,3,NA,54,2,0,0,18,4,3,12,23,0,0,0,0,0,11,0
04,Capital                                 ,001,0010 ,0533,380,17,4,16,45,2,5,2,7,NA,56,2,1,0,19,1,3,3,28,0,0,0,2,0,6,1
04,Capital                                 ,001,0010 ,0534,380,8,8,7,55,1,7,2,13,NA,81,0,0,2,21,3,3,8,24,0,0,0,2,1,8,1
04,Capital                                 ,001,0010 ,0535,380,13,8,11,51,2,6,1,4,NA,69,0,1,0,29,5,1,10,26,0,1,1,1,2,3,0
04,Capital                                 ,001,0010 ,0536,380,10,6,12,68,1,6,0,11,NA,53,0,0,0,21,5,3,8,29,2,0,1,0,1,14,1
04,Capital                                 ,001,0010 ,0537,380,11,5,15,63,2,3,0,8,NA,66,0,1,1,18,4,4,3,15,1,0,1,2,0,13,0
04,Capital                                 ,001,0010 ,0538,380,14,3,6,47,0,14,1,5,NA,79,0,0,1,29,2,6,3,35,1,0,1,3,0,8,0
04,Capital                                 ,001,0010 ,0539,380,0,0,10,62,0,0,1,45,NA,56,0,0,0,20,5,4,11,16,0,0,0,1,0,8,1
04,Capital                                 ,001,0010 ,0540,380,14,2,15,39,1,7,3,26,NA,57,0,0,0,15,4,3,12,23,0,0,0,2,2,8,2
04,Capital                                 ,001,0010 ,0541,379,12,8,13,54,2,9,3,7,NA,65,0,1,1,31,9,5,0,25,2,0,1,0,0,13,0
04,Capital                                 ,001,0010 ,0542,379,0,0,18,45,2,10,0,8,NA,54,0,0,3,27,6,2,4,27,1,0,2,1,0,4,0
04,Capital                                 ,001,0010 ,0543,379,1,0,61,0,1,17,1,9,NA,60,0,0,1,26,7,4,4,48,1,1,0,1,0,8,0
04,Capital                                 ,001,0010 ,0544,379,12,12,7,57,0,19,2,15,NA,58,0,0,0,20,8,1,8,17,0,0,0,1,2,8,0
04,Capital                                 ,001,0010 ,0545,379,0,0,13,45,1,6,3,10,NA,51,0,1,0,24,3,2,6,27,2,0,1,2,0,5,0
04,Capital                                 ,001,0010 ,0546,379,0,0,10,63,1,9,3,10,NA,54,0,0,1,28,8,3,5,14,1,0,1,1,1,9,1
04,Capital                                 ,001,0010 ,0547,379,16,3,8,42,2,5,0,9,NA,72,0,0,24,24,6,0,14,30,2,0,0,2,2,11,1
04,Capital                                 ,001,0010 ,0548,379,0,0,13,59,1,6,1,6,NA,47,0,3,1,24,6,4,8,19,0,0,0,0,1,3,0
04,Capital                                 ,001,0010 ,0549,379,0,0,17,49,3,3,1,10,NA,54,0,0,1,32,3,1,12,18,0,0,2,2,1,6,0
04,Capital                                 ,001,0010 ,0550,379,11,4,18,45,1,11,1,3,NA,65,0,0,0,37,3,3,10,17,1,0,0,3,1,6,2
04,Capital                                 ,001,0010 ,0551,379,0,0,5,61,1,11,2,6,NA,54,2,1,0,26,3,4,6,31,0,0,2,1,0,7,2
04,Capital                                 ,001,0010 ,0552,379,0,0,2,66,5,4,4,8,NA,54,0,0,1,21,4,3,9,16,0,0,2,1,0,9,2
04,Capital                                 ,001,0010 ,3946,384,0,0,8,64,1,0,0,18,NA,35,0,1,2,33,4,1,11,21,1,0,3,0,0,10,1
04,Capital                                 ,001,0010 ,3947,384,0,0,15,56,4,20,8,1,NA,46,1,0,1,0,4,6,8,12,2,1,2,1,0,2,1
04,Capital                                 ,001,0010 ,3948,384,2,4,11,55,2,15,1,11,NA,44,0,0,1,27,7,4,15,24,0,0,3,1,0,19,3
04,Capital                                 ,001,0010 ,3949,384,0,0,10,59,6,0,17,0,NA,0,0,0,0,20,3,2,8,32,14,1,1,2,0,11,1
04,Capital                                 ,001,0010 ,3950,384,0,0,11,52,2,14,2,15,NA,45,0,0,1,30,2,4,5,24,3,0,2,4,0,14,3
04,Capital                                 ,001,0010 ,3951,384,0,0,4,47,3,13,0,14,NA,47,2,0,0,135,9,4,7,12,0,0,1,0,0,10,2
04,Capital                                 ,001,0010 ,3952,384,3,8,13,48,3,13,3,3,NA,29,0,0,0,32,7,3,14,34,0,0,0,1,0,4,0
04,Capital                                 ,001,0010 ,3953,384,243,0,5,36,11,0,8,0,NA,3,0,0,1,34,6,4,17,46,6,0,0,2,0,8,4
04,Capital                                 ,001,0010 ,3954,384,8,7,14,38,4,13,5,6,NA,57,3,0,0,28,5,9,3,30,0,0,0,3,0,8,4
04,Capital                                 ,001,0010 ,3955,384,9,6,14,47,0,10,2,14,NA,45,2,0,1,22,4,6,10,29,2,0,1,1,1,13,0
04,Capital                                 ,001,0010 ,3956,384,9,3,15,55,2,20,3,12,NA,53,2,0,1,18,4,0,17,223,0,0,0,1,7,0,0
04,Capital                                 ,001,0010 ,3957,384,6,8,12,52,1,8,0,0,NA,0,1,0,0,46,6,8,13,22,0,0,0,0,1,6,3
04,Capital                                 ,001,0010 ,3958,384,15,10,19,59,1,16,1,9,NA,41,1,0,0,21,4,1,6,15,0,0,0,0,1,9,2
04,Capital                                 ,001,0010 ,3959,384,0,0,6,53,3,0,1,11,NA,39,0,0,4,33,9,3,15,36,0,0,0,3,0,8,1
04,Capital                                 ,001,0010 ,3960,384,0,0,3,59,3,12,1,16,NA,0,1,1,0,32,4,2,0,13,2,2,0,3,0,4,3
04,Capital                                 ,001,0010 ,3961,384,12,3,6,57,1,3,3,9,NA,40,0,0,0,29,7,2,12,17,0,1,1,0,0,9,0
04,Capital                                 ,001,0010 ,3962,383,0,0,15,55,2,7,1,7,NA,51,2,0,0,19,4,3,7,30,0,0,1,0,1,7,2
04,Capital                                 ,001,0010 ,3963,383,2,4,13,48,3,11,3,13,NA,40,1,0,2,18,3,3,12,23,1,0,1,1,0,5,2
04,Capital                                 ,001,0010 ,3964,383,0,0,4,66,1,6,2,6,NA,44,0,0,3,30,4,1,13,0,0,2,2,0,1,8,1
04,Capital                                 ,001,0010 ,3965,383,2,7,10,66,2,14,1,6,NA,36,2,0,1,28,4,3,6,17,0,0,0,0,1,7,1
04,Capital                                 ,001,0010 ,3966,383,44,7,8,39,2,17,3,8,NA,30,0,0,0,36,5,4,16,5,0,1,0,0,2,9,1
04,Capital                                 ,001,0010 ,3967,383,10,9,19,61,1,14,1,10,NA,45,0,0,1,17,6,1,20,20,1,0,0,1,1,7,0
04,Capital                                 ,001,0010A,0553,383,0,0,3,71,7,26,1,15,NA,50,3,2,2,37,1,1,11,26,5,0,0,2,0,2,1
04,Capital                                 ,001,0010A,0554,383,3,11,30,60,3,10,4,23,NA,51,1,0,3,24,3,14,0,0,0,1,0,5,1,2,0
04,Capital                                 ,001,0010A,0555,383,6,9,10,64,3,13,4,0,NA,47,1,0,1,37,2,2,11,34,2,1,1,2,0,7,2
04,Capital                                 ,001,0010A,0556,382,0,0,19,57,3,17,4,9,NA,53,0,1,0,46,5,2,7,27,0,1,5,3,0,6,0
04,Capital                                 ,001,0010A,0557,382,48,0,5,90,3,21,1,16,NA,48,1,1,1,31,6,3,7,19,0,4,0,3,2,2,3
04,Capital                                 ,001,0010A,3968,369,0,0,18,56,2,17,1,7,NA,34,0,0,2,46,4,3,6,24,6,0,0,2,0,5,1
04,Capital                                 ,001,0010A,3969,369,6,5,11,53,4,23,1,26,NA,33,1,0,48,48,5,4,7,7,0,1,1,2,0,3,2
04,Capital                                 ,001,0010A,3970,369,0,0,17,48,1,20,1,11,NA,31,0,1,3,39,2,3,11,42,0,1,0,3,1,3,2
04,Capital                                 ,001,0010A,3971,368,0,0,22,68,2,21,1,13,NA,48,1,1,0,29,5,1,15,21,3,1,1,3,2,3,1
04,Capital                                 ,001,0010A,3972,368,6,19,23,49,4,13,2,20,NA,40,1,0,2,26,1,3,17,2,2,0,1,1,0,5,1
04,Capital                                 ,001,0010B,0558,377,10,4,11,57,1,12,4,3,NA,68,0,1,0,23,6,8,33,0,0,0,2,0,11,2,2
04,Capital                                 ,001,0010B,0559,377,7,6,11,87,2,23,2,7,NA,84,1,0,0,16,9,1,10,25,0,0,1,0,0,10,0
04,Capital                                 ,001,0010B,0560,377,13,5,10,68,0,20,3,3,NA,92,1,0,4,28,5,6,9,18,1,0,0,1,0,4,0
04,Capital                                 ,001,0010B,0561,377,0,0,7,67,3,10,5,7,NA,87,2,0,1,22,3,4,5,18,0,0,0,1,0,10,0
04,Capital                                 ,001,0010B,0562,377,4,4,13,69,4,16,2,15,NA,61,0,0,1,19,7,0,12,19,0,0,0,0,0,15,0
04,Capital                                 ,001,0010B,0563,377,7,2,11,78,2,9,2,5,NA,68,0,0,4,18,5,5,4,27,0,0,1,2,1,11,0
04,Capital                                 ,001,0010B,0564,377,8,7,12,72,2,5,3,9,NA,84,1,0,0,18,5,0,5,24,1,0,7,1,0,8,0
04,Capital                                 ,001,0010B,0565,377,13,0,17,67,1,0,0,6,NA,76,0,1,2,22,6,3,31,0,1,1,1,0,14,0,7
04,Capital                                 ,001,0010B,0566,377,17,8,23,60,1,16,0,8,NA,80,0,0,0,23,2,3,10,32,0,0,2,2,0,5,0
04,Capital                                 ,001,0010B,0567,377,0,0,9,60,2,11,1,9,NA,72,2,0,3,9,10,4,8,0,2,0,0,1,1,7,1
04,Capital                                 ,001,0010B,0568,377,23,2,15,66,2,7,0,7,NA,67,0,0,0,33,1,4,12,30,0,1,0,0,0,8,0
04,Capital                                 ,001,0010B,0569,377,16,8,29,60,1,11,2,0,NA,69,0,0,1,25,3,0,13,29,2,1,0,1,0,9,0
04,Capital                                 ,001,0010B,0570,377,18,11,8,47,2,2,4,1,NA,58,0,0,0,23,1,4,16,53,0,1,0,1,2,13,1
04,Capital                                 ,001,0010B,0571,377,0,0,14,55,2,20,2,6,NA,80,0,0,0,23,5,4,9,30,1,0,0,0,0,8,0
04,Capital                                 ,001,0010B,0572,376,20,7,27,49,2,18,0,7,NA,59,0,0,0,14,7,3,14,24,2,0,1,0,0,11,0
04,Capital                                 ,001,0010B,0573,376,8,1,9,52,2,8,1,14,NA,69,0,1,2,16,8,4,9,45,0,0,0,1,0,11,0
04,Capital                                 ,001,0010B,3973,383,51,0,10,66,3,15,4,3,NA,40,2,0,1,36,10,6,2,0,0,0,0,2,0,11,4
04,Capital                                 ,001,0010B,3974,383,15,7,3,65,3,10,1,12,NA,72,0,0,1,23,6,4,2,36,0,0,0,0,1,10,0
04,Capital                                 ,001,0010B,3975,383,2,6,15,72,2,14,2,8,NA,75,0,0,0,27,5,4,11,21,1,2,0,1,0,15,0
04,Capital                                 ,001,0010B,3976,383,0,0,16,57,8,14,3,4,NA,62,0,0,0,25,9,5,9,30,1,0,1,0,0,15,2
04,Capital                                 ,001,0010B,3977,383,17,4,6,92,1,2,3,4,NA,50,0,0,0,41,10,16,7,32,0,0,2,0,0,9,0
04,Capital                                 ,001,0010B,3978,383,13,2,11,73,1,6,4,13,NA,73,0,0,1,26,5,2,4,21,1,0,1,2,0,19,0
04,Capital                                 ,001,0010B,3979,383,0,0,21,63,5,7,4,6,NA,63,0,1,1,28,6,7,9,27,0,0,0,1,1,16,0
04,Capital                                 ,001,0010B,3980,383,0,0,24,69,1,8,2,17,NA,53,1,1,3,37,1,2,0,16,4,0,0,0,0,8,1
04,Capital                                 ,001,0010B,3981,383,0,0,9,61,3,10,5,5,NA,65,0,0,0,31,5,3,8,28,0,0,1,0,0,13,4
04,Capital                                 ,001,0010B,3982,382,0,0,9,68,7,5,2,1,NA,68,0,0,0,34,4,5,10,16,0,0,0,2,0,15,1
04,Capital                                 ,001,0010B,3983,382,0,0,6,87,2,7,4,4,NA,42,2,0,2,35,8,2,6,39,0,0,1,0,0,16,2
04,Capital                                 ,001,0010B,3984,382,0,0,6,60,1,6,0,0,NA,53,0,2,0,34,5,6,19,48,0,0,1,1,0,6,1
04,Capital                                 ,001,0010B,3985,382,2,3,12,62,1,6,1,5,NA,75,0,0,0,29,9,3,6,25,0,0,0,1,1,39,1
04,Capital                                 ,001,0010B,3986,382,0,0,6,71,4,3,2,7,NA,59,4,0,0,24,6,1,8,26,2,1,0,3,0,23,1
04,Capital                                 ,001,0010C,0574,381,0,0,8,44,4,20,0,41,NA,47,3,2,0,34,1,0,11,21,1,1,1,8,2,1,1
04,Capital                                 ,001,0010C,0575,381,6,1,3,65,1,47,1,18,NA,0,0,0,0,74,1,1,16,0,0,1,0,3,0,3,1
04,Capital                                 ,001,0010C,0576,381,5,0,5,44,1,23,1,16,NA,41,1,0,0,40,3,2,13,35,3,1,2,7,0,6,2
04,Capital                                 ,001,0010C,0577,381,42,0,13,51,3,14,0,13,NA,36,0,0,1,42,3,0,23,16,1,0,3,2,2,2,1
04,Capital                                 ,001,0010C,0578,381,27,0,12,33,5,39,1,14,NA,0,5,0,1,39,1,0,9,26,0,6,0,0,0,0,2
04,Capital                                 ,001,0010C,0579,380,0,0,6,30,7,22,1,16,NA,40,0,0,1,42,3,3,5,40,2,1,5,2,0,1,0
04,Capital                                 ,001,0010C,0580,380,0,0,6,42,4,23,0,14,NA,38,4,2,1,41,2,3,20,19,0,0,0,4,0,3,1
04,Capital                                 ,001,0010C,0581,380,0,0,4,25,5,20,1,22,NA,46,0,0,2,46,4,2,25,28,0,0,0,5,2,0,0
04,Capital                                 ,001,0010C,0582,380,0,0,0,52,2,15,1,14,NA,54,0,1,1,51,2,1,15,0,0,2,1,2,1,2,1
04,Capital                                 ,001,0010C,3987,368,8,0,13,37,2,13,3,20,NA,23,3,0,0,65,0,0,17,21,0,2,0,0,2,2,2
04,Capital                                 ,001,0010C,3988,368,0,0,9,33,3,7,0,11,NA,27,5,0,1,42,1,3,21,21,0,3,0,9,3,2,2
04,Capital                                 ,001,0010C,3989,368,50,1,3,21,1,17,2,10,NA,0,0,1,5,61,4,2,10,27,3,0,0,0,0,5,3
04,Capital                                 ,001,0010C,3990,368,0,0,2,35,2,12,2,11,NA,24,0,0,1,57,1,1,14,24,0,0,0,2,0,1,5
04,Capital                                 ,001,0010C,3991,368,3,10,3,57,6,11,3,10,NA,33,2,2,3,34,1,1,19,18,1,0,0,4,0,7,1
04,Capital                                 ,001,0010C,3992,368,30,3,7,56,3,12,3,14,NA,28,0,0,0,43,6,3,10,0,1,1,2,1,3,2,3
04,Capital                                 ,001,0010C,3993,367,5,8,6,53,8,11,1,6,NA,33,0,0,1,50,3,1,14,7,1,3,0,7,1,4,3
04,Capital                                 ,001,0010C,3994,367,5,7,8,37,2,22,1,0,NA,0,4,1,1,27,5,0,23,9,0,1,0,0,2,2,0
04,Capital                                 ,001,0010C,3995,367,4,2,10,35,1,13,2,12,NA,35,1,0,0,42,1,4,16,26,0,0,0,2,3,3,4
04,Capital                                 ,001,0010D,0583,308,10,5,3,61,2,14,3,8,NA,41,0,1,0,35,2,0,11,10,2,1,1,0,0,8,3
04,Capital                                 ,001,0010D,0584,308,6,9,11,46,2,21,0,20,NA,25,0,0,5,124,3,0,7,8,0,0,3,0,3,0,3
04,Capital                                 ,001,0010D,0585,308,1,7,8,45,3,20,3,9,NA,47,0,0,3,29,4,0,6,20,0,0,0,2,1,4,1
04,Capital                                 ,001,0010D,0586,307,12,2,7,54,0,17,3,3,NA,42,0,2,0,24,3,0,23,16,0,2,0,0,2,1,1
04,Capital                                 ,001,0010D,3996,309,0,0,13,31,4,18,2,11,NA,23,0,0,2,49,2,3,5,22,4,1,0,1,2,4,3
04,Capital                                 ,001,0010D,3997,309,2,8,10,33,0,11,3,9,NA,41,0,1,6,36,3,1,10,0,0,1,0,0,0,3,1
04,Capital                                 ,001,0010D,3998,309,12,5,15,42,2,10,3,20,NA,30,0,1,1,32,0,1,3,19,1,0,1,1,1,3,3
04,Capital                                 ,001,0010D,3999,308,0,0,3,64,2,14,5,5,NA,35,3,1,0,19,2,0,21,5,0,0,0,3,0,6,2
04,Capital                                 ,001,0010E,0587,366,5,4,9,38,3,20,4,23,NA,42,0,0,2,35,8,2,8,36,0,0,0,4,0,0,4
04,Capital                                 ,001,0010E,0588,366,0,0,19,56,1,19,3,16,NA,46,0,0,0,30,1,0,9,14,1,0,0,3,0,3,1
04,Capital                                 ,001,0010E,0589,366,15,8,24,26,0,26,2,19,NA,46,0,0,1,25,3,4,15,27,1,0,1,0,1,5,3
04,Capital                                 ,001,0010E,0590,365,4,9,16,61,1,15,1,20,NA,59,1,0,2,16,7,0,7,1,0,0,1,0,0,6,2
04,Capital                                 ,001,0010E,0591,365,14,7,19,21,0,11,2,22,NA,54,0,1,1,26,3,3,12,30,2,0,0,1,0,3,2
04,Capital                                 ,001,0010E,0592,365,0,0,11,36,2,20,0,7,NA,47,0,0,1,29,2,5,25,0,0,0,0,0,1,2,2
04,Capital                                 ,001,0010E,0593,365,20,12,13,39,1,14,3,9,NA,40,3,1,3,21,4,2,16,23,0,0,0,0,0,1,0
04,Capital                                 ,001,0010E,0594,365,0,0,36,36,2,19,2,6,NA,42,0,1,0,27,1,0,16,17,5,0,0,3,0,5,3
04,Capital                                 ,001,0010E,0595,365,24,16,9,40,1,21,1,13,NA,49,0,2,1,34,3,2,8,0,0,1,0,2,1,1,3
04,Capital                                 ,001,0010E,0596,365,17,8,8,40,3,18,1,4,NA,33,0,0,2,55,3,3,9,27,0,1,3,1,1,2,0
04,Capital                                 ,001,0010E,0597,365,0,0,16,32,0,15,2,15,NA,52,0,0,0,40,3,2,2,32,0,0,1,0,1,4,0
04,Capital                                 ,001,0010E,0598,365,14,16,8,42,4,23,1,24,NA,48,1,1,0,33,7,0,3,37,3,0,0,3,0,6,0
04,Capital                                 ,001,0010E,0599,365,0,0,24,45,0,17,1,7,NA,56,7,0,0,43,3,1,13,16,0,0,0,0,0,5,0
04,Capital                                 ,001,0010E,0600,365,0,0,22,42,2,13,2,9,NA,1,0,0,0,41,0,1,13,12,0,0,3,2,0,9,0
04,Capital                                 ,001,0010E,4000,369,16,4,10,44,1,14,3,13,NA,29,1,2,3,37,2,2,15,22,2,1,1,3,0,5,2
04,Capital                                 ,001,0010E,4001,369,15,2,4,45,0,9,1,17,NA,25,0,3,0,31,3,3,15,33,0,2,4,3,0,1,4
04,Capital                                 ,001,0010E,4002,369,14,8,10,61,0,13,1,6,NA,36,0,1,23,37,2,2,8,23,0,3,0,0,2,3,2
04,Capital                                 ,001,0010E,4003,369,3,4,13,43,0,23,1,11,NA,36,1,2,2,31,7,1,14,19,0,0,1,1,0,6,0
04,Capital                                 ,001,0010E,4004,369,4,5,13,48,5,20,2,8,NA,38,1,0,0,26,6,4,9,18,0,0,3,3,0,0,0
04,Capital                                 ,001,0010E,4005,368,4,4,14,52,4,33,3,3,NA,40,0,1,0,34,3,1,11,20,2,0,2,2,1,2,6
04,Capital                                 ,001,0010E,4006,368,21,5,8,48,0,19,2,12,NA,31,0,1,2,33,3,2,11,31,0,0,1,0,0,0,3
04,Capital                                 ,001,0010E,4007,368,19,13,16,50,1,10,2,9,NA,47,0,2,2,42,3,1,14,12,2,0,1,3,1,4,3
04,Capital                                 ,001,0010E,4008,368,14,4,18,42,4,16,3,4,NA,31,0,1,2,45,2,1,10,13,0,1,1,1,0,9,3
04,Capital                                 ,001,0010E,4009,368,13,7,17,32,2,11,3,5,NA,22,1,0,3,22,4,4,32,27,1,0,1,2,0,3,2
04,Capital                                 ,001,0010E,4010,368,6,11,11,34,3,16,0,4,NA,30,0,0,1,40,1,1,10,24,1,1,0,1,0,10,2
04,Capital                                 ,001,0010E,4011,368,0,0,5,42,0,22,0,18,NA,27,0,0,0,26,6,1,11,25,1,1,0,5,1,9,6
04,Capital                                 ,001,0010E,4012,368,0,0,7,0,1,6,0,12,NA,0,5,1,0,36,9,4,3,14,0,0,0,0,0,0,2
04,Capital                                 ,001,0010E,4013,368,0,0,22,50,2,10,3,5,NA,15,0,0,0,45,4,6,11,20,0,0,4,2,0,6,0
04,Capital                                 ,001,0010F,0601,384,14,11,23,53,0,11,1,6,NA,57,0,1,1,20,7,1,17,29,0,0,0,0,0,6,1
04,Capital                                 ,001,0010F,0602,384,18,0,19,63,1,15,0,5,NA,57,0,1,0,12,7,4,14,33,1,0,0,2,0,14,0
04,Capital                                 ,001,0010F,0603,384,11,5,13,54,0,14,3,8,NA,59,0,1,2,23,9,3,6,35,0,1,0,1,2,9,0
04,Capital                                 ,001,0010F,0604,384,0,0,18,73,1,21,0,7,NA,55,1,1,1,24,6,1,12,20,0,0,0,0,0,8,1
04,Capital                                 ,001,0010F,0605,384,11,6,21,66,4,14,1,27,NA,60,0,0,1,10,6,3,7,21,1,2,0,2,1,16,0
04,Capital                                 ,001,0010F,0606,384,0,0,12,63,3,24,3,29,NA,62,0,0,0,12,4,3,5,26,1,0,0,0,0,11,0
04,Capital                                 ,001,0010F,0607,384,0,0,18,59,0,11,1,22,NA,64,2,0,1,20,3,3,8,21,1,3,0,1,1,8,0
04,Capital                                 ,001,0010F,0608,384,12,3,33,58,2,19,1,23,NA,79,1,2,0,12,1,1,6,0,0,0,0,2,0,7,0
04,Capital                                 ,001,0010F,0609,383,27,6,6,68,3,9,0,17,NA,64,0,0,0,14,4,0,4,26,0,0,0,1,0,10,1
04,Capital                                 ,001,0010F,0610,383,50,4,20,53,3,9,1,19,NA,74,0,0,0,23,4,1,4,0,0,0,0,0,0,14,1
04,Capital                                 ,001,0010F,0611,383,5,10,19,70,1,10,1,8,NA,67,0,0,0,22,6,2,6,28,0,0,1,0,1,11,1
04,Capital                                 ,001,0010F,0612,383,2,8,11,52,1,7,4,13,NA,70,1,0,0,22,8,1,8,38,3,0,0,1,1,4,0
04,Capital                                 ,001,0010F,0613,383,13,11,21,56,0,11,2,10,NA,56,0,0,1,16,6,3,7,29,4,0,1,0,0,9,2
04,Capital                                 ,001,0010F,0614,383,7,12,20,79,0,18,1,16,NA,52,2,0,1,24,7,0,5,0,0,0,0,0,0,10,0
04,Capital                                 ,001,0010F,0615,383,33,8,22,76,1,13,0,11,NA,45,3,0,1,21,6,1,9,27,1,1,0,1,0,3,0
04,Capital                                 ,001,0010F,4014,364,12,7,11,63,2,10,1,3,NA,53,0,0,0,32,6,2,8,33,3,0,0,1,1,5,3
04,Capital                                 ,001,0010F,4015,364,0,0,4,61,2,20,3,8,NA,50,0,0,0,14,5,1,16,42,0,0,0,0,1,11,2
04,Capital                                 ,001,0010F,4016,364,14,0,15,68,0,16,6,17,NA,41,0,2,6,15,0,5,6,30,0,1,0,2,0,10,3
04,Capital                                 ,001,0010F,4017,364,0,0,10,76,3,13,1,9,NA,37,0,0,0,30,4,2,6,36,0,2,1,0,0,14,2
04,Capital                                 ,001,0010F,4018,364,0,0,4,45,1,17,2,6,NA,48,0,0,2,38,5,0,13,39,0,1,0,0,0,0,5
04,Capital                                 ,001,0010F,4019,364,12,11,5,71,0,15,2,17,NA,36,1,0,0,34,4,2,4,34,0,0,1,0,0,5,2
04,Capital                                 ,001,0010F,4020,364,0,0,61,2,20,0,3,21,NA,52,4,1,0,38,8,1,10,23,0,1,0,0,0,10,0
04,Capital                                 ,001,0010F,4021,364,0,0,19,52,2,29,3,8,NA,46,2,0,0,31,5,7,8,32,2,1,3,4,0,5,1
04,Capital                                 ,001,0010F,4022,364,6,2,16,71,3,14,1,4,NA,48,0,0,5,16,4,3,6,35,3,0,0,0,0,19,2
04,Capital                                 ,001,0010F,4023,364,23,17,25,50,0,9,1,19,NA,34,0,0,0,32,5,2,5,41,1,0,1,2,2,14,0
04,Capital                                 ,001,0010F,4024,364,9,7,6,65,2,16,6,13,NA,46,1,0,1,20,3,1,10,17,1,0,2,1,0,8,6
04,Capital                                 ,001,0010F,4025,364,0,0,11,57,0,8,2,0,NA,51,1,1,0,41,5,3,5,33,2,0,0,0,0,9,0
