codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0005,0033,0036,0037,0047,0064,0065,0131,0133,0134,0136,0186,0191,0196
21,Rosario,013,0334 ,3917,350,4,4,6,1,4,9,0,16,5,0,67,11,115,2,3,9,0
21,Rosario,013,0334 ,3918,350,2,9,15,7,3,3,1,9,8,0,84,4,91,5,4,5,0
21,Rosario,013,0334 ,3919,350,6,9,6,6,2,5,0,17,13,2,69,8,108,1,3,2,0
21,Rosario,013,0334 ,3920,350,10,4,10,6,1,7,0,9,2,0,61,8,105,8,0,5,0
21,Rosario,013,0334 ,3921,350,11,5,6,0,1,8,0,12,8,0,56,10,114,7,6,4,0
21,Rosario,013,0334 ,3922,350,5,3,7,8,9,7,0,14,10,0,56,6,110,6,4,2,0
21,Rosario,013,0334 ,3923,350,14,0,7,0,6,5,0,13,6,0,46,15,120,3,7,4,0
21,Rosario,013,0334 ,3924,351,4,5,11,7,0,3,0,18,5,1,70,10,118,7,7,4,0
21,Rosario,013,0334 ,3925,350,2,7,8,0,6,6,0,14,7,0,61,10,124,5,5,2,1
21,Rosario,013,0334 ,3926,350,21,5,9,0,1,3,0,12,14,1,70,12,96,5,10,5,0
21,Rosario,013,0334 ,3927,82,1,1,4,0,1,2,0,2,3,0,11,3,30,2,2,2,0
21,Rosario,013,0335 ,3928,350,4,8,11,4,6,6,0,22,6,2,50,8,110,3,9,2,0
21,Rosario,013,0335 ,3929,351,2,2,16,5,3,6,1,20,19,0,57,6,109,5,4,1,1
21,Rosario,013,0335 ,3930,350,3,1,16,2,2,11,2,23,15,1,49,8,114,7,3,1,0
21,Rosario,013,0335 ,3931,350,3,0,15,6,2,7,0,21,12,0,74,5,96,9,5,2,0
21,Rosario,013,0335 ,3932,350,9,3,12,3,1,3,1,13,6,0,71,11,113,5,3,0,0
21,Rosario,013,0335 ,3933,350,4,14,12,6,5,6,16,3,1,1,53,7,89,7,3,3,1
21,Rosario,013,0335 ,3934,350,4,6,9,1,2,10,0,17,11,0,62,6,98,10,9,5,0
21,Rosario,013,0335 ,3935,350,1,2,8,7,4,2,2,25,13,0,62,3,109,4,3,1,0
21,Rosario,013,0335 ,3936,350,6,2,7,2,1,5,0,18,11,0,54,7,107,7,4,4,1
21,Rosario,013,0335 ,3937,185,3,2,9,1,2,9,0,8,6,0,24,4,64,2,2,0,0
21,Rosario,013,0335 ,3938,185,1,3,10,1,2,2,0,14,3,0,43,4,46,8,3,1,1
21,Rosario,013,0336 ,3939,351,8,3,20,2,1,7,0,18,16,0,49,6,126,11,6,3,0
21,Rosario,013,0336 ,3940,351,4,9,15,6,0,3,0,27,14,3,42,8,116,7,7,5,0
21,Rosario,013,0336 ,3941,350,11,4,7,9,4,2,0,25,11,1,45,9,111,9,8,2,0
21,Rosario,013,0336 ,3942,350,2,6,12,10,2,2,2,20,13,0,48,8,130,5,5,0,1
21,Rosario,013,0336 ,3943,350,7,1,14,5,0,1,1,22,25,1,58,7,114,4,4,1,1
21,Rosario,013,0336 ,3944,350,9,3,16,4,2,8,0,19,12,1,36,6,133,8,6,1,0
21,Rosario,013,0336 ,3945,350,11,9,12,10,2,4,1,27,12,1,40,5,109,5,8,1,0
21,Rosario,013,0336 ,3946,350,5,3,12,9,2,2,0,23,18,0,63,5,102,8,8,3,1
21,Rosario,013,0336 ,3947,350,2,4,8,3,2,10,0,20,22,0,47,3,113,7,3,1,0
21,Rosario,013,0336 ,3948,350,8,5,13,1,1,4,0,29,16,1,30,5,136,6,4,3,1
21,Rosario,013,0336 ,3949,350,7,6,8,5,1,6,1,19,8,0,51,10,106,5,7,2,2
21,Rosario,013,0336 ,3950,352,5,0,9,8,4,6,1,26,17,1,41,7,121,8,11,2,0
21,Rosario,013,0336 ,3951,342,8,6,14,1,0,4,1,23,8,0,41,6,121,4,6,2,1
21,Rosario,013,0337 ,3952,350,5,5,13,3,3,1,0,21,17,1,53,7,120,4,7,4,0
21,Rosario,013,0337 ,3953,350,5,2,15,5,4,4,0,28,11,3,38,2,119,9,7,3,0
21,Rosario,013,0337 ,3954,351,3,5,21,8,2,6,0,14,14,0,49,7,118,3,10,0,0
21,Rosario,013,0337 ,3955,350,2,3,9,5,4,4,0,20,7,2,62,3,125,11,7,3,0
21,Rosario,013,0337 ,3956,350,4,5,5,2,3,6,0,21,7,0,52,19,105,6,8,4,1
21,Rosario,013,0337 ,3957,353,3,4,15,7,1,3,0,11,12,0,42,9,134,5,2,3,1
21,Rosario,013,0337 ,3958,350,4,6,11,4,4,6,0,8,14,0,43,7,121,5,12,2,0
21,Rosario,013,0337 ,3959,350,6,5,12,2,3,3,0,13,16,1,51,6,117,7,9,3,2
21,Rosario,013,0337 ,3960,221,3,2,4,0,0,2,0,11,6,0,39,4,79,8,1,1,1
21,Rosario,013,0338 ,3961,350,3,4,11,2,4,11,1,11,5,1,62,10,124,8,4,5,1
21,Rosario,013,0338 ,3962,351,0,0,12,3,2,6,0,12,16,0,59,4,100,6,12,3,1
21,Rosario,013,0338 ,3963,350,11,1,11,6,5,6,1,20,15,0,70,12,99,8,6,1,0
21,Rosario,013,0338 ,3964,350,9,3,12,6,6,6,0,22,7,0,47,10,134,7,8,3,1
21,Rosario,013,0338 ,3965,353,6,2,4,5,4,1,0,17,11,0,62,4,125,6,11,3,2
21,Rosario,013,0338 ,3966,351,9,0,13,2,3,7,0,17,19,0,58,6,114,11,10,0,0
21,Rosario,013,0338 ,3967,351,9,2,13,5,1,4,1,21,9,2,44,6,92,12,7,4,0
21,Rosario,013,0338 ,3968,350,4,8,9,1,0,0,0,25,0,0,45,7,111,5,2,0,1
21,Rosario,013,0338 ,3969,350,7,6,12,0,2,8,0,17,17,1,58,10,103,1,4,1,1
21,Rosario,013,0338 ,3970,350,5,3,9,1,2,4,0,15,8,0,45,6,109,10,9,9,1
21,Rosario,013,0338 ,3971,350,1,1,6,1,4,6,0,20,10,0,61,7,116,7,9,2,0
21,Rosario,013,0338 ,3972,350,8,0,12,5,1,5,0,20,9,0,51,11,110,9,4,3,1
21,Rosario,013,0338 ,3973,350,11,6,11,5,4,6,1,15,2,0,55,3,114,6,18,6,1
21,Rosario,013,0338 ,3974,352,8,7,8,2,2,13,0,20,11,0,46,12,121,6,9,4,0
21,Rosario,013,0338 ,3975,80,0,0,1,0,0,2,1,5,1,0,13,1,27,4,0,0,0
21,Rosario,013,0339 ,3976,350,2,2,8,1,2,7,0,15,11,1,74,11,101,2,7,1,2
21,Rosario,013,0339 ,3977,350,12,3,10,4,4,15,0,13,11,0,58,7,119,6,7,3,1
21,Rosario,013,0339 ,3978,350,9,2,9,4,2,4,1,15,7,0,68,7,113,4,6,3,1
21,Rosario,013,0339 ,3979,350,9,4,16,4,6,3,1,17,19,0,54,14,91,8,10,5,0
21,Rosario,013,0339 ,3980,351,13,5,18,5,6,6,1,15,9,0,59,6,115,8,0,2,1
21,Rosario,013,0339 ,3981,351,4,3,11,0,3,6,0,13,8,1,71,7,93,5,6,7,0
21,Rosario,013,0339 ,3982,350,2,0,11,4,4,3,0,14,7,1,72,2,114,8,8,5,1
21,Rosario,013,0339 ,3983,350,5,0,12,3,5,8,0,17,9,2,48,14,117,4,10,3,1
21,Rosario,013,0339 ,3984,351,1,8,8,6,0,5,0,18,5,0,67,11,119,2,6,1,0
21,Rosario,013,0339 ,3985,349,1,4,12,5,4,6,1,15,11,0,64,4,107,2,4,4,3
21,Rosario,013,0339 ,3986,350,11,0,16,3,2,6,1,13,12,0,58,8,120,1,7,6,0
21,Rosario,013,0339 ,3987,352,1,6,8,6,1,10,1,11,13,0,63,15,108,2,4,0,4
21,Rosario,013,0339 ,3988,251,7,0,11,3,2,3,0,11,8,0,42,9,85,2,0,1,0
21,Rosario,013,0340 ,3989,350,20,11,10,3,5,14,0,3,6,1,62,11,101,3,4,6,0
21,Rosario,013,0340 ,3990,350,0,5,7,0,0,2,0,7,8,0,84,10,110,5,3,3,0
21,Rosario,013,0340 ,3991,350,6,7,8,5,5,7,0,16,0,1,67,13,113,5,8,0,1
21,Rosario,013,0340 ,3992,351,0,0,5,7,0,0,1,11,0,0,87,16,102,6,0,0,0
21,Rosario,013,0340 ,3993,350,24,0,5,0,5,4,1,7,12,1,66,15,114,6,13,0,3
21,Rosario,013,0340 ,3994,350,9,7,6,3,10,7,0,15,0,0,65,13,104,4,15,3,1
21,Rosario,013,0340 ,3995,351,6,7,9,1,1,4,0,10,12,0,67,14,111,5,3,0,1
21,Rosario,013,0340 ,3996,350,5,2,4,7,1,7,0,13,6,0,64,11,116,9,6,4,2
21,Rosario,013,0340 ,3997,351,10,9,8,2,3,13,1,11,7,0,53,9,108,1,9,2,0
21,Rosario,013,0340 ,3998,350,4,2,6,8,1,6,1,12,16,0,75,11,105,5,2,2,0
21,Rosario,013,0340 ,3999,350,6,5,8,6,2,9,1,15,15,0,68,19,105,1,4,4,0
21,Rosario,013,0340 ,4000,350,8,6,5,4,3,3,3,15,16,0,58,8,102,4,10,4,0
21,Rosario,013,0340 ,4001,350,13,8,7,2,6,15,0,8,6,1,0,0,95,10,12,4,0
21,Rosario,013,0340 ,4002,350,7,10,6,2,2,13,0,13,11,0,53,7,122,3,6,4,0
21,Rosario,013,0340 ,4003,350,6,8,7,4,4,6,0,11,19,1,62,10,89,3,4,3,0
21,Rosario,013,0340 ,4004,350,8,6,8,4,3,5,0,12,12,0,65,15,94,5,5,1,0
21,Rosario,013,0340 ,4005,349,5,2,12,4,3,2,0,17,6,0,70,5,114,2,5,2,2
21,Rosario,013,0340 ,4006,350,5,4,13,8,2,8,0,12,13,1,57,9,108,4,3,0,0
21,Rosario,013,0340 ,4007,352,9,6,8,5,5,8,0,14,5,1,64,12,97,2,6,1,1
21,Rosario,013,0340 ,4008,351,4,9,15,5,12,4,1,13,6,0,67,11,102,5,1,5,1
21,Rosario,013,0340 ,4009,350,2,4,10,2,5,11,0,6,20,0,50,5,120,4,7,3,1
21,Rosario,013,0340 ,4010,350,9,5,9,2,6,15,0,14,15,2,58,12,109,4,5,5,0
21,Rosario,013,0340 ,4011,269,4,8,6,5,3,6,1,12,2,0,55,9,88,4,4,4,1
21,Rosario Barr.,014,0342 ,4012,350,9,14,10,3,4,3,6,11,5,1,83,4,92,7,4,1,1
21,Rosario Barr.,014,0342 ,4013,350,0,0,7,0,5,8,3,8,9,0,111,7,99,4,4,3,0
21,Rosario Barr.,014,0342 ,4014,350,7,5,3,1,7,3,1,9,6,0,79,11,108,5,0,5,0
21,Rosario Barr.,014,0342 ,4015,350,7,10,14,0,3,0,2,8,0,9,113,3,82,2,5,7,1
21,Rosario Barr.,014,0342 ,4016,350,20,13,9,4,0,4,0,11,5,0,99,11,96,2,4,2,2
21,Rosario Barr.,014,0342 ,4017,350,8,6,10,5,6,2,3,12,4,0,79,8,91,7,7,8,2
21,Rosario Barr.,014,0342 ,4018,350,0,12,9,4,0,6,1,6,13,0,90,6,93,2,3,5,0
21,Rosario Barr.,014,0342 ,4019,350,5,9,10,6,1,0,1,12,1,0,87,10,86,7,7,5,0
21,Rosario Barr.,014,0342 ,4020,350,4,7,2,1,2,5,1,10,8,0,76,12,109,2,7,1,1
21,Rosario Barr.,014,0342 ,4021,350,6,15,4,5,2,2,0,4,4,1,110,6,75,5,4,4,1
21,Rosario Barr.,014,0342 ,4022,350,4,4,8,2,4,5,4,15,10,0,92,2,90,3,3,4,0
21,Rosario Barr.,014,0342 ,4023,350,5,11,4,0,2,4,3,9,10,0,79,8,93,5,4,10,0
21,Rosario Barr.,014,0342 ,4024,349,10,3,5,0,5,5,1,16,9,0,77,6,106,0,3,8,0
21,Rosario Barr.,014,0342 ,4025,350,5,5,14,1,2,11,1,12,8,0,59,6,113,4,7,5,2
21,Rosario Barr.,014,0342 ,4026,350,7,8,13,4,1,5,2,22,10,1,62,7,109,13,5,0,2
21,Rosario Barr.,014,0342 ,4027,351,7,5,6,1,0,2,3,13,11,0,87,8,94,5,4,4,0
21,Rosario Barr.,014,0342 ,4028,349,5,8,9,0,2,6,0,6,6,0,110,3,103,3,0,0,0
21,Rosario Barr.,014,0342 ,4029,351,9,4,17,6,4,4,0,15,8,0,74,3,104,5,8,1,0
21,Rosario Barr.,014,0342 ,4030,350,6,5,13,4,1,10,0,12,9,1,89,11,102,3,3,1,3
21,Rosario Barr.,014,0342 ,4031,350,3,4,9,2,2,8,0,11,13,0,78,3,112,6,2,0,1
21,Rosario Barr.,014,0342 ,4032,350,6,10,9,0,2,7,2,9,8,2,82,10,97,2,7,4,2
21,Rosario Barr.,014,0342 ,4033,350,9,2,6,7,3,4,1,16,8,1,82,6,97,2,8,0,0
21,Rosario Barr.,014,0342 ,4034,350,12,9,8,2,0,0,2,9,14,0,77,9,101,6,7,3,0
21,Rosario Barr.,014,0342 ,4035,350,3,14,11,1,3,2,0,14,9,0,85,6,113,5,2,1,1
21,Rosario Barr.,014,0342 ,4036,350,5,9,18,6,0,6,2,17,10,1,77,6,82,6,1,1,1
21,Rosario Barr.,014,0342 ,4037,350,5,9,5,9,2,6,1,14,5,0,94,8,103,4,1,1,1
21,Rosario Barr.,014,0342 ,4038,350,10,4,9,3,3,11,2,8,10,0,62,10,105,5,5,1,0
21,Rosario Barr.,014,0342 ,4039,350,3,6,15,0,4,4,2,10,14,0,69,8,111,2,4,1,0
21,Rosario Barr.,014,0342 ,4040,350,11,4,11,3,2,3,4,9,11,0,75,8,114,5,4,5,1
21,Rosario Barr.,014,0342 ,4041,350,8,4,4,7,5,3,0,19,2,1,77,20,96,7,3,4,0
21,Rosario Barr.,014,0342 ,4042,349,5,3,14,0,4,2,1,10,10,1,77,11,116,5,2,3,1
21,Rosario Barr.,014,0342 ,4043,350,0,12,9,4,4,4,0,6,8,0,74,9,115,3,1,1,4
21,Rosario Barr.,014,0342 ,4044,350,3,2,3,1,4,5,0,5,7,0,129,3,95,4,1,3,2
21,Rosario Barr.,014,0342 ,4045,351,14,7,6,7,4,6,1,21,7,1,84,7,86,1,4,2,2
21,Rosario Barr.,014,0342 ,4046,350,12,7,6,4,2,2,3,13,8,1,87,7,92,2,4,3,1
21,Rosario Barr.,014,0342 ,4047,350,7,8,8,1,4,2,1,12,9,4,75,7,108,5,4,4,1
21,Rosario Barr.,014,0342 ,4048,352,10,9,9,5,1,6,0,9,4,2,87,7,92,6,4,0,0
21,Rosario Barr.,014,0342 ,4049,350,3,1,9,2,4,4,2,12,13,0,81,8,108,2,4,3,0
21,Rosario Barr.,014,0342 ,4050,350,8,5,6,3,1,4,2,11,1,0,73,9,96,3,3,3,1
21,Rosario Barr.,014,0342 ,4051,350,8,4,10,5,4,1,1,12,4,1,76,4,109,4,3,4,0
21,Rosario Barr.,014,0342 ,4052,350,7,5,3,6,1,6,1,18,19,0,72,14,109,9,3,2,0
21,Rosario Barr.,014,0342 ,4053,350,7,2,8,9,1,6,5,11,8,0,80,8,117,5,3,0,0
21,Rosario Barr.,014,0342 ,4054,351,9,0,7,2,2,1,1,7,12,0,97,9,103,1,5,0,1
21,Rosario Barr.,014,0342 ,4055,350,0,3,4,2,2,2,0,6,9,2,126,0,84,5,3,0,0
21,Rosario Barr.,014,0342 ,4056,352,4,7,3,3,3,4,2,7,6,1,125,10,80,1,13,4,0
21,Rosario Barr.,014,0342 ,4057,350,12,4,8,2,1,2,5,6,5,0,117,9,82,4,4,2,0
21,Rosario Barr.,014,0342 ,4058,351,5,4,9,5,1,0,0,8,13,1,75,7,106,1,10,1,1
21,Rosario Barr.,014,0342 ,4059,351,7,13,6,2,6,2,1,10,9,0,71,6,109,1,6,1,1
21,Rosario Barr.,014,0342 ,4060,350,8,3,5,2,4,1,2,14,1,0,84,12,112,5,2,1,4
21,Rosario Barr.,014,0342 ,4061,350,4,5,10,4,2,6,2,11,8,2,75,5,108,6,1,0,0
21,Rosario Barr.,014,0342 ,4062,351,1,12,12,5,2,6,0,19,3,1,74,5,91,4,5,2,1
21,Rosario Barr.,014,0342 ,4063,352,12,5,4,4,3,9,3,14,12,0,64,6,104,5,4,4,1
21,Rosario Barr.,014,0342 ,4064,350,6,10,4,3,2,2,1,8,6,1,117,7,75,3,6,4,0
21,Rosario Barr.,014,0342 ,4065,351,6,6,10,1,5,2,1,19,2,1,85,11,93,7,7,7,1
21,Rosario Barr.,014,0342 ,4066,350,10,3,7,2,3,6,0,8,11,1,94,7,89,5,4,4,1
21,Rosario Barr.,014,0342 ,4067,350,2,2,4,3,2,2,2,16,18,1,92,8,112,7,4,0,0
21,Rosario Barr.,014,0342 ,4068,350,11,4,4,6,3,6,1,8,6,0,98,3,97,6,5,2,0
21,Rosario Barr.,014,0342 ,4069,350,6,3,9,5,1,4,2,15,11,0,63,5,108,5,3,4,2
21,Rosario Barr.,014,0342 ,4070,350,10,13,7,3,3,2,2,13,9,1,70,9,92,6,4,1,0
21,Rosario Barr.,014,0342 ,4071,350,1,4,7,4,0,7,0,23,11,1,72,8,107,5,1,1,3
21,Rosario Barr.,014,0342 ,4072,350,4,7,9,2,1,3,2,13,7,1,85,12,108,8,2,4,0
21,Rosario Barr.,014,0342 ,4073,351,4,12,9,0,2,8,3,14,13,1,86,7,90,3,8,2,1
21,Rosario Barr.,014,0342 ,4074,350,2,7,8,2,5,2,1,14,4,0,82,9,111,7,7,2,3
21,Rosario Barr.,014,0342 ,4075,350,9,2,2,3,4,2,0,16,5,0,83,6,94,3,5,8,1
21,Rosario Barr.,014,0342 ,4076,351,10,3,4,10,2,2,0,16,7,0,88,10,98,5,6,1,0
21,Rosario Barr.,014,0342 ,4077,350,10,8,7,0,5,3,2,12,11,0,93,9,90,5,3,4,1
21,Rosario Barr.,014,0342 ,4078,350,6,6,9,4,5,1,4,9,7,1,75,7,95,1,3,0,2
21,Rosario Barr.,014,0342 ,4079,350,10,0,7,3,4,3,2,15,12,1,74,14,109,7,4,2,1
21,Rosario Barr.,014,0342 ,4080,351,10,1,7,2,1,6,0,7,6,1,95,11,102,2,1,4,1
21,Rosario Barr.,014,0342 ,4081,350,15,0,12,2,3,3,1,4,6,0,94,5,102,4,2,2,0
21,Rosario Barr.,014,0342 ,4082,350,5,5,5,2,2,4,0,17,13,1,117,7,88,3,2,2,0
21,Rosario Barr.,014,0342 ,4083,351,9,4,10,8,1,4,0,10,11,0,115,12,78,3,4,2,0
21,Rosario Barr.,014,0342 ,4084,350,7,12,10,1,4,5,0,12,12,2,74,5,119,2,5,4,0
21,Rosario Barr.,014,0342 ,4085,350,17,2,12,5,4,2,0,12,9,2,65,8,100,6,5,3,0
21,Rosario Barr.,014,0342 ,4086,350,3,3,7,2,2,6,12,0,3,0,100,7,97,3,1,0,0
21,Rosario Barr.,014,0342 ,4087,351,8,3,5,3,0,5,1,13,13,1,80,8,97,5,8,3,2
21,Rosario Barr.,014,0342 ,4088,351,1,13,10,3,4,4,1,9,9,0,61,11,114,7,3,4,1
21,Rosario Barr.,014,0342 ,4089,351,6,3,14,4,2,6,0,8,9,1,74,11,111,5,3,2,0
21,Rosario Barr.,014,0342 ,4090,350,0,0,8,3,0,1,1,10,8,0,90,16,110,3,2,5,1
21,Rosario Barr.,014,0342 ,4091,350,8,4,7,3,0,7,1,12,5,0,109,15,74,1,2,1,1
21,Rosario Barr.,014,0342 ,4092,351,9,10,12,10,4,1,0,16,0,0,75,13,111,3,5,4,0
21,Rosario Barr.,014,0342 ,4093,350,5,7,7,5,1,4,1,13,9,1,85,10,105,3,0,0,0
21,Rosario Barr.,014,0342 ,4094,350,13,8,3,3,3,2,0,7,9,0,113,6,89,2,7,1,1
21,Rosario Barr.,014,0342 ,4095,349,9,8,2,5,0,2,3,9,9,0,90,9,92,9,3,4,0
21,Rosario Barr.,014,0342 ,4096,350,9,7,3,1,3,4,2,8,3,1,110,9,96,2,4,1,0
21,Rosario Barr.,014,0342 ,4097,350,5,11,5,0,1,3,1,10,8,1,105,3,84,5,19,1,0
21,Rosario Barr.,014,0342 ,4098,350,5,10,9,1,9,5,2,15,8,1,70,5,105,9,8,2,0
21,Rosario Barr.,014,0342 ,4099,350,12,3,6,2,1,4,1,11,10,0,81,10,103,3,4,2,1
21,Rosario Barr.,014,0342 ,4100,350,6,3,7,3,5,4,1,10,9,0,102,10,94,0,0,1,2
21,Rosario Barr.,014,0342 ,4101,350,0,0,6,1,1,4,1,9,11,0,95,13,94,5,1,2,1
21,Rosario Barr.,014,0342 ,4102,350,6,6,8,0,2,12,0,12,5,0,73,11,104,3,7,3,2
21,Rosario Barr.,014,0342 ,4103,350,3,4,11,2,6,7,0,19,13,0,73,12,104,0,2,1,0
21,Rosario Barr.,014,0342 ,4104,350,1,5,4,6,3,2,0,13,11,0,89,8,105,4,0,1,1
21,Rosario Barr.,014,0342 ,4105,350,4,3,9,1,4,2,2,9,7,0,113,16,84,3,8,1,0
21,Rosario Barr.,014,0342 ,4106,352,0,0,1,0,0,0,0,8,0,0,62,0,107,3,0,0,0
21,Rosario Barr.,014,0342 ,4107,350,6,6,14,2,5,4,3,6,14,0,75,6,119,6,4,2,1
21,Rosario Barr.,014,0342 ,4108,350,7,4,12,5,1,3,1,14,14,1,71,4,112,2,2,0,1
21,Rosario Barr.,014,0342 ,4109,350,2,9,6,8,3,1,2,13,4,0,81,13,106,3,2,1,1
21,Rosario Barr.,014,0342 ,4110,350,9,3,12,4,2,5,2,6,14,0,103,6,88,5,10,0,0
21,Rosario Barr.,014,0342 ,4111,350,6,7,7,0,4,2,1,9,10,0,94,4,100,2,2,3,2
21,Rosario Barr.,014,0342 ,4112,351,12,5,6,1,1,1,2,9,8,1,94,9,95,3,4,1,0
21,Rosario Barr.,014,0342 ,4113,349,6,8,6,0,0,2,3,20,11,1,87,7,98,4,5,2,1
21,Rosario Barr.,014,0342 ,4114,350,10,4,5,4,2,4,0,10,11,0,100,6,97,4,6,2,4
21,Rosario Barr.,014,0342 ,4115,350,4,3,15,5,1,6,2,8,13,1,69,12,104,3,2,1,0
21,Rosario Barr.,014,0342 ,4116,179,0,1,5,0,0,3,2,1,2,1,45,1,63,1,1,1,3
21,Rosario Barr.,014,0342 ,4117,179,1,3,4,1,0,3,0,10,2,0,26,9,48,3,2,0,0
21,Rosario Barr.,014,0342A,4118,351,5,13,3,0,3,4,0,13,4,1,76,5,119,3,6,3,1
21,Rosario Barr.,014,0342A,4119,354,3,4,10,3,1,7,0,18,6,0,86,5,106,3,3,2,1
21,Rosario Barr.,014,0342A,4120,350,5,3,7,6,6,4,0,9,8,0,83,8,130,6,5,1,0
21,Rosario Barr.,014,0342A,4121,350,4,5,9,3,4,3,0,12,12,0,73,6,117,6,6,1,0
21,Rosario Barr.,014,0342A,4122,350,0,0,3,3,1,3,1,12,11,0,85,15,103,21,6,4,0
21,Rosario Barr.,014,0342A,4123,351,4,5,13,5,3,4,1,12,8,0,52,8,135,5,4,3,0
21,Rosario Barr.,014,0342A,4124,350,8,9,11,2,3,2,0,9,17,0,78,12,108,6,8,3,0
21,Rosario Barr.,014,0342A,4125,351,4,3,9,7,2,5,0,10,11,1,79,7,110,6,4,3,0
21,Rosario Barr.,014,0342A,4126,350,6,2,11,4,8,8,1,10,8,0,68,10,112,6,5,2,0
21,Rosario Barr.,014,0342A,4127,350,2,2,7,1,1,7,0,14,12,0,93,22,108,5,2,4,0
21,Rosario Barr.,014,0342A,4128,350,12,2,9,2,1,3,1,20,10,0,79,10,112,3,0,0,0
21,Rosario Barr.,014,0342A,4129,350,8,3,12,5,1,7,0,19,8,0,61,16,121,5,3,4,1
21,Rosario Barr.,014,0342A,4130,350,8,3,5,6,4,2,1,10,6,0,72,5,109,4,8,7,1
21,Rosario Barr.,014,0342A,4131,351,5,6,8,1,2,7,0,13,12,0,65,9,138,4,5,4,2
21,Rosario Barr.,014,0342A,4132,350,4,7,9,3,2,2,1,11,7,0,85,10,112,6,2,4,1
21,Rosario Barr.,014,0342A,4133,350,5,6,5,4,0,8,0,7,5,1,85,11,113,3,6,1,1
21,Rosario Barr.,014,0342A,4134,350,13,3,7,2,1,3,2,18,7,0,75,9,125,5,4,3,2
21,Rosario Barr.,014,0342A,4135,350,5,11,2,8,4,6,0,16,4,10,80,11,97,2,8,1,1
21,Rosario Barr.,014,0342A,4136,350,3,11,10,5,2,6,1,10,9,0,66,15,122,8,7,0,0
21,Rosario Barr.,014,0342A,4137,350,4,4,10,2,2,4,0,8,15,0,71,8,114,2,10,0,0
21,Rosario Barr.,014,0342A,4138,351,2,4,6,2,3,4,0,21,10,2,69,12,127,6,7,2,0
21,Rosario Barr.,014,0342A,4139,350,6,3,9,2,6,6,0,12,14,0,95,8,96,2,1,2,1
21,Rosario Barr.,014,0342A,4140,350,1,2,11,3,2,2,0,10,8,0,53,8,135,5,6,12,0
21,Rosario Barr.,014,0342A,4141,350,6,3,7,1,2,0,0,8,14,1,71,10,119,3,6,1,0
21,Rosario Barr.,014,0342A,4142,350,6,3,13,3,9,6,0,14,6,0,71,7,107,6,0,0,0
21,Rosario Barr.,014,0342A,4143,350,0,7,7,3,4,3,2,12,5,0,78,16,100,6,7,7,0
21,Rosario Barr.,014,0342A,4144,350,2,3,5,6,4,5,0,15,11,1,65,15,123,2,7,0,0
21,Rosario Barr.,014,0342A,4145,351,3,0,9,5,4,2,0,11,7,0,84,9,119,6,5,7,1
21,Rosario Barr.,014,0342A,4146,350,7,4,8,4,5,2,3,14,15,0,61,3,127,2,3,0,2
21,Rosario Barr.,014,0342A,4147,350,0,2,5,2,2,8,1,9,12,0,90,12,107,7,10,4,0
21,Rosario Barr.,014,0342A,4148,350,8,8,7,8,2,5,0,7,10,2,70,10,113,5,3,7,0
21,Rosario Barr.,014,0342A,4149,349,15,18,5,2,3,4,1,4,8,0,78,12,101,2,5,0,0
21,Rosario Barr.,014,0342A,4150,350,5,6,11,4,0,4,4,13,10,1,96,6,101,3,2,2,0
21,Rosario Barr.,014,0342A,4151,350,13,0,2,5,3,7,1,14,8,1,80,13,100,5,3,13,3
21,Rosario Barr.,014,0342A,4152,350,10,1,6,0,3,4,0,15,7,1,69,19,115,5,4,1,0
21,Rosario Barr.,014,0342A,4153,350,3,10,9,1,0,5,1,12,16,0,87,12,82,7,5,3,1
21,Rosario Barr.,014,0342A,4154,350,6,4,10,2,8,4,0,19,7,1,68,15,100,2,3,2,0
21,Rosario Barr.,014,0342A,4155,350,3,4,15,1,2,5,0,14,13,1,57,6,122,4,5,2,0
21,Rosario Barr.,014,0342A,4156,350,0,4,12,2,4,4,0,18,14,0,91,10,87,6,0,1,1
21,Rosario Barr.,014,0342A,4157,350,12,2,7,1,5,7,0,12,7,0,79,2,123,5,7,4,1
21,Rosario Barr.,014,0342A,4158,350,6,6,8,3,4,1,1,10,10,1,87,13,97,3,7,6,1
21,Rosario Barr.,014,0342A,4159,350,4,9,5,2,2,5,1,11,8,0,89,9,110,2,7,4,0
21,Rosario Barr.,014,0342A,4160,350,3,5,7,2,8,1,1,14,6,1,85,8,111,3,2,6,0
21,Rosario Barr.,014,0342A,4161,350,6,4,5,5,1,2,0,10,11,0,71,11,119,5,3,4,2
21,Rosario Barr.,014,0342A,4162,351,5,4,4,5,5,6,0,13,5,0,70,11,124,4,3,2,0
21,Rosario Barr.,014,0342A,4163,350,3,4,9,5,8,0,1,10,12,4,87,8,97,0,5,1,1
21,Rosario Barr.,014,0342A,4164,350,3,5,6,3,1,5,0,10,19,0,75,9,114,1,6,0,0
21,Rosario Barr.,014,0342A,4165,350,4,4,7,2,5,4,1,8,18,0,76,12,97,8,4,5,0
21,Rosario Barr.,014,0342A,4166,350,1,6,11,2,1,4,1,11,7,0,65,11,125,5,5,0,0
21,Rosario Barr.,014,0342A,4167,351,6,4,10,6,3,3,0,17,10,1,81,12,97,6,4,2,0
