codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00080,00008,00005,00081,00002,00071
12,001,CAPITAL,03185,068254,0,0,29,9,7,117,83,8,0
12,001,CAPITAL,03185,068255,0,0,37,7,4,110,79,3,0
12,001,CAPITAL,03185,068256,0,0,4,5,4,85,103,5,1
12,001,CAPITAL,03185,068257,0,0,0,8,5,107,0,3,0
12,001,CAPITAL,03185,068258,0,0,32,13,6,98,98,1,0
12,001,CAPITAL,03185,068259,0,0,0,12,7,118,81,2,0
12,001,CAPITAL,03185,068260,0,0,27,16,7,89,85,2,0
12,001,CAPITAL,03185,068261,0,0,0,8,9,114,90,1,0
12,001,CAPITAL,03186,068262,0,0,34,8,7,89,97,4,0
12,001,CAPITAL,03186,068263,0,0,36,17,7,8,113,3,0
12,001,CAPITAL,03186,068264,0,0,0,0,0,0,0,0,0
12,001,CAPITAL,03186,068265,0,0,43,0,6,90,110,6,0
12,001,CAPITAL,03186,068266,0,0,0,18,3,76,98,2,0
12,001,CAPITAL,03186,068267,0,0,27,11,5,104,107,3,0
12,001,CAPITAL,03186,068268,0,0,40,7,10,94,108,4,0
12,001,CAPITAL,03186,068269,0,0,43,9,6,88,103,0,0
12,001,CAPITAL,03186,068270,0,0,48,5,3,96,94,2,0
12,001,CAPITAL,03186,068271,0,0,33,9,6,104,84,2,0
12,001,CAPITAL,03186,068272,0,0,6,10,9,99,101,1,0
12,001,CAPITAL,03186,068273,0,0,44,6,8,101,91,0,0
12,001,CAPITAL,03186,068274,0,0,23,6,10,98,106,2,0
12,001,CAPITAL,03186,068275,0,0,35,12,4,95,99,4,0
12,001,CAPITAL,03186,068276,0,0,38,9,3,89,107,4,0
12,001,CAPITAL,03186,068277,0,0,41,8,7,96,97,2,0
12,001,CAPITAL,03186,068278,0,0,38,10,3,84,109,3,0
12,001,CAPITAL,03186,068279,0,0,38,5,10,82,96,4,0
12,001,CAPITAL,03186,068280,0,0,26,6,6,111,102,3,0
12,001,CAPITAL,03186,068281,0,0,39,8,11,95,97,1,0
12,001,CAPITAL,03186,068282,0,0,42,11,8,99,84,1,1
12,001,CAPITAL,03186,068283,0,0,40,11,6,107,95,2,0
12,001,CAPITAL,03186,068284,0,0,40,8,5,86,109,3,0
12,001,CAPITAL,03186,068285,0,0,31,7,6,81,99,7,0
12,001,CAPITAL,03186,068286,0,0,38,18,11,87,109,3,0
12,001,CAPITAL,03186,068287,0,0,38,6,10,93,97,5,0
12,001,CAPITAL,03186,068288,0,0,43,16,6,86,112,3,0
12,001,CAPITAL,03186,068289,0,0,27,14,7,118,73,2,0
12,001,CAPITAL,03187,068290,0,0,37,6,8,87,80,2,0
12,001,CAPITAL,03187,068291,0,0,41,12,8,82,84,1,0
12,001,CAPITAL,03187,068292,0,0,50,7,3,97,86,2,0
12,001,CAPITAL,03187,068293,0,0,0,7,5,81,101,3,0
12,001,CAPITAL,03187,068294,0,0,44,10,8,102,73,2,0
12,001,CAPITAL,03187,068295,0,0,37,7,4,94,101,3,0
12,001,CAPITAL,03187,068296,0,0,47,11,2,88,96,6,0
12,001,CAPITAL,03187,068297,0,0,27,8,11,97,84,3,0
12,001,CAPITAL,03187,068298,0,0,24,6,12,87,95,4,0
12,001,CAPITAL,03187,068299,0,0,37,7,8,93,97,9,0
12,001,CAPITAL,03187,068300,0,0,35,5,6,91,88,3,0
12,001,CAPITAL,03187,068301,0,0,41,13,12,80,88,4,0
12,001,CAPITAL,03187,068302,0,0,39,9,4,75,95,4,0
12,001,CAPITAL,03187,068303,0,0,50,9,7,83,91,3,0
12,001,CAPITAL,03187,068304,0,0,0,7,3,89,83,0,1
12,001,CAPITAL,03187,068305,0,0,33,5,4,78,94,3,5
12,001,CAPITAL,03187,068306,0,0,2,5,8,82,92,6,0
12,001,CAPITAL,03187,068307,0,0,7,13,9,83,91,3,0
12,001,CAPITAL,03187,068308,0,0,38,8,8,70,101,7,0
12,001,CAPITAL,03187,068309,0,0,47,7,2,76,100,1,0
12,001,CAPITAL,03187,068310,0,0,38,13,8,70,100,3,0
12,001,CAPITAL,03187,068311,0,0,44,10,6,82,96,1,0
12,001,CAPITAL,03187,068312,0,0,0,5,4,90,105,1,3
12,002,SANAGASTA,03188,068313,0,0,23,5,3,157,43,1,0
12,002,SANAGASTA,03188,068314,0,0,19,3,5,121,61,1,0
12,002,SANAGASTA,03188,068315,0,0,20,4,4,156,51,0,0
12,002,SANAGASTA,03188,068316,0,0,20,4,0,187,40,2,0
12,002,SANAGASTA,03188,068317,0,0,15,2,11,158,63,4,0
12,002,SANAGASTA,03188,068318,0,0,17,0,4,201,25,3,0
12,002,SANAGASTA,03188,068319,0,0,3,3,5,150,50,3,0
12,002,SANAGASTA,03188,068320,0,0,1,0,5,170,53,2,0
12,002,SANAGASTA,03188,068321,0,0,23,5,2,134,68,0,0
12,003,CASTRO BARROS,03189,068322,0,0,20,1,0,160,42,1,0
12,003,CASTRO BARROS,03189,068323,0,0,23,4,3,130,49,0,0
12,003,CASTRO BARROS,03189,068324,0,0,17,3,2,116,54,0,0
12,003,CASTRO BARROS,03190,068325,0,0,6,0,5,113,24,0,3
12,003,CASTRO BARROS,03191,068326,0,0,28,2,5,162,46,0,0
12,003,CASTRO BARROS,03191,068327,0,0,18,3,4,169,54,1,0
12,003,CASTRO BARROS,03191,068328,0,0,26,6,6,140,50,1,0
12,003,CASTRO BARROS,03191,068329,0,0,18,2,7,179,41,3,0
12,003,CASTRO BARROS,03191,068330,0,0,28,8,3,136,57,4,0
12,003,CASTRO BARROS,03192,068331,0,0,0,0,2,70,41,0,0
12,003,CASTRO BARROS,03192,068332,0,0,14,2,2,81,27,2,0
12,003,CASTRO BARROS,03193,068333,0,0,15,3,4,80,43,0,0
12,003,CASTRO BARROS,03193,068334,0,0,11,2,3,75,44,2,0
12,003,CASTRO BARROS,03194,068335,0,0,9,0,0,60,26,0,0
12,003,CASTRO BARROS,03195,068336,0,0,14,1,2,60,68,0,0
12,003,CASTRO BARROS,03195,068337,0,0,14,0,0,98,41,1,0
12,003,CASTRO BARROS,03196,068338,0,0,1,0,1,63,31,2,0
12,003,CASTRO BARROS,03197,068339,0,0,0,0,2,125,87,1,0
12,004,ARAUCO,03198,068340,0,0,21,3,0,171,31,2,0
12,004,ARAUCO,03198,068341,0,0,15,1,4,158,47,1,0
12,004,ARAUCO,03198,068342,0,0,8,0,1,186,29,2,0
12,004,ARAUCO,03198,068343,0,0,46,1,1,137,55,0,0
12,004,ARAUCO,03199,068344,0,0,0,8,4,141,53,3,0
12,004,ARAUCO,03199,068345,0,0,18,1,3,143,68,2,0
12,004,ARAUCO,03199,068346,0,0,24,0,4,128,79,3,0
12,004,ARAUCO,03199,068347,0,0,26,1,1,152,55,3,0
12,004,ARAUCO,03199,068348,0,0,14,4,3,131,65,3,0
12,004,ARAUCO,03199,068349,0,0,38,1,2,146,43,1,0
12,004,ARAUCO,03199,068350,0,0,24,0,4,109,91,3,0
12,004,ARAUCO,03199,068351,0,0,0,0,0,0,0,0,0
12,004,ARAUCO,03199,068352,0,0,19,2,2,37,169,2,0
12,004,ARAUCO,03199,068353,0,0,0,3,0,132,63,0,5
12,004,ARAUCO,03199,068354,0,0,6,1,3,137,77,0,0
12,004,ARAUCO,03199,068355,0,0,0,0,5,159,70,1,0
12,004,ARAUCO,03199,068356,0,0,20,2,5,140,72,0,0
12,004,ARAUCO,03199,068357,0,0,24,1,3,134,59,2,0
12,004,ARAUCO,03199,068358,0,0,34,2,1,130,55,2,0
12,004,ARAUCO,03199,068359,0,0,0,4,2,149,53,2,0
12,004,ARAUCO,03199,068360,0,0,29,4,3,143,61,0,0
12,004,ARAUCO,03199,068361,0,0,2,0,2,160,57,0,0
12,004,ARAUCO,03199,068362,0,0,2,0,2,143,61,0,0
12,004,ARAUCO,03199,068363,0,0,0,0,0,0,0,0,0
12,004,ARAUCO,03199,068364,0,0,22,2,3,156,46,2,0
12,004,ARAUCO,03199,068365,0,0,27,1,2,120,66,0,0
12,004,ARAUCO,03199,068366,0,0,20,2,2,159,53,3,0
12,004,ARAUCO,03199,068367,0,0,0,4,4,156,61,2,0
12,004,ARAUCO,03199,068368,0,0,16,7,3,146,57,4,3
12,004,ARAUCO,03199,068369,0,0,33,1,1,147,40,1,0
12,004,ARAUCO,03199,068370,0,0,1,0,2,158,51,0,0
12,004,ARAUCO,03199,068371,0,0,0,1,4,174,38,3,0
12,004,ARAUCO,03200,068372,0,0,0,0,0,143,12,2,0
12,004,ARAUCO,03200,068373,0,0,0,0,0,139,14,0,0
12,004,ARAUCO,03201,068374,0,0,0,0,0,111,28,1,0
12,004,ARAUCO,03202,068375,0,0,0,0,0,13,3,0,0
12,004,ARAUCO,03203,068376,0,0,14,0,1,166,38,1,0
12,004,ARAUCO,03204,068377,0,0,9,0,1,153,55,1,0
12,004,ARAUCO,03204,068378,0,0,16,0,2,159,47,0,0
12,004,ARAUCO,03204,068379,0,0,17,0,3,154,46,3,0
12,005,SAN BLAS DE LOS SAUCES,03205,068380,0,0,14,3,2,158,56,0,0
12,005,SAN BLAS DE LOS SAUCES,03205,068381,0,0,13,3,6,148,81,1,0
12,005,SAN BLAS DE LOS SAUCES,03206,068382,0,0,6,2,0,171,41,0,0
12,005,SAN BLAS DE LOS SAUCES,03206,068383,0,0,11,4,1,161,32,0,0
12,005,SAN BLAS DE LOS SAUCES,03206,068384,0,0,8,0,1,159,32,0,0
12,005,SAN BLAS DE LOS SAUCES,03206,068385,0,0,0,0,0,160,55,0,0
12,005,SAN BLAS DE LOS SAUCES,03207,068386,0,0,8,0,0,170,10,0,0
12,005,SAN BLAS DE LOS SAUCES,03208,068387,0,0,9,0,2,193,47,0,0
12,005,SAN BLAS DE LOS SAUCES,03209,068388,0,0,14,2,0,115,32,0,0
12,005,SAN BLAS DE LOS SAUCES,03210,068389,0,0,7,1,0,163,16,0,0
12,005,SAN BLAS DE LOS SAUCES,03210,068390,0,0,6,2,1,170,33,0,0
12,005,SAN BLAS DE LOS SAUCES,03211,068391,0,0,18,4,3,167,56,0,0
12,006,CHILECITO,03212,068392,0,0,30,2,5,112,100,4,0
12,006,CHILECITO,03212,068393,0,0,51,0,8,83,101,5,5
12,006,CHILECITO,03213,068394,0,0,36,1,5,97,56,2,0
12,006,CHILECITO,03213,068395,0,0,31,6,6,98,77,1,0
12,006,CHILECITO,03213,068396,0,0,30,3,8,85,78,3,0
12,006,CHILECITO,03213,068397,0,0,26,2,9,87,51,2,0
12,006,CHILECITO,03214,068398,0,0,32,1,4,126,49,5,0
12,006,CHILECITO,03214,068399,0,0,36,1,2,122,49,5,0
12,006,CHILECITO,03214,068400,0,0,34,2,9,132,34,4,0
12,006,CHILECITO,03214,068401,0,0,0,0,2,149,51,2,0
12,006,CHILECITO,03214,068402,0,0,4,2,4,136,34,2,0
12,006,CHILECITO,03215,068403,0,0,0,2,2,151,46,1,0
12,006,CHILECITO,03215,068404,0,0,27,2,3,140,49,1,0
12,006,CHILECITO,03215,068405,0,0,24,2,3,138,39,3,0
12,006,CHILECITO,03215,068406,0,0,30,0,4,129,56,1,0
12,006,CHILECITO,03215,068407,0,0,0,0,0,143,50,0,0
12,006,CHILECITO,03215,068408,0,0,16,4,3,134,57,4,0
12,006,CHILECITO,03215,068409,0,0,20,3,1,101,62,3,0
12,006,CHILECITO,03215,068410,0,0,0,0,3,135,54,4,0
12,006,CHILECITO,03216,068411,0,0,28,3,3,140,55,1,0
12,006,CHILECITO,03216,068412,0,0,19,0,7,141,62,3,0
12,006,CHILECITO,03216,068413,0,0,38,3,4,139,54,0,0
12,006,CHILECITO,03216,068414,0,0,23,1,6,155,62,2,0
12,006,CHILECITO,03216,068415,0,0,31,3,6,118,60,3,0
12,006,CHILECITO,03216,068416,0,0,43,2,4,136,61,0,0
12,006,CHILECITO,03216,068417,0,0,45,2,10,124,55,1,0
12,006,CHILECITO,03216,068418,0,0,41,1,1,127,39,1,1
12,006,CHILECITO,03216,068419,0,0,33,2,5,144,41,3,0
12,006,CHILECITO,03216,068420,0,0,0,0,7,140,50,0,0
12,006,CHILECITO,03216,068421,0,0,12,0,0,143,62,4,0
12,006,CHILECITO,03216,068422,0,0,29,1,6,132,61,1,0
12,006,CHILECITO,03216,068423,0,0,0,1,7,136,54,0,0
12,006,CHILECITO,03216,068424,0,0,29,1,4,125,72,1,0
12,006,CHILECITO,03216,068425,0,0,29,2,6,133,72,3,0
12,006,CHILECITO,03216,068426,0,0,0,0,0,0,0,0,0
12,006,CHILECITO,03216,068427,0,0,26,4,2,115,69,3,0
12,006,CHILECITO,03217,068428,0,0,40,7,9,108,69,1,0
12,006,CHILECITO,03217,068429,0,0,37,2,4,109,86,2,0
12,006,CHILECITO,03217,068430,0,0,1,2,2,90,98,2,0
12,006,CHILECITO,03217,068431,0,0,27,2,5,105,92,3,0
12,006,CHILECITO,03217,068432,0,0,31,5,11,96,81,0,0
12,006,CHILECITO,03217,068433,0,0,28,19,8,108,74,2,0
12,006,CHILECITO,03217,068434,0,0,30,7,10,114,73,1,0
12,006,CHILECITO,03217,068435,0,0,0,4,3,100,83,0,0
12,006,CHILECITO,03217,068436,0,0,1,7,7,86,97,2,0
12,006,CHILECITO,03217,068437,0,0,1,4,5,114,88,4,0
12,006,CHILECITO,03217,068438,0,0,38,2,5,115,77,2,0
12,006,CHILECITO,03217,068439,0,0,37,5,10,90,85,1,0
12,006,CHILECITO,03217,068440,0,0,29,4,9,105,87,1,0
12,006,CHILECITO,03217,068441,0,0,0,9,9,89,105,1,0
12,006,CHILECITO,03217,068442,0,0,37,5,0,102,78,2,0
12,006,CHILECITO,03217,068443,0,0,25,4,4,94,95,2,0
12,006,CHILECITO,03217,068444,0,0,30,3,6,105,84,2,0
12,006,CHILECITO,03217,068445,0,0,0,2,6,106,88,0,0
12,006,CHILECITO,03217,068446,0,0,36,4,5,100,76,3,0
12,006,CHILECITO,03217,068447,0,0,24,7,6,80,97,0,0
12,006,CHILECITO,03217,068448,0,0,35,8,13,90,84,0,0
12,006,CHILECITO,03217,068449,0,0,0,7,0,18,4,0,0
12,006,CHILECITO,03217,068450,0,0,34,6,3,93,108,3,0
12,006,CHILECITO,03217,068451,0,0,33,7,4,90,89,1,0
12,006,CHILECITO,03217,068452,0,0,38,0,3,123,65,4,0
12,006,CHILECITO,03217,068453,0,0,27,3,5,109,85,1,0
12,006,CHILECITO,03217,068454,0,0,35,7,9,105,100,3,0
12,006,CHILECITO,03217,068455,0,0,40,3,5,93,101,1,0
12,006,CHILECITO,03217,068456,0,0,24,4,8,97,94,2,0
12,006,CHILECITO,03217,068457,0,0,30,5,7,94,105,0,0
12,006,CHILECITO,03217,068458,0,0,41,10,3,109,57,3,0
12,006,CHILECITO,03217,068459,0,0,37,5,7,93,100,2,0
12,006,CHILECITO,03217,068460,0,0,44,4,8,78,105,1,0
12,006,CHILECITO,03217,068461,0,0,4,3,0,87,81,1,0
12,006,CHILECITO,03217,068462,0,0,6,4,11,100,87,4,0
12,006,CHILECITO,03217,068463,0,0,31,9,6,111,88,2,0
12,006,CHILECITO,03217,068464,0,0,28,2,7,81,99,1,0
12,006,CHILECITO,03217,068465,0,0,45,5,9,81,101,2,0
12,006,CHILECITO,03217,068466,0,0,53,8,14,58,108,2,0
12,006,CHILECITO,03217,068467,0,0,31,4,7,122,73,0,0
12,006,CHILECITO,03217,068468,0,0,13,6,5,116,105,2,3
12,006,CHILECITO,03217,068469,0,0,24,4,7,99,90,0,0
12,006,CHILECITO,03217,068470,0,0,27,4,9,106,80,3,0
12,006,CHILECITO,03217,068471,0,0,1,1,3,97,91,2,0
12,006,CHILECITO,03217,068472,0,0,30,8,2,90,81,1,0
12,006,CHILECITO,03217,068473,0,0,34,3,13,79,95,6,0
12,006,CHILECITO,03217,068474,0,0,34,2,11,117,79,0,0
12,006,CHILECITO,03217,068475,0,0,33,5,13,90,80,4,0
12,006,CHILECITO,03217,068476,0,0,33,1,11,98,81,1,0
12,006,CHILECITO,03217,068477,0,0,39,6,6,116,79,0,0
12,006,CHILECITO,03217,068478,0,0,0,0,0,0,0,0,0
12,006,CHILECITO,03217,068479,0,0,32,1,9,108,62,0,0
12,006,CHILECITO,03217,068480,0,0,36,4,4,98,94,4,0
12,006,CHILECITO,03217,068481,0,0,42,5,7,89,80,0,0
12,006,CHILECITO,03217,068482,0,0,39,7,3,98,84,4,0
12,006,CHILECITO,03217,068483,0,0,0,2,11,113,68,1,0
12,006,CHILECITO,03217,068484,0,0,38,7,11,108,90,5,0
12,006,CHILECITO,03217,068485,0,0,32,9,2,108,83,1,0
12,006,CHILECITO,03217,068486,0,0,42,9,10,97,66,4,0
12,006,CHILECITO,03217,068487,0,0,32,6,3,83,102,3,3
12,006,CHILECITO,03217,068488,0,0,42,6,6,85,79,1,0
12,006,CHILECITO,03217,068489,0,0,39,6,7,95,98,1,0
12,006,CHILECITO,03217,068490,0,0,52,3,13,76,86,2,0
12,006,CHILECITO,03217,068491,0,0,41,4,6,97,77,1,0
12,006,CHILECITO,03217,068492,0,0,35,7,6,110,82,4,0
12,006,CHILECITO,03217,068493,0,0,44,5,4,91,97,3,0
12,006,CHILECITO,03217,068494,0,0,34,7,5,97,109,0,0
12,006,CHILECITO,03217,068495,0,0,43,1,4,121,52,1,0
12,006,CHILECITO,03217,068496,0,0,49,3,8,98,63,1,0
12,006,CHILECITO,03217,068497,0,0,24,7,6,111,80,2,0
12,006,CHILECITO,03217,068498,0,0,29,6,6,84,86,0,0
12,006,CHILECITO,03217,068499,0,0,39,10,5,106,70,1,0
12,006,CHILECITO,03218,068500,0,0,8,0,0,40,20,1,0
12,006,CHILECITO,03219,068501,0,0,0,1,4,111,70,3,0
12,006,CHILECITO,03219,068502,0,0,18,1,3,155,45,0,0
12,006,CHILECITO,03219,068503,0,0,21,7,1,139,62,1,0
12,006,CHILECITO,03219,068504,0,0,39,5,2,110,65,1,0
12,006,CHILECITO,03219,068505,0,0,1,2,2,3,2,0,0
12,006,CHILECITO,03219,068506,0,0,21,5,4,129,47,0,0
12,006,CHILECITO,03220,068507,0,0,0,1,0,0,0,0,0
12,006,CHILECITO,03221,068508,0,0,32,3,2,125,54,1,0
12,006,CHILECITO,03221,068509,0,0,10,1,6,105,76,3,0
12,006,CHILECITO,03221,068510,0,0,22,5,5,118,83,1,0
12,006,CHILECITO,03221,068511,0,0,38,1,3,135,74,2,0
12,006,CHILECITO,03221,068512,0,0,33,2,4,145,47,3,0
12,006,CHILECITO,03222,068513,0,0,14,0,2,61,34,2,0
12,006,CHILECITO,03223,068514,0,0,14,2,7,113,13,0,0
12,007,FAMATINA,03224,068515,0,0,0,0,0,0,0,0,0
12,007,FAMATINA,03224,068516,0,0,6,4,0,116,90,1,0
12,007,FAMATINA,03224,068517,0,0,34,6,5,125,85,2,0
12,007,FAMATINA,03224,068518,0,0,25,9,4,102,90,1,0
12,007,FAMATINA,03224,068519,0,0,3,6,9,105,92,3,0
12,007,FAMATINA,03224,068520,0,0,24,4,6,115,92,5,0
12,007,FAMATINA,03224,068521,0,0,33,7,5,124,69,2,0
12,007,FAMATINA,03224,068522,0,0,0,0,0,0,0,0,0
12,007,FAMATINA,03225,068523,0,0,31,8,0,121,41,3,0
12,007,FAMATINA,03226,068524,0,0,25,2,5,147,41,4,0
12,007,FAMATINA,03226,068525,0,0,21,0,4,132,50,0,0
12,007,FAMATINA,03226,068526,0,0,0,1,2,141,40,2,0
12,007,FAMATINA,03227,068527,0,0,11,0,1,138,92,1,0
12,007,FAMATINA,03228,068528,0,0,5,1,0,46,23,0,0
12,007,FAMATINA,03229,068529,0,0,9,2,1,108,86,0,0
12,007,FAMATINA,03230,068530,0,0,12,7,4,137,53,2,0
12,007,FAMATINA,03230,068531,0,0,0,4,6,123,59,0,0
12,007,FAMATINA,03230,068532,0,0,23,4,5,121,62,2,0
12,007,FAMATINA,03231,068533,0,0,1,0,0,0,0,0,0
12,008,FELIPE VARELA,03232,068534,0,0,17,0,5,168,49,0,0
12,008,FELIPE VARELA,03232,068535,0,0,17,0,0,160,43,1,0
12,008,FELIPE VARELA,03232,068536,0,0,0,0,5,166,29,2,0
12,008,FELIPE VARELA,03232,068537,0,0,21,0,7,187,29,2,0
12,008,FELIPE VARELA,03232,068538,0,0,9,1,3,199,20,1,0
12,008,FELIPE VARELA,03232,068539,0,0,27,0,0,173,42,1,0
12,008,FELIPE VARELA,03232,068540,0,0,6,2,1,188,35,1,0
12,008,FELIPE VARELA,03233,068541,0,0,18,0,6,133,65,2,0
12,008,FELIPE VARELA,03233,068542,0,0,21,7,2,120,59,0,0
12,008,FELIPE VARELA,03233,068543,0,0,30,1,4,145,55,2,0
12,008,FELIPE VARELA,03233,068544,0,0,17,4,4,132,56,0,0
12,008,FELIPE VARELA,03233,068545,0,0,17,2,0,138,69,3,0
12,008,FELIPE VARELA,03233,068546,0,0,0,0,0,0,0,0,0
12,008,FELIPE VARELA,03233,068547,0,0,5,3,1,111,70,4,0
12,008,FELIPE VARELA,03233,068548,0,0,25,6,1,126,78,2,0
12,008,FELIPE VARELA,03233,068549,0,0,24,3,2,156,60,0,0
12,008,FELIPE VARELA,03233,068550,0,0,24,1,0,139,54,3,0
12,008,FELIPE VARELA,03233,068551,0,0,36,2,3,123,62,2,0
12,008,FELIPE VARELA,03233,068552,0,0,16,1,0,148,61,0,0
12,008,FELIPE VARELA,03233,068553,0,0,23,3,3,121,68,4,0
12,008,FELIPE VARELA,03234,068554,0,0,26,4,4,73,21,0,0
12,008,FELIPE VARELA,03234,068555,0,0,13,4,3,73,40,2,0
12,008,FELIPE VARELA,03235,068556,0,0,13,1,10,106,27,1,0
12,008,FELIPE VARELA,03235,068557,0,0,17,0,3,115,25,1,0
12,008,FELIPE VARELA,03236,068558,0,0,16,1,4,124,60,1,0
12,008,FELIPE VARELA,03236,068559,0,0,0,0,0,0,0,0,0
12,008,FELIPE VARELA,03236,068560,0,0,0,0,0,0,0,0,0
12,008,FELIPE VARELA,03237,068561,0,0,0,0,0,0,0,0,0
12,008,FELIPE VARELA,03238,068562,0,0,0,0,2,51,10,1,0
12,008,FELIPE VARELA,03239,068563,0,0,0,0,0,39,6,0,0
12,008,FELIPE VARELA,03240,068564,0,0,0,0,0,5,6,0,0
12,008,FELIPE VARELA,03241,068565,0,0,5,0,4,150,51,0,0
12,008,FELIPE VARELA,03242,068566,0,0,0,0,0,0,0,0,0
12,009,GENERAL LAMADRID,03243,068567,0,0,15,1,3,179,65,2,0
12,009,GENERAL LAMADRID,03243,068568,0,0,13,0,1,143,76,3,0
12,009,GENERAL LAMADRID,03243,068569,0,0,10,1,5,171,49,0,0
12,009,GENERAL LAMADRID,03243,068570,0,0,19,2,0,194,39,0,0
12,009,GENERAL LAMADRID,03243,068571,0,0,22,0,1,176,69,0,0
12,010,VINCHINA,03244,068572,0,0,20,1,4,122,44,0,0
12,010,VINCHINA,03244,068573,0,0,0,0,5,124,41,0,0
12,010,VINCHINA,03244,068574,0,0,0,0,0,0,0,0,0
12,010,VINCHINA,03244,068575,0,0,0,0,1,110,51,2,0
12,010,VINCHINA,03244,068576,0,0,7,1,2,119,44,0,0
12,010,VINCHINA,03244,068577,0,0,17,0,1,115,34,1,0
12,010,VINCHINA,03244,068578,0,0,7,3,5,112,48,0,0
12,010,VINCHINA,03245,068579,0,0,5,0,0,20,3,0,0
12,010,VINCHINA,03246,068580,0,0,12,0,0,106,34,0,0
12,010,VINCHINA,03247,068581,0,0,0,0,0,13,3,0,0
12,011,INDEPENDENCIA,03248,068582,0,0,3,1,3,170,45,2,0
12,011,INDEPENDENCIA,03248,068583,0,0,15,2,3,197,49,1,0
12,011,INDEPENDENCIA,03248,068584,0,0,0,1,0,0,0,0,0
12,011,INDEPENDENCIA,03248,068585,0,0,20,2,2,203,34,2,0
12,011,INDEPENDENCIA,03248,068586,0,0,18,3,0,185,46,1,0
12,011,INDEPENDENCIA,03248,068587,0,0,26,3,6,177,62,1,0
12,011,INDEPENDENCIA,03249,068588,0,0,1,2,2,97,36,2,0
12,011,INDEPENDENCIA,03250,068589,0,0,3,0,0,64,7,0,0
12,012,CHAMICAL,03251,068590,0,0,4,0,0,95,12,1,0
12,012,CHAMICAL,03252,068591,0,0,33,3,5,146,72,0,0
12,012,CHAMICAL,03252,068592,0,0,15,3,1,158,48,0,0
12,012,CHAMICAL,03252,068593,0,0,24,2,2,143,71,2,0
12,012,CHAMICAL,03252,068594,0,0,0,0,0,0,0,0,0
12,012,CHAMICAL,03252,068595,0,0,21,4,3,109,91,0,0
12,012,CHAMICAL,03252,068596,0,0,36,2,4,134,42,0,0
12,012,CHAMICAL,03252,068597,0,0,16,4,3,137,70,2,0
12,012,CHAMICAL,03252,068598,0,0,31,5,8,138,51,0,0
12,012,CHAMICAL,03252,068599,0,0,33,7,4,133,69,2,0
12,012,CHAMICAL,03252,068600,0,0,0,0,0,0,0,0,0
12,012,CHAMICAL,03252,068601,0,0,27,7,6,130,56,1,0
12,012,CHAMICAL,03252,068602,0,0,4,8,5,109,61,1,0
12,012,CHAMICAL,03252,068603,0,0,33,3,2,131,54,1,0
12,012,CHAMICAL,03252,068604,0,0,0,5,3,128,60,0,0
12,012,CHAMICAL,03252,068605,0,0,29,3,1,118,65,1,0
12,012,CHAMICAL,03252,068606,0,0,4,4,0,114,62,0,0
12,012,CHAMICAL,03252,068607,0,0,34,1,3,112,65,2,0
12,012,CHAMICAL,03252,068608,0,0,15,5,2,139,57,2,0
12,012,CHAMICAL,03252,068609,0,0,23,2,4,152,49,1,0
12,012,CHAMICAL,03252,068610,0,0,20,2,4,112,62,2,0
12,012,CHAMICAL,03252,068611,0,0,24,1,2,143,65,2,0
12,012,CHAMICAL,03252,068612,0,0,0,4,4,109,78,2,0
12,012,CHAMICAL,03252,068613,0,0,35,3,2,138,49,3,0
12,012,CHAMICAL,03252,068614,0,0,24,4,5,138,63,3,0
12,012,CHAMICAL,03252,068615,0,0,0,0,0,0,0,0,0
12,012,CHAMICAL,03252,068616,0,0,39,0,2,150,49,2,0
12,012,CHAMICAL,03252,068617,0,0,27,4,5,127,66,0,0
12,012,CHAMICAL,03252,068618,0,0,28,6,8,141,32,1,0
12,012,CHAMICAL,03252,068619,0,0,2,4,7,135,41,1,0
12,012,CHAMICAL,03252,068620,0,0,28,5,1,97,75,0,0
12,012,CHAMICAL,03252,068621,0,0,0,8,3,124,55,0,0
12,012,CHAMICAL,03252,068622,0,0,5,2,3,122,59,0,0
12,012,CHAMICAL,03252,068623,0,0,0,0,0,0,0,0,0
12,012,CHAMICAL,03252,068624,0,0,32,2,1,95,76,2,0
12,012,CHAMICAL,03252,068625,0,0,0,3,4,96,58,2,0
12,012,CHAMICAL,03253,068626,0,0,0,0,0,0,0,0,0
12,012,CHAMICAL,03254,068627,0,0,0,0,0,2,2,0,0
12,012,CHAMICAL,03255,068628,0,0,0,0,0,9,1,0,0
12,013,ÁNGEL VICENTE PEÑALOZA,03256,068629,0,0,23,1,1,158,44,1,0
12,013,ÁNGEL VICENTE PEÑALOZA,03256,068630,0,0,9,0,0,157,49,0,0
12,013,ÁNGEL VICENTE PEÑALOZA,03256,068631,0,0,6,2,0,149,41,0,0
12,013,ÁNGEL VICENTE PEÑALOZA,03256,068632,0,0,20,1,4,150,40,0,0
12,013,ÁNGEL VICENTE PEÑALOZA,03257,068633,0,0,1,0,2,117,26,0,0
12,013,ÁNGEL VICENTE PEÑALOZA,03257,068634,0,0,11,3,2,107,32,1,0
12,013,ÁNGEL VICENTE PEÑALOZA,03258,068635,0,0,0,0,0,59,7,1,0
12,013,ÁNGEL VICENTE PEÑALOZA,03259,068636,0,0,0,0,0,0,3,0,0
