codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0005,0038,0044,0048,0051,0059,0131,0132,0133,0134,0154,0309
08,Paraná                                  ,001,0046 ,0318,380,14,1,1,1,0,3,1,49,128,0,12,110,0,2
08,Paraná                                  ,001,0046 ,0319,380,17,4,1,2,0,1,1,34,104,0,12,136,0,0
08,Paraná                                  ,001,0046 ,0320,380,15,0,0,3,0,6,1,40,95,0,9,130,1,0
08,Paraná                                  ,001,0046 ,0321,289,10,0,1,1,0,4,4,30,87,0,9,83,1,1
08,Paraná                                  ,001,0046 ,0322,290,6,1,0,0,0,4,1,31,97,0,13,84,0,0
08,Paraná                                  ,001,0047 ,0295,61,0,0,0,0,0,0,0,7,33,0,2,7,0,0
08,Paraná                                  ,001,0047 ,0323,49,0,0,0,0,0,0,0,6,28,0,0,3,0,0
08,Paraná                                  ,001,0048 ,0296,380,26,0,1,3,0,4,6,44,43,3,24,157,2,1
08,Paraná                                  ,001,0048 ,0297,380,23,0,2,5,0,4,5,67,55,1,17,148,0,2
08,Paraná                                  ,001,0048 ,0298,380,23,0,2,10,0,10,4,53,65,0,23,137,1,0
08,Paraná                                  ,001,0048 ,0299,380,33,0,2,7,0,9,1,66,61,0,22,123,1,0
08,Paraná                                  ,001,0048 ,0300,380,29,0,0,4,0,4,4,0,61,0,16,151,0,1
08,Paraná                                  ,001,0048 ,0301,380,44,0,1,9,0,11,1,47,73,1,28,131,0,1
08,Paraná                                  ,001,0048 ,0302,380,29,0,0,4,0,10,2,54,70,0,16,145,1,6
08,Paraná                                  ,001,0048 ,0303,380,18,0,1,10,0,3,1,64,43,2,26,128,1,1
08,Paraná                                  ,001,0048 ,0304,380,30,0,1,1,0,13,2,54,73,3,21,124,2,1
08,Paraná                                  ,001,0048 ,0305,380,33,0,1,3,0,4,8,64,56,4,31,131,0,3
08,Paraná                                  ,001,0048 ,0306,380,30,0,0,6,0,9,1,69,50,1,18,126,3,3
08,Paraná                                  ,001,0048 ,0307,380,18,0,1,6,0,4,1,51,69,1,23,139,0,3
08,Paraná                                  ,001,0048 ,0308,380,25,0,2,7,0,7,1,52,44,0,31,145,0,0
08,Paraná                                  ,001,0048 ,0309,380,30,0,0,3,0,5,6,70,62,2,21,137,0,2
08,Paraná                                  ,001,0048 ,0310,380,20,3,1,2,0,6,3,41,50,0,28,150,2,3
08,Paraná                                  ,001,0048 ,0311,380,24,0,0,8,0,7,4,66,62,1,25,120,0,2
08,Paraná                                  ,001,0048 ,0312,380,30,0,3,4,0,7,0,47,73,2,22,138,2,0
08,Paraná                                  ,001,0048 ,0313,380,32,0,0,4,0,8,5,68,36,3,17,156,2,1
08,Paraná                                  ,001,0048 ,0314,380,12,0,0,6,0,6,2,77,55,1,21,133,1,1
08,Paraná                                  ,001,0048 ,0315,354,11,0,3,2,0,5,5,51,53,6,30,131,0,0
08,Paraná                                  ,001,0048 ,0324,380,21,0,2,3,0,6,2,61,52,0,19,146,2,1
08,Paraná                                  ,001,0048 ,0325,380,18,0,1,5,0,2,2,71,59,1,20,123,2,1
08,Paraná                                  ,001,0048 ,0326,380,15,0,1,4,0,7,0,80,53,1,21,128,1,1
08,Paraná                                  ,001,0048 ,0327,380,0,0,1,4,0,9,4,69,73,0,11,132,2,0
08,Paraná                                  ,001,0048 ,0328,380,11,0,0,6,0,4,4,47,52,3,19,162,1,1
08,Paraná                                  ,001,0048 ,0329,380,14,0,1,8,0,7,2,0,60,2,21,126,0,3
08,Paraná                                  ,001,0048 ,0330,380,21,0,0,4,0,9,0,67,62,3,13,138,1,2
08,Paraná                                  ,001,0048 ,0331,380,24,0,1,3,0,7,0,81,66,1,16,120,2,0
08,Paraná                                  ,001,0048 ,0332,380,20,0,1,8,0,8,1,72,51,2,20,135,1,2
08,Paraná                                  ,001,0048 ,0333,380,24,0,1,1,0,6,0,77,51,1,30,124,0,1
08,Paraná                                  ,001,0048 ,0334,380,13,0,2,7,0,5,2,65,56,5,28,129,0,3
08,Paraná                                  ,001,0048 ,0335,380,14,0,2,10,0,7,2,66,67,0,27,99,2,3
08,Paraná                                  ,001,0048 ,0336,380,11,0,1,7,0,5,0,66,55,0,27,151,1,1
08,Paraná                                  ,001,0048 ,0337,380,13,7,1,5,0,9,1,76,76,2,16,120,1,2
08,Paraná                                  ,001,0048 ,0338,380,17,0,0,3,0,6,3,69,62,6,20,141,1,0
08,Paraná                                  ,001,0048 ,0339,380,15,0,0,6,0,4,1,82,52,2,20,195,1,1
08,Paraná                                  ,001,0048 ,0340,380,12,0,0,0,0,6,2,75,60,2,13,144,0,0
08,Paraná                                  ,001,0048 ,0341,380,22,0,1,4,0,5,2,71,66,3,21,124,0,0
08,Paraná                                  ,001,0048 ,0342,380,11,0,0,4,0,5,2,89,52,2,14,132,4,0
08,Paraná                                  ,001,0048 ,0343,380,24,0,0,6,0,7,0,73,52,2,26,138,0,0
08,Paraná                                  ,001,0048 ,0344,217,5,0,1,4,0,0,0,47,32,2,11,81,0,0
08,Paraná                                  ,001,0049 ,0316,109,1,0,0,0,0,1,0,8,22,0,4,34,0,0
08,Paraná                                  ,001,0049 ,0345,96,0,0,1,0,0,0,0,10,16,0,3,18,1,0
08,Paraná                                  ,001,0050 ,0317,149,5,0,0,0,0,3,0,26,36,0,12,47,0,1
08,Paraná                                  ,001,0050 ,0346,113,1,0,0,2,0,2,0,20,22,1,7,38,0,0
08,Paraná                                  ,001,0051 ,0318,224,14,1,2,1,0,5,0,27,36,1,10,85,1,0
08,Paraná                                  ,001,0051 ,0347,232,0,0,2,4,0,6,0,34,24,0,22,83,2,0
08,Paraná                                  ,001,0052 ,0319,90,1,0,0,0,0,3,0,21,28,0,3,12,0,0
08,Paraná                                  ,001,0052 ,0348,83,0,0,0,2,0,0,0,18,12,1,1,19,0,1
08,Paraná                                  ,001,0053 ,0320,193,0,0,0,2,0,3,2,0,0,0,0,0,1,0
08,Paraná                                  ,001,0053 ,0321,193,0,7,0,1,0,1,0,23,44,0,11,76,2,2
08,Paraná                                  ,001,0053 ,0349,380,0,0,0,2,0,12,2,46,73,1,20,160,0,0
08,Paraná                                  ,001,0054 ,0322,102,2,3,0,0,0,1,0,10,17,1,6,43,0,0
08,Paraná                                  ,001,0054 ,0350,105,0,0,0,2,0,2,1,13,14,1,5,47,0,0
08,Paraná                                  ,001,0055 ,0323,97,0,0,1,0,0,1,0,10,31,0,4,35,1,0
08,Paraná                                  ,001,0055 ,0351,92,2,2,1,0,0,2,1,12,15,1,1,35,0,0
08,Paraná                                  ,001,0056 ,0324,299,8,0,0,1,0,6,1,38,56,2,13,95,2,3
08,Paraná                                  ,001,0056 ,0352,263,0,0,0,0,0,3,2,36,40,0,10,94,0,0
08,Paraná                                  ,001,0057 ,0325,380,0,0,0,1,0,2,1,27,64,2,20,166,2,0
08,Paraná                                  ,001,0057 ,0326,380,20,2,1,1,0,6,0,36,96,2,16,129,0,0
08,Paraná                                  ,001,0057 ,0327,380,0,0,2,2,0,6,6,32,64,0,14,178,1,0
08,Paraná                                  ,001,0057 ,0328,380,20,4,0,0,0,4,1,38,61,0,20,167,1,3
08,Paraná                                  ,001,0057 ,0329,380,0,0,0,0,0,5,2,29,73,4,18,162,1,3
08,Paraná                                  ,001,0057 ,0330,380,0,0,2,2,0,0,1,31,83,3,13,150,5,0
08,Paraná                                  ,001,0057 ,0331,380,5,3,5,5,0,1,3,25,60,2,17,176,0,0
08,Paraná                                  ,001,0057 ,0332,380,6,0,1,3,1,5,5,31,48,0,0,169,0,0
08,Paraná                                  ,001,0057 ,0333,380,0,0,2,5,0,1,3,26,73,0,18,156,2,2
08,Paraná                                  ,001,0057 ,0334,239,0,2,0,0,0,2,0,20,45,0,7,117,0,0
08,Paraná                                  ,001,0057 ,0353,380,0,0,0,2,0,5,1,32,51,0,17,193,0,0
08,Paraná                                  ,001,0057 ,0354,380,4,0,1,1,0,3,2,47,106,1,12,125,0,1
08,Paraná                                  ,001,0057 ,0355,380,6,2,0,0,0,2,0,49,67,0,12,174,0,2
08,Paraná                                  ,001,0057 ,0356,380,2,4,2,1,0,3,3,50,59,1,16,170,0,0
08,Paraná                                  ,001,0057 ,0357,380,3,4,0,0,0,3,2,44,56,1,12,180,0,0
08,Paraná                                  ,001,0057 ,0358,380,6,0,0,2,0,3,0,39,72,1,13,173,0,1
08,Paraná                                  ,001,0057 ,0359,380,0,0,1,3,0,2,1,39,55,2,13,200,1,2
08,Paraná                                  ,001,0057 ,0360,380,8,0,2,0,0,1,0,30,46,1,23,189,0,1
08,Paraná                                  ,001,0057 ,0361,380,0,0,3,0,0,2,2,44,64,1,14,163,0,0
08,Paraná                                  ,001,0057 ,0362,328,3,3,0,1,0,4,1,37,53,0,16,165,1,0
08,Paraná                                  ,001,0058 ,0335,380,20,0,1,4,0,5,2,35,76,0,13,153,0,2
08,Paraná                                  ,001,0058 ,0336,380,19,6,0,0,0,2,1,34,72,1,9,157,1,2
08,Paraná                                  ,001,0058 ,0337,380,23,0,0,2,0,5,1,52,77,0,1,140,0,1
08,Paraná                                  ,001,0058 ,0338,380,19,0,4,1,0,4,1,31,66,4,6,160,0,1
08,Paraná                                  ,001,0058 ,0339,257,10,0,0,2,0,4,2,27,68,0,9,94,2,2
08,Paraná                                  ,001,0058 ,0363,380,18,5,0,4,0,4,1,46,60,2,16,145,0,0
08,Paraná                                  ,001,0058 ,0364,380,16,2,1,1,0,1,2,34,77,4,11,160,2,3
08,Paraná                                  ,001,0058 ,0365,380,16,0,1,2,0,1,0,48,69,2,19,135,1,0
08,Paraná                                  ,001,0058 ,0366,380,15,2,0,1,0,1,2,47,60,0,14,159,1,0
08,Paraná                                  ,001,0058 ,0367,336,18,3,2,3,0,1,0,46,71,1,4,136,3,1
08,La Paz                                  ,003,0059 ,0340,380,0,0,3,2,0,4,6,26,30,4,21,122,0,3
08,La Paz                                  ,003,0059 ,0341,380,0,0,0,2,0,4,0,42,47,1,24,131,2,1
08,La Paz                                  ,003,0059 ,0342,380,31,0,0,0,2,7,0,34,35,0,17,147,1,0
08,La Paz                                  ,003,0059 ,0343,380,0,0,1,2,0,6,1,39,48,1,19,117,2,1
08,La Paz                                  ,003,0059 ,0344,380,0,0,0,2,0,3,3,32,51,3,21,127,1,1
08,La Paz                                  ,003,0059 ,0345,380,4,10,1,3,0,3,2,43,58,4,15,103,2,2
08,La Paz                                  ,003,0059 ,0346,380,4,4,1,0,1,3,3,36,46,0,12,151,1,1
08,La Paz                                  ,003,0059 ,0347,380,20,6,1,4,0,5,6,33,41,1,14,145,1,0
08,La Paz                                  ,003,0059 ,0348,380,15,9,1,0,2,4,1,17,55,0,16,164,0,3
08,La Paz                                  ,003,0059 ,0349,380,8,3,4,2,0,9,2,31,50,0,21,102,2,2
08,La Paz                                  ,003,0059 ,0350,380,0,0,2,0,2,1,2,22,72,1,15,123,0,0
08,La Paz                                  ,003,0059 ,0351,380,30,0,0,1,0,9,2,27,50,2,27,114,1,2
08,La Paz                                  ,003,0059 ,0352,380,0,0,1,3,3,6,2,18,40,0,26,130,1,1
08,La Paz                                  ,003,0059 ,0353,380,0,0,0,0,0,5,1,26,39,3,21,130,8,1
08,La Paz                                  ,003,0059 ,0354,380,0,0,1,3,0,4,5,37,51,1,20,114,1,2
08,La Paz                                  ,003,0059 ,0355,380,27,0,0,0,1,4,1,25,28,4,23,141,0,2
08,La Paz                                  ,003,0059 ,0356,380,8,5,2,1,0,5,0,30,36,2,18,141,1,2
08,La Paz                                  ,003,0059 ,0357,380,0,0,0,0,0,4,3,42,50,1,19,138,0,0
08,La Paz                                  ,003,0059 ,0358,380,8,2,1,0,2,4,7,32,54,4,11,145,4,0
08,La Paz                                  ,003,0059 ,0359,224,4,2,2,0,0,1,1,17,21,0,15,85,2,0
08,La Paz                                  ,003,0059 ,0360,224,1,5,0,0,0,2,1,12,36,0,26,79,3,1
08,La Paz                                  ,003,0059 ,0368,380,3,3,1,0,0,5,2,39,37,0,16,146,1,0
08,La Paz                                  ,003,0059 ,0369,380,24,1,1,0,0,1,5,39,65,0,21,133,3,1
08,La Paz                                  ,003,0059 ,0370,380,5,7,0,0,4,3,2,33,42,1,25,128,1,3
08,La Paz                                  ,003,0059 ,0371,380,1,2,0,0,1,6,2,37,46,2,13,145,0,2
08,La Paz                                  ,003,0059 ,0372,380,3,3,0,1,1,6,3,37,46,5,18,145,2,4
08,La Paz                                  ,003,0059 ,0373,380,12,10,1,0,0,3,1,46,70,0,24,126,1,6
08,La Paz                                  ,003,0059 ,0374,380,5,7,0,0,3,2,4,37,48,4,13,140,1,4
08,La Paz                                  ,003,0059 ,0375,380,7,2,0,0,1,9,1,46,36,1,13,148,1,2
08,La Paz                                  ,003,0059 ,0376,380,0,0,0,0,0,6,1,36,42,2,11,147,0,0
08,La Paz                                  ,003,0059 ,0377,380,0,0,0,0,1,2,3,45,47,2,19,149,0,1
08,La Paz                                  ,003,0059 ,0378,380,0,0,1,0,0,3,2,35,39,1,25,147,2,0
08,La Paz                                  ,003,0059 ,0379,380,0,0,0,2,0,6,3,39,60,0,20,117,1,0
08,La Paz                                  ,003,0059 ,0380,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,La Paz                                  ,003,0059 ,0381,380,2,4,0,1,1,4,1,29,48,4,24,135,2,1
08,La Paz                                  ,003,0059 ,0382,380,6,6,0,0,0,3,2,23,32,0,35,169,2,2
08,La Paz                                  ,003,0059 ,0383,380,20,3,0,1,0,5,0,36,50,1,13,139,8,3
08,La Paz                                  ,003,0059 ,0384,380,45,2,0,1,0,3,5,37,41,0,19,126,2,9
08,La Paz                                  ,003,0059 ,0385,380,0,0,0,1,0,0,3,36,36,1,28,135,1,0
08,La Paz                                  ,003,0059 ,0386,380,0,0,0,1,0,2,1,31,39,1,15,160,6,2
08,La Paz                                  ,003,0059 ,0387,380,23,12,1,1,1,9,3,26,37,1,15,158,0,2
08,La Paz                                  ,003,0059 ,0388,380,29,6,0,0,0,4,3,34,52,0,15,124,4,2
08,La Paz                                  ,003,0059 ,0389,286,29,4,1,1,0,1,2,22,23,1,17,122,1,0
08,La Paz                                  ,003,0059 ,0390,286,4,3,0,1,0,3,2,26,37,1,22,126,1,3
08,La Paz                                  ,003,0060 ,0361,380,0,0,0,3,0,2,4,31,37,2,17,123,3,2
08,La Paz                                  ,003,0060 ,0362,253,8,0,1,0,0,1,2,24,29,1,11,82,3,0
08,La Paz                                  ,003,0060 ,0363,253,6,3,3,1,0,3,0,13,24,1,12,102,0,2
08,La Paz                                  ,003,0060 ,0391,380,3,3,1,3,0,2,1,35,46,1,15,147,0,3
08,La Paz                                  ,003,0060 ,0392,209,4,6,0,0,0,0,2,18,21,1,6,91,0,0
08,La Paz                                  ,003,0060 ,0393,209,2,8,1,1,0,0,2,16,17,2,10,80,0,2
08,La Paz                                  ,003,0061 ,0364,380,0,0,3,0,0,2,5,32,39,2,29,128,1,2
08,La Paz                                  ,003,0061 ,0365,380,0,0,0,6,0,5,3,18,35,2,31,122,3,0
08,La Paz                                  ,003,0061 ,0366,380,0,0,0,2,0,4,2,37,27,2,35,116,0,6
08,La Paz                                  ,003,0061 ,0367,380,4,7,1,1,0,1,5,37,36,1,31,114,1,4
08,La Paz                                  ,003,0061 ,0368,380,2,9,1,2,0,2,4,38,26,0,29,112,5,8
08,La Paz                                  ,003,0061 ,0369,380,31,9,1,1,0,2,4,29,35,1,28,112,3,5
08,La Paz                                  ,003,0061 ,0370,380,30,11,0,2,0,4,5,25,30,1,37,112,1,5
08,La Paz                                  ,003,0061 ,0371,380,0,0,0,5,0,0,3,35,20,0,40,111,0,10
08,La Paz                                  ,003,0061 ,0372,380,5,4,0,4,0,3,1,39,43,2,36,108,1,6
08,La Paz                                  ,003,0061 ,0373,380,0,0,0,1,0,3,3,19,22,1,41,152,0,2
08,La Paz                                  ,003,0061 ,0374,380,2,9,0,0,0,1,7,39,32,1,34,109,2,7
08,La Paz                                  ,003,0061 ,0375,380,4,9,3,4,0,2,3,27,22,4,30,115,2,5
08,La Paz                                  ,003,0061 ,0376,380,0,0,0,2,2,2,4,34,35,2,21,123,0,7
08,La Paz                                  ,003,0061 ,0377,380,5,6,1,1,0,1,9,35,21,3,40,115,1,7
08,La Paz                                  ,003,0061 ,0378,380,0,0,0,0,0,4,5,32,28,1,35,120,1,4
08,La Paz                                  ,003,0061 ,0379,380,4,5,0,1,0,4,4,33,31,2,43,110,3,3
08,La Paz                                  ,003,0061 ,0380,229,3,6,3,2,0,1,2,13,19,0,21,72,0,2
08,La Paz                                  ,003,0061 ,0381,229,0,0,2,0,0,1,3,14,18,2,24,94,0,3
08,La Paz                                  ,003,0061 ,0394,380,5,5,2,2,0,1,3,37,29,5,45,138,4,4
08,La Paz                                  ,003,0061 ,0395,380,4,5,3,0,0,1,4,36,28,2,46,108,2,7
08,La Paz                                  ,003,0061 ,0396,380,6,5,0,4,0,1,2,30,34,1,38,142,0,7
08,La Paz                                  ,003,0061 ,0397,380,5,5,1,2,0,0,5,32,43,0,41,134,2,2
08,La Paz                                  ,003,0061 ,0398,380,0,0,1,1,0,0,3,59,28,2,37,140,3,4
08,La Paz                                  ,003,0061 ,0399,380,0,0,1,1,0,5,4,28,39,1,41,139,0,3
08,La Paz                                  ,003,0061 ,0400,380,0,0,0,2,0,2,3,32,32,1,39,114,0,8
08,La Paz                                  ,003,0061 ,0401,380,31,7,1,0,0,4,5,36,26,4,47,132,1,5
08,La Paz                                  ,003,0061 ,0402,380,0,0,0,2,0,2,4,0,26,2,45,136,1,7
08,La Paz                                  ,003,0061 ,0403,380,1,8,1,0,0,0,4,27,38,4,43,139,1,0
08,La Paz                                  ,003,0061 ,0404,380,6,9,0,1,0,5,1,29,33,1,37,131,3,5
08,La Paz                                  ,003,0061 ,0405,380,0,0,1,0,0,3,2,32,24,0,45,144,3,5
08,La Paz                                  ,003,0061 ,0406,380,4,3,2,1,0,2,5,24,26,2,45,138,1,8
08,La Paz                                  ,003,0061 ,0407,380,20,12,0,1,0,1,5,33,29,3,44,123,2,4
08,La Paz                                  ,003,0061 ,0408,380,2,1,0,0,0,2,3,26,48,0,40,126,0,8
08,La Paz                                  ,003,0061 ,0409,380,0,0,0,2,0,0,7,41,30,0,0,125,0,8
08,La Paz                                  ,003,0061 ,0410,380,0,0,1,1,0,1,0,37,33,0,37,134,1,6
08,La Paz                                  ,003,0061 ,0411,243,0,0,0,0,0,2,0,12,18,1,22,105,1,7
08,La Paz                                  ,003,0062 ,0382,136,0,0,1,0,0,3,4,6,4,0,6,35,1,2
08,La Paz                                  ,003,0062 ,0412,98,0,0,0,0,0,3,1,4,5,0,10,32,0,0
08,La Paz                                  ,003,0063 ,0383,363,1,2,0,3,0,0,2,17,60,4,7,118,3,0
08,La Paz                                  ,003,0063 ,0413,309,0,0,0,0,0,1,1,19,40,2,7,113,0,1
08,La Paz                                  ,003,0064 ,0384,218,0,0,1,0,0,0,1,22,53,0,14,55,1,0
08,La Paz                                  ,003,0064 ,0414,181,3,2,0,0,0,1,0,21,36,0,5,53,0,2
08,La Paz                                  ,003,0065 ,0385,380,22,0,0,1,0,4,2,28,39,4,18,164,1,0
08,La Paz                                  ,003,0065 ,0386,380,31,0,0,0,0,4,4,35,60,0,14,136,1,1
08,La Paz                                  ,003,0065 ,0387,380,0,0,3,0,0,0,1,19,46,2,19,154,0,1
08,La Paz                                  ,003,0065 ,0388,380,10,0,1,3,0,3,0,37,56,2,20,142,2,0
08,La Paz                                  ,003,0065 ,0389,380,10,3,0,0,0,2,1,28,54,0,13,158,0,0
08,La Paz                                  ,003,0065 ,0390,380,10,0,1,0,0,3,5,29,40,3,23,144,1,0
08,La Paz                                  ,003,0065 ,0391,380,25,2,0,0,0,4,5,26,63,1,17,148,2,1
08,La Paz                                  ,003,0065 ,0392,261,12,0,1,2,0,0,2,23,33,1,9,113,2,0
08,La Paz                                  ,003,0065 ,0393,261,18,1,1,1,0,3,0,26,39,2,16,101,1,0
08,La Paz                                  ,003,0065 ,0415,380,28,2,0,1,0,2,3,32,41,1,14,164,1,2
08,La Paz                                  ,003,0065 ,0416,380,22,6,1,1,0,3,4,28,53,0,20,155,1,1
08,La Paz                                  ,003,0065 ,0417,380,4,3,0,0,0,2,0,36,46,0,15,161,2,1
08,La Paz                                  ,003,0065 ,0418,380,27,0,0,0,0,6,2,54,46,2,17,157,0,1
08,La Paz                                  ,003,0065 ,0419,380,19,1,0,0,0,2,2,25,39,1,9,206,2,2
08,La Paz                                  ,003,0065 ,0420,380,6,6,0,0,0,1,2,31,62,1,20,166,0,0
08,La Paz                                  ,003,0065 ,0421,380,26,0,1,0,0,2,0,27,61,4,17,163,0,1
08,La Paz                                  ,003,0065 ,0422,380,14,5,0,1,0,1,1,43,49,4,0,159,4,1
08,La Paz                                  ,003,0065 ,0423,230,21,2,0,1,0,1,0,26,22,2,6,114,0,1
08,La Paz                                  ,003,0066 ,0394,116,3,0,0,0,0,1,1,4,13,1,1,60,0,1
08,La Paz                                  ,003,0066 ,0424,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08,La Paz                                  ,003,0067 ,0395,121,5,2,0,0,0,0,1,2,27,0,4,36,0,0
08,La Paz                                  ,003,0067 ,0425,87,2,0,0,0,0,0,0,9,20,0,0,22,0,0
08,La Paz                                  ,003,0068 ,0396,310,7,0,0,1,0,1,3,14,53,0,10,113,4,0
08,La Paz                                  ,003,0068 ,0426,203,0,0,0,0,0,4,1,14,19,0,12,79,0,0
08,La Paz                                  ,003,0069 ,0397,380,5,0,1,1,0,0,0,11,83,1,7,143,1,1
08,La Paz                                  ,003,0069 ,0398,380,7,0,1,2,0,4,1,14,99,0,9,128,0,0
08,La Paz                                  ,003,0069 ,0399,241,9,1,0,0,0,0,1,6,65,0,6,71,0,0
08,La Paz                                  ,003,0069 ,0400,242,8,0,0,0,0,0,1,7,66,0,53,0,0,0
08,La Paz                                  ,003,0069 ,0427,380,2,2,0,2,0,2,0,18,82,0,13,155,0,0
08,La Paz                                  ,003,0069 ,0428,380,3,2,0,0,0,2,1,15,106,1,9,133,0,0
08,La Paz                                  ,003,0069 ,0429,362,5,1,0,0,0,0,0,13,98,0,13,129,0,0
08,La Paz                                  ,003,0070 ,0401,86,0,0,1,0,0,0,0,9,9,0,4,37,0,0
08,La Paz                                  ,003,0070 ,0430,75,0,0,0,0,0,0,0,0,7,0,4,27,0,0
08,La Paz                                  ,003,0071 ,0402,380,0,0,0,3,0,4,4,14,114,3,23,118,0,3
08,La Paz                                  ,003,0071 ,0403,347,5,1,1,1,0,4,2,22,104,2,33,74,1,1
08,La Paz                                  ,003,0071 ,0431,380,5,4,0,0,0,0,4,9,110,0,24,123,0,1
08,La Paz                                  ,003,0071 ,0432,337,0,2,0,0,0,2,1,13,115,2,27,96,0,0
08,La Paz                                  ,003,0072 ,0404,205,0,0,0,0,0,1,1,10,52,0,6,54,0,0
08,La Paz                                  ,003,0072 ,0405,205,11,0,1,1,0,1,3,5,29,1,4,67,1,0
08,La Paz                                  ,003,0072 ,0433,322,2,1,0,0,0,1,1,19,58,1,5,82,2,2
08,La Paz                                  ,003,0073 ,0406,314,0,4,0,0,0,4,0,17,37,0,10,107,0,4
08,La Paz                                  ,003,0073 ,0434,231,3,0,0,0,0,4,1,22,27,1,9,78,0,1
08,La Paz                                  ,003,0074 ,0407,380,24,0,1,2,0,4,1,20,111,3,17,121,2,0
08,La Paz                                  ,003,0074 ,0408,359,0,0,1,2,0,0,3,18,61,1,12,134,1,0
08,La Paz                                  ,003,0074 ,0435,380,24,0,0,0,0,0,1,18,91,0,14,154,1,1
08,La Paz                                  ,003,0074 ,0436,296,4,1,1,3,0,2,1,18,65,1,11,110,0,0
08,La Paz                                  ,003,0075 ,0409,223,4,3,1,1,0,1,3,10,37,2,6,63,2,2
08,La Paz                                  ,003,0075 ,0410,224,4,6,2,2,0,3,6,8,27,1,7,65,2,0
08,La Paz                                  ,003,0075 ,0437,361,21,4,2,3,0,0,3,22,41,2,10,135,1,2
08,La Paz                                  ,003,0076 ,0411,237,15,0,0,3,0,0,3,15,33,0,11,69,0,0
08,La Paz                                  ,003,0076 ,0412,237,5,1,1,0,0,2,0,9,27,2,5,86,0,2
08,La Paz                                  ,003,0076 ,0438,343,0,0,0,1,0,2,1,19,49,11,0,124,4,0
08,Diamante                                ,004,0077 ,0413,380,5,4,1,2,1,7,0,24,54,3,36,128,1,1
08,Diamante                                ,004,0077 ,0414,380,21,2,0,1,0,3,1,35,50,3,37,116,1,1
08,Diamante                                ,004,0077 ,0415,380,25,4,1,1,0,6,0,33,51,2,45,106,0,0
08,Diamante                                ,004,0077 ,0416,380,19,2,0,1,0,9,2,35,40,1,34,111,2,0
08,Diamante                                ,004,0077 ,0417,380,20,4,0,2,0,2,2,33,45,1,51,93,1,2
08,Diamante                                ,004,0077 ,0418,380,21,5,1,1,0,4,5,49,35,3,43,110,1,1
08,Diamante                                ,004,0077 ,0419,380,12,5,2,2,0,4,1,25,70,2,38,126,0,2
08,Diamante                                ,004,0077 ,0420,380,24,5,0,1,0,7,7,35,57,1,25,117,0,0
08,Diamante                                ,004,0077 ,0421,380,2,13,0,0,0,2,2,27,67,4,36,107,1,1
08,Diamante                                ,004,0077 ,0422,380,25,0,1,3,0,4,1,43,68,4,22,108,0,1
08,Diamante                                ,004,0077 ,0423,380,30,1,3,2,0,1,4,12,63,1,34,112,3,1
08,Diamante                                ,004,0077 ,0424,380,8,0,3,4,0,4,2,35,57,1,35,118,6,0
08,Diamante                                ,004,0077 ,0425,380,0,0,2,3,0,4,0,31,69,1,38,96,0,1
08,Diamante                                ,004,0077 ,0426,226,6,0,1,1,0,9,1,20,42,0,14,70,0,0
08,Diamante                                ,004,0077 ,0427,226,0,0,3,0,0,0,2,18,31,2,29,75,0,0
08,Diamante                                ,004,0077 ,0439,380,5,7,0,2,0,5,2,39,44,2,54,111,1,2
08,Diamante                                ,004,0077 ,0440,380,23,3,2,0,0,4,1,43,65,0,40,108,4,0
08,Diamante                                ,004,0077 ,0441,380,8,5,3,1,0,6,0,52,72,0,30,104,0,4
08,Diamante                                ,004,0077 ,0442,380,17,3,1,0,0,3,4,50,46,4,45,127,1,2
08,Diamante                                ,004,0077 ,0443,380,0,0,0,0,0,0,0,42,53,3,39,118,2,4
08,Diamante                                ,004,0077 ,0444,380,19,1,1,1,0,5,1,52,53,1,48,119,1,1
08,Diamante                                ,004,0077 ,0445,380,2,2,1,2,0,3,0,42,57,1,36,126,3,0
08,Diamante                                ,004,0077 ,0446,380,13,4,0,4,0,7,2,41,53,1,33,131,1,3
08,Diamante                                ,004,0077 ,0447,380,13,5,0,1,0,6,1,52,62,0,31,126,1,0
08,Diamante                                ,004,0077 ,0448,380,13,7,0,2,0,2,1,42,63,2,48,111,0,0
08,Diamante                                ,004,0077 ,0449,380,20,5,1,1,0,4,4,45,51,2,41,113,1,2
08,Diamante                                ,004,0077 ,0450,380,0,5,1,1,0,3,2,32,77,2,41,114,0,0
08,Diamante                                ,004,0077 ,0451,380,4,1,2,0,0,5,0,40,55,0,42,140,0,1
08,Diamante                                ,004,0077 ,0452,380,16,6,0,3,0,2,4,55,70,1,36,100,0,1
08,Diamante                                ,004,0077 ,0453,380,7,1,2,1,0,3,4,56,61,4,31,113,1,1
08,Diamante                                ,004,0077 ,0454,217,10,1,1,0,0,0,0,30,25,0,21,63,1,1
08,Diamante                                ,004,0077 ,0455,218,0,0,0,0,0,1,0,30,34,2,21,76,1,0
08,Diamante                                ,004,0078 ,0428,307,0,0,1,3,0,3,2,10,19,0,17,77,4,0
08,Diamante                                ,004,0078 ,0456,227,2,1,1,1,0,1,2,14,22,1,17,84,0,0
