codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00008,00005,00011,00009,00059,00012,00013,00006,00018,00017,00058
02,070,LOMAS DE ZAMORA,00774,028346,0,0,10,32,20,132,1,93,0,5,0,0,1,2,0
02,070,LOMAS DE ZAMORA,00774,028347,0,0,14,31,17,119,0,95,0,5,0,0,1,1,0
02,070,LOMAS DE ZAMORA,00774,028348,0,0,14,28,22,126,0,79,0,5,0,0,0,0,0
02,070,LOMAS DE ZAMORA,00774,028349,0,0,17,28,8,110,1,94,0,5,1,1,0,0,0
02,070,LOMAS DE ZAMORA,00774,028350,0,0,13,35,19,121,2,93,0,4,0,2,2,0,0
02,070,LOMAS DE ZAMORA,00774,028351,0,0,15,24,14,130,0,95,0,3,0,0,1,0,0
02,070,LOMAS DE ZAMORA,00774,028352,0,0,19,29,17,98,0,107,0,5,1,0,0,1,0
02,070,LOMAS DE ZAMORA,00774,028353,0,0,19,35,13,112,0,90,0,7,1,1,1,2,0
02,070,LOMAS DE ZAMORA,00774,028354,0,0,20,22,14,137,1,87,0,2,1,0,0,0,1
02,070,LOMAS DE ZAMORA,00774,028355,0,0,28,28,15,115,0,79,0,2,0,0,0,0,0
02,070,LOMAS DE ZAMORA,00774,028356,0,0,12,31,17,130,0,93,0,1,0,0,0,0,0
02,070,LOMAS DE ZAMORA,00774,028357,0,0,20,31,12,108,1,100,0,5,0,0,2,0,2
02,070,LOMAS DE ZAMORA,00774,028358,0,0,15,34,12,110,0,110,0,3,0,0,0,0,0
02,070,LOMAS DE ZAMORA,00774,028359,0,0,17,37,10,121,2,92,0,5,0,0,0,0,0
02,070,LOMAS DE ZAMORA,00774,028360,0,0,19,27,15,131,1,84,0,7,0,0,0,3,0
02,070,LOMAS DE ZAMORA,00774,028361,0,0,13,30,8,147,0,80,0,6,0,1,0,0,0
02,070,LOMAS DE ZAMORA,00774,028362,0,0,13,30,16,119,0,96,0,5,0,0,0,2,0
02,070,LOMAS DE ZAMORA,00774,028363,0,0,10,27,13,110,1,111,0,2,1,0,2,1,1
02,070,LOMAS DE ZAMORA,00774,028364,0,0,13,30,21,106,0,112,0,5,0,0,2,0,0
02,070,LOMAS DE ZAMORA,00774,028365,0,0,16,25,12,123,0,97,0,3,2,1,6,0,1
02,070,LOMAS DE ZAMORA,00774,028366,0,0,32,23,11,121,1,81,0,4,0,0,1,0,1
02,070,LOMAS DE ZAMORA,00774,028367,0,0,12,28,10,117,1,112,0,4,0,0,1,0,0
02,070,LOMAS DE ZAMORA,00774,028368,0,0,14,32,13,132,1,85,0,4,1,1,1,0,1
02,070,LOMAS DE ZAMORA,00774,028369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,070,LOMAS DE ZAMORA,00774,028370,0,0,6,12,6,41,1,25,0,1,0,1,1,0,0
02,071,LUJÁN,00775,028371,0,0,26,22,4,118,0,86,0,1,1,0,0,1,0
02,071,LUJÁN,00775,028372,0,0,20,17,8,126,0,96,0,2,0,0,2,0,0
02,071,LUJÁN,00775,028373,0,0,30,20,6,148,1,68,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028374,0,0,23,23,13,103,0,107,0,2,1,0,0,1,0
02,071,LUJÁN,00775,028375,0,0,20,15,5,116,0,99,0,3,0,1,0,0,0
02,071,LUJÁN,00775,028376,0,0,22,22,6,114,0,103,0,2,0,0,0,0,1
02,071,LUJÁN,00775,028377,0,0,22,15,10,102,0,117,0,1,0,1,0,1,0
02,071,LUJÁN,00775,028378,0,0,20,15,10,97,1,111,0,3,0,0,2,0,0
02,071,LUJÁN,00775,028379,0,0,16,22,8,93,0,116,0,2,0,1,0,2,0
02,071,LUJÁN,00775,028380,0,0,20,20,4,127,0,94,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028381,0,0,30,26,7,105,3,89,0,1,1,0,2,1,1
02,071,LUJÁN,00775,028382,0,0,20,17,9,126,0,105,0,2,1,0,0,0,0
02,071,LUJÁN,00775,028383,0,0,21,32,10,106,2,101,0,1,0,0,0,0,0
02,071,LUJÁN,00775,028384,0,0,20,23,5,92,2,132,1,2,0,0,0,3,0
02,071,LUJÁN,00775,028385,0,0,2,16,11,127,1,115,0,0,0,1,0,1,0
02,071,LUJÁN,00775,028386,0,0,25,24,4,115,0,91,1,2,2,0,0,0,0
02,071,LUJÁN,00775,028387,0,0,28,24,6,112,0,105,0,1,0,0,0,0,1
02,071,LUJÁN,00775,028388,0,0,0,17,8,124,0,110,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028389,0,0,28,17,5,112,1,115,0,1,0,0,0,2,0
02,071,LUJÁN,00775,028390,0,0,27,14,6,136,1,89,1,6,0,0,0,0,0
02,071,LUJÁN,00775,028391,0,0,13,24,9,105,0,119,1,2,1,0,1,0,0
02,071,LUJÁN,00775,028392,0,0,17,25,12,82,0,142,0,2,0,0,0,1,0
02,071,LUJÁN,00775,028393,0,0,28,23,11,90,0,111,0,1,0,0,0,1,0
02,071,LUJÁN,00775,028394,0,0,19,21,11,83,0,152,1,2,0,2,0,0,1
02,071,LUJÁN,00775,028395,0,0,19,17,10,118,2,121,0,0,0,1,1,2,0
02,071,LUJÁN,00775,028396,0,0,21,20,4,118,0,107,0,3,0,0,0,1,0
02,071,LUJÁN,00775,028397,0,0,23,19,16,96,0,146,0,0,1,1,0,0,0
02,071,LUJÁN,00775,028398,0,0,19,19,15,115,1,118,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028399,0,0,17,15,16,123,0,0,0,1,0,0,1,1,0
02,071,LUJÁN,00775,028400,0,0,22,21,4,101,1,121,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028401,0,0,21,29,7,120,1,108,0,3,0,0,1,0,0
02,071,LUJÁN,00775,028402,0,0,20,26,5,113,1,108,0,1,1,0,0,1,0
02,071,LUJÁN,00775,028403,0,0,21,21,4,102,0,125,2,1,0,1,1,0,0
02,071,LUJÁN,00775,028404,0,0,19,20,3,113,1,109,0,0,0,1,0,1,1
02,071,LUJÁN,00775,028405,0,0,26,21,10,118,0,96,0,0,0,0,0,1,0
02,071,LUJÁN,00775,028406,0,0,19,0,10,131,0,84,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028407,0,0,22,20,12,97,1,126,0,2,0,2,2,1,0
02,071,LUJÁN,00775,028408,0,0,24,24,7,95,0,132,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028409,0,0,12,24,7,132,0,94,0,4,1,0,0,0,1
02,071,LUJÁN,00775,028410,0,0,15,20,7,101,0,117,0,2,0,1,0,1,0
02,071,LUJÁN,00775,028411,0,0,20,26,13,93,1,129,0,1,0,0,0,1,0
02,071,LUJÁN,00775,028412,0,0,32,22,9,93,0,124,0,3,0,0,0,1,0
02,071,LUJÁN,00775,028413,0,0,9,13,5,123,0,133,0,3,0,0,0,0,21
02,071,LUJÁN,00775,028414,0,0,19,14,6,122,0,111,0,1,0,2,0,1,0
02,071,LUJÁN,00775,028415,0,0,24,21,6,122,0,80,0,2,0,1,2,0,0
02,071,LUJÁN,00775,028416,0,0,25,25,12,105,2,113,0,5,0,0,1,0,0
02,071,LUJÁN,00775,028417,0,0,18,20,8,117,0,11,0,1,1,2,0,2,0
02,071,LUJÁN,00775,028418,0,0,35,25,10,80,1,132,0,1,0,0,1,0,0
02,071,LUJÁN,00775,028419,0,0,29,16,12,91,0,137,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028420,0,0,10,28,13,100,0,129,0,2,0,1,0,0,1
02,071,LUJÁN,00775,028421,0,0,24,15,10,121,0,107,0,0,1,1,0,1,0
02,071,LUJÁN,00775,028422,0,0,19,26,7,73,2,153,0,0,1,0,0,0,0
02,071,LUJÁN,00775,028423,0,0,0,22,9,103,2,111,0,1,0,1,1,1,0
02,071,LUJÁN,00775,028424,0,0,28,16,14,123,0,89,0,1,0,1,1,1,0
02,071,LUJÁN,00775,028425,0,0,20,19,8,120,0,105,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028426,0,0,25,28,5,127,0,78,0,0,0,1,1,0,1
02,071,LUJÁN,00775,028427,0,0,18,21,8,102,2,117,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028428,0,0,19,22,12,114,1,115,0,3,0,0,0,0,0
02,071,LUJÁN,00775,028429,0,0,21,16,7,110,0,111,0,3,0,0,0,1,0
02,071,LUJÁN,00775,028430,0,0,22,25,8,91,1,121,0,2,0,1,1,0,0
02,071,LUJÁN,00775,028431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028432,0,0,22,21,14,127,2,93,0,2,0,1,0,1,0
02,071,LUJÁN,00775,028433,0,0,19,15,15,130,0,92,0,1,0,0,0,0,0
02,071,LUJÁN,00775,028434,0,0,31,20,9,99,1,128,0,0,0,0,1,0,1
02,071,LUJÁN,00775,028435,0,0,21,11,7,140,0,93,0,3,0,0,0,0,1
02,071,LUJÁN,00775,028436,0,0,18,17,12,134,0,90,0,1,0,0,0,0,0
02,071,LUJÁN,00775,028437,0,0,24,23,14,113,2,101,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028438,0,0,25,28,4,90,1,124,0,1,0,1,0,1,0
02,071,LUJÁN,00775,028439,0,0,29,17,4,124,2,98,0,3,0,0,1,0,1
02,071,LUJÁN,00775,028440,0,0,24,21,5,111,3,107,0,1,1,0,1,0,1
02,071,LUJÁN,00775,028441,0,0,27,20,4,116,0,91,0,2,1,1,1,1,0
02,071,LUJÁN,00775,028442,0,0,20,14,4,139,0,86,0,3,1,1,0,0,0
02,071,LUJÁN,00775,028443,0,0,27,13,8,105,1,128,0,1,0,0,0,1,0
02,071,LUJÁN,00775,028444,0,0,20,24,4,98,2,121,0,0,0,0,0,1,0
02,071,LUJÁN,00775,028445,0,0,15,23,11,107,2,119,0,3,0,0,0,0,0
02,071,LUJÁN,00775,028446,0,0,26,17,12,89,0,112,0,2,0,0,0,1,0
02,071,LUJÁN,00775,028447,0,0,19,21,8,124,1,107,0,3,0,0,0,1,1
02,071,LUJÁN,00775,028448,0,0,30,20,9,122,0,98,2,0,0,1,0,1,0
02,071,LUJÁN,00775,028449,0,0,30,18,6,99,1,105,0,1,0,0,0,2,0
02,071,LUJÁN,00775,028450,0,0,33,15,10,112,1,112,0,5,0,0,0,0,1
02,071,LUJÁN,00775,028451,0,0,33,16,5,136,0,87,0,4,1,1,0,1,0
02,071,LUJÁN,00775,028452,0,0,85,21,10,67,0,91,0,1,0,0,0,1,0
02,071,LUJÁN,00775,028453,0,0,16,29,10,92,1,132,0,4,1,0,0,0,0
02,071,LUJÁN,00775,028454,0,0,15,28,9,100,2,140,0,4,0,0,0,0,0
02,071,LUJÁN,00775,028455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028456,0,0,17,25,6,103,0,120,0,1,1,0,1,0,0
02,071,LUJÁN,00775,028457,0,0,24,25,9,107,0,112,0,3,0,0,0,0,0
02,071,LUJÁN,00775,028458,0,0,31,15,11,132,4,85,1,0,0,0,0,0,0
02,071,LUJÁN,00775,028459,0,0,31,17,17,95,2,111,0,2,0,0,0,1,0
02,071,LUJÁN,00775,028460,0,0,7,29,11,100,0,118,0,1,0,0,2,1,0
02,071,LUJÁN,00775,028461,0,0,36,13,3,113,3,105,0,1,0,0,0,1,0
02,071,LUJÁN,00775,028462,0,0,26,21,8,105,0,104,0,2,0,0,0,1,1
02,071,LUJÁN,00775,028463,0,0,24,23,13,105,3,111,0,1,0,0,0,0,0
02,071,LUJÁN,00775,028464,0,0,19,27,7,101,0,138,1,0,0,1,0,0,0
02,071,LUJÁN,00775,028465,0,0,22,18,13,127,1,105,0,1,0,0,1,0,1
02,071,LUJÁN,00775,028466,0,0,19,21,6,114,0,125,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028467,0,0,31,21,5,142,0,71,0,1,0,2,1,1,0
02,071,LUJÁN,00775,028468,0,0,28,20,2,123,0,94,1,1,0,0,0,1,0
02,071,LUJÁN,00775,028469,0,0,40,12,5,92,2,106,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028470,0,0,26,16,7,75,0,158,0,0,0,0,0,1,0
02,071,LUJÁN,00775,028471,0,0,25,17,6,116,1,91,1,0,0,0,2,0,0
02,071,LUJÁN,00775,028472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028473,0,0,19,33,6,122,0,91,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028474,0,0,2,26,5,113,1,92,0,1,0,0,0,0,0
02,071,LUJÁN,00775,028475,0,0,20,14,0,141,2,87,0,3,0,0,1,0,1
02,071,LUJÁN,00775,028476,0,0,23,23,10,93,0,113,1,0,0,1,0,1,1
02,071,LUJÁN,00775,028477,0,0,26,28,11,96,0,98,0,1,0,1,0,1,1
02,071,LUJÁN,00775,028478,0,0,25,20,10,92,0,122,0,1,1,0,1,1,0
02,071,LUJÁN,00775,028479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028480,0,0,15,15,9,107,1,111,0,1,0,0,2,1,0
02,071,LUJÁN,00775,028481,0,0,22,28,10,124,2,86,0,3,0,0,1,0,1
02,071,LUJÁN,00775,028482,0,0,14,24,6,115,0,123,0,3,0,0,0,0,0
02,071,LUJÁN,00775,028483,0,0,27,8,7,82,3,124,1,0,0,0,0,1,2
02,071,LUJÁN,00775,028484,0,0,26,17,13,120,1,93,0,0,1,0,1,1,0
02,071,LUJÁN,00775,028485,0,0,39,20,8,100,0,107,0,1,0,1,0,1,0
02,071,LUJÁN,00775,028486,0,0,17,14,9,120,0,90,0,2,0,0,1,0,0
02,071,LUJÁN,00775,028487,0,0,31,29,11,89,0,116,1,1,0,0,0,2,0
02,071,LUJÁN,00775,028488,0,0,18,26,8,103,1,110,0,0,0,0,2,1,0
02,071,LUJÁN,00775,028489,0,0,24,25,7,126,0,94,0,2,0,0,0,2,0
02,071,LUJÁN,00775,028490,0,0,44,13,6,124,2,101,1,0,0,0,0,0,0
02,071,LUJÁN,00775,028491,0,0,32,24,9,114,0,80,0,0,1,0,1,1,0
02,071,LUJÁN,00775,028492,0,0,21,21,5,141,0,99,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028493,0,0,25,19,6,132,0,94,0,2,0,0,1,0,0
02,071,LUJÁN,00775,028494,0,0,24,15,5,106,2,94,1,3,0,0,0,1,0
02,071,LUJÁN,00775,028495,0,0,78,24,4,58,0,113,0,1,0,0,0,0,1
02,071,LUJÁN,00775,028496,0,0,23,22,12,104,0,115,0,1,0,1,0,1,1
02,071,LUJÁN,00775,028497,0,0,20,20,7,118,0,122,1,2,0,0,0,0,0
02,071,LUJÁN,00775,028498,0,0,27,20,14,102,0,110,0,0,0,0,0,1,0
02,071,LUJÁN,00775,028499,0,0,26,28,5,119,3,93,0,4,0,1,0,1,0
02,071,LUJÁN,00775,028500,0,0,0,0,9,123,0,194,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028501,0,0,25,23,4,128,0,98,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028502,0,0,18,22,7,98,0,129,0,2,1,1,0,2,1
02,071,LUJÁN,00775,028503,0,0,21,15,7,105,0,107,0,1,0,1,0,0,0
02,071,LUJÁN,00775,028504,0,0,8,21,9,103,0,128,0,7,0,0,0,1,0
02,071,LUJÁN,00775,028505,0,0,16,20,11,94,0,140,0,3,0,1,1,0,0
02,071,LUJÁN,00775,028506,0,0,20,31,4,118,0,102,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028507,0,0,25,18,6,116,0,108,0,3,0,0,1,0,0
02,071,LUJÁN,00775,028508,0,0,1,19,4,131,2,80,0,2,0,0,0,2,1
02,071,LUJÁN,00775,028509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028510,0,0,16,13,11,110,0,107,0,2,2,0,1,0,0
02,071,LUJÁN,00775,028511,0,0,18,27,18,93,0,129,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028512,0,0,23,30,4,124,0,124,0,0,1,0,0,1,0
02,071,LUJÁN,00775,028513,0,0,18,24,6,105,0,103,0,2,0,1,0,2,0
02,071,LUJÁN,00775,028514,0,0,18,19,9,113,2,105,0,0,0,0,2,7,0
02,071,LUJÁN,00775,028515,0,0,32,12,6,111,1,118,0,2,0,2,1,2,0
02,071,LUJÁN,00775,028516,0,0,23,24,9,115,0,113,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028517,0,0,18,13,7,112,0,114,0,1,1,0,0,1,0
02,071,LUJÁN,00775,028518,0,0,29,14,9,0,0,92,0,2,0,0,0,3,1
02,071,LUJÁN,00775,028519,0,0,20,20,11,121,1,101,1,0,0,1,0,0,0
02,071,LUJÁN,00775,028520,0,0,22,19,5,121,0,106,0,2,0,0,0,1,0
02,071,LUJÁN,00775,028521,0,0,13,18,10,101,0,133,0,2,0,0,0,2,0
02,071,LUJÁN,00775,028522,0,0,26,12,16,116,0,96,1,2,0,1,0,0,0
02,071,LUJÁN,00775,028523,0,0,19,25,17,107,0,102,0,1,1,0,1,0,0
02,071,LUJÁN,00775,028524,0,0,0,22,2,119,0,110,0,1,1,0,1,0,0
02,071,LUJÁN,00775,028525,0,0,21,20,11,107,1,105,1,2,0,0,1,0,0
02,071,LUJÁN,00775,028526,0,0,30,14,8,114,0,96,1,0,1,1,0,1,0
02,071,LUJÁN,00775,028527,0,0,19,18,9,97,2,105,0,1,0,0,0,1,0
02,071,LUJÁN,00775,028528,0,0,21,0,8,124,0,86,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028529,0,0,19,14,7,120,0,104,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028530,0,0,28,20,6,122,0,91,0,2,0,0,0,2,0
02,071,LUJÁN,00775,028531,0,0,32,22,8,104,1,105,0,1,1,0,0,1,0
02,071,LUJÁN,00775,028532,0,0,34,10,6,115,1,104,0,1,0,0,0,0,0
02,071,LUJÁN,00775,028533,0,0,22,16,6,94,0,137,1,3,0,0,0,0,1
02,071,LUJÁN,00775,028534,0,0,22,18,11,98,0,101,0,3,1,0,0,3,0
02,071,LUJÁN,00775,028535,0,0,31,18,4,117,2,99,0,3,0,1,0,0,0
02,071,LUJÁN,00775,028536,0,0,1,22,8,114,1,115,0,0,0,1,1,0,0
02,071,LUJÁN,00775,028537,0,0,13,33,13,100,0,114,0,1,0,0,2,0,0
02,071,LUJÁN,00775,028538,0,0,25,26,14,120,1,88,0,1,0,1,0,1,0
02,071,LUJÁN,00775,028539,0,0,32,15,5,132,1,74,1,2,1,1,1,0,1
02,071,LUJÁN,00775,028540,0,0,22,30,13,100,0,104,0,0,0,2,0,0,1
02,071,LUJÁN,00775,028541,0,0,20,20,5,117,0,93,0,0,0,0,0,1,0
02,071,LUJÁN,00775,028542,0,0,10,24,12,112,1,121,0,1,0,0,0,1,0
02,071,LUJÁN,00775,028543,0,0,24,31,5,87,1,129,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028544,0,0,0,22,10,119,0,109,0,2,0,0,0,0,0
02,071,LUJÁN,00775,028545,0,0,21,23,16,106,0,119,0,0,0,0,1,0,0
02,071,LUJÁN,00775,028546,0,0,22,20,11,100,1,101,1,2,0,0,1,0,0
02,071,LUJÁN,00775,028547,0,0,21,21,11,113,0,108,0,2,0,0,0,2,0
02,071,LUJÁN,00775,028548,0,0,31,21,8,102,0,105,0,6,1,2,0,0,0
02,071,LUJÁN,00775,028549,0,0,42,24,8,110,3,93,0,1,0,0,0,0,0
02,071,LUJÁN,00775,028550,0,0,26,30,7,93,2,116,0,3,1,0,1,0,0
02,071,LUJÁN,00775,028551,0,0,16,16,11,122,0,112,0,1,1,0,1,0,0
02,071,LUJÁN,00775,028552,0,0,25,26,7,89,1,124,0,1,0,0,0,1,1
02,071,LUJÁN,00775,028553,0,0,19,17,8,120,0,104,1,1,0,1,1,1,0
02,071,LUJÁN,00775,028554,0,0,24,25,7,98,0,114,0,1,0,2,0,1,0
02,071,LUJÁN,00775,028555,0,0,26,17,11,133,1,90,0,0,0,1,0,2,0
02,071,LUJÁN,00775,028556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028557,0,0,35,23,11,106,1,81,1,1,2,1,0,0,4
02,071,LUJÁN,00775,028558,0,0,44,13,7,126,0,80,0,0,0,0,0,1,0
02,071,LUJÁN,00775,028559,0,0,19,23,10,114,2,118,0,0,0,1,0,2,0
02,071,LUJÁN,00775,028560,0,0,25,32,17,89,1,104,1,1,0,0,0,0,0
02,071,LUJÁN,00775,028561,0,0,10,52,2,128,0,104,0,0,0,0,0,0,0
02,071,LUJÁN,00775,028562,0,0,20,24,9,120,1,108,0,1,0,0,0,1,0
02,071,LUJÁN,00775,028563,0,0,31,18,6,105,0,118,0,3,0,0,0,0,0
02,071,LUJÁN,00775,028564,0,0,6,21,6,74,0,50,0,2,0,0,0,0,1
02,071,LUJÁN,00775,028565,0,0,7,20,5,48,0,79,0,2,0,0,0,0,0
02,071,LUJÁN,00776,028569,0,0,27,19,6,19,0,153,0,1,0,0,0,0,0
02,071,LUJÁN,00777,028570,0,0,25,30,13,111,1,95,0,2,0,0,2,0,0
02,071,LUJÁN,00777,028571,0,0,15,27,6,126,0,87,0,0,0,0,0,0,0
02,071,LUJÁN,00777,028572,0,0,21,20,8,126,0,95,0,2,2,2,0,0,0
02,071,LUJÁN,00777,028573,0,0,21,25,13,114,1,105,0,0,1,1,0,0,0
02,071,LUJÁN,00777,028574,0,0,20,19,6,124,1,114,0,2,0,0,0,0,0
02,071,LUJÁN,00777,028575,0,0,55,30,7,79,0,99,0,3,0,1,0,0,0
02,071,LUJÁN,00777,028576,0,0,23,29,6,122,0,87,0,0,0,1,0,1,0
02,071,LUJÁN,00777,028577,0,0,25,24,2,131,1,96,0,1,0,0,0,0,0
02,071,LUJÁN,00777,028578,0,0,26,27,5,127,0,100,0,0,0,2,0,0,1
02,071,LUJÁN,00777,028579,0,0,23,18,10,133,1,104,1,2,0,1,0,1,0
02,071,LUJÁN,00777,028580,0,0,14,21,9,123,1,97,0,3,0,0,0,1,0
02,071,LUJÁN,00777,028581,0,0,6,20,7,145,0,99,0,1,2,0,0,1,1
02,071,LUJÁN,00777,028582,0,0,0,4,3,69,2,29,0,0,0,0,0,0,0
02,071,LUJÁN,00778,028583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00778,028584,0,0,22,31,5,137,1,89,0,1,0,1,1,4,0
02,071,LUJÁN,00778,028585,0,0,26,32,5,151,1,76,0,1,0,0,0,0,0
02,071,LUJÁN,00778,028586,0,0,16,21,7,157,2,84,0,1,1,0,0,0,0
02,071,LUJÁN,00778,028587,0,0,28,29,8,158,2,70,0,2,0,1,0,2,0
02,071,LUJÁN,00778,028588,0,0,28,25,6,141,1,81,0,1,1,0,0,0,3
02,071,LUJÁN,00778,028589,0,0,29,23,5,139,0,83,0,1,0,0,0,3,0
02,071,LUJÁN,00778,028590,0,0,25,25,9,126,1,100,0,1,0,0,0,1,0
02,071,LUJÁN,00778,028591,0,0,17,15,7,148,0,80,0,3,0,1,0,0,0
02,071,LUJÁN,00778,028592,0,0,27,24,8,120,1,105,0,1,0,0,0,1,0
02,071,LUJÁN,00778,028593,0,0,1,19,8,159,0,94,0,1,0,0,1,1,0
02,071,LUJÁN,00778,028594,0,0,7,23,6,130,1,99,0,3,0,0,0,1,0
02,071,LUJÁN,00778,028595,0,0,26,33,10,137,0,80,0,1,0,0,0,1,0
02,071,LUJÁN,00778,028596,0,0,18,33,9,136,3,71,0,2,1,1,1,4,0
02,071,LUJÁN,00778,028597,0,0,16,28,10,148,0,83,1,1,0,1,0,1,0
02,071,LUJÁN,00778,028598,0,0,26,19,8,132,0,91,0,0,0,0,1,0,0
02,071,LUJÁN,00778,028599,0,0,39,19,8,140,0,79,0,1,0,1,0,0,0
02,071,LUJÁN,00778,028600,0,0,3,16,6,144,1,93,0,1,1,2,2,2,1
02,071,LUJÁN,00778,028601,0,0,22,23,7,128,1,91,1,2,0,0,0,0,1
02,071,LUJÁN,00778,028602,0,0,29,19,3,163,2,67,1,2,0,1,0,0,0
02,071,LUJÁN,00778,028603,0,0,5,0,0,27,0,17,0,1,0,0,0,0,0
02,071,LUJÁN,00779,028604,0,0,15,21,5,98,3,82,0,3,2,0,2,0,1
02,071,LUJÁN,00779,028605,0,0,54,26,2,57,0,108,0,2,1,0,0,1,0
02,071,LUJÁN,00779,028606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00779,028607,0,0,24,25,5,93,0,96,0,0,1,0,1,0,0
02,071,LUJÁN,00779,028608,0,0,31,21,5,92,0,86,0,1,0,0,0,1,1
02,071,LUJÁN,00779,028609,0,0,23,23,7,76,1,72,0,2,1,0,1,2,1
02,071,LUJÁN,00779,028610,0,0,28,14,3,98,1,73,2,0,0,1,0,0,1
02,071,LUJÁN,00780,028611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00780,028612,0,0,20,17,6,98,0,116,0,3,0,0,2,0,0
02,071,LUJÁN,00780,028613,0,0,9,7,5,36,0,25,0,0,0,0,0,0,0
02,071,LUJÁN,00781,028614,0,0,0,14,7,123,0,53,0,2,0,1,0,0,0
02,071,LUJÁN,00781,028615,0,0,21,15,10,88,2,89,0,2,0,1,0,0,0
02,071,LUJÁN,00781,028616,0,0,0,23,8,0,3,0,0,2,0,1,0,0,0
02,071,LUJÁN,00781,028617,0,0,27,14,6,100,1,92,0,3,1,1,0,0,1
02,071,LUJÁN,00781,028618,0,0,5,15,6,123,0,68,0,0,0,0,1,0,1
02,071,LUJÁN,00781,028619,0,0,1,21,5,135,1,71,0,2,0,0,0,0,0
02,071,LUJÁN,00781,028620,0,0,31,17,8,98,1,87,0,4,1,0,0,0,0
02,071,LUJÁN,00781,028621,0,0,21,13,5,117,0,75,0,1,0,0,2,0,1
02,071,LUJÁN,00781,028622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00781,028623,0,0,28,20,0,129,0,65,0,2,1,0,0,1,0
02,071,LUJÁN,00781,028624,0,0,28,11,12,124,3,79,0,0,4,0,1,0,0
02,071,LUJÁN,00781,028625,0,0,15,23,12,113,0,82,0,1,0,0,0,1,0
02,071,LUJÁN,00781,028626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,071,LUJÁN,00781,028627,0,0,23,18,3,88,5,94,0,3,0,0,1,0,0
02,071,LUJÁN,00781,028628,0,0,10,8,3,43,0,23,0,0,0,0,0,0,0
02,071,LUJÁN,00782,028629,0,0,36,9,6,147,2,71,0,4,0,1,0,0,0
02,071,LUJÁN,00782,028630,0,0,27,23,9,165,1,57,0,1,1,0,1,0,0
02,071,LUJÁN,00782,028631,0,0,33,12,11,141,0,61,0,2,0,1,1,0,0
02,071,LUJÁN,00782,028632,0,0,20,20,5,174,0,56,0,4,0,0,0,0,0
02,071,LUJÁN,00782,028633,0,0,25,9,12,158,0,44,1,1,0,1,1,1,0
02,071,LUJÁN,00782,028634,0,0,11,4,2,58,0,28,0,2,0,0,0,0,1
02,072,MAGDALENA,00783,028635,0,0,17,19,4,88,0,139,0,1,0,0,0,0,0
02,072,MAGDALENA,00783,028636,0,0,26,20,5,112,0,113,0,0,0,1,0,0,0
02,072,MAGDALENA,00783,028637,0,0,28,19,7,90,0,14,0,1,0,0,0,0,0
02,072,MAGDALENA,00783,028638,0,0,20,14,4,117,0,117,0,3,0,0,0,0,1
02,072,MAGDALENA,00783,028639,0,0,23,14,5,111,1,110,0,3,0,0,2,3,0
02,072,MAGDALENA,00783,028640,0,0,31,11,5,94,0,131,0,0,1,0,0,0,0
