codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0022,0038,0045,0101,0111,0281,0505,0506,0507
10,General Belgrano                        ,001,0007 ,0063,396,0,0,0,9,5,0,97,2,2,19,20,87
10,General Belgrano                        ,001,0007 ,0064,396,0,0,7,7,5,3,117,3,2,21,30,83
10,General Belgrano                        ,001,0007 ,0065,396,0,0,6,10,4,2,105,7,1,18,14,92
10,General Belgrano                        ,001,0007 ,0066,396,0,0,7,8,8,2,150,5,2,12,11,71
10,General Belgrano                        ,001,0007 ,0067,396,59,4,7,7,7,5,116,2,3,21,13,90
10,General Belgrano                        ,001,0007 ,0068,396,3,4,5,8,6,2,121,3,5,22,15,91
10,General Belgrano                        ,001,0007 ,0615,391,2,5,1,8,7,3,105,3,4,14,20,79
10,General Belgrano                        ,001,0007 ,0616,391,9,1,10,7,8,2,84,4,2,19,14,70
10,General Belgrano                        ,001,0007 ,0617,391,0,0,14,5,2,4,128,6,6,11,16,58
10,General Belgrano                        ,001,0007 ,0618,391,0,0,0,0,0,0,0,0,0,0,0,0
10,General Belgrano                        ,001,0007 ,0619,391,0,0,4,7,3,0,119,5,2,9,17,58
10,General Belgrano                        ,001,0007 ,0620,390,4,8,4,7,6,7,98,2,2,10,19,76
10,General Belgrano                        ,001,0007 ,0621,390,30,6,3,7,8,2,98,4,3,19,22,79
10,General Belgrano                        ,001,0007 ,0622,390,18,5,2,5,4,3,99,6,0,17,29,69
10,General Belgrano                        ,001,0007 ,0623,390,27,4,6,14,6,4,106,8,2,17,10,60
10,General Belgrano                        ,001,0007 ,0624,390,17,13,7,2,8,3,100,4,1,24,19,63
10,General Belgrano                        ,001,0007 ,0625,390,26,13,4,4,5,4,103,4,1,12,24,72
10,General Belgrano                        ,001,0007 ,0626,390,3,5,3,3,10,1,93,2,3,20,20,68
10,General Belgrano                        ,001,0007 ,0627,390,25,5,5,6,5,4,105,4,5,18,15,50
10,General Belgrano                        ,001,0007 ,0628,390,0,0,6,1,4,5,110,7,1,14,26,67
