codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00037,00047,00052,00081,00086,00109
24,002,Río Grande,05669,098386,0,0,25,68,14,46,6,6,49
24,002,Río Grande,05669,098387,0,0,23,68,11,63,7,10,41
24,002,Río Grande,05669,098388,0,0,26,99,19,33,8,5,51
24,002,Río Grande,05669,098389,0,0,23,81,15,43,4,6,37
24,002,Río Grande,05669,098390,0,0,30,82,13,43,9,8,48
24,002,Río Grande,05669,098391,0,0,30,73,19,37,7,5,59
24,002,Río Grande,05669,098392,0,0,30,62,16,30,5,11,51
24,002,Río Grande,05669,098393,0,0,21,87,16,45,7,6,55
24,002,Río Grande,05669,098394,0,0,95,87,15,42,3,9,46
24,002,Río Grande,05669,098395,0,0,34,78,19,42,3,10,40
24,002,Río Grande,05669,098396,0,0,14,80,11,36,5,8,56
24,002,Río Grande,05669,098397,0,0,20,76,15,58,14,6,49
24,002,Río Grande,05669,098398,0,0,29,84,11,44,9,7,44
24,002,Río Grande,05669,098399,0,0,20,78,10,50,6,8,50
24,002,Río Grande,05669,098400,0,0,14,37,9,24,4,7,35
24,002,Río Grande,05669,098401,0,0,13,58,10,32,3,4,26
24,002,Río Grande,05669,101405,0,0,0,0,0,0,0,0,0
24,002,Río Grande,05670,098402,0,0,22,69,16,45,2,7,34
24,002,Río Grande,05670,098403,0,0,21,60,14,60,0,7,32
24,002,Río Grande,05670,098404,0,0,15,57,22,64,3,4,29
24,002,Río Grande,05670,098405,0,0,21,65,15,57,8,5,37
24,002,Río Grande,05670,098406,0,0,20,47,21,56,5,2,41
24,002,Río Grande,05670,098407,0,0,9,50,15,62,9,2,33
24,002,Río Grande,05670,098408,0,0,18,58,13,56,5,5,44
24,002,Río Grande,05670,098409,0,0,19,71,17,43,6,9,31
24,002,Río Grande,05670,098410,0,0,16,65,9,61,2,3,46
24,002,Río Grande,05670,098411,0,0,12,17,1,20,1,1,7
24,002,Río Grande,05671,098412,0,0,26,98,20,38,4,6,39
24,002,Río Grande,05671,098413,0,0,21,87,11,33,10,6,49
24,002,Río Grande,05671,098414,0,0,26,73,22,28,2,4,55
24,002,Río Grande,05671,098415,0,0,14,86,14,50,4,4,42
24,002,Río Grande,05671,098416,0,0,21,82,14,44,8,2,42
24,002,Río Grande,05671,098417,0,0,18,95,13,38,2,8,35
24,002,Río Grande,05671,098418,0,0,22,79,22,33,6,7,41
24,002,Río Grande,05671,098419,0,0,15,107,10,34,6,7,44
24,002,Río Grande,05671,098420,0,0,13,90,22,26,6,5,40
24,002,Río Grande,05671,098421,0,0,21,94,18,37,2,5,41
24,002,Río Grande,05671,098422,0,0,32,70,22,39,5,12,41
24,002,Río Grande,05671,098423,0,0,27,79,9,41,2,5,52
24,002,Río Grande,05671,098424,0,0,27,87,14,30,2,3,44
24,002,Río Grande,05671,098425,0,0,17,45,7,24,3,4,39
24,002,Río Grande,05671,098426,0,0,17,56,14,17,0,2,30
24,002,Río Grande,05672,098427,0,0,40,101,16,24,3,5,38
24,002,Río Grande,05672,098428,0,0,19,85,14,38,8,6,48
24,002,Río Grande,05672,098429,0,0,33,78,19,37,4,6,40
24,002,Río Grande,05672,098430,0,0,23,76,16,48,2,11,44
