codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0014,0022,0540,0045,0112,0119,0124,0130,0160,0501,0527,0536,0563
23,Chicligasta,005,0061A,2332,257,5,0,0,1,1,540,1,3,9,4,14,0,100,22,17,11
23,Chicligasta,005,0061A,2333,257,5,2,1,2,1,540,1,4,11,3,14,3,120,19,14,4
23,Chicligasta,005,0062 ,0840,295,4,3,1,3,1,540,1,3,17,2,11,0,167,16,5,1
23,Chicligasta,005,0062 ,0841,294,3,3,0,2,1,540,0,3,32,0,7,1,148,15,21,5
23,Chicligasta,005,0062 ,0842,294,4,1,0,2,1,540,0,5,30,0,9,0,157,18,11,2
23,Chicligasta,005,0062 ,0843,294,3,5,0,2,2,540,0,2,26,0,8,0,147,13,13,3
23,Chicligasta,005,0062 ,0844,294,3,8,0,1,0,540,2,2,21,0,6,0,148,23,10,2
23,Chicligasta,005,0062 ,2334,295,2,2,0,0,1,540,0,0,31,0,12,0,137,21,6,6
23,Chicligasta,005,0062 ,2335,295,3,7,0,0,0,540,0,1,30,0,6,2,131,16,13,4
23,Chicligasta,005,0062 ,2336,295,4,2,1,0,1,540,2,1,29,0,10,0,123,21,9,3
23,Chicligasta,005,0062 ,2337,294,1,2,0,0,2,540,0,2,31,1,6,1,148,17,12,3
23,Chicligasta,005,0062 ,2338,294,1,9,0,0,0,540,1,2,22,3,8,0,137,25,8,2
23,Chicligasta,005,0063 ,0845,285,3,2,1,2,0,540,0,2,18,1,5,0,82,5,3,0
23,Chicligasta,005,0063 ,2339,182,3,2,0,1,1,540,0,3,18,1,7,2,92,10,3,1
23,Chicligasta,005,0063 ,2340,181,1,3,1,1,0,540,2,0,29,0,10,0,166,9,8,2
23,Chicligasta,005,0064 ,0846,207,0,1,0,0,0,540,0,1,3,1,7,0,126,13,9,3
23,Chicligasta,005,0064 ,0847,206,1,1,1,0,0,540,0,0,3,0,8,0,130,9,20,3
23,Chicligasta,005,0064 ,2341,217,4,1,1,3,0,540,0,5,2,0,10,1,116,11,11,2
23,Chicligasta,005,0064 ,2342,216,4,2,0,2,2,540,0,1,2,0,6,0,119,8,16,5
23,Chicligasta,005,0065 ,0848,247,7,1,1,1,1,540,0,2,9,0,5,0,135,39,7,5
23,Chicligasta,005,0065 ,0849,247,3,0,0,4,0,540,0,2,4,0,5,3,139,22,5,5
23,Chicligasta,005,0065 ,0850,247,0,0,0,0,0,540,0,2,6,0,7,0,137,29,12,0
23,Chicligasta,005,0065 ,2343,276,1,1,1,2,0,540,1,2,7,1,8,0,125,42,12,0
23,Chicligasta,005,0065 ,2344,276,0,1,1,1,1,540,2,5,6,6,7,1,160,24,5,3
23,Chicligasta,005,0065 ,2345,276,1,4,0,0,1,540,0,5,5,1,22,1,133,34,6,2
23,Chicligasta,005,0066 ,0851,198,2,1,1,0,0,540,1,0,8,0,5,0,109,13,8,3
23,Chicligasta,005,0066 ,0852,197,4,3,0,0,2,540,1,0,7,0,3,0,99,21,9,1
23,Chicligasta,005,0066 ,2346,243,5,2,0,5,1,540,1,1,15,0,7,0,114,21,21,3
23,Chicligasta,005,0066 ,2347,242,1,2,0,0,0,540,0,0,17,0,3,2,96,24,18,2
23,Chicligasta,005,0067 ,0853,284,6,2,1,2,0,540,0,6,8,0,18,1,159,11,18,1
23,Chicligasta,005,0067 ,0854,284,2,3,1,2,0,540,0,6,5,0,11,0,143,8,33,4
23,Chicligasta,005,0067 ,0855,284,1,2,2,0,1,540,1,1,14,1,4,0,154,21,18,6
23,Chicligasta,005,0067 ,0856,284,1,4,1,0,0,540,0,4,3,0,13,1,161,26,14,3
23,Chicligasta,005,0067 ,0857,284,0,3,1,3,0,540,1,5,9,0,12,3,161,19,13,2
23,Chicligasta,005,0067 ,2348,305,4,5,1,2,1,540,2,8,7,2,12,2,143,19,23,4
23,Chicligasta,005,0067 ,2349,305,4,0,0,4,1,540,1,11,9,2,15,0,135,20,20,2
23,Chicligasta,005,0067 ,2350,305,1,3,0,2,0,540,1,2,11,0,14,0,139,31,19,2
23,Chicligasta,005,0067 ,2351,305,0,7,1,1,3,540,1,7,6,0,6,1,133,27,19,6
23,Chicligasta,005,0067 ,2352,304,2,4,1,5,1,540,0,7,12,2,11,1,141,23,17,4
23,Chicligasta,005,0068 ,0858,315,5,6,0,0,0,540,0,0,7,0,15,0,133,21,22,3
23,Chicligasta,005,0068 ,2353,190,1,2,0,0,0,540,0,1,15,0,9,2,68,17,12,2
23,Chicligasta,005,0068 ,2354,189,1,1,0,2,0,540,1,3,12,0,11,2,72,10,9,1
23,Chicligasta,005,0069 ,0859,320,5,0,3,1,0,540,0,5,10,0,12,2,187,37,4,0
23,Chicligasta,005,0069 ,0860,320,6,0,1,2,0,540,0,4,10,1,15,0,171,34,16,2
23,Chicligasta,005,0069 ,0861,320,3,0,1,1,1,540,0,6,4,0,12,1,180,35,10,4
23,Chicligasta,005,0069 ,2355,346,7,0,0,2,3,540,0,5,8,3,9,1,152,42,15,10
23,Chicligasta,005,0069 ,2356,346,5,0,1,1,0,540,2,7,6,3,8,0,156,34,11,7
23,Chicligasta,005,0069 ,2357,346,2,0,1,0,2,540,5,6,14,1,12,2,153,45,14,2
23,Chicligasta,005,0070 ,0862,342,3,7,0,1,0,540,1,10,4,0,7,0,175,41,23,5
23,Chicligasta,005,0070 ,0863,342,2,2,0,1,2,540,1,10,2,1,13,0,163,51,23,7
23,Chicligasta,005,0070 ,0864,342,1,3,1,2,1,540,1,5,8,2,11,0,166,38,22,7
23,Chicligasta,005,0070 ,0865,342,3,2,2,2,0,540,0,3,3,1,21,0,179,42,23,5
23,Chicligasta,005,0070 ,0866,342,3,9,0,4,0,540,0,5,4,0,15,0,189,36,17,3
23,Chicligasta,005,0070 ,0867,342,7,3,0,3,1,540,1,6,7,0,12,0,189,37,16,4
23,Chicligasta,005,0070 ,2358,302,1,9,4,2,0,540,0,6,5,0,8,0,123,35,15,4
23,Chicligasta,005,0070 ,2359,302,2,6,0,2,3,540,1,10,8,1,8,0,138,41,19,0
23,Chicligasta,005,0070 ,2360,302,4,1,0,4,0,540,0,12,4,1,17,2,128,45,17,3
23,Chicligasta,005,0070 ,2361,302,7,2,0,3,1,540,0,7,15,4,8,1,127,39,21,4
23,Chicligasta,005,0070 ,2362,302,4,7,1,2,0,540,2,9,8,2,11,1,113,44,26,4
23,Chicligasta,005,0070 ,2363,302,5,7,0,0,1,540,1,6,7,1,1,1,145,31,12,4
23,Chicligasta,005,0070 ,2364,302,4,6,0,6,0,540,1,3,5,3,9,2,134,47,14,1
23,Chicligasta,005,0071 ,0868,263,1,1,0,0,0,540,0,0,1,0,3,0,137,44,7,2
23,Chicligasta,005,0071 ,0869,263,2,0,0,1,0,540,0,1,3,1,7,0,128,58,11,2
23,Chicligasta,005,0071 ,0870,263,2,2,0,1,0,540,0,4,3,0,7,0,129,31,10,2
23,Chicligasta,005,0071 ,0871,262,2,0,0,0,0,540,0,0,5,0,2,1,124,52,5,1
23,Chicligasta,005,0071 ,2365,304,7,2,1,2,0,540,1,3,5,0,5,1,155,45,6,1
23,Chicligasta,005,0071 ,2366,304,3,0,0,0,0,540,0,0,5,1,6,0,125,67,12,0
23,Chicligasta,005,0071 ,2367,303,1,0,2,0,1,540,0,1,10,1,3,0,132,47,14,0
23,Chicligasta,005,0071 ,2368,303,2,1,0,1,0,540,0,0,5,2,9,0,140,58,7,0
23,Río Chico,006,0072 ,0872,343,3,5,0,4,1,540,0,6,8,0,16,1,171,24,35,7
23,Río Chico,006,0072 ,0873,343,3,3,1,1,0,540,0,11,11,1,17,1,161,34,17,7
23,Río Chico,006,0072 ,0874,343,2,6,3,1,3,540,0,7,15,1,10,0,153,23,40,10
23,Río Chico,006,0072 ,0875,343,2,1,1,5,1,540,0,5,8,0,9,0,170,23,30,12
23,Río Chico,006,0072 ,0876,343,5,4,4,5,2,540,1,6,11,0,16,0,158,36,32,2
23,Río Chico,006,0072 ,0877,343,4,1,1,4,1,540,1,10,7,2,16,0,168,19,32,11
23,Río Chico,006,0072 ,0878,343,5,2,3,2,1,540,0,5,12,2,19,0,158,23,27,8
23,Río Chico,006,0072 ,0879,343,0,2,3,4,2,540,1,14,11,0,16,0,135,27,33,3
23,Río Chico,006,0072 ,0880,343,0,6,2,2,1,540,1,9,13,1,4,2,181,21,22,5
23,Río Chico,006,0072 ,0881,343,1,1,2,0,2,540,1,14,9,1,21,0,166,17,36,6
23,Río Chico,006,0072 ,0882,343,5,7,0,0,0,540,0,13,14,0,15,1,160,15,32,9
23,Río Chico,006,0072 ,0883,343,1,1,1,1,0,540,0,9,8,0,12,0,153,26,43,5
23,Río Chico,006,0072 ,0884,343,5,5,1,0,1,540,0,4,9,0,9,1,183,16,24,11
23,Río Chico,006,0072 ,0885,343,4,7,3,2,1,540,1,6,11,1,11,1,164,23,32,6
23,Río Chico,006,0072 ,0886,343,3,3,2,3,1,540,2,3,9,1,11,1,161,23,35,7
23,Río Chico,006,0072 ,0887,343,3,3,2,4,2,540,0,9,10,1,12,1,163,23,29,5
23,Río Chico,006,0072 ,0888,343,5,4,2,1,3,540,0,9,6,0,14,0,165,22,34,2
23,Río Chico,006,0072 ,0889,343,1,3,1,0,0,540,0,14,7,2,20,1,159,28,28,4
23,Río Chico,006,0072 ,0890,343,2,6,0,0,2,540,0,8,8,0,14,2,175,20,32,8
23,Río Chico,006,0072 ,0891,343,7,4,2,4,2,540,0,11,11,0,10,1,176,16,25,4
23,Río Chico,006,0072 ,0892,343,6,4,0,2,1,540,3,9,5,0,13,1,142,31,41,5
23,Río Chico,006,0072 ,0893,343,7,0,2,2,2,540,0,10,16,0,14,0,170,18,30,6
23,Río Chico,006,0072 ,0894,343,4,3,2,2,1,540,0,14,6,0,15,0,178,18,23,3
23,Río Chico,006,0072 ,0895,343,2,4,1,0,2,540,0,13,7,1,12,1,157,26,30,7
23,Río Chico,006,0072 ,0896,343,4,2,1,1,1,540,3,6,7,1,6,0,177,26,32,8
23,Río Chico,006,0072 ,0897,343,3,4,1,1,0,540,1,7,9,0,13,0,195,14,23,3
23,Río Chico,006,0072 ,0898,343,3,0,0,1,2,540,1,10,11,1,13,0,177,29,19,1
23,Río Chico,006,0072 ,0899,342,2,3,1,2,0,540,0,9,14,0,13,1,167,17,38,7
23,Río Chico,006,0072 ,0900,342,2,3,4,2,1,540,0,4,10,0,20,0,162,30,29,8
23,Río Chico,006,0072 ,2369,342,6,0,0,1,0,540,0,4,20,0,14,1,167,31,21,3
23,Río Chico,006,0072 ,2370,342,7,5,2,0,0,540,1,12,7,2,11,2,133,21,30,8
23,Río Chico,006,0072 ,2371,342,10,8,2,2,1,540,0,10,16,1,13,1,130,16,35,8
23,Río Chico,006,0072 ,2372,342,2,6,2,1,0,540,0,11,14,1,12,1,155,29,24,5
23,Río Chico,006,0072 ,2373,342,7,10,1,2,3,540,2,6,14,1,20,1,127,35,32,8
23,Río Chico,006,0072 ,2374,342,3,2,3,3,1,540,0,3,26,0,11,0,166,12,25,2
23,Río Chico,006,0072 ,2375,342,5,6,3,6,0,540,1,8,11,0,13,0,137,38,23,4
23,Río Chico,006,0072 ,2376,342,7,9,6,4,0,540,0,6,11,1,14,1,153,17,35,2
23,Río Chico,006,0072 ,2377,342,6,5,1,1,1,540,0,15,14,5,15,0,126,32,33,5
23,Río Chico,006,0072 ,2378,341,4,3,0,1,1,540,1,8,13,0,17,1,140,32,32,0
23,Río Chico,006,0072 ,2379,341,3,3,1,0,0,540,0,11,11,2,11,0,143,33,32,4
23,Río Chico,006,0072 ,2380,341,4,1,2,3,3,540,0,11,13,0,10,1,165,17,18,2
23,Río Chico,006,0072 ,2381,341,4,3,4,1,0,540,0,19,11,0,18,1,133,24,24,0
23,Río Chico,006,0072 ,2382,341,6,1,3,4,1,540,0,13,16,1,14,1,132,21,34,10
23,Río Chico,006,0072 ,2383,341,2,6,2,2,2,540,1,15,11,0,13,0,144,32,19,3
23,Río Chico,006,0072 ,2384,341,10,0,2,1,0,540,0,14,11,2,21,0,143,28,22,5
23,Río Chico,006,0072 ,2385,341,3,0,2,1,0,540,1,11,10,0,15,1,162,27,28,6
23,Río Chico,006,0072 ,2386,341,5,1,2,4,0,540,0,7,10,3,12,0,159,25,23,3
23,Río Chico,006,0072 ,2387,341,0,3,1,1,1,540,0,8,8,0,14,0,159,26,27,5
23,Río Chico,006,0072 ,2388,341,3,6,0,0,0,540,1,3,10,58,8,1,13,44,0,4
23,Río Chico,006,0072 ,2389,341,2,7,4,7,1,540,0,11,15,0,10,2,146,20,20,8
23,Río Chico,006,0072 ,2390,341,7,3,1,0,3,540,1,6,10,2,18,0,152,23,27,2
23,Río Chico,006,0072 ,2391,341,4,2,2,2,1,540,1,8,8,2,9,0,142,37,23,10
23,Río Chico,006,0072 ,2392,341,10,7,0,1,1,540,1,9,14,2,8,0,154,18,32,3
23,Río Chico,006,0072 ,2393,341,11,6,1,2,2,540,2,6,12,1,12,0,146,31,22,2
23,Río Chico,006,0072 ,2394,341,9,7,3,0,1,540,1,12,12,1,9,1,125,27,40,6
23,Río Chico,006,0072 ,2395,341,7,4,5,2,0,540,0,10,8,0,17,1,139,20,29,10
23,Río Chico,006,0073 ,0901,268,3,1,1,0,0,540,0,3,50,0,9,0,125,16,6,2
23,Río Chico,006,0073 ,0902,268,1,2,1,1,0,540,0,3,35,0,6,0,138,9,10,1
23,Río Chico,006,0073 ,0903,267,1,3,0,2,0,540,0,4,28,0,10,0,132,10,9,4
23,Río Chico,006,0073 ,2396,275,5,2,4,1,4,540,1,6,44,0,5,0,112,15,3,1
23,Río Chico,006,0073 ,2397,275,3,1,0,0,0,540,1,6,46,0,12,4,103,5,12,2
23,Río Chico,006,0073 ,2398,274,2,9,1,1,0,540,0,2,44,0,7,1,97,16,19,3
23,Río Chico,006,0074 ,0904,345,3,5,1,1,1,540,1,2,6,0,17,1,221,7,19,0
23,Río Chico,006,0074 ,2399,190,1,6,0,0,0,540,0,1,5,0,3,1,119,6,8,0
23,Río Chico,006,0074 ,2400,190,3,1,0,0,1,540,0,4,8,1,6,1,110,5,7,0
23,Río Chico,006,0075 ,0905,301,4,3,0,1,2,540,0,2,11,1,21,0,147,22,20,2
23,Río Chico,006,0075 ,0906,301,0,0,0,0,2,540,0,3,20,0,17,0,161,18,15,2
23,Río Chico,006,0075 ,0907,301,2,1,0,1,1,540,1,1,19,0,17,0,140,15,27,7
23,Río Chico,006,0075 ,0908,300,1,2,0,0,0,540,0,2,12,1,15,0,150,14,22,10
23,Río Chico,006,0075 ,0909,300,3,3,1,1,2,540,0,4,9,0,8,0,158,10,23,5
23,Río Chico,006,0075 ,0910,300,3,4,0,0,0,540,0,1,16,0,14,0,129,17,25,11
23,Río Chico,006,0075 ,2401,335,3,4,0,2,5,540,4,3,13,0,25,4,134,21,23,6
23,Río Chico,006,0075 ,2402,335,2,2,0,1,0,540,0,5,14,0,10,3,155,24,18,1
23,Río Chico,006,0075 ,2403,335,3,7,0,0,0,540,0,0,29,0,24,1,120,27,33,6
23,Río Chico,006,0075 ,2404,335,6,1,0,3,0,540,2,5,16,2,13,3,152,12,30,8
23,Río Chico,006,0075 ,2405,335,4,1,0,2,1,540,1,2,24,4,19,0,139,17,22,7
23,Río Chico,006,0075 ,2406,334,3,2,1,1,0,540,1,4,24,1,24,1,128,15,26,16
23,Río Chico,006,0076 ,0911,320,0,4,1,1,1,540,0,0,7,0,7,1,248,10,8,1
23,Río Chico,006,0076 ,2407,337,2,2,0,2,0,540,0,0,9,1,1,0,244,16,8,5
23,Río Chico,006,0077 ,0912,321,3,3,0,0,1,540,0,1,5,1,8,0,183,27,14,6
23,Río Chico,006,0077 ,0913,321,5,1,0,1,2,540,1,5,3,0,3,0,206,20,10,1
23,Río Chico,006,0077 ,0914,321,2,2,1,0,0,540,0,3,2,0,10,2,205,32,11,0
23,Río Chico,006,0077 ,0915,320,6,6,0,4,0,540,2,9,10,0,6,0,203,22,6,2
23,Río Chico,006,0077 ,0916,320,2,0,0,2,0,540,1,3,7,2,6,0,205,26,5,3
23,Río Chico,006,0077 ,0917,320,2,0,0,4,2,540,1,8,0,0,5,0,194,23,7,1
23,Río Chico,006,0077 ,0918,320,1,4,0,2,1,540,0,1,2,0,9,1,201,25,18,5
23,Río Chico,006,0077 ,0919,320,1,0,0,0,2,540,0,1,6,0,11,1,185,29,14,2
23,Río Chico,006,0077 ,0920,320,3,2,0,1,1,540,1,1,4,0,17,1,162,36,16,8
23,Río Chico,006,0077 ,0921,320,4,2,0,0,0,540,0,6,1,1,8,0,186,30,13,2
23,Río Chico,006,0077 ,0922,320,3,4,0,2,1,540,0,6,6,2,13,1,203,19,6,0
23,Río Chico,006,0077 ,2408,346,2,2,1,4,2,540,3,7,16,1,12,1,167,30,13,2
23,Río Chico,006,0077 ,2409,346,4,5,2,1,1,540,1,5,3,2,11,4,188,35,8,3
23,Río Chico,006,0077 ,2410,346,9,0,0,2,1,540,0,2,4,1,13,2,180,31,4,2
23,Río Chico,006,0077 ,2411,346,4,6,1,3,1,540,0,4,3,0,8,1,200,30,11,3
23,Río Chico,006,0077 ,2412,345,4,0,4,8,3,540,3,6,5,4,3,1,191,32,16,0
23,Río Chico,006,0077 ,2413,345,1,2,1,5,0,540,0,5,6,0,6,0,195,33,5,4
23,Río Chico,006,0077 ,2414,345,2,4,2,1,1,540,1,8,8,5,10,0,167,40,10,5
23,Río Chico,006,0077 ,2415,345,0,0,0,0,0,540,0,0,10,0,0,0,252,73,10,0
23,Río Chico,006,0077 ,2416,345,3,3,5,5,4,540,0,3,7,1,16,2,198,28,11,3
23,Río Chico,006,0077 ,2417,345,0,0,0,5,1,540,0,5,10,1,17,0,153,38,17,2
23,Río Chico,006,0077 ,2418,345,3,0,0,0,0,540,1,1,16,1,2,1,177,36,25,1
23,Río Chico,006,0078 ,0923,237,1,1,0,1,1,540,0,2,8,0,7,0,136,11,11,1
23,Río Chico,006,0078 ,0924,237,1,3,0,2,1,540,0,4,8,0,7,0,142,12,13,3
23,Río Chico,006,0078 ,0925,237,4,0,0,2,0,540,0,2,8,1,7,0,129,9,14,0
23,Río Chico,006,0078 ,2419,238,0,1,1,1,1,540,1,2,10,2,11,2,110,21,5,3
23,Río Chico,006,0078 ,2420,238,1,2,0,0,0,540,0,1,11,1,5,0,140,18,13,6
23,Río Chico,006,0078 ,2421,238,6,1,0,1,0,540,1,4,9,1,6,2,116,13,3,1
23,Río Chico,006,0079 ,0926,188,0,1,0,0,0,540,0,0,7,0,8,0,100,18,16,4
23,Río Chico,006,0079 ,0927,187,2,2,0,2,1,540,0,0,1,0,2,0,91,23,10,3
23,Río Chico,006,0079 ,2422,227,1,0,0,1,0,540,0,2,5,0,11,0,105,32,18,3
23,Río Chico,006,0079 ,2423,226,1,0,1,1,0,540,0,0,3,1,1,0,130,16,11,1
23,Alberdi,007,0080 ,0928,338,0,8,1,1,1,540,0,9,19,2,15,1,135,22,38,10
23,Alberdi,007,0080 ,0929,338,3,3,0,1,2,540,0,10,18,0,16,0,131,17,42,5
23,Alberdi,007,0080 ,0930,338,2,6,0,0,1,540,0,14,11,0,11,0,136,19,52,9
23,Alberdi,007,0080 ,0931,338,2,5,0,2,5,540,0,11,17,0,16,0,117,18,66,7
23,Alberdi,007,0080 ,0932,338,3,8,0,1,0,540,1,10,9,0,18,0,128,20,55,2
23,Alberdi,007,0080 ,0933,338,1,8,0,3,1,540,0,12,23,1,20,0,118,16,51,9
23,Alberdi,007,0080 ,0934,338,5,5,0,1,4,540,0,8,21,1,11,0,125,15,47,13
23,Alberdi,007,0080 ,0935,338,2,1,2,2,4,540,0,3,15,0,12,0,129,27,47,8
23,Alberdi,007,0080 ,0936,338,0,5,3,2,1,540,1,4,9,2,22,1,125,22,51,5
23,Alberdi,007,0080 ,0937,337,0,5,0,2,1,540,0,8,16,0,9,0,132,17,57,9
23,Alberdi,007,0080 ,0938,337,1,7,2,1,0,540,0,11,8,0,15,0,133,27,52,10
23,Alberdi,007,0080 ,0939,337,1,1,1,1,0,540,0,22,19,1,9,1,145,19,25,11
23,Alberdi,007,0080 ,0940,337,1,7,1,1,2,540,1,7,17,0,21,0,110,25,57,2
23,Alberdi,007,0080 ,0941,337,5,1,0,2,1,540,0,10,26,1,13,0,130,11,36,5
23,Alberdi,007,0080 ,0942,337,2,10,0,0,3,540,0,10,20,0,15,0,148,18,31,3
23,Alberdi,007,0080 ,0943,337,11,6,1,2,1,540,0,9,16,0,21,0,117,17,46,11
23,Alberdi,007,0080 ,0944,337,2,4,2,1,1,540,0,16,19,1,10,2,131,19,39,3
23,Alberdi,007,0080 ,0945,337,1,2,0,2,2,540,0,6,19,1,17,0,131,33,33,5
23,Alberdi,007,0080 ,0946,337,2,5,0,2,2,540,0,5,24,0,19,0,135,18,47,9
23,Alberdi,007,0080 ,0947,337,1,4,1,1,1,540,2,10,10,0,17,0,133,15,54,3
23,Alberdi,007,0080 ,0948,337,5,7,2,0,0,540,0,7,24,2,13,0,133,24,52,3
23,Alberdi,007,0080 ,0949,337,2,5,1,4,2,540,0,7,24,0,15,1,132,23,43,5
23,Alberdi,007,0080 ,0950,337,1,6,1,1,0,540,0,3,25,0,12,0,139,22,48,8
23,Alberdi,007,0080 ,0951,337,1,3,0,0,1,540,0,11,18,1,14,0,157,15,47,5
23,Alberdi,007,0080 ,0952,337,2,3,0,0,0,540,1,4,12,0,18,2,157,12,49,8
23,Alberdi,007,0080 ,2424,349,6,4,1,1,1,540,1,13,24,1,17,0,120,18,42,5
23,Alberdi,007,0080 ,2425,349,0,9,1,3,0,540,1,14,23,0,19,0,115,25,46,4
23,Alberdi,007,0080 ,2426,349,2,1,0,0,0,540,0,13,19,0,10,0,141,32,42,3
23,Alberdi,007,0080 ,2427,349,5,6,0,2,1,540,3,15,18,2,19,2,126,18,39,12
23,Alberdi,007,0080 ,2428,349,4,2,1,2,1,540,0,6,13,0,22,1,126,17,54,7
23,Alberdi,007,0080 ,2429,349,4,4,0,4,0,540,0,10,16,0,15,1,102,26,46,8
23,Alberdi,007,0080 ,2430,349,2,3,2,2,2,540,1,9,21,1,9,2,145,20,42,6
23,Alberdi,007,0080 ,2431,349,2,7,2,1,4,540,1,8,16,0,19,0,107,30,65,1
23,Alberdi,007,0080 ,2432,349,3,6,2,2,0,540,1,7,22,3,21,0,143,18,37,5
23,Alberdi,007,0080 ,2433,349,3,3,1,3,1,540,0,11,25,2,17,0,130,20,60,2
23,Alberdi,007,0080 ,2434,349,4,5,0,2,1,540,1,13,19,1,12,2,118,17,46,7
23,Alberdi,007,0080 ,2435,349,3,0,1,1,3,540,0,17,24,1,14,0,111,26,43,9
23,Alberdi,007,0080 ,2436,349,2,4,1,1,1,540,0,11,23,1,13,0,110,28,53,8
23,Alberdi,007,0080 ,2437,349,6,6,3,3,3,540,0,11,19,1,18,1,123,21,25,9
23,Alberdi,007,0080 ,2438,349,5,11,0,1,3,540,1,15,27,3,10,1,114,21,34,8
23,Alberdi,007,0080 ,2439,349,2,2,0,2,0,540,4,13,26,2,18,1,112,19,45,7
23,Alberdi,007,0080 ,2440,349,2,8,0,5,1,540,0,5,25,0,23,4,108,17,39,5
23,Alberdi,007,0080 ,2441,349,3,5,0,2,1,540,0,7,30,1,13,0,108,23,60,6
23,Alberdi,007,0080 ,2442,349,4,6,0,5,2,540,3,8,20,0,7,0,129,18,47,5
23,Alberdi,007,0080 ,2443,349,4,7,2,0,1,540,2,12,22,2,14,1,116,22,51,6
23,Alberdi,007,0080 ,2444,349,1,5,0,0,3,540,1,12,27,1,9,1,118,29,41,9
23,Alberdi,007,0080 ,2445,349,6,3,1,6,1,540,1,11,22,0,24,1,121,23,32,7
23,Alberdi,007,0080 ,2446,349,5,9,1,2,0,540,2,4,27,2,12,1,142,18,42,5
23,Alberdi,007,0081 ,0953,243,1,0,1,1,0,540,1,3,9,0,4,0,136,5,12,4
23,Alberdi,007,0081 ,2447,289,4,4,1,1,0,540,0,5,5,2,12,1,147,8,13,6
23,Alberdi,007,0082 ,0954,271,3,0,0,1,0,540,1,5,6,0,13,2,157,15,11,1
23,Alberdi,007,0082 ,0955,271,2,4,1,2,0,540,1,4,5,1,7,1,143,8,9,11
23,Alberdi,007,0082 ,0956,270,0,1,1,1,0,540,1,4,7,0,7,3,137,19,15,4
23,Alberdi,007,0082 ,0957,270,4,4,0,2,1,540,0,5,9,0,13,1,133,9,14,0
23,Alberdi,007,0082 ,2448,285,1,4,0,1,2,540,0,3,6,0,10,1,132,19,15,12
23,Alberdi,007,0082 ,2449,284,7,5,0,0,0,540,0,2,11,3,8,0,152,11,6,4
23,Alberdi,007,0082 ,2450,284,1,1,2,3,1,540,0,7,6,2,10,2,136,21,10,0
23,Alberdi,007,0082 ,2451,284,7,1,0,0,0,540,3,2,11,0,12,0,132,17,19,4
23,Alberdi,007,0083 ,0958,236,1,1,0,1,0,540,0,1,7,0,3,0,137,10,19,3
23,Alberdi,007,0083 ,2452,294,5,0,0,0,0,540,0,5,13,1,5,0,129,22,36,4
23,Alberdi,007,0084 ,0959,151,1,3,0,0,0,540,0,0,1,0,5,0,77,13,11,0
23,Alberdi,007,0084 ,2453,192,1,1,0,0,1,540,1,2,1,0,3,0,93,10,15,1
23,La Cocha,008,0085 ,0960,154,0,0,0,0,0,540,1,5,10,0,7,2,84,3,18,6
23,La Cocha,008,0085 ,2454,142,0,1,0,2,0,540,0,4,1,1,2,0,70,4,21,4
23,La Cocha,008,0086 ,0961,213,3,4,2,0,0,540,0,2,6,0,0,0,112,22,10,5
23,La Cocha,008,0086 ,2455,242,1,3,0,0,0,540,1,5,10,2,2,1,118,33,11,9
23,La Cocha,008,0087 ,0962,295,5,4,0,0,0,540,0,7,4,0,6,0,164,12,15,4
23,La Cocha,008,0087 ,2456,193,2,2,1,0,1,540,1,3,5,0,8,0,74,7,9,1
23,La Cocha,008,0087 ,2457,192,1,2,0,1,0,540,0,4,5,0,9,1,86,9,12,4
23,La Cocha,008,0088 ,0963,235,3,3,2,0,0,540,0,2,11,1,6,0,122,8,20,4
23,La Cocha,008,0088 ,0964,234,2,1,0,1,1,540,1,1,11,0,9,0,122,11,22,6
23,La Cocha,008,0088 ,2458,298,4,1,3,1,0,540,5,3,11,1,8,0,140,11,20,3
23,La Cocha,008,0088 ,2459,298,13,0,0,0,2,540,0,5,8,2,11,0,116,18,21,11
23,La Cocha,008,0089 ,0965,215,4,2,1,0,0,540,0,1,4,2,8,0,107,13,27,6
23,La Cocha,008,0089 ,0966,215,4,0,0,0,0,540,0,3,13,0,12,0,118,8,12,1
23,La Cocha,008,0089 ,2460,232,2,1,0,1,0,540,0,0,16,0,4,0,100,17,30,4
23,La Cocha,008,0089 ,2461,231,0,1,0,1,0,540,0,2,17,1,9,0,111,10,25,1
23,La Cocha,008,0090 ,0967,259,1,1,0,1,0,540,0,4,3,0,9,1,147,10,33,2
23,La Cocha,008,0090 ,0968,259,0,4,1,0,1,540,0,5,2,1,1,1,142,6,33,4
23,La Cocha,008,0090 ,2462,291,5,4,2,3,1,540,0,6,4,0,7,1,140,17,33,2
23,La Cocha,008,0090 ,2463,291,0,3,1,0,0,540,0,5,11,0,7,2,133,17,40,6
23,La Cocha,008,0091 ,0969,322,6,4,1,2,1,540,0,3,5,0,13,1,144,20,48,2
23,La Cocha,008,0091 ,0970,322,2,2,0,0,0,540,0,2,3,2,16,0,151,7,76,2
23,La Cocha,008,0091 ,0971,322,1,3,0,0,0,540,0,5,5,0,7,0,165,16,65,5
23,La Cocha,008,0091 ,0972,322,5,0,3,0,0,540,2,3,5,2,10,0,151,10,73,4
23,La Cocha,008,0091 ,0973,322,4,3,1,0,2,540,1,5,2,0,12,0,139,26,56,3
