codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0022,0079,0083,0178,0185,0187,0262,0327,0503,0515,0525,0531,0567,0576,0580
01,Comuna 14,014,0153 ,6670,348,3,3,0,3,1,1,0,1,6,1,1,12,4,3,26,2,45,132
01,Comuna 14,014,0153 ,6671,348,2,1,0,0,0,0,0,0,9,3,0,12,7,0,31,1,44,144
01,Comuna 14,014,0153 ,6672,348,0,1,0,1,1,0,0,0,9,0,1,10,5,1,43,2,45,154
01,Comuna 14,014,0153 ,6673,348,6,4,0,1,0,0,0,1,12,2,0,7,3,4,26,2,39,148
01,Comuna 14,014,0153 ,6674,347,0,2,2,2,0,2,0,0,11,0,1,9,6,2,29,0,38,139
01,Comuna 14,014,0153 ,6675,348,3,3,0,0,0,1,2,2,7,0,0,2,5,3,27,1,42,160
01,Comuna 14,014,0153 ,6676,348,3,3,0,2,0,1,0,1,9,0,1,10,11,2,28,0,51,145
01,Comuna 14,014,0153 ,6677,348,3,0,0,2,0,1,0,0,12,0,1,8,15,3,23,0,34,161
01,Comuna 14,014,0153 ,6678,348,2,2,1,1,0,1,2,1,12,0,0,10,3,5,38,1,42,141
01,Comuna 14,014,0153 ,6679,348,2,3,0,1,0,0,0,0,11,2,0,3,10,1,30,1,47,141
01,Comuna 14,014,0154 ,6680,349,2,7,0,0,1,0,0,1,16,4,1,5,6,1,39,2,57,120
01,Comuna 14,014,0154 ,6681,349,4,2,0,2,0,0,0,0,8,0,0,9,10,2,39,3,54,138
01,Comuna 14,014,0154 ,6682,349,3,1,0,2,0,0,1,1,5,0,1,8,5,2,26,2,43,153
01,Comuna 14,014,0154 ,6683,349,1,2,0,4,0,1,0,4,9,2,0,8,7,4,35,2,59,133
01,Comuna 14,014,0154 ,6684,349,5,2,0,2,2,0,0,0,7,0,1,9,9,2,36,1,49,142
01,Comuna 14,014,0154 ,6685,348,1,2,1,1,0,0,0,2,6,0,0,6,5,5,41,0,58,135
01,Comuna 14,014,0154 ,6686,348,3,3,0,1,2,0,0,2,12,0,0,12,5,3,21,4,52,124
01,Comuna 14,014,0154 ,6687,348,2,1,0,3,1,0,0,0,15,0,1,9,9,3,32,1,59,131
01,Comuna 14,014,0154 ,6688,348,0,0,0,1,0,0,0,0,4,0,0,12,5,2,32,0,47,143
01,Comuna 14,014,0154 ,6689,348,1,2,0,3,1,0,0,1,7,0,1,5,6,1,43,0,44,146
01,Comuna 14,014,0154 ,6690,348,1,2,0,1,1,1,2,1,10,1,2,16,8,3,32,4,40,130
01,Comuna 14,014,0154 ,6691,348,0,0,0,3,2,0,1,1,10,1,0,9,14,1,26,0,46,147
01,Comuna 14,014,0154 ,6692,348,2,1,0,1,0,1,0,1,7,1,1,8,4,1,23,1,46,141
01,Comuna 14,014,0154 ,6693,348,2,2,0,3,0,1,1,0,11,0,0,8,7,1,24,4,54,128
01,Comuna 14,014,0154 ,6694,348,7,1,0,2,1,1,0,0,9,0,0,10,1,2,38,0,47,126
01,Comuna 14,014,0154 ,6695,348,0,3,2,1,0,0,0,2,11,0,0,15,6,1,26,1,40,116
01,Comuna 14,014,0154 ,6696,348,2,0,0,0,1,0,0,1,10,0,0,6,9,1,23,2,47,147
01,Comuna 14,014,0154 ,6697,348,3,4,0,0,2,0,1,0,7,0,0,7,7,4,36,3,60,117
01,Comuna 14,014,0154 ,6698,348,1,4,1,2,1,2,0,1,6,1,0,11,9,2,35,0,49,120
01,Comuna 14,014,0154 ,6699,348,2,1,0,1,0,1,0,2,11,0,1,9,15,1,41,1,50,136
01,Comuna 14,014,0154 ,6700,348,0,5,0,0,0,1,0,2,11,0,0,6,7,2,27,1,51,143
01,Comuna 14,014,0154 ,6701,348,8,2,0,3,1,2,0,1,13,0,0,8,10,2,47,3,48,131
01,Comuna 14,014,0154 ,6702,348,4,1,0,0,0,2,0,1,10,1,2,10,8,0,31,2,48,134
01,Comuna 14,014,0154 ,6703,348,3,0,0,3,0,0,0,0,0,1,3,5,6,5,32,1,56,115
01,Comuna 14,014,0154 ,6704,348,1,1,0,0,0,0,0,1,14,0,1,11,4,3,34,4,49,136
01,Comuna 14,014,0154 ,6705,348,0,6,0,1,1,0,1,0,12,0,0,12,7,2,33,2,40,136
01,Comuna 14,014,0154 ,6706,348,5,1,0,2,0,1,0,1,10,2,0,4,11,6,36,2,47,145
01,Comuna 14,014,0154 ,6707,348,1,3,0,0,2,1,1,2,4,0,0,7,5,3,39,2,52,139
01,Comuna 14,014,0154 ,6708,348,4,3,0,0,0,0,0,0,12,1,0,7,6,1,36,1,41,149
01,Comuna 14,014,0154 ,6709,348,1,5,1,1,1,1,1,0,11,0,0,3,8,4,41,2,41,145
01,Comuna 14,014,0154 ,6710,348,4,3,0,1,1,2,0,1,11,1,0,7,6,4,30,1,50,151
01,Comuna 14,014,0154 ,6711,348,3,4,0,0,0,0,0,1,8,0,0,12,8,0,28,5,55,126
01,Comuna 14,014,0154 ,6712,348,1,5,0,0,0,2,0,0,7,1,1,7,11,2,34,3,53,127
01,Comuna 14,014,0154 ,6713,348,7,0,0,1,1,0,0,0,7,0,0,13,5,2,39,5,41,144
01,Comuna 14,014,0154 ,6714,348,3,3,0,1,3,1,0,0,8,0,1,8,9,4,34,1,43,113
01,Comuna 14,014,0154 ,6715,348,11,0,0,0,0,0,0,0,12,1,0,12,7,2,34,1,35,120
01,Comuna 14,014,0154 ,6716,348,3,2,0,0,0,1,1,1,10,0,0,15,8,3,37,1,46,129
01,Comuna 14,014,0154 ,6717,348,0,6,0,0,1,0,0,0,6,1,0,5,8,4,31,3,59,121
01,Comuna 14,014,0154 ,6718,348,1,3,0,2,0,0,1,1,7,0,0,6,5,2,27,2,42,145
01,Comuna 14,014,0154 ,6719,348,1,1,1,0,1,2,1,1,10,2,2,12,5,3,24,3,38,142
01,Comuna 14,014,0154 ,6720,348,2,0,0,4,0,0,0,1,7,0,0,4,15,1,28,0,42,129
01,Comuna 14,014,0154 ,6721,348,3,4,0,2,1,1,0,0,11,2,0,14,5,2,33,0,45,124
01,Comuna 14,014,0154 ,6722,348,0,3,0,0,1,1,0,0,8,1,1,11,5,5,32,3,47,134
01,Comuna 14,014,0154 ,6723,348,6,2,0,1,0,1,0,0,7,0,0,11,7,2,35,3,53,139
01,Comuna 14,014,0154 ,6724,348,3,5,1,1,1,2,2,1,4,5,1,8,10,0,33,1,27,123
01,Comuna 14,014,0154 ,6725,348,7,3,1,0,1,0,0,1,4,0,0,5,7,4,34,1,53,126
01,Comuna 14,014,0154 ,6726,348,1,1,0,0,0,0,1,0,7,0,0,7,12,3,26,1,55,128
01,Comuna 14,014,0154 ,6727,348,3,1,0,4,0,2,0,1,6,0,1,9,8,2,40,2,56,121
01,Comuna 14,014,0154 ,6728,348,2,0,0,1,1,1,0,0,13,2,0,8,9,1,30,1,44,152
01,Comuna 14,014,0154 ,6729,348,0,0,0,1,2,0,0,0,8,2,1,8,6,0,30,3,65,131
01,Comuna 14,014,0154 ,6730,348,4,3,0,0,0,0,0,0,3,0,0,5,7,3,32,3,69,129
01,Comuna 14,014,0154 ,6731,348,1,5,0,1,0,1,1,0,7,0,0,12,14,0,24,1,57,127
01,Comuna 14,014,0154 ,6732,347,5,1,0,0,2,0,0,0,11,0,0,9,5,3,33,0,43,141
01,Comuna 14,014,0154 ,6733,348,5,4,0,1,0,1,1,0,12,0,0,9,8,0,30,3,53,130
01,Comuna 14,014,0154 ,6734,348,1,0,0,1,0,0,0,0,10,0,0,13,10,1,35,2,52,139
01,Comuna 14,014,0154 ,6735,348,2,2,0,1,0,0,0,1,12,5,0,3,9,4,40,1,40,127
01,Comuna 14,014,0154 ,6736,348,5,1,1,3,1,2,0,3,10,0,0,12,11,5,23,3,51,112
01,Comuna 14,014,0154 ,6737,348,2,4,0,1,1,1,0,0,6,0,1,4,8,3,31,2,45,138
01,Comuna 14,014,0154 ,6738,348,4,5,0,3,2,0,1,1,11,3,0,7,3,0,28,2,37,127
01,Comuna 14,014,0154 ,6739,348,1,1,0,3,0,0,0,1,12,0,1,8,12,3,32,4,46,127
01,Comuna 14,014,0154 ,6740,348,0,3,0,6,0,0,0,1,9,1,0,10,4,0,87,0,46,142
01,Comuna 14,014,0154 ,6741,348,6,3,0,1,0,0,0,2,12,6,2,7,10,3,42,1,44,121
01,Comuna 14,014,0154 ,6742,348,4,2,0,0,0,0,0,1,7,2,0,11,13,1,23,1,45,151
01,Comuna 14,014,0154 ,6743,348,3,1,0,3,0,0,0,1,8,1,0,9,7,1,36,4,47,143
01,Comuna 14,014,0154 ,6744,348,1,1,1,1,0,1,0,1,11,0,0,6,9,1,41,3,53,126
01,Comuna 14,014,0154 ,6745,348,2,5,0,0,1,0,0,1,6,1,0,9,3,1,38,3,38,135
01,Comuna 14,014,0154 ,6746,348,4,6,0,0,1,0,0,1,12,0,0,8,7,2,36,3,50,126
01,Comuna 14,014,0154 ,6747,348,2,7,0,2,0,1,0,1,13,0,0,6,5,3,30,2,39,131
01,Comuna 14,014,0154 ,6748,349,3,3,0,1,2,1,0,2,5,0,0,5,3,3,33,2,55,123
01,Comuna 14,014,0154 ,6749,348,4,2,0,0,1,1,0,0,4,0,0,6,7,0,37,1,35,137
01,Comuna 14,014,0154 ,6750,348,3,5,0,1,0,0,0,1,7,0,1,7,8,4,24,2,43,150
01,Comuna 14,014,0154 ,6751,347,0,3,0,1,0,1,1,6,10,1,0,10,11,2,31,2,34,132
01,Comuna 14,014,0154 ,6752,348,3,4,0,1,0,1,0,0,9,0,1,8,6,5,34,2,48,139
01,Comuna 14,014,0154 ,6753,348,3,3,0,1,0,0,0,0,8,1,0,8,3,2,22,1,53,144
01,Comuna 14,014,0154 ,6754,348,3,3,0,1,0,0,1,0,11,1,1,10,11,1,33,0,64,121
01,Comuna 14,014,0154 ,6755,348,2,2,0,3,0,0,0,2,4,2,0,8,8,3,30,1,48,123
01,Comuna 14,014,0154 ,6756,348,2,5,1,3,0,2,0,2,5,1,0,6,11,0,37,5,43,134
01,Comuna 14,014,0154 ,6757,348,3,3,0,2,0,0,0,1,5,0,1,7,6,2,30,0,32,140
01,Comuna 14,014,0154 ,6758,348,2,1,0,3,0,0,0,1,8,1,0,9,8,2,27,4,48,126
01,Comuna 14,014,0155 ,6759,350,6,4,1,1,1,0,0,0,7,0,0,12,6,3,38,3,51,139
01,Comuna 14,014,0155 ,6760,350,1,3,0,2,1,0,0,1,9,2,0,12,6,4,23,1,73,122
01,Comuna 14,014,0155 ,6761,350,0,3,0,0,1,1,0,1,7,0,0,8,13,2,32,1,51,142
01,Comuna 14,014,0155 ,6762,350,6,0,0,0,2,0,2,1,9,2,0,8,4,1,26,2,56,146
01,Comuna 14,014,0155 ,6763,350,3,4,0,1,0,1,0,0,11,0,2,13,16,3,31,0,53,141
01,Comuna 14,014,0155 ,6764,350,4,2,1,3,1,0,0,1,11,3,0,14,10,1,37,3,47,121
01,Comuna 14,014,0155 ,6765,350,3,3,0,3,0,0,0,0,11,0,2,9,2,1,41,4,49,131
01,Comuna 14,014,0155 ,6766,350,3,3,0,0,1,0,0,0,10,0,0,2,5,4,24,2,47,143
01,Comuna 14,014,0155 ,6767,350,0,2,0,1,0,0,0,2,12,0,0,7,2,2,39,1,63,130
01,Comuna 14,014,0155 ,6768,350,1,0,0,2,1,1,2,0,9,0,0,5,15,1,44,1,52,113
01,Comuna 14,014,0155 ,6769,350,2,2,0,0,1,3,0,0,8,0,0,9,4,3,30,0,46,139
01,Comuna 14,014,0155 ,6770,350,5,5,0,1,1,2,0,1,9,1,1,8,11,1,37,0,55,131
01,Comuna 14,014,0155 ,6771,350,3,3,0,1,1,2,1,0,10,0,1,10,6,3,26,2,52,135
01,Comuna 14,014,0155 ,6772,350,3,10,1,2,0,1,0,2,9,0,0,4,4,3,41,0,57,130
01,Comuna 14,014,0155 ,6773,350,3,6,0,0,0,3,0,1,13,2,2,13,8,4,27,3,49,140
01,Comuna 14,014,0155 ,6774,350,3,2,0,3,1,1,0,1,7,1,1,5,12,2,22,1,65,140
01,Comuna 14,014,0155 ,6775,350,2,1,0,2,1,0,0,0,4,0,1,9,10,2,35,2,64,117
01,Comuna 14,014,0155 ,6776,350,3,3,0,2,0,1,1,0,6,0,0,11,8,0,35,2,46,148
01,Comuna 14,014,0155 ,6777,350,1,2,0,1,0,0,0,0,6,0,1,5,12,3,35,1,62,143
01,Comuna 14,014,0155 ,6778,350,3,0,2,3,1,1,1,1,5,0,2,5,13,2,38,2,56,124
01,Comuna 14,014,0155 ,6779,350,4,6,0,3,0,0,0,0,10,1,0,10,7,2,27,0,50,132
01,Comuna 14,014,0155 ,6780,349,0,2,0,2,0,0,1,1,8,2,0,9,5,1,33,2,58,146
01,Comuna 14,014,0155 ,6781,350,5,12,0,3,1,0,0,0,5,1,0,11,8,4,36,1,40,114
01,Comuna 14,014,0155 ,6782,350,0,4,0,2,1,1,1,0,8,1,0,9,6,5,30,0,62,124
01,Comuna 14,014,0155 ,6783,350,1,0,2,3,0,0,0,1,11,0,0,13,14,3,29,0,59,115
01,Comuna 14,014,0155 ,6784,350,6,2,0,3,0,1,1,0,13,1,1,6,12,2,27,0,45,145
01,Comuna 14,014,0155 ,6785,350,3,3,0,1,1,0,0,0,18,0,0,10,9,4,32,2,48,132
01,Comuna 14,014,0155 ,6786,350,2,3,0,1,0,1,0,1,9,0,0,7,7,2,35,3,66,122
01,Comuna 14,014,0155 ,6787,350,3,0,1,2,0,1,0,0,11,1,0,10,12,3,42,1,44,127
01,Comuna 14,014,0155 ,6788,350,3,1,0,1,0,3,1,0,11,1,0,11,9,2,35,1,55,116
01,Comuna 14,014,0155 ,6789,350,4,3,0,1,1,1,0,0,6,1,1,8,6,2,37,3,50,148
01,Comuna 14,014,0155 ,6790,350,6,0,2,0,2,1,1,1,7,0,0,9,1,4,32,3,48,135
01,Comuna 14,014,0155 ,6791,350,1,1,0,0,0,0,0,0,13,2,0,10,7,3,38,1,49,142
01,Comuna 14,014,0155 ,6792,350,7,2,0,1,0,0,0,0,8,0,1,3,13,4,33,3,48,131
01,Comuna 14,014,0155 ,6793,350,1,1,0,0,2,2,2,0,1,1,0,7,6,2,43,2,53,127
01,Comuna 14,014,0155 ,6794,350,2,2,0,1,1,0,0,2,9,0,1,12,14,2,40,2,54,126
01,Comuna 14,014,0155 ,6795,350,2,5,0,1,3,0,0,0,0,0,1,10,10,2,27,2,49,141
01,Comuna 14,014,0155 ,6796,350,3,0,1,2,2,0,0,0,18,0,1,11,5,0,41,3,39,132
01,Comuna 14,014,0155 ,6797,350,2,1,0,1,1,0,0,2,10,1,0,11,16,1,37,1,55,124
01,Comuna 14,014,0155 ,6798,350,0,1,0,2,2,1,1,1,8,0,0,13,9,2,35,1,52,138
01,Comuna 14,014,0155 ,6799,350,4,3,0,2,2,0,0,1,19,1,0,7,9,1,33,2,55,126
01,Comuna 14,014,0155 ,6800,350,3,4,0,2,1,2,0,1,8,1,0,8,9,2,34,0,60,134
01,Comuna 14,014,0155 ,6801,350,2,3,0,2,0,0,0,3,14,0,0,13,8,1,36,1,48,134
01,Comuna 14,014,0155 ,6802,350,0,7,1,0,0,0,0,0,8,0,0,12,7,3,33,0,53,133
01,Comuna 14,014,0155 ,6803,350,0,2,0,1,1,0,0,4,10,1,0,10,7,5,39,3,50,126
01,Comuna 14,014,0155 ,6804,350,3,6,0,3,1,3,0,0,8,2,0,13,7,1,32,2,59,125
01,Comuna 14,014,0155 ,6805,350,2,2,1,1,0,0,0,1,12,0,1,6,7,3,31,1,53,130
01,Comuna 14,014,0155 ,6806,350,4,2,0,0,0,0,0,0,8,2,0,12,11,3,31,3,46,143
01,Comuna 14,014,0155 ,6807,348,2,3,3,2,0,0,0,2,7,0,0,10,8,1,33,2,39,133
01,Comuna 14,014,0155 ,6808,349,2,3,0,1,0,1,0,0,9,0,0,11,11,1,22,0,54,129
01,Comuna 14,014,0155 ,6809,349,7,2,0,3,1,1,1,4,9,0,0,11,10,2,29,0,34,156
01,Comuna 14,014,0155 ,6810,349,3,2,0,0,0,0,1,0,6,2,0,11,5,5,37,0,51,143
01,Comuna 14,014,0155 ,6811,349,1,5,0,3,0,0,0,1,8,4,0,9,10,5,31,1,50,136
01,Comuna 14,014,0155 ,6812,349,1,4,0,1,0,0,0,1,11,0,0,9,11,2,21,3,54,140
01,Comuna 14,014,0155 ,6813,349,4,1,0,1,2,0,0,1,7,4,0,13,12,2,42,2,46,117
01,Comuna 14,014,0155 ,6814,349,3,1,1,2,2,2,0,0,11,2,0,12,8,0,39,0,57,126
01,Comuna 14,014,0155 ,6815,349,3,0,1,1,1,2,1,1,10,1,2,8,8,3,22,3,63,120
01,Comuna 14,014,0155 ,6816,349,2,0,0,0,0,0,1,2,10,0,2,8,8,4,37,0,49,141
01,Comuna 14,014,0155 ,6817,349,0,2,0,2,1,0,0,0,18,0,1,13,15,2,44,0,38,139
01,Comuna 14,014,0155 ,6818,349,5,2,1,1,1,0,0,1,14,2,0,9,7,3,37,3,50,133
01,Comuna 14,014,0155 ,6819,349,4,3,1,1,0,2,0,0,0,1,0,8,8,3,35,3,59,128
01,Comuna 14,014,0155 ,6820,349,5,2,0,3,0,0,0,1,9,1,0,8,9,6,34,0,48,132
01,Comuna 14,014,0155 ,6821,349,2,3,0,0,0,1,0,2,11,1,1,8,8,4,35,4,48,137
01,Comuna 14,014,0155 ,6822,349,6,1,0,0,0,1,0,2,10,0,0,9,7,2,39,2,57,123
01,Comuna 14,014,0155 ,6823,349,5,5,0,2,1,1,1,0,6,0,0,10,8,1,40,4,54,129
01,Comuna 14,014,0155 ,6824,349,4,1,0,2,0,0,1,1,10,3,0,6,11,0,42,4,52,140
01,Comuna 14,014,0155 ,6825,349,2,2,1,2,0,2,0,0,15,1,0,7,8,4,34,5,49,124
01,Comuna 14,014,0155 ,6826,349,3,2,0,1,2,0,0,0,6,1,0,14,12,1,35,2,47,118
01,Comuna 14,014,0155 ,6827,349,3,3,0,0,0,1,0,1,9,2,0,10,6,2,38,2,59,119
01,Comuna 14,014,0156 ,6828,346,4,9,0,0,0,1,0,1,8,0,0,12,4,2,32,4,57,124
01,Comuna 14,014,0156 ,6829,346,2,1,0,1,1,0,0,1,7,0,0,10,11,2,38,2,77,104
01,Comuna 14,014,0156 ,6830,346,1,5,1,4,0,0,0,0,10,1,0,13,4,3,37,3,66,118
01,Comuna 14,014,0156 ,6831,346,3,6,0,1,3,0,0,2,20,1,0,11,10,2,36,3,47,108
01,Comuna 14,014,0156 ,6832,346,7,4,0,2,1,1,0,0,15,0,2,13,12,2,31,0,54,119
01,Comuna 14,014,0156 ,6833,346,4,3,0,2,0,0,3,2,8,0,1,14,8,0,38,1,56,117
01,Comuna 14,014,0156 ,6834,346,4,1,0,1,2,0,1,0,9,1,0,12,7,2,36,1,59,117
01,Comuna 14,014,0156 ,6835,346,3,2,0,0,1,2,0,1,14,1,0,6,7,6,27,1,58,138
01,Comuna 14,014,0156 ,6836,346,3,4,0,0,0,1,0,0,17,1,0,19,12,4,32,3,57,104
01,Comuna 14,014,0156 ,6837,346,2,4,1,3,1,2,0,0,16,0,1,14,2,6,29,3,59,111
01,Comuna 14,014,0156 ,6838,345,2,3,2,5,1,1,0,0,16,0,1,17,6,3,40,3,43,103
01,Comuna 14,014,0156 ,6839,346,1,3,0,5,0,0,2,1,15,0,0,13,11,5,31,3,59,113
01,Comuna 14,014,0156 ,6840,346,4,3,0,3,2,0,0,1,16,0,1,10,6,2,29,2,42,118
01,Comuna 14,014,0156 ,6841,346,6,3,0,3,0,0,0,1,12,0,0,9,6,6,39,0,51,103
01,Comuna 14,014,0156 ,6842,346,3,2,0,1,0,0,0,0,8,0,0,11,8,2,40,0,70,103
01,Comuna 14,014,0156 ,6843,346,2,2,1,2,0,1,1,2,14,1,0,7,5,2,25,1,63,105
01,Comuna 14,014,0156 ,6844,346,3,2,0,2,0,1,2,0,8,0,0,12,5,3,23,0,50,134
01,Comuna 14,014,0156 ,6845,346,0,1,0,3,1,0,0,3,8,0,0,11,9,2,32,4,58,124
01,Comuna 14,014,0156 ,6846,345,0,1,1,1,0,0,0,1,12,0,1,10,4,2,27,2,62,128
01,Comuna 14,014,0156 ,6847,345,2,3,0,1,0,0,0,2,6,0,1,14,6,2,35,3,51,119
01,Comuna 14,014,0156 ,6848,345,4,5,1,2,0,2,0,3,11,0,0,15,7,0,25,7,66,111
01,Comuna 14,014,0156 ,6849,345,1,1,0,4,0,0,0,0,12,0,1,10,11,2,33,2,75,111
01,Comuna 14,014,0156 ,6850,345,5,8,0,1,0,2,0,2,12,3,0,12,12,2,35,3,53,105
01,Comuna 14,014,0156 ,6851,345,7,2,0,1,0,1,15,0,0,0,0,13,7,2,28,4,61,101
01,Comuna 14,014,0156 ,6852,345,2,2,0,1,0,0,0,0,7,0,0,8,13,3,31,1,59,120
01,Comuna 14,014,0156 ,6853,345,4,0,0,2,1,0,0,0,10,0,0,11,9,5,34,3,59,105
01,Comuna 14,014,0156 ,6854,345,5,5,1,0,1,2,1,11,0,0,0,13,5,5,30,3,44,125
01,Comuna 14,014,0156 ,6855,345,7,2,0,1,2,2,0,1,14,0,1,14,9,1,40,3,52,104
01,Comuna 14,014,0156 ,6856,345,3,6,0,3,0,1,0,1,9,1,0,21,4,2,28,3,63,118
01,Comuna 14,014,0156 ,6857,345,3,5,2,0,0,0,0,0,9,0,0,12,4,6,40,1,68,107
01,Comuna 14,014,0157 ,6858,349,4,2,0,1,0,0,0,1,9,0,0,12,8,7,51,0,54,117
01,Comuna 14,014,0157 ,6859,349,0,3,0,2,1,1,0,0,15,0,0,7,9,0,36,3,64,107
01,Comuna 14,014,0157 ,6860,349,4,1,0,0,0,0,0,0,11,2,0,12,10,0,32,2,61,124
01,Comuna 14,014,0157 ,6861,349,4,1,0,2,1,0,0,1,14,0,0,9,8,6,34,1,44,132
01,Comuna 14,014,0157 ,6862,349,2,3,0,1,0,0,1,2,11,0,0,13,10,1,27,2,53,130
01,Comuna 14,014,0157 ,6863,349,3,4,2,1,1,2,0,1,20,0,0,8,7,1,36,1,58,123
01,Comuna 14,014,0157 ,6864,349,7,5,1,2,0,3,1,0,14,2,1,8,10,3,37,1,56,122
01,Comuna 14,014,0157 ,6865,349,3,4,0,0,0,0,0,1,15,0,0,9,10,3,29,4,58,135
01,Comuna 14,014,0157 ,6866,349,0,2,0,1,1,0,0,0,12,0,0,12,15,5,38,4,50,125
01,Comuna 14,014,0157 ,6867,349,1,3,0,3,1,1,0,0,9,1,1,17,6,1,33,3,56,127
01,Comuna 14,014,0157 ,6868,349,4,6,1,1,1,1,0,1,6,0,1,13,13,3,25,1,62,118
01,Comuna 14,014,0157 ,6869,349,9,3,0,0,2,1,0,0,14,1,1,11,9,0,33,2,62,126
01,Comuna 14,014,0157 ,6870,349,1,0,1,0,0,3,0,0,10,0,0,12,9,4,26,1,53,145
01,Comuna 14,014,0157 ,6871,349,1,0,1,2,1,1,0,1,12,2,0,8,9,2,29,4,58,105
01,Comuna 14,014,0157 ,6872,349,2,2,0,1,1,0,1,1,14,0,1,9,8,6,37,1,62,95
01,Comuna 14,014,0157 ,6873,349,3,2,0,2,1,1,0,0,13,0,0,13,7,4,35,0,54,126
01,Comuna 14,014,0157 ,6874,349,1,3,1,2,0,2,1,0,8,0,0,12,12,2,39,3,53,125
01,Comuna 14,014,0157 ,6875,349,1,3,0,1,1,1,0,0,14,0,1,12,7,6,48,5,64,107
01,Comuna 14,014,0157 ,6876,349,1,2,0,0,1,0,0,2,11,0,0,13,10,8,26,3,60,143
01,Comuna 14,014,0157 ,6877,349,2,3,0,2,1,0,0,0,14,1,0,9,6,2,37,0,58,120
01,Comuna 14,014,0157 ,6878,349,1,2,1,2,1,0,0,0,16,3,0,6,9,3,37,2,65,111
01,Comuna 14,014,0157 ,6879,349,6,2,0,1,1,1,0,1,2,0,1,10,9,0,33,1,69,126
01,Comuna 14,014,0157 ,6880,349,1,2,0,1,0,5,0,1,14,0,1,15,10,3,41,0,66,103
01,Comuna 14,014,0157 ,6881,349,4,2,0,0,0,0,1,2,11,1,2,12,8,1,29,1,60,127
01,Comuna 14,014,0157 ,6882,349,3,2,0,2,0,0,1,1,11,0,0,12,5,2,35,1,56,104
01,Comuna 14,014,0157 ,6883,349,1,4,1,0,0,1,0,0,7,1,0,5,9,2,31,2,61,142
01,Comuna 14,014,0157 ,6884,349,3,3,0,0,0,1,0,0,9,1,0,16,7,2,39,1,57,124
01,Comuna 14,014,0157 ,6885,348,3,5,0,1,1,0,1,1,16,0,1,16,9,3,39,3,46,124
01,Comuna 14,014,0157 ,6886,348,1,0,1,1,2,1,0,0,6,1,0,17,7,3,39,2,69,118
01,Comuna 14,014,0157 ,6887,348,4,2,1,0,0,1,0,0,11,0,0,14,11,2,37,7,65,103
01,Comuna 14,014,0157 ,6888,348,3,5,0,1,0,0,0,1,9,0,0,15,10,4,30,2,63,115
01,Comuna 14,014,0157 ,6889,347,8,4,0,0,0,0,0,2,19,1,0,9,7,1,36,3,54,115
01,Comuna 14,014,0157 ,6890,348,1,1,0,1,1,0,0,0,14,1,0,13,13,2,31,3,72,107
01,Comuna 14,014,0157 ,6891,348,1,1,0,3,0,0,0,0,15,0,0,11,7,1,36,2,67,112
01,Comuna 14,014,0157 ,6892,348,5,2,0,1,0,2,0,3,14,0,0,18,8,4,32,3,66,119
01,Comuna 14,014,0157 ,6893,348,8,4,0,1,0,0,0,0,12,3,0,14,8,2,42,4,54,115
01,Comuna 14,014,0157 ,6894,348,4,1,0,0,0,1,0,0,19,2,1,12,9,2,36,1,53,127
01,Comuna 14,014,0157 ,6895,348,3,2,0,0,0,1,2,1,6,2,0,17,8,6,37,0,59,114
01,Comuna 14,014,0157 ,6896,349,5,2,0,3,1,1,0,0,11,0,0,8,12,2,40,1,67,115
01,Comuna 14,014,0157 ,6897,348,3,1,2,4,1,1,1,0,7,1,0,17,6,1,35,3,46,13
01,Comuna 14,014,0157 ,6898,348,3,1,0,2,1,0,0,0,8,1,0,15,3,1,42,1,56,121
01,Comuna 14,014,0157 ,6899,348,2,1,0,0,2,0,0,0,11,0,0,20,12,2,37,0,52,107
01,Comuna 14,014,0157 ,6900,348,2,2,0,0,0,2,0,1,21,1,1,16,10,0,44,0,65,102
01,Comuna 14,014,0157 ,6901,348,1,6,1,1,0,0,0,0,10,0,2,12,9,4,34,1,71,114
01,Comuna 14,014,0157 ,6902,348,2,3,0,1,0,0,0,1,11,0,0,12,15,6,31,5,66,116
01,Comuna 14,014,0157 ,6903,348,3,2,0,1,0,0,0,1,12,0,1,11,6,0,41,0,74,100
01,Comuna 14,014,0157 ,6904,348,2,0,2,4,1,1,2,1,13,0,1,15,8,3,36,2,58,112
01,Comuna 15,015,0158 ,6905,346,3,1,0,1,1,2,1,0,14,0,0,11,14,3,26,2,57,121
01,Comuna 15,015,0158 ,6906,346,3,2,0,1,0,0,0,1,19,1,0,10,19,3,30,2,73,116
01,Comuna 15,015,0158 ,6907,346,2,1,1,1,2,1,0,0,15,1,1,17,10,1,44,1,67,103
01,Comuna 15,015,0158 ,6908,346,1,2,0,2,2,1,0,0,17,0,0,13,7,7,41,3,63,114
01,Comuna 15,015,0158 ,6909,346,1,6,0,1,2,1,0,0,13,0,1,20,8,3,32,0,56,121
01,Comuna 15,015,0158 ,6910,346,3,4,0,0,0,1,1,0,13,1,0,8,11,5,38,2,52,131
01,Comuna 15,015,0158 ,6911,346,2,5,0,0,0,0,1,1,19,0,2,18,12,3,26,1,50,110
01,Comuna 15,015,0158 ,6912,346,3,2,0,0,0,0,0,1,13,0,0,14,16,3,25,1,61,115
01,Comuna 15,015,0158 ,6913,346,2,2,0,3,1,1,0,2,20,2,1,13,6,2,36,2,53,123
