codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0005,0014,0038,0048,0056,0060,0132,0302,0303,0304,0305,0306,0307,0308,0439
17,Anta                                    ,005,0022C,1474,243,3,0,0,0,1,0,0,0,3,0,0,1,18,2,0,3,117
17,Anta                                    ,005,0022C,1475,243,0,0,0,0,0,1,0,0,0,0,0,2,11,0,0,1,116
17,Anta                                    ,005,0022C,3512,325,3,5,0,2,1,0,0,0,0,0,0,0,25,0,1,4,176
17,Anta                                    ,005,0022D,1476,286,1,0,0,0,1,3,0,0,1,0,0,0,36,1,0,1,163
17,Anta                                    ,005,0022D,3513,215,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,1,137
17,Anta                                    ,005,0022E,1477,285,1,0,0,0,0,0,0,0,0,0,0,0,43,0,1,1,85
17,Anta                                    ,005,0022E,1478,284,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,149
17,Anta                                    ,005,0022E,3514,225,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,120
17,Anta                                    ,005,0022E,3515,224,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,135
17,Anta                                    ,005,0023A,1479,168,0,0,0,1,0,0,0,0,0,0,0,0,30,1,0,3,59
17,Anta                                    ,005,0023A,3516,105,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,29
17,Anta                                    ,005,0024A,1480,445,0,0,0,0,0,0,0,0,0,0,1,0,162,0,4,8,126
17,Anta                                    ,005,0024A,1481,445,3,6,0,0,0,0,2,0,0,0,1,1,158,1,5,8,106
17,Anta                                    ,005,0024A,1482,445,8,0,0,1,2,0,0,0,1,0,0,2,164,4,3,2,126
17,Anta                                    ,005,0024A,1483,445,0,0,0,1,1,1,1,0,1,0,2,0,299,0,4,6,109
17,Anta                                    ,005,0024A,1484,444,0,0,0,0,0,0,0,0,1,0,0,0,148,1,4,3,133
17,Anta                                    ,005,0024A,1485,444,0,0,0,0,0,0,0,0,0,2,0,0,135,0,0,5,129
17,Anta                                    ,005,0024A,1486,444,2,4,0,0,1,0,1,0,0,0,0,0,148,0,3,7,122
17,Anta                                    ,005,0024A,1487,444,3,0,0,1,0,2,1,0,0,0,0,0,153,0,1,8,141
17,Anta                                    ,005,0024A,1488,444,8,2,0,1,2,0,2,0,2,0,0,0,128,0,3,5,128
17,Anta                                    ,005,0024A,1489,444,0,0,0,0,0,0,1,0,0,0,0,0,149,1,0,0,121
17,Anta                                    ,005,0024A,1490,444,28,1,0,2,0,0,0,0,0,0,0,0,143,1,1,2,119
17,Anta                                    ,005,0024A,3517,419,0,3,0,1,0,0,0,1,0,0,0,0,160,0,4,7,126
17,Anta                                    ,005,0024A,3518,419,0,0,0,0,0,1,0,0,0,0,0,0,174,0,5,0,119
17,Anta                                    ,005,0024A,3519,419,0,5,0,1,0,0,0,0,0,0,0,0,191,0,3,2,108
17,Anta                                    ,005,0024A,3520,418,0,1,0,1,0,1,0,0,0,0,0,1,168,0,4,7,124
17,Anta                                    ,005,0024A,3521,418,0,0,0,1,1,1,2,0,0,0,0,0,136,0,1,4,140
17,Anta                                    ,005,0024A,3522,418,0,0,0,0,0,0,0,0,0,0,1,1,150,0,0,2,144
17,Anta                                    ,005,0024A,3523,418,0,0,0,1,0,0,1,0,0,0,0,0,165,1,0,4,121
17,Anta                                    ,005,0024A,3524,418,0,0,0,0,0,0,0,0,0,0,0,0,161,0,2,3,125
17,Anta                                    ,005,0024A,3525,418,1,0,0,0,2,3,0,0,0,0,0,0,145,0,1,4,141
17,Anta                                    ,005,0024A,3526,418,3,2,0,1,0,0,1,0,0,0,2,0,165,0,0,4,131
17,Anta                                    ,005,0024A,3527,418,0,0,0,1,0,0,1,0,0,1,0,1,152,0,8,9,124
17,Anta                                    ,005,0024A,3528,418,0,1,0,0,0,0,0,0,0,0,0,0,150,0,0,4,124
17,Anta                                    ,005,0024B,1491,363,0,0,0,0,1,0,0,0,0,0,0,0,114,0,0,8,104
17,Anta                                    ,005,0024B,3529,193,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,4,62
17,Anta                                    ,005,0024C,1492,176,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,108
17,Anta                                    ,005,0024C,3530,166,1,0,0,0,0,1,0,0,0,0,0,0,50,0,0,2,84
17,Anta                                    ,005,0024D,1493,232,0,0,0,0,1,0,1,0,0,0,0,0,78,0,0,1,64
17,Anta                                    ,005,0024D,3531,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
17,Anta                                    ,005,0024E,1494,212,0,0,0,0,0,0,0,0,0,0,0,2,69,1,2,1,36
17,Anta                                    ,005,0024E,3532,123,2,1,0,0,0,0,0,0,0,0,1,0,50,0,0,0,21
17,Anta                                    ,005,0024F,1495,444,3,6,0,1,0,0,0,0,0,0,2,0,120,0,0,3,147
17,Anta                                    ,005,0024F,3533,317,11,0,0,1,0,0,0,0,0,1,0,0,105,0,0,2,114
17,Anta                                    ,005,0024G,1496,98,0,8,0,0,0,0,0,0,0,0,1,0,27,0,0,0,45
17,Anta                                    ,005,0024G,3534,99,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,49
17,Anta                                    ,005,0025A,1497,440,0,0,0,2,0,0,0,0,0,0,0,0,41,0,0,0,229
17,Anta                                    ,005,0025A,1498,440,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142
17,Anta                                    ,005,0025A,1499,439,0,0,0,0,0,0,0,0,0,0,2,1,50,1,1,11,239
17,Anta                                    ,005,0025A,1500,439,4,3,0,1,0,0,1,0,0,0,5,0,37,1,2,16,252
17,Anta                                    ,005,0025A,1501,439,3,1,0,2,0,0,0,0,1,1,0,0,46,1,0,18,180
17,Anta                                    ,005,0025A,1502,439,0,0,0,0,1,0,0,0,0,0,2,0,47,0,1,29,204
17,Anta                                    ,005,0025A,3535,399,1,0,0,0,0,0,0,0,0,0,1,0,35,0,0,19,251
17,Anta                                    ,005,0025A,3536,398,50,0,0,0,0,0,0,0,0,1,0,0,37,1,0,14,222
17,Anta                                    ,005,0025A,3537,398,28,2,0,1,0,0,0,0,0,0,1,1,37,0,5,4,233
17,Anta                                    ,005,0025A,3538,398,1,1,0,1,0,0,1,0,2,0,0,0,46,0,3,10,223
17,Anta                                    ,005,0025A,3539,398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,233
17,Anta                                    ,005,0025A,3540,398,1,0,0,0,0,0,0,0,0,1,0,0,47,0,1,15,196
17,Anta                                    ,005,0025B,1503,89,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,40
17,Anta                                    ,005,0025B,3541,67,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,3,30
17,Anta                                    ,005,0025C,1504,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
17,Anta                                    ,005,0025C,1505,248,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,5,112
17,Anta                                    ,005,0025C,3542,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,233
17,Anta                                    ,005,0025D,1506,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Anta                                    ,005,0025D,1507,427,0,0,0,1,1,0,1,0,0,0,2,0,71,0,1,8,227
17,Anta                                    ,005,0025D,3543,302,15,0,0,1,1,1,0,0,0,0,1,0,51,0,1,9,152
17,Anta                                    ,005,0025D,3544,301,0,0,0,0,0,0,1,0,0,0,3,0,54,1,1,5,164
17,Anta                                    ,005,0025E,1508,293,1,0,0,0,0,0,0,0,0,0,0,0,38,0,1,6,167
17,Anta                                    ,005,0025E,3545,198,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,4,118
17,Anta                                    ,005,0025F,1509,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47
17,Anta                                    ,005,0025F,3546,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39
17,Anta                                    ,005,0025G,1510,63,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20
17,Anta                                    ,005,0025G,3547,41,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,17
17,Rivadavia                               ,006,0026A,1511,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Rivadavia                               ,006,0026A,3548,363,0,0,0,0,1,1,0,0,0,0,0,0,127,2,0,0,80
17,Rivadavia                               ,006,0026B,1512,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Rivadavia                               ,006,0026B,1513,392,0,0,0,0,0,0,0,0,0,0,0,0,157,0,1,0,95
17,Rivadavia                               ,006,0026B,1514,391,0,0,0,0,1,0,0,0,0,0,0,0,167,3,0,0,83
17,Rivadavia                               ,006,0026B,3549,311,1,0,0,0,0,0,0,0,0,0,1,0,102,0,2,0,106
17,Rivadavia                               ,006,0026B,3550,311,0,0,0,1,0,0,0,0,0,0,1,0,138,0,1,0,78
17,Rivadavia                               ,006,0026B,3551,310,0,0,0,2,1,0,0,0,0,0,0,0,128,0,0,0,65
17,Rivadavia                               ,006,0027A,1515,366,3,0,0,0,1,0,0,0,1,0,0,0,102,0,0,1,151
17,Rivadavia                               ,006,0027A,1516,365,0,0,0,0,0,2,0,0,0,0,0,1,107,1,1,0,133
17,Rivadavia                               ,006,0027A,1517,365,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,139
17,Rivadavia                               ,006,0027A,3552,334,0,0,0,0,0,1,0,0,0,0,0,0,88,0,0,0,142
17,Rivadavia                               ,006,0027A,3553,333,0,0,0,0,0,0,0,0,0,0,2,0,100,0,0,0,134
17,Rivadavia                               ,006,0027A,3554,333,0,0,0,0,0,0,0,0,0,0,1,0,114,0,0,0,132
17,Rivadavia                               ,006,0027B,1518,330,0,0,0,1,0,0,0,0,0,0,0,0,78,0,0,1,139
17,Rivadavia                               ,006,0027B,3555,205,0,0,0,1,0,0,0,0,0,0,2,0,45,0,0,3,81
17,Rivadavia                               ,006,0028A,1519,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
17,Rivadavia                               ,006,0028A,3556,193,0,0,0,0,0,1,0,0,0,0,0,0,29,0,0,0,51
17,Rivadavia                               ,006,0028B,1520,441,5,1,0,0,0,0,0,0,0,0,2,0,117,0,1,0,114
17,Rivadavia                               ,006,0028B,1521,440,13,0,0,0,0,0,0,0,0,0,0,0,124,0,2,0,143
17,Rivadavia                               ,006,0028B,1522,440,0,0,0,0,0,0,0,0,0,0,0,0,133,2,3,1,100
17,Rivadavia                               ,006,0028B,1523,440,0,0,0,0,0,0,0,0,0,0,2,0,119,1,0,0,127
17,Rivadavia                               ,006,0028B,3557,385,1,0,0,1,0,0,0,0,0,0,2,0,105,0,0,0,144
17,Rivadavia                               ,006,0028B,3558,385,0,0,0,1,1,0,0,0,0,0,3,0,120,0,1,0,150
17,Rivadavia                               ,006,0028B,3559,384,0,0,0,0,1,0,0,0,0,0,3,0,102,0,0,0,129
17,Rivadavia                               ,006,0028B,3560,384,11,0,0,0,0,0,0,0,0,0,1,0,129,0,1,0,128
17,Rivadavia                               ,006,0028C,1524,104,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,29
17,Rivadavia                               ,006,0028C,3561,87,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,33
17,Rivadavia                               ,006,0028D,1525,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
17,Rivadavia                               ,006,0028D,3562,65,2,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,16
17,Rivadavia                               ,006,0028E,1526,300,4,0,0,1,0,0,0,0,1,0,1,0,90,0,0,0,76
17,Rivadavia                               ,006,0028E,1527,300,2,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,84
17,Rivadavia                               ,006,0028E,3563,226,1,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,82
17,Rivadavia                               ,006,0028E,3564,226,4,0,0,0,0,0,0,0,0,1,0,0,57,0,1,0,86
17,Rivadavia                               ,006,0028F,1528,285,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,98
17,Rivadavia                               ,006,0028F,3565,216,0,0,0,0,0,0,0,0,0,0,1,0,44,0,0,0,90
17,Rivadavia                               ,006,0028G,1529,96,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,23
17,Rivadavia                               ,006,0028G,3566,71,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,11
17,Rivadavia                               ,006,0029A,1530,338,3,0,0,0,0,0,0,0,0,0,0,0,84,1,0,0,160
17,Rivadavia                               ,006,0029A,1531,338,0,0,0,0,1,1,0,0,0,0,0,0,89,1,0,0,150
17,Rivadavia                               ,006,0029A,3567,299,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,160
17,Rivadavia                               ,006,0029A,3568,298,0,0,0,1,0,0,0,0,0,0,0,0,68,0,0,0,147
17,Rivadavia                               ,006,0029B,1532,47,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,10
17,Rivadavia                               ,006,0029B,3569,41,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11
17,Rivadavia                               ,006,0029C,1533,441,4,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0,176
17,Rivadavia                               ,006,0029C,1534,441,10,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,169
17,Rivadavia                               ,006,0029C,1535,440,1,1,0,0,1,1,0,0,0,0,0,0,134,0,1,1,150
17,Rivadavia                               ,006,0029C,3570,427,2,0,0,2,0,0,0,0,0,0,0,0,141,0,0,0,157
17,Rivadavia                               ,006,0029C,3571,426,0,0,0,0,0,0,0,0,0,0,0,0,144,0,1,1,157
17,Rivadavia                               ,006,0029C,3572,426,2,0,0,0,0,1,0,0,0,0,0,0,158,0,0,1,148
17,Rivadavia                               ,006,0029D,1536,103,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,2,34
17,Rivadavia                               ,006,0029D,3573,59,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,14
17,Rivadavia                               ,006,0029E,1537,389,4,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,180
17,Rivadavia                               ,006,0029E,3574,352,0,0,0,0,0,1,0,0,0,0,0,0,104,1,0,0,144
17,Rivadavia                               ,006,0029F,1538,375,1,1,0,0,1,0,0,0,0,0,0,0,57,0,0,0,182
17,Rivadavia                               ,006,0029F,3575,361,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,198
17,Rivadavia                               ,006,0029G,1539,365,3,0,0,0,0,0,0,0,0,0,0,0,94,0,1,2,156
17,Rivadavia                               ,006,0029G,3576,306,1,0,0,0,0,0,0,0,0,0,0,0,100,1,0,1,138
17,Rivadavia                               ,006,0029H,1540,183,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,57
17,Rivadavia                               ,006,0029H,3577,135,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,46
17,Orán                                    ,007,0030A,1541,325,0,0,0,4,0,0,0,0,0,0,0,0,79,0,3,0,45
17,Orán                                    ,007,0030A,1542,324,1,7,0,3,0,3,0,0,0,0,0,0,97,1,0,0,40
17,Orán                                    ,007,0030A,1543,324,2,1,0,1,1,1,0,0,0,2,0,0,85,0,2,2,46
17,Orán                                    ,007,0030A,3578,308,0,0,0,2,0,1,0,0,0,0,0,0,63,0,0,0,51
17,Orán                                    ,007,0030A,3579,307,0,0,0,1,0,2,1,0,1,0,0,0,101,2,0,0,2
17,Orán                                    ,007,0030B,1544,405,0,6,0,1,0,2,2,0,1,3,0,0,100,0,0,2,55
17,Orán                                    ,007,0030B,1545,405,0,0,0,2,0,2,0,0,0,0,3,0,92,2,3,0,67
17,Orán                                    ,007,0030B,1546,405,3,1,0,1,0,2,1,0,0,1,6,0,101,0,0,2,69
17,Orán                                    ,007,0030B,3580,393,2,2,0,0,1,0,0,0,0,1,3,0,116,1,4,1,63
17,Orán                                    ,007,0030B,3581,393,1,0,0,3,1,1,2,0,2,0,0,0,112,0,0,0,64
17,Orán                                    ,007,0030B,3582,392,7,6,0,0,1,0,0,0,11,1,3,0,94,0,0,1,73
17,Orán                                    ,007,0031A,1547,430,0,0,0,4,0,1,0,0,1,0,3,0,155,1,5,5,86
17,Orán                                    ,007,0031A,1548,430,3,0,0,8,1,3,2,0,2,3,0,0,134,0,6,8,83
17,Orán                                    ,007,0031A,1549,430,0,0,0,11,1,2,0,0,3,0,1,0,139,3,2,1,96
17,Orán                                    ,007,0031A,1550,430,3,2,0,8,0,0,4,0,1,1,7,0,123,1,5,4,83
17,Orán                                    ,007,0031A,1551,430,0,0,0,7,2,3,1,0,3,0,7,0,128,3,3,5,91
17,Orán                                    ,007,0031A,1552,430,0,0,0,10,0,0,2,0,0,0,0,3,122,3,2,4,112
17,Orán                                    ,007,0031A,1553,430,0,0,0,9,0,2,0,0,1,1,4,0,139,1,3,8,97
17,Orán                                    ,007,0031A,1554,429,31,0,0,4,1,4,0,0,3,3,0,0,109,3,1,11,116
17,Orán                                    ,007,0031A,1555,429,135,0,0,11,1,2,3,0,0,2,2,0,134,4,4,3,100
17,Orán                                    ,007,0031A,1556,429,2,1,0,4,0,2,1,0,0,1,6,0,145,4,6,4,94
17,Orán                                    ,007,0031A,1557,429,23,0,0,3,1,2,0,0,1,1,4,0,122,1,2,2,97
17,Orán                                    ,007,0031A,1558,429,0,0,0,0,0,3,0,0,2,0,0,0,146,0,6,5,80
17,Orán                                    ,007,0031A,1559,429,0,0,0,6,1,0,0,0,3,0,5,0,160,1,6,4,81
17,Orán                                    ,007,0031A,1560,429,3,0,0,7,1,1,1,0,0,4,4,0,201,1,2,1,109
17,Orán                                    ,007,0031A,1561,429,0,0,0,9,1,0,0,0,1,0,5,0,137,4,3,6,81
17,Orán                                    ,007,0031A,1562,429,2,6,0,6,1,1,0,0,0,0,4,0,138,2,2,0,95
17,Orán                                    ,007,0031A,1563,429,0,0,0,4,1,1,0,0,1,0,2,0,137,0,1,8,111
17,Orán                                    ,007,0031A,1564,429,0,0,0,9,0,2,2,0,0,2,4,0,128,1,1,4,101
17,Orán                                    ,007,0031A,1565,429,0,0,0,15,1,2,0,0,1,1,2,106,0,4,6,0,99
17,Orán                                    ,007,0031A,1566,429,1,3,0,7,0,4,0,0,0,0,0,0,142,0,4,7,101
17,Orán                                    ,007,0031A,1567,429,2,2,0,5,3,1,0,0,1,1,5,0,126,0,1,4,93
17,Orán                                    ,007,0031A,1568,429,1,0,0,9,1,3,0,0,2,1,6,125,3,3,3,1,100
17,Orán                                    ,007,0031A,1569,429,0,0,8,0,1,0,0,0,2,1,5,0,0,0,0,4,88
17,Orán                                    ,007,0031A,1570,429,2,3,0,7,0,1,1,0,1,2,3,0,116,1,0,4,93
17,Orán                                    ,007,0031A,3583,439,46,0,0,4,1,0,0,0,0,1,4,0,158,1,1,6,112
17,Orán                                    ,007,0031A,3584,439,0,0,0,4,0,1,0,0,1,0,2,0,149,0,4,0,116
17,Orán                                    ,007,0031A,3585,439,0,0,0,6,0,2,0,0,0,0,1,0,158,2,1,3,94
17,Orán                                    ,007,0031A,3586,439,5,0,0,8,1,1,0,0,1,2,6,0,158,5,0,3,104
17,Orán                                    ,007,0031A,3587,439,0,0,0,6,0,1,1,0,0,0,1,0,166,1,3,5,115
17,Orán                                    ,007,0031A,3588,439,0,0,0,9,0,0,0,0,0,1,0,0,133,1,7,8,129
17,Orán                                    ,007,0031A,3589,439,3,1,0,14,0,1,0,0,1,3,2,0,160,0,3,1,112
17,Orán                                    ,007,0031A,3590,439,2,0,0,6,0,2,0,0,0,0,3,0,151,0,5,5,113
17,Orán                                    ,007,0031A,3591,438,0,0,0,5,0,3,0,0,0,2,1,162,2,3,0,0,118
17,Orán                                    ,007,0031A,3592,438,0,0,0,5,1,0,0,0,0,0,4,0,134,1,0,6,103
17,Orán                                    ,007,0031A,3593,438,0,1,0,7,1,1,0,0,2,0,0,0,168,0,1,0,100
17,Orán                                    ,007,0031A,3594,438,34,3,0,7,0,0,0,0,0,1,4,0,147,3,5,3,116
17,Orán                                    ,007,0031A,3595,438,36,0,0,7,1,1,0,0,0,0,4,0,164,1,4,3,107
17,Orán                                    ,007,0031A,3596,438,0,0,0,5,2,0,1,0,2,0,6,0,153,1,2,6,106
17,Orán                                    ,007,0031A,3597,438,0,0,0,0,1,2,0,0,1,0,4,0,141,0,0,7,105
17,Orán                                    ,007,0031A,3598,438,0,0,0,9,0,0,0,0,0,2,3,0,79,1,2,0,78
17,Orán                                    ,007,0031A,3599,438,0,0,0,0,2,0,0,0,0,1,1,0,148,0,5,6,124
17,Orán                                    ,007,0031A,3600,438,0,0,0,8,0,0,1,0,0,0,9,0,170,0,3,0,105
17,Orán                                    ,007,0031A,3601,438,0,0,0,8,0,0,0,0,2,1,0,0,176,2,0,0,96
17,Orán                                    ,007,0031A,3602,438,0,0,0,6,0,4,0,0,3,0,4,0,172,0,7,7,110
17,Orán                                    ,007,0031A,3603,438,0,0,0,5,1,0,0,0,0,0,0,0,167,2,1,6,115
17,Orán                                    ,007,0031A,3604,438,2,2,0,9,0,1,0,0,1,0,0,0,168,0,0,5,123
17,Orán                                    ,007,0031A,3605,438,4,1,0,3,1,0,0,0,2,2,4,0,173,1,11,6,93
17,Orán                                    ,007,0031A,3606,438,1,6,0,5,0,0,0,0,1,0,1,0,162,0,2,4,102
17,Orán                                    ,007,0031A,3607,438,0,0,0,3,0,0,0,0,0,0,3,0,167,1,1,5,116
17,Orán                                    ,007,0031A,3608,438,0,0,0,3,0,1,0,0,1,1,3,0,152,0,0,5,87
17,Orán                                    ,007,0031A,3609,438,36,2,0,10,2,1,0,0,0,1,3,0,132,2,2,9,120
17,Orán                                    ,007,0031A,3610,438,0,0,0,6,0,1,1,0,2,0,1,0,153,2,4,2,118
17,Orán                                    ,007,0031A,3611,438,0,0,0,6,1,1,0,0,1,0,5,0,147,1,3,3,121
17,Orán                                    ,007,0031A,3612,438,0,0,0,0,1,0,0,0,2,2,1,0,172,1,3,1,117
17,Orán                                    ,007,0031A,3613,438,0,0,0,7,0,0,0,0,2,0,1,0,151,0,1,2,127
17,Orán                                    ,007,0031A,3614,438,0,0,0,12,2,1,0,0,0,0,0,0,232,3,0,0,102
17,Orán                                    ,007,0031A,3615,438,0,0,0,12,1,3,1,0,0,1,8,0,182,0,3,9,98
17,Orán                                    ,007,0031A,3616,438,0,0,0,2,0,0,0,0,2,1,6,0,159,2,6,6,119
17,Orán                                    ,007,0031A,3617,438,21,1,0,11,0,1,0,0,3,0,1,0,168,3,3,6,99
17,Orán                                    ,007,0031A,3618,438,4,2,0,4,0,0,0,0,0,0,0,0,162,1,2,3,111
17,Orán                                    ,007,0031A,3619,438,3,0,0,9,0,0,0,0,0,2,5,0,150,0,2,7,84
17,Orán                                    ,007,0031B,1571,429,0,0,0,11,1,2,0,0,0,0,5,0,117,4,2,4,118
17,Orán                                    ,007,0031B,1572,429,0,0,0,8,0,0,0,0,0,0,6,0,123,0,2,7,90
17,Orán                                    ,007,0031B,1573,429,2,3,0,7,1,2,0,0,1,1,4,0,122,2,0,4,99
17,Orán                                    ,007,0031B,1574,429,2,2,0,3,0,1,1,0,0,0,1,0,125,2,4,3,116
17,Orán                                    ,007,0031B,1575,429,0,0,0,8,0,3,1,0,0,1,7,0,132,2,1,5,98
17,Orán                                    ,007,0031B,1576,429,0,0,0,5,0,0,1,0,1,0,6,0,134,4,5,3,109
17,Orán                                    ,007,0031B,1577,429,0,4,0,3,3,0,1,0,0,0,5,0,139,2,3,3,102
17,Orán                                    ,007,0031B,1578,429,0,0,0,6,1,0,0,0,2,0,2,0,129,3,0,6,90
17,Orán                                    ,007,0031B,1579,429,0,2,0,12,0,3,0,0,2,0,3,0,130,0,4,4,103
17,Orán                                    ,007,0031B,1580,429,0,0,0,5,48,0,1,0,1,2,3,0,121,1,5,5,116
17,Orán                                    ,007,0031B,1581,429,0,0,0,10,0,0,1,0,0,3,2,0,145,2,1,12,105
17,Orán                                    ,007,0031B,1582,429,0,0,0,7,0,0,0,0,2,4,4,0,122,0,2,5,107
17,Orán                                    ,007,0031B,1583,429,2,2,0,6,0,1,0,0,1,1,0,0,137,1,6,5,91
17,Orán                                    ,007,0031B,1584,429,2,0,0,8,1,1,0,0,1,0,4,0,137,4,6,5,61
17,Orán                                    ,007,0031B,1585,429,0,0,0,7,2,0,0,0,0,1,9,0,141,1,2,0,97
17,Orán                                    ,007,0031B,1586,429,2,1,0,11,1,1,0,0,1,4,2,0,0,0,0,0,96
17,Orán                                    ,007,0031B,1587,428,0,0,0,9,1,0,0,0,1,1,8,0,121,3,2,5,93
17,Orán                                    ,007,0031B,1588,428,0,0,0,8,1,1,0,0,0,1,2,0,116,0,5,3,110
17,Orán                                    ,007,0031B,1589,428,1,1,0,9,1,0,1,0,0,0,1,0,138,0,3,6,111
17,Orán                                    ,007,0031B,1590,428,1,0,0,7,0,0,5,0,0,0,4,0,161,2,5,7,94
17,Orán                                    ,007,0031B,1591,428,0,0,0,10,1,2,1,0,1,0,7,0,116,0,2,1,100
17,Orán                                    ,007,0031B,1592,428,0,0,0,7,4,4,0,0,1,0,3,0,128,12,1,4,102
17,Orán                                    ,007,0031B,1593,428,1,1,0,12,2,0,0,0,1,1,6,0,132,0,4,5,116
17,Orán                                    ,007,0031B,1594,428,0,0,0,0,3,1,0,0,2,1,3,0,133,3,0,6,0
17,Orán                                    ,007,0031B,1595,428,0,3,0,10,0,3,0,0,1,0,3,0,115,1,5,9,111
17,Orán                                    ,007,0031B,1596,428,2,1,0,4,1,2,0,0,0,1,4,0,188,6,3,8,95
17,Orán                                    ,007,0031B,1597,428,0,0,2,2,0,5,0,0,2,0,1,0,125,1,5,3,108
17,Orán                                    ,007,0031B,3620,430,1,4,0,5,1,1,0,0,0,0,2,0,151,0,2,0,108
17,Orán                                    ,007,0031B,3621,430,1,0,0,8,0,2,0,0,0,0,1,0,153,1,4,1,91
17,Orán                                    ,007,0031B,3622,430,0,0,0,6,2,0,0,0,0,1,1,0,141,0,5,4,107
17,Orán                                    ,007,0031B,3623,430,0,0,0,2,1,2,0,0,0,0,0,0,158,2,0,6,105
17,Orán                                    ,007,0031B,3624,430,2,0,0,8,0,1,0,0,1,2,1,0,155,0,5,0,109
17,Orán                                    ,007,0031B,3625,430,1,2,0,8,0,2,0,0,0,0,2,0,163,3,1,7,93
17,Orán                                    ,007,0031B,3626,430,0,0,0,9,0,0,0,0,1,3,5,0,157,0,5,3,114
17,Orán                                    ,007,0031B,3627,430,1,0,0,2,1,2,1,0,0,0,4,0,140,1,4,2,113
17,Orán                                    ,007,0031B,3628,430,0,0,0,4,0,2,1,3,1,0,0,0,148,3,3,3,95
17,Orán                                    ,007,0031B,3629,430,0,0,0,7,0,3,0,0,2,0,44,0,152,2,2,2,100
17,Orán                                    ,007,0031B,3630,430,4,0,0,10,0,0,0,0,0,0,1,0,148,3,1,4,98
17,Orán                                    ,007,0031B,3631,430,0,0,0,0,1,0,0,1,0,0,13,0,115,1,0,4,88
17,Orán                                    ,007,0031B,3632,429,0,1,0,10,0,0,1,0,1,0,1,0,169,0,5,0,97
17,Orán                                    ,007,0031B,3633,429,1,2,0,6,0,1,0,0,4,0,2,0,142,0,4,9,111
17,Orán                                    ,007,0031C,1598,262,3,0,0,3,1,1,1,0,1,2,0,0,47,0,3,0,39
17,Orán                                    ,007,0031C,1599,261,0,0,0,7,0,0,0,0,0,0,2,0,54,0,1,0,51
17,Orán                                    ,007,0031C,3634,239,0,0,0,2,1,0,0,0,1,0,3,0,67,0,0,2,42
17,Orán                                    ,007,0032A,1600,410,0,0,0,0,0,2,0,0,0,1,9,0,71,1,3,2,156
