codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0005,0012,0014,0017,0038,0050,0056,0060,0175,0187,0209,0210,0211,0212,0213,0442
22,Capital                                 ,001,0007B,0159,450,0,5,17,13,0,0,0,0,14,3,0,15,7,171,10,17,18,33,13
22,Capital                                 ,001,0007B,0160,450,3,1,8,9,0,1,0,5,15,2,0,12,19,140,11,12,13,31,1
22,Capital                                 ,001,0007B,0161,450,5,3,8,13,2,3,0,5,11,2,1,17,12,150,5,12,18,42,3
22,Capital                                 ,001,0007B,0162,450,24,1,6,15,0,0,0,2,17,1,0,13,8,150,8,19,24,32,7
22,Capital                                 ,001,0007B,0163,450,3,3,8,17,2,0,0,3,22,2,0,10,8,130,7,11,17,37,6
22,Capital                                 ,001,0007B,0164,450,4,7,10,10,1,3,0,3,14,0,0,8,5,151,5,9,18,37,7
22,Capital                                 ,001,0007B,0165,450,5,1,8,15,1,0,0,2,13,2,1,3,21,163,10,7,19,44,7
22,Capital                                 ,001,0007B,0166,450,5,5,6,16,0,2,0,5,8,1,0,10,15,158,2,12,22,32,4
22,Capital                                 ,001,0007B,0167,450,0,0,7,19,2,0,0,7,18,0,0,8,10,141,8,18,19,35,8
22,Capital                                 ,001,0007B,0168,450,7,2,10,15,1,2,0,7,16,1,1,16,12,150,8,8,20,28,6
22,Capital                                 ,001,0007B,0169,450,0,0,6,13,0,0,0,2,16,0,1,10,8,154,6,14,20,33,8
22,Capital                                 ,001,0007B,0170,450,5,0,9,8,1,0,0,3,8,2,0,9,13,152,9,9,23,49,4
22,Capital                                 ,001,0007B,0171,450,0,0,8,7,0,1,0,9,11,1,0,10,16,161,3,15,22,28,6
22,Capital                                 ,001,0007B,0172,450,5,5,11,25,0,0,0,4,13,1,1,11,21,161,6,5,25,28,3
22,Capital                                 ,001,0007B,0173,450,5,0,3,9,0,0,0,2,17,2,0,6,8,153,13,13,18,35,8
22,Capital                                 ,001,0007B,0174,450,11,7,9,13,0,1,0,3,20,2,0,6,8,151,3,8,21,48,8
22,Capital                                 ,001,0007B,0175,238,6,3,5,11,1,0,0,1,9,0,0,4,7,93,1,6,10,16,1
22,Capital                                 ,001,0007B,0176,238,2,2,2,9,0,1,0,1,6,0,0,7,4,80,8,8,5,20,2
22,Capital                                 ,001,0008 ,0156,450,0,9,5,8,1,2,0,6,15,1,0,19,4,150,3,19,12,28,3
22,Capital                                 ,001,0008 ,0157,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Capital                                 ,001,0008 ,0158,450,4,1,3,20,1,0,0,7,0,2,0,10,6,136,7,10,70,34,2
22,Capital                                 ,001,0008 ,0159,450,7,7,10,7,1,0,0,1,2,3,1,15,5,135,4,32,14,36,8
22,Capital                                 ,001,0008 ,0160,450,1,2,10,14,2,0,0,4,6,0,0,15,22,137,5,8,16,38,2
22,Capital                                 ,001,0008 ,0161,450,18,7,4,17,1,0,0,5,5,3,0,10,15,146,3,10,25,29,6
22,Capital                                 ,001,0008 ,0162,450,4,2,4,7,1,0,0,4,7,1,2,13,13,148,2,17,19,56,3
22,Capital                                 ,001,0008 ,0163,450,0,0,0,0,1,1,0,4,0,1,0,8,0,143,3,3,7,49,3
22,Capital                                 ,001,0008 ,0164,450,0,0,10,12,0,0,0,4,6,2,0,16,14,118,6,26,16,35,2
22,Capital                                 ,001,0008 ,0165,450,0,0,5,7,2,1,0,2,6,0,3,9,7,168,2,18,15,27,1
22,Capital                                 ,001,0008 ,0166,450,1,0,6,0,0,22,0,5,1,0,0,14,16,148,0,14,0,28,8
22,Capital                                 ,001,0008 ,0167,450,0,0,0,12,0,3,0,5,0,1,1,14,7,141,0,15,17,36,1
22,Capital                                 ,001,0008 ,0168,450,3,1,8,11,0,2,0,1,8,3,3,10,15,134,2,8,23,25,3
22,Capital                                 ,001,0008 ,0169,450,0,0,8,9,2,2,0,2,11,3,1,6,29,0,3,15,22,27,4
22,Capital                                 ,001,0008 ,0170,450,0,0,6,18,1,1,0,4,7,0,0,18,9,133,8,9,20,34,0
22,Capital                                 ,001,0008 ,0171,450,0,0,7,8,0,2,0,5,9,0,1,19,9,134,3,13,18,44,3
22,Capital                                 ,001,0008 ,0172,235,0,0,11,16,0,0,0,2,5,0,0,4,2,82,4,10,5,11,2
22,Capital                                 ,001,0008 ,0177,450,4,3,3,8,0,4,0,4,6,3,0,16,10,174,4,10,34,39,2
22,Capital                                 ,001,0008 ,0178,450,5,8,2,11,0,2,0,3,7,3,0,15,7,158,5,20,36,36,10
22,Capital                                 ,001,0008 ,0179,450,1,6,10,12,1,6,0,2,11,1,2,9,13,144,4,18,17,37,6
22,Capital                                 ,001,0008 ,0180,450,6,3,9,8,0,0,0,6,4,0,0,10,10,175,0,14,24,24,8
22,Capital                                 ,001,0008 ,0181,450,4,4,4,16,0,2,0,4,10,1,0,12,10,187,2,15,19,39,2
22,Capital                                 ,001,0008 ,0182,450,6,3,8,18,1,2,0,1,3,1,0,8,15,176,2,16,24,46,6
22,Capital                                 ,001,0008 ,0183,450,0,0,6,14,1,14,0,2,8,2,0,14,14,153,9,0,0,43,3
22,Capital                                 ,001,0008 ,0184,450,9,5,6,8,0,4,0,4,8,1,0,10,15,165,6,14,20,33,6
22,Capital                                 ,001,0008 ,0185,450,1,6,0,17,0,5,0,1,8,2,1,9,14,156,4,12,24,39,1
22,Capital                                 ,001,0008 ,0186,450,0,0,8,10,0,1,0,6,3,2,0,9,12,189,4,14,38,25,2
22,Capital                                 ,001,0008 ,0187,450,5,4,10,11,0,0,0,5,8,2,0,19,11,155,6,18,17,35,2
22,Capital                                 ,001,0008 ,0188,450,3,0,4,0,1,0,0,3,17,2,1,11,12,172,5,15,23,35,8
22,Capital                                 ,001,0008 ,0189,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Capital                                 ,001,0008 ,0190,450,0,0,5,9,0,0,0,5,8,1,2,8,10,154,1,16,21,36,2
22,Capital                                 ,001,0008 ,0191,450,2,4,7,10,0,1,0,3,5,2,0,11,8,144,2,22,17,34,5
22,Capital                                 ,001,0008 ,0192,450,4,0,7,15,0,0,0,4,6,2,0,10,13,148,2,13,35,35,2
22,Capital                                 ,001,0008 ,0193,450,0,0,6,10,0,3,0,1,4,1,0,8,19,159,6,10,24,27,2
22,Capital                                 ,001,0008 ,0194,450,9,0,6,8,0,3,0,3,11,1,0,11,13,159,5,20,26,27,3
22,Capital                                 ,001,0008 ,0195,263,0,0,0,13,1,1,0,3,5,0,0,4,5,101,4,3,12,23,0
22,Capital                                 ,001,0009 ,0173,450,0,0,6,15,0,0,0,1,1,3,1,7,15,141,8,14,2,66,3
22,Capital                                 ,001,0009 ,0174,433,6,7,3,3,1,0,0,3,14,1,1,20,9,132,9,13,12,72,4
22,Capital                                 ,001,0009 ,0196,450,3,1,3,8,0,3,0,3,11,1,0,9,18,197,1,9,9,57,3
22,Capital                                 ,001,0009 ,0197,238,5,3,4,6,0,1,0,1,9,0,1,5,5,85,2,10,2,40,0
22,Capital                                 ,001,0009 ,0198,239,0,0,2,9,3,1,0,2,2,1,0,3,7,98,1,11,5,34,1
22,Capital                                 ,001,0010 ,0175,450,0,0,5,7,1,2,0,1,0,0,1,16,25,165,0,7,22,25,2
22,Capital                                 ,001,0010 ,0176,450,0,0,1,6,1,2,0,0,2,2,0,13,18,150,2,27,22,26,0
22,Capital                                 ,001,0010 ,0177,115,0,0,0,0,0,0,0,2,0,0,0,6,5,43,0,9,10,10,1
22,Capital                                 ,001,0010 ,0199,450,0,0,2,2,0,0,0,1,0,0,0,0,24,199,3,9,18,33,3
22,Capital                                 ,001,0010 ,0200,450,0,0,2,8,0,1,0,3,5,0,0,9,9,184,5,24,13,30,4
22,Capital                                 ,001,0010 ,0201,68,0,0,0,0,0,0,0,1,0,0,0,0,4,30,0,0,3,5,0
22,Capital                                 ,001,0011 ,0178,450,0,0,4,0,5,0,0,2,0,1,0,5,3,197,1,3,1,2,2
22,Capital                                 ,001,0011 ,0179,148,7,0,0,0,0,0,0,0,0,1,0,1,6,72,0,0,1,9,0
22,Capital                                 ,001,0011 ,0202,238,0,0,2,0,0,0,0,0,0,1,0,2,0,98,0,1,3,0,0
22,Capital                                 ,001,0011 ,0203,238,0,0,0,0,0,0,0,0,1,0,0,0,0,116,0,2,4,2,0
22,Capital                                 ,001,0012 ,0180,450,8,1,1,1,0,0,0,0,7,1,0,4,21,100,1,7,11,18,1
22,Capital                                 ,001,0012 ,0181,450,8,3,0,4,0,2,0,0,0,3,0,23,4,103,6,8,25,22,1
22,Capital                                 ,001,0012 ,0182,218,0,0,0,4,0,0,0,0,1,0,0,0,5,63,1,0,13,14,6
22,Capital                                 ,001,0012 ,0204,450,0,0,1,1,0,0,0,0,1,3,1,5,10,108,10,13,9,31,1
22,Capital                                 ,001,0012 ,0205,229,0,0,0,0,0,0,0,1,0,3,0,7,1,50,0,4,9,16,1
22,Capital                                 ,001,0012 ,0206,230,2,0,0,1,0,0,0,0,2,0,0,2,3,79,0,4,4,8,2
22,Capital                                 ,001,0013 ,0183,269,1,0,1,0,0,0,0,0,0,1,0,1,0,198,0,0,1,4,0
22,Capital                                 ,001,0013 ,0207,183,4,0,1,0,0,2,0,0,0,1,0,0,1,93,0,1,1,7,2
22,Capital                                 ,001,0014 ,0184,401,7,1,0,7,2,4,0,0,1,2,1,11,5,155,3,15,17,45,2
22,Capital                                 ,001,0014 ,0208,383,2,3,1,8,1,1,0,1,3,1,1,7,11,179,1,8,11,55,0
22,Capital                                 ,001,0015 ,0185,254,4,0,1,3,0,0,0,2,3,0,0,3,0,102,2,9,0,46,0
22,Capital                                 ,001,0015 ,0186,254,6,2,1,2,1,0,0,0,3,0,0,5,3,98,1,5,3,18,0
22,Capital                                 ,001,0015 ,0209,427,9,16,0,2,0,0,0,0,3,1,0,12,6,207,4,12,9,50,1
22,Capital                                 ,001,0016 ,0187,245,4,0,0,1,0,0,0,1,2,0,0,7,1,102,2,11,0,22,0
22,Capital                                 ,001,0016 ,0188,246,7,2,2,1,0,0,0,0,0,1,0,1,5,116,1,3,2,15,2
22,Capital                                 ,001,0016 ,0210,373,3,0,0,0,0,0,0,2,2,0,0,2,9,171,1,13,9,61,0
22,Capital                                 ,001,0017 ,0189,450,6,5,10,2,0,0,0,1,4,1,0,11,15,135,4,11,12,71,2
22,Capital                                 ,001,0017 ,0190,450,0,0,3,8,4,0,0,7,2,4,1,7,4,152,4,15,8,68,3
22,Capital                                 ,001,0017 ,0191,190,0,0,2,3,0,1,0,2,2,1,0,2,5,71,0,3,4,40,0
22,Capital                                 ,001,0017 ,0211,450,4,7,3,12,0,1,0,1,7,0,0,15,7,134,6,19,19,73,5
22,Capital                                 ,001,0017 ,0212,450,3,2,4,10,1,0,0,7,0,3,0,9,14,180,9,21,18,52,1
22,Capital                                 ,001,0017 ,0213,154,0,0,1,0,0,1,0,1,0,0,0,7,3,73,0,3,3,26,0
22,Capital                                 ,001,0018 ,0192,381,18,5,2,1,1,2,0,0,3,2,0,0,9,167,6,11,15,47,3
22,Capital                                 ,001,0018 ,0214,361,4,0,2,4,0,0,0,0,5,0,0,6,6,190,4,14,11,40,0
22,Avellaneda                              ,002,0019 ,0193,250,5,0,0,0,0,1,0,0,0,0,0,2,2,43,0,0,1,11,0
22,Avellaneda                              ,002,0019 ,0194,251,0,0,0,0,0,1,0,0,0,0,1,6,5,61,0,0,0,13,0
22,Avellaneda                              ,002,0019 ,0215,414,1,0,0,0,0,0,0,1,0,0,0,7,12,115,0,1,0,27,1
22,Avellaneda                              ,002,0020 ,0195,450,1,1,1,5,1,0,0,5,0,0,0,14,14,154,1,10,18,35,4
22,Avellaneda                              ,002,0020 ,0196,450,2,0,2,9,2,2,0,0,3,1,0,5,19,166,2,6,14,40,0
22,Avellaneda                              ,002,0020 ,0197,450,7,1,7,2,0,0,0,2,5,1,0,21,16,134,2,6,16,43,0
22,Avellaneda                              ,002,0020 ,0198,450,2,3,2,4,3,0,0,8,8,1,0,18,4,147,1,8,15,36,1
22,Avellaneda                              ,002,0020 ,0199,406,0,0,1,3,2,0,0,1,1,0,0,12,11,138,1,11,18,30,2
22,Avellaneda                              ,002,0020 ,0216,450,0,0,0,0,0,0,0,1,7,1,0,10,13,142,4,8,21,40,0
22,Avellaneda                              ,002,0020 ,0217,450,4,0,2,5,0,3,0,2,3,1,2,21,13,164,2,9,17,33,1
22,Avellaneda                              ,002,0020 ,0218,450,0,0,0,8,0,1,0,1,2,1,0,24,22,162,0,6,14,43,0
22,Avellaneda                              ,002,0020 ,0219,447,6,1,0,5,0,0,0,1,1,0,0,19,10,169,0,4,24,37,1
22,Avellaneda                              ,002,0021 ,0200,450,5,1,1,5,3,0,0,1,7,1,1,28,1,136,1,7,18,29,0
22,Avellaneda                              ,002,0021 ,0201,450,6,1,0,3,0,0,0,1,20,0,0,10,0,112,6,14,20,51,2
22,Avellaneda                              ,002,0021 ,0202,145,4,1,0,0,0,2,0,2,1,0,0,4,1,41,0,2,9,15,1
22,Avellaneda                              ,002,0021 ,0220,450,5,1,1,8,1,1,0,0,5,0,0,8,1,155,0,4,29,47,1
22,Avellaneda                              ,002,0021 ,0221,225,1,2,1,2,0,1,0,1,2,0,0,2,0,80,0,9,15,21,0
22,Avellaneda                              ,002,0021 ,0222,226,1,0,1,4,1,1,0,0,1,0,0,6,2,87,1,2,7,19,0
22,Avellaneda                              ,002,0022 ,0203,338,0,0,0,1,0,1,0,2,0,2,0,10,0,120,2,12,11,20,0
22,Avellaneda                              ,002,0022 ,0223,285,5,0,0,0,0,0,0,1,0,0,0,4,1,157,0,1,4,13,0
22,Avellaneda                              ,002,0023 ,0204,450,5,3,0,8,1,1,0,5,7,1,0,5,4,153,0,8,8,30,2
22,Avellaneda                              ,002,0023 ,0205,450,5,0,1,13,0,5,0,4,6,1,1,7,8,138,3,3,6,51,0
22,Avellaneda                              ,002,0023 ,0206,450,14,0,0,15,1,1,0,3,8,2,0,19,6,134,1,10,14,50,2
22,Avellaneda                              ,002,0023 ,0207,199,0,0,0,4,1,0,0,1,1,0,0,7,8,75,0,5,1,11,2
22,Avellaneda                              ,002,0023 ,0224,450,3,1,0,6,0,1,0,0,3,0,0,18,9,160,3,7,3,56,2
22,Avellaneda                              ,002,0023 ,0225,450,6,0,0,6,0,0,0,0,1,0,0,13,10,160,2,7,4,50,2
22,Avellaneda                              ,002,0023 ,0226,360,7,0,1,3,1,1,0,0,5,0,0,7,7,119,0,12,6,43,0
22,Avellaneda                              ,002,0024 ,0208,450,11,2,1,6,1,0,0,28,0,1,0,9,5,122,3,10,18,66,2
22,Avellaneda                              ,002,0024 ,0209,169,9,1,0,0,1,0,0,11,0,2,0,6,0,54,0,1,10,19,2
22,Avellaneda                              ,002,0024 ,0227,450,6,0,0,6,0,2,0,22,1,2,0,7,12,155,0,2,13,73,0
22,Avellaneda                              ,002,0024 ,0228,103,0,1,0,2,0,0,0,12,1,0,0,1,1,35,1,2,8,13,0
22,Avellaneda                              ,002,0025 ,0210,148,5,0,0,1,1,1,0,0,0,2,1,0,0,54,0,0,1,15,0
22,Avellaneda                              ,002,0025 ,0229,108,0,0,0,0,0,0,0,0,0,0,0,1,1,54,1,1,3,9,0
22,Avellaneda                              ,002,0026 ,0211,226,0,0,0,0,0,0,0,0,0,0,0,3,1,93,0,1,32,12,0
22,Avellaneda                              ,002,0026 ,0212,227,0,0,0,2,0,1,0,0,1,0,1,5,2,89,0,0,23,13,1
22,Avellaneda                              ,002,0026 ,0230,364,0,0,0,2,0,0,0,0,0,0,0,4,1,171,0,5,39,21,0
22,Avellaneda                              ,002,0027 ,0213,450,4,0,0,3,0,0,0,1,4,0,1,3,2,201,1,7,2,70,1
22,Avellaneda                              ,002,0027 ,0214,414,5,0,0,1,1,0,0,0,4,1,0,5,1,150,2,2,1,75,0
22,Avellaneda                              ,002,0027 ,0231,450,1,2,1,0,0,0,0,0,0,0,0,0,8,224,6,2,1,69,0
22,Avellaneda                              ,002,0027 ,0232,225,1,0,0,1,0,0,0,0,0,1,0,1,2,116,1,3,1,44,0
22,Aguirre                                 ,003,0028 ,0215,407,4,1,0,2,0,0,0,0,0,0,1,8,12,109,0,8,4,31,1
22,Aguirre                                 ,003,0028 ,0233,244,0,0,0,0,0,0,0,1,0,0,0,6,0,71,0,5,1,18,0
22,Aguirre                                 ,003,0029 ,0216,450,12,0,1,17,0,2,0,1,1,0,0,46,4,167,5,2,23,18,0
22,Aguirre                                 ,003,0029 ,0217,112,0,2,0,0,1,0,0,0,0,0,0,19,1,34,0,2,11,3,0
22,Aguirre                                 ,003,0029 ,0234,429,0,0,0,7,0,0,0,1,0,2,0,65,3,172,2,4,24,17,2
22,Aguirre                                 ,003,0030 ,0218,96,1,0,0,2,0,0,0,0,0,0,0,1,0,47,0,1,0,11,0
22,Aguirre                                 ,003,0030 ,0235,55,0,0,0,1,0,0,0,0,0,0,0,3,0,24,0,0,0,12,0
22,Aguirre                                 ,003,0031 ,0219,450,3,1,8,6,0,1,0,1,0,1,0,11,11,223,2,15,3,5,5
22,Aguirre                                 ,003,0031 ,0220,450,3,0,1,5,2,2,0,3,7,1,0,9,7,227,3,8,7,8,6
22,Aguirre                                 ,003,0031 ,0221,450,0,0,2,8,2,0,0,2,2,2,0,11,9,220,2,8,3,8,8
22,Aguirre                                 ,003,0031 ,0222,450,12,1,6,7,1,2,0,1,5,0,0,12,15,213,3,23,3,5,9
22,Aguirre                                 ,003,0031 ,0223,180,1,2,1,1,0,0,0,0,2,1,0,5,7,75,2,5,2,3,1
22,Aguirre                                 ,003,0031 ,0236,450,0,0,0,2,0,0,0,0,5,0,0,11,17,240,4,8,7,10,7
22,Aguirre                                 ,003,0031 ,0237,450,16,0,1,2,2,0,0,0,3,0,0,2,17,256,1,9,3,14,7
22,Aguirre                                 ,003,0031 ,0238,450,3,1,1,10,0,0,0,2,9,0,0,10,14,224,0,20,3,15,0
22,Aguirre                                 ,003,0031 ,0239,415,0,0,1,8,0,0,0,0,1,0,0,9,21,209,1,14,8,8,8
22,Alberdi                                 ,004,0032 ,0224,450,1,0,0,0,0,0,0,0,0,0,0,3,4,85,1,2,0,63,0
22,Alberdi                                 ,004,0032 ,0225,135,2,0,0,0,0,0,0,0,1,1,0,1,1,59,0,1,1,16,0
22,Alberdi                                 ,004,0032 ,0240,445,1,2,0,1,0,0,0,0,1,0,0,2,3,106,0,0,2,55,0
22,Alberdi                                 ,004,0033 ,0226,225,1,1,0,1,0,0,0,0,0,1,0,4,4,75,0,1,1,25,0
22,Alberdi                                 ,004,0033 ,0227,226,1,0,0,0,0,0,0,0,0,0,0,4,0,93,0,1,1,18,0
22,Alberdi                                 ,004,0033 ,0241,385,1,0,0,0,0,2,0,1,0,0,0,0,1,119,0,2,1,41,0
22,Alberdi                                 ,004,0033A,0228,174,0,0,0,0,0,0,0,1,0,0,0,2,0,78,0,0,2,12,0
22,Alberdi                                 ,004,0033A,0242,104,1,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,2,7,0
22,Alberdi                                 ,004,0034 ,0229,450,11,1,0,5,0,1,0,0,4,0,0,16,1,185,0,5,28,9,0
22,Alberdi                                 ,004,0034 ,0230,450,4,0,0,2,1,1,0,2,0,0,0,14,13,180,1,4,13,11,0
22,Alberdi                                 ,004,0034 ,0231,450,2,0,2,0,0,0,0,0,6,0,0,9,2,225,1,4,13,12,0
22,Alberdi                                 ,004,0034 ,0232,450,5,1,3,1,0,1,0,1,0,0,0,12,3,196,0,9,17,18,0
22,Alberdi                                 ,004,0034 ,0233,450,5,0,0,0,0,2,0,0,0,0,0,11,4,194,0,11,32,9,4
22,Alberdi                                 ,004,0034 ,0234,254,2,0,1,1,0,1,0,0,3,0,0,10,1,106,2,2,12,9,0
22,Alberdi                                 ,004,0034 ,0235,254,4,1,4,0,0,0,0,1,3,0,0,6,3,119,0,1,11,6,0
22,Alberdi                                 ,004,0034 ,0243,450,8,0,0,3,0,0,0,1,3,0,0,10,3,216,1,13,25,14,0
22,Alberdi                                 ,004,0034 ,0244,450,6,1,0,3,0,0,0,2,0,0,0,10,7,217,1,7,29,9,0
22,Alberdi                                 ,004,0034 ,0245,450,2,2,0,0,0,0,0,1,0,0,0,4,1,256,0,6,8,9,0
22,Alberdi                                 ,004,0034 ,0246,450,2,0,1,0,0,1,0,1,0,0,0,11,3,237,0,12,20,15,0
22,Alberdi                                 ,004,0034 ,0247,416,4,0,1,2,0,1,0,0,0,0,0,8,1,209,0,4,32,9,0
22,Alberdi                                 ,004,0035 ,0236,362,5,1,3,0,0,0,0,0,0,1,0,0,0,206,0,3,0,9,0
22,Alberdi                                 ,004,0035 ,0248,304,2,0,0,1,0,0,0,0,0,0,0,2,0,217,1,3,2,5,0
22,Alberdi                                 ,004,0036 ,0237,450,5,2,2,1,0,2,0,0,1,2,0,20,54,162,3,6,25,29,2
22,Alberdi                                 ,004,0036 ,0238,450,0,0,5,7,2,1,0,1,5,2,0,9,46,140,3,9,21,30,2
22,Alberdi                                 ,004,0036 ,0239,312,0,0,0,5,0,1,0,0,4,0,1,9,27,98,0,8,20,14,0
22,Alberdi                                 ,004,0036 ,0249,450,4,2,0,0,1,0,0,2,0,2,0,5,86,170,0,7,29,25,0
22,Alberdi                                 ,004,0036 ,0250,244,0,0,1,1,0,0,0,0,0,0,0,11,30,107,1,1,9,17,0
22,Alberdi                                 ,004,0036 ,0251,245,1,0,1,1,0,0,0,0,1,0,0,1,26,101,0,5,15,16,0
22,Atamisqui                               ,005,0037 ,0240,450,0,0,0,2,1,0,0,0,0,0,0,2,83,145,2,1,3,2,0
22,Atamisqui                               ,005,0037 ,0241,450,0,0,1,1,0,0,0,1,2,0,0,5,94,127,0,2,2,4,0
22,Atamisqui                               ,005,0037 ,0242,450,1,0,0,0,0,0,0,1,2,0,0,3,97,137,0,7,10,5,1
22,Atamisqui                               ,005,0037 ,0243,450,0,0,2,0,0,0,0,0,0,0,0,3,83,148,0,2,3,8,0
22,Atamisqui                               ,005,0037 ,0244,218,1,1,0,0,0,0,0,1,0,1,0,2,32,72,0,1,4,2,0
22,Atamisqui                               ,005,0037 ,0252,450,0,1,0,1,0,1,0,0,0,0,0,4,113,146,1,1,0,2,1
22,Atamisqui                               ,005,0037 ,0253,450,4,0,0,0,0,0,0,0,2,0,0,2,120,144,0,3,6,3,0
22,Atamisqui                               ,005,0037 ,0254,450,1,0,0,1,0,0,0,0,0,2,0,2,120,183,0,1,2,3,1
22,Atamisqui                               ,005,0037 ,0255,450,2,0,0,0,0,0,0,0,0,1,0,1,139,155,0,1,3,0,0
22,Atamisqui                               ,005,0037 ,0256,228,0,0,1,2,0,0,0,0,0,0,0,1,63,90,0,0,1,1,0
22,Atamisqui                               ,005,0038 ,0245,450,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
22,Atamisqui                               ,005,0038 ,0246,87,3,0,0,0,0,0,0,2,0,0,0,1,4,36,0,0,0,1,0
22,Atamisqui                               ,005,0038 ,0257,397,0,2,0,1,0,0,0,2,0,1,1,6,19,212,0,6,7,0,7
22,Atamisqui                               ,005,0039 ,0247,450,6,1,1,0,0,0,0,0,0,0,0,1,31,170,1,0,10,16,0
22,Atamisqui                               ,005,0039 ,0248,162,1,0,0,0,0,0,0,0,0,0,0,3,24,54,0,2,0,1,0
22,Atamisqui                               ,005,0039 ,0258,405,3,0,2,1,0,1,0,0,0,1,0,7,35,154,0,2,2,6,0
22,Atamisqui                               ,005,0040 ,0249,275,2,0,1,1,0,1,0,0,0,0,0,0,17,120,0,0,0,3,0
22,Atamisqui                               ,005,0040 ,0259,240,2,3,0,0,0,0,0,1,3,0,0,1,23,91,0,2,2,8,0
22,Atamisqui                               ,005,0040A,0250,118,0,1,0,0,0,0,0,0,0,1,0,0,11,30,0,0,0,2,0
22,Atamisqui                               ,005,0040A,0260,107,1,0,1,0,0,0,0,0,0,0,0,0,7,33,0,0,0,7,0
22,Atamisqui                               ,005,0041 ,0251,170,2,0,0,0,0,0,0,0,4,0,0,2,16,60,0,0,2,4,0
22,Atamisqui                               ,005,0041 ,0261,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Atamisqui                               ,005,0042 ,0252,450,2,3,2,1,1,3,0,1,1,1,0,6,7,188,0,7,3,8,0
22,Atamisqui                               ,005,0042 ,0253,107,1,1,0,0,0,0,0,0,0,1,0,5,2,51,0,1,0,4,0
22,Atamisqui                               ,005,0042 ,0262,445,1,3,1,4,1,1,0,1,1,1,0,5,13,243,3,4,1,19,0
22,Banda                                   ,006,0043 ,0254,450,12,2,2,9,1,3,0,1,7,0,0,19,9,106,7,8,75,23,5
22,Banda                                   ,006,0043 ,0255,450,0,0,6,9,1,8,0,2,2,1,0,10,4,97,4,9,81,15,2
22,Banda                                   ,006,0043 ,0256,450,0,0,3,7,1,4,0,2,8,0,1,1,13,92,6,9,84,28,3
22,Banda                                   ,006,0043 ,0257,450,2,5,9,4,1,2,0,1,14,2,0,11,9,103,9,12,67,24,6
22,Banda                                   ,006,0043 ,0258,450,4,1,6,15,0,3,0,1,9,4,0,9,8,113,6,6,90,12,3
22,Banda                                   ,006,0043 ,0259,450,2,5,7,10,0,4,0,6,7,0,0,13,4,80,2,5,88,23,2
22,Banda                                   ,006,0043 ,0260,450,1,2,7,3,1,3,0,5,9,1,1,8,6,81,4,1,75,34,0
22,Banda                                   ,006,0043 ,0261,450,0,0,4,4,2,3,0,4,2,0,0,4,8,80,8,8,83,27,4
22,Banda                                   ,006,0043 ,0262,450,0,0,2,4,1,5,0,4,5,1,0,9,11,101,3,10,83,22,3
22,Banda                                   ,006,0043 ,0263,900,2,6,16,16,2,6,0,6,20,0,2,32,14,232,12,22,184,56,4
22,Banda                                   ,006,0043 ,0264,900,6,1,8,16,2,8,0,14,20,4,2,30,12,244,12,36,168,38,8
22,Banda                                   ,006,0043 ,0265,900,0,0,14,32,6,14,0,12,36,2,2,18,12,224,20,16,184,46,4
22,Banda                                   ,006,0043 ,0266,900,0,0,14,18,2,16,0,12,18,0,0,18,14,226,14,14,184,42,12
22,Banda                                   ,006,0043 ,0267,900,4,3,24,26,0,10,0,2,16,4,2,14,6,230,20,16,196,36,4
22,Banda                                   ,006,0043 ,0268,900,3,4,10,14,0,6,0,8,26,0,0,22,16,232,16,24,198,60,6
22,Banda                                   ,006,0043 ,0269,900,4,0,22,22,0,4,0,10,30,0,0,22,12,240,6,18,184,50,6
22,Banda                                   ,006,0043 ,0270,900,3,3,10,18,4,6,0,14,28,4,2,18,16,212,16,16,216,32,10
22,Banda                                   ,006,0043 ,0271,900,16,1,22,18,4,8,0,2,28,2,0,14,22,234,6,28,180,56,6
22,Banda                                   ,006,0043 ,0272,900,3,1,0,20,0,8,0,14,24,2,0,14,18,210,12,22,200,32,10
22,Banda                                   ,006,0043 ,0273,900,8,5,14,18,6,14,0,10,32,4,0,16,18,240,18,32,156,52,14
22,Banda                                   ,006,0043 ,0274,900,8,2,18,18,4,2,0,10,52,6,0,22,24,224,18,22,150,50,8
22,Banda                                   ,006,0043 ,0275,807,0,0,14,6,6,14,0,2,30,0,0,12,20,252,16,18,152,54,8
22,Banda                                   ,006,0043 ,0276,450,9,7,6,6,0,2,0,3,13,2,0,0,8,127,4,10,97,17,1
22,Banda                                   ,006,0043 ,0277,450,18,10,4,13,1,2,0,3,9,0,1,8,14,84,6,12,100,14,0
22,Banda                                   ,006,0043 ,0278,450,0,2,5,18,3,1,0,2,14,0,0,11,3,119,4,13,85,30,2
22,Banda                                   ,006,0043 ,0279,450,0,0,7,8,2,1,0,48,4,0,1,10,12,97,16,5,108,25,1
