codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0002,0003,0005,0008,0009,0012,0019,0020,0023,0033,0036,0044,0047,0048,0050,0055,0056,0059,0134,0163,0182,0284,0285,0286,0287,0288
05,Capital                                 ,001,0002 ,0024,450,0,5,0,41,14,2,3,5,2,0,16,7,0,3,8,34,5,29,2,3,44,24,11,10,16,7,3,3,20
05,Capital                                 ,001,0002 ,0025,316,0,0,0,27,8,2,1,1,1,0,12,7,0,3,7,35,0,32,11,0,18,6,10,6,13,3,0,3,13
05,Capital                                 ,001,0002 ,0026,316,18,20,3,30,11,3,2,4,2,0,4,1,0,1,5,34,1,0,6,1,23,12,7,2,15,4,1,3,12
05,Capital                                 ,001,0002 ,0842,450,0,0,4,41,23,1,4,1,0,1,10,2,0,2,3,35,1,10,1,5,23,9,36,9,19,5,1,2,14
05,Capital                                 ,001,0002 ,0843,450,5,10,4,37,30,1,2,3,8,1,20,7,0,1,4,23,1,17,2,5,25,13,9,6,23,19,0,2,15
05,Capital                                 ,001,0002 ,0844,450,5,8,2,30,20,1,8,1,7,0,9,3,0,2,23,28,1,16,1,2,23,12,13,9,15,7,0,1,25
05,Capital                                 ,001,0002 ,0845,450,42,8,5,38,28,0,3,4,4,0,14,1,0,0,17,26,1,16,5,5,23,24,17,0,22,7,0,3,13
05,Capital                                 ,001,0002 ,0846,450,5,10,3,29,15,2,5,4,7,1,13,5,0,1,11,0,1,10,8,4,60,18,24,10,9,7,2,5,10
05,Capital                                 ,001,0002 ,0847,450,24,4,5,38,22,1,2,1,11,0,10,4,0,0,8,16,3,40,3,1,28,15,23,5,19,11,0,1,7
05,Capital                                 ,001,0002 ,0848,450,2,15,0,23,27,4,4,2,3,0,9,0,0,2,18,18,2,23,0,0,31,23,9,8,17,16,1,3,22
05,Capital                                 ,001,0002 ,0849,450,3,6,3,37,30,2,2,3,7,1,13,3,0,2,7,23,5,14,6,0,34,10,17,15,13,18,0,2,20
05,Capital                                 ,001,0002 ,0850,450,10,9,7,35,20,1,9,2,2,0,13,0,0,1,4,14,0,27,1,4,33,10,11,11,30,13,0,0,15
05,Capital                                 ,001,0002 ,0851,450,26,7,1,25,21,1,4,2,3,0,15,1,0,0,22,32,4,20,13,4,33,16,8,10,20,3,0,2,21
05,Capital                                 ,001,0002 ,0852,450,8,7,5,16,18,1,4,0,0,1,5,0,0,0,8,41,2,14,17,3,26,13,37,5,30,16,1,6,20
05,Capital                                 ,001,0002 ,0853,390,7,3,2,23,19,1,5,3,4,1,4,3,0,0,13,39,0,23,3,2,21,20,9,14,12,14,1,8,16
05,Capital                                 ,001,0002A,0027,450,28,8,3,46,31,1,3,2,4,0,18,3,0,1,5,12,4,0,1,0,41,25,31,19,23,7,2,11,21
05,Capital                                 ,001,0002A,0028,450,0,8,2,57,32,0,5,1,3,0,12,1,0,2,1,15,2,20,3,4,33,23,45,17,29,13,1,4,13
05,Capital                                 ,001,0002A,0029,450,4,0,3,42,35,3,2,0,3,0,15,3,0,1,3,26,0,15,0,5,22,35,61,8,35,12,7,9,23
05,Capital                                 ,001,0002A,0030,450,5,5,2,25,43,2,2,1,1,5,17,1,3,3,0,17,3,21,5,2,52,25,33,3,15,12,0,3,20
05,Capital                                 ,001,0002A,0031,450,0,0,1,38,44,3,4,0,4,0,13,4,0,1,7,18,0,34,2,0,32,24,29,10,32,9,0,3,14
05,Capital                                 ,001,0002A,0032,450,24,4,0,56,28,0,2,5,1,0,16,2,0,2,5,21,2,23,5,3,32,22,26,16,33,20,0,1,14
05,Capital                                 ,001,0002A,0033,450,20,12,3,36,35,4,3,1,1,0,9,1,0,0,3,35,2,27,1,5,27,28,71,11,0,10,2,7,15
05,Capital                                 ,001,0002A,0034,450,17,6,4,28,28,5,3,1,3,0,17,4,2,26,10,1,0,25,2,3,37,34,28,8,32,16,0,5,11
05,Capital                                 ,001,0002A,0035,450,26,7,7,54,30,1,0,3,6,0,15,2,0,1,0,23,1,17,2,1,19,20,61,0,21,0,0,4,15
05,Capital                                 ,001,0002A,0036,450,21,7,0,49,32,1,3,5,4,0,8,3,0,3,8,14,2,8,3,1,35,30,24,11,29,23,1,8,19
05,Capital                                 ,001,0002A,0037,450,19,8,5,41,40,0,6,2,1,0,7,5,0,1,2,23,1,17,3,6,38,31,27,6,35,20,1,3,22
05,Capital                                 ,001,0002A,0038,450,23,10,2,26,33,2,4,1,1,0,9,0,0,5,22,24,0,15,4,3,36,18,27,14,25,12,4,5,16
05,Capital                                 ,001,0002A,0039,450,20,4,0,36,27,1,1,3,3,0,0,2,0,1,15,28,0,12,3,2,40,26,44,11,12,21,2,10,14
05,Capital                                 ,001,0002A,0040,450,53,12,4,58,29,1,3,0,4,0,14,2,0,1,11,14,0,21,4,2,33,26,25,14,27,18,1,3,24
05,Capital                                 ,001,0002A,0041,450,13,7,10,24,35,3,1,3,3,0,7,3,0,3,0,42,3,6,8,7,32,12,34,24,17,16,1,7,21
05,Capital                                 ,001,0002A,0042,359,0,0,0,25,31,1,4,2,1,0,9,2,0,2,3,24,2,8,5,0,33,11,24,15,17,3,3,2,19
05,Capital                                 ,001,0002A,0043,359,24,5,4,26,16,0,2,4,2,0,6,1,0,2,10,17,1,8,4,2,32,44,21,4,12,8,1,3,21
05,Capital                                 ,001,0002A,0854,450,5,9,2,42,28,1,0,2,7,0,14,3,0,5,10,14,2,25,6,7,18,14,15,16,20,20,2,4,9
05,Capital                                 ,001,0002A,0855,450,41,4,5,35,21,2,3,1,8,0,9,4,0,0,15,23,2,25,1,4,18,23,26,9,18,9,3,3,18
05,Capital                                 ,001,0002A,0856,450,32,10,1,42,33,1,5,6,2,4,4,8,0,4,0,16,3,19,6,2,22,10,50,4,7,18,2,4,20
05,Capital                                 ,001,0002A,0857,450,31,8,0,35,27,3,5,2,6,0,14,0,0,5,27,7,0,8,5,4,43,11,24,7,35,5,2,5,8
05,Capital                                 ,001,0002A,0858,450,7,2,1,34,24,2,7,0,5,0,14,3,0,4,8,16,2,13,3,0,24,13,57,1,23,17,0,4,15
05,Capital                                 ,001,0002A,0859,450,38,6,6,34,31,0,1,0,8,1,0,3,0,4,7,31,4,9,3,4,15,9,69,1,18,11,2,2,6
05,Capital                                 ,001,0002A,0860,450,28,8,0,25,36,1,4,1,9,4,9,2,1,3,4,26,0,10,5,5,30,15,26,9,34,22,0,3,10
05,Capital                                 ,001,0002A,0861,450,9,11,2,39,19,2,4,1,7,2,10,2,0,1,4,30,1,11,5,2,26,13,25,16,12,29,1,4,15
05,Capital                                 ,001,0002A,0862,450,17,12,1,34,23,5,8,0,10,0,10,7,0,2,7,25,1,10,2,0,20,16,35,7,19,34,1,1,20
05,Capital                                 ,001,0002A,0863,450,27,7,1,28,44,2,6,6,0,0,7,0,0,1,13,14,1,10,1,5,20,30,0,14,20,29,0,4,27
05,Capital                                 ,001,0002A,0864,450,32,3,2,44,29,0,2,4,2,0,10,4,0,0,3,24,1,23,3,0,23,13,34,5,9,21,1,7,23
05,Capital                                 ,001,0002A,0865,450,36,10,2,27,28,1,2,1,6,0,9,5,0,2,8,12,1,17,9,1,37,30,30,3,41,9,0,9,18
05,Capital                                 ,001,0002A,0866,450,6,16,1,57,19,3,0,1,8,2,5,7,0,1,2,25,2,9,7,1,11,23,77,6,0,16,1,7,24
05,Capital                                 ,001,0002A,0867,450,0,0,1,22,22,2,1,3,7,2,5,5,0,1,2,26,1,16,3,1,29,29,56,7,24,15,0,3,15
05,Capital                                 ,001,0002A,0868,226,0,0,0,29,18,1,3,1,3,0,8,3,0,1,3,14,0,3,3,0,6,14,11,4,5,9,1,1,15
05,Capital                                 ,001,0002A,0869,227,18,4,3,19,15,1,0,1,2,0,3,3,0,2,3,11,0,16,3,2,11,3,12,7,9,9,0,2,7
05,Capital                                 ,001,0003 ,0044,450,3,2,4,16,29,1,4,4,4,1,17,0,0,4,10,28,8,36,10,0,59,6,9,1,9,9,1,6,7
05,Capital                                 ,001,0003 ,0045,450,73,4,1,15,36,2,5,1,2,1,6,0,0,2,3,22,4,8,17,1,53,10,12,5,8,12,1,5,7
05,Capital                                 ,001,0003 ,0046,450,29,3,7,19,31,2,2,3,1,0,9,0,0,4,2,39,0,37,7,0,49,9,11,4,13,5,2,1,15
05,Capital                                 ,001,0003 ,0047,450,0,2,8,14,45,3,7,1,0,1,11,0,0,7,3,17,1,19,8,1,79,6,8,6,15,7,0,3,9
05,Capital                                 ,001,0003 ,0048,450,30,8,4,13,41,1,7,3,0,0,13,1,0,3,4,36,1,22,11,3,56,11,11,6,3,7,0,9,14
05,Capital                                 ,001,0003 ,0049,450,2,5,5,18,25,1,3,2,3,1,16,2,0,6,4,26,0,18,21,1,61,7,13,1,0,9,0,4,12
05,Capital                                 ,001,0003 ,0050,246,1,1,5,14,14,2,2,6,0,0,7,1,0,0,0,19,1,7,7,0,46,6,23,1,0,4,1,3,2
05,Capital                                 ,001,0003 ,0051,246,0,2,4,13,21,1,4,3,0,1,2,0,0,6,0,11,0,9,4,2,50,14,8,4,11,3,0,5,5
05,Capital                                 ,001,0003 ,0870,450,26,3,21,21,39,2,3,1,2,0,3,0,0,3,10,17,5,26,8,4,67,10,18,2,4,0,0,4,4
05,Capital                                 ,001,0003 ,0871,450,37,5,5,21,42,0,2,2,6,0,11,0,0,1,3,18,2,20,8,3,65,9,11,4,9,10,1,2,7
05,Capital                                 ,001,0003 ,0872,450,32,3,7,16,46,4,7,4,2,1,20,0,0,6,1,29,1,12,5,0,64,14,7,4,14,9,0,2,11
05,Capital                                 ,001,0003 ,0873,450,35,1,3,15,34,1,11,4,1,0,17,0,0,1,1,24,5,24,12,1,41,9,6,2,9,18,4,3,9
05,Capital                                 ,001,0003 ,0874,395,37,2,5,17,32,1,5,5,3,0,15,1,0,9,1,11,5,19,11,1,44,10,8,1,9,8,3,6,8
05,Capital                                 ,001,0003 ,0875,395,20,1,5,13,32,1,9,3,0,0,9,0,0,4,0,24,4,15,5,2,51,6,12,3,12,23,3,6,8
05,Capital                                 ,001,0004 ,0052,450,36,6,5,10,37,3,2,2,3,0,8,0,0,9,4,22,3,23,13,1,74,7,18,4,11,12,1,6,9
05,Capital                                 ,001,0004 ,0053,450,29,4,9,11,36,1,1,3,0,2,5,0,0,41,13,45,2,19,8,2,54,12,4,8,9,6,3,4,9
05,Capital                                 ,001,0004 ,0054,450,3,9,3,11,38,1,4,9,1,0,5,0,0,4,3,34,2,22,11,1,62,7,5,2,5,8,1,5,7
05,Capital                                 ,001,0004 ,0055,450,4,5,6,17,38,1,1,2,0,0,9,1,0,3,0,22,4,44,6,1,62,6,20,0,0,10,2,7,12
05,Capital                                 ,001,0004 ,0056,450,0,0,1,21,31,2,7,3,4,0,8,1,0,1,6,35,0,22,9,1,51,9,14,4,7,5,1,11,12
05,Capital                                 ,001,0004 ,0057,450,36,5,4,12,46,3,6,1,1,0,7,0,0,3,5,15,5,50,7,2,50,5,14,5,7,8,1,16,5
05,Capital                                 ,001,0004 ,0058,450,36,6,3,19,26,0,5,14,3,0,8,0,0,2,5,33,4,20,4,3,64,5,13,2,3,8,2,2,15
05,Capital                                 ,001,0004 ,0059,450,61,10,10,18,35,2,6,1,0,0,21,2,0,0,2,28,0,17,2,0,39,12,6,5,10,10,0,6,5
05,Capital                                 ,001,0004 ,0060,450,27,6,10,11,42,2,4,2,1,0,8,0,0,4,2,25,3,39,7,3,44,8,8,2,25,2,0,3,10
05,Capital                                 ,001,0004 ,0061,450,25,3,4,23,38,2,7,2,1,0,11,2,0,7,6,33,3,24,6,1,52,6,9,2,3,5,1,0,13
05,Capital                                 ,001,0004 ,0062,253,24,2,2,12,18,0,10,1,2,0,5,0,0,4,0,14,0,10,8,1,34,10,2,1,4,4,0,2,2
05,Capital                                 ,001,0004 ,0063,253,25,2,2,10,16,2,0,1,3,0,7,0,0,4,8,33,2,6,0,0,38,4,3,4,6,7,1,0,9
05,Capital                                 ,001,0004 ,0876,450,1,1,4,25,32,4,6,3,3,1,13,1,0,7,3,34,2,21,15,0,32,9,10,9,7,9,7,4,10
05,Capital                                 ,001,0004 ,0877,450,34,5,8,12,29,4,8,4,7,1,10,3,0,7,10,46,3,45,10,5,10,3,10,2,9,5,0,1,12
05,Capital                                 ,001,0004 ,0878,450,25,8,11,20,22,4,4,1,5,2,12,4,0,5,8,35,2,41,9,2,31,6,17,9,8,6,0,7,6
05,Capital                                 ,001,0004 ,0879,450,2,2,1,9,45,1,2,3,6,0,15,1,0,5,4,38,0,29,10,3,20,8,7,4,2,7,2,10,13
05,Capital                                 ,001,0004 ,0880,450,37,6,3,26,30,3,4,2,3,0,11,3,0,3,4,44,4,16,12,4,38,2,25,0,3,2,4,7,9
05,Capital                                 ,001,0004 ,0881,450,0,0,4,23,28,1,13,3,4,0,7,1,0,4,9,33,2,40,10,2,28,11,17,0,0,8,1,7,12
05,Capital                                 ,001,0004 ,0882,450,71,4,7,27,36,0,9,2,5,0,13,1,0,4,1,30,0,16,13,6,4,5,19,2,7,11,5,4,6
05,Capital                                 ,001,0004 ,0883,332,0,0,5,10,22,10,3,0,6,0,5,0,0,1,2,29,4,28,15,0,27,10,14,2,2,9,1,3,4
05,Capital                                 ,001,0004 ,0884,333,1,1,5,17,21,0,2,2,2,0,6,1,0,3,5,26,2,28,7,1,32,6,13,3,6,13,1,6,9
05,Capital                                 ,001,0005 ,0064,450,3,2,0,41,30,1,5,2,1,0,16,3,0,1,0,43,2,8,0,1,32,0,0,18,14,17,0,0,9
05,Capital                                 ,001,0005 ,0065,450,13,9,3,36,21,1,4,7,2,0,14,3,0,4,9,42,1,19,5,1,47,31,26,7,0,8,2,4,21
05,Capital                                 ,001,0005 ,0066,450,0,10,22,3,16,6,14,1,16,0,6,3,3,40,6,40,1,12,0,3,39,11,0,21,38,14,1,15,19
05,Capital                                 ,001,0005 ,0067,450,80,5,4,1,28,21,0,4,13,0,3,11,2,0,0,25,1,24,4,1,38,0,31,2,0,14,1,0,17
05,Capital                                 ,001,0005 ,0068,450,0,8,4,48,17,0,1,4,6,1,15,0,0,3,9,37,1,12,6,2,51,7,10,7,16,10,1,1,17
05,Capital                                 ,001,0005 ,0069,450,0,0,2,30,34,0,7,2,2,0,13,2,0,2,2,30,1,24,3,4,53,18,72,17,12,13,0,0,13
05,Capital                                 ,001,0005 ,0070,450,22,10,3,30,27,0,5,2,2,0,14,1,0,6,6,17,0,24,11,3,33,19,37,6,20,11,2,1,11
05,Capital                                 ,001,0005 ,0071,450,2,11,3,20,18,3,8,0,3,0,11,2,0,2,7,50,1,17,7,2,31,18,27,12,21,10,2,8,11
05,Capital                                 ,001,0005 ,0072,450,4,7,8,46,24,2,7,5,1,0,20,2,0,3,2,26,2,10,0,1,49,8,44,15,9,12,0,1,20
05,Capital                                 ,001,0005 ,0073,450,0,0,2,31,26,0,0,11,4,1,20,0,0,1,0,34,0,23,4,5,40,15,50,20,0,6,0,6,12
05,Capital                                 ,001,0005 ,0074,450,0,0,0,37,21,0,15,1,4,1,6,1,0,6,7,57,0,20,0,3,45,8,0,7,11,6,1,4,12
05,Capital                                 ,001,0005 ,0075,450,0,0,0,34,27,1,20,2,3,0,6,4,0,1,7,20,3,12,2,2,74,5,56,8,22,12,1,0,13
05,Capital                                 ,001,0005 ,0076,450,0,0,3,43,34,3,9,2,3,0,8,1,0,3,9,31,0,16,3,6,48,24,17,11,19,5,0,1,11
05,Capital                                 ,001,0005 ,0077,450,0,0,0,26,22,2,12,2,2,0,11,1,0,7,4,19,0,35,4,0,33,16,15,15,19,7,0,6,22
05,Capital                                 ,001,0005 ,0078,450,2,7,2,37,32,2,3,1,2,1,8,0,0,2,6,48,0,19,4,2,23,15,74,6,15,4,1,2,8
05,Capital                                 ,001,0005 ,0079,450,2,2,3,39,28,4,10,6,2,15,14,0,0,4,1,28,0,23,0,2,45,25,19,16,8,3,1,3,9
05,Capital                                 ,001,0005 ,0080,450,5,1,0,38,24,1,12,2,1,0,10,2,0,1,13,22,0,39,4,3,22,14,40,10,22,6,0,3,16
05,Capital                                 ,001,0005 ,0081,450,0,0,10,40,31,2,1,6,0,16,5,4,0,2,7,33,0,34,2,1,37,14,24,13,11,16,0,4,9
05,Capital                                 ,001,0005 ,0082,450,2,7,0,33,19,3,6,4,4,0,12,1,0,6,0,24,0,2,1,2,55,6,14,8,33,10,0,4,18
05,Capital                                 ,001,0005 ,0083,450,0,5,6,42,26,0,5,1,6,0,6,0,0,3,7,14,0,35,3,4,35,15,29,16,9,17,0,7,15
05,Capital                                 ,001,0005 ,0084,379,0,0,1,30,23,0,9,2,3,0,8,2,0,3,6,28,0,21,7,1,29,16,20,13,5,7,0,1,13
05,Capital                                 ,001,0005 ,0885,450,6,5,0,37,15,1,4,5,4,1,13,2,0,4,10,27,0,22,9,1,18,14,23,9,11,7,0,8,13
05,Capital                                 ,001,0005 ,0886,450,23,15,5,27,19,1,9,2,5,2,6,3,0,1,8,34,2,19,7,3,51,16,14,6,13,12,0,0,13
05,Capital                                 ,001,0005 ,0887,450,4,2,3,40,25,2,4,0,5,0,4,2,0,2,0,24,3,19,14,4,20,9,18,9,21,10,1,2,15
05,Capital                                 ,001,0005 ,0888,450,0,0,1,26,31,1,9,1,8,0,13,2,0,2,6,35,2,21,3,6,37,13,17,1,21,18,0,1,12
05,Capital                                 ,001,0005 ,0889,450,2,15,3,47,28,1,2,1,4,0,1,2,0,0,0,22,1,39,4,2,29,20,45,8,15,11,1,0,11
05,Capital                                 ,001,0005 ,0890,450,19,9,3,44,16,2,3,0,6,1,10,1,0,3,11,29,2,26,5,1,34,21,18,11,12,5,0,3,14
05,Capital                                 ,001,0005 ,0891,450,2,4,6,42,16,2,5,4,10,4,13,0,0,0,3,35,3,21,7,1,0,0,0,9,17,10,1,1,8
05,Capital                                 ,001,0005 ,0892,450,8,8,0,42,25,3,5,1,7,2,13,3,0,3,14,24,4,29,3,2,17,19,14,20,14,13,2,3,11
05,Capital                                 ,001,0005 ,0893,450,26,9,4,30,22,0,10,1,9,0,11,3,0,0,0,0,2,0,0,25,19,22,7,4,18,17,0,0,9
05,Capital                                 ,001,0005 ,0894,450,34,6,0,47,18,1,14,5,3,0,5,0,0,14,12,29,4,18,4,5,24,18,24,8,3,9,0,4,14
05,Capital                                 ,001,0005 ,0895,450,0,0,4,56,26,2,8,5,6,0,10,1,0,3,0,19,1,20,7,3,40,14,35,1,12,12,1,6,11
05,Capital                                 ,001,0005 ,0896,450,29,14,3,36,35,1,8,7,12,3,13,2,0,2,9,22,2,13,3,1,42,14,21,9,24,7,2,2,15
05,Capital                                 ,001,0005 ,0897,450,34,10,2,47,32,3,4,1,5,0,3,2,0,2,7,10,0,23,3,2,42,10,24,14,18,9,2,4,11
05,Capital                                 ,001,0005 ,0898,450,2,6,0,51,29,0,4,4,12,0,1,16,0,10,4,47,1,20,5,2,33,11,21,6,10,4,0,3,9
05,Capital                                 ,001,0005 ,0899,450,1,7,2,57,40,0,8,0,5,1,4,5,0,1,6,10,1,35,5,0,39,18,20,10,24,8,0,1,12
05,Capital                                 ,001,0005 ,0900,450,6,4,2,41,24,3,7,4,9,0,9,2,0,6,2,19,6,35,9,1,29,13,25,3,1,12,0,2,15
05,Capital                                 ,001,0005 ,0901,450,0,0,1,41,32,13,6,0,3,0,11,0,0,5,12,21,3,40,3,0,0,10,27,2,8,17,0,0,9
05,Capital                                 ,001,0005 ,0902,306,25,7,1,21,22,2,3,1,2,0,7,5,0,0,0,20,2,20,1,2,26,11,6,3,10,22,1,5,14
05,Capital                                 ,001,0005 ,0903,307,18,3,1,19,19,1,4,0,2,0,9,3,0,2,9,29,1,14,6,1,29,13,10,7,6,7,1,8,6
05,Capital                                 ,001,0005A,0085,450,5,9,4,33,30,4,6,0,5,0,13,2,0,0,2,15,0,26,8,4,55,20,14,9,31,17,3,0,14
05,Capital                                 ,001,0005A,0086,450,3,13,0,48,33,2,8,2,2,1,19,1,0,0,2,20,0,47,6,1,42,18,13,7,28,8,0,10,14
05,Capital                                 ,001,0005A,0087,450,34,6,1,40,40,3,1,6,1,0,8,2,0,4,4,54,0,25,1,1,22,14,30,3,30,15,2,0,11
05,Capital                                 ,001,0005A,0088,450,1,0,0,36,32,0,8,1,4,1,18,0,0,4,44,16,0,36,4,0,48,13,30,5,21,17,3,5,18
05,Capital                                 ,001,0005A,0089,450,2,8,0,63,19,0,1,1,3,0,16,1,0,3,0,13,0,23,6,1,64,19,48,8,6,10,1,1,13
05,Capital                                 ,001,0005A,0090,450,5,17,2,56,31,0,3,0,3,0,17,5,0,2,4,91,0,32,5,3,11,0,41,2,12,7,2,3,20
05,Capital                                 ,001,0005A,0091,450,3,6,1,31,25,1,15,4,2,1,18,4,0,0,8,15,0,22,1,5,57,12,24,10,18,21,0,4,16
05,Capital                                 ,001,0005A,0092,450,3,15,2,38,21,0,0,0,3,2,12,2,0,3,0,39,0,27,3,0,29,11,4,2,12,30,2,7,13
05,Capital                                 ,001,0005A,0093,450,3,5,6,58,35,1,3,0,1,1,13,2,0,1,13,24,0,38,3,1,57,9,21,4,4,8,2,4,24
05,Capital                                 ,001,0005A,0094,450,1,8,1,48,22,3,8,0,4,1,9,5,4,33,14,3,0,24,10,0,47,17,20,5,15,13,1,6,20
05,Capital                                 ,001,0005A,0095,450,4,38,1,34,22,1,2,2,4,2,12,1,0,1,0,25,0,23,8,0,60,20,22,12,22,28,0,4,14
05,Capital                                 ,001,0005A,0096,450,25,4,3,42,25,3,5,0,1,1,20,3,0,4,15,22,0,53,6,2,0,0,0,9,9,19,1,4,11
05,Capital                                 ,001,0005A,0097,450,1,9,2,51,36,2,4,0,4,0,16,5,0,1,2,19,0,40,1,3,30,7,21,17,5,19,3,3,19
05,Capital                                 ,001,0005A,0098,450,3,9,4,28,19,1,1,4,2,2,17,0,0,1,2,44,0,40,6,1,24,18,70,12,15,9,0,2,11
05,Capital                                 ,001,0005A,0099,450,27,16,2,55,19,1,1,0,2,1,12,1,0,2,0,28,0,36,3,1,37,8,25,10,15,46,2,2,15
05,Capital                                 ,001,0005A,0100,450,0,9,0,66,27,3,1,5,0,0,18,1,0,4,0,10,1,24,1,3,59,18,27,10,26,25,1,0,14
