codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0014,0022,0045,0048,0145,0161,0201,0202,0203,0214,0616,0617,0618
04,Capital                                 ,001,0010K,0595,331,8,11,1,0,5,2,1,1,17,95,1,6,0,55,4,40
04,Capital                                 ,001,0010K,0596,330,3,3,2,1,3,4,2,3,10,107,0,5,2,58,9,35
04,Capital                                 ,001,0010K,0597,330,4,13,1,4,2,3,3,2,8,91,2,5,0,68,12,28
04,Capital                                 ,001,0010K,0598,330,8,15,0,3,2,3,1,0,12,90,1,7,0,63,10,30
04,Capital                                 ,001,0010K,3578,376,7,8,2,3,3,4,1,5,15,118,1,2,0,50,8,34
04,Capital                                 ,001,0010K,3579,376,9,4,2,3,3,4,1,4,12,97,1,1,4,61,8,29
04,Capital                                 ,001,0010K,3580,375,8,10,0,6,3,5,0,0,12,113,4,2,0,63,11,26
04,Capital                                 ,001,0010L,0599,439,3,23,0,7,2,1,1,2,7,112,1,0,2,113,6,24
04,Capital                                 ,001,0010L,0600,439,8,6,0,9,1,2,1,2,3,142,1,0,1,93,5,19
04,Capital                                 ,001,0010L,0601,439,4,13,3,12,1,4,1,4,7,141,1,5,0,75,12,25
04,Capital                                 ,001,0010L,0602,439,5,19,0,13,1,3,0,2,3,134,1,2,0,93,8,26
04,Capital                                 ,001,0010L,0603,439,4,15,0,7,3,6,3,3,2,115,0,0,0,104,16,23
04,Capital                                 ,001,0010L,0604,439,6,16,1,5,2,4,1,0,5,132,1,2,2,86,16,26
04,Capital                                 ,001,0010L,0605,439,5,16,1,6,2,5,1,2,1,131,3,3,0,95,4,16
04,Capital                                 ,001,0010L,0606,439,2,13,1,14,2,0,0,3,5,124,1,1,1,85,10,29
04,Capital                                 ,001,0010L,0607,439,2,12,2,6,8,7,2,2,5,129,0,2,0,84,5,18
04,Capital                                 ,001,0010L,0608,439,3,15,1,7,2,2,1,2,3,117,0,3,1,89,9,17
04,Capital                                 ,001,0010L,0609,439,5,10,0,7,2,1,0,3,7,119,1,2,0,96,7,21
04,Capital                                 ,001,0010L,0610,439,5,10,0,8,3,2,1,3,8,137,0,2,0,82,11,23
04,Capital                                 ,001,0010L,0611,439,4,14,2,7,3,3,0,1,8,126,0,1,1,84,6,17
04,Capital                                 ,001,0010L,0612,439,3,8,1,8,1,2,3,0,4,126,0,0,0,89,11,13
04,Capital                                 ,001,0010L,0613,439,3,9,2,7,1,2,0,1,6,135,1,2,0,87,6,18
04,Capital                                 ,001,0010L,0614,439,3,10,0,6,1,7,1,1,5,124,0,3,1,73,8,30
04,Capital                                 ,001,0010L,0615,439,6,18,1,8,0,4,2,3,5,134,1,1,0,94,7,17
04,Capital                                 ,001,0010L,0616,439,3,17,1,5,3,5,0,2,5,129,0,2,1,83,8,21
04,Capital                                 ,001,0010L,0617,439,13,8,1,5,1,4,0,1,3,119,0,2,0,105,11,19
04,Capital                                 ,001,0010L,0618,439,5,11,1,9,3,4,0,3,7,119,3,2,1,100,9,18
04,Capital                                 ,001,0010L,0619,439,9,11,0,6,5,6,1,2,7,133,1,2,1,79,7,14
04,Capital                                 ,001,0010L,0620,439,1,12,0,10,1,2,2,2,9,122,1,1,1,105,16,18
04,Capital                                 ,001,0010L,0621,439,6,12,0,6,3,2,2,1,3,144,2,2,0,83,12,20
04,Capital                                 ,001,0010L,0622,438,3,7,4,8,3,7,4,1,6,132,2,4,0,69,5,20
04,Capital                                 ,001,0010L,3581,429,12,10,1,13,0,3,1,1,7,116,5,2,1,83,4,17
04,Capital                                 ,001,0010L,3582,429,7,7,1,6,1,4,2,1,2,121,0,4,3,73,2,12
04,Capital                                 ,001,0010L,3583,429,10,14,2,9,4,4,1,0,10,106,0,1,9,70,2,18
04,Capital                                 ,001,0010L,3584,429,4,10,1,4,3,0,0,2,7,124,0,3,1,66,4,20
04,Capital                                 ,001,0010L,3585,429,8,9,0,8,0,3,2,1,5,110,1,1,2,85,13,16
04,Capital                                 ,001,0010L,3586,428,8,12,2,3,0,1,1,4,10,111,1,1,1,61,6,13
04,Capital                                 ,001,0010L,3587,428,13,7,0,3,2,0,2,1,3,110,3,3,4,78,2,17
04,Capital                                 ,001,0010L,3588,428,3,9,1,9,1,3,0,1,7,103,2,7,0,73,8,10
04,Capital                                 ,001,0010L,3589,428,6,0,0,8,1,4,2,1,5,103,0,2,0,86,5,23
04,Capital                                 ,001,0010L,3590,428,6,16,0,7,0,3,0,3,6,91,2,1,0,76,13,12
04,Capital                                 ,001,0010L,3591,428,9,13,0,5,0,1,3,2,5,107,0,4,2,78,5,19
04,Capital                                 ,001,0010L,3592,428,9,16,2,11,4,2,1,4,6,94,0,2,0,71,7,17
04,Capital                                 ,001,0010L,3593,428,7,13,0,3,0,2,1,2,8,94,0,3,0,67,6,17
04,Capital                                 ,001,0010L,3594,428,4,11,0,5,1,3,1,3,4,100,2,2,2,59,4,16
04,Capital                                 ,001,0010L,3595,428,5,0,3,7,3,5,1,4,5,118,1,1,2,53,3,12
04,Capital                                 ,001,0010L,3596,428,6,19,0,7,2,1,1,1,7,92,2,0,0,67,10,15
04,Capital                                 ,001,0010L,3597,428,12,0,0,7,4,3,0,4,9,114,3,0,0,72,2,9
04,Capital                                 ,001,0010L,3598,428,8,6,2,3,1,2,2,4,7,99,0,0,0,86,11,18
04,Capital                                 ,001,0010L,3599,428,10,6,2,6,3,1,1,4,3,100,1,2,0,76,9,18
04,Capital                                 ,001,0010L,3600,428,6,5,0,6,4,1,1,2,4,104,1,3,2,72,9,16
04,Capital                                 ,001,0010L,3601,428,6,12,0,5,2,3,1,2,4,99,0,2,0,75,9,14
04,Capital                                 ,001,0010L,3602,428,6,8,1,15,2,2,1,0,8,104,0,0,0,85,4,21
04,Capital                                 ,001,0010L,3603,428,5,9,2,10,2,4,4,1,10,103,2,1,0,76,7,22
04,Capital                                 ,001,0010L,3604,428,6,13,1,14,3,3,1,3,3,104,0,2,0,68,3,24
04,Capital                                 ,001,0011 ,0623,399,14,6,1,2,1,0,7,2,1,129,1,1,7,85,17,21
04,Capital                                 ,001,0011 ,0624,399,4,14,0,4,2,5,6,4,4,105,0,1,5,86,14,23
04,Capital                                 ,001,0011 ,0625,399,6,13,1,3,0,0,2,1,7,109,0,5,2,99,16,24
04,Capital                                 ,001,0011 ,0626,399,8,12,0,0,2,2,2,1,1,116,1,3,7,89,11,19
04,Capital                                 ,001,0011 ,3605,421,9,15,1,4,2,0,6,2,13,103,0,2,3,74,14,22
04,Capital                                 ,001,0011 ,3606,421,9,16,2,9,1,5,4,3,6,86,4,3,5,78,9,17
04,Capital                                 ,001,0011 ,3607,421,0,0,0,4,2,6,0,1,4,107,2,3,5,84,11,15
04,Capital                                 ,001,0011 ,3608,421,11,9,1,0,1,0,2,1,4,92,1,0,1,70,9,30
04,Capital                                 ,001,0011A,0627,426,8,4,1,4,3,3,2,1,13,112,1,6,0,53,8,51
04,Capital                                 ,001,0011A,0628,426,5,10,0,3,3,6,5,2,13,98,2,12,0,70,12,32
04,Capital                                 ,001,0011A,0629,425,12,2,0,6,4,4,1,3,16,106,1,10,0,67,11,42
04,Capital                                 ,001,0011A,0630,425,5,9,2,3,7,6,6,2,8,98,2,8,1,49,8,44
04,Capital                                 ,001,0011A,0631,425,3,9,4,4,3,7,4,1,10,94,0,12,1,57,17,51
04,Capital                                 ,001,0011A,0632,425,5,5,0,4,4,4,5,1,10,92,0,9,4,58,12,40
04,Capital                                 ,001,0011A,0633,425,3,10,0,3,2,1,5,2,17,101,3,9,0,53,11,29
04,Capital                                 ,001,0011A,0634,425,0,0,2,5,7,7,3,1,17,105,2,11,0,39,13,37
04,Capital                                 ,001,0011A,0635,425,7,9,0,2,2,8,4,2,13,102,0,9,0,59,11,31
04,Capital                                 ,001,0011A,0636,425,11,5,1,3,5,6,3,3,14,103,0,8,0,60,15,50
04,Capital                                 ,001,0011A,0637,425,1,14,3,2,2,5,8,0,13,96,0,14,5,53,14,40
04,Capital                                 ,001,0011A,0638,425,9,6,2,11,0,4,1,2,12,102,0,9,1,63,7,37
04,Capital                                 ,001,0011A,0639,425,3,6,4,1,3,3,5,2,11,115,0,5,0,59,13,48
04,Capital                                 ,001,0011A,0640,425,2,8,0,2,5,7,5,5,13,105,0,3,1,51,11,42
04,Capital                                 ,001,0011A,0641,425,4,16,2,1,4,2,4,4,15,104,1,6,0,60,22,35
04,Capital                                 ,001,0011A,0642,425,20,0,0,2,4,3,1,2,11,103,0,5,0,57,14,45
04,Capital                                 ,001,0011A,0643,425,8,6,1,1,4,9,6,3,15,101,0,4,0,58,16,48
04,Capital                                 ,001,0011A,0644,425,9,16,2,3,4,3,3,2,9,106,1,11,1,48,12,37
04,Capital                                 ,001,0011A,0645,425,5,13,3,1,8,4,3,3,13,93,2,7,0,45,8,35
04,Capital                                 ,001,0011A,0646,425,7,19,0,5,5,3,7,1,13,109,1,9,0,48,12,29
04,Capital                                 ,001,0011A,0647,425,8,0,1,1,2,5,4,2,19,102,1,10,0,47,16,46
04,Capital                                 ,001,0011A,0648,425,12,6,1,3,3,7,9,2,11,101,0,5,2,47,11,34
04,Capital                                 ,001,0011A,0649,425,6,8,2,10,7,5,6,6,8,107,1,5,1,54,13,37
04,Capital                                 ,001,0011A,0650,425,11,12,2,5,4,6,3,2,11,114,0,9,0,64,11,28
04,Capital                                 ,001,0011A,0651,425,4,6,0,6,7,4,11,3,11,102,0,5,1,53,12,45
04,Capital                                 ,001,0011A,0652,425,14,0,0,3,1,2,2,4,16,93,1,11,0,61,18,43
04,Capital                                 ,001,0011A,0653,425,4,11,2,4,1,6,3,1,16,113,0,4,1,62,10,35
04,Capital                                 ,001,0011A,0654,425,4,7,4,3,4,4,4,5,17,105,1,4,0,46,16,36
04,Capital                                 ,001,0011A,0655,425,8,8,2,2,6,2,6,2,15,97,0,10,0,57,16,36
04,Capital                                 ,001,0011A,3609,427,4,11,1,7,2,7,1,1,12,103,1,11,0,63,7,40
04,Capital                                 ,001,0011A,3610,427,9,5,1,4,3,5,6,1,23,88,1,9,0,56,4,28
04,Capital                                 ,001,0011A,3611,427,11,13,1,4,5,4,5,4,12,101,1,3,2,50,11,35
04,Capital                                 ,001,0011A,3612,426,0,0,1,4,2,2,7,0,16,93,0,8,0,43,6,26
04,Capital                                 ,001,0011A,3613,426,10,13,2,4,5,6,4,1,9,96,3,5,0,55,9,46
04,Capital                                 ,001,0011A,3614,426,5,9,2,6,3,5,7,2,12,85,2,2,2,56,7,30
04,Capital                                 ,001,0011A,3615,426,9,15,0,4,2,5,2,1,9,89,0,9,2,51,8,47
04,Capital                                 ,001,0011A,3616,426,9,13,0,7,1,4,2,42,19,104,0,8,0,47,8,29
04,Capital                                 ,001,0011A,3617,426,16,0,2,10,1,7,5,2,10,101,2,9,0,43,7,17
04,Capital                                 ,001,0011A,3618,426,7,11,2,7,3,4,10,2,20,97,2,8,0,40,19,36
04,Capital                                 ,001,0011A,3619,426,17,0,1,4,2,3,0,0,12,101,1,4,0,65,11,38
04,Capital                                 ,001,0011A,3620,426,12,0,0,6,4,7,9,4,20,95,0,5,0,46,11,35
04,Capital                                 ,001,0011A,3621,426,4,12,1,5,1,7,4,3,18,109,3,9,0,44,11,32
04,Capital                                 ,001,0011A,3622,426,18,0,0,5,3,6,3,2,16,98,3,7,1,51,11,45
04,Capital                                 ,001,0011A,3623,426,7,11,0,9,3,4,6,2,15,107,1,8,0,65,20,31
04,Capital                                 ,001,0011A,3624,426,6,11,0,5,2,2,4,0,13,116,3,8,1,50,8,17
04,Capital                                 ,001,0011A,3625,426,11,7,2,5,7,7,4,2,15,95,2,3,1,47,9,24
04,Capital                                 ,001,0011A,3626,426,5,9,0,1,2,6,1,2,13,66,2,8,0,46,13,51
04,Capital                                 ,001,0011A,3627,426,5,7,1,6,4,4,8,2,14,88,1,10,0,58,8,49
04,Capital                                 ,001,0011A,3628,426,9,9,4,5,3,8,3,1,8,83,2,3,2,50,13,35
04,Capital                                 ,001,0011A,3629,426,13,13,2,8,4,2,8,1,10,102,2,9,0,50,4,29
04,Capital                                 ,001,0011A,3630,426,17,5,0,9,3,4,8,1,16,107,1,1,0,38,19,39
04,Capital                                 ,001,0011A,3631,426,4,7,0,0,10,5,6,2,3,93,3,13,3,49,8,35
04,Capital                                 ,001,0011A,3632,426,7,10,1,1,0,1,5,4,10,115,3,5,0,47,9,23
04,Capital                                 ,001,0011A,3633,426,7,10,0,2,5,3,6,2,22,107,2,10,0,56,11,38
04,Capital                                 ,001,0011B,0656,419,4,18,0,2,4,52,22,1,15,92,1,13,1,53,12,38
04,Capital                                 ,001,0011B,0657,419,18,0,0,5,5,4,20,3,7,92,4,8,0,75,21,37
04,Capital                                 ,001,0011B,0658,419,4,19,1,2,3,6,20,3,7,103,1,7,0,51,18,53
04,Capital                                 ,001,0011B,0659,419,8,14,2,6,5,5,22,3,9,102,2,12,0,59,12,29
04,Capital                                 ,001,0011B,0660,419,0,8,2,3,2,3,17,3,3,96,1,15,0,66,15,43
04,Capital                                 ,001,0011B,0661,419,6,19,3,1,3,0,15,1,8,100,1,9,1,70,13,47
04,Capital                                 ,001,0011B,0662,419,5,10,3,3,6,6,25,0,8,100,4,8,1,66,13,45
04,Capital                                 ,001,0011B,0663,418,5,10,1,3,1,5,12,2,10,105,0,13,0,68,9,55
04,Capital                                 ,001,0011B,3634,410,14,15,1,9,3,5,17,4,10,78,3,7,2,52,16,36
04,Capital                                 ,001,0011B,3635,410,3,11,3,6,0,7,11,2,10,97,2,6,0,57,15,28
04,Capital                                 ,001,0011B,3636,410,9,11,4,4,3,2,17,2,12,82,4,8,0,49,8,34
04,Capital                                 ,001,0011B,3637,410,9,7,0,5,3,6,14,6,9,100,2,3,1,60,9,43
04,Capital                                 ,001,0011B,3638,409,7,9,1,8,2,10,22,1,16,86,2,3,0,57,5,30
04,Capital                                 ,001,0011B,3639,409,11,15,2,5,4,3,8,3,4,102,3,3,1,53,13,23
04,Capital                                 ,001,0011B,3640,409,0,0,0,5,8,7,18,1,10,88,3,7,1,52,8,34
04,Capital                                 ,001,0011B,3641,409,4,6,0,3,2,3,10,3,9,89,1,7,1,50,14,40
04,Capital                                 ,001,0011C,0664,414,2,6,0,7,3,6,6,3,13,109,1,6,1,68,18,46
04,Capital                                 ,001,0011C,0665,414,10,14,2,2,2,4,6,2,14,113,2,13,1,52,16,46
04,Capital                                 ,001,0011C,0666,414,6,11,1,5,1,2,4,3,12,120,0,8,0,50,24,44
04,Capital                                 ,001,0011C,0667,414,5,18,2,3,3,3,2,1,9,123,2,14,2,64,11,39
04,Capital                                 ,001,0011C,0668,414,4,12,1,5,1,5,4,2,13,115,2,16,0,53,27,43
04,Capital                                 ,001,0011C,0669,414,8,17,0,0,3,6,8,3,10,124,1,12,0,69,24,30
04,Capital                                 ,001,0011C,0670,414,3,15,0,1,6,6,2,3,8,113,1,8,1,69,16,38
04,Capital                                 ,001,0011C,0671,414,5,11,0,3,3,6,2,2,21,125,1,9,0,60,15,38
04,Capital                                 ,001,0011C,0672,414,6,17,0,2,9,3,7,3,12,114,1,7,1,52,15,53
04,Capital                                 ,001,0011C,0673,414,0,0,3,4,6,3,4,0,14,132,3,9,1,62,16,41
04,Capital                                 ,001,0011C,0674,414,6,14,1,4,8,5,6,2,16,113,1,3,0,60,20,34
04,Capital                                 ,001,0011C,0675,414,3,17,1,2,2,5,6,4,9,127,2,5,0,65,13,46
04,Capital                                 ,001,0011C,0676,414,12,0,0,5,2,3,8,1,6,134,1,11,0,47,23,37
04,Capital                                 ,001,0011C,0677,414,20,0,0,6,6,2,5,2,12,110,1,14,1,57,11,56
04,Capital                                 ,001,0011C,0678,413,12,0,0,1,3,4,3,1,20,117,1,19,0,63,13,45
04,Capital                                 ,001,0011C,0679,413,29,0,3,6,2,5,2,0,7,117,1,6,1,58,13,47
04,Capital                                 ,001,0011C,3642,432,6,19,0,1,4,3,4,1,15,138,6,3,0,53,23,38
04,Capital                                 ,001,0011C,3643,432,6,13,0,5,4,6,5,1,11,129,0,8,0,48,19,28
04,Capital                                 ,001,0011C,3644,432,4,15,2,8,1,5,7,3,14,121,0,7,0,54,15,45
04,Capital                                 ,001,0011C,3645,432,4,13,2,5,3,3,9,2,10,125,2,15,0,56,16,29
04,Capital                                 ,001,0011C,3646,432,5,17,1,5,6,3,5,2,21,121,1,6,0,56,13,27
04,Capital                                 ,001,0011C,3647,432,9,12,2,5,3,3,8,1,6,134,0,9,3,56,12,26
04,Capital                                 ,001,0011C,3648,432,4,15,0,3,2,5,3,2,16,124,1,9,1,64,14,33
04,Capital                                 ,001,0011C,3649,432,10,11,1,5,4,6,4,1,10,138,1,5,0,60,10,40
04,Capital                                 ,001,0011C,3650,431,5,3,4,4,2,7,3,2,17,133,2,4,0,50,13,36
04,Capital                                 ,001,0011C,3651,431,18,14,0,2,5,6,4,2,11,114,2,7,0,63,14,48
04,Capital                                 ,001,0011C,3652,431,6,24,0,4,5,8,3,5,12,119,1,10,0,68,9,28
04,Capital                                 ,001,0011C,3653,431,13,12,1,5,2,3,5,1,7,127,2,6,0,47,18,39
04,Capital                                 ,001,0011C,3654,431,4,9,3,3,3,9,5,3,10,102,2,8,0,71,13,35
04,Capital                                 ,001,0011C,3655,431,13,9,1,4,1,0,6,1,11,125,2,10,2,51,5,34
04,Capital                                 ,001,0011D,0680,430,3,13,3,8,5,7,9,2,13,118,0,4,1,47,12,51
04,Capital                                 ,001,0011D,0681,430,6,12,4,5,8,4,12,3,17,104,2,16,1,56,11,50
04,Capital                                 ,001,0011D,0682,430,6,16,0,5,3,5,4,0,18,109,1,10,0,55,14,53
04,Capital                                 ,001,0011D,0683,430,6,16,1,5,2,4,5,2,21,130,1,18,0,53,12,31
04,Capital                                 ,001,0011D,0684,430,7,21,1,3,3,4,5,3,20,85,1,25,1,57,16,41
04,Capital                                 ,001,0011D,0685,430,5,12,0,4,1,5,10,2,16,108,1,14,1,57,17,51
04,Capital                                 ,001,0011D,0686,430,10,13,2,4,7,7,7,4,18,102,2,12,0,46,13,40
04,Capital                                 ,001,0011D,0687,430,5,14,0,3,5,8,3,1,20,124,3,8,0,61,17,46
04,Capital                                 ,001,0011D,0688,430,5,25,1,3,2,6,3,3,10,117,1,14,2,57,13,38
04,Capital                                 ,001,0011D,0689,430,4,18,2,1,6,3,12,6,14,116,1,12,0,42,20,40
04,Capital                                 ,001,0011D,0690,430,6,8,1,8,9,6,5,3,15,95,3,14,0,65,17,49
04,Capital                                 ,001,0011D,0691,429,5,14,0,5,6,5,5,1,18,107,2,18,0,54,16,44
04,Capital                                 ,001,0011D,0692,429,4,17,1,3,7,9,3,1,13,104,3,15,0,50,16,37
04,Capital                                 ,001,0011D,0693,429,23,10,5,6,3,6,6,2,13,106,2,9,1,47,15,49
04,Capital                                 ,001,0011D,0694,429,8,18,3,6,3,6,10,2,16,97,2,14,0,56,15,37
04,Capital                                 ,001,0011D,0695,429,7,13,1,5,2,4,12,4,17,100,3,10,0,50,15,47
04,Capital                                 ,001,0011D,3656,426,6,12,0,3,4,6,7,4,14,109,0,8,0,51,12,33
04,Capital                                 ,001,0011D,3657,426,13,26,1,1,2,2,9,1,22,113,2,13,0,53,10,41
04,Capital                                 ,001,0011D,3658,426,8,17,2,4,5,4,7,5,23,110,4,6,0,46,12,50
04,Capital                                 ,001,0011D,3659,426,12,16,0,6,4,5,7,6,26,112,1,15,1,51,13,36
04,Capital                                 ,001,0011D,3660,426,7,14,2,5,2,5,10,1,13,124,1,7,3,55,12,35
04,Capital                                 ,001,0011D,3661,426,7,18,4,9,4,3,5,2,19,107,2,7,1,54,20,38
04,Capital                                 ,001,0011D,3662,425,8,22,0,1,3,1,6,3,18,124,1,9,0,41,10,36
04,Capital                                 ,001,0011D,3663,425,9,15,1,5,3,3,4,2,13,112,4,14,1,50,8,39
04,Capital                                 ,001,0011D,3664,425,8,11,0,8,7,6,11,6,13,100,1,11,1,69,15,59
04,Capital                                 ,001,0011D,3665,425,11,20,1,3,3,5,4,3,15,96,3,8,1,49,15,36
04,Capital                                 ,001,0011D,3666,425,11,9,2,6,2,3,4,2,17,113,4,11,0,59,16,26
04,Capital                                 ,001,0011D,3667,425,9,9,2,5,2,3,9,1,11,115,2,9,0,54,14,30
04,Capital                                 ,001,0011D,3668,425,10,16,0,10,4,7,16,1,14,111,1,9,0,43,13,36
04,Capital                                 ,001,0011D,3669,425,13,13,2,6,3,5,8,0,14,100,1,9,2,48,14,42
04,Capital                                 ,001,0011E,0696,437,4,16,1,1,5,4,2,2,15,117,3,12,0,82,10,32
04,Capital                                 ,001,0011E,0697,437,7,13,1,6,6,6,2,3,13,118,3,9,1,84,17,31
04,Capital                                 ,001,0011E,0698,437,9,15,1,4,6,6,4,4,20,116,2,11,0,63,15,22
04,Capital                                 ,001,0011E,0699,437,6,21,2,3,4,2,5,6,21,127,0,8,0,63,12,32
04,Capital                                 ,001,0011E,0700,437,10,15,2,2,1,6,2,2,12,125,1,10,0,67,13,36
04,Capital                                 ,001,0011E,0701,437,6,11,1,3,4,9,0,1,17,130,2,6,0,80,9,24
04,Capital                                 ,001,0011E,0702,436,7,22,2,7,2,3,1,2,13,115,1,10,1,62,19,37
04,Capital                                 ,001,0011E,0703,436,6,19,1,2,6,3,2,1,18,125,1,6,0,77,12,26
04,Capital                                 ,001,0011E,0704,436,6,17,1,2,1,4,2,2,17,108,2,9,0,75,12,36
04,Capital                                 ,001,0011E,0705,436,4,8,2,3,4,5,9,5,20,119,0,4,0,94,11,33
04,Capital                                 ,001,0011E,0706,436,8,20,1,2,3,7,1,1,23,111,0,9,0,83,17,36
04,Capital                                 ,001,0011E,0707,436,6,13,1,1,11,2,2,2,14,131,3,8,4,66,17,30
04,Capital                                 ,001,0011E,0708,436,7,7,2,4,3,2,3,1,12,135,1,10,0,82,19,27
04,Capital                                 ,001,0011E,0709,436,8,14,2,7,2,7,0,0,17,121,2,11,1,76,13,23
04,Capital                                 ,001,0011E,0710,436,7,19,0,3,3,7,3,3,13,118,0,3,0,71,11,40
04,Capital                                 ,001,0011E,0711,436,10,19,1,2,2,1,5,2,11,118,1,10,0,50,15,29
04,Capital                                 ,001,0011E,0712,436,17,7,2,1,4,2,3,0,11,125,0,13,0,55,13,36
04,Capital                                 ,001,0011E,3670,434,7,14,2,6,9,2,3,3,13,130,0,6,1,81,7,23
04,Capital                                 ,001,0011E,3671,434,0,0,0,11,4,7,1,1,20,96,1,13,1,66,12,31
04,Capital                                 ,001,0011E,3672,434,7,13,0,4,3,7,6,2,17,102,3,6,2,52,14,36
04,Capital                                 ,001,0011E,3673,434,7,11,0,7,2,7,6,6,10,115,1,2,2,56,12,34
04,Capital                                 ,001,0011E,3674,434,31,0,1,3,1,6,2,2,12,114,2,7,2,63,11,33
04,Capital                                 ,001,0011E,3675,434,18,11,0,3,1,3,1,4,12,100,2,8,1,73,9,27
04,Capital                                 ,001,0011E,3676,434,2,21,1,3,2,6,1,2,12,121,0,5,1,83,7,20
04,Capital                                 ,001,0011E,3677,434,4,21,0,5,3,5,3,3,14,116,3,9,2,63,8,26
04,Capital                                 ,001,0011E,3678,433,13,20,0,7,4,5,4,1,16,105,1,9,1,58,14,25
04,Capital                                 ,001,0011E,3679,433,27,0,0,4,4,6,4,4,10,103,0,2,1,70,15,32
04,Capital                                 ,001,0011E,3680,433,10,25,1,4,5,7,7,2,14,98,4,13,1,54,12,36
04,Capital                                 ,001,0011E,3681,433,14,29,2,1,4,6,2,2,16,127,0,7,0,54,14,23
04,Capital                                 ,001,0011E,3682,433,0,0,1,2,4,9,4,5,18,106,2,6,0,72,14,31
04,Capital                                 ,001,0011E,3683,433,8,8,1,2,1,6,5,7,15,120,0,8,0,57,11,27
04,Capital                                 ,001,0011E,3684,433,7,7,1,5,4,1,1,2,17,134,1,8,0,64,5,28
04,Capital                                 ,001,0011F,0713,386,5,6,2,3,4,3,7,1,10,116,1,10,1,69,10,29
04,Capital                                 ,001,0011F,0714,386,4,7,2,6,3,4,4,3,6,115,3,8,1,70,13,37
04,Capital                                 ,001,0011F,0715,386,3,9,0,6,3,7,3,0,12,117,2,10,0,64,11,33
04,Capital                                 ,001,0011F,0716,386,5,10,5,3,3,5,3,5,14,103,2,6,1,63,13,25
04,Capital                                 ,001,0011F,0717,385,10,13,3,2,3,9,5,1,7,100,0,6,0,65,17,21
04,Capital                                 ,001,0011F,0718,385,3,3,1,2,0,4,6,1,12,109,4,4,0,79,11,33
04,Capital                                 ,001,0011F,3685,422,15,19,1,7,5,7,5,2,8,107,2,6,0,67,8,31
04,Capital                                 ,001,0011F,3686,421,9,10,4,8,2,0,7,1,12,108,1,11,0,59,9,31
04,Capital                                 ,001,0011F,3687,421,5,20,0,1,8,7,3,1,8,110,1,9,1,55,13,47
04,Capital                                 ,001,0011F,3688,421,10,11,2,5,8,3,4,1,13,124,2,6,2,87,11,27
04,Capital                                 ,001,0011F,3689,421,7,10,2,6,6,7,3,2,16,130,2,4,0,55,8,27
04,Capital                                 ,001,0011G,0719,425,6,6,0,3,2,5,1,2,7,145,0,3,1,64,15,27
04,Capital                                 ,001,0011G,0720,425,7,7,0,6,5,3,6,3,4,145,0,3,0,86,12,28
04,Capital                                 ,001,0011G,0721,425,6,16,0,1,5,6,5,1,8,108,1,2,1,95,17,28
04,Capital                                 ,001,0011G,0722,425,2,8,0,4,6,6,5,4,3,120,0,5,2,81,19,37
04,Capital                                 ,001,0011G,0723,425,5,19,1,1,0,6,6,3,4,128,4,9,1,90,7,30
04,Capital                                 ,001,0011G,0724,425,12,12,0,1,2,0,1,1,7,124,3,3,0,107,7,25
04,Capital                                 ,001,0011G,0725,425,9,5,1,7,2,2,4,2,0,116,1,5,2,84,15,27
04,Capital                                 ,001,0011G,0726,425,8,11,3,3,1,0,2,1,7,116,1,3,0,100,10,32
04,Capital                                 ,001,0011G,0727,425,7,20,1,2,2,6,1,1,7,127,1,5,4,88,10,18
04,Capital                                 ,001,0011G,0728,425,10,0,0,3,0,1,3,1,3,111,0,4,0,83,11,36
04,Capital                                 ,001,0011G,0729,424,6,11,2,1,3,4,2,2,4,97,1,6,3,81,10,42
04,Capital                                 ,001,0011G,3690,408,10,10,1,5,0,3,3,1,5,125,0,0,1,63,8,19
04,Capital                                 ,001,0011G,3691,408,3,11,1,5,0,2,4,2,5,105,2,5,1,73,6,23
04,Capital                                 ,001,0011G,3692,408,3,4,1,5,7,3,6,2,7,112,1,2,1,58,11,21
04,Capital                                 ,001,0011G,3693,407,5,16,3,3,3,0,0,1,8,91,0,1,0,72,12,35
04,Capital                                 ,001,0011G,3694,407,8,11,1,2,1,0,4,1,7,92,5,4,0,81,10,0
04,Capital                                 ,001,0011G,3695,407,6,12,1,3,4,3,2,0,2,89,2,5,1,75,16,26
04,Capital                                 ,001,0011G,3696,407,10,17,2,5,3,4,1,4,10,88,1,3,1,63,7,21
04,Capital                                 ,001,0011G,3697,407,6,14,1,6,0,1,5,1,5,91,1,4,0,65,10,25
04,Capital                                 ,001,0011G,3698,407,8,10,0,2,5,4,3,2,14,85,0,6,0,71,9,21
04,Capital                                 ,001,0011G,3699,407,5,5,0,8,2,2,2,1,3,95,0,5,0,62,11,28
04,Capital                                 ,001,0011G,3700,407,4,12,0,6,2,1,2,2,6,99,1,1,0,56,11,35
04,Capital                                 ,001,0011H,0730,431,7,13,0,6,1,4,22,2,14,124,1,16,1,59,20,26
04,Capital                                 ,001,0011H,0731,431,4,11,2,2,9,11,6,2,15,118,2,18,0,52,18,32
04,Capital                                 ,001,0011H,0732,431,5,8,2,3,3,6,9,2,17,142,1,15,1,40,12,40
04,Capital                                 ,001,0011H,0733,431,38,0,2,3,6,3,12,3,21,135,1,14,1,46,11,35
