codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00004,00037,00050,00024
06,001,San Fernando,0008A,000230,349,15,1,10,168,79,14
06,001,San Fernando,0008A,000231,348,4,4,20,141,90,15
06,001,San Fernando,0008A,000232,349,19,4,9,134,107,12
06,001,San Fernando,0008A,000233,346,20,8,16,127,94,15
06,001,San Fernando,0008A,000234,346,23,3,10,146,89,18
06,001,San Fernando,0008A,000235,348,18,0,10,106,109,18
06,001,San Fernando,0008A,000236,347,22,2,12,136,96,18
06,001,San Fernando,0008A,000237,349,16,0,21,150,80,22
06,001,San Fernando,0008A,000238,347,30,0,13,155,81,8
06,001,San Fernando,0008A,000239,349,10,1,13,131,90,17
06,001,San Fernando,0008A,000240,349,13,0,7,150,95,17
06,001,San Fernando,0008A,000241,348,17,0,4,167,77,13
06,001,San Fernando,0008A,000242,347,27,0,12,140,103,11
06,001,San Fernando,0008A,000243,355,13,1,14,135,97,13
06,001,San Fernando,0008A,000244,348,14,3,12,129,96,9
06,001,San Fernando,0008A,000245,348,15,2,7,145,95,17
06,001,San Fernando,0008A,000246,348,23,4,10,142,89,15
06,001,San Fernando,0008A,000247,348,22,2,16,131,92,17
06,001,San Fernando,0008A,000248,349,18,3,16,126,98,11
06,001,San Fernando,0008A,000249,348,24,4,21,131,91,10
06,001,San Fernando,0008A,000250,349,14,4,11,123,118,18
06,001,San Fernando,0008A,000251,347,17,2,14,152,87,8
06,001,San Fernando,0008A,000252,349,15,1,8,143,106,11
06,001,San Fernando,0008A,000253,428,37,1,8,134,136,17
06,001,San Fernando,0008B,000254,348,12,3,10,130,110,9
06,001,San Fernando,0008B,000255,349,12,10,9,142,87,10
06,001,San Fernando,0008B,000256,348,14,5,13,133,117,10
06,001,San Fernando,0008B,000257,349,14,0,10,120,128,20
06,001,San Fernando,0008B,000258,349,17,3,7,118,121,17
06,001,San Fernando,0008B,000259,349,14,4,5,118,125,24
06,001,San Fernando,0008B,000260,348,19,6,16,116,117,16
06,001,San Fernando,0008B,000261,346,17,1,14,129,111,14
06,001,San Fernando,0008B,000262,349,22,4,6,107,124,12
06,001,San Fernando,0008B,000263,349,18,1,8,116,120,9
06,001,San Fernando,0008B,000264,351,23,3,8,125,110,18
06,001,San Fernando,0008B,000265,349,11,4,9,132,122,11
06,001,San Fernando,0008B,000266,348,17,1,15,137,93,12
06,001,San Fernando,0008B,000267,347,10,3,8,150,93,19
06,001,San Fernando,0008B,000268,348,14,3,13,117,126,11
06,001,San Fernando,0008B,000269,348,15,4,6,129,116,21
06,001,San Fernando,0008B,000270,343,16,10,8,132,118,11
06,001,San Fernando,0008B,000271,347,17,8,16,120,112,14
06,001,San Fernando,0008B,000272,348,19,1,11,145,75,14
06,001,San Fernando,0008B,000273,351,14,2,13,117,119,19
06,001,San Fernando,0008B,000274,348,20,1,11,125,117,13
06,001,San Fernando,0008B,000275,348,15,2,8,131,110,14
06,001,San Fernando,0008B,000276,347,16,1,15,144,98,14
06,001,San Fernando,0008B,000277,348,12,5,11,131,98,13
06,001,San Fernando,0008B,000278,348,14,3,10,131,107,12
06,001,San Fernando,0008B,000279,346,9,0,9,148,101,13
06,001,San Fernando,0008B,000280,347,18,5,7,120,107,10
06,001,San Fernando,0008B,000281,348,22,3,16,107,110,16
06,001,San Fernando,0008B,000282,351,11,3,16,127,108,10
06,001,San Fernando,0008B,000283,347,10,2,10,123,128,13
06,001,San Fernando,0008B,000284,346,15,4,12,132,110,23
06,001,San Fernando,0008B,000285,346,18,4,13,114,113,18
06,001,San Fernando,0008B,000286,347,26,2,13,129,105,12
06,001,San Fernando,0008B,000287,347,17,1,9,126,114,15
06,001,San Fernando,0008B,000288,348,18,1,8,118,100,26
06,001,San Fernando,0008B,000289,347,19,1,20,107,118,15
06,001,San Fernando,0008B,000290,345,9,3,9,123,126,8
06,001,San Fernando,0008B,000291,347,10,7,12,139,100,16
06,001,San Fernando,0008B,000292,347,12,2,12,150,93,12
06,001,San Fernando,0008B,000293,347,7,3,5,114,148,8
06,001,San Fernando,0008B,000294,348,17,3,7,118,124,11
06,001,San Fernando,0008B,000295,348,23,0,19,108,136,9
06,001,San Fernando,0008B,000296,357,11,4,6,113,143,11
06,001,San Fernando,00009,000297,343,22,4,15,147,91,12
06,001,San Fernando,00009,000298,343,13,4,18,161,88,10
06,001,San Fernando,00009,000299,345,16,3,12,168,77,14
06,001,San Fernando,00009,000300,342,9,10,14,167,73,11
06,001,San Fernando,00009,000301,345,10,5,23,152,74,15
06,001,San Fernando,00009,000302,342,15,5,21,166,61,11
06,001,San Fernando,00009,000303,343,19,5,20,152,65,5
06,001,San Fernando,00009,000304,343,7,3,14,162,66,18
06,001,San Fernando,00009,000305,343,17,4,22,150,68,23
06,001,San Fernando,00009,000306,343,16,6,12,158,67,11
06,001,San Fernando,00009,000307,344,24,1,20,146,81,8
06,001,San Fernando,00009,000308,343,18,2,19,163,73,13
06,001,San Fernando,00009,000309,344,16,0,12,167,59,28
