codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0014,0022,0038,0047,0051,0101,0102,0104,0126,0127,0135,0181,0298,0299,0313,0314
02,Matanza                                 ,061,0635A,5760,390,15,11,8,2,0,4,13,0,176,6,3,1,0,3,1,2,0,1,73
02,Matanza                                 ,061,0635A,5761,390,8,14,9,6,3,12,10,1,158,16,1,2,0,1,2,2,0,0,73
02,Matanza                                 ,061,0635A,5762,390,24,0,8,4,6,1,11,2,170,6,1,4,0,1,1,0,0,2,74
02,Matanza                                 ,061,0635A,5763,390,16,0,5,6,0,3,14,0,173,12,0,1,0,2,2,2,0,1,74
02,Matanza                                 ,061,0635A,5764,390,34,0,7,1,3,10,8,1,180,8,0,2,0,0,3,0,0,0,78
02,Matanza                                 ,061,0635A,5765,390,8,0,13,5,0,10,12,0,182,12,0,1,0,0,2,0,0,7,61
02,Matanza                                 ,061,0635A,5766,390,5,2,6,3,0,4,0,0,166,10,3,4,0,5,5,0,0,4,90
02,Matanza                                 ,061,0635A,5767,390,22,0,12,0,3,4,8,3,159,10,2,2,0,3,0,1,0,1,58
02,Matanza                                 ,061,0635A,5768,390,21,0,9,1,3,4,7,3,174,14,0,0,0,0,5,2,0,4,65
02,Matanza                                 ,061,0635A,5769,390,26,0,4,2,4,5,5,2,190,13,1,0,0,0,0,2,0,2,72
02,Matanza                                 ,061,0635A,5770,390,0,0,9,3,2,4,11,3,171,4,0,2,0,4,3,0,0,2,63
02,Matanza                                 ,061,0635A,5771,390,16,0,6,7,2,2,13,0,185,6,2,2,0,2,1,2,0,1,65
02,Matanza                                 ,061,0635A,5772,390,5,17,7,3,5,4,22,0,177,19,5,4,0,1,1,1,0,0,49
02,Matanza                                 ,061,0635A,5773,390,3,3,5,2,3,2,7,1,185,8,1,2,0,1,2,0,0,2,74
02,Matanza                                 ,061,0635A,5774,390,8,0,3,6,0,7,9,1,179,14,0,4,0,2,1,3,0,4,66
02,Matanza                                 ,061,0635A,5775,390,34,0,9,5,4,3,9,0,180,6,1,2,0,2,2,1,0,3,65
02,Matanza                                 ,061,0635A,5776,390,17,2,8,4,1,2,12,2,190,2,0,1,0,2,2,0,1,7,62
02,Matanza                                 ,061,0635A,5777,390,20,7,6,3,2,6,13,2,177,13,1,4,0,0,1,1,0,1,58
02,Matanza                                 ,061,0635A,5778,390,0,0,10,2,6,2,10,2,167,3,0,2,0,0,0,0,0,2,0
02,Matanza                                 ,061,0635A,5779,390,2,8,11,3,8,4,10,0,180,13,3,4,0,1,0,0,0,1,52
02,Matanza                                 ,061,0635A,5780,390,5,0,5,6,0,7,11,2,159,1,0,1,1,0,0,0,0,1,72
02,Matanza                                 ,061,0635A,5781,390,8,0,8,3,1,6,14,3,190,13,1,4,0,0,1,0,0,2,61
02,Matanza                                 ,061,0635A,5782,390,20,0,5,1,2,2,8,1,182,6,0,1,0,3,0,1,0,0,63
02,Matanza                                 ,061,0635A,5783,390,14,0,4,2,8,1,10,0,193,5,0,3,0,1,0,2,1,4,68
02,Matanza                                 ,061,0635A,5784,390,12,0,8,0,7,2,8,2,151,14,1,0,0,1,0,2,0,4,77
02,Matanza                                 ,061,0635A,5785,390,10,2,9,10,9,4,11,2,148,13,1,1,0,0,0,2,0,2,73
02,Matanza                                 ,061,0635A,5786,390,20,0,11,5,3,3,12,3,161,15,0,2,0,1,3,0,0,0,56
02,Matanza                                 ,061,0635A,5787,390,23,0,7,8,4,2,9,3,170,8,1,4,0,1,0,1,0,1,73
02,Matanza                                 ,061,0635A,5788,390,15,0,4,1,4,3,12,5,170,5,1,5,0,1,0,1,0,2,0
02,Matanza                                 ,061,0635A,5789,390,17,0,2,4,2,2,8,2,178,11,0,0,0,1,0,2,0,1,76
02,Matanza                                 ,061,0635A,5790,390,22,14,7,4,7,1,14,1,146,7,0,1,0,1,1,3,0,1,0
02,Matanza                                 ,061,0635A,5791,390,19,0,5,6,4,12,0,0,186,12,0,0,0,0,3,0,0,2,66
02,Matanza                                 ,061,0635A,5792,390,6,1,10,2,7,9,14,1,187,9,3,5,3,3,2,1,0,2,62
02,Matanza                                 ,061,0635A,5793,390,12,4,6,4,3,3,5,0,165,14,1,1,0,0,2,1,0,1,82
02,Matanza                                 ,061,0635A,5794,390,15,2,11,2,8,2,13,4,159,19,0,3,0,0,2,1,0,0,75
02,Matanza                                 ,061,0635A,5795,390,8,12,7,6,4,2,9,3,158,9,2,2,0,4,0,3,0,3,60
02,Matanza                                 ,061,0635A,5796,390,22,0,9,9,4,0,11,0,168,11,1,2,0,0,2,1,0,0,52
02,Matanza                                 ,061,0635A,5797,390,22,0,13,3,4,0,8,3,190,8,2,5,0,1,0,0,0,1,73
02,Matanza                                 ,061,0635A,5798,390,13,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,2,68
02,Matanza                                 ,061,0635A,5799,390,15,0,6,2,0,4,9,0,151,9,0,4,0,0,2,3,0,2,76
02,Matanza                                 ,061,0635A,5800,390,11,4,4,4,2,0,5,0,166,10,4,1,0,1,0,1,0,3,82
02,Matanza                                 ,061,0635A,5801,390,23,1,2,0,1,5,12,2,185,7,2,4,0,0,1,1,0,2,56
02,Matanza                                 ,061,0635A,5802,390,9,6,6,7,6,5,6,0,168,6,2,2,0,2,2,1,0,1,65
02,Matanza                                 ,061,0635A,5803,390,10,9,3,3,5,0,12,0,165,7,0,5,0,3,0,0,0,3,0
02,Matanza                                 ,061,0635A,5804,390,14,0,11,2,6,5,9,2,176,10,2,2,0,1,0,2,0,0,77
02,Matanza                                 ,061,0635A,5805,390,10,11,9,2,2,1,10,0,182,7,0,0,0,3,0,2,0,3,63
02,Matanza                                 ,061,0635A,5806,390,26,0,10,2,4,1,10,1,192,8,0,1,0,1,0,0,0,1,65
02,Matanza                                 ,061,0635A,5807,390,17,0,5,0,4,3,8,0,176,9,1,6,0,2,0,2,0,2,57
02,Matanza                                 ,061,0635A,5808,390,20,8,9,8,0,1,17,2,177,7,8,1,0,0,0,1,0,0,65
02,Matanza                                 ,061,0635A,5809,390,26,0,10,3,1,0,4,0,169,13,0,6,0,0,0,0,0,3,81
02,Matanza                                 ,061,0635A,5810,390,18,10,8,8,9,4,11,0,169,12,2,0,0,0,0,0,0,0,50
02,Matanza                                 ,061,0635A,5811,390,16,0,6,6,6,0,16,0,173,0,0,3,0,3,0,0,0,0,75
02,Matanza                                 ,061,0635A,5812,390,31,0,5,5,5,1,6,0,172,10,0,1,0,2,0,2,0,1,76
02,Matanza                                 ,061,0635A,5813,390,24,6,11,2,0,0,11,2,175,8,0,0,0,0,0,1,0,0,0
02,Matanza                                 ,061,0635A,5814,390,17,7,3,0,4,2,7,2,170,12,1,1,1,1,1,1,0,3,52
02,Matanza                                 ,061,0635A,5815,390,18,0,4,6,3,3,16,1,182,10,0,1,0,0,0,1,0,3,60
02,Matanza                                 ,061,0635A,5816,390,38,9,8,9,0,3,0,0,166,11,1,1,0,2,0,0,0,2,61
02,Matanza                                 ,061,0635A,5817,390,18,11,2,5,2,4,12,2,162,12,1,3,0,1,0,1,0,2,82
02,Matanza                                 ,061,0635A,5818,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Matanza                                 ,061,0635A,5819,289,1,6,1,0,2,2,15,2,117,6,0,3,0,0,0,0,0,3,63
02,Matanza                                 ,061,0635B,0727,390,17,7,4,6,3,8,6,3,142,18,1,11,0,3,0,0,0,9,64
02,Matanza                                 ,061,0635B,0728,390,32,0,1,2,1,8,3,3,197,9,4,7,0,3,0,1,0,4,50
02,Matanza                                 ,061,0635B,0729,390,29,0,14,0,2,9,10,3,171,16,0,5,0,4,0,0,0,12,47
02,Matanza                                 ,061,0635B,0730,390,21,0,7,5,5,3,11,1,183,17,5,12,0,3,0,0,0,3,53
02,Matanza                                 ,061,0635B,0731,390,24,3,11,4,1,6,15,3,175,16,4,6,0,0,0,3,0,7,38
02,Matanza                                 ,061,0635B,0732,390,36,0,3,7,4,8,9,3,149,19,3,4,0,1,0,0,0,5,52
02,Matanza                                 ,061,0635B,0733,390,41,0,15,2,2,8,9,4,182,7,1,10,0,1,0,1,0,1,45
02,Matanza                                 ,061,0635B,0734,390,18,0,11,5,3,2,9,1,173,18,4,3,0,3,0,1,0,3,63
02,Matanza                                 ,061,0635B,0735,390,33,0,8,3,5,4,14,1,158,17,5,7,0,0,0,0,0,1,62
02,Matanza                                 ,061,0635B,0736,390,35,0,6,6,3,6,8,3,170,18,0,2,0,0,0,2,0,3,59
02,Matanza                                 ,061,0635B,0737,390,21,0,3,3,6,3,8,2,172,19,5,8,0,3,0,3,0,3,49
02,Matanza                                 ,061,0635B,0738,390,0,0,7,3,3,2,9,1,167,18,6,11,0,1,0,4,0,1,47
02,Matanza                                 ,061,0635B,0739,390,4,3,9,4,3,4,4,1,190,20,1,5,0,4,0,0,0,4,35
02,Matanza                                 ,061,0635B,0740,390,4,0,5,4,0,4,6,0,175,11,1,12,0,1,1,0,0,1,59
02,Matanza                                 ,061,0635B,0741,390,16,0,5,4,4,8,7,0,151,12,1,4,0,0,0,2,0,3,75
02,Matanza                                 ,061,0635B,0742,390,76,0,10,6,2,2,9,3,153,18,4,10,0,4,0,1,0,3,55
02,Matanza                                 ,061,0635B,0743,390,15,4,10,1,7,6,8,1,170,16,5,7,0,3,0,1,0,2,52
02,Matanza                                 ,061,0635B,0744,390,31,0,5,4,0,7,10,1,176,9,3,5,0,1,0,3,0,4,49
02,Matanza                                 ,061,0635B,0745,390,25,0,4,6,3,4,11,1,188,8,1,3,0,1,0,1,0,3,50
02,Matanza                                 ,061,0635B,0746,390,15,14,10,4,5,7,12,0,180,9,2,5,0,6,0,0,0,7,41
02,Matanza                                 ,061,0635B,0747,390,0,0,6,9,1,5,9,2,172,14,2,3,0,6,0,0,0,5,58
02,Matanza                                 ,061,0635B,0748,390,11,0,7,6,0,0,11,0,151,15,1,6,0,4,0,0,0,3,8
02,Matanza                                 ,061,0635B,0749,390,25,0,8,7,4,3,4,2,165,13,0,8,0,0,0,3,0,2,61
02,Matanza                                 ,061,0635B,0750,390,19,0,8,6,5,6,11,2,167,19,1,3,0,2,0,3,0,3,54
02,Matanza                                 ,061,0635B,0751,390,31,0,7,2,2,7,11,5,143,8,3,18,1,1,0,2,1,2,52
02,Matanza                                 ,061,0635B,0752,390,22,0,14,6,2,6,7,2,169,12,2,10,0,0,0,2,0,1,46
02,Matanza                                 ,061,0635B,0753,390,27,0,5,1,0,7,9,4,182,11,2,6,0,5,0,0,0,6,60
02,Matanza                                 ,061,0635B,0754,390,10,7,10,0,0,6,16,3,166,13,5,4,0,5,0,0,0,7,63
02,Matanza                                 ,061,0635B,0755,390,32,0,9,5,6,0,12,0,159,12,1,5,0,5,0,1,0,2,53
02,Matanza                                 ,061,0635B,0756,390,34,0,4,6,6,6,7,2,175,17,1,4,0,2,0,0,0,6,51
02,Matanza                                 ,061,0635B,0757,390,27,0,4,4,0,3,11,2,174,23,0,3,0,1,0,0,0,2,61
02,Matanza                                 ,061,0635B,0758,390,24,0,11,7,2,3,7,2,179,13,4,2,0,1,0,3,0,5,53
02,Matanza                                 ,061,0635B,0759,390,15,0,6,9,3,8,14,3,172,16,2,4,0,2,0,3,0,8,53
02,Matanza                                 ,061,0635B,0760,390,21,3,5,3,5,6,12,1,157,17,1,8,0,2,0,0,0,4,0
02,Matanza                                 ,061,0635B,0761,390,18,9,9,6,1,4,9,1,164,14,0,6,0,1,0,1,0,3,52
02,Matanza                                 ,061,0635B,0762,390,12,8,8,3,2,3,10,0,178,15,1,7,0,1,0,2,0,0,55
02,Matanza                                 ,061,0635B,0763,390,13,0,11,3,1,9,10,0,181,14,1,5,0,1,0,0,0,3,63
02,Matanza                                 ,061,0635B,0764,390,0,0,4,6,5,11,10,2,172,15,1,4,0,6,0,0,0,4,56
02,Matanza                                 ,061,0635B,0765,390,26,0,3,8,3,4,7,0,173,10,3,8,0,1,0,0,0,2,62
02,Matanza                                 ,061,0635B,0766,390,23,0,6,3,5,10,4,0,180,11,1,2,0,5,0,1,0,3,56
02,Matanza                                 ,061,0635B,0767,390,17,5,4,4,1,3,11,3,176,14,6,6,0,0,0,3,0,4,43
02,Matanza                                 ,061,0635B,0768,390,17,6,7,8,4,6,14,3,164,14,1,6,0,2,0,1,0,1,46
02,Matanza                                 ,061,0635B,0769,390,31,0,6,2,2,3,11,1,178,13,3,4,0,4,0,1,0,7,62
02,Matanza                                 ,061,0635B,0770,390,19,0,4,3,3,8,5,0,176,11,3,7,0,2,0,0,0,5,63
02,Matanza                                 ,061,0635B,0771,390,13,0,4,7,13,8,10,1,172,8,4,4,0,4,0,0,0,4,64
02,Matanza                                 ,061,0635B,0772,390,22,0,10,7,2,11,8,1,168,13,5,8,0,2,0,1,0,8,41
02,Matanza                                 ,061,0635B,0773,390,20,0,11,4,0,11,8,0,172,10,4,11,0,2,0,2,0,5,45
02,Matanza                                 ,061,0635B,0774,390,34,0,6,9,6,6,7,1,157,8,5,8,1,2,0,0,0,4,59
02,Matanza                                 ,061,0635B,0775,390,20,0,6,10,1,6,14,2,168,12,3,5,0,0,0,2,0,8,54
02,Matanza                                 ,061,0635B,0776,390,0,0,5,2,3,6,12,0,163,19,1,4,0,2,0,0,0,1,62
02,Matanza                                 ,061,0635B,0777,390,7,19,7,0,4,6,0,0,169,12,0,7,0,0,0,0,0,7,55
02,Matanza                                 ,061,0635B,0778,390,27,0,7,1,5,10,10,1,176,8,1,4,1,0,0,2,0,4,46
02,Matanza                                 ,061,0635B,0779,390,20,5,4,0,1,5,15,1,172,24,2,9,1,0,1,0,0,2,51
02,Matanza                                 ,061,0635B,0780,390,23,4,11,5,2,3,13,0,152,12,0,14,0,0,0,1,0,6,67
02,Matanza                                 ,061,0635B,0781,390,13,5,2,7,3,4,8,0,166,16,3,4,0,6,0,0,0,3,57
02,Matanza                                 ,061,0635B,0782,390,31,1,4,4,2,6,15,1,164,13,6,5,0,4,0,1,0,2,46
02,Matanza                                 ,061,0635B,0783,390,25,4,7,9,1,1,8,2,160,13,3,6,0,1,0,1,0,6,48
02,Matanza                                 ,061,0635B,0784,390,21,3,10,3,2,3,7,5,181,19,0,9,0,3,0,0,0,6,46
02,Matanza                                 ,061,0635B,0785,390,17,5,4,5,3,9,8,1,167,13,1,1,0,3,0,4,0,7,46
02,Matanza                                 ,061,0635B,0786,390,17,3,3,4,1,1,12,0,168,9,1,8,0,1,0,1,0,5,62
02,Matanza                                 ,061,0635B,0787,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Matanza                                 ,061,0635B,0788,390,9,2,17,8,5,5,10,3,162,15,2,4,0,0,0,6,0,7,50
02,Matanza                                 ,061,0635B,0789,390,40,0,6,4,6,4,11,0,182,9,2,7,0,0,0,1,0,3,35
02,Matanza                                 ,061,0635B,0790,390,6,5,4,9,1,5,6,2,178,9,4,4,0,0,0,2,0,5,55
02,Matanza                                 ,061,0635B,0791,390,11,0,9,3,0,4,8,0,176,7,5,9,0,3,0,0,0,4,58
02,Matanza                                 ,061,0635B,0792,390,13,0,4,2,1,4,18,0,206,9,0,5,0,0,0,2,0,4,42
02,Matanza                                 ,061,0635B,0793,390,22,0,4,2,1,4,5,0,176,6,4,3,0,1,0,0,0,2,70
02,Matanza                                 ,061,0635B,0794,390,10,0,6,2,3,4,9,1,169,10,2,7,0,0,0,0,0,5,54
02,Matanza                                 ,061,0635B,0795,390,19,0,11,10,2,8,10,0,165,12,2,9,0,3,0,2,0,2,54
02,Matanza                                 ,061,0635B,0796,390,24,2,6,2,4,2,6,2,165,12,3,12,0,0,0,1,0,5,59
02,Matanza                                 ,061,0635B,0797,390,18,0,4,14,7,6,7,2,170,10,8,6,0,1,0,1,1,5,28
02,Matanza                                 ,061,0635B,0798,390,4,5,11,9,1,4,8,0,161,18,2,5,0,4,0,4,0,3,42
02,Matanza                                 ,061,0635B,0799,390,5,0,8,3,5,10,10,5,167,19,1,2,0,0,0,4,0,3,47
02,Matanza                                 ,061,0635B,0800,390,19,7,5,4,0,6,11,1,169,8,6,4,0,1,0,1,0,6,48
02,Matanza                                 ,061,0635B,0801,390,47,0,6,4,0,4,4,2,192,13,2,5,0,1,0,1,1,2,22
02,Matanza                                 ,061,0635B,0802,390,24,3,10,6,2,6,3,2,160,10,2,5,0,2,0,2,0,1,58
02,Matanza                                 ,061,0635B,0803,390,19,0,15,5,1,7,8,2,161,10,4,3,0,3,1,0,0,4,65
02,Matanza                                 ,061,0635B,0804,390,18,0,7,10,3,6,13,0,173,15,2,3,0,0,0,0,0,6,61
02,Matanza                                 ,061,0635B,0805,390,29,15,9,5,0,7,8,3,159,17,3,7,0,0,0,4,0,0,51
02,Matanza                                 ,061,0635B,0806,390,29,0,6,2,0,4,11,1,160,13,2,6,0,0,0,0,0,4,57
02,Matanza                                 ,061,0635B,0807,390,24,0,13,6,2,2,7,0,167,16,3,5,0,0,3,2,0,5,58
02,Matanza                                 ,061,0635B,0808,390,0,0,2,12,1,8,11,2,170,11,3,3,0,1,1,0,0,3,43
02,Matanza                                 ,061,0635B,0809,390,0,0,7,6,2,3,7,0,175,12,3,9,0,0,0,0,0,1,63
02,Matanza                                 ,061,0635B,0810,390,10,0,2,8,6,11,4,1,179,10,2,4,0,0,0,0,0,3,44
02,Matanza                                 ,061,0635B,0811,390,1,8,11,10,8,6,10,0,166,15,3,6,0,0,0,0,0,0,47
02,Matanza                                 ,061,0635B,0812,390,21,0,8,7,1,2,8,0,163,8,3,6,0,2,0,0,0,3,53
02,Matanza                                 ,061,0635B,0813,390,29,0,9,4,3,5,11,0,151,15,2,2,0,0,0,1,0,4,57
02,Matanza                                 ,061,0635B,0814,390,27,0,0,5,2,4,11,2,156,19,4,5,0,0,0,3,0,2,50
02,Matanza                                 ,061,0635B,0815,390,4,0,10,8,5,9,8,0,183,12,2,6,0,1,0,1,0,3,53
02,Matanza                                 ,061,0635B,0816,390,25,3,1,2,0,4,7,1,168,13,3,2,0,2,1,1,0,2,55
02,Matanza                                 ,061,0635B,0817,390,24,2,11,5,4,6,4,2,187,9,0,3,0,3,0,2,0,1,42
02,Matanza                                 ,061,0635B,0818,390,23,0,7,6,0,5,8,0,174,12,1,7,0,1,0,2,0,3,47
02,Matanza                                 ,061,0635B,0819,310,12,2,4,3,2,7,3,0,150,7,2,1,0,1,0,0,0,3,43
02,Matanza                                 ,061,0635B,5820,390,30,0,7,4,3,3,4,2,181,15,5,5,0,1,0,3,0,0,72
02,Matanza                                 ,061,0635B,5821,390,29,6,7,2,6,5,10,0,166,9,6,3,0,1,0,1,0,9,75
02,Matanza                                 ,061,0635B,5822,390,21,0,12,5,1,4,14,0,184,11,3,2,0,0,0,0,0,1,83
02,Matanza                                 ,061,0635B,5823,390,23,0,4,9,10,5,8,0,175,12,2,2,0,1,1,1,1,3,79
02,Matanza                                 ,061,0635B,5824,390,10,8,6,3,5,3,10,2,159,17,1,4,0,0,0,1,0,8,83
02,Matanza                                 ,061,0635B,5825,390,32,0,10,3,4,6,17,1,176,15,3,1,0,1,0,1,0,4,73
02,Matanza                                 ,061,0635B,5826,390,13,0,9,4,8,6,17,1,172,13,0,6,0,1,0,0,0,1,75
02,Matanza                                 ,061,0635B,5827,390,30,8,6,0,7,1,11,4,162,10,0,3,0,0,0,0,0,5,80
02,Matanza                                 ,061,0635B,5828,390,0,0,9,2,3,2,10,1,181,12,3,3,0,0,0,1,0,3,80
02,Matanza                                 ,061,0635B,5829,390,34,0,6,7,3,3,17,1,171,15,2,7,0,1,0,1,0,3,65
02,Matanza                                 ,061,0635B,5830,390,13,12,7,6,4,10,9,1,184,18,0,5,0,1,0,4,0,3,54
02,Matanza                                 ,061,0635B,5831,390,13,11,6,0,8,1,15,0,179,8,7,7,0,2,0,1,0,5,75
02,Matanza                                 ,061,0635B,5832,390,1,7,20,5,4,6,15,0,168,15,0,9,0,4,0,1,0,1,61
02,Matanza                                 ,061,0635B,5833,390,31,0,12,2,4,8,12,2,164,12,4,0,0,1,0,0,0,2,66
02,Matanza                                 ,061,0635B,5834,390,2,6,10,5,8,3,9,0,196,16,0,3,0,1,0,1,0,1,66
02,Matanza                                 ,061,0635B,5835,390,31,0,8,3,5,2,6,1,182,7,1,2,0,3,0,3,0,6,47
02,Matanza                                 ,061,0635B,5836,390,18,10,9,6,6,3,13,1,175,15,2,3,0,1,0,1,0,2,52
02,Matanza                                 ,061,0635B,5837,390,16,7,4,2,4,2,11,1,179,21,0,4,0,2,0,0,0,2,62
02,Matanza                                 ,061,0635B,5838,390,15,3,3,3,4,0,14,1,171,4,0,4,0,0,0,1,0,3,95
02,Matanza                                 ,061,0635B,5839,390,17,16,3,9,8,4,10,1,185,0,0,1,0,2,0,2,0,2,56
02,Matanza                                 ,061,0635B,5840,390,86,10,6,3,7,1,11,2,188,9,1,4,0,1,0,1,0,3,71
02,Matanza                                 ,061,0635B,5841,390,16,7,7,3,8,4,5,1,187,13,0,3,0,0,0,0,0,3,69
02,Matanza                                 ,061,0635B,5842,390,21,0,11,3,6,4,12,2,176,9,2,8,0,3,0,0,0,0,78
02,Matanza                                 ,061,0635B,5843,390,14,3,0,3,4,6,11,2,181,3,2,1,0,1,0,0,0,1,88
02,Matanza                                 ,061,0635B,5844,390,0,3,7,3,4,4,11,1,179,11,3,2,0,2,0,0,0,3,81
02,Matanza                                 ,061,0635B,5845,390,30,0,7,4,0,3,15,0,181,18,1,9,0,0,0,2,0,2,54
02,Matanza                                 ,061,0635B,5846,390,14,0,12,2,7,0,17,2,181,14,1,4,0,0,0,2,0,2,58
02,Matanza                                 ,061,0635B,5847,390,21,0,3,4,6,2,12,1,167,6,1,5,0,0,5,1,0,2,85
02,Matanza                                 ,061,0635B,5848,390,15,14,5,5,6,10,7,0,180,7,1,4,0,2,0,2,0,1,71
02,Matanza                                 ,061,0635B,5849,390,14,3,7,5,4,4,10,2,174,15,0,4,0,2,0,3,0,3,74
02,Matanza                                 ,061,0635B,5850,390,29,1,3,4,4,4,14,3,179,11,2,0,0,0,0,1,0,3,65
02,Matanza                                 ,061,0635B,5851,390,18,0,5,3,4,3,12,3,191,10,3,5,0,2,0,1,0,5,65
02,Matanza                                 ,061,0635B,5852,390,8,9,7,5,4,4,8,2,175,12,3,1,0,4,0,2,0,5,71
02,Matanza                                 ,061,0635B,5853,390,1,5,11,5,2,4,14,1,176,10,4,10,0,1,0,0,0,1,85
02,Matanza                                 ,061,0635B,5854,390,7,0,9,2,6,4,13,3,168,14,1,4,0,1,0,0,0,3,77
02,Matanza                                 ,061,0635B,5855,390,15,0,9,8,5,4,14,1,172,13,3,9,0,1,0,0,0,4,67
02,Matanza                                 ,061,0635B,5856,390,24,6,10,4,7,9,17,1,184,10,2,5,0,1,0,2,0,4,49
02,Matanza                                 ,061,0635B,5857,390,5,4,6,6,0,12,12,0,171,12,2,3,0,1,0,1,0,5,78
02,Matanza                                 ,061,0635B,5858,390,24,0,4,5,2,5,12,1,168,16,1,3,0,0,0,1,0,5,75
02,Matanza                                 ,061,0635B,5859,390,20,0,7,0,2,6,13,3,174,9,3,7,0,1,0,1,0,1,78
02,Matanza                                 ,061,0635B,5860,390,13,6,10,6,10,3,7,2,172,13,4,2,0,0,0,1,0,3,73
02,Matanza                                 ,061,0635B,5861,390,24,0,10,1,3,3,6,0,173,7,1,3,0,4,0,2,0,5,79
02,Matanza                                 ,061,0635B,5862,390,18,0,7,1,7,11,12,2,159,11,1,3,0,1,0,0,0,1,85
02,Matanza                                 ,061,0635B,5863,390,24,0,1,3,5,6,13,1,168,10,5,5,0,3,0,0,3,5,73
02,Matanza                                 ,061,0635B,5864,390,21,4,4,4,5,7,12,4,165,9,1,3,0,0,0,0,0,1,80
02,Matanza                                 ,061,0635B,5865,390,12,8,8,2,9,6,4,3,183,15,2,3,0,1,0,1,0,1,68
02,Matanza                                 ,061,0635B,5866,390,15,3,9,5,5,6,18,1,184,17,1,2,0,1,0,2,0,5,67
02,Matanza                                 ,061,0635B,5867,390,24,0,6,3,4,8,4,1,204,10,2,4,0,0,0,1,0,2,58
02,Matanza                                 ,061,0635B,5868,390,21,0,9,3,2,4,11,2,169,15,2,8,0,1,0,0,0,0,72
02,Matanza                                 ,061,0635B,5869,390,10,0,0,0,3,5,8,0,200,3,2,5,0,0,0,0,0,0,89
02,Matanza                                 ,061,0635B,5870,390,24,0,2,1,1,3,9,0,193,11,0,3,0,2,0,2,0,5,64
02,Matanza                                 ,061,0635B,5871,390,22,0,5,3,8,9,10,3,154,13,2,3,0,4,0,1,0,3,82
02,Matanza                                 ,061,0635B,5872,390,12,0,6,2,8,4,13,1,186,8,1,5,0,3,0,2,1,0,69
02,Matanza                                 ,061,0635B,5873,390,22,9,7,5,7,5,9,2,173,16,1,2,0,1,0,2,0,2,70
02,Matanza                                 ,061,0635B,5874,390,40,0,9,2,0,1,9,0,176,10,6,3,0,3,0,0,0,1,75
02,Matanza                                 ,061,0635B,5875,390,22,0,11,2,7,5,18,3,150,9,1,7,0,2,0,1,0,3,80
02,Matanza                                 ,061,0635B,5876,390,30,0,6,2,7,2,12,4,173,9,1,3,0,0,0,2,0,3,81
02,Matanza                                 ,061,0635B,5877,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Matanza                                 ,061,0635B,5878,390,6,4,4,10,8,8,15,0,173,15,3,9,0,2,0,0,0,6,67
02,Matanza                                 ,061,0635B,5879,390,0,0,11,6,0,1,11,0,170,14,3,7,0,2,0,0,0,6,66
02,Matanza                                 ,061,0635B,5880,390,4,4,10,3,5,5,5,2,179,13,2,4,0,0,0,0,0,4,79
02,Matanza                                 ,061,0635B,5881,390,0,0,10,0,10,4,10,2,181,0,0,0,0,0,0,0,0,0,0
02,Matanza                                 ,061,0635B,5882,390,6,9,13,4,0,8,7,2,178,18,1,4,0,0,0,0,0,3,75
02,Matanza                                 ,061,0635B,5883,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,Matanza                                 ,061,0635B,5884,390,15,7,10,1,0,5,15,0,171,10,1,4,0,0,0,0,0,8,75
02,Matanza                                 ,061,0635B,5885,390,19,0,4,2,4,3,7,1,176,9,6,2,0,0,0,1,0,3,86
02,Matanza                                 ,061,0635B,5886,390,9,0,7,6,0,1,9,0,190,12,0,4,0,1,0,2,0,0,73
02,Matanza                                 ,061,0635B,5887,390,14,0,6,4,6,4,8,0,169,12,3,8,0,0,0,0,0,4,65
02,Matanza                                 ,061,0635B,5888,390,31,0,8,4,2,3,14,2,145,9,1,4,0,0,0,0,0,6,77
02,Matanza                                 ,061,0635B,5889,390,12,0,6,4,6,4,8,1,191,7,2,6,0,0,0,4,0,1,66
02,Matanza                                 ,061,0635B,5890,390,12,11,11,5,7,4,12,3,175,16,2,5,0,1,0,1,0,1,46
02,Matanza                                 ,061,0635B,5891,390,26,5,8,6,4,4,8,0,165,14,1,5,0,1,0,1,0,1,60
02,Matanza                                 ,061,0635B,5892,390,24,0,10,7,5,2,15,0,166,11,1,1,0,1,0,1,0,4,65
02,Matanza                                 ,061,0635B,5893,390,20,0,6,1,5,6,9,1,201,10,1,3,0,0,0,1,0,2,49
02,Matanza                                 ,061,0635B,5894,390,31,3,4,4,8,7,10,0,180,14,2,3,0,3,0,0,0,6,0
02,Matanza                                 ,061,0635B,5895,390,3,3,0,0,0,0,0,0,0,11,2,5,0,0,1,0,0,2,66
02,Matanza                                 ,061,0635B,5896,390,15,0,6,1,8,1,10,3,173,3,1,0,0,0,0,0,0,4,87
02,Matanza                                 ,061,0635B,5897,390,1,3,5,6,5,7,7,0,188,17,1,3,0,2,0,1,0,1,77
