codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0194,0505,0532
09,Formosa,001,0003 ,0156,345,13,2,4,123,131
09,Formosa,001,0003 ,0157,345,17,1,0,145,110
09,Formosa,001,0003 ,0158,347,12,0,7,105,147
09,Formosa,001,0003 ,0159,346,13,0,10,124,139
09,Formosa,001,0003 ,0160,346,6,3,6,119,137
09,Formosa,001,0003 ,0161,346,11,6,5,124,122
09,Formosa,001,0003 ,0162,347,31,2,9,124,121
09,Formosa,001,0003 ,0163,347,13,5,5,108,146
09,Formosa,001,0003 ,0164,347,13,1,3,128,123
09,Formosa,001,0003 ,0165,348,13,5,9,114,141
09,Formosa,001,0003 ,0166,346,2,2,13,113,0
09,Formosa,001,0003 ,0167,347,14,0,10,127,140
09,Formosa,001,0003 ,0168,346,9,3,5,111,135
09,Formosa,001,0003 ,0169,347,16,2,5,121,138
09,Formosa,001,0003 ,0170,346,3,8,8,109,129
09,Formosa,001,0003 ,0171,347,10,1,8,110,136
09,Formosa,001,0003 ,0172,347,11,4,9,115,140
09,Formosa,001,0003 ,0173,348,16,3,3,126,118
09,Formosa,001,0003 ,0174,347,4,1,3,139,139
09,Formosa,001,0003 ,0175,347,10,1,4,102,162
09,Formosa,001,0003 ,0176,347,20,3,8,126,117
09,Formosa,001,0003 ,0177,347,24,4,6,117,137
09,Formosa,001,0003 ,0178,346,11,3,7,137,117
09,Formosa,001,0003 ,0179,347,14,2,5,124,127
09,Formosa,001,0003 ,0180,346,40,0,9,95,133
09,Formosa,001,0003 ,0181,347,16,6,5,118,129
09,Formosa,001,0003 ,0182,347,25,1,8,112,120
09,Formosa,001,0003 ,0183,347,11,3,6,127,135
09,Formosa,001,0003 ,0184,346,0,0,0,0,0
09,Formosa,001,0003 ,0185,347,17,7,9,130,128
09,Formosa,001,0003 ,0186,348,11,2,12,119,135
09,Formosa,001,0003 ,0187,347,11,3,6,140,119
09,Formosa,001,0003 ,0188,347,15,11,9,124,116
09,Formosa,001,0003 ,0189,347,14,2,6,127,141
09,Formosa,001,0003 ,0190,348,3,3,4,124,157
09,Formosa,001,0003 ,0191,345,8,3,11,97,153
09,Formosa,001,0003 ,0192,348,17,0,6,129,117
09,Formosa,001,0003 ,0193,347,10,2,5,134,129
09,Formosa,001,0003 ,0194,348,10,3,6,127,141
09,Formosa,001,0003 ,0195,347,18,1,2,120,136
09,Formosa,001,0003 ,0196,346,7,1,10,130,135
09,Formosa,001,0003 ,0197,347,8,3,7,120,145
09,Formosa,001,0003 ,0198,347,10,0,3,135,139
09,Formosa,001,0003 ,0199,348,15,3,2,137,113
09,Formosa,001,0003 ,0200,345,20,1,4,130,122
09,Formosa,001,0003 ,0201,347,11,1,8,139,138
09,Formosa,001,0003 ,0202,348,11,2,8,122,149
09,Formosa,001,0003 ,0203,347,19,2,9,122,142
09,Formosa,001,0003 ,0204,346,16,1,4,130,135
09,Formosa,001,0003 ,0205,347,11,5,9,113,133
09,Formosa,001,0003 ,0206,346,11,0,10,126,125
09,Formosa,001,0003 ,0207,346,17,4,5,134,131
09,Formosa,001,0003 ,0208,347,18,3,8,115,145
09,Formosa,001,0003 ,0209,348,12,4,8,120,141
09,Formosa,001,0003 ,0210,344,0,0,5,117,145
09,Formosa,001,0003 ,0211,347,14,1,9,120,139
09,Formosa,001,0003 ,0212,347,19,0,3,135,132
09,Formosa,001,0003 ,0213,345,11,2,3,120,143
09,Formosa,001,0003 ,0214,347,2,3,2,0,0
09,Formosa,001,0003 ,0215,346,10,2,3,127,116
09,Formosa,001,0003 ,0216,346,0,0,7,125,127
09,Formosa,001,0003 ,0217,347,8,5,1,156,112
09,Formosa,001,0003 ,0218,347,18,0,1,128,132
09,Formosa,001,0003 ,0219,347,10,4,12,115,128
09,Formosa,001,0003 ,0220,346,31,5,2,101,136
09,Formosa,001,0003 ,0221,347,11,5,5,107,131
09,Formosa,001,0003 ,0222,345,10,1,4,125,123
09,Formosa,001,0003 ,0223,347,15,2,7,80,179
09,Formosa,001,0003 ,0224,346,9,2,9,111,125
09,Formosa,001,0003 ,0225,347,11,0,4,144,126
09,Formosa,001,0003 ,0226,346,12,2,6,114,130
09,Formosa,001,0003 ,0227,347,18,1,8,119,133
09,Formosa,001,0003 ,0228,347,18,6,3,114,133
09,Formosa,001,0003 ,0229,347,11,1,4,123,149
09,Formosa,001,0003 ,0230,347,11,5,5,111,145
09,Formosa,001,0003 ,0231,347,4,2,4,93,177
09,Formosa,001,0003 ,0232,344,15,0,5,117,136
09,Formosa,001,0003 ,0233,346,11,1,4,110,155
09,Formosa,001,0003 ,0234,345,14,3,3,132,112
09,Formosa,001,0003 ,0235,347,11,0,10,121,127
09,Formosa,001,0003 ,0236,348,7,3,5,108,156
09,Formosa,001,0003 ,0237,346,22,3,7,116,141
09,Formosa,001,0003 ,0238,346,21,4,0,121,150
09,Formosa,001,0004 ,0239,347,22,4,9,158,104
09,Formosa,001,0004 ,0240,347,14,4,2,111,139
09,Formosa,001,0004 ,0241,347,16,2,6,130,0
09,Formosa,001,0004 ,0242,347,19,1,3,118,137
09,Formosa,001,0004 ,0243,347,17,1,4,113,142
09,Formosa,001,0004 ,0244,348,13,3,4,140,108
09,Formosa,001,0004 ,0245,347,17,6,0,134,120
09,Formosa,001,0004 ,0246,348,13,0,6,129,121
09,Formosa,001,0004 ,0247,347,13,2,7,128,130
09,Formosa,001,0004 ,0248,347,11,1,4,119,145
09,Formosa,001,0004 ,0249,346,0,0,10,110,128
09,Formosa,001,0004 ,0250,347,39,4,8,119,111
09,Formosa,001,0004 ,0251,345,20,1,4,113,129
09,Formosa,001,0004 ,0252,345,10,2,7,107,131
09,Formosa,001,0004 ,0253,346,7,1,6,110,150
09,Formosa,001,0004 ,0254,346,13,2,7,102,137
09,Formosa,001,0004 ,0255,345,11,2,9,124,122
09,Formosa,001,0004 ,0256,344,11,1,4,113,131
09,Formosa,001,0004 ,0257,345,0,1,3,133,140
09,Formosa,001,0004 ,0258,346,20,6,9,122,117
09,Formosa,001,0004 ,0259,346,10,0,7,137,109
09,Formosa,001,0004 ,0260,344,17,1,7,123,127
09,Formosa,001,0004 ,0261,346,13,0,9,110,143
09,Formosa,001,0004 ,0262,346,17,0,5,130,122
