codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0009,0014,0019,0020,0026,0030,0036,0037,0038,0044,0045,0050,0132,0134,0136,0154,0189,0190,0191,0192
21,Castellanos                             ,003,0115 ,0132,106,8,0,10,7,0,0,3,0,0,0,0,1,0,0,14,1,37,0,0,4,0,0,0
21,Castellanos                             ,003,0116 ,0127,137,20,1,3,21,1,0,3,0,0,1,0,1,1,0,15,0,32,3,1,14,0,0,1
21,Castellanos                             ,003,0116 ,0133,118,12,0,0,0,0,1,4,0,1,0,0,0,0,0,17,0,30,1,2,27,0,1,0
21,Castellanos                             ,003,0117 ,0128,450,59,0,26,14,5,0,16,1,1,40,0,0,0,1,77,1,85,7,0,33,9,0,7
21,Castellanos                             ,003,0117 ,0129,450,53,0,21,43,3,0,16,2,1,33,0,0,2,6,59,1,65,3,0,9,14,3,2
21,Castellanos                             ,003,0117 ,0130,450,61,0,21,35,0,0,15,3,1,36,1,1,1,1,53,2,82,4,0,26,6,2,3
21,Castellanos                             ,003,0117 ,0131,450,41,0,26,54,0,1,11,1,4,30,0,1,6,1,52,2,89,2,3,29,5,0,2
21,Castellanos                             ,003,0117 ,0132,115,9,0,4,7,0,0,5,0,1,7,0,0,1,0,14,0,24,1,1,9,3,1,1
21,Castellanos                             ,003,0117 ,0134,450,34,0,14,48,3,5,16,4,0,29,1,1,3,1,78,0,78,4,0,11,2,0,0
21,Castellanos                             ,003,0117 ,0135,450,45,0,26,56,1,0,12,5,3,21,1,2,1,1,71,0,86,2,0,13,3,0,0
21,Castellanos                             ,003,0117 ,0136,450,46,0,23,42,3,0,17,3,0,20,0,1,0,0,57,0,106,2,1,17,5,0,1
21,Castellanos                             ,003,0117 ,0137,450,49,0,11,40,4,1,12,0,5,28,0,1,0,0,72,0,79,4,0,12,9,2,0
21,Castellanos                             ,003,0117 ,0138,324,35,0,11,23,1,0,14,0,1,22,0,0,2,0,53,1,69,2,0,6,4,0,3
21,Castellanos                             ,003,0118 ,0133,450,27,0,15,30,0,1,15,0,5,1,1,0,1,0,61,1,127,4,0,39,2,1,2
21,Castellanos                             ,003,0118 ,0134,450,41,0,26,37,1,3,9,0,8,0,0,1,0,0,66,0,125,5,0,31,2,0,0
21,Castellanos                             ,003,0118 ,0135,450,47,0,23,41,1,0,15,1,3,0,1,1,0,0,64,1,106,8,0,52,0,0,1
21,Castellanos                             ,003,0118 ,0136,450,36,0,18,62,0,2,11,1,3,0,1,2,1,2,55,0,123,3,1,34,0,0,0
21,Castellanos                             ,003,0118 ,0137,450,46,0,49,42,3,2,9,0,7,1,3,0,0,0,57,2,116,5,2,6,1,1,0
21,Castellanos                             ,003,0118 ,0138,450,40,4,36,43,0,0,9,0,4,0,1,1,0,0,46,2,144,10,0,13,3,0,1
21,Castellanos                             ,003,0118 ,0139,900,63,4,46,80,4,0,42,6,18,2,2,0,0,2,116,2,264,10,0,86,4,2,2
21,Castellanos                             ,003,0118 ,0140,900,62,4,96,86,6,0,30,2,10,2,2,0,6,0,136,2,302,16,2,92,6,4,10
21,Castellanos                             ,003,0118 ,0141,900,77,0,38,84,6,0,40,8,20,2,4,0,0,2,124,8,270,20,4,94,4,2,2
21,Castellanos                             ,003,0118 ,0142,900,58,12,114,82,4,2,42,6,10,2,6,4,2,0,134,2,240,14,2,84,8,0,0
21,Castellanos                             ,003,0118 ,0143,900,82,2,40,106,2,26,36,2,10,2,0,6,0,6,136,6,262,20,0,70,2,4,4
21,Castellanos                             ,003,0118 ,0144,900,55,20,62,82,4,2,20,2,14,0,0,6,0,4,162,0,292,14,2,46,0,2,0
21,Castellanos                             ,003,0118 ,0145,900,60,2,78,78,2,4,34,0,10,2,2,2,2,0,144,8,292,6,2,92,4,0,2
21,Castellanos                             ,003,0118 ,0146,900,109,12,70,68,6,0,34,0,14,2,0,2,4,0,114,2,242,8,4,80,2,2,2
21,Castellanos                             ,003,0118 ,0147,900,60,0,38,92,2,2,72,4,12,4,4,2,2,8,142,6,260,12,2,50,6,2,4
21,Castellanos                             ,003,0118 ,0148,900,74,0,46,86,2,0,38,0,6,0,4,6,0,4,168,4,294,0,2,74,0,0,2
21,Castellanos                             ,003,0118 ,0149,616,35,0,36,90,2,8,30,0,10,6,4,0,2,2,148,2,222,8,2,60,4,2,2
21,Castellanos                             ,003,0118 ,0150,450,1,2,27,34,4,0,17,0,4,0,0,0,0,1,78,0,124,3,1,33,0,1,0
21,Castellanos                             ,003,0118 ,0151,450,45,0,50,29,1,0,14,3,3,1,0,0,0,0,67,0,134,5,1,12,0,0,2
21,Castellanos                             ,003,0118 ,0152,450,23,0,20,21,0,0,20,2,8,0,1,1,1,1,79,0,122,7,1,36,0,0,0
21,Castellanos                             ,003,0118 ,0153,450,32,8,34,40,1,0,17,0,2,0,0,0,1,1,85,0,117,3,1,14,0,1,1
21,Castellanos                             ,003,0118 ,0154,450,29,7,30,31,0,0,14,1,4,0,1,0,0,2,77,1,125,2,0,25,1,0,2
21,Castellanos                             ,003,0118 ,0155,450,45,0,29,46,0,0,18,0,3,0,1,0,0,1,69,2,131,8,0,9,0,2,3
21,Castellanos                             ,003,0118 ,0156,77,5,0,4,3,0,0,2,0,3,0,0,1,0,0,9,0,26,0,0,5,0,0,0
21,Castellanos                             ,003,0119 ,0150,371,9,0,3,38,0,1,8,2,1,0,2,0,2,0,45,3,83,2,0,32,9,1,3
21,Castellanos                             ,003,0119 ,0157,315,24,0,14,38,0,0,17,0,2,3,0,1,0,1,59,1,63,0,0,22,2,0,2
21,Castellanos                             ,003,0120 ,0151,450,48,0,23,40,1,2,7,2,3,2,0,2,0,0,40,2,101,14,0,47,2,1,3
21,Castellanos                             ,003,0120 ,0152,207,25,0,8,23,0,1,12,0,1,2,0,1,1,0,18,1,51,3,0,7,0,0,0
21,Castellanos                             ,003,0120 ,0158,450,50,0,14,25,1,0,16,5,3,0,1,1,0,2,48,0,125,4,0,40,2,1,2
21,Castellanos                             ,003,0120 ,0159,198,27,0,6,13,1,1,7,0,0,0,0,0,0,0,25,1,55,3,1,14,0,0,1
21,Castellanos                             ,003,0120A,0153,34,2,0,0,2,0,0,5,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0
21,Castellanos                             ,003,0120A,0160,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0
21,Castellanos                             ,003,0120B,0154,39,5,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,1
21,Castellanos                             ,003,0120B,0161,27,2,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,1,0,0,0
21,Castellanos                             ,003,0121 ,0155,450,58,0,35,33,2,0,16,5,5,4,4,3,1,0,61,0,103,8,3,0,6,1,2
21,Castellanos                             ,003,0121 ,0156,261,22,0,19,15,1,0,10,0,1,0,0,0,0,0,32,0,81,2,2,16,2,2,1
21,Castellanos                             ,003,0121 ,0162,450,35,0,40,24,2,0,17,0,5,0,2,0,1,0,76,0,123,4,0,7,2,0,0
21,Castellanos                             ,003,0121 ,0163,267,21,0,10,18,0,8,0,1,2,2,0,1,0,2,42,1,69,2,0,30,1,0,2
21,Castellanos                             ,003,0122 ,0157,230,14,1,20,22,0,0,2,0,1,2,0,0,1,0,23,0,81,1,1,6,0,0,3
21,Castellanos                             ,003,0122 ,0164,205,16,0,18,27,0,0,2,1,1,0,1,0,1,0,19,0,65,2,0,0,0,0,0
21,Castellanos                             ,003,0123 ,0158,450,27,3,30,37,0,2,23,1,0,0,2,1,0,0,50,0,145,3,0,20,0,1,0
21,Castellanos                             ,003,0123 ,0159,450,33,2,23,21,9,3,12,1,2,1,4,1,4,0,38,1,177,4,1,7,0,0,1
21,Castellanos                             ,003,0123 ,0160,188,6,0,7,11,2,0,7,2,2,0,0,1,0,0,30,1,72,1,0,1,0,3,1
21,Castellanos                             ,003,0123 ,0165,450,33,4,20,43,1,5,10,2,6,1,1,1,1,0,58,0,157,4,1,19,1,0,0
21,Castellanos                             ,003,0123 ,0166,450,27,0,21,27,4,3,17,0,5,0,3,2,1,2,58,0,185,4,1,12,0,1,1
21,Castellanos                             ,003,0123 ,0167,101,1,0,5,10,0,0,7,1,1,1,0,0,1,0,9,0,40,1,0,1,0,0,0
21,Castellanos                             ,003,0124 ,0161,450,33,0,26,60,1,0,16,1,4,1,0,0,0,0,83,0,106,2,0,27,0,0,2
21,Castellanos                             ,003,0124 ,0162,283,24,3,16,9,0,0,8,1,2,0,2,1,0,1,48,1,74,8,0,39,3,0,1
21,Castellanos                             ,003,0124 ,0168,450,34,11,25,42,2,0,2,0,4,0,0,1,1,0,86,1,129,2,1,14,0,0,0
21,Castellanos                             ,003,0124 ,0169,273,20,3,18,28,0,1,7,0,1,1,0,0,0,0,60,0,78,3,0,6,0,0,0
21,Castellanos                             ,003,0125 ,0163,450,41,0,28,42,3,0,16,1,3,0,2,0,2,1,64,0,108,3,1,23,1,3,3
21,Castellanos                             ,003,0125 ,0164,200,22,0,10,12,0,2,5,0,1,0,3,1,0,0,31,1,58,4,0,11,1,0,1
21,Castellanos                             ,003,0125 ,0170,450,39,0,12,44,1,0,0,0,2,2,0,0,0,0,71,0,126,2,0,17,1,1,2
21,Castellanos                             ,003,0125 ,0171,199,15,4,11,7,0,0,6,0,0,0,0,0,0,0,27,1,69,1,1,14,0,0,1
21,Castellanos                             ,003,0126 ,0165,135,8,0,8,11,0,0,0,0,1,0,0,0,0,0,12,0,52,1,0,10,0,0,0
21,Castellanos                             ,003,0126 ,0172,117,10,0,5,10,0,0,2,0,0,0,0,0,0,0,10,0,44,0,0,7,0,0,1
21,Castellanos                             ,003,0127 ,0166,385,31,4,57,43,1,1,18,0,7,1,3,0,2,0,40,0,74,4,0,11,0,0,0
21,Castellanos                             ,003,0127 ,0173,325,29,6,24,14,0,0,8,1,5,1,0,0,0,0,47,0,75,1,0,31,2,1,1
21,Castellanos                             ,003,0128A,0167,450,44,0,17,36,2,0,11,0,6,1,1,0,2,0,58,4,147,7,1,25,1,2,1
21,Castellanos                             ,003,0128A,0168,450,24,6,28,64,3,1,10,2,4,0,1,2,0,1,50,2,134,5,0,11,2,1,0
21,Castellanos                             ,003,0128A,0169,450,42,0,35,44,2,0,11,0,6,0,1,0,1,1,47,3,143,3,2,7,7,0,1
21,Castellanos                             ,003,0128A,0170,450,24,3,35,58,6,1,3,2,6,1,0,2,1,2,68,2,115,5,0,18,4,1,0
21,Castellanos                             ,003,0128A,0171,450,30,4,17,60,1,0,14,2,3,0,2,4,1,1,53,4,139,2,0,32,3,0,1
21,Castellanos                             ,003,0128A,0172,450,32,7,47,34,3,0,14,1,7,0,0,0,0,0,66,2,3,5,2,0,1,0,5
21,Castellanos                             ,003,0128A,0173,450,41,0,38,39,1,1,10,3,1,0,2,1,1,1,81,0,135,3,1,6,1,0,1
21,Castellanos                             ,003,0128A,0174,900,63,0,64,104,2,0,32,4,8,2,4,2,4,4,152,4,292,12,0,64,2,0,2
21,Castellanos                             ,003,0128A,0175,900,64,15,74,110,6,0,16,4,8,0,2,0,0,4,140,4,268,10,2,42,10,0,4
21,Castellanos                             ,003,0128A,0176,900,69,9,50,118,6,2,20,4,14,2,8,2,4,2,162,2,256,16,2,30,0,2,2
21,Castellanos                             ,003,0128A,0177,900,52,8,46,98,2,2,24,4,16,6,6,6,2,6,168,2,274,12,0,76,2,0,6
21,Castellanos                             ,003,0128A,0178,900,76,0,36,84,0,0,24,6,12,6,4,2,0,0,150,4,284,8,4,74,4,2,8
21,Castellanos                             ,003,0128A,0179,900,48,10,54,110,6,2,26,4,18,0,6,4,4,0,154,4,262,18,6,70,6,0,2
21,Castellanos                             ,003,0128A,0180,900,65,6,56,120,14,2,18,4,12,2,4,4,6,6,150,4,250,14,2,24,4,2,2
21,Castellanos                             ,003,0128A,0181,900,68,7,70,112,4,4,24,6,10,4,6,4,0,2,142,0,252,26,2,34,4,2,4
21,Castellanos                             ,003,0128A,0182,900,59,14,50,88,2,2,22,2,8,2,6,2,4,4,160,16,300,16,2,22,6,2,4
21,Castellanos                             ,003,0128A,0183,900,53,11,82,108,6,6,32,2,16,4,8,2,4,2,170,0,236,14,4,24,2,0,2
21,Castellanos                             ,003,0128A,0184,900,70,15,70,132,4,0,20,6,18,2,4,6,4,0,130,8,254,6,2,24,10,2,2
21,Castellanos                             ,003,0128A,0185,900,67,7,46,128,4,2,18,4,16,2,2,4,14,4,172,6,214,10,0,72,10,0,0
21,Castellanos                             ,003,0128A,0186,900,54,12,64,74,0,2,30,2,12,4,4,10,2,8,160,4,278,8,2,52,4,0,2
21,Castellanos                             ,003,0128A,0187,900,47,14,66,88,4,8,28,2,8,2,4,0,2,4,146,6,292,16,0,52,6,0,2
21,Castellanos                             ,003,0128A,0188,900,54,11,54,116,6,4,12,4,18,0,8,2,6,2,140,4,276,18,6,38,4,0,2
21,Castellanos                             ,003,0128A,0189,900,68,11,40,124,4,0,20,4,10,0,4,4,6,4,132,6,302,6,4,32,6,2,2
21,Castellanos                             ,003,0128A,0190,900,72,1,78,120,2,4,20,6,12,2,4,6,2,0,144,4,254,12,4,2,4,0,2
21,Castellanos                             ,003,0128A,0191,900,49,14,48,78,8,2,30,6,12,2,6,2,2,2,156,2,310,8,2,38,8,2,8
21,Castellanos                             ,003,0128A,0192,683,16,2,62,84,2,0,8,2,8,2,4,2,6,0,154,6,242,14,0,16,6,0,4
21,Castellanos                             ,003,0128A,0193,684,42,8,34,110,2,6,22,4,8,0,4,4,0,0,162,2,234,10,0,32,2,2,0
21,Castellanos                             ,003,0128A,0194,450,27,12,17,43,1,0,4,4,11,0,1,1,1,0,85,0,125,4,1,15,0,0,2
21,Castellanos                             ,003,0128A,0195,450,35,0,24,49,1,0,10,2,6,0,0,0,2,1,73,1,108,1,1,7,3,1,1
21,Castellanos                             ,003,0128A,0196,450,25,3,20,33,3,2,7,1,6,0,0,0,1,1,69,4,146,6,0,13,1,1,2
21,Castellanos                             ,003,0128A,0197,450,24,0,28,47,1,1,5,4,6,0,1,1,4,0,64,1,133,4,0,9,1,0,1
21,Castellanos                             ,003,0128A,0198,450,4,6,36,24,0,1,0,0,2,0,0,0,2,0,3,0,132,1,0,13,3,1,1
21,Castellanos                             ,003,0128A,0199,450,18,0,34,46,0,0,11,4,6,0,0,1,3,0,0,1,120,0,0,13,1,0,2
21,Castellanos                             ,003,0128A,0200,450,31,6,10,23,1,0,8,1,2,0,2,3,2,4,69,1,151,2,0,34,1,1,1
21,Castellanos                             ,003,0128A,0201,381,17,3,28,47,1,0,13,2,4,0,1,0,1,2,64,2,91,5,2,23,1,0,0
21,Castellanos                             ,003,0128B,0194,450,34,9,25,52,0,0,18,4,8,0,2,1,3,0,59,0,120,4,0,12,3,1,1
21,Castellanos                             ,003,0128B,0195,450,20,9,20,44,1,2,4,0,7,0,2,0,3,2,56,1,113,7,0,32,0,0,2
21,Castellanos                             ,003,0128B,0196,450,25,9,22,65,2,0,14,0,2,0,2,2,0,0,56,0,137,6,0,13,3,1,0
21,Castellanos                             ,003,0128B,0197,450,31,8,35,37,4,0,8,0,12,0,1,0,2,0,56,0,123,3,1,27,0,0,0
21,Castellanos                             ,003,0128B,0198,450,40,4,29,35,2,1,14,0,4,1,3,0,0,0,74,1,122,6,0,16,0,2,0
21,Castellanos                             ,003,0128B,0199,450,33,1,26,82,2,0,4,1,9,0,1,0,1,0,81,1,91,0,0,21,0,0,1
21,Castellanos                             ,003,0128B,0200,450,31,2,41,50,2,0,16,1,7,0,0,3,0,2,70,0,113,11,1,20,2,0,0
21,Castellanos                             ,003,0128B,0201,450,31,8,35,41,3,1,11,4,6,0,2,2,0,0,60,1,122,7,2,23,0,0,0
21,Castellanos                             ,003,0128B,0202,900,49,20,62,78,6,4,18,4,16,2,2,4,6,4,126,4,304,26,2,42,4,2,2
21,Castellanos                             ,003,0128B,0203,900,56,12,58,96,4,0,30,2,6,4,4,6,4,2,158,4,284,14,2,110,8,0,4
21,Castellanos                             ,003,0128B,0204,900,54,9,72,106,6,0,22,8,12,2,0,2,4,2,178,0,248,12,2,36,2,0,6
21,Castellanos                             ,003,0128B,0205,900,45,3,58,150,2,2,20,2,12,2,2,6,2,0,166,10,238,26,0,34,4,2,4
21,Castellanos                             ,003,0128B,0206,900,38,27,64,78,4,0,20,2,32,2,4,2,2,4,160,4,236,10,4,84,4,2,4
21,Castellanos                             ,003,0128B,0207,900,77,0,42,142,4,0,22,0,12,0,6,0,4,2,170,2,226,14,2,68,10,2,0
21,Castellanos                             ,003,0128B,0208,900,55,10,72,164,2,0,12,2,12,2,6,2,4,2,172,2,242,14,0,46,4,2,0
21,Castellanos                             ,003,0128B,0209,900,47,5,52,148,0,4,24,8,12,2,2,2,2,2,146,6,252,6,0,56,6,0,2
21,Castellanos                             ,003,0128B,0210,900,58,7,44,116,4,4,36,4,20,0,4,6,8,2,140,0,244,10,0,68,6,0,2
21,Castellanos                             ,003,0128B,0211,900,64,12,48,114,2,0,26,6,8,2,6,2,6,2,166,2,308,8,0,32,6,4,4
21,Castellanos                             ,003,0128B,0212,900,37,4,74,128,6,0,30,4,12,4,2,0,10,2,170,6,254,14,2,64,6,2,2
21,Castellanos                             ,003,0128B,0213,900,41,19,82,126,0,0,160,2,14,2,2,4,6,2,174,4,228,16,2,44,4,0,2
21,Castellanos                             ,003,0128B,0214,900,57,7,66,108,2,0,22,12,10,0,0,4,4,2,194,6,270,8,4,40,2,4,2
21,Castellanos                             ,003,0128B,0215,900,64,6,86,88,6,0,14,4,8,0,4,4,0,0,160,4,270,20,2,36,4,0,2
21,Castellanos                             ,003,0128B,0216,900,53,9,44,122,10,0,20,2,26,2,4,2,6,2,142,4,248,12,0,32,14,0,4
21,Castellanos                             ,003,0128B,0217,900,49,27,66,86,2,0,24,12,16,2,4,6,4,10,154,2,252,16,0,40,4,4,2
21,Castellanos                             ,003,0128B,0218,900,40,13,70,122,6,4,20,4,8,0,0,2,0,2,176,2,238,12,0,78,4,2,0
21,Castellanos                             ,003,0128B,0219,900,46,3,54,126,4,4,24,4,18,0,4,6,2,0,176,2,222,10,0,84,2,2,0
21,Castellanos                             ,003,0128B,0220,900,56,8,82,134,4,2,16,6,6,0,2,4,2,2,148,6,284,18,0,32,2,2,0
21,Castellanos                             ,003,0128B,0221,900,58,9,52,116,4,0,26,0,18,2,6,2,2,2,130,0,276,18,4,60,0,4,4
21,Castellanos                             ,003,0128B,0222,900,34,1,54,152,8,4,24,4,18,0,8,2,4,2,150,2,252,24,0,36,6,2,2
21,Castellanos                             ,003,0128B,0223,900,47,12,52,130,2,0,24,2,70,0,2,2,0,6,186,2,268,12,0,66,12,2,2
21,Castellanos                             ,003,0128B,0224,900,54,16,88,122,6,2,20,0,14,0,8,2,6,6,150,6,276,12,0,20,6,6,4
21,Castellanos                             ,003,0128B,0225,900,68,0,80,68,2,2,20,4,14,2,8,8,12,0,158,0,260,10,4,74,2,2,2
21,Castellanos                             ,003,0128B,0226,900,85,5,64,120,0,4,30,4,12,0,6,2,0,2,158,8,252,22,2,64,2,2,6
21,Castellanos                             ,003,0128B,0227,900,71,0,112,116,4,2,40,2,16,0,6,4,6,6,158,4,234,12,4,58,2,2,2
21,Castellanos                             ,003,0128B,0228,900,52,6,78,82,2,2,22,0,10,0,0,4,2,2,168,4,286,12,0,82,2,4,6
21,Castellanos                             ,003,0128B,0229,900,36,3,74,118,4,0,26,2,18,2,8,6,4,2,152,0,224,20,6,14,4,0,0
21,Castellanos                             ,003,0128B,0230,900,64,4,84,108,2,4,28,2,8,2,2,2,10,2,158,4,258,8,2,28,2,2,2
21,Castellanos                             ,003,0128B,0231,900,68,3,48,120,8,2,30,4,12,2,2,2,4,4,172,6,234,20,4,50,2,0,2
21,Castellanos                             ,003,0128B,0232,900,83,1,82,122,2,4,18,0,6,0,2,4,4,6,162,2,208,12,0,62,4,0,0
21,Castellanos                             ,003,0128B,0233,602,21,6,60,108,2,2,20,2,8,2,8,0,0,0,156,0,234,6,2,32,2,0,2
21,Castellanos                             ,003,0128B,0234,450,18,1,24,26,1,0,8,0,3,0,0,0,1,0,85,1,143,3,2,35,1,0,0
21,Castellanos                             ,003,0128B,0235,450,34,0,14,38,2,0,10,1,1,0,4,1,0,1,85,1,123,10,0,33,4,3,0
21,Castellanos                             ,003,0128B,0236,450,28,7,15,31,1,0,12,1,5,0,3,3,2,1,66,3,135,5,0,28,0,0,3
21,Castellanos                             ,003,0128B,0237,450,22,4,27,46,0,0,7,1,3,0,0,2,1,0,95,1,99,7,0,28,2,0,1
21,Castellanos                             ,003,0128B,0238,450,24,3,16,19,3,0,8,0,7,1,2,0,4,3,87,0,131,4,0,37,3,0,0
21,Castellanos                             ,003,0128B,0239,450,29,0,30,56,1,1,9,0,9,0,2,1,0,1,73,1,110,6,0,18,3,1,0
21,Castellanos                             ,003,0128B,0240,450,35,5,14,49,0,0,13,0,4,0,0,0,2,1,0,2,125,4,1,18,0,1,0
21,Castellanos                             ,003,0128B,0241,450,30,0,32,36,1,1,18,0,5,0,3,1,0,0,93,0,101,7,0,14,3,0,1
21,Castellanos                             ,003,0128B,0242,450,26,12,32,28,0,0,8,1,4,0,2,0,2,0,73,2,106,3,0,28,0,0,1
21,Castellanos                             ,003,0128B,0243,450,24,8,24,37,2,1,14,4,4,0,1,1,1,0,69,2,133,3,0,22,2,0,0
21,Castellanos                             ,003,0128B,0244,450,21,7,24,53,0,1,9,1,1,0,1,3,1,0,87,1,104,5,0,40,0,0,1
21,Castellanos                             ,003,0128B,0245,354,22,2,20,54,0,1,6,1,2,0,5,0,1,0,84,1,67,6,0,16,0,0,1
21,Castellanos                             ,003,0129 ,0234,167,14,0,11,30,0,0,3,0,1,0,0,1,0,1,16,1,44,4,0,10,0,0,0
21,Castellanos                             ,003,0129 ,0246,168,13,1,9,20,0,0,4,0,0,0,0,0,0,0,16,1,46,0,0,13,1,0,0
21,Castellanos                             ,003,0130 ,0235,450,59,0,40,19,1,0,18,1,6,1,3,3,0,0,69,5,97,7,1,33,6,0,1
21,Castellanos                             ,003,0130 ,0236,410,40,5,23,14,5,2,18,0,3,1,1,2,2,3,54,0,102,3,0,35,3,0,1
21,Castellanos                             ,003,0130 ,0247,450,40,0,11,55,1,0,8,1,4,1,0,1,0,2,83,0,105,5,0,14,4,0,0
21,Castellanos                             ,003,0130 ,0248,240,11,0,17,24,0,0,14,0,0,0,1,0,1,2,42,0,61,1,0,7,4,0,0
21,Castellanos                             ,003,0130 ,0249,240,19,0,15,10,0,0,12,0,0,1,0,0,0,0,44,0,64,3,0,13,3,0,0
21,Castellanos                             ,003,0131 ,0237,285,16,2,40,14,2,4,7,0,3,1,2,1,1,0,32,0,99,2,1,7,1,1,1
21,Castellanos                             ,003,0131 ,0250,260,16,3,18,17,0,0,6,1,1,0,0,1,1,3,41,1,76,2,0,13,0,2,0
21,Castellanos                             ,003,0132 ,0238,450,26,0,71,43,1,0,8,0,2,1,2,3,1,0,59,1,124,8,0,15,2,0,0
21,Castellanos                             ,003,0132 ,0239,196,28,0,23,11,0,1,8,3,2,0,0,0,0,1,27,1,57,5,1,0,1,0,1
21,Castellanos                             ,003,0132 ,0251,450,35,0,43,44,1,0,10,1,3,2,1,1,0,1,72,0,130,3,1,13,1,0,0
21,Castellanos                             ,003,0132 ,0252,109,5,0,10,10,0,0,3,1,1,0,0,0,0,0,20,0,27,2,1,4,0,0,0
21,Castellanos                             ,003,0133 ,0240,141,3,1,2,8,0,0,2,2,0,0,2,0,1,0,28,2,49,0,0,9,0,1,1
21,Castellanos                             ,003,0133 ,0253,107,2,2,3,6,0,0,3,0,0,0,1,0,0,0,23,0,45,0,0,5,0,0,0
21,Castellanos                             ,003,0134 ,0241,450,32,0,42,33,1,2,13,2,2,3,0,0,0,0,41,0,104,3,1,34,0,0,0
21,Castellanos                             ,003,0134 ,0242,64,5,0,13,4,0,0,1,0,0,1,0,0,0,0,5,1,16,1,0,3,0,0,0
21,Castellanos                             ,003,0134 ,0254,442,31,0,71,16,0,1,17,0,1,1,1,0,0,0,57,0,122,2,2,23,0,0,1
21,Castellanos                             ,003,0134A,0243,450,38,3,9,19,0,0,20,2,0,0,1,1,1,1,53,0,109,2,0,37,1,1,0
21,Castellanos                             ,003,0134A,0244,450,37,5,29,13,1,1,21,0,3,2,1,0,0,1,46,4,98,4,2,34,2,0,2
21,Castellanos                             ,003,0134A,0245,450,28,8,13,49,1,0,29,0,3,0,2,0,0,0,0,1,97,2,0,16,5,0,1
21,Castellanos                             ,003,0134A,0246,450,20,12,33,24,2,0,15,8,2,0,0,0,3,0,33,5,106,4,1,14,3,0,2
21,Castellanos                             ,003,0134A,0247,450,24,8,28,13,2,2,28,0,1,0,2,1,0,3,46,1,117,4,0,16,6,0,1
21,Castellanos                             ,003,0134A,0248,450,30,5,27,36,2,0,12,0,0,0,1,5,1,2,56,0,105,3,0,25,5,1,3
21,Castellanos                             ,003,0134A,0249,242,19,5,18,8,0,0,8,0,0,0,1,0,0,0,26,0,75,3,1,4,1,0,2
21,Castellanos                             ,003,0134A,0250,243,16,4,13,15,0,0,11,0,0,1,1,1,0,1,29,0,57,3,0,13,0,1,0
21,Castellanos                             ,003,0134A,0255,450,40,0,0,14,1,0,16,2,3,0,2,0,0,1,65,6,113,6,1,37,12,0,4
21,Castellanos                             ,003,0134A,0256,450,30,10,13,33,0,1,33,2,2,1,2,0,3,2,53,1,109,3,3,23,7,1,0
21,Castellanos                             ,003,0134A,0257,450,0,0,36,20,0,0,0,0,2,0,1,2,0,2,20,0,117,6,0,8,0,0,3
21,Castellanos                             ,003,0134A,0258,450,9,7,16,12,1,2,10,1,2,0,0,1,0,2,52,0,122,5,2,34,10,1,2
21,Castellanos                             ,003,0134A,0259,450,32,11,5,41,1,1,25,0,0,0,0,0,0,0,72,1,122,3,1,22,7,1,2
21,Castellanos                             ,003,0134A,0260,450,33,6,7,9,0,1,18,1,1,0,2,0,0,2,62,3,123,2,0,34,14,1,2
21,Castellanos                             ,003,0134A,0261,107,8,0,1,3,0,0,4,0,1,0,0,0,1,0,16,0,28,0,0,11,3,1,0
21,Castellanos                             ,003,0135 ,0251,124,4,0,13,9,0,0,4,1,0,0,0,0,0,1,23,0,13,4,1,14,0,1,1
