codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00002,00085,00009,00008,00005,00001
15,001,Confluencia,00160,000816,351,27,8,6,43,78,19,89,17
15,001,Confluencia,00160,000817,353,30,7,4,54,72,12,107,16
15,001,Confluencia,00160,000818,353,23,14,1,34,88,18,111,10
15,001,Confluencia,00160,000819,350,29,9,2,68,69,21,89,13
15,001,Confluencia,00160,000820,350,42,0,4,46,48,16,121,11
15,001,Confluencia,00160,000821,350,35,11,4,51,56,12,113,12
15,001,Confluencia,00160,000822,350,31,11,2,50,68,14,99,12
15,001,Confluencia,00160,000823,349,40,7,8,50,79,23,80,11
15,001,Confluencia,00160,000824,354,42,4,5,46,63,18,100,13
15,001,Confluencia,00160,000825,351,33,5,4,42,68,25,90,20
15,001,Confluencia,00160,000826,349,32,13,3,42,63,17,104,14
15,001,Confluencia,00160,000827,349,34,7,4,32,62,25,108,15
15,001,Confluencia,00160,000828,351,34,8,4,40,68,22,92,26
15,001,Confluencia,00160,000829,350,34,11,6,51,53,27,95,17
15,001,Confluencia,00160,000830,352,29,7,5,42,70,19,110,13
15,001,Confluencia,00160,000831,355,30,10,1,45,63,15,121,14
15,001,Confluencia,00160,000832,349,38,0,3,38,64,11,112,25
15,001,Confluencia,00160,000833,351,24,12,3,34,69,23,102,16
15,001,Confluencia,00160,000834,350,23,9,6,43,76,13,89,24
15,001,Confluencia,00160,000835,347,44,14,4,52,57,17,88,14
15,001,Confluencia,00160,000836,346,22,7,5,48,86,18,93,19
15,001,Confluencia,00160,000837,348,33,20,3,50,65,16,98,8
15,001,Confluencia,00160,000838,350,34,8,4,52,69,10,97,10
15,001,Confluencia,00160,000839,348,33,9,4,39,71,23,96,11
15,001,Confluencia,00160,000840,351,32,10,5,46,63,17,94,13
15,001,Confluencia,00160,000841,349,27,18,2,40,46,17,121,20
15,001,Confluencia,00160,000842,348,32,12,3,31,77,16,89,15
15,001,Confluencia,00160,000843,350,24,11,3,58,58,18,104,14
15,001,Confluencia,00160,000844,349,43,7,3,43,64,17,88,18
15,001,Confluencia,00160,000845,350,36,9,4,51,68,17,99,16
15,001,Confluencia,00160,000846,348,30,5,3,54,68,10,103,21
15,001,Confluencia,00160,000847,347,22,14,5,48,68,13,94,22
15,001,Confluencia,00160,000848,348,29,15,1,46,58,12,124,14
15,001,Confluencia,00160,000849,358,27,11,6,44,69,14,99,21
15,001,Confluencia,00160,000850,345,30,8,1,42,76,12,114,10
15,001,Confluencia,00160,000851,350,39,12,7,53,49,12,105,11
15,001,Confluencia,00160,000852,348,33,5,3,33,83,18,96,10
15,001,Confluencia,00160,000853,350,34,15,5,36,76,23,98,18
15,001,Confluencia,00160,000854,350,24,6,5,36,74,13,109,17
15,001,Confluencia,00160,000855,348,42,8,4,40,76,17,84,13
15,001,Confluencia,00160,000856,347,44,1,2,32,68,17,101,21
15,001,Confluencia,00160,000857,350,18,11,7,50,55,14,109,21
15,001,Confluencia,00160,000858,349,31,9,4,57,56,11,105,21
15,001,Confluencia,00160,000859,349,38,3,4,33,72,16,114,17
15,001,Confluencia,00160,000860,352,32,8,4,46,74,13,85,19
15,001,Confluencia,00160,000861,351,25,11,1,49,63,20,106,21
15,001,Confluencia,00160,000862,349,35,9,4,46,74,18,86,12
15,001,Confluencia,00160,000863,353,32,12,5,39,78,12,103,17
15,001,Confluencia,00170,000864,166,13,0,0,9,27,3,55,1
15,001,Confluencia,00180,000865,347,37,0,4,33,52,14,120,14
15,001,Confluencia,00180,000866,346,30,9,2,31,49,19,147,17
15,001,Confluencia,00180,000867,347,42,3,0,43,43,8,133,12
15,001,Confluencia,00180,000868,349,28,21,2,38,64,15,120,18
15,001,Confluencia,00180,000869,349,35,9,3,46,51,11,111,11
15,001,Confluencia,00180,000870,348,29,11,1,37,59,19,116,7
15,001,Confluencia,00180,000871,348,33,16,0,24,54,17,117,14
15,001,Confluencia,00180,000872,351,46,11,1,37,42,4,138,10
15,001,Confluencia,00180,000873,346,34,2,2,33,66,12,103,10
15,001,Confluencia,00180,000874,349,31,14,6,34,55,11,138,9
15,001,Confluencia,00180,000875,346,12,7,1,40,95,12,99,16
15,001,Confluencia,00180,000876,349,36,6,5,33,69,25,101,17
15,001,Confluencia,00180,000877,344,28,17,0,28,62,17,118,15
15,001,Confluencia,00180,000878,347,22,12,3,39,84,21,95,10
15,001,Confluencia,00180,000879,348,22,15,3,37,46,12,150,9
15,001,Confluencia,00180,000880,350,36,6,1,39,57,10,128,20
15,001,Confluencia,00180,000881,350,32,15,0,31,46,16,138,18
15,001,Confluencia,00180,000882,348,26,22,2,33,63,15,122,10
15,001,Confluencia,00180,000883,343,27,7,2,32,54,10,120,19
15,001,Confluencia,00180,000884,349,43,20,2,40,36,10,119,18
15,001,Confluencia,00180,000885,346,32,12,2,35,63,10,102,13
15,001,Confluencia,00180,000886,348,36,10,4,39,57,11,114,12
15,001,Confluencia,00180,000887,346,36,2,3,26,88,14,102,17
15,001,Confluencia,00180,000888,351,31,18,5,43,62,8,111,14
15,001,Confluencia,00180,000889,347,21,10,6,36,59,23,122,12
15,001,Confluencia,00180,000890,349,32,12,5,40,81,9,101,18
15,001,Confluencia,00180,000891,347,26,22,5,32,46,13,121,9
15,001,Confluencia,00180,000892,346,35,11,2,38,57,15,119,13
15,001,Confluencia,00180,000893,346,40,17,3,47,57,15,108,12
15,001,Confluencia,00180,000894,349,30,11,1,36,60,12,108,20
15,001,Confluencia,00180,000895,351,16,8,2,46,93,8,97,12
15,001,Confluencia,00180,000896,351,30,16,1,32,72,11,106,12
15,001,Confluencia,00180,000897,349,17,15,2,41,53,13,132,17
15,001,Confluencia,00180,000898,349,22,13,1,32,59,13,139,11
15,001,Confluencia,00180,000899,346,39,5,4,41,61,13,110,2
15,001,Confluencia,00180,000900,347,38,6,4,29,64,8,120,15
15,001,Confluencia,00180,000901,345,0,45,1,53,40,26,118,8
15,001,Confluencia,00180,000902,345,2,44,2,41,64,7,121,9
15,001,Confluencia,00180,000903,349,30,14,6,38,61,8,136,11
15,001,Confluencia,00180,000904,346,40,12,3,52,52,13,104,14
15,001,Confluencia,00180,000905,346,21,12,2,34,64,12,107,20
15,001,Confluencia,00180,000906,349,18,14,3,42,73,26,94,12
15,001,Confluencia,00180,000907,347,20,6,3,44,55,16,131,19
15,001,Confluencia,00180,000908,349,34,12,4,31,64,11,121,12
15,001,Confluencia,00180,000909,347,21,16,3,41,70,16,108,10
15,001,Confluencia,00180,000910,347,34,8,3,55,54,16,101,14
15,001,Confluencia,00180,000911,349,23,6,3,35,55,11,138,17
15,001,Confluencia,00180,000912,348,32,9,5,43,67,19,116,12
15,001,Confluencia,00180,000913,349,21,21,3,38,41,18,127,18
15,001,Confluencia,00180,000914,348,21,21,4,41,40,16,129,22
15,001,Confluencia,00180,000915,346,34,7,4,38,59,12,111,9
15,001,Confluencia,00180,000916,350,29,12,3,37,63,14,115,9
15,001,Confluencia,00180,000917,345,34,12,2,49,50,4,122,15
15,001,Confluencia,00180,000918,349,20,4,7,54,49,5,135,14
15,001,Confluencia,00180,000919,349,2,41,7,47,39,9,131,18
15,001,Confluencia,00180,000920,347,1,46,3,39,50,8,135,10
15,001,Confluencia,00180,000921,346,35,5,3,34,61,18,106,16
15,001,Confluencia,00180,000922,347,30,15,2,29,58,13,119,18
15,001,Confluencia,00180,000923,349,28,5,2,35,44,15,138,19
15,001,Confluencia,00180,000924,348,29,18,1,44,73,14,95,14
15,001,Confluencia,00180,000925,347,32,12,3,40,59,11,122,11
15,001,Confluencia,00180,000926,349,44,14,3,43,56,17,104,9
15,001,Confluencia,00180,000927,350,27,2,3,45,55,12,136,14
15,001,Confluencia,00180,000928,347,31,14,1,35,48,14,132,19
15,001,Confluencia,00180,000929,347,27,12,2,39,51,20,121,16
15,001,Confluencia,00180,000930,347,47,0,0,54,39,10,124,6
15,001,Confluencia,00180,000931,350,33,7,6,49,52,11,120,12
15,001,Confluencia,00180,000932,347,42,12,2,37,66,12,109,16
15,001,Confluencia,00180,000933,347,48,0,0,37,50,18,134,11
15,001,Confluencia,00180,000934,344,26,8,5,28,63,15,114,16
15,001,Confluencia,00180,000935,345,21,10,3,40,68,18,112,18
15,001,Confluencia,00180,000936,352,26,9,2,37,75,10,110,23
15,001,Confluencia,00180,000937,347,29,8,2,43,51,12,122,13
15,001,Confluencia,00180,000938,345,18,11,0,39,53,12,144,8
15,001,Confluencia,00180,000939,346,31,12,4,40,67,7,117,16
15,001,Confluencia,00180,000940,349,36,8,4,28,48,9,136,22
15,001,Confluencia,00180,000941,345,34,17,2,38,72,9,101,14
15,001,Confluencia,00180,000942,348,26,5,2,47,49,24,119,13
15,001,Confluencia,00180,000943,347,31,5,2,42,65,11,111,11
15,001,Confluencia,00180,000944,348,19,4,6,40,79,20,98,17
15,001,Confluencia,00180,000945,347,28,2,4,29,67,16,112,17
15,001,Confluencia,00180,000946,346,42,0,2,38,44,15,126,17
15,001,Confluencia,00180,000947,346,33,9,3,53,45,16,129,8
15,001,Confluencia,00180,000948,349,27,15,3,37,50,7,129,16
15,001,Confluencia,00180,000949,347,33,14,2,38,42,17,108,21
15,001,Confluencia,00180,000950,346,32,17,5,35,50,18,130,9
15,001,Confluencia,00180,000951,346,27,9,6,31,40,16,134,15
15,001,Confluencia,00180,000952,348,42,0,2,48,56,12,99,24
15,001,Confluencia,00180,000953,350,43,12,4,45,61,20,104,9
15,001,Confluencia,00185,000954,285,23,3,1,23,55,9,103,10
15,001,Confluencia,00185,000955,287,27,9,1,29,42,5,113,9
15,001,Confluencia,00190,000956,347,14,13,0,53,62,7,111,6
15,001,Confluencia,00190,000957,350,33,3,0,58,35,9,131,11
15,001,Confluencia,00190,000958,350,20,13,3,62,54,8,118,14
15,001,Confluencia,00190,000959,345,37,12,0,58,48,8,108,14
15,001,Confluencia,00190,000960,350,29,20,3,50,43,3,142,4
15,001,Confluencia,00190,000961,349,36,4,3,60,43,9,134,15
15,001,Confluencia,00190,000962,352,24,20,1,59,32,7,145,9
15,001,Confluencia,00190,000963,350,45,6,1,58,35,5,125,9
15,001,Confluencia,00190,000964,352,23,13,0,55,48,13,131,10
15,001,Confluencia,00190,000965,352,40,8,3,47,65,6,103,8
15,002,Zapala,00200,000966,323,30,3,2,31,73,6,77,18
15,002,Zapala,00200,000967,321,42,8,3,32,56,6,94,15
15,002,Zapala,00200,000968,319,18,17,2,26,66,13,87,12
15,002,Zapala,00200,000969,329,29,7,3,32,71,15,88,16
15,002,Zapala,00200,000970,339,14,12,3,31,57,11,104,20
15,002,Zapala,00200,000971,324,28,8,3,41,63,7,88,11
15,002,Zapala,00200,000972,324,17,14,4,38,72,11,77,12
15,002,Zapala,00200,000973,324,22,8,3,34,87,11,86,9
15,002,Zapala,00200,000974,317,40,0,2,37,70,9,79,13
15,002,Zapala,00205,001000,347,25,16,3,43,45,13,104,22
15,002,Zapala,00205,001001,348,33,14,4,37,54,6,138,20
15,002,Zapala,00205,001002,342,49,1,3,48,66,7,99,9
15,002,Zapala,00205,001003,343,34,16,4,36,54,19,92,23
15,002,Zapala,00205,001004,340,25,7,2,62,55,16,94,16
15,002,Zapala,00205,001005,347,16,25,1,32,60,9,122,17
15,002,Zapala,00205,000975,344,34,9,5,31,72,8,102,24
15,002,Zapala,00205,000976,346,37,2,3,46,33,16,140,13
15,002,Zapala,00205,000977,344,35,7,7,42,68,12,105,17
15,002,Zapala,00205,000978,346,21,16,4,57,77,13,81,14
15,002,Zapala,00205,000979,343,40,7,5,51,72,12,83,15
15,002,Zapala,00205,000980,344,33,13,3,50,56,12,109,13
15,002,Zapala,00205,000981,346,23,4,2,49,77,13,117,17
15,002,Zapala,00205,000982,352,27,9,0,48,48,13,124,14
15,002,Zapala,00205,000983,346,35,9,2,40,56,13,106,17
15,002,Zapala,00205,000984,342,39,15,3,46,52,9,87,27
15,002,Zapala,00205,000985,344,30,12,1,29,58,10,120,20
15,002,Zapala,00205,000986,347,54,0,2,40,65,13,99,20
15,002,Zapala,00205,000987,345,28,6,1,49,59,13,107,14
15,002,Zapala,00205,000988,346,40,11,1,41,57,11,112,10
15,002,Zapala,00205,000989,352,37,6,1,40,60,12,106,16
15,002,Zapala,00205,000990,342,42,0,2,57,51,7,114,12
15,002,Zapala,00205,000991,344,39,10,2,52,54,13,95,21
15,002,Zapala,00205,000992,342,36,11,0,44,61,9,105,9
15,002,Zapala,00205,000993,342,41,9,1,48,44,12,112,16
15,002,Zapala,00205,000994,341,35,5,3,40,52,9,127,14
15,002,Zapala,00205,000995,342,30,3,3,43,56,9,121,21
15,002,Zapala,00205,000996,340,34,10,3,46,57,12,107,15
15,002,Zapala,00205,000997,346,30,12,3,36,63,7,101,19
15,002,Zapala,00205,000998,345,39,0,3,51,49,16,113,8
15,002,Zapala,00205,000999,345,45,13,1,40,53,5,119,14
15,002,Zapala,00210,001006,342,0,10,2,42,102,12,90,25
15,002,Zapala,00210,001007,340,26,5,6,40,83,14,102,18
15,002,Zapala,00210,001008,342,32,4,1,44,67,13,103,20
15,002,Zapala,00210,001009,343,23,7,4,41,70,9,104,23
15,002,Zapala,00210,001010,345,21,11,6,32,67,21,108,14
15,002,Zapala,00210,001011,351,28,8,3,41,84,20,86,12
15,002,Zapala,00210,001012,344,6,29,2,43,79,9,93,20
15,002,Zapala,00210,001013,351,46,14,3,54,67,14,90,15
15,002,Zapala,00210,001014,340,27,12,5,30,73,9,91,22
15,002,Zapala,00210,001015,349,39,9,3,55,65,11,82,11
15,002,Zapala,00210,001016,347,50,0,3,35,72,20,83,10
15,002,Zapala,00210,001017,345,44,0,6,39,68,12,99,15
15,002,Zapala,00210,001018,345,20,11,3,30,87,23,103,12
15,002,Zapala,00210,001019,348,27,12,3,45,76,11,99,21
15,002,Zapala,00210,001020,349,36,8,3,57,70,15,91,20
15,002,Zapala,00210,001021,349,32,9,4,37,93,10,78,13
15,002,Zapala,00210,001022,345,38,5,2,49,93,19,75,9
15,002,Zapala,00210,001023,344,41,9,5,30,78,13,103,19
15,002,Zapala,00210,001024,345,27,8,5,42,56,12,111,19
15,002,Zapala,00210,001025,349,38,0,3,38,54,13,125,14
15,002,Zapala,00210,001026,350,28,7,3,41,76,10,104,15
15,002,Zapala,00210,001027,346,40,7,2,37,70,9,113,12
15,002,Zapala,00210,001028,347,28,7,4,41,77,9,94,17
15,002,Zapala,00210,001029,346,26,11,0,38,76,9,101,16
15,002,Zapala,00210,001030,343,28,10,4,58,43,16,107,13
15,002,Zapala,00210,001031,349,38,5,0,35,65,16,133,10
15,002,Zapala,00210,001032,352,33,0,5,50,59,11,128,12
15,002,Zapala,00210,001033,350,40,1,3,49,74,9,92,11
15,002,Zapala,00210,001034,342,33,3,2,49,81,11,80,14
15,002,Zapala,00210,001035,344,37,5,3,43,63,15,99,17
15,002,Zapala,00210,001036,347,31,5,2,38,90,8,100,11
15,002,Zapala,00210,001037,344,40,11,3,61,50,13,84,19
15,002,Zapala,00210,001038,351,40,2,0,46,65,12,103,22
15,002,Zapala,00210,001039,345,41,10,0,38,65,17,100,11
15,002,Zapala,00210,001040,351,26,18,3,35,76,10,99,16
15,002,Zapala,00210,001041,348,25,13,3,43,72,20,87,15
15,002,Zapala,00210,001042,349,29,11,2,35,89,10,93,11
15,002,Zapala,00210,001043,346,28,5,1,39,84,7,89,28
15,002,Zapala,00210,001044,349,26,9,1,42,88,10,87,20
15,002,Zapala,00210,001045,345,31,6,3,37,74,15,102,12
15,002,Zapala,00210,001046,347,33,7,4,39,78,16,98,13
15,002,Zapala,00210,001047,346,21,10,1,41,86,11,95,13
15,002,Zapala,00210,001048,353,22,9,5,42,76,8,119,10
15,002,Zapala,00215,001049,67,6,3,0,20,4,1,16,1
15,002,Zapala,00220,001050,336,16,7,1,74,60,6,105,9
15,002,Zapala,00220,001051,329,18,17,0,53,49,7,122,9
15,002,Zapala,00220,001052,336,28,2,0,55,45,7,123,12
15,002,Zapala,00220,001053,342,15,15,1,79,41,9,125,7
15,002,Zapala,00220,001054,330,14,10,0,63,33,4,142,6
15,002,Zapala,00220,001055,338,23,9,1,56,56,4,112,9
15,002,Zapala,00220,001056,337,16,14,4,82,38,6,108,8
15,002,Zapala,00230,001057,233,22,0,1,105,7,3,63,1
15,002,Zapala,00230,001058,233,20,0,3,113,15,2,42,1
15,002,Zapala,00240,001059,271,19,6,1,78,14,0,88,7
15,002,Zapala,00250,001060,300,34,0,0,88,18,3,128,5
15,002,Zapala,00260,001062,239,17,6,1,83,15,1,53,7
15,002,Zapala,00270,001063,187,21,2,0,108,10,1,103,4
15,002,Zapala,00290,001065,152,5,4,0,43,10,0,34,3
15,003,Añelo,00300,001066,342,38,2,4,33,40,3,140,17
15,003,Añelo,00300,001067,341,32,9,1,32,59,6,124,10
15,003,Añelo,00300,001068,344,47,8,4,22,36,9,122,14
15,003,Añelo,00300,001069,337,43,11,4,33,33,6,130,15
15,003,Añelo,00300,001070,343,42,17,0,29,53,11,119,14
15,003,Añelo,00300,001071,344,47,4,0,29,46,9,110,13
15,003,Añelo,00300,001072,341,41,6,1,27,37,4,132,14
15,003,Añelo,00300,001073,342,42,4,1,32,48,5,123,11
15,003,Añelo,00300,001074,341,35,20,1,38,40,4,123,8
15,003,Añelo,00300,001075,343,43,8,0,13,55,9,123,18
15,003,Añelo,00300,001076,343,42,5,2,39,37,10,115,19
15,003,Añelo,00300,001077,344,37,20,1,39,50,7,113,18
15,003,Añelo,00300,001078,336,46,8,1,29,28,9,134,16
15,003,Añelo,00300,001079,344,60,9,3,39,45,11,105,12
15,003,Añelo,00300,001080,341,53,4,2,40,36,12,112,14
15,003,Añelo,00300,001081,341,41,6,3,28,36,6,143,10
15,003,Añelo,00300,001082,346,50,8,0,29,41,4,110,19
15,003,Añelo,00300,001083,348,30,10,6,26,49,7,123,12
15,003,Añelo,00300,001084,342,39,16,0,34,34,10,140,5
15,003,Añelo,00300,001085,341,37,5,1,30,50,4,131,6
15,003,Añelo,00310,001086,338,96,0,0,48,35,4,15,9
15,003,Añelo,00310,001087,341,25,0,1,64,38,1,67,9
15,003,Añelo,00310,001088,342,5,41,1,74,34,7,80,1
15,003,Añelo,00310,001089,339,21,15,1,54,26,5,93,4
15,003,Añelo,00310,001090,342,17,23,0,81,24,1,79,9
15,003,Añelo,00310,001091,344,6,17,4,63,32,8,96,2
15,003,Añelo,00310,001092,340,10,24,1,71,38,5,95,11
15,003,Añelo,00310,001093,339,15,22,1,50,33,10,103,7
15,003,Añelo,00310,001094,336,12,24,0,58,26,8,81,7
15,003,Añelo,00310,001095,341,23,6,0,54,25,6,109,9
15,003,Añelo,00310,001096,342,24,13,1,72,28,2,99,11
15,003,Añelo,00310,001097,343,16,26,4,64,26,4,82,5
15,003,Añelo,00310,001098,337,19,20,1,53,15,7,95,10
15,003,Añelo,00310,001099,342,35,12,2,50,27,3,77,6
15,003,Añelo,00310,001100,340,19,25,2,67,30,0,73,5
15,003,Añelo,00310,001101,339,26,15,1,53,26,6,98,7
15,003,Añelo,00320,001102,92,2,4,0,11,6,0,20,2
15,003,Añelo,00330,001103,161,3,5,0,115,3,0,7,0
15,003,Añelo,00340,001104,164,29,0,2,40,9,1,38,2
15,004,Pehuenches,00400,001105,353,24,11,2,129,28,2,58,11
15,004,Pehuenches,00400,001106,349,34,0,2,138,23,5,48,14
15,004,Pehuenches,00400,001107,348,64,10,3,108,47,6,4,17
15,004,Pehuenches,00400,001108,352,0,64,2,118,29,3,62,8
15,004,Pehuenches,00400,001109,349,40,21,0,104,39,9,50,12
15,004,Pehuenches,00400,001110,353,26,17,2,114,39,6,45,7
15,004,Pehuenches,00400,001111,346,36,9,2,124,36,5,48,14
15,004,Pehuenches,00400,001112,352,26,11,2,140,35,3,53,9
15,004,Pehuenches,00400,001113,353,30,12,3,125,41,7,47,10
15,004,Pehuenches,00400,001114,353,16,32,1,129,35,4,45,9
15,004,Pehuenches,00400,001115,352,23,8,5,123,35,6,52,14
15,004,Pehuenches,00400,001116,349,20,18,2,109,47,7,53,9
15,004,Pehuenches,00400,001117,350,53,0,1,118,39,2,44,9
15,004,Pehuenches,00400,001118,347,40,0,2,98,41,3,66,12
15,004,Pehuenches,00400,001119,346,25,31,1,123,40,3,55,6
15,004,Pehuenches,00400,001120,351,12,13,0,140,47,2,43,8
15,004,Pehuenches,00400,001121,352,25,21,3,110,37,7,54,9
15,004,Pehuenches,00400,001122,351,52,0,2,128,30,3,44,9
15,004,Pehuenches,00400,001123,354,36,24,0,113,36,8,58,10
15,004,Pehuenches,00400,001124,351,33,8,1,116,21,2,64,11
15,004,Pehuenches,00400,001125,347,25,15,2,120,33,5,56,10
15,004,Pehuenches,00400,001126,350,39,20,4,98,42,4,62,13
15,004,Pehuenches,00400,001127,349,42,11,0,113,31,4,71,6
15,004,Pehuenches,00400,001128,353,48,12,4,99,42,4,38,13
15,004,Pehuenches,00400,001129,352,23,26,4,107,35,3,64,8
15,004,Pehuenches,00400,001130,349,34,19,1,118,30,4,56,6
15,004,Pehuenches,00400,001131,346,32,4,2,112,35,4,66,6
15,004,Pehuenches,00400,001132,348,44,18,0,121,21,0,53,10
15,004,Pehuenches,00400,001133,354,29,13,0,118,27,5,55,14
15,004,Pehuenches,00400,001134,346,27,18,0,141,30,3,49,5
15,004,Pehuenches,00400,001135,351,50,0,1,120,31,5,50,1
15,004,Pehuenches,00400,001136,349,29,13,1,120,42,1,48,7
15,004,Pehuenches,00400,001137,349,35,0,1,113,45,4,56,11
15,004,Pehuenches,00400,001138,350,24,22,2,103,34,4,54,14
15,004,Pehuenches,00400,001139,348,28,19,3,118,41,3,56,5
15,004,Pehuenches,00400,001140,353,20,28,1,118,29,7,51,11
15,004,Pehuenches,00400,001141,347,41,0,0,123,30,4,59,11
15,004,Pehuenches,00400,001142,349,45,3,0,126,41,4,49,9
15,004,Pehuenches,00400,001143,352,37,12,1,120,48,3,41,4
15,004,Pehuenches,00400,001144,350,25,17,0,115,33,4,56,7
15,004,Pehuenches,00400,001145,349,31,12,0,111,47,6,47,9
15,004,Pehuenches,00400,001146,346,34,12,5,117,36,0,50,11
15,004,Pehuenches,00400,001147,351,28,19,2,111,36,10,51,8
15,004,Pehuenches,00400,001148,354,55,0,2,132,31,3,45,5
15,004,Pehuenches,00400,001149,349,20,8,1,115,48,10,56,12
15,004,Pehuenches,00400,001150,350,40,17,6,112,37,6,50,8
15,004,Pehuenches,00400,001151,350,41,21,1,131,38,5,33,6
15,004,Pehuenches,00400,001152,352,30,19,2,114,46,2,49,2
15,004,Pehuenches,00410,001153,120,10,0,0,61,12,1,10,1
15,004,Pehuenches,00420,001154,73,2,0,0,34,1,0,13,1
15,004,Pehuenches,00430,001155,77,10,0,1,16,2,1,18,1
15,004,Pehuenches,00440,001156,348,18,25,1,129,31,3,61,4
15,004,Pehuenches,00440,001157,347,20,20,1,127,25,2,73,6
15,004,Pehuenches,00440,001158,348,30,20,0,124,20,6,60,7
15,004,Pehuenches,00440,001159,350,21,29,0,101,21,5,79,14
15,004,Pehuenches,00440,001160,350,18,28,0,107,26,1,70,11
15,004,Pehuenches,00440,001161,349,6,19,1,122,28,6,71,8
15,004,Pehuenches,00440,001162,351,22,24,0,104,25,4,78,8
15,004,Pehuenches,00450,001163,278,21,9,0,46,20,2,121,1
15,004,Pehuenches,00450,001164,281,22,4,2,59,14,0,125,1
15,004,Pehuenches,00450,001165,281,15,7,2,56,12,5,101,1
15,004,Pehuenches,00450,001166,281,30,0,1,48,20,0,112,4
15,005,Chos Malal,00500,001167,341,26,15,1,62,37,8,116,7
15,005,Chos Malal,00500,001168,342,40,9,3,68,54,9,84,10
15,005,Chos Malal,00500,001169,342,24,11,0,62,35,11,107,12
15,005,Chos Malal,00500,001170,344,30,12,1,53,52,13,81,14
15,005,Chos Malal,00500,001171,342,38,1,3,60,55,5,90,12
15,005,Chos Malal,00500,001172,344,31,20,1,57,52,10,86,15
15,005,Chos Malal,00500,001173,343,31,15,1,73,42,4,103,11
15,005,Chos Malal,00500,001174,344,21,17,2,75,49,16,80,5
15,005,Chos Malal,00500,001175,344,18,7,1,61,57,8,83,11
15,005,Chos Malal,00500,001176,339,23,17,2,65,54,13,84,12
15,005,Chos Malal,00500,001177,344,21,16,1,73,41,4,104,9
15,005,Chos Malal,00500,001178,341,21,24,4,60,53,12,97,12
15,005,Chos Malal,00500,001179,344,22,22,2,63,34,5,119,4
15,005,Chos Malal,00500,001180,340,12,18,3,73,44,8,99,9
15,005,Chos Malal,00500,001181,342,1,40,1,53,45,11,103,15
15,005,Chos Malal,00500,001182,338,24,12,2,48,59,10,87,13
15,005,Chos Malal,00500,001183,345,1,40,4,66,44,10,111,7
15,005,Chos Malal,00500,001184,344,25,17,3,69,47,8,89,10
15,005,Chos Malal,00500,001185,342,25,13,2,73,49,13,92,10
15,005,Chos Malal,00500,001186,344,32,0,2,64,52,9,67,5
15,005,Chos Malal,00500,001187,344,18,7,2,60,49,11,98,11
15,005,Chos Malal,00500,001188,346,32,14,0,58,51,11,81,13
15,005,Chos Malal,00500,001189,343,23,6,0,52,42,6,122,14
15,005,Chos Malal,00500,001190,342,26,12,2,70,41,7,84,15
15,005,Chos Malal,00500,001191,344,25,21,3,70,30,12,94,12
15,005,Chos Malal,00500,001192,343,26,14,2,67,45,9,93,7
15,005,Chos Malal,00500,001193,346,26,13,3,66,57,10,79,13
15,005,Chos Malal,00500,001194,345,25,10,2,73,53,13,85,7
15,005,Chos Malal,00500,001195,342,29,18,2,54,42,6,93,12
15,005,Chos Malal,00500,001196,341,9,25,1,83,43,10,81,8
15,005,Chos Malal,00500,001197,343,43,12,1,54,49,19,97,7
15,005,Chos Malal,00500,001198,344,17,18,4,51,54,11,94,11
15,005,Chos Malal,00510,001199,197,16,8,1,60,8,2,50,1
15,005,Chos Malal,00520,001200,202,16,8,0,72,7,0,64,4
15,005,Chos Malal,00530,001201,332,19,2,1,98,19,3,125,2
15,005,Chos Malal,00540,001202,313,26,0,2,76,14,6,115,5
15,005,Chos Malal,00540,001203,313,29,2,0,94,9,1,115,1
15,005,Chos Malal,00540,001204,315,7,27,2,90,6,2,123,4
15,005,Chos Malal,00550,001205,114,9,2,0,32,0,1,37,2
15,005,Chos Malal,00560,001206,42,5,0,0,4,2,0,13,1
15,005,Chos Malal,00570,001207,35,1,0,0,19,3,0,7,0
15,005,Chos Malal,00580,001208,129,7,1,0,74,2,2,9,0
15,006,Minas,00600,001209,344,23,20,1,66,21,10,124,9
15,006,Minas,00600,001210,342,20,15,1,54,32,16,116,8
15,006,Minas,00600,001211,347,30,12,2,55,35,8,114,13
15,006,Minas,00600,001212,341,28,14,1,72,24,11,119,12
15,006,Minas,00600,001213,343,25,10,0,67,26,5,117,11
15,006,Minas,00600,001214,342,23,14,0,60,35,17,104,10
15,006,Minas,00600,001215,346,24,16,1,73,24,5,112,10
15,006,Minas,00620,001217,317,42,2,1,122,16,1,58,11
15,006,Minas,00630,001218,286,12,3,0,153,10,1,66,2
15,006,Minas,00630,001219,290,28,4,0,126,12,3,64,6
15,006,Minas,00640,001220,193,14,6,0,41,4,3,80,3
15,006,Minas,00640,001221,197,15,3,1,54,8,3,62,1
15,006,Minas,00650,001222,271,8,11,3,49,17,5,129,4
15,006,Minas,00650,001223,271,26,10,1,50,9,11,105,8
15,006,Minas,00650,001224,273,31,6,2,57,19,3,97,6
15,006,Minas,00660,001225,66,8,6,0,13,2,0,32,0
15,006,Minas,00670,001226,312,21,12,1,103,26,3,79,2
15,006,Minas,00670,001227,313,22,11,1,84,18,5,92,5
15,006,Minas,00670,001228,314,19,7,0,123,33,5,65,4
15,006,Minas,00670,001229,312,22,13,2,91,24,8,94,2
15,006,Minas,00680,001230,244,38,0,0,109,0,1,58,4
