codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00036,00037,00050,00024,00108
01,005,Comuna 5,00061,002063,343,9,2,13,100,136,21,5
01,005,Comuna 5,00061,002064,342,4,0,7,100,147,14,5
01,005,Comuna 5,00061,002065,343,4,2,13,103,151,11,2
01,005,Comuna 5,00061,002066,343,7,3,8,102,136,20,4
01,005,Comuna 5,00061,002067,343,4,1,18,86,141,24,5
01,005,Comuna 5,00061,002068,341,4,2,9,102,149,17,7
01,005,Comuna 5,00061,002069,342,6,0,9,108,136,16,4
01,005,Comuna 5,00061,002070,342,13,5,16,92,130,18,7
01,005,Comuna 5,00061,002071,342,8,0,8,93,134,21,10
01,005,Comuna 5,00061,002072,341,6,2,15,86,135,18,8
01,005,Comuna 5,00061,002073,342,10,1,15,84,149,12,4
01,005,Comuna 5,00061,002074,344,10,1,19,97,126,14,5
01,005,Comuna 5,00061,002075,343,13,5,7,84,148,15,6
01,005,Comuna 5,00061,002076,343,4,1,11,95,152,23,4
01,005,Comuna 5,00061,002077,341,13,1,8,87,147,21,7
01,005,Comuna 5,00061,002078,342,11,3,17,96,138,17,6
01,005,Comuna 5,00061,002079,344,7,0,13,90,145,8,7
01,005,Comuna 5,00061,002080,341,5,3,15,97,155,12,3
01,005,Comuna 5,00061,002081,341,13,0,16,85,153,12,7
01,005,Comuna 5,00061,002082,345,5,4,7,99,139,14,8
01,005,Comuna 5,00061,002083,344,3,2,23,83,140,15,3
01,005,Comuna 5,00061,002084,342,9,0,13,99,144,10,7
01,005,Comuna 5,00061,002085,340,3,1,11,104,136,20,6
01,005,Comuna 5,00061,002086,342,6,1,14,119,130,20,3
01,005,Comuna 5,00061,002087,342,8,2,16,80,147,15,6
01,005,Comuna 5,00061,002088,342,11,0,14,93,149,16,3
01,005,Comuna 5,00061,002089,343,8,3,13,72,155,16,4
01,005,Comuna 5,00061,002090,344,7,0,8,112,145,23,2
01,005,Comuna 5,00061,002091,340,5,2,14,109,140,18,4
01,005,Comuna 5,00061,002092,344,10,7,13,83,153,16,5
01,005,Comuna 5,00061,002093,342,6,3,16,91,148,21,2
01,005,Comuna 5,00061,002094,346,7,3,12,81,137,18,4
01,005,Comuna 5,00062,002095,338,11,0,10,89,149,14,2
01,005,Comuna 5,00062,002096,339,11,2,19,106,115,21,5
01,005,Comuna 5,00062,002097,338,13,2,17,107,116,21,7
01,005,Comuna 5,00062,002098,338,11,1,16,112,117,20,4
01,005,Comuna 5,00062,002099,339,13,3,12,102,121,20,8
01,005,Comuna 5,00062,002100,341,5,0,17,117,126,13,1
01,005,Comuna 5,00062,002101,339,5,0,13,126,118,15,5
01,005,Comuna 5,00062,002102,341,7,2,15,119,122,18,5
01,005,Comuna 5,00062,002103,339,4,1,13,116,128,13,9
01,005,Comuna 5,00062,002104,338,7,2,12,88,142,12,7
01,005,Comuna 5,00062,002105,337,8,0,16,96,153,13,4
01,005,Comuna 5,00062,002106,337,7,3,8,104,135,15,8
01,005,Comuna 5,00062,002107,338,10,5,13,105,118,23,4
01,005,Comuna 5,00062,002108,339,7,0,20,117,104,17,9
01,005,Comuna 5,00062,002109,339,10,0,8,120,114,26,5
01,005,Comuna 5,00062,002110,338,15,2,21,105,130,13,5
01,005,Comuna 5,00062,002111,339,10,2,20,99,137,15,4
01,005,Comuna 5,00062,002112,338,3,2,15,96,136,19,7
01,005,Comuna 5,00062,002113,345,7,0,9,102,136,17,5
01,005,Comuna 5,00062,002114,340,6,4,16,79,154,19,2
01,005,Comuna 5,00062,002115,339,12,3,17,93,122,16,11
01,005,Comuna 5,00062,002116,336,12,2,7,104,122,24,4
01,005,Comuna 5,00062,002117,338,6,2,13,115,133,18,7
01,005,Comuna 5,00062,002118,340,10,0,21,113,110,14,5
01,005,Comuna 5,00062,002119,338,19,1,18,102,121,13,9
01,005,Comuna 5,00062,002120,338,10,3,8,106,119,25,7
01,005,Comuna 5,00062,002121,336,11,3,9,100,127,23,11
01,005,Comuna 5,00062,002122,338,12,0,17,105,114,18,7
01,005,Comuna 5,00062,002123,337,12,1,13,127,99,10,3
01,005,Comuna 5,00062,002124,342,7,1,17,103,122,17,9
01,005,Comuna 5,00063,002125,351,8,2,17,106,140,13,6
01,005,Comuna 5,00063,002126,350,9,1,17,103,127,17,8
01,005,Comuna 5,00063,002127,350,10,0,19,103,143,19,6
01,005,Comuna 5,00063,002128,350,9,1,16,107,137,18,4
01,005,Comuna 5,00063,002129,350,9,1,16,89,147,18,5
01,005,Comuna 5,00063,002130,349,13,4,10,83,155,13,5
01,005,Comuna 5,00063,002131,349,10,4,7,73,149,16,9
01,005,Comuna 5,00063,002132,347,8,2,14,106,140,14,5
01,005,Comuna 5,00063,002133,350,8,4,11,104,135,16,4
01,005,Comuna 5,00063,002134,345,13,2,16,93,129,10,3
01,005,Comuna 5,00063,002135,349,6,2,7,106,140,15,5
01,005,Comuna 5,00063,002136,347,8,1,17,106,126,19,2
01,005,Comuna 5,00063,002137,348,4,0,11,97,133,19,10
01,005,Comuna 5,00063,002138,348,2,2,15,112,130,15,4
01,005,Comuna 5,00063,002139,349,11,3,15,101,132,21,4
01,005,Comuna 5,00063,002140,348,8,3,15,90,146,21,3
01,005,Comuna 5,00063,002141,347,6,1,13,89,138,12,10
01,005,Comuna 5,00063,002142,349,12,8,20,97,126,10,9
01,005,Comuna 5,00063,002143,346,9,2,12,71,156,22,5
01,005,Comuna 5,00063,002144,347,8,1,7,94,147,17,8
01,005,Comuna 5,00063,002145,345,4,2,14,107,132,19,0
01,005,Comuna 5,00063,002146,356,17,3,11,93,135,17,8
01,005,Comuna 5,00063,002147,349,6,1,12,105,135,26,12
01,005,Comuna 5,00063,002148,349,9,1,10,92,138,16,4
01,005,Comuna 5,00063,002149,348,6,3,12,103,126,20,6
01,005,Comuna 5,00063,002150,348,3,1,7,99,140,15,7
01,005,Comuna 5,00063,002151,346,10,0,7,104,130,13,4
01,005,Comuna 5,00063,002152,348,18,3,12,97,120,17,5
01,005,Comuna 5,00063,002153,350,8,1,13,94,129,15,6
01,005,Comuna 5,00063,002154,347,7,4,18,95,133,22,8
01,005,Comuna 5,00063,002155,349,8,0,20,103,120,13,7
01,005,Comuna 5,00063,002156,348,10,2,16,92,140,13,5
01,005,Comuna 5,00063,002157,349,7,1,14,106,133,20,6
01,005,Comuna 5,00063,002158,349,7,1,16,98,129,20,7
01,005,Comuna 5,00063,002159,348,10,1,16,99,120,17,5
01,005,Comuna 5,00063,002160,346,2,3,16,103,142,14,5
01,005,Comuna 5,00063,002161,347,14,3,17,111,110,17,7
01,005,Comuna 5,00063,002162,348,9,3,16,95,135,14,4
01,005,Comuna 5,00063,002163,348,7,0,16,89,130,19,5
01,005,Comuna 5,00063,002164,352,13,2,12,116,135,16,7
01,005,Comuna 5,00063,002165,348,7,3,13,89,137,14,7
01,005,Comuna 5,00063,002166,348,12,1,16,92,137,22,7
01,005,Comuna 5,00063,002167,348,7,2,15,85,135,17,9
01,005,Comuna 5,00063,002168,349,12,0,11,94,133,16,7
01,005,Comuna 5,00063,002169,351,10,2,22,79,149,12,3
01,005,Comuna 5,00063,002170,345,14,2,11,95,126,20,2
01,005,Comuna 5,00063,002171,348,8,0,11,119,125,18,4
01,005,Comuna 5,00063,002172,348,7,1,12,87,135,17,6
01,005,Comuna 5,00063,002173,349,12,1,17,75,145,17,11
01,005,Comuna 5,00063,002174,348,7,2,20,92,141,10,4
01,005,Comuna 5,00063,002175,350,9,3,12,95,144,16,3
01,005,Comuna 5,00063,002176,349,6,0,12,94,133,23,12
01,005,Comuna 5,00063,002177,348,7,1,11,90,148,15,4
01,005,Comuna 5,00063,002178,345,11,2,11,106,125,14,6
01,005,Comuna 5,00063,002179,348,2,2,14,92,149,12,4
01,005,Comuna 5,00063,002180,346,9,2,18,112,124,15,6
01,005,Comuna 5,00063,002181,348,12,3,10,99,121,18,6
01,005,Comuna 5,00063,002182,352,6,2,10,96,146,15,5
01,005,Comuna 5,00064,002183,346,7,3,9,111,126,13,4
01,005,Comuna 5,00064,002184,342,8,2,13,97,131,10,3
01,005,Comuna 5,00064,002185,346,12,5,17,97,133,13,5
01,005,Comuna 5,00064,002186,347,11,3,17,101,123,12,9
01,005,Comuna 5,00064,002187,345,6,1,10,100,126,11,5
01,005,Comuna 5,00064,002188,346,13,3,25,81,142,14,5
01,005,Comuna 5,00064,002189,346,11,0,13,96,137,13,6
01,005,Comuna 5,00064,002190,347,14,1,16,90,138,7,9
01,005,Comuna 5,00064,002191,347,8,1,17,111,119,12,9
01,005,Comuna 5,00064,002192,343,9,1,16,124,117,14,5
01,005,Comuna 5,00064,002193,349,9,1,14,115,136,15,0
01,005,Comuna 5,00064,002194,349,4,0,18,102,147,16,3
01,005,Comuna 5,00064,002195,346,9,1,15,97,122,18,2
01,005,Comuna 5,00064,002196,348,8,2,12,102,127,17,3
01,005,Comuna 5,00064,002197,344,11,3,7,94,141,22,5
01,005,Comuna 5,00064,002198,347,10,2,12,96,126,14,7
01,005,Comuna 5,00064,002199,347,6,2,15,95,138,14,12
01,005,Comuna 5,00064,002200,348,5,1,12,86,154,11,5
01,005,Comuna 5,00064,002201,346,9,2,11,109,129,12,0
01,005,Comuna 5,00064,002202,348,7,0,14,91,137,16,2
01,005,Comuna 5,00064,002203,346,6,1,12,105,133,17,2
01,005,Comuna 5,00064,002204,348,8,3,12,97,149,9,6
01,005,Comuna 5,00064,002205,347,8,1,8,99,133,19,5
01,005,Comuna 5,00064,002206,347,11,2,12,99,137,11,3
01,005,Comuna 5,00064,002207,348,8,4,18,119,102,12,7
01,005,Comuna 5,00064,002208,347,9,3,14,95,115,17,6
01,005,Comuna 5,00064,002209,346,13,1,16,102,120,22,4
01,005,Comuna 5,00064,002210,345,8,1,12,104,132,15,8
01,005,Comuna 5,00064,002211,346,6,0,15,101,121,11,5
01,005,Comuna 5,00064,002212,346,8,1,15,95,123,22,6
01,005,Comuna 5,00064,002213,346,8,2,11,105,128,23,1
01,005,Comuna 5,00064,002214,345,8,1,8,85,133,12,4
01,005,Comuna 5,00064,002215,346,12,3,12,86,128,12,7
01,005,Comuna 5,00064,002216,346,12,3,11,62,143,17,5
01,005,Comuna 5,00064,002217,347,5,2,14,109,120,11,4
01,005,Comuna 5,00064,002218,346,9,5,19,85,138,22,1
01,005,Comuna 5,00064,002219,344,2,2,14,89,143,14,8
01,005,Comuna 5,00064,002220,348,9,3,14,78,142,17,5
01,005,Comuna 5,00064,002221,347,8,1,21,105,118,17,7
01,005,Comuna 5,00064,002222,347,3,4,7,87,130,18,3
01,005,Comuna 5,00064,002223,353,8,0,10,101,123,10,6
01,005,Comuna 5,00064,002224,346,4,1,9,72,168,22,5
01,005,Comuna 5,00064,002225,348,9,2,7,93,133,20,5
01,005,Comuna 5,00064,002226,345,10,2,15,103,136,13,6
01,005,Comuna 5,00064,002227,346,9,5,14,85,130,18,11
01,005,Comuna 5,00064,002228,352,10,0,14,105,141,13,2
01,005,Comuna 5,00064,002229,345,15,1,15,90,131,15,6
01,005,Comuna 5,00064,002230,346,9,4,16,94,126,15,4
01,005,Comuna 5,00064,002231,344,5,0,18,98,132,19,7
01,005,Comuna 5,00064,002232,350,8,1,15,111,118,16,3
01,005,Comuna 5,00064,002233,344,7,7,16,81,135,15,2
01,005,Comuna 5,00064,002234,348,14,2,15,90,131,17,4
01,005,Comuna 5,00064,002235,348,10,4,15,92,132,14,6
01,005,Comuna 5,00064,002236,346,13,4,15,92,131,17,4
01,005,Comuna 5,00064,002237,347,6,1,18,87,131,14,3
01,005,Comuna 5,00064,002238,345,6,0,11,98,142,16,1
01,005,Comuna 5,00064,002239,347,6,1,11,96,130,18,5
01,005,Comuna 5,00064,002240,347,3,8,11,74,124,16,3
01,005,Comuna 5,00064,002241,346,13,0,21,98,119,20,2
01,005,Comuna 5,00064,002242,347,3,3,8,93,143,20,8
01,005,Comuna 5,00064,002243,347,8,4,16,116,116,20,7
01,005,Comuna 5,00064,002244,346,6,2,17,104,122,13,7
01,005,Comuna 5,00064,002245,347,6,2,17,83,129,18,6
01,005,Comuna 5,00064,002246,347,9,1,15,94,129,13,2
01,005,Comuna 5,00065,002247,348,7,0,17,90,130,16,4
01,005,Comuna 5,00065,002248,348,7,2,12,108,129,14,4
01,005,Comuna 5,00065,002249,347,15,1,9,104,135,13,7
01,005,Comuna 5,00065,002250,346,7,0,6,102,143,10,5
01,005,Comuna 5,00065,002251,347,5,1,17,85,144,16,6
01,005,Comuna 5,00065,002252,351,7,4,11,101,136,21,4
01,005,Comuna 5,00065,002253,346,9,1,14,113,121,13,4
01,005,Comuna 5,00065,002254,349,12,0,13,81,152,16,6
01,005,Comuna 5,00065,002255,348,11,0,11,91,132,14,1
01,005,Comuna 5,00065,002256,345,14,0,12,103,130,19,4
01,005,Comuna 5,00065,002257,348,7,0,15,84,145,13,10
01,005,Comuna 5,00065,002258,347,3,5,11,109,119,15,4
01,005,Comuna 5,00065,002259,347,11,4,13,103,126,16,8
01,005,Comuna 5,00065,002260,349,7,0,12,101,136,13,5
01,005,Comuna 5,00065,002261,354,12,2,16,80,144,15,5
01,005,Comuna 5,00065,002262,346,7,0,13,93,137,14,4
01,005,Comuna 5,00065,002263,348,5,2,18,97,135,14,5
01,005,Comuna 5,00065,002264,346,4,1,12,96,120,15,5
01,005,Comuna 5,00065,002265,350,12,1,7,94,135,11,6
01,005,Comuna 5,00065,002266,348,5,0,10,63,150,16,4
01,005,Comuna 5,00065,002267,346,10,5,14,107,121,19,2
01,005,Comuna 5,00065,002268,347,5,1,17,85,142,13,7
01,005,Comuna 5,00065,002269,346,9,0,11,89,143,23,7
01,005,Comuna 5,00065,002270,347,6,7,16,102,127,14,4
01,005,Comuna 5,00065,002271,349,6,3,13,92,140,13,8
01,005,Comuna 5,00065,002272,349,9,0,13,102,133,19,7
01,005,Comuna 5,00065,002273,349,9,0,9,113,123,14,8
01,005,Comuna 5,00065,002274,346,8,1,12,102,129,19,9
01,005,Comuna 5,00065,002275,349,9,2,16,111,115,13,5
01,005,Comuna 5,00065,002276,342,9,1,9,86,146,21,9
01,005,Comuna 5,00065,002277,348,5,1,16,89,134,17,5
01,005,Comuna 5,00065,002278,345,12,3,6,116,113,15,2
01,005,Comuna 5,00065,002279,348,3,3,13,89,144,17,3
01,005,Comuna 5,00065,002280,346,9,6,15,103,143,14,2
01,005,Comuna 5,00065,002281,347,5,2,9,87,138,18,9
01,005,Comuna 5,00065,002282,347,9,3,10,92,118,17,9
01,005,Comuna 5,00065,002283,348,8,3,16,117,130,12,2
01,005,Comuna 5,00065,002284,348,5,2,17,91,129,18,8
01,005,Comuna 5,00065,002285,347,23,0,15,99,127,9,4
01,005,Comuna 5,00065,002286,348,8,0,10,90,134,9,6
01,005,Comuna 5,00066,002287,351,11,0,15,96,144,21,1
01,005,Comuna 5,00066,002288,348,7,2,12,92,139,14,4
01,005,Comuna 5,00066,002289,350,17,0,18,109,125,15,7
01,005,Comuna 5,00066,002290,350,15,1,11,96,144,13,8
01,005,Comuna 5,00066,002291,350,9,2,6,104,123,18,3
01,005,Comuna 5,00066,002292,352,7,2,20,110,130,16,4
01,005,Comuna 5,00066,002293,347,9,2,17,109,131,12,8
01,005,Comuna 5,00066,002294,349,5,1,12,89,139,21,4
01,005,Comuna 5,00066,002295,348,9,1,14,117,113,18,8
01,005,Comuna 5,00066,002296,349,9,4,13,101,131,12,9
01,005,Comuna 5,00066,002297,348,14,1,13,90,143,15,1
01,005,Comuna 5,00066,002298,350,13,1,21,86,140,16,3
01,005,Comuna 5,00066,002299,348,7,0,11,102,132,18,8
01,005,Comuna 5,00066,002300,348,7,0,18,70,146,21,9
01,005,Comuna 5,00066,002301,348,10,1,16,81,147,17,7
01,005,Comuna 5,00066,002302,350,5,3,21,103,139,14,3
01,005,Comuna 5,00066,002303,346,11,3,21,95,127,14,3
01,005,Comuna 5,00066,002304,349,9,4,10,86,143,16,6
01,005,Comuna 5,00066,002305,347,6,0,15,87,139,14,1
01,005,Comuna 5,00066,002306,351,9,2,14,96,127,16,5
01,005,Comuna 5,00066,002307,351,3,1,15,106,132,24,5
01,005,Comuna 5,00066,002308,346,9,2,13,97,142,16,8
01,005,Comuna 5,00066,002309,349,11,2,18,102,124,18,10
01,005,Comuna 5,00066,002310,351,12,1,19,102,146,13,5
01,005,Comuna 5,00066,002311,348,12,2,16,79,147,14,4
01,005,Comuna 5,00066,002312,349,8,2,17,92,141,11,6
01,005,Comuna 5,00066,002313,349,9,2,17,94,157,20,3
01,005,Comuna 5,00066,002314,350,7,2,24,85,131,15,6
01,005,Comuna 5,00066,002315,350,2,1,12,111,127,14,11
01,005,Comuna 5,00066,002316,350,8,0,15,88,119,22,13
01,005,Comuna 5,00066,002317,345,5,1,19,119,127,11,3
01,005,Comuna 5,00066,002318,349,5,3,13,87,157,15,5
01,005,Comuna 5,00066,002319,347,6,1,10,114,117,14,10
01,005,Comuna 5,00066,002320,355,7,0,14,81,135,20,4
01,005,Comuna 5,00066,002321,351,11,0,13,83,157,19,4
01,005,Comuna 5,00066,002322,346,8,2,12,104,129,20,5
01,005,Comuna 5,00066,002323,350,10,1,17,111,123,21,5
01,005,Comuna 5,00066,002324,352,4,0,18,87,156,10,5
01,005,Comuna 5,00067,002325,342,11,3,14,83,138,20,5
01,005,Comuna 5,00067,002326,347,9,2,19,108,138,12,7
01,005,Comuna 5,00067,002327,348,9,3,15,99,142,18,5
01,005,Comuna 5,00067,002328,346,2,0,22,107,132,11,6
01,005,Comuna 5,00067,002329,349,5,2,12,102,122,10,5
01,005,Comuna 5,00067,002330,347,8,2,10,93,130,23,7
01,005,Comuna 5,00067,002331,347,11,7,19,106,117,18,6
01,005,Comuna 5,00067,002332,347,7,0,10,77,153,19,6
01,005,Comuna 5,00067,002333,345,8,0,14,114,115,20,2
01,005,Comuna 5,00067,002334,348,9,4,11,105,133,15,1
01,005,Comuna 5,00067,002335,347,5,0,17,94,155,13,3
01,005,Comuna 5,00067,002336,350,7,0,13,83,147,15,6
01,005,Comuna 5,00067,002337,348,4,0,14,91,132,21,1
01,005,Comuna 5,00067,002338,349,12,1,17,113,120,25,3
01,005,Comuna 5,00067,002339,347,9,3,21,91,128,14,6
01,005,Comuna 5,00067,002340,354,5,2,23,99,125,16,9
01,005,Comuna 5,00067,002341,348,12,1,11,101,138,18,3
01,005,Comuna 5,00067,002342,345,9,2,14,102,137,11,4
01,005,Comuna 5,00067,002343,347,5,2,18,95,147,18,4
01,005,Comuna 5,00067,002344,347,7,1,17,111,127,19,3
01,005,Comuna 5,00067,002345,346,8,1,17,93,145,13,7
01,005,Comuna 5,00067,002346,349,13,4,21,109,122,13,2
01,005,Comuna 5,00067,002347,349,11,2,17,96,130,18,5
01,005,Comuna 5,00067,002348,346,8,5,19,95,122,24,3
01,005,Comuna 5,00067,002349,351,8,2,18,107,133,15,5
01,005,Comuna 5,00067,002350,348,11,4,19,88,135,11,1
01,005,Comuna 5,00067,002351,346,6,4,13,101,132,11,2
01,005,Comuna 5,00067,002352,347,8,0,12,89,130,15,7
01,005,Comuna 5,00067,002353,347,9,1,13,82,143,10,6
01,005,Comuna 5,00067,002354,351,7,4,16,84,145,13,7
01,005,Comuna 5,00067,002355,347,10,2,20,103,134,5,3
01,005,Comuna 5,00067,002356,348,4,3,17,95,131,27,6
01,005,Comuna 5,00067,002357,348,6,2,16,104,141,13,3
01,005,Comuna 5,00067,002358,346,7,0,16,90,154,16,5
01,005,Comuna 5,00067,002359,345,7,2,20,95,136,14,8
01,005,Comuna 5,00067,002360,347,15,0,11,112,125,15,3
01,005,Comuna 5,00067,002361,346,6,1,11,83,150,16,3
01,005,Comuna 5,00067,002362,348,9,1,20,100,128,16,10
01,005,Comuna 5,00067,002363,348,2,6,12,67,146,21,4
01,005,Comuna 5,00067,002364,346,12,0,16,114,114,15,7
01,005,Comuna 5,00067,002365,347,7,2,8,96,155,12,3
01,005,Comuna 5,00067,002366,345,10,2,12,117,130,20,2
01,005,Comuna 5,00067,002367,346,8,1,12,114,131,12,3
01,005,Comuna 5,00067,002368,349,8,4,21,84,126,6,5
01,005,Comuna 5,00067,002369,345,8,1,21,93,137,9,2
01,005,Comuna 5,00067,002370,345,6,2,18,110,113,17,11
01,005,Comuna 5,00067,002371,347,7,0,18,112,117,15,5
01,005,Comuna 5,00067,002372,347,6,1,16,88,149,21,8
01,005,Comuna 5,00067,002373,346,4,3,13,100,116,14,1
01,005,Comuna 5,00067,002374,346,12,3,14,107,127,20,3
01,005,Comuna 5,00067,002375,347,5,0,15,101,144,12,2
01,005,Comuna 5,00067,002376,347,6,1,18,92,134,17,3
01,005,Comuna 5,00067,002377,349,12,2,13,99,126,17,4
01,005,Comuna 5,00067,002378,345,7,1,18,83,142,14,8
01,005,Comuna 5,00067,002379,346,10,3,11,102,118,17,7
01,005,Comuna 5,00067,002380,347,13,3,12,93,134,13,3
01,005,Comuna 5,00067,002381,347,14,1,9,101,134,11,8
01,005,Comuna 5,00067,002382,346,6,0,17,81,141,16,2
01,005,Comuna 5,00067,002383,349,9,3,12,85,135,20,3
01,006,Comuna 6,00068,002384,345,11,4,20,74,149,24,3
01,006,Comuna 6,00068,002385,346,10,3,11,96,138,15,4
01,006,Comuna 6,00068,002386,343,9,2,13,85,130,24,6
01,006,Comuna 6,00068,002387,343,6,1,21,94,140,15,5
01,006,Comuna 6,00068,002388,346,8,0,11,112,138,12,8
01,006,Comuna 6,00068,002389,347,10,5,15,91,143,19,2
01,006,Comuna 6,00068,002390,346,5,2,15,101,138,20,3
01,006,Comuna 6,00068,002391,345,6,2,19,91,125,23,9
01,006,Comuna 6,00068,002392,346,6,4,17,96,137,21,1
01,006,Comuna 6,00068,002393,344,10,1,11,102,136,12,9
01,006,Comuna 6,00068,002394,348,10,1,12,104,145,14,9
01,006,Comuna 6,00068,002395,344,6,5,13,90,131,12,3
01,006,Comuna 6,00068,002396,345,8,4,13,100,135,18,4
01,006,Comuna 6,00068,002397,346,11,2,12,98,136,13,3
01,006,Comuna 6,00068,002398,345,4,2,17,90,146,20,5
01,006,Comuna 6,00068,002399,357,9,3,12,84,147,22,3
01,006,Comuna 6,00068,002400,347,4,4,23,88,141,16,5
01,006,Comuna 6,00068,002401,348,7,5,7,96,152,18,3
01,006,Comuna 6,00068,002402,349,4,2,15,98,143,18,5
01,006,Comuna 6,00068,002403,346,7,0,19,92,129,22,6
01,006,Comuna 6,00068,002404,345,11,3,9,123,114,7,5
01,006,Comuna 6,00068,002405,347,9,0,20,98,143,14,4
01,006,Comuna 6,00068,002406,347,8,5,14,82,150,13,8
01,006,Comuna 6,00068,002407,347,10,1,15,81,148,13,3
01,006,Comuna 6,00068,002408,344,6,1,10,87,151,14,7
01,006,Comuna 6,00068,002409,348,19,2,5,83,137,21,4
01,006,Comuna 6,00068,002410,345,10,3,14,76,137,22,4
01,006,Comuna 6,00068,002411,345,6,3,12,95,149,13,3
01,006,Comuna 6,00068,002412,346,8,2,10,74,149,18,2
01,006,Comuna 6,00068,002413,346,5,2,23,94,136,19,4
01,006,Comuna 6,00068,002414,347,6,2,12,89,160,14,2
01,006,Comuna 6,00068,002415,347,8,1,14,117,125,13,10
01,006,Comuna 6,00068,002416,348,6,2,18,91,151,18,8
01,006,Comuna 6,00068,002417,346,9,4,23,90,136,11,7
01,006,Comuna 6,00068,002418,346,9,0,17,93,139,17,6
01,006,Comuna 6,00068,002419,348,3,1,20,121,129,15,6
01,006,Comuna 6,00068,002420,345,7,1,13,94,131,19,3
01,006,Comuna 6,00068,002421,346,9,1,13,105,135,18,4
01,006,Comuna 6,00068,002422,345,8,2,18,86,154,21,5
01,006,Comuna 6,00068,002423,344,7,1,17,98,145,16,2
01,006,Comuna 6,00068,002424,342,8,1,15,109,128,17,2
01,006,Comuna 6,00068,002425,348,7,4,12,90,145,15,2
01,006,Comuna 6,00068,002426,343,8,1,11,91,135,19,5
01,006,Comuna 6,00068,002427,348,6,2,13,93,151,20,2
01,006,Comuna 6,00068,002428,347,4,2,13,86,154,22,6
01,006,Comuna 6,00068,002429,345,5,2,10,113,139,12,6
01,006,Comuna 6,00068,002430,346,9,1,14,106,120,17,6
01,006,Comuna 6,00068,002431,345,9,1,14,119,130,12,6
01,006,Comuna 6,00068,002432,348,13,3,16,104,147,13,6
01,006,Comuna 6,00068,002433,347,4,1,22,89,157,7,4
01,006,Comuna 6,00068,002434,345,7,3,7,89,149,19,6
01,006,Comuna 6,00068,002435,347,5,1,16,99,135,17,3
01,006,Comuna 6,00068,002436,346,6,2,15,84,149,15,4
01,006,Comuna 6,00068,002437,347,6,1,12,106,128,26,6
01,006,Comuna 6,00068,002438,344,8,2,15,106,128,19,5
01,006,Comuna 6,00068,002439,346,8,0,14,120,113,18,9
01,006,Comuna 6,00068,002440,342,10,2,16,104,119,10,5
01,006,Comuna 6,00068,002441,348,8,1,9,89,145,18,8
01,006,Comuna 6,00069,002442,347,3,0,9,98,163,12,3
01,006,Comuna 6,00069,002443,349,8,2,13,80,159,15,7
01,006,Comuna 6,00069,002444,349,7,2,16,75,170,17,5
01,006,Comuna 6,00069,002445,349,10,3,18,87,150,26,3
01,006,Comuna 6,00069,002446,345,5,2,13,69,162,24,5
01,006,Comuna 6,00069,002447,347,5,2,9,79,178,10,2
01,006,Comuna 6,00069,002448,347,9,0,9,81,174,13,6
01,006,Comuna 6,00069,002449,347,11,3,7,84,164,20,4
01,006,Comuna 6,00069,002450,347,8,1,12,83,158,16,3
01,006,Comuna 6,00069,002451,348,6,3,13,78,178,5,4
01,006,Comuna 6,00069,002452,347,3,2,8,67,174,19,2
01,006,Comuna 6,00069,002453,352,10,3,12,77,165,21,2
01,006,Comuna 6,00069,002454,347,11,2,14,91,160,17,4
01,006,Comuna 6,00069,002455,348,10,1,10,68,181,19,6
01,006,Comuna 6,00069,002456,349,8,2,10,85,172,17,2
01,006,Comuna 6,00069,002457,346,5,3,15,70,175,18,8
01,006,Comuna 6,00069,002458,347,9,1,8,78,164,14,9
01,006,Comuna 6,00069,002459,348,7,0,12,62,178,18,3
01,006,Comuna 6,00069,002460,352,7,0,15,102,155,13,3
01,006,Comuna 6,00069,002461,346,11,0,9,79,167,10,4
01,006,Comuna 6,00069,002462,346,8,2,15,67,170,16,4
01,006,Comuna 6,00069,002463,348,6,1,6,88,176,19,4
01,006,Comuna 6,00069,002464,348,9,1,12,72,175,15,2
01,006,Comuna 6,00069,002465,348,4,3,12,74,162,23,0
01,006,Comuna 6,00069,002466,348,10,0,15,85,158,12,6
01,006,Comuna 6,00069,002467,348,8,1,12,83,166,16,6
01,006,Comuna 6,00069,002468,347,3,2,12,80,155,18,3
01,006,Comuna 6,00069,002469,348,5,3,12,76,176,15,7
01,006,Comuna 6,00069,002470,348,8,1,6,79,171,23,3
01,006,Comuna 6,00069,002471,350,7,1,14,84,165,13,7
01,006,Comuna 6,00069,002472,346,7,2,12,73,168,12,4
01,006,Comuna 6,00069,002473,346,6,1,14,79,170,15,5
01,006,Comuna 6,00069,002474,345,2,2,14,76,182,15,5
01,006,Comuna 6,00069,002475,344,8,1,11,80,179,14,8
01,006,Comuna 6,00069,002476,347,4,1,10,77,169,20,6
01,006,Comuna 6,00069,002477,347,5,1,7,77,167,17,11
01,006,Comuna 6,00069,002478,348,9,0,16,79,156,13,3
01,006,Comuna 6,00069,002479,349,8,0,14,76,171,10,7
01,006,Comuna 6,00069,002480,346,2,7,14,79,164,8,8
01,006,Comuna 6,00069,002481,347,9,3,12,85,162,12,5
01,006,Comuna 6,00069,002482,352,5,3,21,53,171,19,2
01,006,Comuna 6,00069,002483,348,6,0,15,80,160,16,3
01,006,Comuna 6,00069,002484,344,1,3,13,61,181,20,8
