X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
2436,Período 136° - 3ª Reunión - 2ª Sesión ordinaria,Creación de la Comisión Nacional Antidopaje (O.D. N° 34/18). Votación en general y en particular,2018,2018-04-19,21:39:08,Miembros presentes,Más de la mitad,AFIRMATIVO,"PINEDO, Federico",49,23,0,49,0,0,Orden del Día N° 34 ingresado el 11 de abril de 2018.  Comisión de Deportes. Dictamen en el proyecto de ley venido en revisión por el que se  crea la Comisión Nacional Antidopaje. Expediente C.D.-3/18,ninguna,14.2.4
2437,Período 136° - 3ª Reunión - 2ª Sesión ordinaria,Habilitación de asuntos sobre tablas acordados,2018,2018-04-19,21:41:57,Miembros presentes,Dos tercios,AFIRMATIVO,"PINEDO, Federico",46,26,0,45,1,0,"Expediente S.-1.062/18, proyecto de resolución de la señora senadora Odarda por el cual se prorroga por el plazo de un año la Comisión Especial de Servicios Ferroviarios de Pasajeros Estrella del Valle y Tren Del Dique en los términos del artículo 85 del Reglamento de este Honorable Senado; y del expediente S.-1063/18, proyecto de resolución de la señora senadora Odarda, por el cual se prorroga por el plazo de un año la Comisión Especial de los Pueblos Indígenas creada por Decreto D.R. 7/17, en los términos del artículo 85 de este Reglamento.",ninguna,14.2.5
2438,Período 136° - 3ª Reunión - 2ª Sesión ordinaria,Votación de asuntos sobre tablas acordados: Exptes. S-1062 y S-1063/18.,2018,2018-04-19,21:42:42,Miembros presentes,Dos tercios,AFIRMATIVO,"PINEDO, Federico",45,27,0,45,0,0,"Proyecto de resolución de la señora senadora Odarda por el cual se prorroga por el plazo de un año la Comisión Especial de Servicios Ferroviarios de Pasajeros Estrella del Valle y Tren Del Dique en los términos del artículo 85 del Reglamento de este Honorable Senado. (S.-1.062/18.) Proyecto de resolución de la señora senadora Odarda por el cual se prorroga por el plazo de un año la Comisión Especial de los Pueblos Indígenas creada por Decreto D.R. 7/17, en los términos del artículo 85 de este Reglamento. (S.- 1.063/18.)",ninguna,14.2.6
2439,Período 136° - 1ª Reunión - 1ª Sesión especial,Régimen de subrogancias para la justicia nacional y federal (O.D. N°33/18.),2018,2018-04-25,13:06:38,Legisladores presentes,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,0,61,0,NA,"Orden del Día N° 33, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley venido en revisión por el que se establece un régimen de subrogancias para la justicia nacional y federal. Expediente C.D.- 69/17.",ninguna,14.3.0
2440,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Moción de vuelta a Comisión.,2018,2018-04-25,16:07:09,Legisladores presentes,Más de la mitad,NEGATIVO,"MICHETTI, Gabriela",59,13,0,15,44,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.1
2441,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en general.,2018,2018-04-25,16:48:15,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,49,10,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.2
2442,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Arts.1º a 6º.,2018,2018-04-25,16:49:23,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",60,12,2,48,10,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.3
2443,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Art. 7º con modificaciones.,2018,2018-04-25,16:50:41,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",60,12,2,48,10,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.4
2444,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Art. 8º con modificaciones.,2018,2018-04-25,16:53:32,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.5
2445,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Artículo 9º al Artículo 15º.,2018,2018-04-25,16:54:07,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.6
2446,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Art. 16º con modificaciones.,2018,2018-04-25,16:55:15,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.7
2447,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Artículo 17º al Artículo 21º.,2018,2018-04-25,16:55:45,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.8
2448,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Art. 22º con modificaciones.,2018,2018-04-25,16:56:38,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.9
2449,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Artículo 23º y Artículo 24º.,2018,2018-04-25,16:57:55,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)","Lovera, Daniel Anibal: NEGATIVO Art.23",14.3.10
2450,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Art. 25º con modificaciones.,2018,2018-04-25,16:59:13,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.11
2451,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Artículo 26º al Artículo 29º.,2018,2018-04-25,16:59:48,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.12
2452,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Art. 30º con modificaciones.,2018,2018-04-25,17:01:08,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.13
2453,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Art. 31º con modificaciones.,2018,2018-04-25,17:02:05,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.14
2454,Período 136° - 1ª Reunión - 1ª Sesión especial,Modificación del Código Procesal Penal de la Nación (O.D. Nº 35/18 y complemento). Votación en particular Artículo 32º al Artículo 68º.,2018,2018-04-25,17:02:53,Votos emitidos,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",61,11,2,48,11,NA,"Orden del Día Nº 35 y complemento, dictamen de la Comisión de Justicia y Asuntos Penales en el proyecto de ley de los señores senadores Urtubey y Guastavino por el que se modifica el Código Procesal Penal de la Nación. (S.-18/18.)",ninguna,14.3.15
2455,Período 136° - 1ª Reunión - 1ª Sesión especial,Consideración en conjunto de órdenes del día de ley,2018,2018-04-25,17:24:17,Legisladores presentes,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",55,17,0,55,0,NA,"Orden del Día N° 16. Comisión de Asuntos Administrativos y Municipales, de Ambiente y Desarrollo Sustentable y de Presupuesto y Hacienda. Proyecto de ley venido en revisión por el que se acepta la cesión de jurisdicción efectuada por la provincia de Tucumán al Estado nacional para la creación del Parque Nacional Aconquija. Orden del Día N° 76. Comisión de Deporte. De la senadora Elías de Perez y del senador Catalán Magni y otros señores senadores por el que se regula la actividad deportiva y comercial del vuelo libre efectuado con parapentes y/o aladeltas. Orden del Día N° 82. Comisión de Minería, Energía y Combustibles. Dictamen en el proyecto de ley de la señora senadora Blas por el que se declara a la rodocrosita «Piedra Nacional Argentina». Orden del Día N° 96. Comisión de Presupuesto y Hacienda. Dictamen en el proyecto de ley de los señores senadores Rozas y Pinedo por el que se dispone la emisión de un sello postal conmemorativo del Centenario de la Reforma Universitaria de 1918. Orden del Día N° 97. Comisión de Trabajo y Previsión Social. Dictamen en el proyecto de ley del señor senador Pereyra por el que se instituye el año 2019 como «Año del centenario de la creación de la Organización Internacional del Trabajo». Orden del Día N° 100. Comisión de Economía Nacional e Inversión y de Presupuesto y Hacienda. Dictamen en el proyecto de ley del senador Lovera y otros por el que se encomienda al Banco Central la acuñación y puesta en circulación de una moneda de curso legal vigente de 10 pesos.",ninguna,14.3.16
2456,Período 136° - 6ª Reunión - 3ª Sesión especial,"Modificación de la ley de trasplantes, órganos y materiales anatómicos (O.D.N° 241/18). Votación en general y en particular",2018,2018-05-30,15:06:39,Miembros presentes,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",68,4,0,68,0,NA,"Orden del Día 241, impresa el 29 de mayo de 2018, es un dictamen de la Comisión de Salud en los proyectos de ley de varios señores senadores por los que se modifican varios artículos de la ley de trasplantes, órganos y materiales anatómicos. Son los expedientes S.-453 y 612/17, y S.-1.002 y 1.694/18.5",ninguna,14.4.0
2457,Período 136° - 6ª Reunión - 3ª Sesión especial,Emergencia tarifaria (O.D.-219/18). Votación en general y en particular,2018,2018-05-31,03:26:21,Miembros presentes,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",67,5,0,37,30,NA,"Dictamen de las comisiones de Derechos y Garantías, de Minería, Energía y Combustibles y de Presupuesto y Hacienda en el proyecto de ley venido en revisión por el que se declara la emergencia tarifaria en los servicios públicos. Expediente C.D.- 14/18.",ninguna,14.5.0
2458,Período 136° - 6ª Reunión - 3ª Sesión especial,"Simplificación y desburocratización de la administración pública nacional (O.D.-165/18, O.D.-166/18 y O.D.-167/18). Votación en general y en particular",2018,2018-05-31,03:29:34,Miembros presentes,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",63,9,0,52,11,NA,"Simplificación y desburocratización de la administración pública nacional (O.D.-165/18, O.D.-166/18 y O.D.-167/18)","FIORE VINUALES, Maria Cristina del Valle: NEGATIVO Art. 15 del Capítulo III y los Capítulos VII y VIII de la O.D. 165.",14.5.1
2459,Período 136° - 6ª Reunión - 3ª Sesión especial,"Acuerdos, Ordenes del Día 161, 162, 163, 164, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202 y 221 de 2018.",2018,2018-05-31,03:32:08,Miembros presentes,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",55,17,0,55,0,NA,"Solicitud de acuerdo para nombrar Embajadores Extraordinarios y Plenipotenciarios. (O.D. N° 161/18). Solicitud de acuerdo para nombrar Embajadora Extraordinaria y Plenipotenciaria a la señora Paula María Bertol. (O.D. N° 162/18). Solicitud de acuerdo para nombrar Embajador Extraordinario y Plenipotenciario al señor señor Rubén Darío Giustozzi. (ARSAT). (O.D. N° 163/18). Solicitud de acuerdo para nombrar Embajador Extraordinario y Plenipotenciario  15  16  al señor Jorge Raúl Yoma. (ARSAT). (O.D. N° 164/18). Solicitud de acuerdo para designar Juez del Juzgado Nacional de Primera Instancia en lo Civil N°27 de la Capital Federal al doctor Juan Martín Alterini. (O.D. N° 173/18). Solicitud de acuerdo para designar Juez del Juzgado Nacional de Primera Instancia en lo Civil N°98 de la Capital Federal al doctor Christian Ricardo Pettis. (O.D. N° 174/18). Solicitud de acuerdo para designar Jueza del Jusgado Nacional de Primera Instancia en lo Civil N°40 de la Capital Federal a la doctora Analía Victoria Romero. (O.D. N° 175/18). Solicitud de acuerdo para designar Defensor Público Oficial ante el Tribunal Oral en lo Criminal Federal de Santa Fe, provincia de Santa Fe al doctor Julio Enrique Enzo Agnoli. (O.D. N° 176/18). Solicitud de acuerdo para designar Juez del Juzgado Nacional de Primera Instancia en lo Civil N°37 de la Capital Federal al doctor Santiago Strassera. (O.D. N° 177/18). Solicitud de acuerdo para designar Jueza del Juzgado Nacional de Primera Instancia en lo Civil N°49 de la Capital Federal a la doctora Viviana Silvia Torello. (O.D. N° 178/18). Solicitud de acuerdo para designar Juez del Juzgado Nacional de Primera Instancia en lo Civil N°71 de la Capital Federal al doctor Aldo Mario Di Vito. (O.D. N° 179/18). Solicitud de acuerdo para designar Juez del Juzgado Nacional de Primera Instancia en lo Civil N°36 de la Capital Federal al doctor Sebastián Francisco Font. (O.D. N° 180/18). Solicitud de acuerdo para designar Jueza del Juzgado Nacional de Primera Instancia en lo Civil N°59 de la Capital Federal a la doctora Mariana Graciela Callegari. (O.D. N° 181/18). Solicitud de acuerdo para designar Jueza del Juzgado Nacional de Primera Instancia en lo Civil N°89 de la Capital Federal a la doctora María Laura Ragoni. (O.D. N° 182/18). Solicitud de acuerdo para designar Jueza del Juzgado Nacional de Primera Instancia en lo Civil N°24 de la Capital Federal a la doctora Cecilia Beatriz Kandus. (O.D. N° 183/18). Solicitud de acuerdo para designar Jueza del Juzgado Nacional de Primera Instancia en lo Civil N°12 de la Capital Federal a la doctora María Elisa Arias. (O.D. N° 184/18). Solicitud de acuerdo para designar Vocal de la Cámara Federal de Apelaciones de Bahía Blanca, provincia de Buenos Aires a la doctora Silvia Mónica Fariña.. (O.D. N° 185/18). Solicitud de acuerdo para designar Vocal de la Cámara Federal de Apelaciones de Bahía Blanca, provincia de Buenos Aires al doctor Pablo Esteban Larriera. (O.D. N° 186/18). Solicitud de acuerdo para designar Vocal de la Cámara Federal de Apelaciones de Bahía Blanca, provincia de Buenos Aires al doctor Roberto Daniel Amabile. (O.D. N° 187/18). Solicitud de acuerdo para designar Juez del Juzgado Federal de Primera Instancia en lo Criminal y Correccional N° 2 de San Isidro de la provincia de Buenos Aires al Dr. Lino Claudio Mirabelli. (O.D. N° 188/18). Solicitud de acuerdo para designar vocal de la Cámara Nacional de Apelaciones en lo Criminal y Correccional de la Capital Federal, Vocalía N°3, a la Dra. Magdalena Laiño Dondiz. (O.D. N° 189/18). Solicitud de acuerdo para designar vocal de la Cámara Nacional de Apelaciones en lo Criminal y Correccional de la Capital Federal, Vocalía N°10, al Dr. Ignacio Rodríguez Varela. (O.D. N° 190/18). Solicitud de acuerdo para designar vocal de la Cámara Federal de Apelaciones de Bahía Blanca, provincia de Buenos Aires, al Dr. Leandro Sergio Picado. (O.D. N° 191/18). Solicitud de acuerdo para designar vocal de la Cámara Nacional de Apelaciones en lo Criminal y Correccional de la Capital Federal, Sala I, al Dr. Mariano LLorens. (O.D. N° 192/18). Solicitud de acuerdo para designar vocal de la Cámara Nacional de Apelaciones en lo Contencioso Administrativo Federal de la Capital Federal, Sala I, a la Dra. Liliana María Leonor Heiland. (O.D. N° 193/18). Solicitud de acuerdo para designar Juez de Cámara del Tribunal Oral en lo Criminal Federal N° 4 de San Martin, provincia de Buenos Aires al Dr. Matías Alejandro Mancini. (O.D. N° 194/18). Solicitud de acuerdo para designar juez de Cámara del Tribunal Oral en lo Criminal Federal N° 3 de San Martin, provincia de Buenos Aires a la Dra. Nada Flores Vega. (ARSAT). (O.D. N° 195/18). Solicitud de acuerdo para designar juez de Cámara del Tribunal Oral en lo Criminal Federal N° 2 de San Martin, provincia de Buenos Aires al Dr. Walter Antonio Venditti. (O.D. N° 196/18). Solicitud de acuerdo para designar vocal de la Cámara Nacional de Apelaciones en lo Criminal y Correccional de la Capital Federal, Vocalía N° 16 al Dr. Hernán Martin López. (O.D. N° 197/18). Solicitud de acuerdo para designar jueza de Cámara del Tribunal Oral en lo Criminal Federal N° 1 de San Martin, provincia de Buenos Aires a la Dra. Silvina Mayorga. (O.D. N° 198/18). Solicitud de acuerdo para designar fiscal general adjunto de la Procuración General de la Nación, al Dr. José Luis Agüero Iturbe. (O.D. N° 199/18). Solicitud de acuerdo para designar fiscal ante los juzgados federales de primera instancia de Lomas de Zamora, provincia de Buenos Aires, Fiscalía N° 2 a la Dra. Cecilia Patricia Incardona. (O.D. N° 200/18). Solicitud de acuerdo para designar fiscal de la Procuración General de la Nación al Dr. Santiago Roldán. (O.D. N° 201/18). Solicitud de acuerdo para designar jueza del Juzgado Nacional de Primera Instancia en lo Civil N° 93 de la Capital Federal, a la Dra. Paula Andrea Castro. (O.D. N° 202/18). Solicitud de acuerdo para designar Vocal de la Cámara Nacional de Apelaciones en lo Civil de la Capital Federal, Sala «F» al doctor José Luis Galmarini. (O.D. N° 221/18).","FUENTES, Marcelo Jorge; FERNANDEZ DE KIRCHNER, Cristina; FERNANDEZ SAGASTI, Anabel; SACNUN, María de los Angeles; ALMIRON, Ana Claudia; GARCIA LARRABURU, Silvina; GONZALEZ, Nancy; PLIATTI VERGARA, María Inés; IANNI, Ana María, NEGATIVO O.D. 190 y 193.",14.5.2
2460,Período 136° - 7ª Reunión - 3ª Sesión ordinaria,"Acuerdos, Ordenes del Día 222, 223, 224, 262, 263, 265, 266, 267, 268, 269, 270, 271, 272 y 273 de 2018",2018,2018-06-27,15:41:46,Miembros presentes,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",66,6,0,66,0,NA,"Acuerdo para promover a la categoría A, embajador extraordinario y plenipotenciario, a varios funcionarios de la categoría B, ministro plenipotenciario de primera clase, del Ministerio de Relaciones Exteriores y Culto: Miriam Beatriz Chaves, Marcelo Ignacio Bertoldi, María Cristina Dellepiane, Darío César Celaya Álvarez, Gustavo Rodolfo Zlauvinen, Mario Javier Agustín Oyarzabal, Carlos César García Baltar, Luis Pablo María Beltramino, Alejandro Carlos Daneri, Eduardo César Angeloz. (O.D. Nº 222/18.) Acuerdo para promover a la categoría B, ministro plenipotenciario de primera clase, a varios funcionarios de la categoría C, ministro plenipotenciario de segunda clase, del Ministerio de Relaciones Exteriores y Culto: Leandro Federico Fernández Suárez, Estela Fernanda Millica y Resquin, Leopoldo Francisco Sahores, Héctor María Monacci, Máximo Eduardo Gowland, María Gabriela Quinteros, Ernesto Pablo de la Guardia, Alejandro Zothner Meyer, Alicia Irene Falkowski, Fabián Oddone, Guillermo Ariel Olivares, Elena Leticia Teresa Mikusinski, Sergio Luis Iaciuk, Javier Lareo, María Virginia Ruiz Quintar, Fernando Javier Vallina Padro, Daniel Néstor Quer Confalonieri, Alejandro Miguel Francisco Herrero, Víctor Enrique Marzari, Jorge Enrique Perren, Graciela Teresa Scarnati Almada, Martín Recondo, Mónica Elsa García, César Speroni, Maximiliano Gabriel Gregorio Cernadas, Marcos Antonio Bednarski, José María Arbilla, Alberto José Alonso.  (O.D. Nº 223/18.) Acuerdo para promover a la categoría C, ministro plenipotenciario de segunda clase, a varios funcionarios de la categoría D, consejero de embajada y cónsul general, del Ministerio de Relaciones Exteriores y Culto: Victorio Tomás Carpintieri, Silvia Andrea Cerrato, Raúl Santiago Ailan, Mariana Edith Plaza, Fernando Andrés Marani, Ana Cristina Saino, Eduardo Luis Fuhr, Adrián Gustavo Viotti, Andrea Beatriz Fabiano, María Sandra Winkler, Leandro Waisman, Ana Carolina Ghiggino, Hernán Fernández Albor, María Cecilia Villagra, Matías Nicolás Babino, Carlos Sebastián Rosales, Alicia Silvana Barone, Juan José Beretervide, María Laura De Rosa, Rafael Héctor Dalo, Raúl Eugenio Comelli, Liliana Elena Scocozza, Francisco Javier de Antueno, María Constanza Crespo, Ricardo Daniel Lasarte, Agustín Alberto Núñez. (O.D. Nº 224/18.) Acuerdo para designar jueza del Juzgado Nacional de Primera Instancia en lo Civil Nº 2 de la Capital Federal a la doctora María Eugenia Nelli. (O.D. Nº 262/18.) Acuerdo para designar juez del Juzgado Nacional de Primera Instancia en lo Civil Nº 107 de la Capital Federal al doctor Ricardo Darío Agugliaro. (O.D. Nº 263/18.) Acuerdo para designar vocal de la Cámara Federal de Casación Penal, Vocalía Nº 5, al doctor Diego Gustavo Barroetaveña. (O.D. Nº 265/18.) Acuerdo para designar juez del Juzgado Nacional de Primera Instancia en lo Civil Nº 15 de la Capital Federal al doctor Alejandro Javier Santamaría. (O.D. Nº 266/18.) Acuerdo para designar vocal de la Cámara Federal de Casación Penal, Vocalía Nº 2, al doctor Daniel Antonio Petrone. (O.D. Nº 267/18.) Acuerdo para designar vocal de la Cámara Nacional de Apelaciones en lo Criminal y Correccional de la Capital Federal, Vocalía Nº 4, al doctor Pablo Guillermo Lucero. (O.D. Nº 268/18.) Acuerdo para designar jueza del Juzgado Nacional de Primera Instancia en lo Civil Nº 18 de la Capital Federal a la doctora Paula Emilia Fernández. (O.D. Nº 269/18.) Acuerdo para designar fiscal general ante la Cámara Federal de Casación Penal, Fiscalía Nº 1, al doctor Mario Alberto Villar. (O.D. Nº 270/18.) Acuerdo para designar juez del Juzgado Nacional de Primera Instancia en lo Civil Nº 42 de la Capital Federal al doctor Eduardo Alejandro Maggiora. (O.D. Nº 271/18.) Acuerdo para designar juez de Cámara del Tribunal Oral en lo Criminal Federal Nº 4 de San Martín, provincia de Buenos Aires, al doctor Esteban Carlos Rodríguez Eggers. (O.D. Nº 272/18.) Acuerdo para promover al grado inmediato superior al personal militar superior del Ejército Argentino: tenientes coroneles, cuerpo de comando, escalafón de las armas: Gabriel Rolando Senmartín, Gonzalo Roberto César Herrera, Alejandro Guillermo Liberatori, Luis Pablo Guimpel, José María Protti, Héctor Darío Ochoa, Roberto Oscar Dello Russo, Pablo Francisco Depalo, Julián Andrés Massi Filippa, Gustavo Walter Re, Alfredo Massarelli, Miguel Augusto Keller, Carlos Julio Sanmillán, Gonzalo Rodríguez Espada, Claudio Ceferino Cervigni, César Guillermo Mander, Jorge Mariano López Stanic, Pablo Guillermo Plaza, Gustavo Adolfo Visceglie, Ricardo Adrián Neumann, Carlos Martín Rozas, Pablo Javier Rolando, Pablo Gabriel Zanzero, Carlos Alberto Issler, Ramón Venturini, Alejandro Néstor Valdivia, Juan Sebastián Vargas, Roberto Manuel Ceretti, Pablo José Conforte, Luis Alberto Tinto, Martín Miguel Goddio, César Atilio Rodríguez, Facundo Peña Mannuwal, Pablo Alberto Filippini, Cristian Fabio Celli, Mario Alejandro Alfonso, Ricardo Raúl Benítez Laborde, Héctor Fernando Cuello, Oscar Alfredo Acosta, Rolando Sergio Javorsky, Guillermo Otermin, Hernán Mariano Mosquera, Sergio Daniel Pagirys, José Terol Astrada, Diego Leandro Pereyra, Fabián Horacio Dania, Juan Manuel Devoto, César Leonardo Taboada, Fabián Marcelo López, Juan José Aurelio Carreras, Marcelo Fabián Rodríguez Rey, Edgardo Fernando Morales, Pablo Martín Dellisanti, Francisco Cristian Machinandiarena, Oscar Alejandro Allende Juan Carlos Martínez, Rodolfo Adrián Tabbia, Víctor Hugo Salgado. Escalafón de complemento de las armas: VGM Antonio Reyes, Roberto Ramón Bieneski, Alejandro Gustavo Muiños. Especialidades, intendencia: VGM Miguel Ángel Santillán, Ricardo Roberto Salazar, Rodolfo Daniel Busko. Arsenales: Leonardo Jorge Rogala, Fernando Enrique Pedro Poma, Edgardo Walter Rodríguez, Eduardo Oscar Monti, Jorge Esteban Pedro Alesso. Cuerpo profesional, escalafón de médicos: Javier Omar Barbara, Hugo Nicanor Arenas, Laura Patricia Iramain. Escalafón de auditores: Mario Jorge Negrette. Escalafón de bioquímicos: Silvia Beatriz Lucero, Marcela Alejandra Arce. Escalafón de odontólogos: Silvia Inés Montenegro. Escalafón de veterinarios: Héctor Daniel Torres. Escalafón de maestros de banda: Jaime Guzmán. Escalafón de enfermeros profesionales: Sandra Isabel Coria. (O.D. Nº 273/18.)","GIACOPPO, Silvia del Rosario: ABSTENCION O.D. 224/18",14.6.0
2461,Período 136° - 7ª Reunión - 3ª Sesión ordinaria,"Acuerdo para posibilitar el traslado de vocal de la Cámara Nacional de Casación en lo Criminal y Correccional de la Capital Federal, Sala III, a la Cámara Federal de Casación Penal, Vocalía Nº 7, al doctor Carlos Alberto Mahiques (O.D. Nº 264/18.)",2018,2018-06-27,15:42:52,Miembros presentes,Más de la mitad,AFIRMATIVO,"MICHETTI, Gabriela",66,6,1,54,11,NA,"Acuerdo para posibilitar el traslado de vocal de la Cámara Nacional de Casación en lo Criminal y Correccional de la Capital Federal, Sala III, a la Cámara Federal de Casación Penal, Vocalía Nº 7, al doctor Carlos Alberto Mahiques (O.D. Nº 264/18.)",ninguna,14.6.1
