X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
2018,134 Período Ordinario - 19ª Sesión Especial - 20º Reunión,Expediente 0078-S-2015 y otros Orden del Día 809. Votación en General.,2016,2016-11-16,00:38:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",173,84,23,132,17,NA,"Expedientes 0078-S-2015, 2228-D-2015 y 1928-D-2016 - Orden del Día 809. Proyecto de Ley. Carreras de perros, cualquiera sea su raza. Prohibición en todo el territorio nacional. Dictamen de Mayoría.",NA,23.19.0
2016,134 Período Ordinario - 19ª Sesión Especial - 20º Reunión,Expediente 0025-PE-2016 Orden del Día 719 - Artículo 2.,2016,2016-11-16,21:51:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",186,71,1,126,58,NA,Expediente 0025-PE-2016 Orden del Día 719. Proyecto de Ley. Registro de Instituciones de Capital Emprendedor. Creación. Dictamen de Mayoría.,NA,23.19.5
2015,134 Período Ordinario - 19ª Sesión Especial - 20º Reunión,Expediente 0025-PE-2016 Orden del Día 719. Votación en General.,2016,2016-11-16,21:28:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",207,51,9,189,7,NA,Expediente 0025-PE-2016 Orden del Día 719. Proyecto de Ley. Registro de Instituciones de Capital Emprendedor. Creación. Dictamen de Mayoría.,NA,23.19.4
2014,134 Período Ordinario - 19ª Sesión Especial - 20º Reunión,Expediente 0013-PE-2016 Orden del Día 812. Votación en General.,2016,2016-11-16,19:04:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",215,42,3,206,5,NA,Expediente 0013-PE-2016 Orden del Día 812. Proyecto de Ley. Declaración de obligatoriedad de la Educación Inicial para niños/as de tres (3) años en el Sistema Educativo Nacional. Dictamen de Mayoría.,NA,23.19.3
2013,134 Período Ordinario - 19ª Sesión Especial - 20º Reunión,Expediente 1879-D-2016 Orden del Día 893. Votación en General.,2016,2016-11-16,15:55:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",214,43,0,213,0,NA,Expediente 1879-D-2016 Orden del Día 893. Proyecto de Ley. Protección a víctimas de delitos. Régimen.,NA,23.19.2
2011,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 61.,2016,2016-11-03,04:58:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",207,50,0,108,98,NA,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 61. Presupuesto General de la Administración Nacional para el ejercicio fiscal correspondiente al año 2017. Dictamen de Mayoría.,NA,23.18.6
2012,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 82.,2016,2016-11-03,05:44:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",194,64,14,110,68,NA,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 82. Presupuesto General de la Administración Nacional para el ejercicio fiscal correspondiente al año 2017. Dictamen de Mayoría.,NA,23.18.7
2010,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 34.,2016,2016-11-03,04:49:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",209,48,1,136,71,NA,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 34. Presupuesto General de la Administración Nacional para el ejercicio fiscal correspondiente al año 2017. Dictamen de Mayoría.,NA,23.18.5
2009,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 18.,2016,2016-11-03,04:40:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",214,44,2,127,83,NA,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 18. Presupuesto General de la Administración Nacional para el ejercicio fiscal correspondiente al año 2017. Dictamen de Mayoría,NA,23.18.4
2008,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 15.,2016,2016-11-03,04:26:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",222,35,10,127,84,NA,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 15. Presupuesto General de la Administración Nacional para el ejercicio fiscal correspondiente al año 2017. Dictamen de Mayoría.,NA,23.18.3
2007,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 12.,2016,2016-11-03,04:16:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",228,29,22,138,67,NA,Expediente 0016-JGM-2016 Orden del Día 813 - Artículo 12. Presupuesto General de la Administración Nacional para el ejercicio fiscal correspondiente al año 2017. Dictamen de Mayoría.,NA,23.18.2
2006,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0016-JGM-2016 Orden del Día 813 - Votación en General.,2016,2016-11-03,03:37:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",240,17,4,177,58,NA,Expediente 0016-JGM-2016 Orden del Día 813. Presupuesto General de la Administración Nacional para el ejercicio fiscal correspondiente al año 2017. Dictamen de Mayoría.,NA,23.18.1
2005,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0032-PE-2016 Orden del Día 814 - Votación en General y Particular.,2016,2016-11-03,03:32:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",237,20,0,230,6,NA,Expediente 0032-PE-2016 Orden del Día 814 - Votación en General y Particular. Ley 24.156 de Administración Financiera y de los Sistemas de Control del Sector Público Nacional. Modificación sobre atribuciones del Jefe de Gabinete para realizar modificaciones presupuestarias. Dictamen de Mayoría,NA,23.18.0
2003,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0088-S-2016 Orden del Día 815 - Artículo 25.,2016,2016-11-02,16:07:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",231,26,3,137,90,NA,Expediente 0088-S-2016 Orden del Día 815. Contratos de Participación Público Privada. Dictamen de Mayoría.,NA,23.17.2
2004,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0441-D-2016 - Votación en General y Particular.,2016,2016-11-02,16:24:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",224,33,63,150,10,NA,"Expediente 0441-D-2016. Transferencia a título gratuito de un inmueble propiedad del Estado Nacional - La Palúdica- a la Municipalidad de Salta, para la construcción del Museo Nacional del Folklore.",NA,23.17.3
2002,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,Expediente 0088-S-2016 Orden del Día 815 - Votación en General,2016,2016-11-02,16:00:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",236,21,6,151,78,NA,Expediente 0088-S-2016 Orden del Día 815. Contratos de Participación Público Privada. Dictamen de Mayoría.,NA,23.17.1
2001,134 Período Ordinario - 18ª Sesión Especial - 19º Reunión,"Moción de Apartamiento del Reglamento solicitada por el Diputado PITROLA, Néstor Antonio.",2016,2016-11-02,12:57:00,Legisladores Presentes,Tres cuartos,NEGATIVO,"MONZÓ, Emilio",217,40,0,104,112,NA,"Moción de Apartamiento del Reglamento solicitada por el Diputado PITROLA, Néstor Antonio.",NA,23.17.0
2000,134 Período Ordinario - 17ª Sesión Especial - 18º Reunión,Moción de vuelta a Comisión.,2016,2016-10-26,17:32:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",222,35,9,106,106,NA,"Moción de vuelta a Comisión del Expediente 88-S-16, O.D. 750; solicitada por el Diputado FURLAN, Francisco Abel.",NA,23.16.7
1999,134 Período Ordinario - 17ª Sesión Especial - 18º Reunión,Expediente 75-S-16 - Orden del Día 571 - Votación en General y Particular.,2016,2016-10-26,14:59:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",167,89,1,134,32,NA,Expediente 75-S-16 - Orden del Día 571. Creación de un régimen de unificación de fueros y juicio unipersonal y modificación del Código Procesal Penal de la Nación y de la ley 24.050.,NA,23.16.6
1997,134 Período Ordinario - 17ª Sesión Especial - 18º Reunión,Expediente 3424-D-16 - Orden del Día 748 - Votación en General.,2016,2016-10-26,14:46:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",161,96,17,114,29,NA,Expediente 3424-D-16 - Orden del Día 748. Matrícula Federal Federación Argentina de Colegio de Abogados (F.A.C.A.).,NA,23.16.4
1998,134 Período Ordinario - 17ª Sesión Especial - 18º Reunión,Expediente 74-S-16 - Orden del Día 570 - Votación en General y Particular.,2016,2016-10-26,14:56:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",153,107,0,128,21,NA,Expediente 74-S-16 - Orden del Día 570. Fortalecimiento de los tribunales orales en lo criminal federal de la Capital Federal y de los tribunales orales en lo penal económico.,NA,23.16.5
1996,134 Período Ordinario - 17ª Sesión Especial - 18º Reunión,Expediente 2669-D-16 - Orden del Día 688 - Votación en General y Particular.,2016,2016-10-26,13:54:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",181,77,0,179,0,NA,Expediente 2669-D-16 - Orden del Día 688. Ley 20.744 -Régimen de Contrato de Trabajo- y sus modificatorias. Modificación sobre homologación judicial de la extinción del contrato por mutuo acuerdo.,NA,23.16.3
1995,134 Período Ordinario - 17ª Sesión Especial - 18º Reunión,Expediente 5381-D-15 - Orden del Día 780 - Votación en General y Particular.,2016,2016-10-26,13:45:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",178,78,3,175,0,NA,"Expediente 5381-D-15 - Orden del Día 780. Capital Nacional del deporte de Pato. Se declara como tal al partido de General Las Heras, provincia de Buenos Aires.",NA,23.16.2
1994,134 Período Ordinario - 17ª Sesión Especial - 18º Reunión,Expediente 3242-D-16 - Votación en General y Particular.,2016,2016-10-26,13:25:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",176,80,0,176,0,NA,"Expediente 3242-D-16. Capital Nacional de la Pelota de Fútbol. Se declara como tal a la ciudad de Bell Ville, departamento Unión, provincia de Córdoba.",NA,23.16.1
1993,134 Período Ordinario - 17ª Sesión Especial - 18º Reunión,Expediente 2386-D-16 - Orden del Día 683 - Votación en General y Particular.,2016,2016-10-26,13:07:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",195,61,0,195,0,NA,"Expediente 2386-D-16 - Orden del Día 683. Ley 22.802, de Lealtad Comercial. Modificación sobre redondeo a favor del consumidor.",NA,23.16.0
1991,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 104.,2016,2016-10-20,04:30:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",192,65,0,134,57,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.46
1992,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 105 a 107.,2016,2016-10-20,04:32:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",187,71,1,140,44,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.47
1990,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 103.,2016,2016-10-20,04:29:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",192,65,1,141,49,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.45
1989,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 102.,2016,2016-10-20,04:26:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",194,63,8,133,52,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.44
1988,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 101.,2016,2016-10-20,04:23:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",196,61,0,142,53,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.43
1986,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 99.,2016,2016-10-20,04:20:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",199,58,3,157,38,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.41
1987,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 100.,2016,2016-10-20,04:22:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",196,62,0,135,59,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.42
1984,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 84 a 97.,2016,2016-10-20,04:15:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",202,55,0,147,54,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.39
1985,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 98.,2016,2016-10-20,04:19:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",201,57,2,138,59,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.40
1983,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 83.,2016,2016-10-20,04:10:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",204,53,3,194,6,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.38
1982,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 82.,2016,2016-10-20,04:05:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",196,62,0,142,52,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.36
1980,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 80.,2016,2016-10-20,04:00:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",205,52,0,144,60,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.35
1981,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 81.,2016,2016-10-20,04:05:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",196,61,0,131,64,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.37
1979,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 79.,2016,2016-10-20,03:59:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",206,51,3,201,1,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.34
1978,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 78.,2016,2016-10-20,03:58:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",204,53,0,144,59,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.33
1976,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 76.,2016,2016-10-20,03:56:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",206,51,1,142,62,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.31
1977,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 77.,2016,2016-10-20,03:57:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",203,54,3,198,1,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.32
1975,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 75.,2016,2016-10-20,03:54:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",212,45,3,157,51,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.30
1974,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 70 a 74.,2016,2016-10-20,03:45:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",214,43,0,147,66,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.29
1973,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 69.,2016,2016-10-20,03:43:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",215,42,0,207,7,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.28
1971,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 67.,2016,2016-10-20,03:38:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",218,39,0,148,69,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.26
1972,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 68.,2016,2016-10-20,03:42:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",215,42,3,210,1,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.27
1970,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 64 a 66.,2016,2016-10-20,03:36:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",215,42,1,146,67,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.25
1969,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 63.,2016,2016-10-20,03:34:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",216,41,0,137,78,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.24
1968,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 62.,2016,2016-10-20,03:33:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",215,42,1,146,67,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.23
1966,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 46 y 47.,2016,2016-10-20,03:30:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",218,39,0,138,79,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.21
1967,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 48 a 61.,2016,2016-10-20,03:31:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",218,39,0,148,69,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.22
1965,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 43 a 45.,2016,2016-10-20,03:29:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",218,39,0,148,69,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.20
1954,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 15.,2016,2016-10-20,02:23:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",223,35,0,147,74,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.9
1964,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 39 a 42.,2016,2016-10-20,03:28:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",218,39,0,139,78,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.19
1952,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 9 a 13.,2016,2016-10-20,02:20:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",227,30,0,153,73,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.7
1953,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 14.,2016,2016-10-20,02:22:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",224,33,0,150,73,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.8
1949,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 4.,2016,2016-10-20,02:16:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",227,30,0,152,74,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.4
1950,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículos 5 a 7.,2016,2016-10-20,02:17:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",227,30,0,154,72,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.5
1951,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 8.,2016,2016-10-20,02:19:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",226,31,0,144,81,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.6
1947,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 2.,2016,2016-10-20,02:09:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",228,29,0,155,72,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.2
1948,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 3.,2016,2016-10-20,02:11:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",227,30,0,153,73,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.3
1945,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Votación en General.,2016,2016-10-20,02:02:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",231,26,3,152,75,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modifcación. Dictamen de Mayoría.,NA,23.15.0
1946,134 Período Ordinario - 16ª Sesión Especial - 17º Reunión,Expediente 18-PE-16 - Orden del Día 691 - Artículo 1.,2016,2016-10-20,02:08:00,Miembros del Cuerpo,Más de la mitad,AFIRMATIVO,"MONZÓ, Emilio",227,30,2,143,81,NA,Expediente 18-PE-16 - Orden del Día 691. Código Electoral Nacional. Modificación. Dictamen de Mayoría.,NA,23.15.1
1714,132 Período Ordinario - 10ª Sesión Especial - 15º Reunión,Expediente 0056-S-14 - Orden del Día 671 - Artículo 12.,2014,2014-09-11,05:45:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",236,21,6,134,95,NA,"Expediente 0056-S-14 - Orden del Día 671. Proyecto de Ley en revisión, por el cual se declara de interés público la Reestructuración de la Deuda Soberana realizada en los años 2005 y 2010, así como el pago en condiciones justas, equitativas, legales y sustentables al cien por ciento de los Tenedores de Títulos Públicos de la República Argentina.",NA,21.7.2
1705,132 Período Ordinario - 8ª Sesión de Tablas - 13º Reunión,Expediente 43-S-14 - Orden del Día 469 - Votación en General.,2014,2014-08-27,20:18:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",209,48,4,204,0,NA,"Expediente 43-S-14 - Orden del Día 469. Régimen de regularización de deudas previsionales para trabajadores autónomos y monotributistas que hayan cumplido a la fecha o cumplan la edad jubilatoria prevista en el artículo 19 de la ley 24.241, dentro del plazo de dos años desde la vigencia de este régimen. Dictamen de Mayoría.",NA,21.5.1
1704,132 Período Ordinario - 8ª Sesión de Tablas - 13º Reunión,Expediente 4451-D-14 - Votación en General y Particular.,2014,2014-08-27,13:26:00,Votos Emitidos,Más de la mitad,AFIRMATIVO,"DOMINGUEZ, Julián Andrés",205,52,0,201,3,NA,Expediente 4451-D-14. De Ley. Red Mundial de Escuelas: Scholas Occurrentes. Declárese de interés nacional.,NA,21.5.0
